-20 -20 4.40721e-05
-20 -19 4.44817e-05
-20 -18 4.47608e-05
-20 -17 4.49236e-05
-20 -16 4.49867e-05
-20 -15 4.49688e-05
-20 -14 4.48903e-05
-20 -13 4.47723e-05
-20 -12 4.46368e-05
-20 -11 4.45053e-05
-20 -10 4.43993e-05
-20 -9 4.43392e-05
-20 -8 4.43447e-05
-20 -7 4.44342e-05
-20 -6 4.46251e-05
-20 -5 4.49337e-05
-20 -4 4.53753e-05
-20 -3 4.59647e-05
-20 -2 4.6716e-05
-20 -1 4.76434e-05
-20 0 4.87611e-05
-20 1 5.00834e-05
-20 2 5.16252e-05
-20 3 5.34022e-05
-20 4 5.54305e-05
-20 5 5.77269e-05
-20 6 6.03086e-05
-20 7 6.31929e-05
-20 8 6.63972e-05
-20 9 6.99381e-05
-20 10 7.38313e-05
-20 11 7.80907e-05
-20 12 8.2728e-05
-20 13 8.77518e-05
-20 14 9.31672e-05
-20 15 9.89749e-05
-20 16 0.000105171
-20 17 0.000111745
-20 18 0.000118683
-20 19 0.000125962
-20 20 0.000133554
-20 21 0.000141423
-20 22 0.00014953
-20 23 0.000157826
-20 24 0.000166259
-20 25 0.00017477
-20 26 0.000183297
-20 27 0.000191775
-20 28 0.000200136
-20 29 0.000208311
-20 30 0.00021623
-20 31 0.000223827
-20 32 0.000231034
-20 33 0.000237788
-20 34 0.000244031
-20 35 0.000249708
-20 36 0.000254769
-20 37 0.000259172
-20 38 0.00026288
-20 39 0.000265861
-20 40 0.000268091
-20 41 0.000269554
-20 42 0.000270237
-20 43 0.000270138
-20 44 0.000269258
-20 45 0.000267605
-20 46 0.000265194
-20 47 0.000262045
-20 48 0.000258184
-20 49 0.000253643
-20 50 0.000248457
-20 51 0.000242668
-20 52 0.00023632
-20 53 0.000229463
-20 54 0.000222149
-20 55 0.000214432
-20 56 0.00020637
-20 57 0.000198021
-20 58 0.000189442
-20 59 0.000180693
-20 60 0.000171832
-20 61 0.000162914
-20 62 0.000153993
-20 63 0.00014512
-20 64 0.000136343
-20 65 0.000127707
-20 66 0.00011925
-20 67 0.000111009
-20 68 0.000103015
-20 69 9.52944e-05
-20 70 8.78711e-05
-20 71 8.07633e-05
-20 72 7.39855e-05
-20 73 6.75488e-05
-20 74 6.14606e-05
-20 75 5.57252e-05
-20 76 5.0344e-05
-20 77 4.53157e-05
-20 78 4.06365e-05
-20 79 3.63005e-05
-20 80 3.22999e-05
-20 81 2.86249e-05
-20 82 2.52643e-05
-20 83 2.22055e-05
-20 84 1.94347e-05
-20 85 1.69371e-05
-20 86 1.46969e-05
-20 87 1.26981e-05
-20 88 1.09239e-05
-20 89 9.35752e-06
-20 90 7.98201e-06
-20 91 6.78069e-06
-20 92 5.73721e-06
-20 93 4.83578e-06
-20 94 4.06123e-06
-20 95 3.39923e-06
-20 96 2.83632e-06
-20 97 2.36004e-06
-20 98 1.95895e-06
-20 99 1.62265e-06
-20 100 1.34179e-06
-20 101 1.10806e-06
-20 102 9.14145e-07
-20 103 7.53645e-07
-20 104 6.21051e-07
-20 105 5.11643e-07
-20 106 4.21424e-07
-20 107 3.47031e-07
-20 108 2.85662e-07
-20 109 2.35e-07
-20 110 1.93135e-07
-20 111 1.58506e-07
-20 112 1.29839e-07
-20 113 1.06098e-07
-20 114 8.64363e-08
-20 115 7.0165e-08
-20 116 5.67191e-08
-20 117 4.56327e-08
-20 118 3.652e-08
-20 119 2.90586e-08
-19 -20 4.37716e-05
-19 -19 4.43691e-05
-19 -18 4.48441e-05
-19 -17 4.5209e-05
-19 -16 4.54787e-05
-19 -15 4.567e-05
-19 -14 4.58015e-05
-19 -13 4.58929e-05
-19 -12 4.59641e-05
-19 -11 4.60355e-05
-19 -10 4.61269e-05
-19 -9 4.62576e-05
-19 -8 4.64459e-05
-19 -7 4.67094e-05
-19 -6 4.70644e-05
-19 -5 4.75266e-05
-19 -4 4.81107e-05
-19 -3 4.88312e-05
-19 -2 4.9702e-05
-19 -1 5.07373e-05
-19 0 5.19513e-05
-19 1 5.3359e-05
-19 2 5.4976e-05
-19 3 5.68185e-05
-19 4 5.89039e-05
-19 5 6.12502e-05
-19 6 6.38761e-05
-19 7 6.68004e-05
-19 8 7.00424e-05
-19 9 7.36205e-05
-19 10 7.75523e-05
-19 11 8.18536e-05
-19 12 8.65379e-05
-19 13 9.16159e-05
-19 14 9.70943e-05
-19 15 0.000102975
-19 16 0.000109256
-19 17 0.000115928
-19 18 0.000122977
-19 19 0.00013038
-19 20 0.000138111
-19 21 0.000146133
-19 22 0.000154406
-19 23 0.000162881
-19 24 0.000171504
-19 25 0.000180215
-19 26 0.000188952
-19 27 0.000197646
-19 28 0.000206228
-19 29 0.000214627
-19 30 0.000222771
-19 31 0.00023059
-19 32 0.000238015
-19 33 0.000244982
-19 34 0.000251428
-19 35 0.000257297
-19 36 0.000262537
-19 37 0.000267104
-19 38 0.000270957
-19 39 0.000274065
-19 40 0.000276402
-19 41 0.000277948
-19 42 0.000278692
-19 43 0.000278629
-19 44 0.000277761
-19 45 0.000276094
-19 46 0.000273644
-19 47 0.000270431
-19 48 0.000266482
-19 49 0.000261828
-19 50 0.000256506
-19 51 0.00025056
-19 52 0.000244035
-19 53 0.000236983
-19 54 0.000229457
-19 55 0.000221514
-19 56 0.000213212
-19 57 0.000204613
-19 58 0.000195777
-19 59 0.000186764
-19 60 0.000177633
-19 61 0.000168444
-19 62 0.000159252
-19 63 0.000150108
-19 64 0.000141063
-19 65 0.000132161
-19 66 0.000123444
-19 67 0.000114948
-19 68 0.000106705
-19 69 9.87441e-05
-19 70 9.10874e-05
-19 71 8.37542e-05
-19 72 7.67596e-05
-19 73 7.01148e-05
