09年 3月15日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 3月15日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  芝2880m 4歳上未勝利 定量,,,,,,,,,,,,■ 7R  ダ1200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■10R  芝2500m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
 9, 4,Ｈシンクロナイザｰ, 53,江田照, 1.6, 48, -13,   3, 7, 26.6, ⑪⑬, 9,14, テンジンリュウセｰ,,江田勇,204.3,,,,14,114.4,⑤⑩⑩, 9, 4,Ｋエレガントステｰジ, 58,蛯名正, 1.2, 56,  -4,  -4, 9,119.0, ⑨⑧, 9,11,Ｈエプソムアルテマ, 76,木幡初, 2.7, 62,   8, -26, 9, 48.1,⑦⑨⑩
10,15,Ｍパピオンライン, 38,池崎祐, 1.8, 46,  -8,  -3,10, 64.2, ⑧⑦,10, 3, カシマレジェンド,,矢原洋,204.3,,,,13,107.8,⑫⑪⑪,10, 1,Ｃアポロビッグバン, 67,勝浦正, 1.2, 56,  -5,  -4, 8, 86.8, ⑧⑩,10, 2,Ｅムｰンレスナイト, 79,北村宏, 3.6, 58,* 19, -76, 5,  8.0,①①①
11, 3,Ｌトｰセンサクラコ, 49,千葉直, 1.9, 44, -10,  -2,15,296.0, ⑨⑨,11,11, サクラランサｰ,,穂苅寿,204.5,,,, 3,  6.8,⑦⑧⑧,11,11, ハトチャン,---,国分優, 1.2, 56,*  2, -11,11,136.5, ①①,11, 6,Ｋガイアヘッド, 69,武士沢, 5.5, 27,   9, -69,11,167.8,④⑤⑪
12,16,Ｊシンボリカｰジナル, 50,池添謙, 2.0, 44, -13,  -1,11, 64.2, ⑭⑭,12,10, ザサンデｰアミフジ,,五十嵐,205.9,,,,11, 79.8,⑬⑬⑫,12, 2,Ｂニュｰトン, 76,北村宏, 1.4, 54,  -1, -10, 2, 11.7, ④③,,,,,,,,,,,,
13, 6,Ｋマイネルバルトｰク, 50,後藤浩, 2.0, 43, -11,  -2, 4,  8.3, ⑩⑪,13, 6, ナンヨｰサウス,,大庭和,206.2,,,, 9, 31.4,⑭⑭⑬,13, 5,Ｉリバｰインバウンド, 62,伊藤工, 1.4, 53, -20,*  8,13,197.9, ⑮⑮,,,,,,,,,,,,
14, 1,Ｎラレｰヌデュバル, 33,丹内祐, 2.2, 41, -20,   3,14,264.5, ⑮⑮,14, 5, キラｰパンサｰ,,高野和,214.9,,,,10, 44.1,⑩⑫⑭,14, 7,Ｍジェットロｰズ, 55,三浦皇, 1.8, 50, -12,  -2,10,135.9, ⑬⑬,,,,,,,,,,,,
15, 9,Ｏヒノデスカｰレット, 27,大庭和, 3.6, 30,  -6, -20,13,176.2, ⑤⑧,,,,,,,,,,,,,15,14,Ｆエアラスティング, 67,内田博, 2.1, 47, -15,  -3, 5, 27.0, ⑭⑭,,,,,,,,,,,,
16,14,Ｐダイメイソニｰド, 22,小林淳, 5.1, 18, -19, -21,16,415.4, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:重(指数:-7),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:重(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:稍重(指数:3),,,,,,,,,,,
"単勝:360円 複勝:13=130円 07=160円 05=120円 枠連:1,080円",,,,,,,,,,,,"単勝:990円 複勝:07=240円 09=340円 12=180円 枠連:1,090円",,,,,,,,,,,,"単勝:110円 複勝:09=110円 08=440円 13=960円 枠連:1,160円",,,,,,,,,,,,"単勝:3,190円 複勝:08=600円 09=150円 03=210円 枠連:2,810円",,,,,,,,,,,
"馬連:1,200円 ワイド:07-13=380円 05-13=170円 05-07=300円",,,,,,,,,,,,"馬連:4,730円 ワイド:07-09=1,030円 07-12=750円 09-12=890円",,,,,,,,,,,,"馬連:1,080円 ワイド:08-09=480円 09-13=1,150円 08-13=7,340円",,,,,,,,,,,,"馬連:3,130円 ワイド:08-09=1,060円 03-08=2,270円 03-09=430円",,,,,,,,,,,
"馬単:2,080円 3連複:750円 3連単:4,990円",,,,,,,,,,,,"馬単:8,650円 3連複:5,950円 3連単:48,740円",,,,,,,,,,,,"馬単:1,320円 3連複:10,850円 3連単:22,580円",,,,,,,,,,,,"馬単:10,150円 3連複:6,180円 3連単:61,470円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 5R  芝2000m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 8R  ダ1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■11R  芝1800m 4歳上ｵｰﾌﾟﾝ(牝) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中山牝馬ｽﾃｰｸｽ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｆレッドジュエル, 54,北村宏,, 58,*  2,*  2, 3,  4.2,②②①, 1, 1,Ａレイクメリット, 68,田中勝,, 70,   4,* -7, 1,  2.7,③④③, 1, 8,Ｂドリｰムマイスタｰ, 76,内田博,, 72,  -3,* 24, 1,  1.6,⑤⑤④, 1, 8,Ｂキストゥヘヴン, 86,横山典,, 82,  10,   4, 4,  8.1,⑤⑤④
 2, 2,Ｂユキノクイｰン, 61,蛯名正, 0.2, 58,   1,*  2, 4,  5.8,④④④, 2, 5,Ｊスピネッタ, 52,横山典, 0.6, 62,   2,* -7, 5, 12.5,⑨⑪⑧, 2, 9,Ａニュｰジェットラン, 81,柴田善, 0.1, 73,* -2,  22, 4, 11.7,⑥③③, 2, 7,Ｏピンクカメオ, 78,後藤浩, 0.2, 79,* 12,  -5,15, 45.6,①①①
 3,12,Ｅカントリｰドｰタｰ, 55,小林淳, 0.3, 56,*  2,   0, 8, 25.0,③③②, 3, 7,Ｂマイネプリンセス, 62,松岡正, 0.9, 60,*  6, -22, 3,  6.1,②②②, 3,10,Ｃマルタｰズスクｰプ, 75,松岡正, 0.4, 69,  -3,  21, 2,  5.6,⑧⑥⑤, 3,12,Ｅダンスオｰルナイト, 84,三浦皇, 0.4, 80,   6,*  5,11, 27.5,⑩⑫⑪
 4, 9,Ｄネオコルテックス, 55,吉田豊, 0.5, 58,  -1,*  5,11, 59.4,⑫⑩⑩, 4, 6,Ｆトドロキエンジェル, 55,柴山雄, 1.0, 61,   4, -16,15,189.9,⑦⑦⑥, 4, 5,Ｄウインク, 74,北村宏, 0.7, 68,  -4,  21, 6, 15.5,⑨⑧⑥, 4, 1,Ａザレマ, 89,安藤勝, 0.4, 77,* 11,  -5, 1,  3.5,③④⑤
 5,13,Ｍシルクフォｰナイン, 41,柴田善, 0.6, 56,  -1,   2,12, 98.3,⑪⑨⑥, 5,15,Ｌプラｰジュ, 47,三浦皇, 1.0, 60,   3, -16, 7, 15.3,⑧⑧⑨, 5, 3,Ｅワｰルドリｰダｰ, 71,江田照, 0.9, 67,* -2,  15, 3,  7.0,②②②, 5, 2,Ｌマイネカンナ, 80,松岡正, 0.4, 79,   7,   2,14, 44.9,⑫⑨⑨
 6, 1,Ａタイキシムｰン, 67,田中勝, 0.6, 53,   0,   1, 2,  4.1,⑤⑦⑧, 6, 2,Ｅエアダｰミ, 57,安藤勝, 1.1, 59,   0,*-11, 6, 12.7,⑬⑫⑪, 6, 1,Ｉビｰボタンダッシュ, 63,木幡初, 0.9, 65,* -2,  14, 7, 19.5,①①①, 6, 5,Ｍブラボｰデイジｰ, 80,生野賢, 0.4, 77,* 11,  -6, 7, 20.7,④③③
 7, 8,Ｌメイマドンナ, 44,松岡正, 0.9, 53,   1,  -3, 9, 25.7,⑦⑤⑦, 7, 4,Ｈアオゾラペダル, 53,デムｰ, 1.3, 56,*  6, -28, 2,  5.3,④③④, 7, 7,Ｈハクシンヒロツグ, 65,千葉直, 1.3, 62,  -5,  17, 9, 77.2,⑦⑨⑩, 7, 3,Ｉキャッチｰタイトル, 83,吉田豊, 0.4, 78,   8,  -1,13, 29.7,⑧⑥⑥
 8,15,Ｋオｰスミライセンス, 46,木幡初, 0.9, 52,   1,  -4, 6, 23.6,⑨⑥⑤, 8,10,Ｃコロンバスサｰクル, 60,内田博, 1.7, 54,   4, -30, 4,  6.5,⑤⑤⑤, 8, 4,Ｆシルキｰチｰフ, 67,柴山雄, 1.3, 67,  -5,  18, 8, 74.3,⑩⑩⑨, 8, 6,Ｋリビアｰモ, 82,勝浦正, 0.5, 79,   4,*  6, 2,  5.7,⑯⑮⑭
 9, 7,Ｃフレンチドｰル, 59,横山典, 1.1, 51,  -1,  -2, 1,  3.0,⑥⑧⑨, 9,12,Ｋアラマサウタヒメ, 50,吉田豊, 2.5, 48,   1, -31,13,163.7,⑫⑬⑬, 9, 6,Ｊアイスボックス, 61,伊藤工, 2.1, 58,  -4,   9,10,135.5,④⑦⑧, 9,14,Ｆヤマニンエマイユ, 84,デムｰ, 0.7, 78,   3,*  8,10, 25.1,⑮⑯⑯
10, 5,Ｊイシュトリルトン, 47,柴山雄, 2.4, 45,  -2, -11,15,234.5,⑩⑪⑪,10, 9,Ｄキアラ, 58,後藤浩, 2.7, 45,   5, -41, 9, 27.5,⑪⑩⑩,10, 2,Ｇラドクリフヤｰド, 67,後藤浩, 3.8, 45,  -3,  -6, 5, 12.0,③④⑦,10,16,Ｐトｰルポピｰ, 77,池添謙, 0.7, 76,   7,  -1, 3,  6.5,⑪⑪⑫
11, 6,Ｈスｰパｰグランデラ, 50,江田照, 2.5, 44,  -5,  -8,14,194.6,⑭⑬⑬,11, 3,Ｇシセイカグヤ, 54,柴田善, 2.8, 45,*  7, -50, 8, 20.0,①①①,,,,,,,,,,,,,11,15,Ｊレッドアゲｰト, 82,内田博, 0.8, 77,   4,   3, 8, 24.1,⑭⑭⑮
12,11,Ｐナガタヒメ, 33,嘉藤貴, 2.8, 42,  -2, -13,16,321.7,⑬⑫⑫,12,13,Ｉニシノベレｰザ, 53,菊沢隆, 2.9, 44,  -1, -31,12,119.3,⑭⑮⑮,,,,,,,,,,,,,12, 9,Ｄカレイジャスミン, 84,北村宏, 0.8, 70,   7,  -4,12, 29.3,⑦⑩⑩
13, 3,Ｉラｰクエンデバｰ, 47,池添謙, 3.5, 35,*  2, -26,10, 55.9,①①③,13,16,Ｍトｰアミステリｰ, 45,蛯名正, 3.5, 43,   5, -55,14,180.1,⑥⑥⑦,,,,,,,,,,,,,12,10,Ｃアルコセニョｰラ, 85,武士沢, 0.8, 77,   6,   1, 9, 24.7,⑬⑬⑬
14,10,Ｇクレッシェンド, 50,小野次, 3.6, 36,  -6, -14, 7, 24.4,⑮⑭⑭,14,11, タイキバンビｰナ,---,池添謙, 4.2, 37,  -1, -51,11, 81.0,⑮⑭⑭,,,,,,,,,,,,,14, 4,Ｇハチマンダイボサツ, 84,蛯名正, 1.6, 66,   9, -19, 5,  9.7,⑥⑦⑦
15,16,Ｏダイワポイズン, 34,内田博, 8.5,  9, -16, -33,13,132.2,⑯⑮⑮,15,14,Ｎマルハチラブｰム, 42,勝浦正, 4.6, 36,   3, -67,10, 47.7,⑩⑨⑫,,,,,,,,,,,,,15,13,Ｎテンイムホウ, 79,柄崎将, 1.7, 64,   8, -19,16, 86.0,⑨⑧⑧
16,14,Ｎニシノサブリナ, 40,後藤浩,80.1,,,, 5, 23.5,⑧⑯⑯,16, 8,Ｏアバトルディグナ, 32,武士沢, 7.0,  0,  -8, -72,16,224.9,⑯⑯⑯,,,,,,,,,,,,,16,11,Ｈヤマニンメルベイユ, 83,柴山雄, 1.9, 62,* 12, -29, 6, 11.1,②②②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:重(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-13 馬場:重(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+18 馬場:重(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:89 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:稍重(指数:3),,,,,,,,,,,
単勝:420円 複勝:04=180円 02=200円 12=570円 枠連:580円,,,,,,,,,,,,"単勝:270円 複勝:01=130円 05=260円 07=170円 枠連:1,280円",,,,,,,,,,,,単勝:160円 複勝:08=110円 09=240円 10=140円 枠連:280円,,,,,,,,,,,,"単勝:810円 複勝:08=320円 07=1,400円 12=1,020円 枠連:19,260円",,,,,,,,,,,
"馬連:1,410円 ワイド:02-04=640円 04-12=1,760円 02-12=1,570円",,,,,,,,,,,,"馬連:1,640円 ワイド:01-05=660円 01-07=360円 05-07=1,030円",,,,,,,,,,,,馬連:820円 ワイド:08-09=300円 08-10=190円 09-10=710円,,,,,,,,,,,,"馬連:21,930円 ワイド:07-08=5,130円 08-12=3,940円 07-12=14,670円",,,,,,,,,,,
"馬単:2,250円 3連複:10,760円 3連単:40,020円",,,,,,,,,,,,"馬単:2,420円 3連複:2,830円 3連単:14,420円",,,,,,,,,,,,"馬単:1,120円 3連複:1,120円 3連単:4,240円",,,,,,,,,,,,"馬単:39,190円 3連複:230,760円 3連単:1,394,370円",,,,,,,,,,,
■ 3R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 6R  芝1600m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  芝2000m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■12R  ダ1200m 4歳上1000万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中山,,,,,,,,,,,,山桜賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ａジェイズバニヤン, 68,横山典,, 65,   4,* 11, 1,  1.5,⑩④③, 1, 6, レンディル,---,北村宏,, 56,*-20,* 11, 1,  2.8,③②②, 1, 1,Ｃピサノカルティエ, 70,三浦皇,, 79,  11,* -1, 1,  2.2,⑥⑦⑦, 1,10,Ａリンリンリン, 81,横山典,, 74,  -5,  14, 4,  5.5, ⑤⑥
 2,16,Ｃガｰトモンテス, 66,吉田豊, 0.3, 64,*  6,   7, 2,  6.4,②②②, 2,12, クレバｰクリス,---,勝浦正, 0.2, 57,*-21,* 10, 3,  6.1,④④③, 2, 3,Ｂモエレビクトリｰ, 71,田中勝, 0.2, 77,* 15, -12, 2,  3.4,①①①, 2,11,Ｄトｰセンセイント, 79,吉田豊, 0.0, 74,* -3,  12, 1,  4.1, ③④
 3, 5,Ｐプレゼピオ, 37,内田博, 1.1, 61,   0,* 11, 5, 16.1,⑫⑪⑩, 3, 3, クリスチャンパｰル,---,デムｰ, 0.4, 54,*-17,   4, 6, 12.8,①①①, 3, 2,Ａハギノバロンドｰル, 71,後藤浩, 0.4, 73,  12,  -9, 4,  9.3,④⑥⑤, 3, 4,Ｅリｰズレセプション, 78,木幡初, 0.0, 74,* -2,  11, 5, 11.2, ②②
 4,14,Ｉマキノワｰルド, 51,木幡初, 1.2, 59,   4,   3,13,161.9,④③④, 4, 1, リｰサムニュｰエラ,---,松岡正, 0.7, 52,*-21,   5, 4,  7.2,⑦③④, 4, 5,Ｄピサノエグゼ, 67,横山典, 0.6, 69,* 13, -15, 3,  8.1,②②②, 4, 6,Ｃセイコｰスペシャル, 79,柴田善, 0.2, 72, -13,* 20, 3,  4.6, ⑬⑪
 5, 1,Ｆアシュラオｰ, 55,デムｰ, 1.2, 58,   3,   4, 4, 13.4,③⑤⑤, 5, 7, メガチュｰズデｰ,---,内田博, 1.5, 41, -24,  -4, 2,  3.8,⑧⑥⑤, 5, 4,Ｅブリッツェン, 67,蛯名正, 0.7, 72,  13, -15, 5, 11.0,③④③, 5,12,Ｆカイテキネオ, 76,後藤浩, 0.4, 70,  -8,  14,11, 42.1, ⑫⑧
 6,13,Ｂゲンパチデピュティ, 66,蛯名正, 1.3, 59,   1,   6, 6, 19.8,⑭⑨⑨, 6, 9, トゥザユニヴァｰス,---,伊藤工, 1.6, 40, -24,  -4, 5, 11.1,⑤⑦⑥, 6, 8,Ｆブレイクナイン, 66,吉田豊, 1.5, 63,  12, -26, 6, 12.2,⑧⑤⑥, 6, 8,Ｈカウントオンミｰ, 75,デムｰ, 0.6, 68,* -1,   5, 6, 14.0, ①①
 7,11,Ｈモリトキボウ, 52,勝浦正, 1.3, 59,   3,   4, 8, 42.6,⑤⑦⑥, 7,14, コウワエクスプレス,---,吉田豊, 1.7, 43, -29,   4,10, 53.2,⑩⑮⑬, 7, 6,Ｇロイヤルダリア, 63,内田博, 2.0, 60,* 14, -35, 8, 27.1,⑤③④, 7, 9,Ｇモエレジンダイコ, 76,伊藤工, 0.7, 67,  -7,  10,13, 59.0, ⑧⑩
 8, 6,Ｅスピｰドスクエア, 58,松岡正, 1.4, 59,   1,   7, 9, 49.1,⑧⑧⑧, 8,15, ピンクトルマリン,---,三浦皇, 1.9, 38, -24,  -6, 7, 15.9,⑥⑧⑧, 8, 7,Ｉジャストルｰラｰ, 58,池添謙, 3.8, 47,  11, -54, 9, 54.8,⑦⑧⑧, 8, 7,Ｉラオムフェｰレ, 75,丹内祐, 0.7, 67,  -9,  11,10, 37.3, ⑪⑬
 9, 4,Ｌフジノタカワシ, 48,江田照, 2.1, 54,*  6,  -8, 7, 36.5,①①①, 9, 8, シュンドルゴナ,---,小林淳, 2.0, 37, -29,  -1,14,137.1,⑮⑭⑮, 9, 9,Ｈシｰダｰ, 60,武士沢, 3.9, 48,  11, -55, 7, 25.9,⑨⑨⑨, 9, 2,Ｂドリｰムクラウン, 81,松岡正, 0.8, 66,  -4,   6, 2,  4.2, ④③
10,15,Ｎストロングネオ, 45,北村宏, 2.2, 51,   3,  -5,11, 83.2,⑥⑥⑦,10, 4, ティティチャｰム,---,大庭和, 2.0, 32, -23, -13, 8, 37.6,②⑤⑦,,,,,,,,,,,,,10, 5,Ｊモンプティクｰル, 75,勝浦正, 0.8, 67,  -9,  11, 9, 26.6, ⑩⑨
11, 2,Ｄツクバチャｰム, 64,菊沢隆, 2.6, 51,   0,  -2, 3,  9.9,⑦⑩⑪,11,13, ラジカルバンギング,---,郷原洋, 2.1, 36, -30,  -3,11, 84.8,⑬⑬⑭,,,,,,,,,,,,,11, 1,Ｌロックリヴァｰ, 71,三浦皇, 1.0, 65,  -6,   6, 7, 21.7, ⑥⑤
12, 7,Ｊアイティヤマト, 51,大庭和, 2.8, 47,   0,  -3,10, 50.7,⑬⑭⑫,12, 5, ベルモントアグロ,---,草野太, 2.2, 34, -30,  -4,15,250.4,⑭⑫⑩,,,,,,,,,,,,,12,13,Ｋロイヤルタバスコ, 73,北村宏, 1.2, 63,  -7,   5, 8, 22.4, ⑨⑦
13, 8,Ｋオンワｰドイデア, 50,伊藤工, 3.0, 47,   0,  -5,15,329.8,⑪⑬⑬,13,16, スｰパｰタイトル,---,小野次, 2.2, 34, -28,  -6, 9, 42.2,⑪⑪⑫,,,,,,,,,,,,,13, 3,Ｍアトラスシｰダｰ, 61,柴山雄, 1.7, 60,  -6,   0,12, 50.4, ⑦⑫
14, 9,Ｏライジングヘリオス, 39,武士沢, 3.1, 49,  -5,   3,12,142.5,⑯⑯⑯,14,10, エスプリシチｰ,---,佐藤聖, 2.3, 33, -26,  -9,13,117.8,⑫⑨⑨,,,,,,,,,,,,,,,,,,,,,,,,
15,10,Ｍアンファス, 47,丹内祐, 3.7, 44,  -3,  -6,16,460.8,⑮⑮⑭,15,11, インテグリティｰ,---,武士沢, 3.3, 19, -28, -23,12,109.1,⑨⑩⑪,,,,,,,,,,,,,,,,,,,,,,,,
16,12,Ｇフレッシュゴｰルド, 52,小野次, 5.2, 33,   1, -24,14,328.2,⑨⑫⑮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:重(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:重(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:稍重(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-15 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:稍重(指数:-7),,,,,,,,,,,
