09年11月22日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年11月22日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 4R  芝1400m 2 歳新馬 馬齢,,,,,,,,,,,,■ 7R  ダ1800m 3歳上1000万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■10R  芝2000m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
 9, 7,Ｍチキリパンドラ, 39,国分恭, 1.7, 50,  -3, -11,12, 64.4, ⑨⑨, 9,17, ケｰジｰモモタロウ,---,福永祐, 0.9, 60,  -9,   2, 8, 25.1, ⑫⑪, 9,13,Ｍトランプ, 70,松山弘, 1.6, 72,* 12,  -6, 9, 52.8,②②②, 9,11,Ｉアグネススタｰチ, 79,赤木高, 0.6, 79,*  8,   3, 6, 12.3,②②②
10,11,Ｄメイプルリボｰン, 57,佐久間, 1.8, 49,  -4, -10, 8, 28.5, ⑫⑩,10,14, ケイアイプレジャｰ,---,池添謙, 1.0, 57,* -2, -10,15,115.4, ③⑤,10,14,Ｊクリスマスキング, 74,ルメｰ, 2.3, 67,   8,  -4, 6, 19.9,⑫⑬⑬,10,13,Ｇルｰルプロスパｰ, 81,和田竜, 0.6, 80,   6,   5, 7, 24.4,③③③
11,16,Ｇキリシマウイング, 53,松山弘, 2.1, 46,  -1, -17, 9, 30.1, ⑦⑧,11, 2, ブリジッドブルｰ,---,田中克, 1.1, 57,  -5,  -7,12, 82.6, ⑥⑥,11, 8,Ｋゼンノモナルカ, 73,武幸四, 2.3, 74,   9,  -4,11, 83.5,⑭⑪⑩,11, 1,Ｄハギノプリンセス, 82,酒井学, 0.6, 82,   2,  14,10, 46.2,⑪⑬⑫
12,12,Ｎアイアンアタック, 38,柴山雄, 2.4, 42, -12,  -8,16,291.3, ⑯⑯,12, 9, メイキングドリｰム,---,ルメｰ, 1.4, 53,  -9,  -5, 3, 10.6, ⑪⑬,12, 7,Ｌグロッケンライン, 72,柴山雄, 2.5, 69,   9,  -6,12, 87.2,⑪⑫⑪,12, 6,Ｈニュｰビギニング, 81,スボリ, 0.7, 82,   4,  10, 9, 29.2,⑬⑪⑩
13,15,Ｊベルエｰル, 43,和田竜, 2.7, 40,  -8, -15,10, 43.4, ⑭⑮,13,11, マキハタビリケン,---,川島信, 1.5, 51, -17,   3,18,225.3, ⑯⑰,13, 2,Ｎショｰファイトダダ, 66,池添謙, 2.9, 65,  11, -15,13,101.7,⑤⑤⑧,13, 9,Ｌブリトマルティス, 75,三浦皇, 1.4, 73,   3,   0,14,163.0,⑩⑫⑪
14, 8,Ｉエｰシンフレンド, 51,福永祐, 2.8, 39,  -5, -19, 5, 15.6, ⑪⑭,14, 6, シｰフィアレス,---,和田竜, 1.5, 53, -17,   4,16,186.4, ⑰⑯,14,12,Ｉナリタベガ, 74,佐藤哲, 3.5, 60,   9, -18,14,129.1,⑦⑦⑫,14, 8,Ｏロｰドアンセム, 60,田中勝, 1.4, 71,   6,  -4,15,189.6,⑥⑥⑦
15,14,Ｐクｰルパｰソン, 26,吉田豊, 3.1, 39,   0, -26,13, 64.6, ⑥⑦,15, 5, ナリタレジｰナ,---,内田博, 1.6, 51, -14,  -4, 9, 40.0, ⑮⑮,,,,,,,,,,,,,15, 5,Ｍノットアロｰン, 74,小牧太, 2.0, 65,   5, -11, 8, 25.6,⑦⑦⑨
16, 6,Ｌリュウジョ, 40,角田晃, 3.9, 31,  -3, -31,14,119.3, ⑩⑫,16,18, ネヴァセイネヴァｰ,---,国分恭, 1.8, 48,  -6, -15,13,106.1, ⑧⑧,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,17,16, デンコウウインディ,---,松山弘, 1.8, 48, -13,  -6,17,218.8, ⑭⑭,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18, 7, ノワｰルエルｰジュ,---,上野翔, 2.7, 41, -29,   5,14,110.0, ⑱⑱,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:0),,,,,,,,,,,
単勝:360円 複勝:03=130円 01=150円 02=160円 枠連:320円,,,,,,,,,,,,"単勝:150円 複勝:10=110円 12=250円 01=260円 枠連:1,050円",,,,,,,,,,,,単勝:130円 複勝:09=100円 06=320円 11=200円 枠連:400円,,,,,,,,,,,,"単勝:1,150円 複勝:12=310円 10=220円 15=1,380円 枠連:1,280円",,,,,,,,,,,
馬連:580円 ワイド:01-03=250円 02-03=360円 01-02=450円,,,,,,,,,,,,"馬連:990円 ワイド:10-12=370円 01-10=460円 01-12=2,250円",,,,,,,,,,,,"馬連:1,050円 ワイド:06-09=410円 09-11=240円 06-11=1,610円",,,,,,,,,,,,"馬連:2,440円 ワイド:10-12=940円 12-15=6,870円 10-15=4,490円",,,,,,,,,,,
"馬単:1,110円 3連複:900円 3連単:3,530円",,,,,,,,,,,,"馬単:1,420円 3連複:4,250円 3連単:11,710円",,,,,,,,,,,,"馬単:1,330円 3連複:2,430円 3連単:8,070円",,,,,,,,,,,,"馬単:5,730円 3連複:51,450円 3連単:211,040円",,,,,,,,,,,
■ 2R  ダ1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:14,,,,,■ 5R  芝1800m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  ダ1800m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■11R  芝1600m 3歳上ｵｰﾌﾟﾝ(国) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ京都,,,,,,,,,,,,もちの木賞,,,,,,,,,,,,ﾏｲﾙﾁｬﾝﾋﾟｵﾝｼｯﾌﾟ ＧⅠ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ｃブルｰライトニング, 63,藤岡佑,, 61,   6,  -9, 3,  4.4,⑤④②, 1,12, ダノンシャンティ,---,内田博,, 53,*-33,* 16, 2,  3.1, ③④, 1, 7,Ｄサンライズクォリア, 65,武豊  ,, 73,   4,*  4, 6, 16.7,⑫⑫⑬, 1, 4,Ａカンパニｰ,103,横山典,, 92,   9,* 24, 1,  2.3, ⑦⑦
 2, 5,Ａシルクタｰンベリｰ, 71,松山弘, 0.1, 60,*  8, -14, 1,  2.8,②①①, 2, 6, セイルラｰジ,---,ルメｰ, 0.1, 53, -35,* 17, 3,  4.0, ⑤⑤, 2, 3,Ｃエイシンナナツボシ, 66,後藤浩, 0.2, 67,  10, -11, 5, 14.5,③④③, 2,13,Ｈマイネルファルケ, 86,和田竜, 0.2, 88,* 17,   6,14, 39.8, ①①
 3, 4,Ｂマｰジｰビｰト, 64,武豊  , 0.1, 63,   2,* -1, 2,  3.3,⑯⑫⑥, 3,11, トウショウフリｰク,---,池添謙, 0.4, 47,*-33,   9, 6, 21.8, ②②, 3, 6,Ｅエｰスインザホｰル, 65,岩田康, 0.2, 68,  10, -11, 1,  1.6,④③④, 3,15, サプレザ,---,ペリエ, 0.2, 91,  11,  17, 2,  8.7, ⑥⑤
 4, 2,Ｋグッドカレラ, 50,福永祐, 0.4, 59,   4,  -8,15,130.1,⑫⑦⑤, 4, 4, シンコｰプリンス,---,幸英明, 0.5, 48, -35,  12, 8, 33.7, ④③, 4, 5,Ｂトウシンボルト, 69,ルメｰ, 0.4, 66,   3,*  1, 2,  5.6,⑬⑬⑩, 4, 9,Ｃキャプテントゥｰレ, 91,川田将, 0.2, 90,* 14,  11, 3,  8.8, ②②
 5, 1,Ｈツルマルヤマト, 53,スボリ, 0.8, 56,*  7, -17,13, 86.6,③②③, 5, 7, マンノプレミアム,---,松山弘, 0.9, 41, -35,   6, 9, 35.9, ⑥⑥, 5, 4,Ｈウイントランザム, 61,内田博, 0.6, 68,   6,  -6, 9, 54.8,⑨⑧⑦, 5, 7,Ｅアブソリュｰト, 90,田中勝, 0.3, 93,   2,* 31, 6, 14.3, ⑰⑰
 6,15,Ｍジンダリｰ, 49,内田博, 0.8, 59,   3,  -8, 4,  8.9,⑬⑪⑦, 6, 2, エｰシンサスケハナ,---,浜中俊, 0.9, 44, -38,  10, 4, 11.6, ⑧⑧, 6,13,Ｋクロガネ, 51,池添謙, 1.1, 63,   8, -14, 8, 36.7,⑥⑥⑤, 6, 5,Ｂスマイルジャック, 91,三浦皇, 0.4, 90,   6,  22, 4, 10.3, ⑬⑬
 7, 6,Ｄメイショウシャイン, 60,国分恭, 1.2, 57,   2, -11,10, 43.5,⑩⑩⑨, 7, 3, バルトｰロ,---,川田将, 1.2, 40, -36,   4, 1,  2.7, ⑨⑨, 7,10,Ｆエベレストオｰ, 62,秋山真, 1.8, 56,* 14, -31,10, 72.4,①①①, 7,12,Ｐヒカルオオゾラ, 82,スミヨ, 0.4, 87,* 12,  11, 7, 18.5, ④④
 8, 3,Ｇマイネヴィント, 53,吉田豊, 1.2, 54,   5, -17,14,111.1,⑧⑥④, 8,10, テイエムキャンドル,---,国分恭, 1.3, 32,*-34,  -5, 7, 27.2, ①①, 8, 9,Ａバルｰン, 70,スミヨ, 2.1, 56,  10, -28, 3,  8.5,②②②, 8, 8,Ｊフィフスペトル, 84,ルメｰ, 0.5, 87,   7,  18,12, 35.2, ⑨⑨
 9,16,Ｐサイドエッジ, 44,幸英明, 1.3, 55,   1,  -9,12, 73.9,⑮⑭⑬, 9, 5, エリモシシオｰ,---,渡辺薫, 1.7, 34, -39,   1,12,171.2, ⑪⑫, 9,11,Ｇバルデッツァ, 61,小牧太, 2.2, 55,   4, -17, 4, 12.9,⑪⑪⑨, 9,17,Ｉライブコンサｰト, 85,岩田康, 0.5, 86,   8,  15,13, 36.8, ⑧⑧
10,14,Ｊマイネスペラｰレ, 50,和田竜, 2.7, 45,   3, -26, 9, 43.2,⑪⑨⑪,10, 9, ロｰジｰクラウド,---,武豊  , 1.8, 28, -36,  -6, 5, 16.3, ⑦⑦,10,12,Ｉセトノメジャｰ, 58,古川吉, 2.3, 56,   9, -25, 7, 28.5,⑤⑤⑥,10, 1, エヴァズリクエスト,---,ムンロ, 0.5, 87,  11,  11,10, 32.9, ③③
11, 7,Ｉビｰトブラック, 51,浜中俊, 3.4, 42,   5, -36, 5, 24.2,④⑤⑩,11, 1, メイショウヘイゾウ,---,古川吉, 1.9, 32, -39,  -2,10, 72.9, ⑫⑪,11, 2,Ｊピサロナイト, 55,スボリ, 2.8, 53,   5, -23,11, 82.5,⑧⑨⑪,11,11,Ｆザレマ, 89,内田博, 0.6, 85,   9,  12, 5, 13.8, ⑤⑥
12, 9,Ｌマルタカユビキタス, 49,川田将, 3.8, 38,   3, -36,11, 56.6,⑥⑧⑫,12, 8, カネトシメボン,---,スボリ, 2.1, 27, -38,  -6,11,147.5, ⑩⑩,12, 1,Ｌパラダイスラビｰダ, 51,戸部尚, 2.9, 52,   7, -27,12,114.9,⑦⑦⑧,12,16,Ｍサンカルロ, 83,吉田豊, 0.6, 87,   4,  22,15, 43.9, ⑮⑮
13,11,Ｎメイショウオスパｰ, 49,岩崎祐, 4.9, 33,  -1, -37,16,403.8,⑭⑯⑮,,,,,,,,,,,,,13, 8, ヴィットドラゴン,---,村島俊, 3.0, 52,   4, -23,13,235.5,⑩⑩⑫,13, 2,Ｋトレノジュビリｰ, 84,スボリ, 0.6, 88,   3,* 24,18, 78.8, ⑭⑭
14,12,Ｏテｰオｰガンダム, 44,スミヨ, 5.5, 31,   6, -57, 6, 24.7,①③⑧,,,,,,,,,,,,,,,,,,,,,,,,,14,14,Ｌストロングガルｰダ, 84,福永祐, 0.8, 85,   7,  15,11, 33.3, ⑩⑫
15,10,Ｆコングラチュレｰト, 55,秋山真, 5.6, 29,  -1, -43, 8, 29.1,⑨⑮⑯,,,,,,,,,,,,,,,,,,,,,,,,,15, 6,Ｎファイングレイン, 83,幸英明, 0.9, 83,   7,  14,16, 59.8, ⑪⑪
16,13,Ｅテイエムバイタル, 57,村島俊, 6.1, 28,   0, -50, 7, 25.1,⑦⑬⑭,,,,,,,,,,,,,,,,,,,,,,,,,16,10,Ｇスズカコｰズウェイ, 86,後藤浩, 1.0, 83,   3,  18, 9, 24.3, ⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,18,Ｏサンダルフォン, 83,四位洋, 1.2, 80,   7,   9,17, 61.1, ⑫⑩
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18, 3,Ｄマルカシェンク, 90,柴山雄, 1.5, 78,   0,  15, 8, 22.4, ⑱⑱
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-11 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-20 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-13 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:96 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:0),,,,,,,,,,,
単勝:440円 複勝:08=140円 05=110円 04=120円 枠連:500円,,,,,,,,,,,,単勝:310円 複勝:12=140円 06=160円 11=470円 枠連:650円,,,,,,,,,,,,"単勝:1,670円 複勝:07=280円 03=250円 06=110円 枠連:830円",,,,,,,,,,,,単勝:230円 複勝:04=120円 13=690円 15=290円 枠連:890円,,,,,,,,,,,
馬連:560円 ワイド:05-08=230円 04-08=220円 04-05=200円,,,,,,,,,,,,"馬連:660円 ワイド:06-12=300円 11-12=1,210円 06-11=1,310円",,,,,,,,,,,,"馬連:4,920円 ワイド:03-07=1,180円 06-07=410円 03-06=430円",,,,,,,,,,,,"馬連:6,690円 ワイド:04-13=1,960円 04-15=550円 13-15=5,890円",,,,,,,,,,,
"馬単:1,250円 3連複:410円 3連単:2,940円",,,,,,,,,,,,"馬単:1,230円 3連複:5,520円 3連単:16,460円",,,,,,,,,,,,"馬単:14,490円 3連複:2,300円 3連単:29,750円",,,,,,,,,,,,"馬単:9,640円 3連複:20,730円 3連単:106,680円",,,,,,,,,,,
■ 3R  芝1600m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 6R  ダ1400m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 9R  芝1400m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■12R  ダ1400m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,宝ｹ池特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ａセレスロンディｰ, 68,和田竜,, 61,* -6,  -3, 1,  3.1, ①①, 1, 5,Ｃユノゾフィｰ, 78,横山典,, 78,  -4,* 19, 2,  4.3, ⑭⑬, 1,13,Ｄセトノアンテウス, 80,安藤勝,, 87,*  8,  11, 2,  5.0, ②②, 1,12,Ｂエｰシンクｰルディ, 83,福永祐,, 84,  11,   8, 7, 14.3, ⑤③
 2,15,Ｂカネトシディオス, 64,藤岡佑, 0.2, 60, -10,*  1, 2,  4.0, ⑨⑧, 2, 8,Ｇライフストリｰム, 73,国分恭, 0.2, 76,   0,  11, 7, 22.7, ④④, 2, 4,Ｃヒカルジョディｰ, 80,秋山真, 0.0, 87,   1,* 19, 4,  7.8, ⑪⑩, 2, 9,Ａワｰルドワイド, 84,小牧太, 0.1, 82,  10,   9, 2,  5.3, ⑧⑧
 3,11,Ｇフラッパｰウィング, 51,福永祐, 0.3, 58,  -9,  -3, 6, 14.6, ⑤⑤, 3,16,Ａクレスコワンダｰ, 82,浜中俊, 0.2, 76,  -1,  13, 1,  2.3, ⑦⑥, 3,12,Ｌフェスティヴマロン, 75,浜中俊, 0.0, 87,   5,  13,11, 42.2, ⑤⑤, 3,15,Ｅカラメルマキアｰト, 80,ペリエ, 0.2, 82,   7,* 13, 3,  8.2, ⑬⑭
 4,17,Ｐシャイニｰナイト, 39,ルメｰ, 0.4, 57, -13,*  1, 9, 42.0, ⑫⑪, 4, 7,Ｆザドライブ, 74,内田博, 0.3, 76,  -1,  13, 4,  9.0, ⑥⑦, 4, 1,Ｇメイショウコウセイ, 78,池添謙, 0.2, 85,   4,  13, 5, 10.9, ⑦⑦, 4, 2,Ｇマルブツサクラオｰ, 80,浜中俊, 0.2, 85,* 14,   3, 6, 13.8, ①①
 5,10,Ｄジョｰヴァリアント, 60,武豊  , 0.4, 56, -10,  -3, 3,  4.5, ⑥⑥, 5, 3,Ｄルナキッズ, 76,スミヨ, 0.3, 75,*  1,   9, 6, 12.5, ③②, 5,17,Ａナリタシリカ, 81,川島信, 0.2, 83,   4,  12, 3,  5.5, ⑥⑥, 5,13,Ｈルティラｰレ, 79,国分恭, 0.4, 82,   9,   8, 5, 12.2, ⑩⑨
 6, 6,Ｊリバｰハイランド, 49,秋山真, 0.7, 53, -10,  -6, 7, 17.1, ⑦⑨, 6, 2,Ｎサウンドアクシス, 57,武豊  , 0.5, 74,  -1,  11, 8, 28.0, ⑧⑩, 6, 5,Ｎハイフィｰルド, 74,酒井学, 0.4, 82,   0,* 16,14, 92.7, ⑯⑬, 6,16,Ｋキタノアラワシ, 78,内田博, 0.4, 80,   7,  10,10, 25.1, ⑫⑫
 7, 7,Ｆプラチナソング, 52,四位洋, 0.7, 56, -13,  -2, 4,  8.5, ⑬⑫, 7,13,Ｂスプラッシュエンド, 80,岩田康, 0.6, 73,  -3,  12, 3,  8.0, ⑨⑧, 7, 3,Ｂミルクトｰレル, 81,四位洋, 0.4, 83,   0,* 16, 8, 27.3, ⑬⑫, 7, 7,Ｊメイショウセンゴク, 79,幸英明, 0.5, 80,   7,  10, 4, 10.1, ⑭⑪
 8, 2,Ｏテイエムフジスタｰ, 40,国分恭, 0.7, 51,  -9,  -9,13,138.0, ④④, 8, 1,Ｅミコノス, 75,田中健, 0.9, 71,   0,   6, 9, 30.1, ⑤⑤, 8, 9,Ｐマイネルオｰクベイ, 73,佐藤哲, 0.6, 79,   3,   9,18,192.4, ⑫⑧, 8, 1,Ｌアグネスイカロス, 78,柴山雄, 0.7, 78,  10,   3,14, 61.5, ⑥⑤
 9, 4,Ｋスティｰヴイモン, 47,田中健, 0.9, 54, -14,  -2,16,394.8, ⑮⑮, 9,10,Ｋメイショウモネ, 67,古川吉, 0.9, 72,  -4,  11,11,150.7, ⑪⑪, 9, 2,Ｆクレバｰデュｰク, 79,和田竜, 0.6, 80,*  6,   4, 7, 16.3, ③③, 9, 8,Ｍリバｰアゲイン, 76,岩田康, 0.8, 77,  10,   3,12, 29.1, ⑦⑦
10,13,Ｌメメビｰナス, 43,幸英明, 1.0, 50, -13,  -6,12,118.8, ⑭⑭,10,11,Ｊキャナレット, 68,渡辺薫, 1.1, 70,  -5,  10,16,406.8, ⑮⑭,10, 8,Ｏクリノゴｰルド, 74,生野賢, 0.7, 79,   2,   8,16,120.2, ⑧⑨,10, 5,Ｎメイショウイッキ, 75,角田晃, 0.9, 77,   3,* 12, 9, 24.8, ⑮⑮
11, 8,Ｍクリｰンダイアナ, 43,後藤浩, 1.0, 48, -10, -11,10,103.5, ⑩⑩,11,12,Ｈエルチョコレｰト, 70,小坂忠, 1.2, 68,  -4,   8,10, 42.7, ⑩⑨,11, 6,Ｋアドマイヤダｰリン, 75,川田将, 0.8, 79,  -1,  12,13, 91.5, ⑰⑰,11,10,Ｆタコ, 80,スミヨ, 1.3, 73,  10,   0, 8, 20.8, ⑨⑩
12, 5,Ｈクニフォフィア, 51,渡辺薫, 1.2, 46,* -7, -19, 8, 23.9, ②②,12,15,Ｌアベニｰルシチｰ, 65,幸英明, 1.2, 69,  -7,  11,12,156.7, ⑯⑮,12,18,Ｈエイシンフェアリｰ, 77,国分恭, 1.0, 75,*  6,  -1,10, 29.4, ④④,12, 3,Ｃトシザワイルド, 83,川田将, 1.5, 72,* 12,  -6, 1,  2.6, ②②
13,12,Ｃナムラウォｰリアｰ, 60,小林慎, 1.2, 48, -13,  -9,14,180.2, ⑪⑬,13, 4,Ｉランスロットル, 68,福永祐, 1.7, 63,*  2,  -5, 5,  9.2, ①①,13,14,Ｊスワン, 76,飯田祐, 1.0, 75,   0,   7, 9, 29.3, ⑭⑮,13,14,Ｏシルクパスワｰド, 72,上野翔, 1.6, 71,   7,   1,16,322.6, ⑪⑬
14, 9,Ｎスプリングヴォイス, 41,生野賢, 1.6, 40,  -9, -23,17,477.6, ③③,14,14,Ｍガッチリガッチリ, 57,後藤浩, 2.1, 60,  -4,   0,13,169.8, ⑫⑫,14,16,Ｅホシシャトル, 79,横山典, 1.2, 72,   2,   1,17,163.1, ⑩⑭,14, 6,Ｉアロド, 79,松山弘, 1.8, 69,  11,  -7,13, 51.3, ④⑥
