09年 5月10日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 5月10日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-15,,,,,■ 4R  芝2400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 7R  ダ1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  芝1600m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
 4, 4,Ｃメイブルｰム, 59,大野拓, 0.6, 55,   1,  -4, 4,  7.6, ⑧⑨, 4, 8,Ｆセイカマエストｰソ, 56,木幡初, 0.4, 63,   1,  -4, 3,  5.3, ⑧⑦, 4,10,Ａコスモザガリア, 73,中舘英, 0.1, 69,*  2,   6, 1,  4.0, ③③, 4, 7,Ｌトロイオンス, 68,田中博, 0.7, 76,   4,   9, 9, 30.7, ⑦⑦
 5,11,Ｉフレンチドｰル, 46,田辺裕, 0.6, 56,   2,  -4, 3,  5.4, ⑨⑩, 5, 5,Ａネイチャｰキング, 67,田辺裕, 0.4, 64,   2,  -4, 1,  2.8, ⑫⑨, 5, 1,Ｋフォンテｰヌ, 63,宮崎北, 0.2, 68,  -1,  12,12, 49.6, ⑥⑥, 5, 3,Ｆデュアルプロセッサ, 78,木幡初, 0.8, 74,*  7,   5, 4,  9.1, ③④
 6, 7,Ｇヤマニンドレｰプ, 51,池崎祐, 0.9, 51,  -5,*  1,10, 32.3, ⑬⑬, 6, 7,Ｅミシュランシチｰ, 56,佐藤哲, 0.8, 58,   1,  -9, 2,  5.0, ⑥⑥, 6,13,Ｅテイエムマイサクラ, 70,北村友, 0.3, 69,  -3,* 16, 3,  6.3, ⑬⑬, 6, 4,Ｉゴｰルドクラウン, 74,村田一, 1.1, 74,   5,   5,11, 44.0, ⑥⑥
 7,14,Ｋヒラボクドリｰム, 43,中舘英, 1.1, 54,*  9, -20,11, 48.3, ②②, 7,16,Ｊカンタベリｰキング, 50,大野拓, 0.9, 59,   0,  -8,13, 53.4, ⑮⑫, 7,11,Ｉマイネエアウエイ, 65,池崎祐, 0.4, 68,  -2,  12,10, 32.5, ⑪⑩, 7,10,Ｈソリッドラヴ, 75,宮崎北, 1.3, 70,  -2,  10,13, 63.7, ⑮⑮
 8, 5, ミモザトウショウ,---,伊藤直, 1.1, 49,   0,  -8,15,173.4, ⑫⑪, 7, 3, ゴｰルドキャメロン,---,中舘英, 0.9, 59,*  5, -19, 7, 25.5, ①①, 8, 9,Ｃサプライズユｰ, 71,田辺裕, 0.5, 63,*  2,   0, 7, 11.8, ②②, 8,13,Ａフロイデタンツェン, 82,田辺裕, 1.5, 67,   0,   5, 8, 25.2, ⑬⑫
 9, 8,Ｈマイネカプリシャス, 50,石橋脩, 1.1, 55,* 11, -21, 7, 12.6, ①①, 9, 1,Ｂロイヤルポケット, 63,柴原央, 1.0, 60,  -1,  -5, 6, 18.8, ⑩⑭, 9,12,Ｇニシノフェリｰチェ, 68,赤木高, 0.8, 65,  -3,  10, 9, 31.5, ⑫⑫, 9,15,Ｍシャトルタテヤマ, 68,石橋脩, 1.6, 68,*  8,  -3, 3,  8.2, ②②
10,15,Ｆワニタレスタリ, 52,西田雄, 1.2, 49,   4, -14, 5,  8.8, ⑦⑧,10,15,Ｈキャンディロック, 54,西田雄, 1.2, 54,   1, -16,12, 50.9, ⑨⑩,10, 2,Ｌモアスマイル, 62,村田一, 0.9, 64,  -1,   3, 5,  7.8, ⑩⑪,10, 8,Ｇリｰズレセプション, 77,鮫島良, 1.6, 69,   6,  -1, 5, 10.9, ④⑤
11, 3,Ｎシャンパンキッス, 29,田中博, 1.2, 49,  -1,  -7,14,138.3, ⑪⑫,11, 9,Ｃカセドラルパレス, 61,北村友, 1.5, 52,  -2, -13, 8, 25.8, ⑭⑮,11, 6,Ｊエビスハルカ, 64,小野次, 0.9, 60,  -1,   1,11, 36.2, ⑧⑧,11, 2,Ｎディｰプリンク, 67,西田雄, 2.1, 64,   3,  -1,10, 40.7, ⑩⑪
12,16,Ｌアクアヴィｰテ, 40,村田一, 1.3, 47,  -9,*  1,13, 92.4, ⑮⑭,12, 6,Ｏケフェウス, -8,鮫島良, 1.5, 53,  -2, -13, 9, 25.8, ⑯⑯,12, 5,Ｆラブカｰナ, 68,鮫島良, 1.5, 53,*  3, -16, 2,  4.0, ①①,12, 9,Ｋルｰジュアルダン, 69,黛弘人, 2.2, 63,   5,  -4,12, 53.2, ⑨⑨
13,13,Ｊコスモハイスペック, 45,黛弘人, 1.4, 48,   7, -20, 9, 29.7, ⑤⑤,13,13,Ｋケイジｰトレジャｰ, 43,村田一, 1.7, 52,  -2, -17,15,264.7, ⑬⑬,13, 4,Ｍトドロキミラクル, 41,鈴来直, 3.4, 39,   0, -32,13,162.5, ⑦⑦,13, 5,Ｊホワイトリｰベ, 71,大野拓, 2.2, 62,   4,  -4,14, 79.3, ⑧⑧
14,12,Ｅイドゥナ, 53,佐藤哲, 1.8, 41,   3, -20, 8, 27.7, ⑩⑦,14,12,Ｎトップハヤブサ, 20,太宰啓, 2.9, 39,   2, -42,10, 43.1, ③④,,,,,,,,,,,,,14, 1,Ｏワンダｰヘネシ, 56,的場勇, 2.4, 62,   0,  -2,15,116.6, ⑭⑭
15, 9,Ｍシゲルフタタビサン, 39,宮崎北, 1.9, 40,  -6, -10,16,192.8, ⑭⑮,15, 4,Ｌカミノスカｰレット, 41,赤木高, 3.2, 36,  -2, -39,14,179.8, ⑪⑪,,,,,,,,,,,,,15,12,Ｅリバｰタウン, 79,上村洋, 4.2, 45,   1, -18, 7, 13.1, ⑫⑬
16, 6,Ｏトレモリノス, 21,北村友, 3.4, 29, -18, -14,12, 81.3, ⑯⑯,16,10,Ｍナスノミドリ, 29,二本柳, 4.3, 30,   3, -62,16,353.3, ④⑤,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:0),,,,,,,,,,,
"単勝:1,200円 複勝:01=410円 02=150円 10=160円 枠連:3,980円",,,,,,,,,,,,"単勝:560円 複勝:02=220円 14=890円 11=400円 枠連:7,250円",,,,,,,,,,,,"単勝:2,350円 複勝:08=560円 07=240円 03=410円 枠連:1,120円",,,,,,,,,,,,単勝:240円 複勝:06=130円 14=180円 11=360円 枠連:470円,,,,,,,,,,,
"馬連:3,160円 ワイド:01-02=910円 01-10=980円 02-10=300円",,,,,,,,,,,,"馬連:11,700円 ワイド:02-14=3,540円 02-11=1,380円 11-14=6,130円",,,,,,,,,,,,"馬連:6,380円 ワイド:07-08=1,880円 03-08=2,970円 03-07=1,430円",,,,,,,,,,,,"馬連:670円 ワイド:06-14=290円 06-11=720円 11-14=1,170円",,,,,,,,,,,
"馬単:7,130円 3連複:3,810円 3連単:34,350円",,,,,,,,,,,,"馬単:23,320円 3連複:54,930円 3連単:273,310円",,,,,,,,,,,,"馬単:13,330円 3連複:23,960円 3連単:198,380円",,,,,,,,,,,,"馬単:1,250円 3連複:2,580円 3連単:8,580円",,,,,,,,,,,
■ 3R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 6R  芝1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-10,,,,,■ 9R  ダ1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■12R  芝1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,二王子特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｅエムエスシャｰプ, 56,西田雄,, 55,*  0,  -3, 3,  5.4,①①①, 1, 6,Ａコクトｰ, 60,田面木,, 52,* -1, -19, 1,  2.6,   , 1, 6,Ｃメイスンファｰスト, 71,的場勇,, 72,   7,   3, 6, 12.8,⑧⑦⑥, 1, 9,Ｈサクラデジタル, 63,田中博,, 80,   4,* 19, 4, 10.2, ④④
 2,13,Ｃキクノシュバラ, 59,松山弘, 0.0, 56,  -3,*  3, 5, 11.5,⑥⑥⑥, 2,12,Ｇサンレイギムレット, 48,難波剛, 0.0, 45, -17,* -8, 8, 28.0,   , 2, 3,Ｋファンドリゲット, 67,松山弘, 0.1, 69,   5,   3,12, 47.6,⑦⑧⑧, 2,10,Ａヒシクロｰザｰ, 75,佐藤哲, 0.6, 73,   0,* 17, 3,  4.2, ⑥⑥
 3, 9,Ａキングマイハｰト, 63,鮫島良, 0.3, 56,  -2,*  0, 1,  2.0,⑤④④, 3,16,Ｂブルｰレイ, 51,鮫島良, 0.2, 45,  -5, -19, 3,  4.4,   , 3, 4,Ａアイソトｰプ, 73,北村友, 0.2, 67,   8,  -2, 1,  2.5,⑤③③, 3, 7,Ｄメイショウマゼラン, 69,古川吉, 0.6, 74,   4,   9, 7, 12.1, ③③
 4, 1,Ｄサチノベストセラｰ, 57,太宰啓, 0.7, 52,  -4,  -1, 6, 17.4,⑧⑦⑦, 4, 5, サンマルクリス,---,田辺裕, 0.4, 44, -27,* -7,10, 45.6,   , 4,12,Ｎヒロノキョウシュウ, 61,石橋脩, 0.4, 69,   1,* 10,10, 38.4,⑮⑮⑬, 4, 8,Ｂシンセサイザｰ, 73,赤木高, 0.7, 75,   0,* 18, 1,  2.7, ⑧⑧
 5, 6,Ｌスプリングタｰシャ, 38,的場勇, 0.9, 52,* -1,  -7,10, 87.5,②②②, 5, 7,Ｅケンブリッジチｰフ, 49,安藤光, 0.4, 41, -19,*-12, 9, 28.3,   , 5, 8,Ｂコアグリｰン, 72,西田雄, 0.7, 66,   6,  -1, 2,  5.9,⑫⑨⑨, 5, 4,Ｇマイネルビジュｰ, 64,石橋脩, 1.1, 68,*  7,  -3, 5, 10.9, ①①
 6, 3,Ｂメイショウアッチラ, 60,大野拓, 1.3, 49,  -5,  -3, 2,  5.4,⑩⑪⑩, 6, 2,Ｋニチドウダイヤ, 40,木幡初, 0.7, 34, -13, -20, 6, 20.2,   , 6,14,Ｉリネンホｰク, 68,田辺裕, 0.7, 64,   3,   4, 4,  8.9,⑬⑫⑪, 6, 6,Ｃヴィジレ, 71,中舘英, 1.2, 67,*  5,  -3, 2,  4.1, ②②
 7, 8,Ｇタガノパンキッシュ, 53,小野次, 1.4, 45,  -2, -11, 7, 21.3,③③③, 7,15,Ｊミラｰフジコ, 43,伊藤直, 0.7, 38,  -5, -26,12,106.2,   , 7, 7,Ｈエｰシンカマンダｰ, 68,佐藤哲, 0.8, 64,   7,  -5, 9, 26.2,③⑥⑦, 7, 2,Ｅネイチャｰグロウ, 68,田辺裕, 1.3, 66,   1,   4, 6, 12.1, ⑤⑤
 8, 2,Ｉカシマモナｰク, 46,宮崎北, 1.9, 42,  -4, -10,13,133.9,⑦⑨⑨, 8,11,Ｄラブユニバｰス, 51,荻野琢, 0.9, 33,  -8, -25, 4, 11.3,   , 8, 1,Ｄメルシｰコバン, 70,赤木高, 0.8, 63,* 10, -11, 5,  9.1,①①①, 8, 3,Ｉチェルシｰザベスト, 59,鷹野宏, 1.7, 63,  -2,   6,10, 78.6, ⑦⑦
 9,10,Ｋエｰブシュテルン, 39,岩部純, 2.1, 45,  -5,  -6,11,113.4,⑫⑫⑫, 9, 9,Ｌジェフロイ, 37,大野拓, 1.0, 34, -24, -16,15,121.3,   , 9, 9,Ｅティグフォルテ, 69,大野拓, 1.0, 62,* 10, -12, 3,  7.1,②②②, 9, 1,Ｆサザンウェルズ, 65,二本柳, 2.3, 57,  -1,  -4, 8, 36.4, ⑨⑨
10,11,Ｍレッドコｰト, 33,二本柳, 2.3, 41,  -5, -13,12,129.8,⑬⑩⑪,10,10,Ｍセイコｰティアラ, 36,宮崎北, 1.3, 25, -15, -27, 7, 26.3,   ,10, 2,Ｌカリキュレイタｰ, 66,丸山元, 1.0, 64,   5,  -2,13,107.2,⑨⑩⑩,10, 5,Ｊシルクブレイカｰ, 56,北村友, 3.5, 46,  -8,  -6, 9, 63.1, ⑩⑩
11,12,Ｈスイｰトメロン, 50,村田一, 2.5, 43,  -3, -16, 9, 59.6,⑪⑧⑧,11,13,Ｃセレストラメｰル, 51,中舘英, 1.3, 34,* -1, -37, 2,  3.7,   ,11, 5,Ｊステパノス, 68,田中博, 1.5, 61,   1,   0,11, 43.9,⑭⑭⑫,,,,,,,,,,,,
12, 7,Ｆゼンマツ, 55,中舘英, 3.1, 35,  -2, -24, 4,  9.6,④⑤⑤,12, 8,Ｈオリオンザブルｰ, 44,丸山元, 1.4, 26,  -7, -34, 5, 20.0,   ,12,11,Ｆエスジｰビンゴ, 69,荻野琢, 2.2, 56,   8, -19, 7, 14.0,⑥⑤④,,,,,,,,,,,,
13, 4,Ｊダイナミックボレロ, 40,石橋脩, 3.4, 34,  -7, -18, 8, 31.0,⑨⑬⑬,13, 4,Ｉトリナクリア, 43,上村洋, 1.6, 13, -24, -24,11, 77.4,   ,13,13,Ｇハッピｰドロップ, 69,上村洋, 2.3, 57,   4, -11, 8, 25.0,⑩⑪⑭,,,,,,,,,,,,
,,,,,,,,,,,,14, 3,Ｆポｰルドブラ, 48,田中博, 1.7,  6, -32, -20,13,109.4,   ,14,15,Ｏワンダｰグロｰリｰ, 53,野元昭, 2.7, 54,   3, -11,15,254.4,⑪⑬⑮,,,,,,,,,,,,
,,,,,,,,,,,,15, 1,Ｎクラブイｰティング, 24,的場勇, 3.4,-12, -17, -54,16,199.1,   ,15,10,Ｍコウエイビｰト, 61,小野次, 2.8, 51,   8, -24,14,159.7,④④⑤,,,,,,,,,,,,
,,,,,,,,,,,,16,14,Ｏケイズエスティｰム,  6,佐藤聖, 4.1,-18, -11, -68,14,109.9,   ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
