09年 4月 5日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 4月 5日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 7R  ダ1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  ダ1200m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
 9, 6, クロスグランマ,---,松岡正, 1.5, 48, -16,   2, 8, 21.6, ⑬⑬, 9, 2,Ｋアイティヤマト, 52,丸山元, 0.8, 54,  -3,  -7,10, 43.8,⑦⑧⑩, 9, 8,Ｊコンセンチメント, 65,中舘英, 1.6, 62,*  7,  -9, 6, 18.4,①①①, 9, 2,Ｊシルクレセプション, 82,三浦皇, 1.0, 73,  -1,  11, 9, 22.5, ⑫⑨
10,10, ラヴミｰ,---,武士沢, 1.9, 44, -21,   3,11,111.6, ⑭⑭,10,13,Ｇティアップシンゲキ, 56,丹内祐, 0.9, 55,  -5,* -2, 1,  4.1,⑪⑯⑭,10, 3,Ｄデマントイドリバｰ, 74,大野拓, 2.8, 55,   4, -15, 7, 24.6,⑧⑥⑥,10, 7,Ｎメジロファルカル, 79,柴田善, 1.1, 74,   6,   4,14,116.8, ⑤⑥
11, 1, ジェットランフライ,---,宮崎北, 2.0, 43,  -9, -10,12,144.0, ⑨⑩,11,15,Ｌオンワｰドイデア, 51,伊藤工, 1.3, 51,  -4,  -8,16,152.8,⑫⑬⑬,11, 9,Ｌオウシュウブｰン, 48,丸田恭, 3.4, 52,   3, -18,11,126.7,⑦⑨⑪,11,11,Ｐイチライタッチ, 78,西田雄, 1.3, 72,  -3,  10,15,159.5, ⑯⑯
12, 5,Ｇユメミツキ, 45,小林淳, 2.2, 44,  -1, -16,13,154.7, ⑤⑥,12,10,Ｆオｰスミライセンス, 57,千葉直, 2.3, 42,*  1, -25, 7, 12.6,⑤⑤③,12, 7,Ｋバイロンシチｰ, 53,赤木高, 4.2, 47,  -1, -17,12,142.8,⑪⑫⑫,12,10,Ｆミッキｰフォルテ, 83,吉田隼, 1.3, 71,   1,   7, 8, 21.3, ⑩⑪
13, 8,Ｈスプリングマリア, 30,伊藤工, 2.2, 42, -23,   2,16,348.1, ⑯⑯,13,16,Ｍトゥｰルザンレｰル, 46,池崎祐, 3.0, 39,*  1, -33,12, 64.6,①②①,,,,,,,,,,,,,13, 9,Ｅアグネスカルミア, 83,中舘英, 1.5, 69,   3,   3, 6, 14.7, ⑨⑩
14, 7, カネスヴィバｰチェ,---,佐藤聖, 2.7, 39,*  3, -26,14,176.5, ②③,14, 4,Ｎドリｰムスタｰダム, 42,南田雅, 3.4, 38,  -5, -23,14, 80.9,⑬⑮⑮,,,,,,,,,,,,,14, 6,Ｇゲイリｰスノｰマン, 83,蛯名正, 1.5, 70,  -1,   7,11, 28.0, ⑬⑭
15, 9, カフェカプチｰノ,---,江田照, 2.8, 38, -11, -14, 9, 38.8, ⑪⑫,15, 1,Ｃアｰルノミネｰト, 58,草野太, 3.9, 34,*  1, -41, 3,  5.7,②①②,,,,,,,,,,,,,15, 5,Ｋリンリンリン, 80,石橋脩, 1.6, 69,  -4,   9,10, 23.4, ⑮⑮
16,11, ドクタｰケイ,---,田中博, 3.4, 32,  -3, -27,15,236.0, ⑦⑦,16,14, ヒゼンノキセキ,---,小野寺, 6.2, 24,  -4, -49, 4,  6.1,⑨⑪⑯,,,,,,,,,,,,,16, 8,Ｈメガリス, 83,藤田伸, 2.0, 65,   0,   1, 7, 17.2, ⑪⑬
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-4),,,,,,,,,,,
"単勝:710円 複勝:04=230円 02=290円 14=230円 枠連:1,650円",,,,,,,,,,,,"単勝:510円 複勝:12=210円 06=340円 08=440円 枠連:2,230円",,,,,,,,,,,,"単勝:430円 複勝:04=150円 11=190円 05=220円 枠連:1,030円",,,,,,,,,,,,単勝:310円 複勝:03=140円 12=170円 14=780円 枠連:490円,,,,,,,,,,,
"馬連:2,260円 ワイド:02-04=770円 04-14=650円 02-14=940円",,,,,,,,,,,,"馬連:2,350円 ワイド:06-12=940円 08-12=1,230円 06-08=1,700円",,,,,,,,,,,,"馬連:1,110円 ワイド:04-11=450円 04-05=480円 05-11=580円",,,,,,,,,,,,"馬連:850円 ワイド:03-12=330円 03-14=2,390円 12-14=3,880円",,,,,,,,,,,
"馬単:4,210円 3連複:4,160円 3連単:30,760円",,,,,,,,,,,,"馬単:4,540円 3連複:10,320円 3連単:53,780円",,,,,,,,,,,,"馬単:2,140円 3連複:2,150円 3連単:9,640円",,,,,,,,,,,,"馬単:1,570円 3連複:14,400円 3連単:50,930円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 5R  芝2200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 8R  芝2000m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■11R  芝1600m 4歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾀﾞｰﾋﾞｰ卿ﾁｬﾚﾝｼﾞ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ａサンライズフェア, 67,中舘英,, 65,*  4,  -3, 1,  1.7,②②②, 1,13,Ｉプリマティスタ, 47,柴田善,, 62,* -5,   3, 7, 24.1,③③③, 1, 1,Ｄギムレットアイ, 74,北村宏,, 70,   0,*  7, 8, 22.1,⑥⑥⑧, 1, 4,Ｇタケミカヅチ, 87,柴田善,, 78,   7,  14, 1,  6.7,⑥⑥⑥
 2,15,Ｍリｰプアヘッド, 55,内田博, 0.0, 66,   1,*  2, 6, 18.5,⑪⑩⑪, 2, 9,Ｎメガチュｰズデｰ, 42,内田博, 0.0, 63,* -5,   4, 1,  2.3,⑥④④, 2, 3,Ｉヒシクロｰザｰ, 68,幸英明, 0.2, 70,   1,   1, 6, 11.6,③④⑤, 2,12,Ｄマイネルファルケ, 89,津村明, 0.0, 78,*  8,  12, 7, 11.6,③④③
 3,10,Ｆミヤビタカラオｰ, 61,吉田隼, 0.2, 64,*  4,  -5, 3,  7.6,③③③, 3,16,Ｋトウショウパンサｰ, 45,大庭和, 0.1, 58,* -2,  -6,11, 65.9,①①①, 3,16,Ｆマッカラン, 71,藤田伸, 0.4, 68,   0,   2, 7, 13.5,⑪⑨④, 3, 5,Ｐマヤノライジン, 69,藤田伸, 0.1, 76,   7,  12,12, 20.9,⑦⑦⑤
 4,12,Ｈヤマタケディガｰ, 60,後藤浩, 0.3, 64,*  5,  -4,12, 99.5,⑥④④, 4, 1,Ｂワンダｰベルグ, 63,吉田隼, 0.3, 61,  -6,   3, 3,  6.0,④⑤⑤, 4,11,Ａグランデスピリッツ, 76,田辺裕, 0.4, 69,   0,*  5, 3,  6.8,⑩⑪⑩, 4,11,Ｃキャプテンベガ, 89,吉田豊, 0.1, 79,   6,* 15, 6,  9.5,⑩⑨⑦
 5,13,Ｊドラゴンマウンテン, 58,田辺裕, 0.5, 60,   3,  -5, 5, 16.4,⑧⑦⑤, 5,15,Ａタッチオブマスタｰ, 64,吉田豊, 0.5, 63,  -9,*  8, 2,  4.4,⑬⑭⑭, 5,12,Ｇトゥリオｰニ, 69,内田博, 0.5, 67,  -1,   0, 2,  5.9,⑧⑧⑨, 5, 7,Ｈリザｰブカｰド, 87,内田博, 0.2, 77,   5,  14, 3,  7.1,⑨⑧⑩
 6,16,Ｅポッピイ, 62,蛯名正, 0.5, 63,   2,* -2, 4, 12.3,⑫⑪⑥, 6, 6,Ｃヤマチョウサン, 58,田中博, 0.6, 59,  -8,   2, 5, 11.7,⑭⑧⑧, 6, 6,Ｅエイシンフレンチ, 73,吉田豊, 0.5, 69,  -1,   3, 5, 11.2,⑫⑩⑮, 6, 2,Ｂマイネルスケルツィ, 89,松岡正, 0.2, 75,*  8,   9, 2,  7.0,④③④
 7, 2,Ｇアシュラオｰ, 61,北村宏, 0.6, 61,*  5,  -9, 8, 19.8,①①①, 7, 5,Ｅマイネルガルボ, 52,伊藤工, 0.6, 58,  -8,   1,10, 49.9,⑧⑩⑩, 7, 2,Ｈステラポラリス, 69,江田照, 0.6, 63,*  5, -14,10, 47.3,①①①, 7, 3,Ｅマヤノツルギ, 89,中舘英, 0.3, 74,*  9,   5, 8, 13.2,①①①
 8,14,Ｂショウナンアゲイン, 65,柴田善, 1.0, 61,   3,  -8, 2,  6.6,⑨⑨⑧, 8, 7,Ｆイガノハイレディｰ, 51,丹内祐, 0.7, 63,  -8,*  7,16,249.9,⑫⑬⑬, 8,14,Ｋナムラノブナガ, 63,勝浦正, 0.6, 69,  -3,*  6, 9, 23.8,⑭⑭⑭, 8, 1,Ａショウワモダン, 91,蛯名正, 0.3, 74,   5,  11, 5,  7.5,⑤⑤⑧
 9, 9,Ｎフナベンケイ, 53,大野拓, 1.1, 60,   0,  -3,16,459.0,⑭⑬⑫, 9,12,Ｄヒビケジンダイコ, 56,三浦皇, 0.8, 56,  -7,  -3, 4,  9.2,⑨⑦⑦, 9,15,Ｍリバｰトｰマス, 58,郷原洋, 0.9, 65,  -3,   3,14,211.0,⑮⑮⑬, 9,13,Ｉサイレントプライド, 83,後藤浩, 0.3, 76,   4,* 15, 9, 13.9,⑭⑭⑫
10,11,Ｉスプリンググレン, 59,幸英明, 1.8, 54,  -2,  -6,13,132.2,⑮⑯⑭,10, 2,Ｊトウショウザウルス, 46,武士沢, 0.8, 58,  -9,   3, 6, 16.3,⑪⑫⑫,10, 9,Ｂダノンマスタｰズ, 74,後藤浩, 0.9, 62,*  4, -12, 1,  2.4,②②②,10, 6,Ｌトウショウヴォイス, 79,小林淳, 0.4, 74,   4,  12,15,136.0,⑫⑫⑭
11, 8,Ｌマイネルジｰニアス, 57,三浦皇, 2.0, 52,   2, -16,11, 77.8,⑦⑧⑩,11,10,Ｇスペｰスモア, 51,赤木高, 1.0, 59, -13,* 10,12, 99.4,⑯⑮⑮,11, 8,Ｊハツカリ, 64,宮崎北, 1.0, 60,*  2, -13,12,126.0,④③③,11, 8,Ｊレオマイスタｰ, 80,北村宏, 0.5, 71,   4,  12,13, 25.0,⑬⑬⑪
12, 1,Ｋホｰカｰハンタｰ, 57,松岡正, 2.2, 53,  -1, -11, 7, 19.0,⑯⑭⑮,12, 3,Ｈキャンディロック, 49,蛯名正, 1.1, 52,  -8,  -6, 8, 38.0,⑦⑨⑨,12, 4,Ｃモアスマイル, 74,吉田隼, 1.0, 62,   0,  -7, 4,  8.4,⑦⑦⑪,12,10,Ｏドリｰムシグナル, 72,石橋脩, 0.5, 76,   1,* 15,14, 52.2,⑮⑮⑮
13, 5,Ｃドリｰムパンドラ, 62,木幡初, 2.7, 48,   3, -24, 9, 33.3,⑤⑥⑦,13, 4,Ｏカジノスタｰ, 40,大野拓, 1.1, 51,  -6,  -8,13,122.0,⑤⑥⑥,13, 5,Ｎシデンカイ, 57,丹内祐, 1.2, 62,  -1,  -5,15,359.7,⑨⑬⑫,13,14,Ｆレッツゴｰキリシマ, 88,幸英明, 0.5, 73,   5,   9, 4,  7.3,⑧⑩⑨
14, 4,Ｄホットコｰヒｰ, 62,吉田豊, 3.2, 45,   3, -27,10, 60.8,④⑤⑨,14,14,Ｌテンチジン, 45,小林淳, 1.2, 51,  -8,  -6,15,174.6,⑩⑪⑪,14,13,Ｌミヤコノカｰン, 63,梶晃啓, 1.4, 59,   0, -10,13,127.7,⑬⑫⑦,14, 9,Ｋマイネルレｰニア, 79,三浦皇, 1.0, 65,*  8,  -3,11, 19.1,②②②
15, 7,Ｏマルブツジャガｰ, 47,江田照, 3.3, 46,   1, -24,14,293.0,⑩⑫⑬,15, 8,Ｍガｰネットダスク, 44,後藤浩, 1.2, 47,* -5, -14, 9, 40.6,②②②,15,10,Ｐドゥｰビリｰヴイン, 45,嘉藤貴, 1.7, 54,*  2, -21,11, 66.6,⑤⑤⑥,15,15,Ｍショウナンアルバ, 79,吉田隼, 1.4, 60,   5,  -3,10, 19.0,⑪⑪⑬
16, 3,Ｐゴッドギャンブラｰ, 40,郷原洋, 4.0, 41,  -2, -24,15,342.6,⑬⑮⑯,16,11,Ｐベルモントアグロ, 33,北村宏, 1.9, 46, -13,  -3,14,126.5,⑮⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:90 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:0),,,,,,,,,,,
単勝:170円 複勝:06=110円 15=340円 10=180円 枠連:660円,,,,,,,,,,,,"単勝:2,410円 複勝:13=480円 09=150円 16=950円 枠連:2,200円",,,,,,,,,,,,"単勝:2,210円 複勝:01=470円 03=380円 16=530円 枠連:2,970円",,,,,,,,,,,,"単勝:670円 複勝:04=240円 12=320円 05=530円 枠連:1,360円",,,,,,,,,,,
"馬連:2,230円 ワイド:06-15=840円 06-10=260円 10-15=1,600円",,,,,,,,,,,,"馬連:2,560円 ワイド:09-13=1,170円 13-16=11,440円 09-16=2,640円",,,,,,,,,,,,"馬連:7,860円 ワイド:01-03=2,180円 01-16=2,610円 03-16=1,880円",,,,,,,,,,,,"馬連:3,700円 ワイド:04-12=1,380円 04-05=2,440円 05-12=3,270円",,,,,,,,,,,
"馬単:2,880円 3連複:3,930円 3連単:19,000円",,,,,,,,,,,,"馬単:7,380円 3連複:49,560円 3連単:336,450円",,,,,,,,,,,,"馬単:18,670円 3連複:28,910円 3連単:220,350円",,,,,,,,,,,,"馬単:6,870円 3連複:32,780円 3連単:185,420円",,,,,,,,,,,
■ 3R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 6R  芝1600m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 9R  ダ1800m 3 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■12R  芝1200m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,伏竜ｽﾃｰｸｽ,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｆアウトオブオｰダｰ, 51,丸田恭,, 64,  -7,*  8, 7, 41.9, ⑧⑥, 1, 6,Ｂサニｰサンデｰ, 70,吉田隼,, 75,* 12,  -6, 2,  3.6,②①①, 1, 9,Ｈスｰニ, 66,内田博,, 74,   2,* 19, 1,  2.1,⑥⑤⑥, 1, 9,Ｅオｰルタイムベスト, 72,幸英明,, 77,* -8,  14, 2,  6.4, ②①
 2,12,Ｂマルタｰズブレｰヴ, 63,吉田隼, 0.1, 63,  -2,*  3, 2,  4.3, ④⑤, 2, 5,Ｄギンザジャスマック, 69,後藤浩, 0.3, 72,   8,* -3, 4,  6.8,⑧⑦⑥, 2, 8, ナサニエル,---,松岡正, 0.0, 72,   2,* 17, 9, 30.7,④④③, 2, 1,Ａアポロラムセス, 77,柴田善, 0.2, 75, -13,* 17, 1,  2.1, ⑩⑧
 3, 8,Ａコロナルｰプ, 69,内田博, 0.2, 62,*  0,   1, 1,  1.3, ②②, 3,13,Ｇレンディル, 62,北村宏, 0.5, 67,   5,* -3, 1,  2.7,⑨⑨⑨, 3,10,Ｃメイショウダグザ, 77,柴田善, 0.0, 74,*  3,  15, 6, 17.1,②②②, 3, 3,Ｉブルｰミンバｰ, 71,藤田伸, 0.3, 72, -11,  13, 5, 11.8, ⑤④
 4,11,Ｌニシノウズマサ, 26,江田照, 0.5, 61,* -1,  -1, 5, 27.5, ③③, 4, 9,Ａスペック, 70,幸英明, 0.7, 69,   7,  -7, 3,  6.1,⑪⑧⑧, 4, 2,Ｉメトロノｰス, 64,吉田隼, 0.4, 71,   2,  16, 8, 22.7,⑤⑦⑦, 4,12,Ｃジョウテンロマン, 72,内田博, 0.5, 73, -21,* 21, 6, 15.1, ⑭⑭
 5, 6,Ｃスワニｰ, 54,松岡正, 0.9, 56,*  0,  -5, 3, 14.5, ①①, 5,14,Ｋフォｰレイカｰ, 59,内田博, 1.0, 64,  10, -18, 9, 28.5,④⑤④, 5, 4,Ｊラインオブナイト, 64,蛯名正, 0.5, 69,   2,  13,11, 43.5,③③④, 5, 7,Ｌマイネルオｰクベイ, 68,石橋脩, 0.7, 67,  -9,   7,11, 33.8, ③③
 6, 2,Ｅサンマルヘイロｰ, 52,郷原洋, 1.1, 55,  -3,  -4, 6, 35.8, ⑤④, 6,10,Ｃコスモハｰト, 69,松岡正, 1.2, 61,  10, -20, 6, 22.0,⑤④②, 6, 1,Ｇハイロｰラｰ, 71,幸英明, 1.0, 66,  -1,  15, 3,  7.3,⑪⑪⑪, 6,11,Ｇテイクザホｰク, 71,中舘英, 0.7, 68,  -9,   7, 4,  8.8, ④⑤
 7,16,Ｄジェットスパｰクル, 54,小野次, 1.2, 53,  -5,  -4, 4, 16.5, ⑦⑧, 7,12,Ｉキミニムチュウ, 61,宮崎北, 1.2, 61,   8, -18,10, 53.0,⑥⑥⑤, 7, 3,Ｆポルカマズルカ, 73,北村宏, 1.1, 66,   1,  12,10, 36.7,⑨⑧⑨, 7, 4,Ｄメイショウヨリトモ, 72,松岡正, 0.9, 65, -13,   8, 3,  8.5, ⑪⑪
 8,14,Ｇトｰセンサクラコ, 48,千葉直, 1.3, 52,  -3,  -6,15,463.5, ⑥⑦, 8, 8,Ｎマルタカハンタｰ, 54,丹内祐, 1.3, 62,   0,  -4,13,160.0,⑬⑫⑫, 8, 7,Ｄエイシンクエスト, 76,藤田伸, 1.1, 64,*  3,   6, 4,  9.6,①①①, 8, 6,Ｋメジロガストン, 68,吉田豊, 0.9, 65, -12,   7, 8, 21.6, ⑨⑩
 9, 5,Ｋイガノサッカオｰ, 39,丸山元, 2.0, 46, -15,  -1,14,457.1, ⑪⑩, 9, 7,Ｍブレｰヴゴｰルド, 57,赤木高, 1.7, 56,  -4,* -3,15,274.4,⑮⑭⑭, 9, 6,Ｅトｰセンルｰチェ, 76,三浦皇, 1.2, 64,   0,  11, 7, 21.2,⑩⑨⑩, 9, 5,Ｂシルクパナシア, 73,北村宏, 1.0, 62, -12,   5,13, 66.4, ⑥⑥
10, 4,Ｈエメラルドパラオ, 48,宮崎北, 2.1, 45, -12,  -5,10,212.3, ⑨⑨,10, 3,Ｅトｰセンラトゥｰル, 63,柴山雄, 1.8, 57,  -4,* -3,14,254.6,⑫⑬⑬,10,11,Ｂアドマイヤジェット, 77,吉田豊, 8.4, 21,   1, -49, 5, 12.3,⑧⑩⑧,10, 2,Ｊマスタｰオブゲｰム, 70,木幡初, 1.0, 63, -15,   8,10, 25.0, ⑬⑫
11,15,Ｊマキシムギンガ, 46,伊藤工, 2.2, 44, -18,   0,12,296.2, ⑮⑬,11, 4,Ｆプリンセスパトラ, 63,伊藤工, 1.8, 54,  10, -29,12,109.4,①③⑦,,,,,,,,,,,,,11,10,Ｈレンデフルｰル, 71,後藤浩, 1.1, 61, -12,   4, 7, 20.0, ⑦⑨
12,10,Ｉラヴェニｰル, 47,柴田善, 2.6, 42, -15,  -6,13,378.2, ⑫⑪,12, 2,Ｈフレンドケント, 61,江田照, 1.8, 55,   2, -16, 7, 24.1,⑩⑪⑪,,,,,,,,,,,,,12,13,Ｆコンプリｰトラン, 71,吉田隼, 1.2, 60, -12,   3, 9, 23.5, ⑧⑦
13, 9, ヒカルルｰキｰ,---,吉田豊, 2.6, 41, -18,  -4, 8, 74.4, ⑭⑭,13,15,Ｌガクニホシ, 58,藤田伸, 2.2, 49,   7, -29, 8, 26.3,⑦⑩⑩,,,,,,,,,,,,,13,14,Ｎリザルト, 62,宮崎北, 1.7, 53, -13,  -2,14,247.9, ⑫⑬
