09年 5月 3日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 5月 3日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 4R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 7R  芝1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■10R  芝1400m 4歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,谷川岳ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｂプリモロｰズ, 65,宮崎北,, 58,*  5,  -4, 1,  3.3, ④③, 1, 1,Ｄエイシンワｰルド, 60,石橋脩,, 64,  -4,* 12, 2,  4.2,⑥④③, 1, 2,Ｈトｰホウカイザｰ, 63,石橋脩,, 69, -16,* 24, 6, 16.3, ⑭⑭, 1,10,Ｂホッカイカンティ, 85,石橋脩,, 86,   6,  13, 1,  3.8, ③③
 2, 1,Ｅメイショウリキュウ, 60,古川吉, 0.0, 62,*  8,  -6, 2,  4.0, ①①, 2, 9,Ｋサンワｰドカペラ, 50,北村友, 0.3, 59,  -5,   8,10, 72.8,③③④, 2,14,Ｇバトルラヴ, 64,大野拓, 0.1, 67,*  4,   3, 4,  8.2, ③③, 2, 9,Ａゲイルスパｰキｰ, 85,木幡初, 0.2, 84,   2,  16, 3,  4.7, ⑧⑦
 3, 6,Ｍコパノチカチャン, 45,津村明, 0.1, 58,*  6,  -4, 9, 56.3, ③④, 3,12,Ｇセイウンシグナル, 57,佐藤哲, 0.4, 60,  -6,*  9, 3,  8.5,⑨⑧⑥, 3,13,Ｋサラトガティプトン, 60,木幡初, 0.2, 66,  -7,  12,11, 37.6, ⑪⑪, 3, 3,Ｐピサノパテック, 72,中舘英, 0.4, 84,   0,  16, 6, 12.0, ⑨⑪
 4, 5,Ｈスズカスコｰル, 54,芹沢純, 0.1, 55,  -4,*  4,11, 79.6, ⑨⑨, 4, 4,Ｅエｰシンクラウニン, 60,小野次, 0.7, 58,  -6,   7, 8, 38.6,⑧⑦⑤, 4,12,Ｃクインズプレイヤｰ, 68,田辺裕, 0.2, 66,  -3,   8, 1,  2.7, ⑨⑧, 4,16,Ｊマイネルスケルツィ, 79,津村明, 0.5, 80,*  8,   4, 2,  4.1, ②②
 5, 4,Ａドンスピリタス, 69,藤岡康, 0.2, 57,*  6,  -6, 3,  4.2, ②②, 5, 3,Ｆトミケンコウテイ, 59,宮崎北, 1.1, 55,  -7,   6, 6, 22.9,⑩⑩⑦, 5,10,Ｉユｰチャリス, 61,中舘英, 0.2, 67,*  8,  -2, 3,  5.6, ①①, 5, 5,Ｅプレミアムボックス, 83,吉田隼, 0.6, 80,   0,  13, 5,  9.3, ⑩⑨
 6,10,Ｄキタサンエンペラｰ, 61,野元昭, 0.4, 55,   3,  -5, 7, 21.1, ⑤⑤, 6,15,Ｎホワイトクルｰザｰ, 40,丸山元, 1.3, 53,* -4,  -2,11, 91.4,②②②, 6, 5,Ｎパラダイスイズヒア, 56,芹沢純, 0.3, 65,*  5,  -1,12, 39.3, ②②, 6,11,Ｉゼットフラッシュ, 80,古川吉, 0.7, 78,   4,   7, 7, 17.5, ⑥④
 7,14,Ｆディアマジェスティ, 59,松田大, 0.5, 53,  -3,   0, 4,  6.3, ⑩⑩, 7, 7,Ａトｰホウライダｰ, 69,中村将, 1.3, 51,* -3,  -3, 1,  1.8,①①①, 7,16,Ｏクリノポップコｰン, 52,赤木高, 0.5, 63, -16,* 20,16,248.5, ⑮⑮, 7,12,Ｃタイキジリオン, 84,宮崎北, 0.8, 80,  -7,* 21,16,235.4, ⑮⑮
 8, 2,Ｊジャズロック, 47,佐藤哲, 0.5, 53,   0,  -2,10, 69.9, ⑦⑦, 8,10,Ｂリネントランポリｰ, 65,南田雅, 1.4, 55,  -8,   6, 4,  9.9,⑮⑭⑬, 8,15,Ｅコパノシンオｰ, 67,津村明, 0.5, 63,  -9,  11, 9, 21.8, ⑬⑫, 8, 4,Ｆスピニングノアｰル, 81,藤岡康, 0.8, 80,  -5,* 17, 9, 41.1, ⑭⑭
