09年 6月27日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 6月27日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1150m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  芝2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 7R  芝1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  芝2600m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,信夫山特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ａノボジュピタｰ, 70,松岡正,, 62,*  0,   0, 1,  1.4, ④③, 1,15,Ａメイスンヴィグラス, 67,吉田隼,, 72,* -9,* 17, 2,  3.4,①①①, 1,13,Ｎアモｰレヴォレ, 58,吉田豊,, 79,*  8,   5,11, 36.6, ①①, 1, 8,Ｇアサティスボｰイ, 76,江田照,, 82,* 11,*  4, 4,  6.2,③④②
 2,10,Ｈバンダムパルフェ, 53,内田博, 0.0, 64,  -1,   2, 7, 27.2, ⑥⑤, 2,11,Ｂシャドウライン, 62,吉田豊, 0.4, 67,*-11,  13, 1,  2.9,⑥③②, 2,14,Ｌオｰルライトナウ, 59,内田博, 0.6, 71, -12,* 16,12, 47.4, ⑭⑫, 2, 1,Ｊメジロアルタイス, 71,柴田善, 0.5, 76,   8,*  4, 7, 19.0,⑩⑫⑩
 3, 5,Ｄグラスレジェンド, 57,的場勇, 0.1, 61, -14,* 11, 6, 24.9, ⑮⑮, 3, 4,Ｃアッフェルバンダム, 61,内田博, 0.5, 67, -12,* 14, 3,  4.2,③④③, 3, 5,Ｅコスモランゲル, 64,松岡正, 0.9, 68,  -4,   5, 8, 18.5, ⑧⑤, 3,10,Ｂフジヤマラムセス, 81,小野次, 0.5, 77,* 11,  -3, 3,  5.4,⑪⑤③
 4, 3,Ｆレイアシチｰ, 56,吉田隼, 0.1, 62,*  0,  -1, 4, 12.0, ②②, 4,10,Ｅコンフェルヴォｰレ, 60,後藤浩, 1.1, 60, -12,   8, 6, 22.4,⑦⑥④, 4, 8,Ｄフォｰチュンガｰル, 67,勝浦正, 1.0, 67,   0,   0, 6, 14.3, ⑦⑦, 4,12,Ｍフェニコｰン, 66,内田博, 0.6, 76,  10,  -3, 2,  3.6,⑤⑥⑥
 5, 9,Ｋシックスシグマ, 50,黛弘人, 0.2, 61,*  0,  -2,12, 67.3, ⑤④, 5, 2,Ｄエリモアラルマ, 60,石橋脩, 1.3, 62, -15,  11, 4,  7.2,⑮⑬⑫, 5,12,Ｂウインバンディエラ, 69,吉田隼, 1.3, 62,*  5,  -9, 1,  3.7, ③③, 5, 6,Ｌフェラｰリセブン, 67,北村宏, 1.2, 69,  10,  -8, 9, 34.4,⑥⑨④
 6,15,Ｃアゲシオ, 58,吉田豊, 0.3, 59,  -5,   1, 5, 18.8, ⑪⑪, 6,16,Ｆナムライッカク, 58,松岡正, 1.5, 56, -13,   5, 5, 14.1,⑩⑧⑧, 6,16,Ｇウスイ, 63,伊藤工, 1.3, 62,   4,  -8, 3,  7.3, ⑤④, 6,11,Ｋサラバンド, 69,伊藤直, 1.7, 66,* 11, -22,12, 79.6,①①①
 7, 1,Ｅサンマルヘイロｰ, 56,郷原洋, 0.3, 60,*  0,  -3,10, 58.9, ①①, 7,12,Ｇシナトラ, 53,田辺裕, 1.7, 52, -12,  -1, 8, 49.1,④⑤⑥, 7, 1,Ａイサミチェリｰ, 71,千葉直, 1.4, 61, -16,* 10, 2,  3.7, ⑮⑭, 7, 9,Ｆシンボリユタカオｰ, 77,石橋脩, 1.8, 67,   8, -12, 8, 19.5,⑫⑭⑨
 8, 4,Ｂクインビスティｰ, 65,勝浦正, 0.4, 59,  -2,  -1, 3, 10.1, ⑦⑥, 8, 1,Ｏマイネルバｰスト, 42,柴山雄, 1.8, 60, -19,* 14,13,138.7,⑯⑯⑭, 8, 9,Ｆクロスホｰリｰ, 63,郷原洋, 1.4, 61,  -5,   0,10, 28.2, ⑪⑩, 8, 3,Ａシビルウォｰ, 90,吉田豊, 2.0, 65,  10, -22, 1,  3.5,⑭⑧⑦
 9,13,Ｊクロフネマリア, 50,北村宏, 0.6, 55,  -3,  -3, 9, 47.5, ⑨⑧, 9, 3,Ｉカラｰザホワイト, 50,江田照, 1.8, 54, -14,   4,11, 79.4,⑫⑪⑩, 9, 4,Ｋフェルロッサｰ, 61,石橋脩, 1.6, 59,   1,  -9, 5, 10.3, ⑥⑥, 9, 4,Ｎロｰランウェルズ, 63,西田雄, 2.2, 62,   8, -21,10, 72.0,⑬⑪⑫
10, 2,Ｇルドゥｰテ, 56,伊藤工, 0.7, 54,  -4,  -2,11, 59.0, ⑩⑨,10, 8,Ｊゴｰルドチョウサン, 50,北村宏, 2.0, 44,*-10,  -9, 7, 42.1,②②⑤,10,15,Ｈティｰガｰ, 63,大野拓, 1.6, 58,  -5,  -3, 4,  7.4, ⑩⑪,10, 5,Ｈフレｰミングライフ, 74,吉田隼, 2.4, 61,   9, -26,13,124.6,⑦⑩⑬
11, 7,Ｌシルクタイタン, 50,田中勝, 0.8, 54, -11,   3, 2,  9.0, ⑭⑬,11, 6,Ｐトｰセンマリレット, 40,岩部純, 2.1, 51, -16,   3,14,264.4,⑬⑭⑬,11, 2,Ｊシャンパンフルｰト, 61,後藤浩, 1.7, 58,*  6, -14, 7, 15.0, ②②,11,13,Ｅロックザキャスバ, 77,後藤浩, 2.4, 61,  10, -28, 5,  9.8,⑨⑦⑪
12,11,Ｉマスタｰギラティナ, 53,土谷智, 0.9, 54,  -3,  -5, 8, 30.6, ⑧⑩,12, 5,Ｌサクラアドバンス, 45,田中勝, 2.2, 48, -13,  -5,12, 84.6,⑪⑩⑨,12,10,Ｏブラボｰデイ, 57,柴山雄, 1.7, 58, -21,* 12,16,286.9, ⑯⑮,12, 2,Ｃティンバｰセブン, 80,大野拓, 2.5, 60,   8, -24,11, 79.2,⑧⑬⑭
13,12,Ｍオｰスチンエブリン, 48,高山太, 1.0, 53,  -7,  -3,14,317.7, ⑫⑫,13, 7,Ｋホワイトコマンダｰ, 48,西田雄, 2.2, 47, -13,  -4,15,331.6,⑤⑦⑦,13, 3,Ｍスズノカイソク, 58,高山太, 1.8, 55, -11,  -1,15,187.6, ⑫⑬,13, 7,Ｉレイトスプリング, 73,柴山雄, 3.3, 57,* 11, -43, 6, 15.1,②②⑧
14,14,Ｎトミｰガン, 43,鷹野宏, 1.4, 48, -23,*  7,13,158.5, ⑯⑯,14,13,Ｈゴｰルドジョイ, 51,伊藤工, 3.3, 34, -15, -16,10, 53.0,⑨⑫⑮,14, 6,Ｃドンアドヴァイタ, 68,北村宏, 1.9, 53,  -3,  -9,14,119.0, ⑨⑧,14,14,Ｄショウナンパレス, 78,勝浦正, 3.6, 56,* 11, -47,14,135.3,④③⑤
15,16,Ｏダイショウフルｰル, 33,柴山雄, 1.5, 49,  -9,  -5,16,423.8, ⑬⑭,15,14,Ｍロックスビスティｰ, 45,勝浦正, 3.7, 31, -13, -26, 9, 51.2,⑧⑨⑪,15, 7,Ｉテンエイルンルン, 62,草野太, 2.1, 51, -11,  -4,13, 90.7, ⑬⑯,,,,,,,,,,,,
16, 6,Ｐダイワグロリア, 33,村田一, 1.8, 46,*  0, -16,15,341.8, ③⑦,16, 9,Ｎブレインストｰム, 44,小林淳, 4.7, 22, -18, -29,16,383.3,⑭⑮⑯,16,11,Ｐニシノクニカラ, 51,田中勝, 2.5, 48,   4, -23, 9, 19.8, ④⑨,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
