09年12月 6日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年12月 6日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  芝2880m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1200m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  ダ1200m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
13,13,Ｆシャイニンアｰサｰ, 47,クラス, 1.1, 39, -10, -23, 2,  3.4,⑪⑬⑫,13, 8, セイオウボ,---,岩部純, 5.3,-19, -20, -62,13,135.4, ⑩⑩,,,,,,,,,,,,,,,,,,,,,,,,
14, 8,Ｒヤマニンジンジャｰ, 24,左海誠, 1.5, 42, -18,* -8,17,281.3,⑱⑱⑰,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,16,Ｌサンダｰライト, 39,江田照, 1.8, 34, -14, -24,12,161.6,⑭⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,12,Ｏセイカディｰバ, 33,津村明, 2.1, 32, -15, -23,18,307.1,⑰⑰⑱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,18,Ｋデラックスボンバｰ, 41,的場勇, 3.3, 10, -10, -55,11,112.8,⑨⑩⑬,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,15,Ｐアジアンジェット, 32,宮崎北, 5.0, -9,  -8, -82,15,227.4,⑥⑧⑮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:重(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:重(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:67 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:稍重(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:稍重(指数:-1),,,,,,,,,,,
"単勝:5,530円 複勝:06=930円 03=280円 02=230円 枠連:840円",,,,,,,,,,,,"単勝:1,440円 複勝:04=250円 03=140円 13=360円 枠連:1,190円",,,,,,,,,,,,"単勝:6,520円 複勝:07=940円 02=110円 01=270円 枠連:0円",,,,,,,,,,,,単勝:350円 複勝:07=150円 01=170円 05=190円 枠連:550円,,,,,,,,,,,
"馬連:12,640円 ワイド:03-06=2,940円 02-06=3,370円 02-03=700円",,,,,,,,,,,,"馬連:1,080円 ワイド:03-04=500円 04-13=1,750円 03-13=850円",,,,,,,,,,,,"馬連:6,280円 ワイド:02-07=1,540円 01-07=4,160円 01-02=490円",,,,,,,,,,,,"馬連:1,000円 ワイド:01-07=330円 05-07=380円 01-05=570円",,,,,,,,,,,
"馬単:32,280円 3連複:19,740円 3連単:200,190円",,,,,,,,,,,,"馬単:2,850円 3連複:5,510円 3連単:31,600円",,,,,,,,,,,,"馬単:22,700円 3連複:13,310円 3連単:197,920円",,,,,,,,,,,,"馬単:1,760円 3連複:1,740円 3連単:7,690円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
