09年10月31日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年10月31日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1600m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 4R  芝3000m 3歳上未勝利 定量,,,,,,,,,,,,■ 7R  芝2000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■10R  芝1600m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
 9,13,Ｊトレノジャイアント, 44,クラス, 2.0, 43,  -7,  -8, 9, 33.3, ⑨⑧, 9, 3, ヨイチセレブ,,蓑島靖,206.5,,,,12,113.2,⑭⑭⑫,,,,,,,,,,,,, 9, 4,Ｈアドマイヤスペｰス, 82,菊沢隆, 0.9, 81,  11,  14,13,103.2, ⑭⑭
10, 7,Ｋゲンパチシャトル, 39,伊藤工, 2.1, 42, -10,  -4, 7, 27.0, ⑪⑬,10, 9, キングパレｰド,,山本康,207.1,,,,11, 83.1,②②④,,,,,,,,,,,,,10,18,Ｉパｰプルタイヨｰ, 80,蛯名正, 0.9, 83,  10,  16, 4, 12.3, ⑮⑮
11, 8,Ｈシャコｰプレシャス, 46,柴山雄, 2.4, 39,* -6, -13,11,127.6, ③③,11, 6, エｰピｰレジェンド,,金子光,209.7,,,, 6, 14.9,⑨⑪⑪,,,,,,,,,,,,,11, 1,Ｌゴｰルディｰロック, 78,クラス, 0.9, 83,  10,  17,11, 72.8, ⑯⑯
12,11,Ｇカネスカンタｰビレ, 52,蛯名正, 2.5, 40, -10,  -8,10, 50.6, ⑫⑪,12,10, ミウラチェス,,石神深,212.0,,,,10, 53.4,③⑦⑩,,,,,,,,,,,,,12,13,Ｆファイアｰフロｰト, 83,三浦皇, 1.1, 78,* 19,  -3, 7, 16.1, ②①
13, 3,Ｌグッドスマイル, 30,田中勝, 3.8, 29,* -6, -25,12,175.7, ②②,13,12, クリノハッピｰ,,平沢健,212.5,,,,14,158.7,⑫⑫⑬,,,,,,,,,,,,,13,10,Ｂドラゴンファング, 86,内田博, 1.2, 77,* 18,  -2, 2,  5.9, ③④
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,17,Ｄダノンプログラマｰ, 84,熊沢重, 1.3, 75,  11,   7, 5, 13.4, ⑪⑫
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,12,Ｏショウナンアルバ, 75,柴山雄, 1.7, 71,* 19, -12, 8, 20.4, ⑦②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,11,Ｑキングルｰキｰ, 73,土谷智, 1.7, 70,  16,  -8,17,293.2, ⑤⑤
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,16,Ｍリバｰスモｰド, 77,横山典, 1.7, 70,  14,  -3,15,232.3, ⑥⑦
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:3),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:1),,,,,,,,,,,
単勝:150円 複勝:04=110円 12=370円 10=210円 枠連:870円,,,,,,,,,,,,単勝:880円 複勝:04=170円 02=120円 07=170円 枠連:620円,,,,,,,,,,,,単勝:400円 複勝:07=120円 05=110円 01=140円 枠連:0円,,,,,,,,,,,,"単勝:2,080円 複勝:02=460円 14=650円 08=130円 枠連:5,380円",,,,,,,,,,,
"馬連:1,520円 ワイド:04-12=610円 04-10=280円 10-12=1,730円",,,,,,,,,,,,馬連:610円 ワイド:02-04=250円 04-07=600円 02-07=280円,,,,,,,,,,,,馬連:300円 ワイド:05-07=140円 01-07=290円 01-05=190円,,,,,,,,,,,,"馬連:16,140円 ワイド:02-14=4,450円 02-08=840円 08-14=1,090円",,,,,,,,,,,
"馬単:2,210円 3連複:3,060円 3連単:13,300円",,,,,,,,,,,,"馬単:1,870円 3連複:1,220円 3連単:8,630円",,,,,,,,,,,,"馬単:810円 3連複:430円 3連単:2,150円",,,,,,,,,,,,"馬単:36,730円 3連複:12,540円 3連単:142,010円",,,,,,,,,,,
■ 2R  芝1400m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-8,,,,,■ 5R  ダ1400m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  ダ1600m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■11R  ダ2100m 3歳上ｵｰﾌﾟﾝ(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ東京,,,,,,,,,,,,,,,,,,,,,,,,ﾌﾞﾗｼﾞﾙｶｯﾌﾟ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｄカシマストロング, 54,田中勝,, 71,  -9,* 12, 2,  2.7, ⑥⑥, 1,15, バルｰン,---,蛯名正,, 67,* -4,*  8, 3,  4.8, ②②, 1,15,Ａエイシンワｰルド, 75,伊藤工,, 74,   0,* 17, 2,  3.7, ⑬⑭, 1, 7,Ａエｰシンモアオバｰ, 96,中舘英,, 89,* 17,  17, 3,  4.9,①①①
 2, 3,Ｉサベラｰジュ, 37,角田晃, 0.3, 67,  -7,   7, 8, 37.0, ⑤⑤, 2,16, ツクバグロｰバル,---,柴田善, 0.7, 62,  -5,*  4, 1,  2.5, ④④, 2,14,Ｄソルモンタｰレ, 70,小林慎, 0.3, 71,*  7,   4, 4,  8.0, ①①, 2,11,Ｇゴｰルデンチケット, 90,内田博, 0.2, 89,* 16,  17, 2,  4.3,④④③
 3, 6,Ｂビッグサンダｰ, 57,柴山雄, 0.5, 65, -10,   8, 4,  8.5, ⑧⑧, 3, 3, ウィッシュアゲン,---,松岡正, 0.8, 61,* -4,*  3, 6, 21.1, ③③, 3, 4,Ｂリンガスアクタｰ, 74,江田照, 0.4, 70,   3,   8, 3,  4.5, ⑤⑤, 3,15,Ｆマイネルアワグラス, 90,松岡正, 0.6, 87,  14,* 19, 4,  5.8,⑧⑩⑥
 4, 5,Ｆアドミレシオン, 45,松岡正, 0.7, 59,* -4,  -3, 3,  5.8, ①①, 4, 2, メジロクリントン,---,吉田豊, 1.0, 59,  -6,*  3, 2,  3.9, ⑥⑤, 4, 9,Ｉリリｰザサン, 66,武士沢, 0.4, 70,   1,* 13,10, 68.2, ⑪⑬, 4, 1,Ｉタガノエクリプス, 90,蛯名正, 1.2, 85,  11,* 20,13, 94.5,⑯⑮⑬
 5, 4,Ａドンビザッツウェイ, 61,蛯名正, 0.9, 59, -10,   2, 1,  2.3, ⑩⑦, 5, 9, ディアセイレｰン,---,武士沢, 2.4, 48,* -2, -13, 7, 23.4, ①①, 5, 5,Ｃアッシュアッパｰ, 73,柴山雄, 0.6, 68,*  6,   3, 5, 12.2, ②②, 5, 4,Ｌメイショウサライ, 87,横山典, 1.3, 85,  13,* 18, 9, 41.6,⑭⑭⑪
 6, 1,Ｃアポロパステル, 54,勝浦正, 1.1, 55,  -6,  -5, 9, 39.6, ③③, 6, 4, レイブラン,---,中舘英, 2.8, 46, -12,  -5,10, 62.6, ⑪⑫, 6, 6,Ｌレオアドミラル, 62,菊沢隆, 1.0, 67,   3,   3, 9, 42.2, ⑥⑥, 6,16,Ｃダｰクメッセｰジ, 91,佐藤哲, 1.5, 83,  12,  17, 1,  4.1,⑫⑬⑭
 7, 9,Ｇエクセレントラック, 39,鈴来直, 1.4, 53, -13,  -1, 7, 34.1, ⑨⑩, 7, 7, ボスポジション,---,田中勝, 2.8, 46, -13,  -3, 5, 15.9, ⑮⑭, 7, 1,Ｎカシマパフュｰム, 56,三浦皇, 1.6, 62,   3,   0, 8, 34.4, ⑦⑧, 7, 2,Ｅクリｰン, 91,北村宏, 1.5, 82,  12,  16, 8, 38.2,⑬⑪⑩
 8,10,Ｊドラゴンハンタｰ, 24,江田照, 1.6, 48,  -6, -11, 5, 27.5, ④④, 8,14, タマモハイグレｰド,---,熊沢重, 2.8, 47,  -9,  -9,12, 73.9, ⑧⑨, 8, 7,Ｍメイショウフレアｰ, 60,松岡正, 1.6, 61,   4,  -4, 6, 21.6, ③③, 8, 3,Ｄエプソムアｰロン, 91,角田晃, 1.6, 81,  15,   8, 5, 10.1,③③④
 9, 8,Ｅボストンプラチナ, 50,内田博, 1.8, 48, -10,  -8, 6, 30.4, ⑦⑨, 9, 6, スズオリヅル,---,柴田大, 2.9, 46, -14,  -3,14,107.6, ⑭⑮, 9, 3,Ｋエフティファラオ, 63,蛯名正, 1.7, 62,   0,   3, 7, 25.5, ⑭⑮, 9, 6,Ｂキングトップガン, 93,柴山雄, 1.7, 79,  15,   7,10, 43.8,⑤⑤⑤
10, 7,Ｈデルマコルネリア, 38,中谷雄, 2.2, 39,  -6, -20,10,126.0, ②②,10,11, ビビッドボイス,---,勝浦正, 3.2, 42,  -8, -14, 8, 25.4, ⑦⑧,10,13,Ｅチュラヌウジ, 70,中谷雄, 1.8, 63,   2,   1,16,321.8, ⑮⑫,10, 9,Ｊアドマイヤダンク, 88,勝浦正, 1.7, 80,  14,  10, 6, 11.3,⑥⑥⑦
,,,,,,,,,,,,11, 1, シャイニｰフライト,---,伊藤工, 3.5, 39,  -8, -17,11, 73.6, ⑨⑦,11,16,Ｐチェリｰズバッグ, 51,高山太, 1.9, 59,*  5,  -8,13,299.7, ④④,11, 5,Ｋベルｰガ, 88,吉田豊, 1.8, 82,  11,  17,14,139.9,⑮⑯⑮
,,,,,,,,,,,,12,10, ヒロノカイラ,---,角田晃, 3.5, 42, -11, -13, 9, 59.5, ⑬⑪,12,10,Ｇアトムスパンカｰ, 66,熊沢重, 2.1, 60,   3,  -5,11,111.9, ⑩⑨,12,13,Ｏワキノエクセル, 83,江田照, 1.8, 80,  13,  11,15,238.3,⑦⑦⑨
,,,,,,,,,,,,13, 5, リッツィｰスタｰ,---,三浦皇, 4.1, 35,  -6, -23, 4,  9.2, ⑤⑥,13, 8,Ｈアドマイヤハヤト, 66,勝浦正, 2.2, 57,   1,  -4, 1,  2.7, ⑫⑪,13, 8,Ｈフリｰトアドミラル, 90,柴田善, 2.2, 76,* 16,   1, 7, 12.3,②②②
,,,,,,,,,,,,14,13, エドヅマ,---,菊沢隆, 4.4, 34, -10, -22,15,250.2, ⑩⑩,14,12,Ｆカンファｰリｰド, 67,石神深, 2.4, 56,   3,  -9,12,139.5, ⑧⑦,14,12,Ｐヒラボクロイヤル, 78,熊沢重, 2.8, 74,  13,   2,12, 64.4,⑩⑨⑧
,,,,,,,,,,,,15, 8, レイオブホｰプ,---,柴山雄, 7.2, 13, -12, -42,13, 91.1, ⑫⑬,15,11,Ｊジャンジャン, 64,草野太, 2.5, 56,  -4,   1,15,316.1, ⑯⑯,15,10,Ｍミストラルクルｰズ, 85,クラス, 3.5, 70,  12,  -1,11, 53.4,⑨⑧⑫
,,,,,,,,,,,,,,,,,,,,,,,,16, 2,Ｏヒノデドリｰム, 52,鈴来直, 3.1, 52,   2, -12,14,308.9, ⑨⑩,16,14,Ｎメイショウホウオウ, 84,田中勝, 7.0, 50,  10, -25,16,241.6,⑪⑫⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:87 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:3),,,,,,,,,,,
"単勝:270円 複勝:02=160円 03=820円 06=250円 枠連:5,590円",,,,,,,,,,,,単勝:480円 複勝:15=160円 16=130円 03=480円 枠連:610円,,,,,,,,,,,,"単勝:370円 複勝:15=140円 14=200円 04=150円 枠連:1,140円",,,,,,,,,,,,単勝:490円 複勝:07=200円 11=170円 15=180円 枠連:880円,,,,,,,,,,,
"馬連:4,830円 ワイド:02-03=1,500円 02-06=400円 03-06=2,640円",,,,,,,,,,,,"馬連:580円 ワイド:15-16=250円 03-15=1,360円 03-16=1,000円",,,,,,,,,,,,"馬連:1,080円 ワイド:14-15=420円 04-15=280円 04-14=590円",,,,,,,,,,,,"馬連:1,350円 ワイド:07-11=540円 07-15=780円 11-15=420円",,,,,,,,,,,
"馬単:7,490円 3連複:10,620円 3連単:46,890円",,,,,,,,,,,,"馬単:1,270円 3連複:2,820円 3連単:14,040円",,,,,,,,,,,,"馬単:1,990円 3連複:1,490円 3連単:7,690円",,,,,,,,,,,,"馬単:2,460円 3連複:2,140円 3連単:10,180円",,,,,,,,,,,
■ 3R  芝1600m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 6R  ダ1600m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■ 9R  芝1400m 3歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■12R  芝1400m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,鷹巣山特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｉアパパネ, 52,蛯名正,, 71, -10,  12, 3,  5.1, ③③, 1, 9,Ａキュｰトエンブレム, 79,柴田善,, 79,* -4,* 22, 2,  3.7, ③②, 1, 2,Ｉシャランジュ, 71,柴田善,, 87,* -2,  19, 6, 24.4, ①①, 1, 4,Ａフリｰダムエアｰ, 86,横山典,, 79,* -8,  15, 1,  2.4, ①①
 2,10,Ｇロｰグランド, 54,内田博, 0.3, 72, -16,* 20, 5, 11.9, ⑬⑬, 2,14,Ｅナパ, 74,三浦皇, 0.4, 75,  -6,* 21, 3,  4.4, ⑥⑥, 2,10,Ｄロｰズカットダイヤ, 79,松岡正, 0.2, 86,* -4,  19, 1,  2.4, ③③, 2, 9,Ｆサザンスタｰディ, 72,柴田善, 0.2, 81,*-14,  21, 5, 11.4, ②②
 3, 8,Ａセイリオス, 62,クラス, 0.4, 69, -14,* 15, 1,  2.6, ⑪⑫, 3, 5,Ｄトｰセンバスケット, 75,蛯名正, 0.8, 73,  -8,* 21, 1,  2.1, ⑪⑪, 3, 8,Ｅチャｰムポット, 78,熊沢重, 0.2, 86,  -6,  23, 4,  8.3, ④④, 3, 3,Ｄステラｰホｰプ, 78,勝浦正, 0.4, 83, -22,* 31, 8, 28.2, ⑨⑪
 4, 9,Ｃレオキラメキ, 59,柴田善, 0.8, 67, -18,* 17, 7, 28.6, ⑭⑭, 4,12,Ｇニシノキンレンポ, 68,武士沢, 1.4, 67, -10,  18,10,199.7, ⑬⑮, 4, 1,Ａデュヌラルテ, 81,横山典, 0.2, 86,  -5,  21, 2,  3.1, ②②, 4, 6,Ｃマルタカエンペラｰ, 79,蛯名正, 0.6, 79, -20,* 25, 3,  7.1, ⑧⑧
 5,11,Ｆコスモクロッシング, 55,吉田豊, 1.0, 55,* -8,  -5, 8, 42.5, ②②, 5,15,Ｃエムアイティアラ, 76,内田博, 1.5, 68,  -7,  13, 4,  7.6, ⑧⑦, 5, 9,Ｂマイティｰスルｰ, 81,吉田豊, 0.3, 86,  -9,  24, 3,  4.5, ⑥⑥, 5,11,Ｇギンゲイ, 72,松岡正, 0.6, 78, -19,  23, 4,  7.9, ⑥⑦
 6,13,Ｄデザｰトチャｰム, 58,北村宏, 1.0, 56, -10,  -2, 6, 15.5, ④④, 6,16,Ｂバｰニングラブ, 76,伊藤工, 1.9, 63,  -7,  10, 5, 14.6, ⑨⑧, 6, 5,Ｃリトルディッパｰ, 80,北村宏, 0.6, 83, -10,  23, 5, 22.8, ⑦⑧, 6, 7,Ｋアウトオブオｰダｰ, 66,田中勝, 0.6, 76, -16,  19, 6, 12.9, ④④
 7, 2,Ｂマイネルタイド, 62,松岡正, 1.1, 57, -12,  -1, 2,  3.4, ⑥⑤, 7,11,Ｉピエナリリｰ, 64,江田照, 2.1, 61,  -6,   6, 7, 53.5, ④⑤, 7, 7,Ｆスイｰトカルタゴ, 77,中舘英, 0.6, 85, -14,* 27, 7, 26.4, ⑩⑩, 7, 2,Ｅマイネルカｰロ, 73,伊藤工, 0.9, 72, -16,  15,11, 61.5, ③③
 8, 4,Ｅコスモドロンパ, 55,三浦皇, 1.2, 57, -11,  -1,10, 55.2, ⑦⑥, 8, 1,Ｌスイｰトヴァランス, 49,クラス, 2.3, 60,* -5,   3, 8,133.6, ②③, 8, 6,Ｊイｰサンラヴ, 71,三浦皇, 0.7, 83, -11,  23,10, 98.5, ⑨⑦, 8, 8,Ｉレオブルｰス, 67,江田照, 1.0, 73, -21,  20,10, 56.4, ⑩⑩
 9, 7,Ｊマキシムクロｰバｰ, 50,武士沢, 1.2, 57, -15,   6,12,289.5, ⑫⑪, 9, 6,Ｆカリキュレイタｰ, 70,草野太, 2.3, 62,  -9,  10, 9,134.6, ⑮⑬, 9, 3,Ｇミルクトｰレル, 73,柴原央, 0.8, 83, -15,* 27, 9, 62.8, ⑪⑪, 9,12,Ｂショウナンアクロス, 81,吉田豊, 1.0, 71, -18,  15, 2,  4.0, ⑪⑤
10, 1,Ｌクイｰンガバナンス, 43,勝浦正, 1.3, 56, -14,   1,11,104.6, ⑨⑧,10, 7,Ｊソラウララ, 56,千葉直, 2.5, 60,* -4,   2,14,471.1, ⑤④,10,11,Ｋセンシュアルドレス, 70,クラス, 1.0, 79, -11,  19, 8, 53.4, ⑧⑨,10, 5,Ｈノｰフォｰクパイン, 71,三浦皇, 1.1, 72, -21,  19, 9, 46.2, ⑦⑨
11, 5,Ｋリワｰドインティマ, 49,横山典, 1.5, 50, -13,  -3, 4,  9.5, ⑩⑨,11, 2,Ｈチリトテシャン, 66,柄崎将, 2.7, 58,  -7,   4,13,331.9, ⑦⑨,11, 4,Ｈヴィヴァｰチェ, 72,田中勝, 1.0, 77,  -7,  14,11,149.2, ⑤⑤,11,10,Ｊテラノファントム, 67,中舘英, 1.2, 73, -21,  19, 7, 18.9, ⑫⑫
12, 3,Ｍメイショウグレイト, 38,田中勝, 2.3, 39,* -7, -23, 9, 44.4, ①①,12, 8,Ｋフラココ, 54,北村宏, 2.8, 56,  -7,   3, 6, 28.6, ⑩⑩,,,,,,,,,,,,,12, 1,Ｌマルサンファクタ, 52,クラス, 1.4, 67, -19,  12,12,122.4, ⑤⑥
13,12,Ｈデルマドミティア, 53,中谷雄, 2.5, 39, -13, -17,14,392.9, ⑧⑩,13,10,Ｏクｰルレディ, 39,鈴来直, 3.1, 57, -11,   6,16,708.6, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,
14,14,Ｎニシノアンジｰ, 36,伊藤工, 2.7, 34, -12, -24,13,294.9, ⑤⑦,14, 3,Ｐモレタニア, 37,勝浦正, 3.1, 56,  -9,   3,12,288.7, ⑭⑫,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,15, 4,Ｎリズムシチｰ, 47,佐藤聖, 4.0, 47,* -4, -13,11,218.9, ①①,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,16,13,Ｍオｰスチンエブリン, 47,高山太, 4.0, 48,  -9,  -6,15,584.1, ⑫⑭,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-15 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-12 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-20 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:1),,,,,,,,,,,
"単勝:510円 複勝:06=180円 10=280円 08=130円 枠連:1,170円",,,,,,,,,,,,単勝:370円 複勝:09=120円 14=120円 05=110円 枠連:750円,,,,,,,,,,,,"単勝:2,440円 複勝:02=510円 10=130円 08=240円 枠連:2,810円",,,,,,,,,,,,"単勝:240円 複勝:04=150円 09=320円 03=450円 枠連:1,050円",,,,,,,,,,,
"馬連:2,830円 ワイド:06-10=920円 06-08=340円 08-10=560円",,,,,,,,,,,,馬連:720円 ワイド:09-14=220円 05-09=160円 05-14=160円,,,,,,,,,,,,"馬連:3,130円 ワイド:02-10=980円 02-08=2,340円 08-10=450円",,,,,,,,,,,,"馬連:1,510円 ワイド:04-09=610円 03-04=900円 03-09=2,800円",,,,,,,,,,,
"馬単:4,320円 3連複:2,220円 3連単:17,300円",,,,,,,,,,,,"馬単:1,370円 3連複:360円 3連単:3,050円",,,,,,,,,,,,"馬単:9,140円 3連複:6,300円 3連単:66,600円",,,,,,,,,,,,"馬単:2,250円 3連複:9,740円 3連単:36,530円",,,,,,,,,,,
