09年 9月27日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 9月27日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1600m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  芝1000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 7R  芝1400m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  芝2000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
 9, 7,Ｍリュウシンノア, 34,草野太, 1.1, 49, -11,  -5,11, 44.3, ⑰⑯, 9, 8,Ａシルクシスタｰ, 76,宮崎北, 0.8, 69,  -4,*  6, 7, 13.4,   , 9, 1,Ｂエアワルツ, 75,小野寺, 0.7, 62,*  9, -16, 6, 14.9, ③④, 9, 7,Ｉスイングエンジン, 54,木幡初, 1.0, 68,  -7,   6, 8, 72.0, ⑦⑧
10, 4,Ａグレイトサム, 62,高橋智, 1.2, 47, -10,  -9, 4,  8.4, ⑮⑭,10, 7,Ｋハクサンティンク, 64,丸田恭, 0.9, 67,   1,   1,16, 78.8,   ,10, 3,Ｉケｰジｰカンザクラ, 66,古川吉, 0.8, 62,   7, -14,10, 33.7, ⑤⑥,,,,,,,,,,,,
11,14,Ｌトｰセンウィッチ, 36,小林淳, 1.4, 48,  -8, -15,15, 63.1, ⑪⑪,11, 4,Ｑタイタニックブロｰ, 30,村田一, 1.0, 67,   0,   0,14, 59.7,   ,11,16,Ｃリバｰインバウンド, 74,西田雄, 1.1, 56,   1, -11, 7, 19.4, ⑯⑭,,,,,,,,,,,,
12, 1,Ｊストｰクフィｰルド, 44,宮崎北, 1.5, 44, -11, -12,10, 39.4, ⑩⑫,12, 2,Ｉクイｰンマルサ, 69,丸山元, 1.0, 67,   5,  -4,10, 20.7,   ,12,14,Ｌハッピｰプレゼント, 64,中舘英, 1.1, 58,   7, -19, 4,  9.3, ⑧⑦,,,,,,,,,,,,
13,18,Ｏコスモキャロリｰヌ, 30,木幡初, 1.7, 40,  -7, -22,16,284.0, ⑨⑧,13,15,Ｍラガｰキセキ, 58,中舘英, 1.2, 66,   8,  -7, 6, 12.0,   ,13, 6,Ｊディスパｰジョン, 66,宮崎北, 1.1, 59,* 12, -25,11, 50.2, ①①,,,,,,,,,,,,
14,16,Ｈエンジェルブレス, 45,安藤光, 2.2, 35,* -5, -31,12, 46.2, ④③,14, 9,Ｃメイブルｰム, 73,木幡初, 1.4, 60,  -4,  -2, 8, 18.1,   ,14, 7,Ｎニシノシズル, 63,田辺裕, 1.3, 54,   5, -18,15,146.7, ⑩⑧,,,,,,,,,,,,
15, 6,Ｎグッドティアラ, 30,中舘英, 2.4, 34,* -6, -34,13, 51.4, ②⑤,15,14,Ｂマイネルクロッシュ, 73,石橋脩, 1.5, 61,   8, -12, 1,  4.4,   ,15, 9,Ｐニットウエジョン, 54,丹内祐, 1.6, 50,   3, -20,18,531.2, ⑫⑨,,,,,,,,,,,,
16, 5,Ｉタｰジマハル, 44,古川吉, 3.1, 28,  -7, -43, 9, 29.8, ⑤④,16, 5,Ｏアフィニティ, 49,柴原央, 1.6, 60,* 21, -23,12, 24.7,   ,16,18,Ｋチョコクランチ, 64,的場勇, 1.8, 48,   4, -22,14,110.3, ⑭⑫,,,,,,,,,,,,
17,17,Ｑフリｰクムｰン, 22,太宰啓, 3.8, 21,* -3, -59,14, 57.9, ①①,17,16,Ｐプリンセスミカ, 41,芹沢純, 1.7, 56,  -4,  -6,15, 66.1,   ,17,17,Ｏワンダｰフルｰツ, 59,田中博, 2.7, 39,   3, -34,16,176.3, ⑬⑩,,,,,,,,,,,,
18, 3,Ｒデルマティベリウス, 19,田中博, 8.2,-36, -28, -81,18,472.7, ⑫⑱,18,13,Ｒモッタイナイ, 28,古川吉, 2.5, 42, -19,  -8,18,133.1,   ,18, 5,Ｑアグネスファスト, 52,上村洋, 4.8, 20,   7, -66, 8, 31.6, ⑥⑮,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:75 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:1),,,,,,,,,,,
"単勝:1,390円 複勝:11=400円 15=250円 09=340円 枠連:610円",,,,,,,,,,,,"単勝:1,860円 複勝:01=580円 10=280円 06=290円 枠連:3,040円",,,,,,,,,,,,"単勝:370円 複勝:11=210円 08=270円 13=5,580円 枠連:1,130円",,,,,,,,,,,,単勝:430円 複勝:05=160円 08=320円 06=170円 枠連:760円,,,,,,,,,,,
"馬連:4,890円 ワイド:11-15=1,570円 09-11=1,400円 09-15=1,570円",,,,,,,,,,,,"馬連:11,030円 ワイド:01-10=4,160円 01-06=2,360円 06-10=1,770円",,,,,,,,,,,,"馬連:2,050円 ワイド:08-11=780円 11-13=9,010円 08-13=13,780円",,,,,,,,,,,,"馬連:2,530円 ワイド:05-08=850円 05-06=310円 06-08=600円",,,,,,,,,,,
"馬単:8,720円 3連複:20,860円 3連単:124,830円",,,,,,,,,,,,"馬単:22,940円 3連複:26,830円 3連単:229,400円",,,,,,,,,,,,"馬単:3,990円 3連複:98,990円 3連単:305,850円",,,,,,,,,,,,"馬単:3,770円 3連複:3,210円 3連単:19,570円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 5R  ダ1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  芝1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■11R  芝1400m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ新潟,,,,,,,,,,,,,,,,,,,,,,,,平ヶ岳特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ａエレガントマナｰ, 68,中舘英,, 72,   4,*  7, 2,  3.6,④④⑤, 1, 1, ヒシヴェリタス,---,木幡初,, 57,* -5,*  0, 3,  6.5, ①①, 1,11,Ｃキンセイポラリス, 71,荻野琢,, 78,* 10,   3, 3,  7.0, ⑤④, 1, 3,Ｅゴｰルディｰロック, 74,大野拓,, 77,  -3,* 14, 6, 17.5, ⑪⑨
 2,12,Ｃウインクドン, 67,大野拓, 0.7, 66,*  6,  -2, 3,  4.0,③③③, 2, 6, キセンハボク,---,石橋脩, 0.9, 50,* -6,  -7, 2,  4.9, ③③, 2, 6,Ｄゲｰムコンセプト, 70,丸田恭, 0.0, 78,   8,*  5, 1,  2.2, ⑦⑥, 2, 7,Ｄデュヌラルテ, 74,二本柳, 0.0, 76,  -1,  11, 2,  3.7, ⑧⑧
 3,10,Ｄフロｰラルウインド, 61,大庭和, 0.8, 64,   4,*  3, 5, 13.9,⑦⑤④, 3,12, ストラヴィンモカ,---,吉田隼, 1.3, 46,* -5, -12, 1,  2.0, ②②, 3, 9,Ｇホｰクウィンザｰ, 68,国分優, 0.3, 77,   6,*  5, 4,  7.5, ⑨⑩, 3, 1,Ｂメイショウシオギリ, 77,難波剛, 0.1, 73,   1,   6, 7, 18.9, ②②
 4, 7,Ｂツクバショウグン, 67,古川吉, 1.5, 63,   2,  -3, 1,  2.6,⑪⑥⑥, 4, 8, アビリティック,---,荻野琢, 1.7, 43, -16,  -5, 6, 15.1, ⑦⑦, 4,10,Ｂシングンリタｰンズ, 72,大江原, 0.5, 75,   4,*  5, 2,  5.1, ⑫⑫, 4, 4,Ａトｰセントゥルｰ, 79,吉田隼, 0.1, 76,  -3,* 12, 3,  5.4, ⑫⑫
 5, 8,Ｅアサクサフレンズ, 58,江田勇, 2.1, 57,*  7, -15, 7, 39.6,①①①, 5,10, リリｰストライカｰ,---,太宰啓, 1.8, 41, -16,  -6, 4,  8.0, ⑨⑧, 5,13,Ｅカヤドｰモトヒメ, 70,田中博, 0.5, 75,   4,*  5, 6, 18.9, ⑪⑪, 5,13,Ｃセトノアンテウス, 77,中舘英, 0.1, 75,   1,   7, 1,  2.4, ④④
 6, 3,Ｉフライングチェンジ, 50,吉田隼, 2.7, 55,   1,  -9,12,146.6,⑥⑦⑦, 6, 7, ケイエスシンホノカ,---,村田一, 2.3, 38,  -8, -17, 5, 11.4, ④④, 6, 2,Ｈフィデリオ, 67,黛弘人, 0.6, 74,   3,*  8, 9, 27.2, ⑭⑬, 6,11,Ｋクリｰルバレット, 67,木幡初, 0.2, 74,  -3,  11,11,105.8, ⑬⑬
 7,11,Ｆスタｰオブベトナム, 56,宮崎北, 2.9, 51,*  7, -22, 6, 30.8,②②②, 7,11, カリズマアゲン,---,田中博, 2.6, 35, -11, -17, 9, 47.0, ⑤⑤, 7, 3,Ｉスペシャルアリｰナ, 64,国分恭, 0.9, 68,* 11, -16, 5, 13.2, ②②, 7, 9,Ｌグロｰリｰルピナス, 60,田中博, 0.5, 69,  -2,   5, 5, 13.0, ⑦⑦
 8, 5,Ｈシュウザンモモ, 50,小野寺, 3.1, 53,  -2,  -7,13,151.6,⑩⑩⑨, 8, 3, サンタイコウ,---,的場勇, 2.7, 35, -15, -13,12,133.0, ⑥⑥, 8,14,Ｌサフランチカラ, 60,田中健, 1.1, 69,   3,   1,14,303.2, ⑬⑭, 8, 2,Ｉレンデフルｰル, 69,田辺裕, 0.7, 67,  -2,   2,12,125.8, ⑥⑤
 9, 4,Ｇサンライズウィル, 54,木幡初, 3.2, 52,  -3,  -4, 4,  6.7,⑧⑫⑫, 9, 2, プレジャｰムｰン,---,田中健, 2.8, 32, -25,  -6,11,101.5, ⑩⑩, 9, 4,Ｊシアトルナカヤマ, 62,小野寺, 1.1, 66,* 12, -20,12, 72.0, ①①, 9, 5,Ｈトミノドリｰム, 69,高山太, 0.9, 65,  -6,   5,13,162.3, ⑭⑭
10,14,Ｋフミノフライト, 44,松田大, 3.4, 54,  -1, -12, 9, 76.8,⑨⑧⑧,10, 5, スマイルリポｰト,---,芹沢純, 3.4, 25, -32,  -5, 8, 39.4, ⑪⑪,10, 5,Ｆマイネルランペｰジ, 69,丹内祐, 1.1, 68,   7,  -8,10, 59.3, ⑥⑦,10,12,Ｆオリエンタルロック, 70,古川吉, 1.6, 57,  -2,  -9, 8, 36.2, ⑨⑥
11, 1,Ｍエプソムヴァｰチュ, 32,丸田恭, 4.7, 41,  -2, -21,10,101.6,⑤⑨⑪,11, 9, グッドボクスタｰ,---,中舘英, 3.5, 25, -16, -21, 7, 38.8, ⑧⑨,11,12,Ａフェルロッサｰ, 73,宮崎北, 1.5, 62,   7, -14, 8, 21.3, ⑩⑧,11, 8,Ｊケンブリッジエル, 68,太宰啓, 1.9, 52,   1, -17, 4, 10.4, ③③
12, 2,Ｊタクトフル, 46,石橋脩, 5.4, 39,  -1, -26, 8, 73.5,⑬⑪⑩,12, 4, ダイワミステリアス,---,丸田恭, 5.9,  6, -42, -17,10, 48.2, ⑫⑫,12, 8,Ｍチェリｰズバッグ, 56,草野太, 1.6, 61,   8, -20,13,155.7, ④③,12,14,Ｇトッケンショウブ, 70,丸田恭, 2.0, 51,  -3, -13,10, 73.5, ⑩⑩
13, 6,Ｌケイアイカグラ, 39,南田雅, 5.6, 37,  -4, -24,11,139.6,⑫⑬⑬,,,,,,,,,,,,,13, 1,Ｋナムラアウラ, 61,的場勇, 1.7, 59,   5, -16, 7, 19.5, ⑧⑨,13,10,Ｍメイスンシンデレラ, 60,石橋脩, 2.0, 51,*  9, -28, 9, 42.4, ①①
,,,,,,,,,,,,,,,,,,,,,,,,14, 7,Ｎココペリ, 38,丸山元, 1.9, 58,   8, -23,11, 69.7, ③⑤,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:1),,,,,,,,,,,
単勝:360円 複勝:13=170円 12=150円 10=350円 枠連:580円,,,,,,,,,,,,"単勝:650円 複勝:01=160円 06=150円 12=130円 枠連:1,640円",,,,,,,,,,,,単勝:700円 複勝:11=220円 06=140円 09=180円 枠連:720円,,,,,,,,,,,,"単勝:1,750円 複勝:03=400円 07=160円 01=460円 枠連:590円",,,,,,,,,,,
馬連:720円 ワイド:12-13=320円 10-13=840円 10-12=760円,,,,,,,,,,,,"馬連:1,470円 ワイド:01-06=470円 01-12=400円 06-12=250円",,,,,,,,,,,,"馬連:1,220円 ワイド:06-11=510円 09-11=660円 06-09=400円",,,,,,,,,,,,"馬連:2,520円 ワイド:03-07=950円 01-03=2,220円 01-07=980円",,,,,,,,,,,
"馬単:1,590円 3連複:3,090円 3連単:13,210円",,,,,,,,,,,,"馬単:2,940円 3連複:1,420円 3連単:9,490円",,,,,,,,,,,,"馬単:2,810円 3連複:1,950円 3連単:12,680円",,,,,,,,,,,,"馬単:6,540円 3連複:11,910円 3連単:77,480円",,,,,,,,,,,
■ 3R  芝2200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 6R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 9R  ダ1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■12R  ダ1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,巻機山特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,18,Ｂキャッツテイル, 74,国分優,, 73,   3,*  7,10, 27.9,⑨⑧⑦, 1,13,Ｆタニノロッキｰ, 70,吉田隼,, 78,* 11,*  4, 8, 29.8,②②②, 1,11,Ａヒシパｰフェクト, 83,田辺裕,, 77,*  7,  10, 1,  1.4,③③③, 1, 9,Ｄフロｰズンタイム, 69,小野次,, 66,*  4,   0, 8, 42.2, ②②
 2, 9,Ｉシュンリキ, 64,小野次, 0.2, 70,   4,  -2, 3,  5.7,⑤⑥⑥, 2, 2,Ｃヴァルドルフ, 75,田辺裕, 0.2, 77,   9,*  6, 3,  6.5,⑤⑦⑥, 2, 3,Ｋメイショウロｰツェ, 66,荻野琢, 0.0, 80,   6,* 12,10, 50.1,④④④, 2, 1,Ｉチェリｰクラウン, 68,田辺裕, 0.1, 65, -10,* 13, 7, 35.2, ⑫⑩
 3,15,Ｇメガチュｰズデｰ, 66,石橋脩, 0.4, 67,*  8, -16, 4,  6.4,⑥②②, 3, 3,Ａシルクペガサス, 78,大江原, 0.8, 73,   8,   2, 4, 11.6,⑦⑨⑧, 3, 2,Ｅサンワｰドハｰレｰ, 73,太宰啓, 0.5, 76,   5,   9, 8, 44.0,⑨⑧⑧, 3, 5,Ｂランブルジャンヌ, 74,的場勇, 0.4, 63,*  3,  -2, 3,  6.5, ③④
 4,10,Ｅナカヨキコト, 66,宮崎北, 0.4, 68,   1,*  4, 8, 17.5,⑬⑩⑨, 4, 6,Ｂナイスシャトル, 77,宮崎北, 0.9, 70,*  9,  -2, 2,  5.3,⑨④③, 4, 1,Ｂセクシｰザムライ, 79,大野拓, 0.6, 73,   5,   8, 5, 16.7,⑦⑦⑦, 4, 3,Ｅシンフォニｰライツ, 69,石橋脩, 0.4, 63,*  5,  -5, 2,  6.1, ①①
 5, 4,Ｈファンドリリｰダｰ, 65,田中健, 0.6, 68,  -2,* 10, 5,  7.0,⑪⑯⑰, 5,11,Ｉトｰホウオｰディン, 67,国分恭, 1.0, 74,   8,  -1, 7, 20.6,④⑥⑤, 5, 7,Ｆティグフォルテ, 71,大庭和, 0.7, 68,*  8,   2, 6, 20.7,①①①, 5,13,Ｈメイショウアｰチャ, 68,大野拓, 0.4, 62,  -4,   4, 6, 27.9, ⑧⑥
 6,11,Ｑダイワカトリｰナ, 48,的場勇, 0.7, 61,*  8, -20, 7, 16.9,①①①, 6, 5,Ｅプロヴィデンス, 70,丸田恭, 1.1, 70,   8,   0, 1,  1.9,⑩⑩⑨, 6,13,Ｈピｰスオブパワｰ, 69,的場勇, 0.8, 73,   6,   5, 4, 15.9,⑥⑥⑤, 6, 8,Ｇダンジグマスタｰ, 68,村田一, 0.6, 62,  -7,   6,10, 68.9, ⑪⑧
 7,16,Ａブルｰデザフィｰオ, 74,田中博, 0.7, 64,*  6, -14, 1,  4.1,⑦④④, 7,12,Ｇケイアイシンドウ, 68,田中博, 1.4, 68,* 10,  -8, 5, 11.8,①①①, 7, 8,Ｎトップオブオナｰ, 61,安藤光, 1.1, 71,   0,* 13,12,155.2,⑬⑬⑬, 7, 6,Ｌボムクイｰン, 63,太宰啓, 1.0, 59,   1,  -5,13, 96.8, ⑤⑤
 8, 3,Ｄパゴダ, 69,大野拓, 0.7, 63,*  6, -16,11, 40.9,②③③, 8, 1,Ｈマイネルアルセｰヌ, 68,木幡初, 1.7, 66,   7,  -3,10, 84.4,⑧⑪⑪, 8, 6,Ｊメルシｰコバン, 66,国分恭, 1.2, 73,   6,   1,11, 69.9,⑤⑤⑥, 8, 2,Ｋナンヨｰサンセット, 65,田中博, 1.0, 58, -15,*  9,12, 93.3, ⑮⑮
 9,13,Ｊウインアヴェニュｰ, 64,国分恭, 1.0, 65,   1,   2, 6, 13.9,⑫⑬⑭, 9, 9,Ｌダノンフｰバフｰバ, 62,太宰啓, 2.0, 65,   6,  -5, 6, 19.4,⑬⑬⑬, 9,10,Ｄキャトルマン, 73,田中博, 1.4, 70,   3,   5, 9, 50.0,⑫⑪⑪, 9, 7,Ｆキクノフレヴァン, 69,松田大, 1.1, 59,  -2,  -4, 5,  8.3, ⑥⑦
10, 6,Ｏインガット, 53,丹内祐, 1.0, 62,   5, -14,18,218.3,③⑤⑤,10, 8,Ｊオｰシャンカラｰ, 64,西田雄, 2.4, 62,   7,  -9,13,297.5,⑫⑫⑫,10, 4,Ｍコアレスキャスト, 65,丸山元, 1.5, 68,   3,   4,13,185.2,⑪⑩⑨,10, 4,Ｍネバｰグレイス, 62,国分優, 1.2, 55, -10,   3,14,265.1, ⑬⑬
11, 2,Ｒエリモティグアン, 44,荻野琢, 1.4, 56,   0,  -7, 9, 25.5,⑧⑪⑫,11,14,Ｄシンボリプロキオン, 72,大野拓, 3.1, 56,*  9, -21, 9, 35.0,⑥③④,11, 9,Ｉドレッシｰ, 68,宮崎北, 2.3, 59,*  7, -11, 2,  7.5,②②②,11,15,Ａトｰセンピュリニｰ, 79,中舘英, 1.6, 52,*  3, -13, 1,  1.9, ④③
12, 7,Ｎマサゴｰルド, 54,芹沢純, 1.6, 57,   1, -14,14,113.7,⑩⑨⑩,12,10,Ｍマイネルプエルト, 55,石橋脩, 3.2, 58,   4, -11,12, 99.9,⑭⑭⑭,12,14,Ｃマルブツセンタｰ, 76,吉田隼, 2.6, 61,   4,  -8, 7, 29.2,⑧⑨⑩,12,11,Ｃグリッタｰアイス, 70,吉田隼, 1.7, 51, -10,  -1, 4,  7.5, ⑭⑭
13,17,Ｍガｰデンクォｰツ, 55,太宰啓, 1.6, 56,  -2,  -6,16,182.1,⑮⑮⑬,13, 7,Ｋコアレスアミｰゴ, 64,丹内祐, 4.0, 52,   9, -27,11, 87.6,⑪⑧⑩,13,12,Ｌワンダｰポテンシア, 65,田中健, 2.9, 60,   3,  -7,14,270.7,⑩⑫⑫,13,10,Ｊミルリュユッテ, 67,上村洋, 2.5, 45,  -6, -13, 9, 67.2, ⑨⑪
14, 8,Ｆスズカタイフｰン, 66,古川吉, 2.8, 50,  -4, -13,15,123.3,⑯⑱⑱,14, 4,Ｎミスズキセキ, 45,上村洋, 5.3, 44,   8, -38,14,433.1,③⑤⑦,,,,,,,,,,,,,14,14,Ｏケｰジｰフジ, 53,黛弘人, 2.6, 43,  -6, -13,15,464.3, ⑩⑫
15,12,Ｐオンワｰドフロイデ, 51,中舘英, 2.8, 49,   3, -34,17,197.1,④⑦⑧,,,,,,,,,,,,,,,,,,,,,,,,,15,12,Ｎマイネスタｰライト, 59,木幡初, 3.3, 36,  -3, -22,11, 92.3, ⑦⑨
16,14,Ｋメジロブリット, 63,丸田恭, 3.1, 43,   0, -29,13, 76.8,⑭⑭⑯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
