09年 5月30日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 5月30日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1300m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 4R  芝3000m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1600m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  ダ1400m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鎌倉ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ａベルモントダイヤ, 59,江田照,, 65,*  4,  -1, 1,  2.4, ①①, 1,12, ニュｰヨｰカｰ,,高野和,,,,, 4, 16.4,⑧⑦⑦, 1,10,Ｅファイアｰフロｰト, 68,三浦皇,, 73,*  6,   1, 2,  5.6, ①①, 1,11,Ｅワンダｰポデリオ, 85,内田博,, 81,   7,* 20, 1,  3.1, ⑩⑨
 2, 8,Ｄウメムスメ, 54,蛯名正, 0.0, 66,*  2,*  2, 2,  4.8, ②②, 2,13, マイネルネオス,,宗像徹,208.0,,,, 1,  1.8,⑥⑤④, 2, 1,Ｆメイショウコウセイ, 66,四位洋, 0.1, 75,  -7,* 21,11, 55.7, ⑮⑮, 2, 4,Ｉウォｰタｰバロン, 82,田中博, 0.4, 76,   8,  15,12, 88.5, ⑥⑦
 3,12,Ｃアトムスパンカｰ, 55,横山典, 1.2, 56, -14,*  9, 4,  6.1, ⑮⑭, 3, 6, モルフェサイレンス,,大江原,208.2,,,,13,192.6,⑨⑨⑨, 3,15,Ａヒカルプリンス, 73,横山典, 0.4, 66,*  3,   0, 1,  1.8, ②②, 3, 9,Ｄノｰリプライ, 86,横山典, 0.6, 75,   4,* 18, 4,  6.2, ⑬⑬
 4, 1,Ｅレイアシチｰ, 52,吉田隼, 1.4, 54,   0,  -9, 3,  4.9, ④③, 4, 2, エイワヴァｰジニア,,浜野谷,208.8,,,, 9, 53.0,③②②, 4,13,Ｃキンセイポラリス, 69,丸田恭, 0.4, 69,   1,   5,13, 95.9, ⑨⑧, 4,14,Ｂスリｰセブンスピン, 86,勝浦正, 0.8, 72,* 12,   6, 3,  5.2, ①①
 5,10,Ｈケｰジｰフジ, 47,小島太, 1.4, 54,   0,  -8, 6, 19.1, ③⑤, 5, 4, マルブツバンダリｰ,,西谷誠,209.0,,,, 2,  3.4,①①①, 5,14,Ｏジョウノボヘミアン, 53,松岡正, 0.4, 69,  -3,*  8, 9, 34.2, ⑪⑩, 5, 7,Ｆフルブラッサム, 85,木幡初, 0.8, 72,   5,  15,13, 96.9, ⑪⑪
 6,15,Ｉブライティアホｰム, 45,勝浦正, 1.7, 50,  -4,  -8, 9, 51.7, ⑥⑥, 6, 1, エヒテンヴィｰゼ,,江田勇,209.4,,,, 8, 27.1,⑦⑥⑤, 6, 4,Ｋケイアイマｰズ, 63,内田博, 0.4, 70,   0,   4, 4, 18.1, ⑤⑥, 6,16,Ｋクランエンブレム, 81,松岡正, 0.8, 72,* 11,   8, 5, 10.7, ③③
 7, 9,Ｊウェリナ, 43,鈴木慶, 1.8, 51,  -6,  -5,12,182.6, ⑨⑦, 7,10, ユウタｰジャック,,穂苅寿,210.3,,,, 7, 26.9,⑤③③, 7, 6,Ｈノアブレイク, 65,勝浦正, 0.6, 68,  -3,   7, 8, 26.3, ⑫⑪, 7, 1,Ｌトウショウブリッツ, 80,村田一, 0.9, 72,  10,   8, 7, 14.9, ④④
 8,11,Ｆオペラシュｰズ, 47,内田博, 1.9, 51,  -9,  -3, 7, 34.8, ⑩⑩, 8, 9, ユウフジ,,山本康,212.0,,,,12,135.6,⑩⑧⑧, 8, 8,Ｌユニヴァｰスガイ, 60,石橋脩, 0.6, 67,   1,  -2,12, 69.2, ③③, 8,15,Ｐリキサンファイタｰ, 74,岩部純, 1.1, 71,   4,  13,14,121.8, ⑫⑫
