09年 4月26日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 4月26日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1600m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  ダ1400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 7R  ダ1600m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  ダ1600m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
 9,16,Ｅゴｰルドラプソディ, 57,三浦皇, 1.2, 49,  -1,  -7, 4, 14.6, ⑪⑩, 9,10,Ｉマチカネチハヤ, 33,鮫島良, 3.0, 46,* 12, -30, 5, 24.8, ④③, 9, 9,Ｎキクジロウ, 65,江田照, 1.2, 67,* 15, -12,15,125.5, ②②, 9,15,Ｌダノンジュピタｰ, 83,勝浦正, 1.2, 80,  13,   1, 8, 34.6, ⑪⑩
10, 6,Ｇブラストルピナス, 51,岩田康, 1.2, 49,   1, -10, 8, 40.1, ⑥⑦,10, 1,Ｅコｰド, 48,柴田大, 3.1, 45,   9, -27,12,296.2, ⑥⑥,10,14,Ｇケンメイオウ, 73,内田博, 1.2, 68,* 15, -12, 6,  9.5, ④④,10,13,Ｏトップディアマンテ, 79,武豊  , 1.3, 79,  12,   3, 7, 30.3, ⑬⑭
11, 5, メイクボックス,---,内田博, 1.5, 47,   3, -17, 6, 18.7, ④④,11, 9,Ｊアルダレス, 33,伊藤工, 3.4, 40,   1, -19,11,239.7, ⑫⑫,11, 7,Ｆメジロオマリｰ, 74,吉田豊, 1.4, 67,   9,* -3, 3,  7.0, ⑮⑭,11,12,Ｇフルブラッサム, 84,三浦皇, 1.4, 78,  11,   3, 9, 41.5, ⑮⑬
12, 1,Ｊデルマネフティス, 46,左海誠, 1.6, 45,   2, -15,14,156.9, ⑦⑥,12,13,Ｇデンコウヤマト, 45,吉田豊, 3.6, 41,   8, -31, 4, 24.1, ⑨⑨,12, 6,Ｈシルキｰチｰフ, 72,勝浦正, 1.6, 66,   9,  -5,11, 29.0, ⑫⑬,12, 7,Ｉデイフラッシュ, 84,津村明, 1.6, 76,  11,   1,14,187.4, ⑫⑫
13,14,Ｋスプリングポピｰ, 33,勝浦正, 2.1, 42,   2, -19,16,253.4, ⑨⑧,13, 3,Ｈコスモディマシュク, 43,梶晃啓, 4.4, 35,   5, -33,13,330.6, ⑩⑪,13,16,Ｋトｰセンステルス, 69,田中勝, 2.2, 61,  10, -12,13, 64.2, ⑬⑫,13, 2,Ｍゴｰルドマイン, 83,江田照, 2.0, 74,  13,  -5,12,105.8, ⑧⑧
14,15, サワヤカトウショウ,---,田辺裕, 2.9, 34,  -5, -16,11, 80.4, ⑭⑮,,,,,,,,,,,,,14, 5, メイショウロｰタｰ,---,小島太, 2.5, 59,   5,  -8,16,234.5, ⑯⑯,14,11,Ｋオシャレキング, 83,田中勝, 2.4, 69,  14, -11, 6, 29.8, ⑥⑤
15, 8, デルマイシス,---,江田照, 3.3, 35, -11,  -9,15,199.7, ⑯⑯,,,,,,,,,,,,,15, 3, エクラヴァンクｰル,---,北村宏, 2.6, 56,  11, -19,14, 85.4, ⑦⑧,15,14,Ｐバルバレスコ, 77,高野和, 5.0, 52,  14, -33,15,327.7, ⑦⑦
16, 7, スズカラベンダｰ,---,吉田豊, 4.5, 27,  -1, -34,10, 79.0, ⑫⑫,,,,,,,,,,,,,16, 2,Ｉメジロラルゴ, 70,武士沢, 2.7, 57,   8, -14,12, 49.9, ⑭⑮,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:不良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+11 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:不良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+10 ﾚｰｽｱｶﾞﾘ指数:-12 馬場:重(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:稍重(指数:-5),,,,,,,,,,,
"単勝:160円 複勝:11=110円 02=400円 04=160円 枠連:1,670円",,,,,,,,,,,,単勝:650円 複勝:02=170円 07=110円 11=420円 枠連:320円,,,,,,,,,,,,"単勝:450円 複勝:10=220円 04=260円 15=240円 枠連:2,600円",,,,,,,,,,,,"単勝:150円 複勝:06=110円 08=550円 05=360円 枠連:2,460円",,,,,,,,,,,
"馬連:1,480円 ワイド:02-11=540円 04-11=220円 02-04=1,290円",,,,,,,,,,,,"馬連:370円 ワイド:02-07=210円 02-11=1,450円 07-11=530円",,,,,,,,,,,,"馬連:3,010円 ワイド:04-10=1,370円 10-15=1,160円 04-15=1,040円",,,,,,,,,,,,"馬連:3,190円 ワイド:06-08=1,270円 05-06=630円 05-08=4,350円",,,,,,,,,,,
"馬単:1,850円 3連複:2,100円 3連単:8,800円",,,,,,,,,,,,"馬単:1,430円 3連複:2,160円 3連単:15,080円",,,,,,,,,,,,"馬単:5,020円 3連複:10,680円 3連単:46,090円",,,,,,,,,,,,"馬単:4,120円 3連複:11,860円 3連単:42,740円",,,,,,,,,,,
■ 2R  ダ1300m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,,■ 5R  芝1600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 8R  芝2000m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■11R  芝2000m 3 歳ｵｰﾌﾟﾝ(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｻﾝｽﾎﾟ賞ﾌﾛｰﾗS ＧⅡ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ｊダノンマイスタｰ, 50,武豊  ,, 75,* 16,  -6, 3,  5.2, ②②, 1, 5,Ｃオルトリンデ, 57,田中勝,, 62,  -9,* -1, 1,  3.3, ⑬⑪, 1, 8,Ａレジｰムチェンジ, 78,横山典,, 77,  10,* -2, 1,  3.9,⑪⑪⑫, 1,16,Ｃディアジｰナ, 72,内田博,, 73,*  7,* -5, 2,  4.2,④④④
 2, 6,Ｃアントルシャカトル, 62,戸崎圭, 0.7, 66,  11,  -7, 2,  4.5, ③③, 2,17,Ａコスモエルベン, 62,松岡正, 0.3, 54,* -5, -12, 2,  4.0, ②②, 2, 6,Ｄエナｰジバイオ, 71,武豊  , 0.2, 76,  11,* -6, 2,  4.4,⑦⑤⑧, 2,12,Ａワイドサファイア, 82,岩田康, 0.3, 69,   5,* -5, 3,  4.8,⑩⑨⑧
 3,10,Ｇギンザフロンティア, 55,北村宏, 1.0, 63,  10,  -8, 9, 36.5, ④④, 3,11,Ｇバイタルシチｰ, 54,伊藤工, 0.4, 53,* -8, -11,14, 83.6, ⑥③, 3, 5,Ｉブルｰアンビシャス, 69,岩田康, 0.3, 73,  12, -10,13, 38.2,⑤⑥⑤, 3,15,Ｉハシッテホシｰノ, 69,松岡正, 0.3, 71,   6,  -6, 4,  6.9,⑦⑥⑥
 4,11,Ｋアフィリエイト, 49,柴田善, 1.1, 66,* 17, -17, 1,  3.1, ①①, 4, 4,Ｂジャグラｰキング, 62,蛯名正, 0.5, 55,  -9,  -7, 4,  6.2, ⑤⑦, 4, 1,Ｂスマイルオンザラン, 76,北村宏, 0.5, 71,* 13, -14, 6, 10.5,④③④, 4, 3,Ｆアイアムネオ, 70,戸崎圭, 0.5, 68,   6,  -9, 6, 16.9,⑤⑤⑤
 5,15,Ａキンシスタｰ, 64,岩田康, 1.4, 61,  11, -12, 5, 14.6, ⑤⑤, 5,10, クロスロｰド,---,北村宏, 0.5, 53, -12,* -3,11, 48.5, ⑮⑭, 5,11,Ｊヒシクロｰザｰ, 69,蛯名正, 0.7, 71,  10, -13, 3,  6.3,⑩⑩⑩, 5, 4,Ｐエオリアンハｰプ, 60,田中勝, 0.6, 71,   1,*  2,12, 41.3,⑱⑱⑱
 6, 8,Ｂシブン, 62,三浦皇, 2.0, 55,   8, -14, 4,  6.0, ⑦⑦, 6,12,Ｋシャドウノｰト, 46,戸崎圭, 0.8, 51, -13,* -6,13, 59.7, ⑫⑬, 6, 4,Ｈトップウィｰク, 70,内田博, 0.8, 69,* 13, -21, 5,  9.6,③④③, 6,18,Ｌイイデエｰス, 65,左海誠, 0.7, 67,   4,  -6,16,139.3,⑭⑫⑫
 7, 9,Ｈケｰジｰカチボシ, 54,左海誠, 2.0, 54,   8, -14,10, 37.9, ⑧⑧, 7, 7, アンティックドｰル,---,柴田善, 0.8, 53, -13,* -4, 7, 19.9, ⑰⑰, 7,13,Ｅニシノシュテルン, 71,三浦皇, 0.9, 70,  10, -16,10, 24.2,⑫⑫⑪, 7, 2,Ｄリュシオル, 72,横山典, 0.8, 64,   4,  -7, 8, 17.5,⑨⑧⑨
 8, 7,Ｄキャラバンシチｰ, 60,伊藤工, 2.1, 50,   0,  -6,13, 73.0, ⑪⑪, 8,16, ドスライス,---,武豊  , 0.9, 47,  -9, -15, 3,  5.8, ⑧⑥, 8,14,Ｇエイシンフレンチ, 70,吉田豊, 1.0, 70,   7, -10, 4,  9.2,⑰⑮⑮, 8,13,Ｒピｰスオブラック, 57,蛯名正, 0.8, 66,   5, -10,11, 37.6,⑥⑦⑦
 9,14,Ｅネリネ, 58,吉田豊, 2.4, 52,   8, -17,12, 67.8, ⑨⑨, 9, 1,Ｍナカヨキコト, 45,左海誠, 0.9, 50, -11, -10,16,190.9, ⑨⑫, 9,16,Ｃアポロクイック, 72,柴田善, 1.6, 63,   9, -22, 7, 16.0,⑭⑭⑬, 9, 6,Ｇラｰクキャロル, 70,勝浦正, 0.8, 70,   5,  -5, 5, 14.7,⑪⑪⑩
10, 5,Ｆキングデザｰト, 55,勝浦正, 2.5, 48,   0, -11, 7, 18.9, ⑩⑩,10, 2,Ｊロｰランウィンド, 48,江田照, 0.9, 49,  -9, -13, 6, 16.8, ⑦⑧,10, 9,Ｐダイワコルベット, 57,武士沢, 1.6, 63,  10, -26,12, 38.1,⑥⑦⑨,10, 8,Ｍリコリス, 63,田辺裕, 0.9, 65,   2,  -6,15,104.1,⑬⑭⑯
11,16,Ｉサイクロンボｰイ, 54,横山典, 2.7, 46,  -6,  -5, 8, 27.5, ⑫⑫,11, 6,Ｄアルセｰヌシチｰ, 57,大庭和, 1.0, 45,* -5, -22, 8, 23.1, ①①,11,10,Ｑカレンナオンナ, 48,戸崎圭, 1.6, 62,  12, -29,15,172.9,⑧⑧⑥,11,10,Ｈピｰスエンブレム, 70,津村明, 0.9, 64,*  7, -18, 9, 26.1,③③③
12, 4, シルクプレジデント,---,田辺裕, 3.0, 44,   8, -23,11, 39.2, ⑥⑥,12,13,Ｌコスモシャンガン, 45,三浦皇, 1.1, 47, -11, -15,17,208.0, ⑪⑩,12, 2,Ｎエクストラポイント, 60,松岡正, 1.7, 62,* 13, -35,11, 36.0,②②②,12,14,Ｋマイティｰスルｰ, 66,吉田豊, 1.0, 65,   2,  -6,10, 29.4,⑮⑯⑮
13, 1, ガッツアップ,---,蛯名正, 4.6, 12, -33,*  9,14, 73.8, ⑬⑬,13,18,Ｈプロミスウェル, 50,内田博, 1.2, 43,* -8, -22,12, 55.3, ④④,13,15,Ｋマルタカインプレス, 65,田中勝, 1.8, 62,   6, -19,14, 76.0,⑮⑯⑯,13, 5,Ｎベイビｰロｰズ, 63,三浦皇, 1.0, 63,* 10, -26,14, 97.6,①①①
14, 2, スカｰルシチｰ,---,大庭和, 6.2, -5, -40,*  3,15,129.4, ⑯⑮,14, 8,Ｆマキノワｰルド, 54,岩田康, 1.3, 42, -10, -18,10, 44.4, ⑩⑨,14, 7,Ｍリバｰトｰマス, 61,小林淳, 1.8, 61,   8, -22,16,277.8,⑨⑬⑭,14, 7,Ｂミクロコスモス, 73,武豊  , 1.1, 63,   2,  -8, 1,  3.9,⑯⑰⑰
15, 3, ジョイフルポｰト,---,江田照, 6.5, -6, -38,  -3, 6, 15.9, ⑭⑭,15,14,Ｉホリデイスクリｰン, 49,吉田豊, 1.3, 43,  -9, -21, 9, 31.1, ③⑤,15,17,Ｆティアップアライブ, 70,左海誠, 1.8, 61,  12, -32, 9, 21.9,⑬⑨⑦,15, 9,Ｑテｰオｰティアラ, 60,鮫島良, 1.2, 62,   4, -13, 7, 17.3,⑧⑩⑪
16,12, トップガンウイング,---,津村明, 6.5, -6, -39,   0,16,364.7, ⑮⑯,16, 9,Ｅラｰクフライト, 55,横山典, 1.6, 39, -13, -16, 5, 13.9, ⑭⑮,16,12,Ｌステラポラリス, 64,江田照, 2.2, 57,* 14, -43, 8, 19.7,①①①,16,11,Ｅマイファｰストラヴ, 72,柴田善, 1.8, 56,*  9, -33,13, 94.0,②②②
,,,,,,,,,,,,17, 3,Ｎファｰストレｰン, 37,津村明, 1.9, 38, -14, -19,15,112.6, ⑯⑯,17, 3,Ｏシデンカイ, 59,伊藤工, 2.5, 56,   2, -19,17,306.7,⑯⑰⑰,17,17,Ｏシルクプロミス, 61,小林淳, 1.9, 57,   4, -21,18,271.4,⑰⑮⑬
,,,,,,,,,,,,18,15,Ｏトウカイバリュｰ, 36,田辺裕, 3.0, 26, -18, -27,18,312.2, ⑱⑱,,,,,,,,,,,,,18, 1,Ｊピエナリリｰ, 68,江田照, 2.0, 56,   3, -20,17,187.6,⑫⑬⑭
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+11 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:不良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:稍重(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-12 馬場:稍重(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:良(指数:3),,,,,,,,,,,
単勝:520円 複勝:13=210円 06=180円 10=860円 枠連:880円,,,,,,,,,,,,単勝:330円 複勝:05=150円 17=150円 11=980円 枠連:340円,,,,,,,,,,,,単勝:390円 複勝:08=160円 06=180円 05=740円 枠連:770円,,,,,,,,,,,,"単勝:420円 複勝:16=150円 12=170円 15=210円 枠連:1,100円",,,,,,,,,,,
"馬連:1,180円 ワイド:06-13=510円 10-13=3,690円 06-10=2,720円",,,,,,,,,,,,"馬連:600円 ワイド:05-17=270円 05-11=3,010円 11-17=2,950円",,,,,,,,,,,,"馬連:860円 ワイド:06-08=360円 05-08=2,320円 05-06=2,440円",,,,,,,,,,,,"馬連:1,010円 ワイド:12-16=420円 15-16=550円 12-15=720円",,,,,,,,,,,
"馬単:2,220円 3連複:13,730円 3連単:51,190円",,,,,,,,,,,,"馬単:1,110円 3連複:13,640円 3連単:53,040円",,,,,,,,,,,,"馬単:1,590円 3連複:10,020円 3連単:35,280円",,,,,,,,,,,,"馬単:2,170円 3連複:2,320円 3連単:10,790円",,,,,,,,,,,
■ 3R  ダ2100m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 6R  芝1400m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 9R  芝1800m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■12R  ダ1400m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,石和特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ｅフナベンケイ, 56,左海誠,, 56,   2,* -3, 5, 24.9,④④④, 1,14,Ｌアウトオブオｰダｰ, 59,田中勝,, 68,   7,* -8, 6, 20.8, ⑦⑨, 1, 4,Ｉレッドシュｰタｰ, 74,北村宏,, 87,* 30, -20, 1,  2.5,④②②, 1,12,Ｐフェイムロバリｰ, 55,戸崎圭,, 75,   5,   5, 8, 20.2, ⑤⑥
 2, 8,Ｂウォｰエレファント, 66,勝浦正, 0.1, 55,*  3,  -6, 2,  3.6,②②②, 2, 5,Ｃワｰルドコンパス, 70,松岡正, 0.0, 69,  11, -13, 2,  3.4, ⑤⑤, 2,12,Ａエックスダンス, 81,武豊  , 0.4, 86,  26,*-15, 2,  5.7,⑧⑧⑧, 2,15,Ａディオスクロイ, 84,松岡正, 0.0, 75,   6,   5, 1,  4.2, ⑥⑤
 3, 5,Ｃベルウッドロｰツェ, 63,吉田豊, 0.1, 55,*  3,  -5, 3,  8.1,③③③, 3, 6,Ｂショウナンアルディ, 72,柴田善, 0.0, 68,   6,* -6, 3,  4.1, ⑪⑪, 3,11,Ｃダブルヒｰロｰ, 77,戸崎圭, 0.8, 82,  24, -20, 3,  6.2,⑩⑨⑨, 3,16,Ｃスカｰレットライン, 81,横山典, 0.2, 73,   5,   5, 3,  5.5, ⑨⑧
 4, 3,Ｄヴィｰヴァジョｰコ, 60,戸崎圭, 0.2, 56,   2,* -2, 4,  9.9,⑦⑥⑦, 4,13,Ａレンディル, 72,北村宏, 0.1, 65,   7,* -8, 1,  2.7, ⑩⑩, 4, 8,Ｆメイショウマリア, 76,柴田善, 1.0, 80,* 31, -35, 7, 16.6,①①①, 4, 1,Ｅスナｰクユｰチャン, 80,内田博, 0.3, 73,   4,   5, 2,  5.4, ⑧⑩
 5, 2,Ｈオンワｰドイデア, 52,伊藤工, 1.5, 45,   2, -16, 7, 59.2,⑥⑤⑤, 5, 7,Ｅクイックハンタｰ, 62,伊藤工, 0.3, 66,  11, -17, 9, 43.9, ③④, 5, 9,Ｌアクシオン, 67,内田博, 1.0, 80,  27, -27, 5, 10.1,⑥⑦⑦, 5,13,Ｂカロンセギュｰル, 81,吉田豊, 0.5, 71,   1,*  6, 7, 19.7, ⑫⑪
 6, 4,Ｉマタハリクｰ, 39,五十嵐, 1.7, 46,*  3, -20, 6, 53.9,①①①, 6,15,Ｄスペック, 69,吉田豊, 0.5, 63,   6, -12, 4, 12.0, ⑫⑫, 6, 3,Ｊコスモオｰスティン, 74,三浦皇, 1.4, 78,  28, -35, 9, 45.9,③⑤⑤, 6, 9,Ｊホワイトヴェｰル, 75,勝浦正, 0.6, 71,   4,   3,10, 27.1, ⑩⑨
 7, 7,Ｇザリｰサス, 54,田辺裕, 2.1, 42,   0, -17, 9, 82.1,⑨⑨⑧, 7,12,Ｈマルタカハンタｰ, 61,大庭和, 0.7, 60,   4, -12, 8, 37.3, ⑬⑭, 7, 2,Ｄプジュリ, 77,吉田豊, 1.4, 78,  23, -25,11, 71.7,⑨⑩⑩, 7,14,Ｈグリンガレット, 77,伊藤工, 0.6, 69,*  7,  -3,13, 57.6, ③④
 8, 9,Ａジェネラルノブレス, 70,内田博, 2.4, 42,   0, -20, 1,  1.6,⑧⑧⑨, 8, 3,Ｉコスモブリｰズ, 60,三浦皇, 0.9, 62,* 16, -31,10, 57.1, ①①, 8,15,Ｇラヴォランテ, 75,横山典, 1.8, 74,  15,*-12, 8, 23.2,⑮⑮⑮, 8, 6,Ｏスパｰクキャンドル, 57,北村宏, 0.6, 69,   0,*  7,12, 48.9, ⑬⑭
 9, 6,Ｆミスハナウメノサト, 54,武士沢, 3.1, 37,   2, -30, 8, 69.8,⑤⑦⑥, 9, 9,Ｎハニｰインチｰフ, 56,田辺裕, 0.9, 58,   9, -21,12, 94.2, ⑧⑧, 9, 1,Ｅアップグレｰデッド, 76,蛯名正, 2.0, 72,  28, -45, 6, 11.6,②④③, 9, 3,Ｉレッツゴｰヒチョリ, 77,田中勝, 0.7, 68,   0,*  6,11, 36.0, ⑮⑮
,,,,,,,,,,,,10, 2,Ｆプレミアム, 62,左海誠, 0.9, 57,   1, -11, 7, 25.7, ⑮⑮,10, 5,Ｂシャイニｰボｰイ, 79,松岡正, 2.1, 70,* 30, -48, 4,  6.7,⑤③④,10, 4,Ｆエイワナギ, 78,蛯名正, 0.7, 69,   1,   5, 9, 21.6, ⑭⑬
,,,,,,,,,,,,11, 4,Ｍエレガントステｰジ, 58,津村明, 1.0, 58,   9, -22,15,142.8, ⑨⑦,11,14,Ｈグレイスフルソング, 74,津村明, 2.1, 72,  19, -26,10, 61.1,⑬⑭⑭,11, 7,Ｄソロソログランプリ, 81,三浦皇, 0.9, 69,*  9,  -7, 4,  5.6, ①①
,,,,,,,,,,,,12, 1,Ｋドゥミポワント, 60,鮫島良, 1.0, 56,   3, -16,14,110.9, ⑭⑬,12, 6,Ｍミウラリチャｰド, 66,左海誠, 2.4, 68,  23, -40,15,299.7,⑪⑪⑪,12,11,Ｇエイシンイッテン, 77,岩田康, 0.9, 68,*  8,  -6, 5,  6.4, ②②
,,,,,,,,,,,,13,11,Ｇフロｰラルパタｰン, 62,江田照, 1.6, 52,  11, -33,13,106.6, ⑥⑥,13,10,Ｋダｰクフラッシュ, 69,岩田康, 2.4, 67,  20, -34,12, 94.1,⑭⑬⑫,13, 5,Ｍダノンブライアン, 69,左海誠, 1.3, 64,   6,  -8, 6, 15.2, ④③
