09年10月17日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年10月17日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,,■ 4R  芝2910m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1900m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■10R  芝2200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
10,15,Ｊドラゴンゼファｰ, 49,和田竜, 2.4, 48,  -4, -13,13, 57.9,⑯⑤⑤,10,12, バサラプリンセス,,高野容,202.1,,,,11,100.1,⑫⑪⑩,10, 1,Ｍアグネスハイヤｰ, 62,岩田康, 2.6, 63,   1,  -1, 6, 22.7,⑥⑧⑧,10, 9,Ｊミウラリチャｰド, 64,松田大, 2.4, 64,  -8,   0,10,332.2,⑩⑩⑩
11,11,Ｋナリタシｰズン, 47,福永祐, 2.6, 47,* -4, -16, 6, 10.9,②③④,11, 9, ユウタｰフラッシュ,,北村浩,204.6,,,,13,139.8,⑩⑫⑪,11, 3,Ｊシルクレボルシオン, 65,幸英明, 2.9, 64,  -2,   4,13,159.1,⑬⑭⑭,,,,,,,,,,,,
12,14,Ｆサンライズビット, 55,藤岡康, 3.0, 44,  -6, -16, 7, 16.5,④⑦⑨,12, 3, カリズマウイッシュ,,金子光,208.2,,,,10, 93.8,⑬⑬⑫,12, 4,Ｅライトニングラン, 72,武豊  , 3.2, 60,  -1,  -2, 4, 14.2,⑪⑪⑫,,,,,,,,,,,,
13, 8,Ｐサンマルグランデラ, 39,浜中俊, 3.2, 44,  -9, -11,14,124.2,⑩⑮⑬,,,,,,,,,,,,,13, 2,Ｋリッカコウユウ, 64,安藤光, 3.5, 56,   0,  -6,12,116.4,④⑩⑩,,,,,,,,,,,,
14, 2,Ｏベルスマｰレ, 41,熊沢重, 3.2, 46,  -9,  -9,15,148.8,⑬⑯⑯,,,,,,,,,,,,,14, 9,Ｎリバｰミラクル, 59,大下智, 3.6, 57,  -2,  -5,14,381.5,⑩⑫⑪,,,,,,,,,,,,
15,12,Ｎテイエムテツワン, 41,芹沢純, 3.4, 40,  -8, -14,16,280.2,⑪⑬⑭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,13,Ｌタイトｰフォルテ, 45,渡辺薫, 3.5, 43,  -8, -16,12, 55.3,⑫⑫⑮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-4),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-5),,,,,,,,,,,
"単勝:2,900円 複勝:10=560円 04=230円 16=210円 枠連:1,940円",,,,,,,,,,,,"単勝:3,210円 複勝:02=640円 04=180円 05=350円 枠連:4,080円",,,,,,,,,,,,単勝:180円 複勝:13=110円 12=160円 07=150円 枠連:390円,,,,,,,,,,,,"単勝:1,080円 複勝:04=220円 01=110円 07=110円 枠連:1,400円",,,,,,,,,,,
"馬連:6,170円 ワイド:04-10=1,550円 10-16=1,990円 04-16=690円",,,,,,,,,,,,"馬連:3,910円 ワイド:02-04=1,320円 02-05=2,410円 04-05=590円",,,,,,,,,,,,馬連:430円 ワイド:12-13=210円 07-13=210円 07-12=510円,,,,,,,,,,,,"馬連:1,300円 ワイド:01-04=440円 04-07=480円 01-07=160円",,,,,,,,,,,
"馬単:14,640円 3連複:13,270円 3連単:125,330円",,,,,,,,,,,,"馬単:10,840円 3連複:11,520円 3連単:101,190円",,,,,,,,,,,,"馬単:630円 3連複:760円 3連単:2,160円",,,,,,,,,,,,"馬単:3,550円 3連複:910円 3連単:9,020円",,,,,,,,,,,
■ 2R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■ 5R  芝1200m 2 歳新馬 馬齢,,,,,,,,,,,,■ 8R  ダ1400m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■11R  芝1600m 2 歳ｵｰﾌﾟﾝ(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-11,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ京都,,,,,,,,,,,,,,,,,,,,,,,,ﾃﾞｲﾘｰ杯2歳ｽﾃｰｸｽ ＧⅡ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,16,Ｆスイｰトエスケｰプ, 60,福永祐,, 73,   2,*  3, 1,  2.7, ⑦⑥, 1, 8, ルクソｰルシチｰ,---,佐藤哲,, 59,* -5,  -5, 1,  2.6, ③③, 1,16,Ｆシｰクエスト, 75,武豊  ,, 78,*  7,   6, 3,  5.5, ②②, 1, 5,Ｂリディル, 71,小牧太,, 80,   1,* 13, 1,  2.9, ⑨⑩
 2, 8,Ｂバンダムクラウス, 61,佐藤哲, 0.1, 70,  -1,*  5, 2,  2.8, ⑪⑧, 2, 3, プリムｰル,---,武豊  , 0.0, 59,* -5,  -5, 2,  2.9, ②②, 2, 8,Ａセントエドワｰド, 80,和田竜, 0.0, 77,*  8,   5, 2,  4.4, ①①, 2, 1,Ｆエイシンアポロン, 66,池添謙, 0.0, 78,*  8,   0, 5, 12.5, ②②
 3, 5,Ｈショウナンナックル, 58,後藤浩, 0.3, 70,   4,  -2, 4, 11.3, ⑥⑤, 3, 7, ドリｰムバレンチノ,---,松山弘, 0.1, 58, -14,*  3, 3,  4.5, ⑦⑦, 3, 3,Ｈディアアゲイン, 72,後藤浩, 0.2, 76,   7,   6, 7, 23.2, ⑥⑥, 3, 6,Ｄダノンパッション, 67,武豊  , 0.1, 77,  -1,* 13, 2,  3.7, ⑪⑧
 4, 4,Ｅテイエムファイヤｰ, 60,田嶋翔, 0.4, 71,*  9,  -9, 7, 30.6, ②②, 4, 2, ドビュッシｰ,---,後藤浩, 0.4, 55, -17,*  2, 4,  6.2, ⑧⑧, 4,12,Ｂエｰシンマダムジｰ, 79,岩田康, 0.4, 75,   0,* 12, 1,  2.8, ⑫⑪, 4, 7,Ｊダイワバｰバリアン, 60,岩田康, 0.3, 73,*  6,  -3, 4,  8.3, ③④
 5, 2,Ｏチキリパンドラ, 37,国分恭, 0.6, 65,   1,  -3,13,179.0, ⑧⑨, 5, 4, コアレススキャン,---,芹沢純, 0.9, 48, -10, -11, 6, 33.1, ⑤④, 5,14,Ｇエルチョコレｰト, 73,福永祐, 0.7, 73,   3,   6, 8, 26.6, ⑩⑨, 5, 3,Ｈラブグランデｰ, 65,藤田伸, 0.3, 75,   5,   0, 7, 18.6, ⑤③
 6,14,Ｇエトピリカ, 59,松山弘, 0.6, 67,   6,  -9, 6, 18.4, ③③, 6, 9, グッドブライダル,---,福永祐, 0.9, 48, -11, -10, 8, 60.9, ⑥⑥, 6, 4,Ｉブルｰホリゾン, 66,鮫島良, 0.7, 74,   1,*  9,11, 65.9, ⑪⑩, 6,12,Ｉタガノエリザベｰト, 61,安藤勝, 0.6, 73,  -5,* 13, 9, 20.9, ⑫⑫
 7, 3,Ｃマッシヴジェネラル, 61,藤岡康, 0.9, 58,  -6,  -1,10, 47.9, ⑬⑬, 7, 6, テイケイワイズ,---,和田竜, 1.0, 46, -23,   1, 9, 97.3, ⑨⑨, 7,13,Ｄレジアス, 78,川島信, 0.7, 73,  -2,* 12, 6, 15.7, ⑭⑬, 7, 4,Ｇエｰシンホワイティ, 65,福永祐, 0.7, 71,   2,   0, 6, 17.6, ⑧⑨
 8,13,Ｊキセキノウタ, 56,和田竜, 1.0, 58,  -5,  -3,11, 48.6, ⑫⑫, 8, 5, パｰプルダイヤ,---,小牧太, 1.3, 43, -10, -17, 5, 15.6, ④⑤, 8, 6,Ｊスズカファイト, 66,岩崎祐, 0.8, 72,   4,   5,16,342.7, ⑧⑧, 8,13,Ｅフロｰライゼ, 67,後藤浩, 0.9, 68,   5,  -7, 3,  5.4, ⑥⑦
 9, 1,Ｄペガサスガｰル, 61,石橋守, 1.0, 65,* 10, -18, 5, 15.7, ①①, 9, 1, シゲルツキヤマドノ,---,国分恭, 1.8, 36,* -3, -30, 7, 50.6, ①①, 9,15,Ｍギガブレイク, 58,幸英明, 1.3, 66,   6,  -5,14,164.7, ④④, 9, 2,Ｃアグネスティンクル, 71,四位洋, 1.2, 65,   5, -11, 8, 19.6, ⑦⑤
10,11,Ｌエｰシンケンタウリ, 51,藤岡佑, 1.3, 53, -10,  -2,16,318.0, ⑭⑭,,,,,,,,,,,,,10,10,Ｋコスモナダル, 64,松山弘, 1.4, 65,   6,  -5,12, 87.5, ③③,10, 9,Ｋクリノキングビｰト, 54,松田大, 1.5, 60,*  9, -25,11,176.8, ①①
11,15,Ａピエナスカイ, 64,幸英明, 1.3, 57,   6, -18, 3,  6.1, ⑤④,,,,,,,,,,,,,11, 5,Ｌマックスリオ, 60,藤岡佑, 1.5, 65,   4,  -3,13,150.2, ⑦⑦,11,10, アイファｰマｰチス,---,浜中俊, 1.9, 56,   5, -23,12,186.6, ④⑥
12, 7,Ｎエｰシンフレンド, 48,池添謙, 1.5, 55,   5, -19, 8, 40.8, ④⑦,,,,,,,,,,,,,12, 1,Ｎラウリシルヴァ, 58,川田将, 1.5, 66,  -2,   4, 9, 51.0, ⑬⑭,12, 8,Ｌエベレストオｰ,-22,和田竜, 2.2, 52,  -1, -17,13,301.4, ⑩⑪
13,10,Ｍナムラタイフｰン, 49,小牧太, 1.5, 52,  -2, -13,12, 66.4, ⑨⑩,,,,,,,,,,,,,13, 7,Ｐエアメギド, 40,藤田伸, 1.6, 67,  -2,   6,10, 52.1, ⑮⑮,13,11,Ａゴｰオンホｰマン, 73,飯田祐, 4.4, 29, -12, -30,10, 41.6, ⑬⑬
14,12,Ｉゴブリンダンサｰ, 58,田中健, 1.7, 51,  -2, -15,14,212.7, ⑩⑪,,,,,,,,,,,,,14,11,Ｅストリｰトスタイル, 77,浜中俊, 1.7, 66,   2,  -1, 4,  6.3, ⑨⑫,,,,,,,,,,,,
15, 6,Ｐプレジャｰムｰン, 33,太宰啓, 3.9, -1, -34, -13,15,222.9, ⑯⑯,,,,,,,,,,,,,15, 2,Ｃレジャイｰル, 78,小牧太, 2.0, 61,   6, -10, 5,  9.5, ⑤⑤,,,,,,,,,,,,
16, 9,Ｋケｰジｰハナコ, 52,野元昭, 4.6, -8, -31, -25, 9, 44.0, ⑮⑮,,,,,,,,,,,,,16, 9,Ｏシゲルキボウ, 55,国分恭, 2.4, 61,  -4,  -1,15,248.9, ⑯⑯,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-5),,,,,,,,,,,
単勝:270円 複勝:16=120円 08=120円 05=220円 枠連:230円,,,,,,,,,,,,単勝:260円 複勝:08=120円 03=120円 07=110円 枠連:390円,,,,,,,,,,,,"単勝:550円 複勝:16=230円 08=180円 03=560円 枠連:1,350円",,,,,,,,,,,,"単勝:290円 複勝:05=130円 01=250円 06=140円 枠連:1,650円",,,,,,,,,,,
馬連:320円 ワイド:08-16=180円 05-16=530円 05-08=560円,,,,,,,,,,,,馬連:430円 ワイド:03-08=180円 07-08=240円 03-07=200円,,,,,,,,,,,,"馬連:1,410円 ワイド:08-16=640円 03-16=1,990円 03-08=1,170円",,,,,,,,,,,,"馬連:1,660円 ワイド:01-05=580円 05-06=260円 01-06=740円",,,,,,,,,,,
"馬単:660円 3連複:1,330円 3連単:4,680円",,,,,,,,,,,,"馬単:830円 3連複:520円 3連単:2,200円",,,,,,,,,,,,"馬単:2,920円 3連複:10,170円 3連単:40,190円",,,,,,,,,,,,"馬単:2,550円 3連複:1,970円 3連単:11,160円",,,,,,,,,,,
■ 3R  芝1600m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 6R  ダ1200m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 9R  芝1800m 3歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■12R  ダ1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,堀川特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ａベストクルｰズ, 70,安藤勝,, 66, -10,*  6, 1,  1.9, ③③, 1,13,Ａマイプラｰナ, 76,小牧太,, 71,  -1,*  8, 1,  2.1, ⑪⑨, 1, 3,Ｇヒカルアマランサス, 76,藤岡康,, 82,*  4,* 11, 2,  3.6, ③②, 1,11,Ｂオｰミプレシャス, 77,川島信,, 75,  10,*  2, 1,  2.8,⑫⑥③
 2, 4,Ｆブイコナン, 52,小牧太, 0.1, 62,* -8,   2, 5, 17.2, ①①, 2,16,Ｃランブルジャンヌ, 74,福永祐, 0.1, 72,*  8,  -1, 2,  3.6, ①①, 2, 2,Ｆマルティンスタｰク, 76,池添謙, 0.1, 82,*  5,  10, 3,  7.5, ②④, 2, 2,Ｅチョップチョップ, 73,岩田康, 0.0, 76,   9,*  2, 5,  8.4,④⑦⑦
 3, 3,Ｂニシノマナザシ, 65,武豊  , 0.2, 61, -11,*  5, 2,  2.9, ⑤⑤, 3, 9,Ｂキシュウグラシア, 75,秋山真, 0.3, 69,   4,   1, 4,  9.9, ⑤③, 3, 5,Ｅラフレッシュブルｰ, 78,武豊  , 0.1, 80,*  6,   7, 8, 27.4, ①①, 3, 9,Ｃルナキッズ, 76,武豊  , 0.1, 76,   9,*  1, 2,  4.5,⑤⑧⑥
 4, 1,Ｄクレバｰサンデｰ, 57,幸英明, 0.3, 63, -13,*  8, 7, 23.8, ⑨⑨, 4,12,Ｈショウナンタイリン, 68,岩田康, 0.4, 68,   4,   0, 6, 18.3, ⑥⑤, 4, 9,Ｈレジェンドブルｰ, 76,藤田伸, 0.4, 80,   2,* 12, 6, 10.1, ⑪⑫, 4, 7,Ｆトップオブオナｰ, 71,国分恭, 0.7, 74,* 11,  -7, 9, 49.8,⑬⑤④
 5,13,Ｃベリｰフ, 60,岩田康, 0.5, 59, -12,   4, 3,  7.2, ⑧⑦, 5,14,Ｋミキノセレナｰデ, 66,幸英明, 0.5, 67,   2,   1, 9, 52.3, ⑨⑥, 5, 4,Ｃシングライクバｰド, 80,福永祐, 0.5, 78,   3,   6, 4,  8.3, ⑨⑥, 5, 5,Ｄパｰフェクトバイオ, 75,小牧太, 1.0, 69,* 11, -10, 3,  4.9,②③②
 6, 7,Ｅランブリングロｰズ, 55,藤岡佑, 0.7, 56, -12,   0, 4, 16.2, ⑦⑧, 6, 1,Ｊネオヴェリｰベリｰ, 66,川田将, 0.6, 66,   1,   1,10, 56.0, ⑧⑧, 6,10,Ｄピサノジュバン, 79,安藤勝, 0.5, 80,   0,* 12, 7, 12.3, ⑫⑩, 6,15,Ａメイショウロｰツェ, 81,荻野琢, 1.2, 69,  10, -10, 4,  5.8,⑥④⑤
 7,10,Ｇタガノアブシンベル, 47,古川吉, 0.9, 56, -15,   0,10,170.9, ⑪⑪, 7,10,Ｇマルサンメイン, 69,松山弘, 0.6, 66,*  6,  -4,12,161.5, ②②, 7, 6,Ｋツルマルロｰズ, 71,中村将, 0.9, 74,   2,   5,11,142.1, ⑩⑪, 7,13,Ｉエイシンダッシュ, 67,幸英明, 1.2, 66,* 13, -15,11, 88.8,⑭①①
 8, 9,Ｈファイブイｰグル, 45,和田竜, 1.1, 51, -15,  -3, 8, 71.3, ⑩⑩, 8,11,Ｎニシノミｰチャン, 62,長谷川, 0.7, 67,*  5,  -4,11, 87.1, ③④, 8,11,Ｂチャｰムポット, 80,和田竜, 0.9, 72,*  5,  -2, 1,  2.9, ④③, 8, 3,Ｊメテオストリｰム, 67,田中健, 1.3, 69,   5,   0,14,151.6,⑨⑬⑬
 9, 6,Ｉスマｰトアｰサイト, 44,川田将, 1.2, 48,* -9, -13, 6, 23.5, ②②, 9, 3,Ｄクイックメｰル, 74,藤岡佑, 0.7, 64,   0,   2, 3,  8.9, ⑩⑪, 9,12,Ｉステイトリｰデイズ, 72,武幸四, 1.1, 73,   3,  -2, 9, 54.2, ⑦⑧, 9, 4,Ｋウォｰタｰリメイン, 67,大下智, 1.6, 67,   4,   0,15,169.6,⑮⑮⑭
10, 8,Ｌミゲｰル, 37,国分恭, 1.2, 51, -17,  -1, 9,159.1, ⑬⑬,10, 5,Ｆナイジェラ, 69,藤田伸, 1.0, 60,  -5,*  3, 5, 10.9, ⑮⑯,10, 7,Ｌベストオブミｰ, 71,岩田康, 1.2, 68,   3,  -4,10,110.8, ⑥⑦,10, 8,Ｈゴｰルデンシャイン, 68,松山弘, 1.8, 62,   7, -10,10, 69.0,⑩⑫⑩
11, 5,Ｍキョウワサムライ, 31,石橋守, 1.4, 48, -15,  -5,11,327.0, ⑫⑫,11,15,Ｉクイｰンアリュｰル, 68,武幸四, 1.1, 64,   2,  -5, 7, 26.7, ⑦⑦,11, 1,Ｊニットウサラン, 71,幸英明, 1.3, 69,   3,  -4,12,316.3, ⑤⑨,11,14,Ｌドレッシｰ, 67,後藤浩, 2.7, 56,   7, -18, 6, 21.4,③⑨⑪
12, 2,Ｊテンシノカフェ, 43,中村将, 1.6, 43, -11, -16,12,412.4, ⑥⑥,12, 4,Ｐシゲルミムロヤマ, 31,大下智, 1.1, 60,  -3,   0,13,194.3, ⑫⑫,12, 8,Ａラベ, 82,上村洋, 1.3, 70,   4,  -5, 5,  8.5, ⑧⑤,12, 6,Ｇスカイハイシチｰ, 71,佐藤哲, 2.8, 57,   8, -19,13, 93.5,⑦⑩⑨
13,12,Ｋケｰジｰドルバコ, 40,野元昭, 1.8, 40, -11, -20,13,415.6, ④④,13, 6,Ｍワンダｰギャルｰ, 62,田村太, 1.1, 62,  -2,   0,14,301.4, ⑬⑬,,,,,,,,,,,,,13,10,Ｎマルフクギガ, 60,秋山真, 3.4, 53,   7, -22, 7, 28.4,⑧⑪⑫
,,,,,,,,,,,,14, 2,Ｌマルノリｰサ, 65,佐藤哲, 1.5, 56,  -8,   2,15,441.3, ⑯⑮,,,,,,,,,,,,,14, 1,Ｍワンダｰプリマ, 64,田村太, 3.4, 54,* 11, -31, 8, 36.5,①②⑧
,,,,,,,,,,,,15, 7,Ｏラガｰホノカｰ, 33,藤岡康, 1.9, 54,  -4,  -5,16,480.8, ⑭⑭,,,,,,,,,,,,,15,12,Ｏトゥザハッスル, 58,上村洋, 5.5, 42,   4, -35,12, 88.9,⑪⑭⑮
,,,,,,,,,,,,16, 8,Ｅアプレンデｰル, 72,和田竜, 5.0, 27,   3, -40, 8, 35.7, ④⑩,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:良(指数:-4),,,,,,,,,,,
"単勝:190円 複勝:11=110円 04=260円 03=120円 枠連:1,430円",,,,,,,,,,,,単勝:210円 複勝:13=110円 16=140円 09=260円 枠連:340円,,,,,,,,,,,,"単勝:360円 複勝:03=180円 02=230円 05=620円 枠連:1,750円",,,,,,,,,,,,"単勝:280円 複勝:11=130円 02=200円 09=160円 枠連:1,190円",,,,,,,,,,,
"馬連:1,390円 ワイド:04-11=420円 03-11=150円 03-04=450円",,,,,,,,,,,,馬連:390円 ワイド:13-16=180円 09-13=450円 09-16=720円,,,,,,,,,,,,"馬連:1,600円 ワイド:02-03=650円 03-05=2,200円 02-05=3,220円",,,,,,,,,,,,"馬連:1,390円 ワイド:02-11=530円 09-11=260円 02-09=650円",,,,,,,,,,,
