09年 9月 5日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 9月 5日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 7R  芝1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  芝1200m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
 9, 4,Ｆラビングリｰシャ, 46,小坂忠, 1.6, 50, -13,  -4,13,276.6, ⑪⑫, 9, 8,Ｄシゲルタカチホ, 65,野元昭, 2.4, 53,  -3,  -5, 7, 33.8,⑯⑩⑨, 9, 9,Ｐケイティロｰレル, 30,野元昭, 0.9, 59,  -7,   2,12,107.8,⑪⑪⑫, 9,10,Ｄボストンオｰ, 81,和田竜, 0.7, 70,  -3,   7, 4,  8.2, ⑩⑨
10, 5,Ｍカシノバｰゼリア,-14,大下智, 2.0, 44, -14,  -9,12,268.9, ⑫⑬,10,14,Ｉメイショウボタン, 59,鮫島良, 2.5, 53,  -4,  -4,11, 68.4,⑫⑪⑩,10, 4,Ｋキタサンダｰリン, 48,松山弘, 1.0, 61,  -8,   5,11, 92.0,⑫⑭⑪,10,17,Ｎトｰワユメジ, 75,石橋守, 0.7, 71,  -8,  12,17,201.2, ⑯⑯
11, 2,Ｈマルシゲコマンド, 45,中村将, 2.1, 44,*  5, -28, 9,113.5, ②②,11, 5,Ｋナムラエリス, 52,生野賢, 3.1, 47,  -2, -15,16,485.8,⑤⑤⑧,11,12,Ｎシュウザンモモ, 38,川田将, 1.0, 59,  -9,   3,14,345.2,⑬⑫⑮,11, 7,Ｅホエｰルシャｰク, 81,太宰啓, 0.7, 71, -11,* 14, 5,  9.4, ⑰⑰
12, 3,Ｅダンツエルフ, 52,松山弘, 2.3, 40,  -7, -19, 5, 35.6, ⑨⑨,12, 6,Ｎサマｰメサイア, 47,小牧太, 3.3, 49,  -9,  -3, 6, 28.7,⑦⑯⑮,12, 6,Ｇスプリングカエサル, 52,田中健, 1.0, 59,  -9,   3,16,453.8,⑭⑬⑬,12, 3,Ｆタムロスタｰディ, 80,佐藤哲, 0.9, 67,  -3,   4,11, 37.3, ⑧⑧
13, 1,Ｋスリｰボレｰ, 39,太宰啓, 3.8, 21,*  6, -50,10,195.9, ①①,13,13,Ｊナイヤンビｰチ, 52,佐藤哲, 3.4, 45,  -6, -10,12,120.7,⑪⑫⑭,13, 3,Ｏメイショウマクベス, 33,赤木高, 1.1, 60, -14,* 13, 9, 39.6,⑯⑯⑯,13,16,Ｐサウスティｰダ, 73,藤岡康, 0.9, 67,*  2,  -1,13, 63.5, ①①
,,,,,,,,,,,,14,11,Ｏシノギダンサｰ, 45,中村将, 4.2, 40,  -7, -15,15,343.3,⑩⑭⑫,14, 5,Ｉサンダｰセブン, 49,藤岡康, 1.1, 55,  -4,  -6, 8, 32.5,④⑦⑦,14,11,Ｋシルポｰト, 77,川田将, 1.0, 67,  -1,   1, 6, 10.0, ⑥⑦
,,,,,,,,,,,,15,10, ハピネスミユキ,---,川田将, 5.2, 33,  -3, -29, 8, 34.3,⑨⑨⑬,15, 2,Ｈスリｰオブジャパン, 49,国分恭, 1.4, 51,* -2, -15,10, 89.3,②③④,15, 4,Ｊエアニックス, 77,小牧太, 1.0, 67,  -7,   7,14, 69.1, ⑮⑫
,,,,,,,,,,,,16, 2,Ｍメイショウストルケ, 48,高野容,14.5,-34,  -7, ---,14,310.0,②⑬⑯,16,16,Ｍシゲルコマガタケ, 41,田嶋翔, 1.9, 46,* -2, -22,15,442.3,⑥⑤⑤,16, 1,Ｑマチカネハヤテ, 73,田中克, 1.0, 67,  -3,   3, 8, 19.8, ⑦⑪
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17, 5,Ｍマンテンハット, 76,生野賢, 1.9, 55,  -4,  -8,16,134.2, ⑫⑬
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:0),,,,,,,,,,,
単勝:320円 複勝:07=120円 13=110円 09=130円 枠連:240円,,,,,,,,,,,,単勝:230円 複勝:07=110円 01=150円 03=190円 枠連:440円,,,,,,,,,,,,"単勝:13,830円 複勝:10=1,880円 13=160円 14=260円 枠連:7,270円",,,,,,,,,,,,"単勝:2,010円 複勝:02=610円 06=310円 14=630円 枠連:3,760円",,,,,,,,,,,
馬連:510円 ワイド:07-13=210円 07-09=280円 09-13=290円,,,,,,,,,,,,馬連:430円 ワイド:01-07=210円 03-07=300円 01-03=610円,,,,,,,,,,,,"馬連:29,820円 ワイド:10-13=7,010円 10-14=10,180円 13-14=650円",,,,,,,,,,,,"馬連:8,140円 ワイド:02-06=2,270円 02-14=6,350円 06-14=2,980円",,,,,,,,,,,
"馬単:1,120円 3連複:700円 3連単:3,610円",,,,,,,,,,,,"馬単:820円 3連複:980円 3連単:3,350円",,,,,,,,,,,,"馬単:78,750円 3連複:52,220円 3連単:571,930円",,,,,,,,,,,,"馬単:15,910円 3連複:63,080円 3連単:388,610円",,,,,,,,,,,
■ 2R  芝1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 5R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 8R  ダ1700m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■11R  ダ1000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,唐津特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｃマイネルゴルト, 54,和田竜,, 57,* -2,* -8, 2,  3.1,③②②, 1, 6,Ｂフェリスホイｰル, 64,福永祐,, 72,  -3,*  8, 1,  2.5, ⑥③, 1, 3,Ｂハジメレンジャｰ, 82,赤木高,, 78,   4,* 13, 4,  5.8,⑦⑧⑤, 1, 7,Ｅタムロウイング, 64,国分恭,, 74,* 10,   1, 5, 13.0, ②②
 2, 4,Ａピカピカテッタ, 68,野元昭, 0.1, 55,* -2, -11, 1,  2.5,①①①, 2,11,Ｅイナズマガイア, 63,和田竜, 0.1, 71,*  2,   3, 4,  9.8, ①①, 2, 1,Ａマッシヴエンペラｰ, 83,熊沢重, 0.3, 76,*  8,   5, 3,  5.6,②②②, 2, 6,Ｃタニノジュレップ, 71,鮫島良, 0.4, 69,   5,   1, 4,  7.5, ④④
 3,12,Ｆシルクアｰネスト, 46,松山弘, 0.4, 53,  -6,* -7, 5, 14.9,⑤⑧⑧, 3,12,Ｄライブリリュウショ, 63,太宰啓, 0.2, 68,  -6,*  8, 5, 14.4, ⑨⑦, 3, 4,Ｄインバルコ, 79,川田将, 0.3, 75,   6,   7, 1,  2.7,③④③, 3, 3,Ｂシゲルスペランツァ, 72,浜中俊, 0.4, 67,  -3,   7, 2,  4.7, ⑥⑥
 4,10,Ｇマコトヴォイジャｰ, 45,川田将, 0.4, 53,* -3, -11, 3,  4.6,⑯④④, 4,16,Ｃフラワｰウィンド, 63,松山弘, 0.3, 68,*  0,   1, 2,  3.8, ③⑤, 4,10,Ｏテンザンイカヅチ, 66,藤岡康, 0.3, 77,   4,* 13,10,183.2,⑫⑩⑦, 4, 2,Ａシゲルカサギヤマ, 75,幸英明, 0.5, 66,   2,   2, 1,  2.0, ⑤⑤
 5, 7,Ｄドリｰムセｰリング, 51,鮫島良, 0.9, 49,  -9,* -8, 7, 22.4,⑬⑯⑯, 5, 1,Ｈサイキョウアサカゼ, 59,浜中俊, 0.6, 65,* -1,  -1, 3,  6.3, ④②, 5,11,Ｋビッグロｰズ, 69,佐藤哲, 0.5, 75,   3,* 13,13,291.1,⑪⑫⑨, 5, 4,Ｋメラトニン, 58,藤岡康, 0.5, 68,* 10,  -3, 3,  6.6, ①①
 6,13,Ｏマイネリトルラバｰ, 27,浜中俊, 0.9, 50,  -7, -10,13,179.4,⑩⑬⑭, 6, 4,Ｌハｰトマン, 54,鮫島良, 0.7, 64,  -9,*  6,11, 65.1, ⑮⑩, 6,15,Ｆトウショウクエスト, 76,小牧太, 0.7, 72,*  7,   3, 2,  3.8,④③④, 6,11,Ｆクリスタルドア, 64,中村将, 0.7, 61, -12,*  9,13,142.5, ⑩⑨
 7,11,Ｅモンキｰマジック, 46,幸英明, 0.9, 49,  -7, -11, 8, 40.0,⑭⑭⑪, 7, 7,Ｎキセキサイチャン, 50,安藤光, 1.0, 59, -12,   4,15,272.6, ⑯⑨, 7, 6,Ｈブラックルｰラｰ, 73,浜中俊, 0.9, 72,   6,   5, 7, 46.4,⑧⑥⑥, 7, 5,Ｄウインクルラッキｰ, 69,松山弘, 0.8, 60,  -4,   3, 7, 33.5, ⑦⑦
 8,15,Ｋホウショウマツエ, 39,小牧太, 1.1, 47,  -4, -18, 9, 52.8,⑥⑤⑦, 8, 3,Ｆラガｰゴｰルデン, 62,小坂忠, 1.0, 60,  -7,   1,10, 33.7, ⑫⑧, 8,13,Ｅエアインシャラｰ, 79,福永祐, 1.2, 69,*  8,  -3, 5,  8.0,①①①, 8,12,Ｇスナｰクレナｰド, 64,田中健, 1.0, 59, -11,   5, 6, 20.8, ⑪⑪
 9,14,Ｊテンシノアスタｰ, 44,中村将, 1.1, 46,  -6, -17,11,130.9,⑪⑨⑤, 9, 2, シルバｰゴｰラン,---,田村太, 1.1, 58,  -8,  -1,16,459.0, ⑪⑥, 9, 8,Ｃヨクバリ, 80,幸英明, 1.4, 68,   6,   0, 6, 14.2,⑨⑦⑧, 9,10,Ｊマストウインゲｰム, 59,安藤光, 1.1, 58,  -4,   0,10, 66.5, ⑧⑧
10, 8,Ｍメイショウシャイン, 29,石橋守, 1.2, 46,  -9, -12,12,154.2,⑮⑮⑮,10, 5,Ｋシゲルフゲンダケ, 54,幸英明, 1.2, 56, -12,   1,13,171.6, ⑰⑯,10, 7,Ｉワキノブライアン, 70,和田竜, 1.4, 69,   2,   6, 8, 49.5,⑮⑮⑪,10, 1,Ｌマコトバンクウ, 58,小牧太, 1.2, 57, -15,   7, 8, 36.4, ⑫⑫
11, 5,Ｈシゲルモトナリ, 45,赤木高, 1.4, 41,* -3, -25, 6, 21.7,②③③,11,13,Ｊミツアキクイｰン, 55,大下智, 1.5, 52,  -8,  -7,14,250.1, ⑬⑮,11,16,Ｎオｰスミマコ, 68,鮫島良, 1.6, 68,   2,   5,12,281.3,⑭⑭⑫,11,13,Ｈキングベガロｰド, 61,福永祐, 1.4, 56,  -8,   0,12,111.9, ⑨⑩
12, 9,Ｐテイエムフジスタｰ, 21,熊沢重, 1.5, 41,  -7, -18,14,184.7,⑨⑪⑫,12,18,Ｍマックスハナレイ, 53,川田将, 1.9, 47,  -6, -14, 9, 30.6, ⑩⑬,12, 9,Ｌゼットファｰスト, 68,松山弘, 1.8, 63,   3,   1,16,643.8,⑬⑬⑭,12, 8, ハヤテヤブサメオｰ,---,川田将, 1.7, 51, -22,   6,11, 80.9, ⑭⑭
13, 1,Ｌコスモエスカリエ, 31,佐藤哲, 1.7, 37,  -6, -25,15,217.5,⑧⑦⑩,13,14,Ｇチャｰムタンポポ, 61,田中健, 2.0, 46,*  0, -21, 8, 26.5, ②④,13,14,Ｍテンシノライアン, 68,中村将, 1.9, 66,  -2,   8,15,541.2,⑯⑯⑯,13,14,Ｉリｰヴタイム, 60,和田竜, 1.8, 54,   8, -13, 9, 47.3, ③③
14, 2,Ｉホンマキセキ, 45,金折知, 1.7, 39,  -6, -25,10,100.3,④⑥⑨,14, 9,Ｏシゲルウマミヤマ, 47,国分恭, 2.0, 45,  -7, -14,17,512.3, ⑧⑭,14, 2,Ｊライフストリｰム, 70,渡辺薫, 2.2, 63,   4,  -5,11,271.3,⑤⑨⑬,14, 9,Ｍカシノシンケン, 53,野元昭, 2.0, 48, -15,  -1,14,367.2, ⑬⑬
15, 3,Ｎスｰパｰショット, 28,国分恭, 1.8, 39,  -7, -23,16,248.2,⑦⑫⑬,15,17,Ｐセヴンアプロｰチ, 43,小牧太, 2.1, 45,  -8, -14,12,115.7, ⑭⑰,15,12,Ｇセフティファントム, 74,太宰啓, 2.6, 59,   4,  -7, 9, 59.1,⑩⑪⑮,,,,,,,,,,,,
16,16,Ｂキョウワマグナム, 57,太宰啓, 1.8, 37,  -6, -27, 4, 14.1,⑫⑩⑥,16,10,Ａマキハタスプｰン, 66,高井彰, 2.2, 43,  -4, -19, 6, 16.6, ⑤⑪,16, 5,Ｐベストキッド, 64,高野容, 3.6, 53,   7, -19,14,525.6,⑥⑤⑩,,,,,,,,,,,,
,,,,,,,,,,,,17,15,Ｉスリｰマイゲラン, 56,飯田祐, 2.5, 39,  -4, -23, 7, 19.5, ⑦⑫,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18, 8,Ｑコロナドズベイビｰ, 22,野元昭, 7.5,-27, -43, -51,18,815.7, ⑱⑱,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:75 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-2),,,,,,,,,,,
単勝:310円 複勝:06=120円 04=120円 12=400円 枠連:400円,,,,,,,,,,,,単勝:250円 複勝:06=130円 11=280円 12=290円 枠連:530円,,,,,,,,,,,,単勝:580円 複勝:03=170円 01=150円 04=120円 枠連:540円,,,,,,,,,,,,"単勝:1,300円 複勝:07=320円 06=220円 03=190円 枠連:2,200円",,,,,,,,,,,
馬連:400円 ワイド:04-06=200円 06-12=700円 04-12=680円,,,,,,,,,,,,"馬連:1,080円 ワイド:06-11=580円 06-12=520円 11-12=1,300円",,,,,,,,,,,,"馬連:1,440円 ワイド:01-03=420円 03-04=330円 01-04=270円",,,,,,,,,,,,"馬連:3,200円 ワイド:06-07=870円 03-07=700円 03-06=550円",,,,,,,,,,,
"馬単:930円 3連複:1,840円 3連単:7,780円",,,,,,,,,,,,"馬単:1,650円 3連複:2,980円 3連単:10,580円",,,,,,,,,,,,"馬単:3,600円 3連複:1,160円 3連単:9,470円",,,,,,,,,,,,"馬単:7,490円 3連複:4,280円 3連単:35,640円",,,,,,,,,,,
■ 3R  芝2900m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 6R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:12,,,,,■ 9R  芝1800m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■12R  芝1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,不知火特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5, ダノンバッカス,,西谷誠,,,,, 2,  3.5,③①①, 1, 7,Ｂリバティｰフロｰ, 69,川田将,, 71,*  2,*  9, 1,  1.5,②②②, 1, 2,Ａドモナラズ, 79,太宰啓,, 82,   5,* 13, 3,  4.8,⑥⑤③, 1,10,Ｆヤマカツマリリン, 71,田嶋翔,, 79,*  0,* 13, 9, 21.1, ③④
 2,11, メイショウオバナ,,植野貴,189.1,,,, 9, 62.5,⑤⑤④, 2,10,Ｅハｰドイチオｰ, 62,浜中俊, 0.4, 69,   1,*  8, 4, 10.0,⑥④④, 2, 3,Ｆゴｰルデンガッツ, 71,福永祐, 0.2, 80,   4,  12, 5,  9.0,⑦⑥⑥, 2, 2,Ｂコスモクリスタル, 76,和田竜, 0.2, 77,  -3,* 13, 1,  3.9, ④①
 3, 6, ツアｰデフォｰス,,今村康,189.3,,,, 4,  6.7,④④⑤, 3,11,Ｃトモダチ, 67,松山弘, 1.0, 62,   0,   5, 2,  7.0,⑦⑦⑥, 3, 4,Ｃアキノカウンタｰ, 75,鮫島良, 0.2, 80,   5,   9, 2,  3.5,④③④, 3,12,Ｉジョニｰバロｰズ, 68,角田晃, 0.4, 77, -10,* 19,11, 32.5, ⑭⑬
 4,12, ワンダｰルストラｰ,,林満明,189.7,,,, 3,  4.6,⑧⑦⑦, 4,14,Ｄリバｰトップガン, 65,福永祐, 1.0, 68,   0,*  8, 5, 12.3,⑨⑨⑧, 4, 8,Ｂスカイリュウホｰ, 77,浜中俊, 0.3, 82,   1,* 16, 1,  3.1,⑨⑩⑧, 4, 8,Ｅメイショウルシェロ, 72,飯田祐, 0.4, 75,  -4,  12, 6, 13.8, ⑥⑥
 5, 3, トレド,,小坂忠,190.7,,,, 8, 54.3,⑦⑥⑥, 5, 4,Ｍレディブルｰム, 50,田中健, 1.4, 62,   0,   1, 8, 73.4,⑤⑤⑤, 5, 1,Ｉバトルスタｰボウ, 68,藤岡康, 0.6, 75,*  7,   2, 8, 34.5,③②①, 5, 9,Ｊライトザキャンドル, 67,国分恭, 0.6, 71,  -7,  12,10, 24.3, ⑩⑫
 6, 9, エｰシンダボｰブイ,,高田潤,190.8,,,, 7, 30.9,①②③, 6, 2,Ｌスリｰコマンド, 53,幸英明, 1.5, 63,  -2,   5,15,439.6,⑫⑪⑩, 6,11,Ｄパッシングマｰク, 74,小牧太, 1.2, 71,   0,   6, 4,  8.8,⑩⑪⑩, 6, 3,Ｒエｰティｰドン, 59,太宰啓, 0.7, 70,*  1,   3,18,250.2, ②③
 7, 4, トウカイフラッグ,,北沢伸,192.7,,,, 5,  8.3,⑩⑩⑨, 7,13,Ｋデンコウゼファｰ, 56,国分恭, 1.8, 64,  -2,   2,13,278.2,⑩⑩⑨, 7, 5,Ｅノボリデュｰク, 73,角田晃, 1.4, 68,   5,  -6, 7, 17.8,①④⑤, 7, 5,Ａニホンピロタルト, 77,酒井学, 0.8, 69,  -5,   8, 3,  5.3, ⑧⑤
 8, 2, グロｰスベルベット,,高井彰,194.0,,,,10, 93.0,⑨⑧⑧, 8,15,Ａムｰヴィンオン, 69,大下智, 1.9, 60,  -3,   3, 3,  9.3,⑪⑫⑭, 8, 9,Ｇマルサンチｰフ, 70,赤木高, 1.7, 64,   1,  -3,10, 66.7,⑪⑨⑦, 8, 4,Ｄリトルビスケット, 74,大下智, 0.9, 68, -11,  12, 7, 14.8, ⑫⑨
 9, 8, カシノダンク,,高野容,196.5,,,,11,113.0,⑫⑪⑩, 9,16, アグネスハイヤｰ,---,鮫島良, 2.2, 57,   0,  -5, 6, 12.8,⑧⑧⑦, 9, 6,Ｊミヤジレオン, 65,和田竜, 1.9, 60,*  7, -18, 9, 42.5,②①②, 9, 7,Ｍビバエルフ, 63,川田将, 0.9, 69,  -6,   8, 5, 11.8, ⑨⑪
10, 1, モエレサマｰ,,白浜雄,205.0,,,,12,119.1,⑪⑫⑪,10, 6,Ｇチェリｰズバッグ, 59,高山太, 2.4, 54,*  3, -12,10, 88.2,①①①,10,10,Ｈクインフュｰチャｰ, 69,幸英明, 2.3, 59,   3, -15,11,130.2,⑧⑧⑪,10,15,Ｃサイキョウヒカリ, 75,松山弘, 0.9, 69,  -8,  10, 4,  7.6, ⑪⑭
,,,,,,,,,,,,11,12,Ｈスイｰトメロン, 58,橋本美, 2.5, 57,  -5,   1,14,307.5,⑭⑮⑬,11, 7,Ｋカレンベラッジオ, 62,川田将, 2.7, 53,   4, -24, 6, 13.8,⑤⑦⑨,11,14,Ｇラヴファンタジスタ, 71,上村洋, 0.9, 68,  -4,   5, 2,  4.9, ⑦⑧
,,,,,,,,,,,,12, 3,Ｉアキノビギニング, 58,上村洋, 2.9, 56,  -3,  -1,16,466.2,⑮⑯⑮,,,,,,,,,,,,,12,11,Ｎメイショウロｰツェ, 61,幸英明, 0.9, 69, -11,  12,13, 50.8, ⑮⑮
,,,,,,,,,,,,13, 8,Ｊシェヴァルフォルテ, 57,熊沢重, 3.1, 51,*  2, -17,12,269.0,③③③,,,,,,,,,,,,,13,18,Ｈブルｰホリゾン, 68,鮫島良, 1.0, 68, -13,* 13,15,109.0, ⑱⑱
,,,,,,,,,,,,14, 1,Ｎテンシノザｰル, 48,中村将, 3.2, 50,  -5,  -5, 7, 31.9,⑬⑭⑫,,,,,,,,,,,,,14,16,Ｌマイネルピリアｰ, 67,小牧太, 1.0, 67, -11,  11,12, 40.3, ⑯⑯
,,,,,,,,,,,,15, 5,Ｏプレストスペル, 46,和田竜, 4.2, 44,   0, -22, 9, 86.9,④⑥⑪,,,,,,,,,,,,,15,17,Ｋメイショウヨリトモ, 67,藤岡康, 1.6, 59,* -1,  -6, 8, 20.4, ⑤⑦
