09年10月24日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年10月24日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 7R  芝1800m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  ダ1700m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
13, 4,Ｆコロラトゥｰラ, 49,柴田大, 1.5, 46,*  1, -22, 6, 20.6, ①①,13,14,Ｊヴィッテリア, 63,西田雄, 1.5, 66,   1,   4,11, 45.4,⑪⑧⑧,13,15,Ｃロイヤルネックレス, 73,荻野琢, 1.1, 57,  -1,  -7, 5, 10.1,⑩⑦⑨,13,13,Ｅエｰシンサンスタｰ, 76,赤木高, 3.5, 55,* 10, -21,11, 49.1,⑦②⑤
14,10,Ｈフィｰルザファン, 48,田中博, 1.6, 45,* -1, -20, 4,  8.3, ③⑤,14, 7,Ｈコスモディアナ, 64,丹内祐, 1.6, 62,  -1,   2,15,216.8,⑬⑩⑪,14, 3,Ｌメイショウサンドラ, 65,飯田祐, 1.2, 59,  -2,  -4,13, 51.0,⑧⑨⑧,14, 3,Ｌミンナデワンダｰ, 66,木幡初, 4.5, 48,   5, -20,12, 49.7,③⑫⑮
15,15,Ｍエコドライブ, 41,西田雄, 1.6, 44,  -6, -17,16,178.5, ⑧⑨,15, 2,Ｎフライトマイル, 59,武士沢, 1.7, 59,  -1,   1,13, 99.0,③⑦⑨,15,11,Ｆマヤノカピオラニ, 71,中舘英, 1.4, 57,*  1, -14, 7, 12.6,④③③,15,11,Ｎシルクユニヴァｰス, 59,梶晃啓, 4.5, 49,   7, -26,14,169.8,④⑥⑭
16,14,Ｎビンテｰジワイン, 37,大野拓, 1.6, 45, -11, -11,12, 58.0, ⑬⑬,,,,,,,,,,,,,16,16,Ｊヤマニンアロンディ, 66,鈴木慶, 1.7, 55,  -5,  -7,16,295.6,⑯⑮⑯,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:75 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:0),,,,,,,,,,,
単勝:480円 複勝:03=200円 12=620円 11=160円 枠連:700円,,,,,,,,,,,,単勝:480円 複勝:01=250円 08=120円 05=350円 枠連:670円,,,,,,,,,,,,"単勝:520円 複勝:07=240円 10=610円 12=280円 枠連:4,740円",,,,,,,,,,,,"単勝:500円 複勝:10=180円 07=120円 06=1,250円 枠連:480円",,,,,,,,,,,
"馬連:6,780円 ワイド:03-12=2,100円 03-11=400円 11-12=1,500円",,,,,,,,,,,,"馬連:790円 ワイド:01-08=400円 01-05=1,510円 05-08=960円",,,,,,,,,,,,"馬連:7,910円 ワイド:07-10=2,390円 07-12=1,030円 10-12=3,830円",,,,,,,,,,,,"馬連:500円 ワイド:07-10=290円 06-10=4,930円 06-07=2,500円",,,,,,,,,,,
"馬単:10,240円 3連複:6,080円 3連単:50,250円",,,,,,,,,,,,"馬単:2,030円 3連複:4,130円 3連単:20,150円",,,,,,,,,,,,"馬単:14,910円 3連複:25,230円 3連単:144,640円",,,,,,,,,,,,"馬単:1,470円 3連複:12,740円 3連単:53,220円",,,,,,,,,,,
■ 2R  芝1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 5R  芝1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 8R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■11R  芝1200m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,
,ﾒｲｸﾃﾞﾋﾞｭｰ福島,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,会津特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12, ホッカイレシフェ,---,嘉藤貴,, 54,  -6,  -6, 8, 20.9, ⑦⑧, 1,10,Ｄショウリュウアクト, 73,田辺裕,, 81,   4,  13, 4, 12.0,⑨⑥⑤, 1, 4,Ｃマイネルハヤト, 75,田辺裕,, 71,   7,*  1, 3,  4.5,⑪⑧⑧, 1, 1,Ｈレッドリップス, 74,中舘英,, 78,* 11,  -1, 1,  1.9, ①①
 2, 6, チャツミムスメ,---,小林徹, 0.2, 52,* -2, -13, 5, 10.6, ①①, 2, 6,Ａフサイチダイチャン, 80,鮫島良, 0.0, 83,   0,* 20, 2,  4.8,⑫⑫⑩, 2,13,Ａブラッシュアップ, 81,橋本美, 0.0, 72,*  9,  -3, 2,  4.1,⑥④③, 2, 6,Ａバロンダンス, 85,田中博, 0.1, 73,   3,   6, 8, 31.8, ⑩⑪
 3, 2, ユキノラムセス,---,田中博, 0.4, 47, -31,* 13,11, 63.9, ⑬⑬, 3, 5,Ｆスズカジェット, 71,藤岡康, 0.1, 80,   2,  14, 7, 21.8,⑧⑨⑧, 3, 5,Ｂシルクペガサス, 77,大江原, 0.1, 70,   7,   0, 4, 10.8,⑤⑥⑤, 3, 2,Ｇクリｰルバレット, 75,黛弘人, 0.1, 71,  -3,* 11,11, 40.4, ⑯⑮
 4,11, ボンビバン,---,大野拓, 0.5, 49,* -3, -15, 2,  3.5, ②②, 4, 3,Ｂファイアレッド, 76,中舘英, 0.2, 79,*  5,   6, 1,  1.9,⑤③③, 4,10,Ｆマチカネナツノジン, 73,田中博, 0.3, 69,   7,  -2, 5, 11.0,⑦⑦⑩, 4,16,Ｏノアウイニング, 63,芹沢純, 0.2, 74,*  9,  -2,10, 37.9, ③③
 5, 3, ボンジュｰルチエ,---,江田照, 0.5, 48,  -6, -13, 1,  3.5, ⑥⑤, 5, 9,Ｉクｰルドリオン, 62,木幡初, 0.6, 76,  -3,* 17, 9, 35.2,⑭⑭⑭, 5, 1,Ｎホウリュウジ, 54,小野次, 0.3, 68,   5,*  2, 6, 16.4,⑩⑭⑨, 5, 5,Ｆナイアｰド, 75,江田照, 0.2, 72,   8,  -1, 7, 22.0, ④④
 6, 1, ラヴァリｰウィｰド,---,丸山元, 0.5, 49,  -5, -12, 9, 36.3, ⑤④, 6,12,Ｅポｰラシｰクエンス, 73,赤木高, 0.6, 74,   1,   9, 3,  7.1,⑪⑩⑪, 6,14,Ｋシルクライトアップ, 64,鈴来直, 0.3, 69,   6,*  2,12,114.4,⑬⑫⑫, 6, 4,Ｅワンダｰフウラン, 76,宮崎北, 0.2, 71,   4,   3, 3,  7.3, ⑧⑩
 7,15, メイフィｰルド,---,宮崎北, 0.5, 48,* -3, -15, 4,  7.6, ③③, 7,14,Ｃシンセサイザｰ, 73,小野次, 0.8, 75,  -1,  12, 5, 13.0,⑬⑬⑬, 7, 8,Ｄマイネルアトレ, 75,佐藤哲, 0.6, 65,   8,  -6, 1,  2.9,④⑤⑥, 7, 7,Ｂアラマサロｰズ, 84,丸田恭, 0.4, 67,   0,   4, 2,  5.7, ⑬⑭
 8, 5, ロングエンプレス,---,藤岡康, 0.6, 46, -15,  -5, 7, 17.1, ⑪⑩, 8, 1,Ｍショウナンガｰベ, 58,佐藤哲, 1.0, 68,   3,   2,12,140.2,⑦⑧⑦, 8, 6,Ｍニュｰパワｰ, 62,五十嵐, 0.6, 66,   7,  -3,10, 37.5,⑧⑨⑦, 8, 8,Ｃラヴァｰズテｰラｰ, 82,荻野琢, 0.4, 66,  -3,*  7, 4, 11.6, ⑮⑯
 9,16, マイネポロｰニア,---,木幡初, 0.8, 44,* -3, -19, 3,  6.8, ④⑥, 9, 4,Ｊメイショウシｰマ, 62,古川吉, 1.3, 69,   0,   2,11, 86.1,⑩⑪⑫, 9, 2,Ｇアルスボヘミアン, 72,武英智, 0.7, 65,*  9,  -9, 9, 31.5,①①①, 9, 9,Ｄフランシｰル, 76,二本柳, 0.4, 67,  -2,   5, 6, 17.7, ⑭⑬
10,13, トｰヨｰツバサ,---,古川吉, 1.0, 42, -11, -14,10, 37.5, ⑩⑪,10, 2,Ｇキュｰトシルフ, 70,飯田祐, 1.4, 64,   4,  -6, 6, 13.8,④⑤④,10, 9,Ｅスズカブリザｰド, 73,藤岡康, 1.0, 63,*  9, -11, 8, 18.9,③③④,10,13,Ｊマイネルオｰクベイ, 71,大野拓, 0.4, 69,   4,   0,15,133.1, ⑨⑥
11, 8, アポロデショコラ,---,丹内祐, 1.3, 35, -27,  -2,16,198.8, ⑫⑫,11,13,Ｌテラモミリオネ, 58,丸山元, 1.5, 62,*  5, -13,14,305.8,②②②,11, 7,Ｈキクノトップラン, 71,松田大, 1.2, 65,*  9, -13,13,125.6,②②②,11,12,Ｋマチカネエベッサン, 71,藤岡康, 0.9, 62,   2,  -5,13,103.4, ⑪⑫
12,14, アマｰレトウショウ,---,郷原洋, 1.6, 34,  -5, -27, 6, 11.0, ⑧⑨,12, 8,Ｎラブイズモネ, 58,渡辺薫, 1.8, 60,*  6, -15,13,302.0,③④⑥,12,15,Ｌジョｰベルスタｰ, 62,江田照, 2.1, 55,   6, -16,11,104.4,⑨⑩⑪,12,15,Ｉトキノムテキ, 73,安藤光, 1.0, 63,*  9, -13,12, 73.2, ②②
13,10, エプソムカｰニバル,---,西田雄, 1.6, 33, -11, -22,14,123.8, ⑨⑦,13,11,Ｈトｰセンウｰノ, 66,難波剛, 1.9, 58,   4, -14, 8, 30.6,⑥⑦⑨,13,11,Ｉフレイムプリｰスト, 70,宮崎北, 2.3, 52,   6, -17, 7, 16.9,⑭⑪⑭,13,14,Ｐワンダｰヘネシ, 57,丹内祐, 1.0, 62,   6, -10,16,421.0, ⑦⑤
14, 4, ネラｰズドリｰム,---,柄崎将, 1.8, 30, -35,  -1,15,165.4, ⑮⑭,14, 7,Ｋビスカヤ, 60,丸田恭, 2.3, 52,*  5, -24,10, 69.1,①①①,14,12,Ｊフジベガ, 64,黛弘人, 2.4, 55,   5, -15,15,264.8,⑮⑮⑮,14, 3,Ｎマチカネコロモガワ, 65,古川吉, 1.0, 64,   7, -10, 9, 33.0, ⑤⑦
15, 7, セイカディｰバ,---,芹沢純, 1.9, 29, -31,  -6,13,106.5, ⑭⑮,,,,,,,,,,,,,15, 3,Ｏパンコｰルデイズ, 46,小野寺, 2.6, 53,   5, -16,14,162.6,⑫⑬⑬,15,11,Ｍゴｰルドクリッパｰ, 66,田辺裕, 1.1, 59,   1,  -6,14,113.8, ⑫⑨
16, 9, ケｰジｰヤマトオｰ,---,上村洋, 2.7, 21, -45,  -4,12, 65.5, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,,16,10,Ｌヴェンティ, 70,鮫島良, 2.2, 46,   6, -26, 5, 15.5, ⑥⑧
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-4),,,,,,,,,,,
"単勝:2,090円 複勝:12=700円 06=370円 02=1,800円 枠連:1,150円",,,,,,,,,,,,"単勝:1,200円 複勝:10=290円 06=220円 05=420円 枠連:1,520円",,,,,,,,,,,,単勝:450円 複勝:04=140円 13=150円 05=180円 枠連:570円,,,,,,,,,,,,"単勝:190円 複勝:01=130円 06=580円 02=600円 枠連:1,360円",,,,,,,,,,,
"馬連:15,530円 ワイド:06-12=3,950円 02-12=17,780円 02-06=9,820円",,,,,,,,,,,,"馬連:2,940円 ワイド:06-10=950円 05-10=1,720円 05-06=1,090円",,,,,,,,,,,,馬連:860円 ワイド:04-13=350円 04-05=530円 05-13=670円,,,,,,,,,,,,"馬連:2,930円 ワイド:01-06=1,090円 01-02=1,210円 02-06=4,360円",,,,,,,,,,,
"馬単:40,270円 3連複:353,800円 3連単:2,249,440円",,,,,,,,,,,,"馬単:7,000円 3連複:10,390円 3連単:60,430円",,,,,,,,,,,,"馬単:2,000円 3連複:2,260円 3連単:13,110円",,,,,,,,,,,,"馬単:4,230円 3連複:13,160円 3連単:73,380円",,,,,,,,,,,
■ 3R  ダ1000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-16,,,,,■ 6R  ダ1150m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 9R  芝1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■12R  芝2000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,高湯温泉特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｃシンフォニｰライツ, 68,田中博,, 74,*  5,*  6, 1,  1.6, ①①, 1, 4,Ｄケイアイモｰガン, 71,中舘英,, 69,  -2,* 10, 2,  8.9, ⑪⑩, 1,14,Ｃコイクレナイ, 73,木幡初,, 74,*  0,   8, 4,  6.8, ③③, 1,14,Ｎオｰトドラゴン, 64,渡辺薫,, 82,* -6,  23,12, 47.1,④④③
 2, 7,Ｈブルｰラヴ, 55,丸田恭, 1.0, 62,  -5,*  4, 3, 10.8, ⑤⑥, 2, 1,Ａスペシャルハｰト, 81,田中博, 0.2, 69,*  6,   0, 1,  1.3, ②③, 2, 6,Ｆヴンダｰゾンネ, 68,小林徹, 0.0, 74,  -2,   9, 3,  6.3, ④④, 2,15,Ｉプルシアンオリｰブ, 70,鮫島良, 0.0, 80,* -4,  19, 2,  5.2,①①①
 3, 2,Ｅアムネリス, 59,郷原洋, 1.0, 63,   0,   1, 7, 30.1, ③③, 3,12,Ｂブライトアイザック, 77,宮崎北, 0.2, 67,*  6,   0, 3,  9.3, ④④, 3, 8,Ｂニホンピロタルト, 78,佐藤哲, 0.0, 73,  -3,  11, 2,  3.9, ⑤⑤, 3, 9,Ｌベルタリド, 69,宮崎北, 0.1, 83,  -8,  28,16,242.8,⑤⑤⑦
 4, 9,Ｉラｰナック, 50,黛弘人, 1.2, 60,  -8,*  4, 9, 75.1, ⑨⑨, 4, 6,Ｅガオウ, 69,西田雄, 0.4, 67,*  6,  -2, 7, 33.2, ③②, 4, 4,Ａゴｰルデンリング, 85,赤木高, 0.1, 73,*  0,   7, 1,  3.8, ②②, 4, 7,Ｆトップキングダム, 72,江田照, 0.2, 84, -10,* 30, 8, 18.6,⑨⑩⑪
 5, 1,Ｄメモリｰジャグラｰ, 68,西田雄, 1.3, 59,  -8,   4, 5, 19.9, ⑧④, 4,14,Ｆマックスオネスティ, 69,木幡初, 0.4, 65,   3,   1,11,106.6, ⑥⑦, 5,10,Ｈウインミッション, 65,丸田恭, 0.2, 74, -13,* 19, 9, 31.9, ⑮⑮, 5, 2,Ｅスズカマグナム, 73,古川吉, 0.5, 79,  -7,  20, 3,  6.7,⑥⑥⑤
 6,12,Ｇティティチャｰム, 57,草野太, 1.4, 56, -11,*  4, 6, 20.0, ⑫⑪, 6, 9,Ｊマイティｰクラウン, 62,小野寺, 0.5, 66,   2,   2,14,227.1, ⑧⑨, 6, 9,Ｄアヤヒメ, 71,宮崎北, 0.4, 70, -11,* 13, 7, 13.2, ⑬⑭, 6,11,Ｋオカゲサマデ, 70,丸田恭, 0.5, 80, -10,  28, 9, 31.2,⑫⑫⑭
 7,11,Ａメインヴォｰカル, 74,中舘英, 1.4, 59,*  6,  -6, 2,  4.3, ②②, 7,11,Ｇホトダｰ, 69,江田照, 0.7, 63,  -4,*  4, 4, 18.7, ⑭⑬, 7, 2,Ｊハングインゼア, 64,松田大, 0.5, 69,  -5,   7,10, 70.6, ⑦⑦, 7, 4,Ａマイウエイ, 83,荻野琢, 0.5, 81, -11,* 31, 1,  3.5,⑬⑮⑮
 8, 3,Ｂピエネヴェｰレ, 69,上村洋, 1.6, 55, -13,   3, 4, 11.7, ⑩⑩, 8, 7,Ｉガリレオシチｰ, 66,田辺裕, 0.7, 63,  -3,   3,10, 54.2, ⑫⑪, 8,12,Ｉビｰアデビル, 64,武士沢, 0.5, 67,  -4,   6,11, 73.1, ⑧⑧, 8, 5,Ｄワイルドシングス, 75,赤木高, 0.6, 76,  -7,  19, 7, 13.0,⑩⑦④
 9, 5,Ｋファンドリプライド, 22,難波剛, 1.9, 52, -13,   1,11,108.3, ⑪⑫, 9, 2,Ｈキンシニュｰストン, 67,赤木高, 0.7, 63,   1,   0, 6, 24.7, ⑦⑤, 9,16,Ｇエイダイセルリア, 68,津村明, 0.6, 68,  -1,   2, 6, 12.8, ⑥⑥, 9,16,Ｈワンモｰメント, 72,田辺裕, 0.6, 73,* -4,  13,10, 33.3,③②②
10,10,Ｆステルスワン, 59,池崎祐, 1.9, 52,  -6,  -4, 8, 62.6, ⑦⑦,10, 3,Ｍクリノダイシス, 58,高橋亮, 1.3, 58,  -1,  -2,12,190.3, ⑨⑧,10,11,Ｍシゲルクニミヤマ, 59,飯田祐, 0.7, 65,  -8,   7,15,146.6, ⑪⑫,10, 1,Ｍフルパワｰ, 64,川島信, 0.6, 77,  -8,  23,13, 77.2,⑧⑨⑨
11, 6, プラドヴェルダ,---,江田照, 2.1, 52,   0,  -9,10, 92.9, ④⑤,11,10,Ｐロｰレルスクデット, 44,丸山元, 1.5, 56,  -7,   0,13,199.6, ⑮⑭,11, 5,Ｏフクノブリング, 54,草野太, 0.8, 65, -15,  12,16,172.0, ⑯⑯,11, 8,Ｇユキノセントウ, 72,木幡初, 0.7, 77,  -8,  21, 4,  7.1,⑦⑧⑧
12, 8,Ｊバンダムアクシオン, 35,武士沢, 2.4, 48,  -5,  -8,12,254.8, ⑥⑧,12, 5,Ｎアｰバンテｰスト, 57,大野拓, 1.7, 54,  -1,  -7, 9, 45.5, ⑩⑫,12, 1,Ｎメヌエットシチｰ, 59,荻野琢, 0.8, 63,*  2,  -5, 8, 28.2, ①①,12,10,Ｊメイショウジンム, 70,中舘英, 0.8, 81, -11,  26, 5,  7.5,⑯⑯⑯
,,,,,,,,,,,,13,15,Ｏメイショウセラヴィ, 52,中村将, 1.7, 54,  -3,  -5,16,413.8, ⑬⑮,13,13,Ｅワｰルドワン, 69,長谷川, 1.1, 60,  -4,  -2, 5,  7.0, ⑨⑨,13, 6,Ｏエプソムフルｰツ, 64,二本柳, 0.9, 76, -11,  23,15,143.4,⑪⑪⑩
,,,,,,,,,,,,14,13,Ｃメイショウシャオウ, 72,丸田恭, 1.7, 54,   4, -11, 5, 21.1, ⑤⑥,14,15,Ｌリネンアカシア, 61,田辺裕, 1.2, 59,  -7,  -1,14,141.3, ⑫⑩,14, 3,Ｂナムラチェンジ, 76,芹沢純, 1.1, 75,  -9,  19, 6, 12.7,⑮⑭⑬
