09年10月 4日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年10月 4日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  芝2970m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  芝1600m 3歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,11,Ｌヘイロｰフジ, 82,飯田祐, 1.1, 82,  -2,  14,14, 94.1, ⑮⑰
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,14,Ｋマイネルハｰティｰ, 83,松山弘, 1.2, 82,  -3,  14,17,256.7, ⑱⑱
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 6,Ｑハチマンダイボサツ, 75,角田晃, 1.6, 71,   7,  -8,12, 51.1, ⑥⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17, 8,Ｊランヘランバ, 83,赤木高, 1.6, 74,   0,   4,18,316.8, ⑨⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,12,Ｒマイネルシｰガル, 75,幸英明, 2.0, 63,* 12, -24,15,181.3, ②②
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:稍重(指数:3),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:86 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-1),,,,,,,,,,,
"単勝:700円 複勝:12=230円 01=190円 07=1,490円 枠連:1,130円",,,,,,,,,,,,単勝:190円 複勝:13=110円 07=200円 04=140円 枠連:680円,,,,,,,,,,,,単勝:170円 複勝:11=110円 03=110円 06=180円 枠連:170円,,,,,,,,,,,,"単勝:750円 複勝:10=230円 15=510円 07=260円 枠連:2,220円",,,,,,,,,,,
"馬連:1,760円 ワイド:01-12=750円 07-12=6,550円 01-07=4,270円",,,,,,,,,,,,馬連:990円 ワイド:07-13=380円 04-13=230円 04-07=660円,,,,,,,,,,,,馬連:170円 ワイド:03-11=120円 06-11=270円 03-06=280円,,,,,,,,,,,,"馬連:4,580円 ワイド:10-15=1,570円 07-10=880円 07-15=1,670円",,,,,,,,,,,
"馬単:3,680円 3連複:48,270円 3連単:215,610円",,,,,,,,,,,,"馬単:1,360円 3連複:1,280円 3連単:5,520円",,,,,,,,,,,,"馬単:260円 3連複:460円 3連単:1,010円",,,,,,,,,,,,"馬単:7,690円 3連複:8,890円 3連単:50,290円",,,,,,,,,,,
■ 2R  芝1400m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 5R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 8R  ダ1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■11R  芝1400m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,道頓堀ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｃミヤジシェンロン, 53,和田竜,, 65, -14,* 10, 1,  3.1, ③⑤, 1, 7,Ｈリザウンドエコウ, 51,中舘英,, 66,* 11, -13, 7, 24.2,②②②, 1, 7,Ａリバｰタウン, 79,太宰啓,, 84,* 21,  -4, 8, 15.2, ①①, 1, 5,Ｆボストンオｰ, 79,和田竜,, 88,  13,   6, 9, 35.1, ④④
 2, 3,Ｌカルロスバロｰズ, 30,後藤浩, 0.1, 63,*-13,*  7, 7, 23.8, ④③, 2, 5,Ｆアドマイヤバｰゼル, 54,川田将, 0.0, 66,   9,* -9, 3,  5.5,⑬⑥⑤, 2,12,Ｉアグネスイカロス, 69,川田将, 0.0, 81,  15,   1, 4,  6.8, ③③, 2,18,Ｂサワヤカラスカル, 82,浜中俊, 0.1, 86,   8,* 12, 4,  9.1, ⑪⑨
 3,12,Ｈクレバｰサンデｰ, 40,幸英明, 0.4, 60, -14,*  4, 2,  3.2, ⑦④, 3,11,Ａハｰドイチオｰ, 70,浜中俊, 0.0, 67,   9,* -8, 1,  3.1,⑤④④, 3, 6,Ｇハｰドリレｰ, 73,浜中俊, 0.3, 76,  10,   5, 7,  9.7, ⑨⑨, 3,17,Ｋエｰシンフォワｰド, 75,秋山真, 0.2, 86,  13,   4,12, 64.9, ⑤⑤
 4,14,Ｋオリオンザカフェ, 33,石橋脩, 0.7, 55,*-12,  -2, 8, 26.7, ②②, 4, 8,Ｄウインキナウ, 63,松山弘, 0.2, 62,* 11, -15, 6, 11.2,①①①, 4,13,Ｊスリｰコンビナｰト, 66,秋山真, 0.6, 70,   1,* 10,10, 49.0, ⑭⑬, 4, 6,Ｄエイシンパンサｰ, 80,後藤浩, 0.2, 84,   5,* 13, 2,  3.3, ⑫⑫
 5,15,Ｄアイファｰハイカラ, 51,浜中俊, 0.7, 56, -14,   2, 3,  5.1, ⑥⑦, 5, 3,Ｂワンダｰアサｰルト, 68,野元昭, 0.4, 64,   8, -10, 2,  3.6,⑧⑦⑥, 5, 4,Ｅピンクペガサス, 76,後藤浩, 0.7, 73,  15,  -4, 2,  5.7, ④④, 5, 9,Ａオディｰル, 88,太宰啓, 0.3, 83,   8,  10, 1,  2.6, ⑩⑩
 6,11,Ａトｰワテレサ, 61,藤岡康, 0.8, 53,*-10,  -4, 4,  7.8, ①①, 6, 9,Ｃマッキｰガリウム, 67,幸英明, 0.5, 64,   7,* -9, 5, 10.9,⑨⑧⑦, 6,11,Ｄイチオカ, 76,古川吉, 0.7, 72,   8,   2, 1,  4.3, ⑩⑩, 6, 2,Ｃエネルマオｰ, 82,川島信, 0.6, 79,  11,   2,13, 70.1, ⑥⑥
 7,13,Ｏタガノアブシンベル, 21,古川吉, 1.2, 52, -20,   2, 9, 30.3, ⑮⑬, 7,12,Ｇスノｰオブサハラ, 52,高橋智, 0.9, 61,   7, -12,11, 91.4,⑩⑪⑧, 7, 9,Ｂマイネラロンハ, 78,幸英明, 0.7, 73,  14,  -3, 3,  5.9, ⑥⑥, 7,14,Ｊアマノチェリｰラン, 76,角田晃, 0.7, 78,   4,   9, 3,  8.9, ⑮⑭
 8, 1,Ｊカシノグロｰブ, 34,国分恭, 1.3, 48, -16,  -5,13,141.9, ⑤⑥, 8, 2,Ｅジャコハッチャン, 60,国分恭, 1.8, 60,   5, -16,13,219.8,⑦⑫⑩, 8,15,Ｋスタｰサイクル, 63,渡辺薫, 1.1, 66,  -2,*  8,13,221.1, ⑮⑮, 8,13,Ｍツクバホクトオｰ, 72,池添謙, 0.8, 79,  11,  -1, 8, 29.7, ⑧⑧
 9, 8,Ｅパリスブルｰ, 47,角田晃, 1.3, 49, -15,  -4,10, 65.2, ⑨⑧, 9, 6,Ｉテイエムドルフィン, 49,太宰啓, 2.5, 51,   7, -26, 4,  6.5,⑪⑨⑨, 9, 2,Ｃタマモトワイライト, 77,松山弘, 1.2, 69,* 16, -11, 5,  7.3, ②②, 9, 8,Ｇスｰパｰワシントン, 79,赤木高, 0.9, 75,   1,* 11,11, 54.4, ⑯⑰
10, 9,Ｆテンシノカフェ, 42,中村将, 1.5, 47, -18,  -3,11, 74.0, ⑫⑨,10,10,Ｋトウカイエクセル, 40,酒井学, 3.2, 49,* 10, -38, 9, 42.8,③③③,10, 1,Ｌアサケボｰイ, 61,赤木高, 1.4, 65,   6,  -2,11,116.1, ⑪⑪,10, 1,Ｉゼットカｰク, 77,松山弘, 0.9, 77,  11,  -2,15,119.1, ⑦⑦
11,10,Ｉツルミヒカリ, 36,太宰啓, 1.6, 45, -18,  -6,14,186.3, ⑪⑩,11, 4,Ｍラヴチャン, 26,藤岡佑, 4.6, 41,   1, -30,12,167.1,⑫⑬⑬,11,14,Ｆウルドサリエ, 75,武豊  , 1.5, 66,  12,  -9, 9, 16.0, ⑦⑦,11,10,Ｌプレンティフェスタ, 74,藤岡佑, 0.9, 77,   9,   0, 7, 24.1, ⑨⑪
12, 6,Ｂヤマニンシャスｰル, 54,赤木高, 1.8, 44, -22,  -2, 5, 14.7, ⑭⑮,12, 1,Ｊマチカネオケハザマ, 45,藤岡康, 4.8, 38,   3, -38, 8, 30.4,④⑩⑫,12, 3,Ｎメイショウフェｰヴ, 59,難波剛, 1.6, 65,  10,  -7,12,139.3, ⑧⑧,12,11,Ｈベイリングボｰイ, 77,渡辺薫, 1.0, 75,   3,   7, 6, 18.9, ⑱⑯
13, 2,Ｇホラ, 40,松山弘, 2.1, 39, -22,  -7, 6, 16.5, ⑬⑭,13,13,Ｌシルクマニュｰバｰ, 39,後藤浩, 7.6, 12,   7, -69,10, 46.3,⑥⑤⑪,13,10,Ｍテイエムプレストン, 59,芹沢純, 2.0, 57,   4,  -5,16,322.9, ⑫⑫,13, 4,Ｐシルポｰト, 70,幸英明, 1.0, 78,* 18, -14,10, 40.2, ②②
14, 5,Ｎパｰプルナイト, 23,田村太, 2.1, 39, -19, -10,15,198.1, ⑩⑫,,,,,,,,,,,,,14, 5,Ｐワンダｰルシデス, 38,野元昭, 2.1, 59,   2,  -3,15,245.1, ⑬⑭,14,15,Ｏセイウンワキタツ, 71,武幸四, 1.0, 76,   4,   6,17,138.1, ⑭⑬
15, 7,Ｍホｰプフルボｰイ, 28,中舘英, 2.9, 30, -18, -21,12, 98.3, ⑧⑪,,,,,,,,,,,,,15,16,Ｈコウエイフラッシュ, 71,和田竜, 2.8, 56,  15, -23, 6,  8.8, ⑤⑤,15, 7,Ｎカイシュウタキオン, 72,村田一, 1.0, 75,   4,   6,14, 94.7, ⑬⑮
,,,,,,,,,,,,,,,,,,,,,,,,16, 8,Ｏカシノオウジャ, 49,大下智, 3.8, 47, -17,  -1,14,236.5, ⑯⑯,16,12,Ｒサウスティｰダ, 67,松田大, 1.4, 69,   1,   3,16,122.2, ⑰⑱
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,16,Ｑマッハジュウクン, 69,柴原央, 1.6, 71,* 17, -19,18,264.4, ③③
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18, 3,Ｅセブンシｰクィｰン, 80,中舘英, 2.6, 59,* 18, -34, 5, 12.9, ①①
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+9 ﾚｰｽｱｶﾞﾘ指数:-13 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+9 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-1),,,,,,,,,,,
"単勝:310円 複勝:04=140円 03=460円 12=170円 枠連:1,070円",,,,,,,,,,,,"単勝:2,420円 複勝:07=570円 05=220円 11=140円 枠連:1,720円",,,,,,,,,,,,"単勝:1,520円 複勝:07=420円 12=220円 06=250円 枠連:2,350円",,,,,,,,,,,,"単勝:3,510円 複勝:05=850円 18=340円 17=1,590円 枠連:1,450円",,,,,,,,,,,
"馬連:2,430円 ワイド:03-04=840円 04-12=290円 03-12=1,200円",,,,,,,,,,,,"馬連:7,390円 ワイド:05-07=2,430円 07-11=1,280円 05-11=420円",,,,,,,,,,,,"馬連:6,490円 ワイド:07-12=2,280円 06-07=1,800円 06-12=980円",,,,,,,,,,,,"馬連:15,200円 ワイド:05-18=4,490円 05-17=19,800円 17-18=7,290円",,,,,,,,,,,
"馬単:3,570円 3連複:2,970円 3連単:18,820円",,,,,,,,,,,,"馬単:20,340円 3連複:6,890円 3連単:74,950円",,,,,,,,,,,,"馬単:15,190円 3連複:15,390円 3連単:103,560円",,,,,,,,,,,,"馬単:39,710円 3連複:250,460円 3連単:1,895,900円",,,,,,,,,,,
■ 3R  芝1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 6R  芝1600m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 9R  芝2400m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■12R  ダ1800m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
,ﾒｲｸﾃﾞﾋﾞｭｰ阪神,,,,,,,,,,,,,,,,,,,,,,,,兵庫特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8, アｰリｰデイズ,---,藤岡康,, 69, -10,*  8, 2,  3.3, ③③, 1,10,Ｂアドマイヤアモｰレ, 76,後藤浩,, 79,   1,* 11, 2,  3.6, ⑧⑥, 1,11,Ｄライオングラス, 80,川田将,, 86,   9,*  9,10, 33.0,③④⑤, 1,13,Ｃソラメンテウナベス, 82,佐藤哲,, 81,*  5,* 14, 6, 11.2,②②①
 2, 2, ピエナスカイ,---,幸英明, 0.3, 64,* -2,  -4, 3,  5.0, ①①, 2, 3,Ａメイショウロｰラン, 77,飯田祐, 0.3, 75,  -1,* 10, 3,  4.8, ⑫⑩, 2, 9,Ｃタガノファントム, 80,赤木高, 0.0, 85,* 11,*  6, 3,  5.9,④③③, 2, 2,Ａディアプリンシパル, 84,武豊  , 0.3, 80,*  5,* 13, 1,  3.2,④④⑤
 3, 4, サダムキャラメル,---,浜中俊, 0.5, 61,  -7,  -1, 5, 14.8, ②②, 3, 5,Ｃアドマイヤレッド, 72,藤岡佑, 0.4, 74,   0,   7, 5,  8.6, ⑥⑧, 3, 5,Ｇドリｰムライナｰ, 77,幸英明, 0.1, 84,* 12,   0, 8, 17.4,①①①, 3, 9,Ｆトｰセンスタｰン, 80,後藤浩, 0.6, 77,   5,  11, 3,  5.2,⑩⑩④
 4, 7, ダノンカスガ,---,武豊  , 1.0, 57, -20,   5, 1,  2.0, ⑤⑤, 4, 9,Ｋポｰラシｰクエンス, 58,幸英明, 0.4, 75,  -3,* 12, 7, 20.9, ⑭⑭, 4, 7,Ｋスｰパｰオｰビット, 75,藤岡康, 0.4, 82,  10,   5, 1,  3.4,⑥⑦⑨, 4,10,Ｂジェントルフォｰク, 83,藤岡佑, 1.1, 76,   3,  11, 2,  4.2,⑬⑫⑫
 5, 9, サクシｰド,---,佐藤哲, 1.0, 58, -25,* 11, 4, 12.1, ⑥⑥, 5,14,Ｄファイアレッド, 70,中舘英, 0.4, 75,*  3,   2, 1,  3.3, ⑤④, 5, 3,Ａピエナグッドラック, 83,太宰啓, 0.6, 81,   8,*  6, 9, 19.0,⑬⑬⑫, 5,14,Ｇトップコマチ, 79,和田竜, 1.2, 74,*  5,   5, 4,  7.7,③③⑥
 6,10, マヤノカゼノコ,---,和田竜, 1.7, 47, -17,  -6,10,159.2, ④④, 6,13,Ｈフェバリットガｰル, 63,武豊  , 0.6, 70,   1,   2, 4,  8.5, ④⑤, 6,13,Ｅウォｰタｰセレネ, 79,酒井学, 0.7, 77,  10,  -1, 5,  9.6,⑤⑤⑥, 6,12,Ｅスプリングサンテ, 80,国分恭, 1.3, 78,   3,   8, 8, 23.3,⑨⑨⑨
 7, 1, アグネスルｰク,---,中舘英, 2.9, 35, -37,  -3, 6, 16.3, ⑨⑨, 7,15,Ｎセゾンシチｰ, 54,佐藤哲, 0.6, 69,*  4,  -3, 9, 56.0, ①①, 7, 8,Ｉオｰルタｰゲット, 76,後藤浩, 1.0, 77,  10,  -4, 6, 11.4,⑧⑧⑩, 7,11,Ｉマｰベラスアロｰ, 77,池添謙, 1.7, 70,   4,   3,10, 53.4,⑧⑧⑩
 8, 6, サンマルデジタル,---,芹沢純, 4.0, 17, -32, -22, 9,138.1, ⑦⑦, 8, 6,Ｇケイエスバウアｰ, 63,村田一, 0.7, 71,  -2,   4,12, 78.6, ⑦⑨, 8, 1,Ｊパパノエル, 75,松山弘, 1.0, 75,* 11, -10,11, 52.5,②②②, 8, 1,Ｈエンシャントアｰツ, 78,松山弘, 1.8, 66,   3,   2, 5,  8.0,⑦⑦⑦
 9, 5, トウカイウルトラ,---,国分恭, 4.3, 13, -35, -24, 8, 95.1, ⑧⑧, 9, 8,Ｅエムエスシャｰプ, 69,金折知, 1.1, 63,*  2, -10,11, 77.9, ③②, 9, 6,Ｆマルモコウテイ, 78,和田竜, 1.0, 76,   9,  -6, 7, 13.5,⑨⑩⑦, 9, 8,Ｌフレアキャスケｰド, 75,飯田祐, 1.8, 72,   0,  10,14,249.5,⑭⑭⑭
,,,,,,,,,,,,10, 2,Ｌウォルトンブッチ, 56,田中克, 1.1, 66,  -1,  -2,16,507.2, ⑮⑫,10,10,Ｂメイショウイチバン, 80,飯田祐, 1.2, 74,* 11, -10, 4,  6.1,⑩⑨④,10, 4,Ｊニットウサラン, 76,幸英明, 2.1, 68,   3,   3,13,146.3,⑫⑪⑪
,,,,,,,,,,,,11, 4,Ｉシルクマイホｰム, 62,小林慎, 1.3, 63,  -3,  -2,13, 96.8, ⑯⑮,11,12,Ｍファンドリリｰダｰ, 70,田中健, 1.6, 72,   9, -11,12, 72.9,⑪⑫⑪,11, 3,Ｋプレシャスピクセル, 76,酒井学, 2.4, 69,   1,   3,12,139.7,⑪⑬⑬
,,,,,,,,,,,,12, 7,Ｍコンゴウ, 54,和田竜, 1.4, 62,*  3, -12, 8, 26.9, ②③,12, 4,Ｈロザリオ, 77,武豊  , 2.0, 68,  10, -17, 2,  5.2,⑦⑥⑧,12, 7,Ｄパｰフェクトラン, 82,田中健, 2.5, 64,*  5,  -6, 7, 20.3,⑥⑤③
,,,,,,,,,,,,13,12,Ｆイサミチェリｰ, 67,国分恭, 1.6, 59,   1, -12, 6, 16.8, ⑨⑦,13, 2,Ｌマスラタケヲ, 71,芹沢純, 2.5, 65,   7, -19,13,296.0,⑫⑪⑬,13, 6,Ｎジェネロｰゾ, 72,浜中俊, 2.6, 64,*  6,  -9, 9, 28.3,①①②
,,,,,,,,,,,,14, 1,Ｊロｰテコスミオン, 60,田中健, 2.0, 56,  -3, -11,14,169.3, ⑪⑬,,,,,,,,,,,,,14, 5,Ｍトラベルシチｰ, 74,安藤光, 3.2, 58,   3,  -9,11,110.8,⑤⑥⑧
,,,,,,,,,,,,15,11,Ｏエｰシンウォｰマン, 52,武幸四, 2.4, 53,  -6, -14,10, 59.4, ⑬⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,16,16,Ｐバトルパリジェンヌ, 42,太宰啓, 2.6, 49,  -1, -22,15,307.0, ⑩⑪,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:3),,,,,,,,,,,
