09年 1月18日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 1月18日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 4R  芝2880m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■10R  芝1800m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
 9,10,Ｌアイスキャッスル, 44,菊沢隆, 1.9, 47,  -6, -11, 6, 13.8,⑩⑨⑧, 9,12,Ｈラｰクフライト, 53,松岡正, 1.3, 47,* -6, -17, 5, 21.0,⑦③③, 9,11,Ｋスズノカイソク, 61,高山太, 1.3, 63,   7,  -4,13,279.9, ⑥⑥, 9,12,Ｇサトノエクスプレス, 69,北村宏, 1.2, 62,* -2,  -4, 8, 23.0,④④③
10, 1,Ｇレイクルイｰズ, 50,三浦皇, 2.0, 46,  -7,  -9, 9, 28.6,⑫⑫⑫,10, 7,Ｉマキノワｰルド, 51,木幡初, 1.3, 51,  -8,  -8,14,237.3,⑨⑩⑧,10, 2,Ｉアタゴコマンダｰ, 63,横山典, 1.6, 59, -10,  10,11,161.0, ⑭⑭,10, 4,Ｅサクラルｰラｰ, 72,江田照, 1.3, 66,  -4,   1,11, 44.1,⑪⑩⑨
11, 6,Ｋキャシャリン, 45,武士沢, 2.4, 43,  -6, -15,14,391.4,⑧⑧⑪,11, 9,Ｌブルカン, 45,勝浦正, 1.5, 49,  -8, -12, 7, 32.1,⑮⑪⑨,11, 1,Ｃパズル, 74,伊藤工, 1.7, 60,* 13, -13, 3,  5.3, ①①,11, 1,Ｌファインビスティｰ, 63,勝浦正, 1.5, 64,  -4,  -3,12, 58.0,⑩⑨⑩
12, 5,Ｊサントゥｰル, 46,蛯名正, 2.5, 42,* -3, -20, 3,  6.0,②②②,12, 1,Ｆドリｰムタフキｰク, 54,黛弘人, 1.6, 45,* -5, -19,15,345.2,⑫④④,12,13,Ｌシルクグラディウス, 60,江田照, 1.7, 60,   4,  -4,14,508.7, ⑨⑧,12, 3,Ｈケニアブラック, 66,横山典, 6.1, 11,  -5, -61, 9, 24.8,⑬⑬⑫
13,13,Ｍヤワタトゥエンティ, 35,勝浦正, 3.2, 38,  -6, -23,13,290.0,③⑤⑨,13, 2,Ｊキャンディロック, 51,武士沢, 1.7, 49, -10, -10,13,211.2,⑪⑫⑭,13,12,Ｆサニｰケｰティング, 66,吉田隼, 1.8, 59,   1,  -2,12,248.6, ⑩⑪,,,,,,,,,,,,
14, 3,Ｉヤマニンドレｰプ, 47,江田照, 4.0, 35,  -7, -26,11,127.1,⑨⑩⑬,14,15,Ｍタケデンエンパイヤ, 40,嘉藤貴, 1.9, 47,  -9, -12,16,375.9,⑭⑬⑫,14, 7,Ｍステルスワン, 56,後藤浩, 3.4, 45,   8, -22, 9,115.1, ④④,,,,,,,,,,,,
,,,,,,,,,,,,15,11,Ｐロｰレルリラ, 32,伊藤工, 3.3, 30,  -7, -41,10,117.0,②⑥⑪,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:2),,,,,,,,,,,
単勝:400円 複勝:04=130円 12=130円 11=260円 枠連:470円,,,,,,,,,,,,単勝:190円 複勝:06=110円 04=130円 08=330円 枠連:200円,,,,,,,,,,,,"単勝:360円 複勝:10=190円 03=1,500円 09=580円 枠連:2,420円",,,,,,,,,,,,"単勝:560円 複勝:06=180円 02=130円 11=1,420円 枠連:370円",,,,,,,,,,,
馬連:640円 ワイド:04-12=280円 04-11=580円 11-12=520円,,,,,,,,,,,,"馬連:260円 ワイド:04-06=160円 06-08=670円 04-08=1,090円",,,,,,,,,,,,"馬連:11,190円 ワイド:03-10=2,520円 09-10=720円 03-09=6,550円",,,,,,,,,,,,"馬連:730円 ワイド:02-06=350円 06-11=6,050円 02-11=3,330円",,,,,,,,,,,
"馬単:1,470円 3連複:1,900円 3連単:8,640円",,,,,,,,,,,,"馬単:490円 3連複:2,000円 3連単:5,160円",,,,,,,,,,,,"馬単:16,160円 3連複:29,840円 3連単:159,000円",,,,,,,,,,,,"馬単:1,720円 3連複:24,680円 3連単:103,580円",,,,,,,,,,,
■ 3R  ダ1800m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 6R  ダ1200m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 9R  ダ1800m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■12R  芝1200m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,ﾒｲｸﾃﾞﾋﾞｭｰ中山,,,,,,,,,,,,,,,,,,,,,,,,初凪賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9, オウシュウプレイ,---,蛯名正,, 59,  -5,*  3,10, 52.0,⑦⑥⑤, 1, 8,Ｃフロイデタンツェン, 74,勝浦正,, 74,   1,* 11, 2,  4.7, ④⑥, 1, 9,Ａウインマグナム, 83,蛯名正,, 83,*  9,  14, 1,  2.2,②②②, 1, 2,Ｃエｰシンエフダンズ, 78,松岡正,, 76,*  6,   1, 1,  2.9, ②②
 2,16, カズノロマン,---,福永祐, 0.1, 58,* -3,* -2, 3,  5.7,②②②, 2, 4,Ｅチャｰムキャップ, 71,後藤浩, 0.2, 72,*  4,   7, 7, 21.1, ①①, 2,13,Ｆツバサドリｰム, 81,吉田隼, 0.1, 82,   8,  14, 5,  8.3,⑤④③, 2,11,Ｈタｰニングポイント, 74,宮崎北, 0.2, 73,   2,   3, 6, 10.8, ⑥⑤
 3,15, ドラゴンマウンテン,---,田中勝, 0.7, 53,  -4,  -5, 4,  6.7,④③③, 3,13,Ｄサマｰミッドナイト, 72,黛弘人, 0.4, 70,*  3,   6, 6, 18.8, ③③, 3, 7,Ｄカネスラファｰル, 82,内田博, 0.2, 82,   6,* 17, 3,  6.6,⑧⑩⑩, 3,15,Ｇマッキｰバクシン, 74,藤田伸, 0.2, 74,*  7,   0,10, 36.4, ③③
 4,12, タマモヒマワリ,---,津村明, 1.6, 48,  -4, -12,14,238.7,⑥④④, 4,11,Ｂヒカリマｰガレット, 76,内田博, 0.5, 69,  -3,  11, 1,  2.3, ⑨⑦, 4,11,Ｂトｰセンゴライアス, 83,小野次, 0.3, 82,   6,  15, 2,  5.1,⑨⑨⑦, 4, 4,Ｂレディハニｰ, 78,伊藤工, 0.2, 73,   4,   1, 3,  6.5, ④④
 5, 1, アンシャンレジｰム,---,三浦皇, 1.6, 46,* -2, -17, 2,  3.8,①①①, 5, 2,Ｈアルフェラッツ, 69,草野太, 0.6, 68,  -6,* 12,13,171.7, ⑪⑪, 5,10,Ｈドリｰムリバイバル, 78,松岡正, 0.7, 82,   1,* 22, 6, 13.5,⑯⑮⑬, 5, 7,Ｉマイネルグロッソ, 71,丹内祐, 0.2, 73,  -8,* 13,12, 72.0, ⑮⑮
 6, 5, レオビンテｰジ,---,江田照, 1.6, 51,  -8,  -4, 6, 14.7,⑮⑪⑨, 6, 3,Ｊエフテｰララｰヤ, 66,三浦皇, 0.7, 68,*  3,   4, 9, 26.1, ②②, 6,16,Ｃマルブツフラッシュ, 83,藤田伸, 0.8, 77,* 10,   5, 4,  8.1,①①①, 6, 3,Ｋセフティバｰニング, 70,津村明, 0.4, 71,*  9,  -6,13,102.6, ①①
 7,10, ジョリｰズヒｰロｰ,---,吉田隼, 1.8, 47,  -7,  -9, 9, 26.8,⑩⑨⑧, 7, 7,Ｇトｰセンフｰガ, 69,横山典, 0.7, 67,  -1,   7, 5, 15.5, ⑦⑤, 7, 5,Ｇバイタリティｰ, 79,横山典, 1.0, 76,   6,  10,10, 53.7,⑬⑪⑨, 7, 1,Ｄウルトラボルケｰノ, 74,田中勝, 0.4, 71,  -6,*  8, 5,  9.8, ⑫⑫
 8, 4, シルクホウオｰ,---,藤田伸, 1.8, 48,  -9,  -4, 8, 20.4,⑬⑫⑫, 8,14,Ｋピンクバｰディｰ, 65,大庭和, 0.8, 66,  -5,  10, 4, 11.7, ⑩⑩, 8, 4,Ｋキｰプウイニング, 75,武士沢, 1.4, 75,   4,  11,15,351.4,⑪⑬⑫, 8, 5,Ｆサクライダテン, 74,北村宏, 0.5, 68,   0,   2, 4,  7.7, ⑧⑨
 9, 2, クリｰルラッキｰ,---,松岡正, 2.6, 41,  -5, -19, 1,  3.1,③⑤⑥, 9,12,Ａウインアンジェラス, 76,津村明, 0.8, 67,  -1,   6, 3,  4.8, ⑧⑧, 9,14,Ｅトラストブラック, 82,宮崎北, 1.5, 71,   7,   4,12,117.7,⑩⑥⑥, 9,16,Ｅシゲルダイハッカイ, 74,三浦皇, 0.6, 69,   3,  -2, 7, 14.5, ⑦⑥
10, 3, ツクバチャｰム,---,菊沢隆, 2.7, 44, -12,  -7,12,125.2,⑯⑮⑭,10,10,Ｍテングジョウ, 58,柄崎将, 1.0, 65,  -1,   5,10, 48.3, ⑥④,10, 6,Ｎソブリンブライト, 72,木幡初, 1.8, 72,   5,   6,16,498.9,⑫⑫⑪,10, 9,Ａビンチェロ, 82,横山典, 0.6, 67,  -4,   4, 2,  5.1, ⑭⑭
11,11, クニノテンジン,---,丹内祐, 3.5, 37,  -6, -22,16,295.4,⑪⑧⑦,11,15,Ｌネバｰグレイス, 62,江田照, 1.0, 66,  -8,  11,12, 91.4, ⑫⑫,11, 2,Ｍエヴァシャイン, 74,津村明, 2.1, 68,   8,  -2, 8, 36.8,③③④,11,10,Ｍスプリングタピアン, 68,福永祐, 0.6, 68,  -2,   1,15,121.7, ⑨⑩
12, 8, ライジングヘリオス,---,武士沢, 3.6, 36, -13, -11,13,200.3,⑭⑯⑮,12, 1,Ｆヤマニンプロロｰグ, 69,田中勝, 1.3, 62, -12,* 11, 8, 22.6, ⑭⑬,12, 8,Ｉウエスタンリジ, 76,田中勝, 2.1, 71,   2,   9,13,147.7,⑮⑭⑭,12,13,Ｊシベリアンヒｰト, 70,後藤浩, 0.8, 65,   0,  -2, 9, 27.0, ⑩⑧
13,13, ハイヌｰンナゲット,---,北村宏, 4.3, 31,  -6, -31, 5, 12.9,⑤⑦⑩,13,16,Ｏエフティメガミ, 54,蛯名正, 1.4, 61,   0,   0,11, 51.7, ⑤⑨,13, 1,Ｏダブルヒｰロｰ, 69,北村宏, 2.2, 68,   7,  -1, 7, 33.6,⑦⑦⑧,13,14,Ｏエフティアクトレス, 66,村田一, 1.1, 62,  -1,  -5,11, 54.8, ⑪⑪
14,14, タマゴカケゴハン,---,勝浦正, 4.4, 32,  -7, -28, 7, 17.3,⑫⑩⑪,14, 6,Ｎスマｰトルｰプ, 58,伊藤工, 1.7, 58, -11,   7,14,189.7, ⑬⑭,14,15,Ｊディｰプリンク, 75,後藤浩, 2.6, 66,   8,  -6, 9, 43.0,⑥⑤⑤,14, 6,Ｎチアフルワｰルド, 67,勝浦正, 1.3, 59,  -6,  -4,14,110.8, ⑬⑬
15, 6, モリトフジ,---,伊藤工, 5.9, 23, -10, -37,11, 54.3,⑧⑬⑬,15, 9,Ｉジパングエンジェル, 68,宮崎北, 1.9, 55, -11,   6,16,453.3, ⑮⑮,15,12,Ｌヤクモキャット, 75,丹内祐, 3.3, 64,   2,   1,14,187.2,⑭⑯⑮,15,12,Ｌイノセントワｰルド, 69,蛯名正, 1.8, 53, -12,  -4,16,150.6, ⑯⑯
16, 7, ダイショウルｰラｰ,---,中谷雄,51.5,51.5---, -12, ---,15,256.8,⑨⑭⑯,16, 5,Ｐエイブルコスマｰ, 46,南田雅, 2.7, 50, -14,   2,15,408.4, ⑯⑯,16, 3,Ｐニシノアンサｰ, 67,勝浦正, 6.4, 43,   6, -35,11, 61.3,④⑧⑯,16, 8,Ｐトミノドリｰム, 65,高山太, 1.9, 51,   1, -18, 8, 23.6, ⑤⑦
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
