09年 5月10日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 5月10日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1300m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  芝1400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 7R  芝2400m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  ダ1600m 4歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｵｱｼｽｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｂトウカイアリュｰル, 64,安藤勝,, 53, -11,   5, 1,  1.2, ⑤⑥, 1,11,Ｉシンボリカｰジナル, 49,伊藤工,, 63,  -6,*  3,12, 65.4, ⑫⑬, 1,11,Ｅナリタキングパワｰ, 70,岩田康,, 78,*-14,* 23, 3,  4.8,②③③, 1, 9,Ａアドマイヤスバル, 95,勝浦正,, 92,  18,* 11, 2,  5.0, ⑧⑥
 2,13,Ｇケンタッキｰブルｰ, 58,武士沢, 0.1, 53, -14,*  7, 5, 21.7, ⑦⑨, 2, 9,Ｂキングヴァント, 64,横山典, 0.2, 60,  -3,  -2, 1,  2.6, ⑧⑩, 2, 4,Ｄエイシンフレンチ, 70,吉田豊, 0.1, 74,*-12,  16, 4, 10.3,⑪①①, 2,16,Ｇアドマイヤスワット, 89,岩田康, 0.1, 91,  18,*  9, 1,  4.1, ⑥⑤
 3,15,Ｎコスモロジｰナ, 25,丹内祐, 0.2, 54,* -8,   0,14,422.3, ②②, 3, 5,Ａダイワオｰドリｰ, 67,北村宏, 0.2, 59,  -4,*  0, 2,  3.8, ⑪⑪, 3, 7,Ａエナｰジバイオ, 77,武豊  , 0.3, 77, -15,* 22, 1,  2.0,⑤⑥⑥, 3,13,Ｌカリオンツリｰ, 87,内田博, 0.4, 90,* 19,   4, 9, 22.7, ④③
 4, 3,Ｃセトノアサｰト, 64,吉田豊, 0.2, 52, -11,   4, 4, 17.0, ⑥⑤, 4, 2,Ｇアイティムサシ, 51,岩田康, 0.2, 61,  -2,  -3, 4, 10.3, ⑥⑥, 4, 9,Ｂスマイルオンザラン, 70,北村宏, 0.6, 69, -15,  16, 2,  4.1,③④④, 4, 4,Ｄセレスハント, 90,後藤浩, 0.5, 87,  17,   7,11, 29.1, ⑨⑨
 5, 4,Ｆシノギダンサｰ, 58,藤岡佑, 0.4, 51, -17,*  8, 6, 23.0, ⑬⑪, 5,16,Ｃプラチナチャリス, 56,内田博, 0.3, 61,  -2,  -4, 3,  4.9, ⑨⑨, 5, 5,Ｆコスモハクウ, 68,伊藤工, 1.3, 65, -17,  11, 5, 14.1,⑨⑩⑩, 5,11,Ｈランザロｰテ, 88,武豊  , 0.5, 88,* 20,   3, 4,  8.5, ①①
 6,11, プリモワンショット,---,福永祐, 0.5, 50, -10,  -1,10,111.9, ④④, 6, 8,Ｈウインクドン, 50,蛯名正, 0.5, 58,  -2,  -8, 5, 15.5, ⑦⑧, 6, 1,Ｃナナツダチ, 70,勝浦正, 1.4, 62, -15,   6, 7, 27.3,⑥⑦⑦, 6,12,Ｅネイキッド, 89,福永祐, 0.5, 90,  16,*  9, 7, 11.9, ⑬⑫
 7, 5,Ｊトゥルｰボｰン, 46,内田博, 0.5, 51, -16,   6, 9, 72.2, ⑪⑫, 7,10, フリｰクトｰク,---,武豊  , 0.5, 59,  -6,*  0, 6, 23.0, ⑮⑭, 7, 8,Ｋトｰセンマウナロア, 54,田中勝, 1.4, 65, -17,  10, 8, 80.5,⑦⑧⑧, 7, 6,Ｆクリｰン, 89,松岡正, 0.8, 85,  17,   4,10, 22.8, ⑦⑦
 8, 7,Ｋリネンシマイ, 44,柴山雄, 0.8, 49, -19,*  7,13,371.7, ⑭⑭, 8,18,Ｊプリベイル, 48,後藤浩, 0.6, 56,  -8,*  0, 9, 34.7, ⑯⑮, 8, 3,Ｈカレンナオンナ, 64,小牧太, 1.4, 67, -18,  15, 9, 86.9,⑩⑪⑪, 8, 8,Ｎブイチャレンジ, 84,武士沢, 0.9, 85,  13,* 10,12, 36.8, ⑯⑭
