09年 2月22日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 2月22日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  芝2930m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  ダ1800m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,大津特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ｅスタｰサイクル, 60,藤田伸,, 63,*  0,  -4, 4, 11.5, ①①, 1, 8, トｰワヒヨシマル,,小坂忠,,,,, 2,  3.5,③③③, 1,10,Ｈサバスデイ, 71,石橋守,, 78,   3,  11, 3, 10.1,⑧⑧⑩, 1, 5,Ａアドマイヤダンク, 86,芹沢純,, 84,  11,* 16, 1,  3.4,③③④
 2, 4,Ｂクリノオンビｰト, 64,小牧太, 0.3, 59,  -4,* -2, 2,  5.0, ④②, 2, 4, ダイゴフウジン,,林満明,197.5,,,, 3,  6.2,②②②, 2,16,Ｉルナエクリプス, 69,熊沢重, 0.3, 74,   4,   7,13,150.3,⑥⑥⑦, 2, 8,Ｃバンブｰアズｰリ, 84,和田竜, 0.2, 82,* 13,  11, 3,  7.1,①①①
 3, 7,Ｄアラマサスクワｰト, 63,鮫島良, 0.4, 58,  -5,* -2, 3,  8.4, ⑥⑥, 3, 7, メイショウチョイス,,黒岩悠,197.6,,,, 5,  8.0,④④④, 3, 9,Ｃシｰクレバｰ, 76,秋山真, 0.4, 76,  -2,* 19, 4, 13.4,⑮⑮⑬, 3,12,Ｂダイシンオレンジ, 84,四位洋, 0.4, 83,* 12,  12, 2,  4.0,④④③
 4, 3,Ａタイガｰスラム, 72,幸英明, 0.7, 54,  -5,  -6, 1,  1.6, ⑦④, 4, 1, スリｰラスカル,,熊沢重,197.7,,,, 1,  3.0,①①①, 4,12,Ｊウインク, 68,和田竜, 0.4, 73,   5,   5,11,112.4,⑪④⑥, 4,10,Ｌグランプリサクセス, 78,小牧太, 0.8, 80,  12,  11, 6, 10.8,⑬⑥⑤
 5, 6,Ｆシンクロナイザｰ, 59,津村明, 0.8, 53, -10,* -1, 7, 31.2, ⑫⑫, 5, 3, タガノマスタング,,北沢伸,197.9,,,, 8, 44.1,⑤⑤⑤, 5,13,Ｎニュｰジェットラン, 58,角田晃, 0.5, 77,   0,* 15,14,162.2,⑫⑫⑪, 5, 2,Ｅテイエムザエックス, 82,幸英明, 0.9, 78,  11,  10, 5,  9.5,⑤⑦⑦
 6, 2,Ｃドンフェルテ, 63,船曳文, 0.8, 54,  -7,  -4, 6, 17.2, ⑨⑩, 6, 2, メイショウダンディ,,植野貴,199.1,,,, 4,  6.9,⑥⑥⑥, 6, 6,Ｅトムトップ, 74,岩崎祐, 0.6, 73,   3,   7, 5, 13.7,⑩⑩⑨, 6,13,Ｄナムラグロｰリｰ, 83,秋山真, 1.0, 80,   6,* 19,10, 57.9,⑮⑮⑮
 7, 8, サルバドｰルワルツ,---,田村太, 1.3, 49,  -6, -10, 5, 13.8, ⑤⑨, 7, 6, サザンツイスタｰ,,出津孝,199.1,,,, 7, 18.3,⑦⑧⑧, 7,11,Ｌピンクバンサｰ, 65,小牧太, 0.6, 71,*  5,   1,10, 78.1,⑤③③, 7,15,Ｊビッグスワン, 79,津村明, 1.1, 77,  11,   8, 9, 24.8,⑥⑤⑥
 8,10,Ｊシノギダンサｰ, 43,藤岡佑, 1.5, 48,  -5, -12, 8,100.8, ⑧⑦, 8,10, エメラルドワン,,南井大,199.6,,,, 9, 79.7,⑪⑨⑨, 8, 5,Ｆクレスコドリｰム, 74,田村太, 0.6, 70,   4,   4, 8, 32.8,④⑦⑤, 8, 7,Ｈスプリングサンテ, 79,鮫島良, 1.2, 80,   8,* 15,14,175.7,⑫⑫⑫
 9,12,Ｉキｰププロミス, 47,熊沢重, 1.6, 48,* -3, -14,11,205.6, ②⑤, 9, 9, メルシｰモンサン,,高野容,199.6,,,, 6, 10.4,⑨⑦⑦, 9, 4,Ａカラメルマキアｰト, 78,デムｰ, 0.7, 70,*  6,  -1, 1,  1.7,①①①, 9, 4,Ｇゲバルトステイヤｰ, 80,藤田伸, 1.2, 76,* 13,   4, 8, 14.6,②②②
10,11,Ｇサンレイギムレット, 55,難波剛, 2.0, 44,  -4, -17, 9,143.9, ③③,10,12, オｰトホｰク,,今村康,199.9,,,,10,106.6,⑩⑩⑩,10, 8,Ｄアドマイヤワｰルド, 74,津村明, 0.9, 71,  -2,  12, 6, 24.1,⑭⑬⑭,10, 6,Ｍキモンホワイト, 76,熊沢重, 1.3, 76,  11,   8,11, 75.3,⑦⑧⑧
11, 9,Ｋカシノアスカ, 33,荻野要, 2.2, 41,  -9, -15,13,438.0, ⑪⑪,11, 5, アイアングリｰン,,金折知,201.1,,,,11,109.8,⑧⑪⑪,11,14,Ｐタガノバンビｰノ, 45,幸英明, 1.4, 66,   4,  -1,12,119.0,⑦⑨⑧,11,14,Ｏテンシノコンコルド, 74,北村浩, 1.8, 74,   7,  10,15,196.1,⑪⑬⑭
12, 1,Ｈテイエムフィｰバｰ, 49,和田竜, 2.2, 42,  -7, -16,10,162.2, ⑩⑧,12,11, メテオスクライドｰ,,仲田雅,205.4,,,,12,128.1,⑫⑫⑫,12, 1,Ｇヴァルドルフ, 71,池添謙, 2.0, 64,   0,   1, 9, 50.7,⑨⑪⑫,12,11,Ｉヒシウィンザｰ, 79,デムｰ, 1.8, 74,   9,   7, 7, 12.5,⑨⑪⑪
13, 5,Ｌアイファｰアイリス, 32,田中克, 2.7, 37, -12, -16,12,378.1, ⑬⑬,,,,,,,,,,,,,13, 2,Ｏピｰスオブレグルス, 51,藤岡佑, 2.2, 61,   4,  -9, 7, 29.1,③⑤④,13, 9,Ｋグラスゴッド, 78,小林徹, 1.9, 75,   9,   5,12, 91.8,⑩⑩⑩
,,,,,,,,,,,,,,,,,,,,,,,,14, 3,Ｋマキハタセンシブル, 67,小林徹, 2.6, 65,  -3,   4,15,221.6,⑯⑯⑯,14, 3,Ｎオｰスミマコ, 75,田中克, 2.7, 70,   6,   3,13,160.1,⑭⑭⑬
,,,,,,,,,,,,,,,,,,,,,,,,15, 7,Ｍトｰセンステｰジ, 63,田中克, 2.7, 62,  -2,  -2,16,289.8,⑬⑭⑮,15, 1,Ｆファイナルコｰト, 80,藤岡佑, 2.8, 66,   9,  -3, 4,  8.1,⑧⑨⑨
,,,,,,,,,,,,,,,,,,,,,,,,16,15,Ｂアクセルカフェ, 78,藤田伸, 3.3, 52,*  5, -23, 2,  4.2,②②②,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:稍重(指数:-3),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:稍重(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:稍重(指数:-3),,,,,,,,,,,
"単勝:1,150円 複勝:13=390円 04=280円 07=280円 枠連:2,730円",,,,,,,,,,,,単勝:350円 複勝:08=170円 04=180円 07=250円 枠連:800円,,,,,,,,,,,,"単勝:1,010円 複勝:10=470円 16=3,220円 09=420円 枠連:1,320円",,,,,,,,,,,,単勝:340円 複勝:05=140円 08=190円 12=160円 枠連:910円,,,,,,,,,,,
"馬連:2,500円 ワイド:04-13=610円 07-13=620円 04-07=540円",,,,,,,,,,,,"馬連:1,190円 ワイド:04-08=440円 07-08=630円 04-07=640円",,,,,,,,,,,,"馬連:68,690円 ワイド:10-16=14,340円 09-10=1,460円 09-16=7,250円",,,,,,,,,,,,"馬連:1,140円 ワイド:05-08=440円 05-12=320円 08-12=520円",,,,,,,,,,,
"馬単:6,190円 3連複:3,710円 3連単:26,530円",,,,,,,,,,,,"馬単:2,200円 3連複:2,720円 3連単:12,460円",,,,,,,,,,,,"馬単:148,530円 3連複:163,850円 3連単:1,712,840円",,,,,,,,,,,,"馬単:1,960円 3連複:1,590円 3連単:6,940円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 5R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 8R  ダ1400m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■11R  芝1400m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,斑鳩ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ａベイビｰロｰズ, 67,藤田伸,, 62,* -1,*  2, 1,  1.7,①①①, 1, 3,Ｃブルｰモｰリシャス, 59,幸英明,, 64,   2,* -8, 2,  3.3,⑦⑦⑦, 1,13,Ｃルティラｰレ, 76,藤岡佑,, 78,  -1,* 17, 1,  4.3, ⑥④, 1, 7,Ｆヘッドライナｰ, 80,幸英明,, 83,  15,  -2, 1,  2.3, ⑦⑥
 2,11,Ｅアルスフリｰゲン, 54,デムｰ, 0.3, 61,  -5,*  5, 3, 10.7,⑫③④, 2, 6,Ｂスタｰリｰスカイ, 64,柴原央, 0.2, 59,   2, -14, 3,  6.6,⑤⑥⑥, 2, 1,Ｇメイショウセンゴク, 74,船曳文, 0.2, 77,  -3,* 18, 5, 13.5, ⑬⑨, 2, 9,Ｉオｰヴェｰル, 77,デムｰ, 0.3, 76,   8,*  3,10, 56.5, ⑪⑪
 3, 6,Ｄスマｰティｰダンス, 57,小牧太, 0.4, 60,* -2,   0, 2,  2.7,②②②, 3, 8,Ａドリｰムライナｰ, 69,藤岡佑, 0.2, 58,   2, -14, 1,  2.9,③⑤④, 3, 9,Ｊクリノラブゴｰルド, 70,デムｰ, 0.5, 74,  -2,  14, 8, 14.5, ⑩⑪, 3, 1,Ｅスｰパｰワシントン, 80,石橋守, 0.3, 79,  14,  -4, 7, 11.5, ⑨⑧
 4, 7,Ｇポｰトレイト, 52,藤岡佑, 1.1, 57,  -5,   0, 5, 26.1,⑩⑤⑤, 4,11,Ｊショｰファイトダダ, 46,池添謙, 0.3, 59,  -1,* -8, 7, 20.9,⑫⑪⑪, 4,15,Ｆゴｰルディｰロック, 75,藤田伸, 0.5, 75,  -1,  13, 7, 14.5, ⑨⑤, 4, 8,Ｇメスナｰ, 79,津村明, 0.4, 78,  17, -10, 3,  6.6, ⑤③
 5, 9,Ｆムｰヴィンオン, 52,大下智, 1.8, 52,  -6,  -3, 6, 26.8,⑥⑦⑦, 5, 9,Ｆテイエムハリアｰ, 56,小林徹, 0.3, 59,  -1,* -8, 6, 20.2,⑨⑩⑨, 5,16,Ｈトｰホウボガｰド, 73,和田竜, 0.6, 74,   1,  10, 3,  5.5, ④③, 5, 6,Ｂボストンオｰ, 81,和田竜, 0.5, 77,  15,  -9, 6, 11.2, ④⑦
 6, 4,Ｉアルマダ, 50,田中克, 1.9, 52,  -4,  -8, 9,105.8,③④③, 6,14,Ｉコスモプライド, 49,藤田伸, 0.5, 55,*  5, -22,10, 43.2,①①①, 6, 8,Ｄヤマニントップギア, 75,幸英明, 0.8, 71,  -3,  12, 6, 13.8, ⑪⑫, 6, 2,Ｄサワヤカラスカル, 81,小牧太, 0.7, 75,  15,  -9, 2,  5.9, ⑩⑨
 7,12,Ｂヒルノカンクン, 58,小林徹, 1.9, 54,  -9,   0,10,138.5,⑬⑨⑩, 7, 5,Ｄダノンプログラマｰ, 57,デムｰ, 0.7, 54,*  5, -25, 4,  7.5,②②②, 7,11,Ｉマルカラボンバ, 72,田中克, 0.8, 73,  -1,  10,10, 22.0, ⑧⑧, 7, 3,Ｊエアニックス, 75,角田晃, 0.7, 76,  15, -11, 9, 40.6, ⑥④
 8, 8,Ｍテイエムナイスガイ, 40,和田竜, 2.4, 46,  -6, -10, 8, 64.1,④⑥⑥, 8, 7,Ｋメイショウバキラ, 45,高橋亮, 0.7, 56,  -2,  -9,11,140.9,⑬⑫⑫, 8, 4,Ｅチャｰムキャップ, 75,池添謙, 0.9, 71,*  2,   5, 2,  4.4, ②①, 8,10,Ａグッドキララ, 84,池添謙, 0.8, 74,  18, -16, 4,  6.8, ②②
 9, 1,Ｋバリアントバイオ, 44,幸英明, 3.0, 44, -10,  -7, 7, 55.6,⑪⑬⑫, 9,10,Ｈクリノメダリスト, 53,鮫島良, 0.7, 57,  -2,  -9, 8, 22.7,⑮⑬⑬, 9, 5, マヤノクレナイ,---,小林徹, 1.1, 70,*  2,   4,11, 42.9, ③②, 9, 4,Ｃクィｰンマルトク, 81,橋本美, 1.1, 69,  15, -18, 8, 36.3, ③⑤
10, 3,Ｃトムズビｰム, 58,岩崎祐, 3.4, 41,  -9, -13, 4, 16.5,⑨⑪⑨,10,13,Ｅパｰプルタイヨｰ, 57,小牧太, 0.8, 54,   1, -18, 5, 10.6,⑥⑧⑩,10,12,Ｋイｰスタンリバｰ, 68,鮫島良, 1.1, 70,  -7,  14,12, 50.4, ⑯⑯,10, 5,Ｈゼットカｰク, 79,藤田伸, 1.7, 62,  13, -21, 5, 10.5, ⑧⑩
11, 5,Ｈフナベンケイ, 50,鮫島良, 3.7, 39,  -9, -15,11,156.0,⑤⑩⑪,11, 1,Ｏクラウザｰサン, 29,角田晃, 1.5, 48,   2, -33,12,160.3,⑧④③,11,10,Ｂシャドウデイル, 77,四位洋, 1.3, 68,  -5,  10, 9, 17.3, ⑮⑮,11,11,Ｋマリンフェスタ, 69,秋山真, 2.6, 56,* 25, -50,11, 63.9, ①①
12, 2,Ｌトシテンマ, 44,芹沢純, 3.8, 38, -10, -14,12,198.3,⑦⑫⑬,12, 2,Ｎサチノベストセラｰ, 38,熊沢重, 1.7, 46,  -1, -28,13,181.8,⑪⑨⑧,12, 7,Ａサイキックダイブ, 78,津村明, 1.4, 67,  -1,   5, 4,  6.5, ⑦⑦,,,,,,,,,,,,
13,13,Ｊタマモルンバ, 46,津村明, 4.0, 35,  -8, -21,13,286.5,⑧⑧⑧,13,15,Ｌロングフィｰバ, 42,田村太, 2.3, 41,  -5, -27,14,196.3,⑩⑭⑭,13, 6,Ｍアンクルトップ, 64,石橋守, 1.8, 66,  -3,   6,13, 74.3, ⑭⑭,,,,,,,,,,,,
,,,,,,,,,,,,14,12,Ｇマイネルアリオン, 54,津村明, 2.6, 39,*  3, -50, 9, 28.3,④③⑤,14,14,Ｌタツタイコウ, 65,秋山真, 2.0, 61,  -4,   3,14,117.8, ⑫⑬,,,,,,,,,,,,
,,,,,,,,,,,,15, 4,Ｍストｰムキング, 38,秋山真, 5.3, 10, -13, -49,15,201.8,⑭⑮⑮,15, 3,Ｏモンテグリｰン, 60,飯田祐, 2.3, 59,   0,  -4,16,203.4, ⑤⑥,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16, 2,Ｎエクストラシチｰ, 61,芹沢純, 8.4, 15,*  3, -60,15,128.3, ①⑩,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:稍重(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:稍重(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-12 馬場:良(指数:3),,,,,,,,,,,
単勝:170円 複勝:10=110円 11=150円 06=110円 枠連:710円,,,,,,,,,,,,単勝:330円 複勝:03=140円 06=160円 08=120円 枠連:910円,,,,,,,,,,,,"単勝:430円 複勝:13=200円 01=400円 09=380円 枠連:2,880円",,,,,,,,,,,,単勝:230円 複勝:07=140円 09=990円 01=270円 枠連:530円,,,,,,,,,,,
馬連:790円 ワイド:10-11=200円 06-10=120円 06-11=300円,,,,,,,,,,,,馬連:950円 ワイド:03-06=370円 03-08=220円 06-08=300円,,,,,,,,,,,,"馬連:2,990円 ワイド:01-13=1,100円 09-13=1,190円 01-09=2,090円",,,,,,,,,,,,"馬連:7,360円 ワイド:07-09=2,050円 01-07=550円 01-09=4,870円",,,,,,,,,,,
"馬単:1,030円 3連複:400円 3連単:2,210円",,,,,,,,,,,,"馬単:1,630円 3連複:800円 3連単:4,590円",,,,,,,,,,,,"馬単:4,620円 3連複:13,460円 3連単:59,940円",,,,,,,,,,,,"馬単:10,500円 3連複:20,420円 3連単:97,400円",,,,,,,,,,,
■ 3R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 6R  芝1600m 3 歳新馬 馬齢,,,,,,,,,,,,■ 9R  芝1600m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■12R  ダ1200m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ京都,,,,,,,,,,,,こぶし賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｄオｰシャンロｰド, 59,池添謙,, 60,*-10,   7, 4,  9.8, ③②, 1, 4, レイナクｰバ,---,熊沢重,, 66,  -3,* -1, 4,  7.6, ⑥⑤, 1,11,Ｈスイリンカ, 61,池添謙,, 76,* -1,   7,12, 51.0, ②②, 1,10,Ｂトｰホウドルチェ, 81,四位洋,, 86,*  7,* 16, 2,  4.3, ①①
 2,12,Ｃサンデｰロｰズ, 60,和田竜, 0.3, 58,* -9,   4, 2,  3.9, ②①, 2,16, マルブツジャンボ,---,小牧太, 0.3, 61,  -4,* -3, 3,  4.9, ⑩⑦, 2, 3,Ｅデセｰル, 67,藤田伸, 0.3, 70,  -4,   5, 1,  3.6, ③③, 2,12,Ｅオオヒメ, 79,藤岡佑, 0.4, 81,   3,* 15, 1,  3.6, ⑤⑤
 3,15,Ｂティフィン, 63,藤岡佑, 0.4, 58, -13,   7, 1,  2.2, ⑦⑥, 3,15, ピュアチャプレット,---,鮫島良, 0.5, 59,* -1,  -9, 1,  3.4, ⑤④, 3, 1,Ａダブルレインボｰ, 74,四位洋, 0.5, 71,  -9,* 10, 3,  5.1, ⑩⑩, 3,15,Ｆリンリンリン, 78,藤田伸, 0.8, 78,   4,  11, 4,  7.7, ⑥③
 4, 8,Ｉスプリングベリｰ, 50,秋山真, 0.5, 56, -12,   5,11, 95.1, ⑥⑤, 4,13, オｰトホワイティ,---,田中克, 1.1, 53, -10,* -4, 9, 51.8, ⑬⑭, 4, 8,Ｋナショナルヒｰロｰ, 60,角田晃, 0.5, 72,  -5,   5,10, 31.8, ④⑤, 4, 1,Ａドリｰムクラウン, 83,幸英明, 0.9, 76,   4,  10, 3,  5.1, ③④
