09年 2月15日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 2月15日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  芝2930m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1400m 3 歳500万(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  芝1800m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:重(指数:-4),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-12 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:稍重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:5),,,,,,,,,,,
単勝:340円 複勝:11=120円 08=110円 10=950円 枠連:240円,,,,,,,,,,,,単勝:340円 複勝:08=140円 11=440円 01=230円 枠連:450円,,,,,,,,,,,,単勝:160円 複勝:04=110円 12=230円 05=660円 枠連:590円,,,,,,,,,,,,単勝:280円 複勝:04=120円 09=140円 05=730円 枠連:370円,,,,,,,,,,,
"馬連:240円 ワイド:08-11=150円 10-11=1,940円 08-10=2,010円",,,,,,,,,,,,"馬連:2,570円 ワイド:08-11=730円 01-08=460円 01-11=1,580円",,,,,,,,,,,,"馬連:640円 ワイド:04-12=350円 04-05=1,260円 05-12=3,720円",,,,,,,,,,,,"馬連:420円 ワイド:04-09=190円 04-05=1,690円 05-09=2,420円",,,,,,,,,,,
"馬単:610円 3連複:6,320円 3連単:19,960円",,,,,,,,,,,,"馬単:3,730円 3連複:4,660円 3連単:27,360円",,,,,,,,,,,,"馬単:810円 3連複:8,190円 3連単:23,280円",,,,,,,,,,,,"馬単:800円 3連複:7,880円 3連単:24,270円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 5R  芝1400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 8R  ダ1200m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■11R  芝1800m 3 歳ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,きさらぎ賞 ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ａシゲルダイセン, 74,岩田康,, 63,  -7,* 14, 1,  1.4,⑩⑧⑦, 1, 4,Ｈヒシロイヤル, 55,福永祐,, 68,  -9,*  6, 3,  5.5, ④⑤, 1, 7,Ａストｰリｰテリング, 79,川島信,, 75,  -3,* 16, 8, 28.0, ⑤⑤, 1, 7,Ｂリｰチザクラウン, 78,武豊  ,, 84,*  4,* 10, 1,  1.5, ①①
 2,15,Ｂウィニングトリック, 65,後藤浩, 0.1, 59,* -5,*  9, 5, 20.2,①①①, 2, 6,Ｉシルクユニヴァｰス, 54,安部幸, 0.2, 63,* -5,  -1,10, 32.8, ①①, 2, 6,Ｃテイエムクレナイ, 76,藤岡佑, 0.2, 75,  -2,  13, 2,  4.2, ④④, 2, 3,Ｃリクエストソング, 77,後藤浩, 0.6, 81,   0,* 11, 2,  5.2, ⑨⑧
 3, 4,Ｏマｰリンシチｰ, 38,下原理, 0.4, 60,  -7,* 11, 8, 48.9,⑪⑨⑧, 3, 5,Ｆキシュウグラシア, 57,幸英明, 0.3, 64,  -8,   1, 2,  4.2, ⑥④, 3, 3,Ｆマイネラロンハ, 71,デムｰ, 0.4, 73,*  0,  10, 6, 15.2, ②②, 3, 9,Ｉエンブリオ, 60,安部幸, 0.9, 78,  -1,   8,10,181.5, ⑩⑨
 4, 8,Ｊツカサゲンキ, 53,武幸四, 0.7, 58,  -6,   5,12,191.7,⑨④⑤, 4, 7,Ｇヴィｰヴァサルｰテ, 56,藤岡佑, 0.5, 60,  -9,   0, 7, 18.3, ⑤⑥, 4,14,Ｄウインアンジェラス, 74,後藤浩, 0.4, 72,*  1,   9, 4,  8.9, ①①, 4,10,Ｇベストメンバｰ, 67,四位洋, 0.9, 74,*  3,   1, 3,  6.7, ⑦⑤
 5, 9,Ｃヤマニンスクワｰル, 64,川田将, 0.8, 56,* -5,   3, 6, 32.8,②②②, 5,14,Ｂエスプリヌｰヴォｰ, 62,後藤浩, 0.7, 58, -10,  -2, 4,  8.8, ⑩⑦, 5, 5,Ｅヒカリマｰガレット, 74,武豊  , 0.6, 71,  -4,  11, 1,  2.7, ⑥⑥, 5, 4,Ｅキタサンガイセン, 70,安藤勝, 0.9, 74,*  3,   0, 4,  9.2, ④④
 6, 1,Ｍエｰシンオナｰ, 46,デムｰ, 1.0, 55,  -7,   6, 3,  9.6,④⑦⑨, 6, 1,Ｊシｰアンムｰン, 52,下原理, 0.9, 57, -11,  -1,13,144.8, ⑧⑧, 6,11,Ｂワｰキングウｰマン, 78,幸英明, 0.8, 69,  -7,  12, 3,  5.0, ⑨⑨, 6, 2,Ｄダノンカモン, 71,岩田康, 1.1, 72,   1,   1, 5, 13.4, ⑤⑥
 7,11,Ｅセトノアサｰト, 57,藤田伸, 1.0, 53,* -6,   2,10, 62.4,③③③, 7,12,Ａゼットオｰラ, 66,池添謙, 0.9, 55,* -6,  -8, 1,  2.7, ③③, 7,13,Ｊシｰリｰコｰト, 65,岩田康, 0.9, 68,  -5,  10,13, 65.1, ⑦⑧, 7, 6,Ａハイロｰラｰ, 79,幸英明, 1.3, 72,   1,  -2, 6, 37.2, ⑥⑦
 8, 2,Ｇデンコウゼファｰ, 56,小林徹, 1.1, 57,  -8,   7,11,129.7,⑭⑫⑫, 8,10,Ｃファインプレイ, 61,岩田康, 0.9, 58, -14,   1, 5, 12.8, ⑫⑫, 8,10,Ｇウレッコ, 70,安部幸, 1.2, 67,  -5,   8, 7, 23.4, ⑧⑦, 8, 1,Ｆトモロポケット, 68,池添謙, 1.9, 62,*  3, -14, 7, 92.3, ②②
 9, 3,Ｄマイネルリズム, 59,幸英明, 1.3, 50,  -6,   1, 4, 12.1,⑤⑤④, 9,11,Ｅハッピｰエンジェル, 57,デムｰ, 1.0, 59, -16,*  4, 9, 28.2, ⑮⑯, 9, 1,Ｉベルモントバジル, 68,福永祐, 1.2, 67,* -1,   4, 9, 29.6, ③③, 9, 5,Ｊアルテマイスタｰ, 52,福永祐, 3.3, 49,*  3, -34, 9,123.7, ③③
10, 5,Ｉアルスフリｰゲン, 53,藤岡佑, 1.5, 52,  -8,   2, 2,  7.4,⑧⑩⑩,10, 2,Ｌタケカジョウオｰ, 51,藤田伸, 1.3, 53, -11,  -6,11, 43.5, ⑨⑨,10,12,Ｋバブルガムレディ, 64,川田将, 1.4, 64,  -8,   8, 5, 15.0, ⑪⑪,10, 8,Ｈスズノハミルトン, 66,藤田伸, 3.6, 44,   0, -31, 8,109.7, ⑧⑩
11, 6,Ｆジャンボマズル, 56,熊沢重, 2.1, 46,  -7,  -6, 7, 34.7,⑥⑥⑥,11,13,Ｋレティセラ, 52,安藤勝, 1.3, 55, -14,   0, 6, 18.0, ⑭⑭,11, 9,Ｈステラｰホｰプ, 70,角田晃, 1.4, 67, -18,* 19,12, 55.9, ⑯⑮,,,,,,,,,,,,
12, 7,Ｎテイエムノサッタ, 46,田村太, 2.3, 45, -10,  -1,13,321.9,⑫⑭⑭,12, 9,Ｍエｰシンクラウニン, 49,酒井学, 1.8, 47, -16,  -7,15,191.8, ⑬⑬,12,15,Ｌタニノブロンクス, 64,田中克, 1.7, 63,  -7,   5,10, 39.0, ⑩⑩,,,,,,,,,,,,
13,10,Ｌキクノシュバラ, 48,安部幸, 2.6, 44,  -9,  -5,14,345.1,⑬⑬⑬,13,15,Ｄウイニングドラゴン, 58,小原義, 1.8, 46, -10, -14, 8, 22.5, ⑪⑪,13, 2,Ｎクリｰルパトラｰ, 61,武幸四, 1.9, 60, -14,   9,11, 50.4, ⑭⑫,,,,,,,,,,,,
14,12,Ｈマヤノフウジン, 55,福永祐, 4.2, 32,  -8, -21, 9, 62.2,⑦⑪⑪,14, 8,Ｎベストトゥベスト, 44,秋山真, 2.3, 40,* -6, -27,12, 92.6, ②②,14, 8,Ｍフレノカトリｰヌ, 61,四位洋, 2.8, 52, -19,   6,14,103.8, ⑮⑯,,,,,,,,,,,,
15,13,Ｋブルｰベリル, 51,角田晃, 4.2, 35,  -9, -17,15,364.6,⑮⑮⑮,15,16,Ｏメメミルキッシュ, 40,橋本美, 2.7, 35,  -8, -28,16,219.8, ⑦⑩,15, 4, アイディンフォルテ,---,小林徹, 3.3, 49, -12,  -4,15,162.5, ⑬⑭,,,,,,,,,,,,
,,,,,,,,,,,,16, 3,Ｐオｰドフォｰレ, 25,石橋守, 2.9, 34, -18, -19,14,190.6, ⑯⑮,16,16,Ｏメイデンミヤビ, 60,秋山真, 3.7, 43,  -9, -10,16,301.0, ⑫⑬,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:稍重(指数:5),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:稍重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:5),,,,,,,,,,,
"単勝:140円 複勝:14=110円 15=480円 04=780円 枠連:1,110円",,,,,,,,,,,,"単勝:550円 複勝:04=230円 06=870円 05=160円 枠連:1,480円",,,,,,,,,,,,"単勝:2,800円 複勝:07=890円 06=180円 03=580円 枠連:1,770円",,,,,,,,,,,,"単勝:150円 複勝:07=110円 03=130円 09=1,800円 枠連:320円",,,,,,,,,,,
"馬連:1,150円 ワイド:14-15=520円 04-14=780円 04-15=6,620円",,,,,,,,,,,,"馬連:10,170円 ワイド:04-06=3,280円 04-05=700円 05-06=1,900円",,,,,,,,,,,,"馬連:6,250円 ワイド:06-07=1,950円 03-07=6,970円 03-06=1,380円",,,,,,,,,,,,"馬連:320円 ワイド:03-07=160円 07-09=2,550円 03-09=4,960円",,,,,,,,,,,
"馬単:1,470円 3連複:9,410円 3連単:23,660円",,,,,,,,,,,,"馬単:19,090円 3連複:12,030円 3連単:92,800円",,,,,,,,,,,,"馬単:16,060円 3連複:30,230円 3連単:193,820円",,,,,,,,,,,,"馬単:440円 3連複:11,440円 3連単:31,180円",,,,,,,,,,,
■ 3R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 6R  ダ1200m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  芝2400m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■12R  ダ1800m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ京都,,,,,,,,,,,,琵琶湖特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｂグリッタｰアイス, 66,デムｰ,, 65,  -2,*  5, 1,  1.6, ④③, 1,16, グロッキｰバルボア,---,デムｰ,, 66,* -3,*  5, 2,  3.6, ⑤②, 1, 4,Ｃシャイニｰブラウン, 82,デムｰ,, 85,* 14,*  5, 1,  2.5,⑬③③, 1, 9,Ａプロフェッショナル, 87,川田将,, 85,   9,* 12, 1,  2.2,③④③
 2, 3,Ａシャイニｰクエスト, 67,角田晃, 0.2, 64,*  0,*  1, 2,  3.8, ②②, 2,12, アイファｰジャンボ,---,安藤勝, 0.8, 58,* -3,  -2, 5,  8.5, ③①, 2, 8,Ａエタｰナルクラウン, 84,池添謙, 0.4, 82,  13,*  4, 5,  8.6,⑩⑫⑧, 2, 4,Ｄバロズハｰト, 83,デムｰ, 0.4, 81,* 10,   7, 2,  4.1,②②①
 3, 1,Ｆアスタｰエンペラｰ, 52,後藤浩, 0.3, 61,*  2,  -2, 3,  9.8, ①①, 3, 3, ピサノルビｰ,---,武豊  , 1.0, 57,  -8,*  1, 1,  3.1, ⑧⑧, 3, 7,Ｅディジュリドゥｰ, 79,熊沢重, 0.4, 82,* 14,   0,10, 31.6,④⑦④, 3, 1,Ｂツルマルビビッド, 85,田村太, 0.5, 80,   8,* 11, 9, 51.1,⑭⑨⑧
 4, 2,Ｅテイエムカゲトラ, 54,田村太, 1.3, 52,  -3,  -5,13,211.2, ⑤⑤, 4,14, ドルフィンクエスト,---,角田晃, 1.3, 56,  -6,  -4, 4,  6.1, ⑦⑤, 4, 5,Ｂマッキｰバッハ, 83,幸英明, 0.5, 83,* 15,   0, 2,  5.4,③④⑤, 4,11,Ｆトｰセンスタｰン, 80,岩田康, 0.7, 81,   8,  10, 3,  4.3,⑪⑫⑩
 5,14,Ｌアイノタンゴ, 40,岩田康, 1.3, 53,  -4,  -5, 7, 29.1, ⑥④, 5, 1, マルサンメイン,---,小原義, 1.5, 54,  -4,  -7,13,154.3, ④⑥, 5, 6,Ｈハギノメトロポリス, 77,下原理, 0.6, 80,  13,   1,14,167.9,⑨⑨⑩, 5, 6,Ｃフィｰルドジュエル, 84,幸英明, 0.8, 78,   7,  10, 6, 27.7,⑬⑬⑫
 6,13,Ｇシュンリキ, 46,福永祐, 1.5, 51, -11,*  0, 9, 67.1, ⑬⑬, 6, 4, チャｰムタンポポ,---,幸英明, 2.2, 46,* -2, -16, 6, 14.6, ①③, 6,10,Ｍライオングラス, 70,武豊  , 0.6, 80,* 14,   0, 3,  7.5,⑥⑧⑦, 6,10,Ｇモチ, 80,安部幸, 0.8, 79,   8,   7, 8, 46.1,⑧⑦④
 7,15,Ｉサマｰアドラｰレ, 45,安部幸, 1.7, 50,  -7,  -5,10, 70.0, ⑧⑩, 7, 8, ダンツヘルメス,---,川田将, 2.3, 46, -14,  -4,10, 50.2, ⑩⑩, 7, 1,Ｆミッキｰラブ, 78,藤田伸, 0.6, 79,* 14,  -2, 4,  7.9,⑤⑥⑥, 7,13,Ｈウインルｰセント, 79,後藤浩, 1.1, 76,   9,   4, 4, 12.4,⑤⑤⑥
 8,10,Ｊコメットシャワｰ, 43,川島信, 2.0, 46,  -6,  -9,14,274.1, ⑪⑦, 8,10, トシザナナミ,---,秋山真, 2.5, 43, -17,  -3,14,161.7, ⑪⑪, 8,12,Ｇデンコウミサイル, 78,川田将, 0.8, 78,  12,*  4, 8, 27.1,⑭⑭⑬, 8, 2,Ｉヒロアンジェロ, 75,藤岡佑, 1.3, 76,   8,   4, 7, 35.4,⑨⑩⑬
 9, 7,Ｃメソポタミア, 59,幸英明, 2.1, 46,  -6, -10, 6, 24.5, ⑩⑪, 9, 9, オｰシャンハンタｰ,---,四位洋, 2.7, 43,  -6, -16, 3,  6.0, ⑥④, 9,13,Ｉシャロｰム, 77,後藤浩, 0.8, 79,  13,   2, 7, 15.1,⑪⑪⑪, 9, 3,Ｌエイトサンデｰ, 72,福永祐, 1.6, 73,   9,  -1,11, 65.5,⑥⑥⑤
10, 5,Ｋマカディシチｰ, 42,下原理, 2.4, 46,  -8,  -8,12,185.1, ⑫⑫,10,15, ヨバンタックン,---,小林徹, 2.8, 41, -19,  -5, 8, 40.3, ⑫⑫,10, 2,Ｊリアルヴィクトリｰ, 73,四位洋, 1.5, 73,  12,  -4, 6, 12.2,⑫⑬⑭,10, 7,Ｅコスモアブソルｰト, 82,池添謙, 1.6, 73,   8,   0,10, 65.3,⑩⑧⑦
11, 6,Ｄエムエスシャｰプ, 56,金折知, 2.4, 43,  -5, -14, 8, 35.8, ⑦⑧,11, 2, ロングワイズ,---,川島信, 3.9, 29, -23, -11, 9, 48.8, ⑬⑬,11,11,Ｌマンノレｰシング, 72,金折知, 1.6, 72,  13, -10,11, 50.4,⑧⑩⑫,11,12,Ｋニホンピロコナユキ, 74,熊沢重, 1.7, 74,   8,   0,13,134.4,⑦⑪⑪
12, 8,Ｎヒデノマｰメイド, 31,田中克, 2.7, 41, -14,  -7,11,184.3, ⑮⑭,12,13, メイショウサｰバル,---,安部幸, 4.6, 26,  -8, -30,15,177.1, ⑨⑨,12, 9,Ｋグリッタｰエルフ, 72,酒井学, 2.0, 68,* 16, -26, 9, 31.0,①①①,12, 8,Ｊエミネムシチｰ, 75,角田晃, 2.5, 70,   7,  -3,12,129.6,⑫⑭⑭
13, 4,Ｍブライティアヘアｰ, 36,岩崎祐, 2.8, 42,  -5, -15,15,321.2, ⑨⑨,13, 6, ヒカリレオ,---,田中克, 4.9, 25,* -2, -39, 7, 40.2, ②⑦,13, 3,Ｄクリノダイマオｰ, 80,秋山真, 2.1, 68,  13, -20,12,112.0,⑦⑤⑨,13, 5,Ｍクリノゴｰルド, 69,武幸四, 2.8, 68,   9, -12,14,189.4,④③⑨
14, 9,Ｈシルクオｰソリティ, 45,武英智, 2.8, 39, -12, -11, 4, 17.4, ⑭⑮,14, 7, デンコウユイマｰル,---,柴原央, 4.9, 23, -29, -13,16,264.3, ⑯⑯,14,14,Ｎチャｰムピクチャｰ, 70,田村太, 2.6, 64,* 16, -33,13,127.9,②②②,14,14,Ｎナムラジョンブル, 66,小林徹, 3.1, 64,* 11, -17, 5, 13.6,①①②
15,11,Ｏダｰクシャナオｰ, 28,川田将, 3.0, 38,  -1, -22, 5, 22.1, ③⑥,15, 5, マジックソルジャｰ,---,福永祐, 5.0, 21, -27, -17,11, 62.9, ⑮⑮,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,16,11, シュクハイグラス,---,橋本美, 5.7, 17, -23, -26,12,142.1, ⑭⑭,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:稍重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:稍重(指数:5),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:稍重(指数:-4),,,,,,,,,,,
単勝:160円 複勝:12=110円 03=120円 01=200円 枠連:180円,,,,,,,,,,,,"単勝:360円 複勝:16=150円 12=230円 03=150円 枠連:1,730円",,,,,,,,,,,,単勝:250円 複勝:04=130円 08=200円 07=600円 枠連:820円,,,,,,,,,,,,単勝:220円 複勝:09=110円 04=150円 01=550円 枠連:400円,,,,,,,,,,,
