09年 2月28日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 2月28日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  芝2880m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1600m 3 歳500万(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■10R  芝1200m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,韓国馬事会杯,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ａスプラッシュエンド, 69,北村宏,, 64,*  5,   1, 2,  2.9, ①①, 1,12, サンアスレチック,,山本康,,,,, 1,  3.0,①①①, 1, 1,Ｂリュシオル, 66,横山典,, 68,  -5,*  6, 4,  6.8,④⑤⑤, 1, 1,Ｂアｰバニティ, 85,横山典,, 87,  11,* 11, 2,  4.3, ④④
 2, 4,Ｂケｰジｰコガネ, 62,後藤浩, 0.3, 60,*  2,   1, 1,  1.8, ②④, 2, 9, ストロングマリオン,,宗像徹,199.2,,,, 5, 16.8,③③③, 2, 4,Ｇウインプレセア, 62,木幡初, 0.4, 66,  -7,*  4, 5,  9.7,⑦⑦⑧, 2, 6,Ｉエｰシンエフダンズ, 78,藤田伸, 0.3, 85,* 13,   4, 4,  7.9, ②②
 3, 3,Ｄエドノゴｰルド, 58,吉田豊, 0.4, 61,   0,   2, 3, 12.8, ④③, 3, 6, スプリングロック,,大庭和,199.7,,,, 3,  3.9,④⑦⑥, 3, 6,Ｄダイワバｰガンディ, 66,北村宏, 0.5, 62,  -7,   3, 3,  5.0,⑧⑨⑦, 3,16,Ｎシルクプラチナム, 73,大野拓, 0.3, 85,* 14,   3,13, 58.6, ①①
 4,14,Ｃリュウキュウサンバ, 61,田中勝, 0.6, 59,*  4,  -2, 6, 21.0, ③②, 4,13, スルｰザグリｰン,,柴田未,199.8,,,, 4, 12.5,⑦⑤⑤, 4,11,Ｅザデイ, 65,柴田善, 0.5, 61,* -1,  -7, 6,  9.9,①①①, 4,10,Ｆファルカタリア, 81,田中勝, 0.6, 78,   3,* 11, 5, 11.1, ⑫⑫
 5,13,Ｊワスラフ, 47,戸崎圭, 1.3, 52,  -5,  -1,10, 86.9, ⑪⑪, 5,11, ハセノダンディ,,石神深,200.0,,,, 9, 57.3,②②②, 5,14,Ｃエストシャイン, 66,田中勝, 0.5, 64,* -2,  -4, 2,  3.9,②②②, 5, 2,Ｋゼットカｰク, 77,木幡初, 0.6, 80,  11,   3, 8, 22.5, ⑤⑥
 6, 1,Ｉグロｰリアスクイン, 47,村田一, 1.5, 51,  -7,  -2, 8, 50.4, ⑨⑨, 6, 5, ロッキｰロｰレル,,五十嵐,200.0,,,, 8, 37.5,⑧⑥⑦, 6, 7,Ｌナンヨｰクイｰン, 55,蛯名正, 0.6, 62,* -4,  -4, 9, 41.0,③③③, 6, 3,Ａセトノアンテウス, 86,松岡正, 0.6, 81,  11,   3, 1,  3.1, ⑥⑦
 7, 7,Ｍヘヴンリｰスパｰク, 43,伊藤工, 1.6, 49, -16,*  6,13,357.2, ⑭⑭, 7, 8, メルボルンシチｰ,,穂苅寿,200.3,,,, 6, 17.8,⑥⑧⑧, 7, 3,Ｉプルプル, 61,大庭和, 0.9, 64, -11,*  7,11, 99.1,⑭⑬⑫, 7, 9,Ｊオｰヴェｰル, 78,左海誠, 0.7, 76,   1,* 11,12, 39.6, ⑮⑭
 8,15,Ｅブルｰハｰト, 57,松岡正, 1.6, 50,   0,  -8, 5, 15.8, ⑤⑤, 8, 4, コアレススイフト,,平沢健,200.4,,,, 2,  3.0,⑤④④, 8,10,Ｈアカリ, 62,吉田隼, 1.0, 58,  -7,  -4,10, 73.3,⑥⑧⑨, 8, 4,Ｅエネルマオｰ, 82,吉田隼, 0.9, 75,   5,   5, 7, 21.9, ⑩⑪
 9, 2,Ｈアルアインシチｰ, 47,鷹野宏, 1.7, 48,  -7,  -4, 7, 44.0, ⑩⑩, 9, 7, ガッテンヒメ,,柴田大,203.0,,,, 7, 20.7,⑨⑨⑨, 9, 9,Ｊオｰゾラヲマウトキ, 56,石橋脩, 1.1, 61, -12,   3, 8, 30.0,⑩⑭⑭, 9,15,Ｈコウユｰキズナ, 80,石橋脩, 0.9, 76,   5,   4, 6, 15.5, ⑪⑩
