09年 5月31日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 5月31日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1600m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  芝1400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 7R  芝1600m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  芝2400m 3 歳ｵｰﾌﾟﾝ 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
11,16,Ｃジュウモンジ, 61,三浦皇, 1.7, 50,  -2, -12, 3,  6.1, ⑥⑥,11, 8,Ｃハツノボリ, 61,後藤浩, 1.0, 61,   7,  14, 7, 14.8, ⑧⑧,11, 1,Ｏエクストラポイント, 63,松岡正, 1.2, 65,   6,  -6,13, 86.6, ⑨⑬,11, 3,Ｎフィフスペトル, 81,安藤勝, 2.2, 63,  12, -46,14, 72.8,⑪⑩⑫
12, 2,Ｈグレイントウショウ, 55,伊藤直, 1.8, 50,  -3, -11,16,536.4, ⑩⑦,12,12,Ｉショｰンバロｰズ, 53,松岡正, 1.1, 60,   8,  12, 5,  8.5, ⑥⑦,12, 7,Ｎサンダｰアロング, 63,伊藤工, 1.3, 63,   2,  -1, 7, 22.5, ⑱⑱,12,18,Ｂアンライバルド, 88,岩田康, 2.3, 62,  12, -45, 1,  2.1,⑭⑮⑮
13, 9,Ｉラヴミｰ, 54,北村宏, 2.2, 49,  -7,  -7,10, 60.0, ⑮⑮,13, 6,Ｌリボｰン, 47,嘉藤貴, 1.1, 60,   1,* 20,17,426.0, ⑯⑮,13, 4,Ｉドナヴィラｰジュ, 66,小野寺, 1.4, 62,   9, -13,16,252.3, ⑤⑦,13,11,Ｃセイウンワンダｰ, 88,福永祐, 2.6, 63,  10, -48, 3,  9.0,⑬⑭⑰
14, 5,Ｐオｰプニングベル, 29,石神深, 2.4, 46,*  0, -21,12,176.4, ③②,14, 3,Ｊコスモミッチャン, 52,石橋脩, 1.1, 61,* 14,   5,13,153.9, ②②,14,10,Ｋキングケイザンオｰ, 65,大野拓, 1.4, 62,   9, -13,18,344.3, ⑧⑨,14,16,Ａトライアンフマｰチ, 92,武幸四, 3.8, 61,  14, -75, 6, 15.3,⑧⑦⑦
15, 1,Ｎマンテンノホシ, 34,丹内祐, 2.8, 45,  -3, -19,14,224.1, ⑦⑧,15,10,Ｐルミナスヘイロｰ, 38,武士沢, 1.2, 59,   1,  19,14,192.3, ⑮⑯,15,16,Ｒサッチャリズム, 49,田中勝, 1.6, 61,  11, -17,17,292.4, ⑭⑥,15, 8,Ｊブレイクランアウト, 81,藤田伸, 4.1, 57,  11, -66,11, 38.1,⑮⑯⑱
16,11,Ｏスプリングツィイｰ, 30,幸英明, 8.5, -1,  -2, -71,15,252.1, ②④,16, 2,Ｎチャペルゴｰルド, 46,北村友, 1.6, 55,   5,  10,12,133.8, ⑪⑪,16,15,Ｈボｰマンド, 66,柴田善, 2.1, 54,* 12, -27, 5, 14.7, ⑥④,16,15,Ｒアｰリｰロブスト, 71,三浦皇, 5.8, 14,  12, -95,18,113.0,⑩⑪⑬
,,,,,,,,,,,,17, 9,Ｒタツアキコ, 13,武幸四, 2.3, 48,   1,   7,16,326.7, ⑰⑰,17,18,Ｑプロミスフェアｰ, 56,田中博, 2.4, 50,  10, -30,15,248.5, ⑪⑤,17,17,Ｍアイアンルック, 81,小牧太, 5.9, 13,  13, -98,10, 35.2,⑫⑫⑪
,,,,,,,,,,,,18, 7,Ｏダッパｰジェム, 40,鷹野宏, 2.4, 47,   0,   7,18,547.2, ⑱⑱,18,14,Ｌシｰディドアラバイ, 65,北村友, 2.5, 50,   9, -27,10, 49.0, ⑬⑪,18, 9,Ｋジョｰカプチｰノ, 81,藤岡康, 9.3,-24,* 18, ---, 7, 21.1,①①①
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:重(指数:-8),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:+14 馬場:稍重(指数:16),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:稍重(指数:16),,,,,,,,,,,,ｸﾗｽ上位平均:89 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-31 馬場:不良(指数:16),,,,,,,,,,,
単勝:860円 複勝:06=230円 13=120円 03=380円 枠連:740円,,,,,,,,,,,,単勝:470円 複勝:01=160円 18=150円 15=250円 枠連:780円,,,,,,,,,,,,"単勝:3,090円 複勝:06=910円 05=2,480円 08=1,450円 枠連:76,700円",,,,,,,,,,,,"単勝:770円 複勝:01=390円 12=430円 10=620円 枠連:1,020円",,,,,,,,,,,
"馬連:960円 ワイド:06-13=410円 03-06=1,210円 03-13=800円",,,,,,,,,,,,馬連:940円 ワイド:01-18=370円 01-15=830円 15-18=690円,,,,,,,,,,,,"馬連:134,170円 ワイド:05-06=18,850円 06-08=8,640円 05-08=29,390円",,,,,,,,,,,,"馬連:3,760円 ワイド:01-12=1,650円 01-10=4,090円 10-12=3,350円",,,,,,,,,,,
"馬単:2,660円 3連複:3,730円 3連単:23,690円",,,,,,,,,,,,"馬単:1,840円 3連複:2,560円 3連単:12,670円",,,,,,,,,,,,"馬単:227,060円 3連複:876,470円 3連単:4,026,990円",,,,,,,,,,,,"馬単:7,870円 3連複:40,320円 3連単:201,960円",,,,,,,,,,,
■ 2R  ダ1400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:13,,,,,■ 5R  芝2000m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 8R  芝2400m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■11R  ダ1400m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,青嵐賞,,,,,,,,,,,,富嶽賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ｃエリモシｰド, 68,福永祐,, 73,*  0,*  7, 2,  4.3, ②②, 1, 3,Ａシングンレジェンド, 81,武士沢,,115,  20,* 29, 1,  2.9,⑥⑧⑧, 1, 5,Ａメインストリｰム, 82,内田博,, 63,   5,*-22, 1,  1.9,⑪⑩⑨, 1, 6,Ａコンティネント, 84,安藤勝,, 77,   4,* 10, 2,  3.8, ⑩⑥
 2,14,Ｄショウナンアゲイン, 64,柴田善, 0.4, 70,* -1,   5, 5, 18.0, ④④, 2, 6,Ｂリアルプリンス, 79,岩田康, 0.1,110,  21,  23, 2,  3.9,④⑤⑤, 2, 1,Ｆマルモコウテイ, 76,武豊  , 0.0, 63,   5,*-22, 6, 15.5,⑨⑨⑦, 2,13,Ｆフィｰルドジュエル, 80,柴田善, 0.1, 78,   1,* 13,13, 56.2, ⑭⑭
 3, 1,Ａタカラサンデｰ, 71,北村宏, 0.4, 69,  -3,*  7, 1,  2.2, ⑤⑤, 3, 9,Ｆトウショウデザｰト, 67,藤田伸, 0.1,111,  21,  24, 8, 34.5,⑩⑦⑥, 3, 8,Ｊフェニコｰン, 72,三浦皇, 0.0, 63,*  7, -26, 2,  6.8,③④⑤, 3, 4,Ｂディオスクロイ, 82,松岡正, 0.4, 75,   2,*  9, 1,  2.9, ⑦⑫
 4, 8,Ｂノボジュピタｰ, 70,三浦皇, 0.5, 69,*  1,   2, 3,  4.9, ①①, 4, 5,Ｃヘディングマキ, 75,内田博, 0.2,114,  19,* 30, 3,  5.2,⑧⑨⑨, 4,11,Ｄフランドルシチｰ, 77,蛯名正, 0.6, 59,*  6, -35, 3,  7.8,⑦⑤③, 4, 9,Ｇトロイオンス, 78,田中博, 0.5, 74,*  6,   2, 6, 16.7, ②②
 5, 3, トウショウレリｰフ,---,田辺裕, 1.3, 60,* -1,  -4, 8, 35.2, ③③, 5, 7,Ｉスｰパｰシズクン, 64,田辺裕, 0.2,108,* 24,  15, 9, 42.6,①①①, 5, 3,Ｇメジロアルタイス, 74,柴田善, 1.2, 55,   4, -35,10, 58.7,⑥⑦⑩, 5, 2,Ｈタマモスクワｰト, 77,吉田隼, 0.5, 74,   5,   5, 9, 28.1, ③④
 6,11, ラグナロク,---,伊藤工, 1.4, 61,  -9,*  6, 7, 34.7, ⑫⑫, 6, 1,Ｄゴｰルドアカデミｰ, 73,北村宏, 0.3,108,  20,  25, 7, 31.7,⑤⑥⑦, 6, 9,Ｅロｰランウェルズ, 77,田中勝, 2.2, 52,   5, -52, 9, 58.1,④⑥⑧, 6, 3,Ｌプロセッション, 74,福永祐, 0.8, 73,   2,   6,11, 42.4, ⑫⑪
 7, 2, ネオウイング,---,藤岡佑, 1.6, 60,  -9,   4,10, 42.9, ⑪⑪, 7,10,Ｇシャイニｰタイガｰ, 66,三浦皇, 0.3,114,  19,* 29, 6, 11.8,⑨⑩⑩, 7, 2,Ｉダイワバゼラｰド, 73,後藤浩, 2.5, 51,*  7, -59, 8, 20.5,⑧⑧⑥, 7, 1,Ｅエイトサンデｰ, 80,田辺裕, 0.8, 70,   4,   3,12, 46.8, ⑪⑦
 8, 9, ディｰエスバリュｰ,---,木幡初, 2.0, 56, -11,   4, 9, 40.5, ⑬⑬, 8, 8,Ｈメジロワｰロック, 65,吉田隼, 0.4,108,* 22,  16, 5,  8.4,⑦③③, 8, 7,Ｈワンダｰアｰムフル, 73,吉田隼, 2.6, 50,   3, -50, 7, 19.1,⑩⑪⑪, 8, 8,Ｊギンゲイ, 76,北村友, 0.9, 70,*  6,   0,10, 35.6, ⑤③
 9, 7,Ｅオシャベリコパ, 64,吉田隼, 2.1, 56,  -4,  -7, 4, 10.2, ⑥⑥, 9, 2,Ｅベルウッドゼウス, 70,横山典, 1.1,100,  21,  11, 4,  5.8,③④④, 9, 6,Ｋミウラリチャｰド, 59,田中剛, 2.8, 50,*  8, -68,11,146.4,①①①, 9,12,Ｃタンティモｰル, 81,横山典, 1.0, 70,   1,   5, 4, 10.0, ⑬⑬
10,15,Ｆストロングネオ, 53,岩田康, 2.3, 54,  -5,  -8,11, 43.3, ⑧⑧,10, 4,Ｊスタｰノｰブルマン, 58,木幡初, 2.1, 89,* 22,  -9,10,162.8,②②②,10,10,Ｃレイトスプリング, 80,柴山雄, 3.0, 49,*  6, -68, 5,  8.9,②②②,10,10,Ｉリリｰハｰバｰ, 77,内田博, 1.1, 70,   5,  -1, 5, 15.7, ⑥⑤
11,16, インペリオｰソ,---,小林慎, 3.8, 42,  -7, -19,13,105.8, ⑩⑨,,,,,,,,,,,,,11, 4,Ｂラムタラプリンス, 80,幸英明, 3.6, 25,*  7, -74, 4,  8.3,⑤③④,11,14,Ｄジャドｰル, 81,岩田康, 1.2, 68,   3,   1, 3,  5.1, ⑨⑩
12, 5, ザバトルケンタ,---,的場勇, 4.2, 41, -14, -12,14,313.6, ⑭⑭,,,,,,,,,,,,,,,,,,,,,,,,,12,11,Ｍハクバドウジ, 71,江田照, 2.3, 59,   3,  -9, 7, 18.0, ⑧⑨
13, 4, クレバｰサクラオｰ,---,加藤士, 4.3, 39,  -7, -21, 6, 22.9, ⑨⑩,,,,,,,,,,,,,,,,,,,,,,,,,13, 5,Ｋジェイケイセラヴィ, 76,北村宏, 2.3, 58,*  6, -14, 8, 25.8, ①①
14,12, スズアルプス,---,後藤浩, 5.0, 33,  -3, -32,12, 53.4, ⑦⑦,,,,,,,,,,,,,,,,,,,,,,,,,14, 7,Ｎホワイトリｰベ, 70,大野拓, 2.9, 54,   4, -15,14,177.6, ④⑧
15, 6, トｰセンパヴィ,---,千葉直, 8.5,  6, -32, -27,15,462.0, ⑮⑮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:重(指数:-8),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+13 ﾚｰｽｱｶﾞﾘ指数:+17 馬場:稍重(指数:16),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-26 馬場:重(指数:16),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:不良(指数:-8),,,,,,,,,,,
"単勝:430円 複勝:13=170円 14=330円 01=110円 枠連:4,010円",,,,,,,,,,,,単勝:290円 複勝:03=140円 06=150円 09=590円 枠連:560円,,,,,,,,,,,,"単勝:190円 複勝:05=110円 01=300円 08=170円 枠連:1,250円",,,,,,,,,,,,単勝:380円 複勝:06=160円 13=820円 04=130円 枠連:910円,,,,,,,,,,,
"馬連:4,100円 ワイド:13-14=970円 01-13=260円 01-14=660円",,,,,,,,,,,,"馬連:580円 ワイド:03-06=270円 03-09=1,290円 06-09=1,230円",,,,,,,,,,,,"馬連:1,220円 ワイド:01-05=470円 05-08=250円 01-08=1,140円",,,,,,,,,,,,"馬連:7,640円 ワイド:06-13=2,640円 04-06=260円 04-13=2,110円",,,,,,,,,,,
"馬単:5,670円 3連複:2,450円 3連単:21,570円",,,,,,,,,,,,"馬単:1,140円 3連複:4,440円 3連単:15,290円",,,,,,,,,,,,"馬単:1,480円 3連複:1,960円 3連単:6,000円",,,,,,,,,,,,"馬単:11,960円 3連複:6,500円 3連単:50,860円",,,,,,,,,,,
■ 3R  ダ2100m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■ 6R  ダ1400m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 9R  芝1800m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■12R  芝2500m 3歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,むらさき賞,,,,,,,,,,,,目黒記念 ＧⅡ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,15,Ｂクラブトゥギャザｰ, 71,内田博,, 71,* -3,* 14, 2,  2.9,④③③, 1, 6,Ｋテスタマッタ, 64,四位洋,, 83,   0,* 22, 7, 24.1, ⑭⑬, 1, 3,Ｌデストラメンテ, 78,蛯名正,, 78,* 16,*-19,14, 47.3,③③③, 1, 4,Ｈミヤビランベリ, 87,北村友,, 86,* 14,* -4, 8, 19.4,④④④
 2,12,Ｅセイカプレスト, 63,川田将, 0.0, 71,* -1,  13, 9, 85.4,②②②, 2,13,Ｃエｰシンビｰトロン, 77,内田博, 0.1, 82,* 11,   7, 1,  3.1, ②②, 2, 2,Ｎシルポｰト, 75,藤岡佑, 0.0, 77,* 19,*-23,12, 38.2,①①①, 2, 5,Ａジャガｰメイル, 95,石橋脩, 0.8, 81,* 14,*-14, 1,  2.4,⑦⑤⑤
 2,10,Ａダノンシェル, 75,後藤浩, 0.0, 71,  -4,* 16, 1,  2.3,⑦⑦⑦, 3, 4,Ｂグリフィンゲｰト, 78,田中勝, 0.5, 78,   6,  10, 2,  3.3, ⑦⑦, 3, 1,Ａロｰドアリエス, 85,内田博, 0.0, 77,* 17,*-22, 2,  4.4,②②②, 3,16,Ｐハギノジョイフル, 79,三浦皇, 1.1, 78,  10,* -8,17,120.9,⑪⑫⑬
 4, 1,Ｇウォｰエレファント, 60,勝浦正, 0.1, 70,* -2,  11, 4,  9.7,①①①, 4, 7,Ａサクセスオネスティ, 81,北村宏, 0.6, 76,* 12,   2, 3,  3.9, ①①, 4, 8,Ｃダブルヒｰロｰ, 85,横山典, 1.0, 66,  15, -29, 6, 12.9,④④⑧, 4,11,Ｅレインボｰペガサス, 88,安藤勝, 1.2, 75,* 15, -23, 3,  7.0,③③③
 5, 6,Ｄアストレｰション, 69,蛯名正, 1.1, 66,  -5,  11, 3,  5.6,⑬⑫⑩, 5, 2,Ｊダノンアスコット, 66,武豊  , 1.4, 70,   9,  -3, 4, 13.1, ④③, 5,16,Ｊマルタｰズオリジン, 79,勝浦正, 1.0, 69,  12,*-23,10, 23.1,⑮⑮⑮, 5,12,Ｄトウカイトリック, 90,武豊  , 1.8, 73,  11, -18, 4,  8.6,⑨⑧⑪
 6,16,Ｊマイネルレクシス, 57,三浦皇, 1.2, 64,  -4,   8, 6, 38.1,⑧⑧⑧, 6,15,Ｄコスモフォｰス, 71,伊藤工, 1.5, 69,   1,   8,14,107.0, ⑫⑫, 6,18,Ｋリバｰスモｰド, 79,三浦皇, 1.1, 68,  12, -25,16, 77.9,⑬⑯⑯, 6, 9,Ｆニホンピロレガｰロ, 88,酒井学, 2.2, 70,   8, -17, 7, 19.3,⑫⑬⑮
 7,11,Ｍホｰカｰハンタｰ, 55,岩田康, 1.2, 67,  -6,  13, 7, 43.2,⑮⑭⑭, 7,11,Ｇマルタｰズブレｰヴ, 67,吉田隼, 2.0, 66,   7,  -4,12, 75.7, ⑨⑧, 7,15,Ｉショウナンライジン, 79,田中勝, 1.4, 65,  13, -33, 7, 13.2,⑩⑫⑬, 7, 2,Ｎエアジパング, 80,福永祐, 2.6, 69,  10, -27,16, 66.5,⑧⑪⑫
 8,14,Ｃヴィｰヴァジョｰコ, 70,松岡正, 1.3, 65,  -4,  10, 5, 13.6,⑫⑬⑪, 8,16,Ｈノアプレミアム, 67,草野太, 2.1, 66,  -5,   9, 8, 31.9, ⑯⑮, 8, 4,Ｄコスモテナシャス, 83,丸田恭, 1.4, 62,  13, -33,13, 41.6,⑥⑧⑩, 8, 1,Ｏマキハタサイボｰグ, 79,小牧太, 2.7, 67,   7, -21,18,157.3,⑭⑯⑱
 9, 7,Ｆスティｰヴハｰト, 61,武士沢, 2.1, 56,  -4,   0,11,143.0,⑪⑨⑨, 9, 5,Ｐストロングポイント, 57,丸田恭, 2.2, 65,  -2,   6,16,378.8, ⑬⑭, 9,14,Ｇトウカイオスカｰ, 80,柴田善, 1.6, 63,  14, -36, 3,  7.1,⑫⑪⑫, 9, 6,Ｍホクトスルタン, 80,横山典, 2.9, 65,* 15, -48, 2,  6.1,②②②
10, 9,Ｌレッシブル, 56,伊藤工, 2.3, 57,  -6,   2,14,286.0,⑩⑪⑬,10, 9,Ｎブルｰライジング, 58,石橋脩, 2.4, 63,   3,  -2,15,348.6, ⑧⑨,10,10,Ｍアスクデピュティ, 76,石橋脩, 1.7, 63,  13, -37,11, 27.1,⑪⑩⑪,10, 7,Ｒエリモエクスパイア, 70,四位洋, 3.0, 65,  12, -42,12, 39.2,⑬⑨⑦
11, 5,Ｋトミケンコウテイ, 56,福永祐, 2.3, 56,  -3,  -4, 8, 75.5,⑤⑤④,11,12,Ｆセイウンアスラン, 68,藤岡康, 2.4, 62,   9, -12, 9, 53.6, ⑤④,11,12,Ｏショｰトロｰブス, 75,伊藤直, 1.8, 61,  13, -38, 9, 19.8,⑯⑭⑨,11, 8,Ｃポップロック, 91,川田将, 3.0, 65,   9, -29, 6, 19.1,⑰⑰⑯
12,13,Ｈウメノスキャタｰ, 58,幸英明, 2.6, 53,  -3,  -7,13,233.7,⑥⑥⑥,12, 8,Ｉノボレインボｰ, 66,幸英明, 2.6, 60,   7, -11,11, 60.7, ⑥⑤,12, 5,Ｒロｰドアンセム, 63,北村宏, 2.1, 55,* 16, -47,17,170.8,⑧⑨④,12,17,Ｂワンダｰムシャ, 91,野元昭, 3.1, 65,* 15, -51, 5, 18.1,①①①
13, 2,Ｎオンワｰドイデア, 49,北村宏, 3.3, 49,  -5,  -9,15,420.3,⑨⑩⑫,13,10,Ｌトウカイアリュｰル, 62,安藤勝, 2.8, 60,  -9,   9, 6, 21.4, ⑮⑯,13, 6,Ｐサインオブゴッド, 74,幸英明, 2.2, 58,   9, -36,15, 69.3,⑰⑱⑱,13, 3,Ｊダンスアジョイ, 84,蛯名正, 3.6, 63,  12, -48, 9, 29.0,⑩⑩⑥
14, 8,Ｐテイエムアｰバン, 42,加藤士, 5.5, 38,  -7, -20,16,446.4,⑭⑮⑮,14,14,Ｍレグルスハｰト, 60,柴田善, 2.8, 60,   3,  -6,13, 87.9, ⑪⑩,14, 9,Ｆスｰパｰプライド, 80,福永祐, 2.2, 58,  15, -47, 8, 18.3,⑤⑥⑥,14,15,Ｑダイワワイルドボア, 78,後藤浩, 4.3, 60,  11, -55,10, 30.3,⑯⑭⑩
