09年 2月14日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 2月14日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 4R  芝1400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 7R  芝1600m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  ダ1400m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
 9,12,Ｂファンタジｰゲｰト, 66,吉田隼, 2.7, 47,  -6, -10, 4,  7.6, ⑩⑪, 9,10,Ｈラレｰヌデュバル, 50,池崎祐, 1.4, 50,  -5, -11,15,369.8, ⑪⑪, 9, 1,Ｉドリｰムヘリテｰジ, 62,石橋脩, 1.3, 65,  -7,   4,10, 76.0, ⑬⑫, 9, 7,Ｍウエスタンマックス, 80,石橋脩, 0.8, 80,   5,  15,10, 22.1, ⑦⑦
10, 4,Ｈニシノシルエット, 51,三浦皇, 2.7, 47,  -5, -11, 1,  3.0, ⑨⑩,10, 9,Ｇスプリングユノｰ, 50,戸崎圭, 1.5, 50,   3, -23, 7, 35.8, ⑥⑥,10,12,Ｍブラックシルヴァｰ, 53,戸崎圭, 1.5, 60,  -6,  -2,13,313.4, ⑨⑨,10, 4,Ｄゲイリｰスノｰマン, 85,吉田隼, 1.8, 73,   7,   4, 8, 20.4, ⑤④
11, 8,Ｐダブルウィｰク, 31,柴山雄, 2.9, 47, -11,  -4,14,283.7, ⑯⑯,11,11,Ｍアポロライラ, 33,勝浦正, 1.7, 48,  -8, -10,10, 93.8, ⑫⑭,11,11,Ｎヴィルヌｰヴダスク, 52,千葉直, 1.8, 58, -10,   1,16,637.1, ⑮⑮,11,16,Ｌダイイチミラクル, 81,勝浦正, 1.9, 73,   7,   4,11, 78.1, ④⑥
12, 5,Ｉアラマサセンタｰ, 49,松岡正, 3.2, 43,  -3, -18, 8, 29.9, ④⑥,12, 8,Ｉホビｰスタイル, 48,吉田隼, 1.8, 47,   1, -23,12,177.9, ⑦⑧,12,14,Ａグッデｰコパ, 73,田中勝, 1.9, 55,*  0, -18, 4, 11.5, ②②,12, 2,Ｎビッグポパイ, 80,内田博, 1.9, 74,  -3,  16, 7, 18.1, ⑭⑭
13, 9,Ｌスイｰトライラ, 40,勝浦正, 3.2, 45,  -3, -18, 7, 23.3, ⑦⑦,13,15,Ｌコスモダッシュ, 39,伊藤工, 2.0, 45,  -3, -20,11,172.4, ⑨⑩,13, 7,Ｏカツゾｰ, 48,大野拓, 2.1, 53,  -7,  -8,12,172.1, ⑭⑬,13, 1,Ｇサラトガ, 84,木幡初, 2.0, 71,* 10,  -2, 4,  6.6, ①①
14, 3,Ｎサキノロｰゼン, 32,村田一, 3.6, 42, -10, -12,15,329.9, ⑭⑮,14,14,Ｐメリｰイベンタｰ, 23,柴山雄, 2.2, 42,  -8, -15,13,311.3, ⑭⑮,14,15,Ｐナイトスズラン, 46,津村明, 2.2, 51,*  0, -21,14,337.0, ④④,14, 3,Ｏオヤマハリケｰン, 77,鷹野宏, 2.1, 72,   0,  11,15,207.3, ⑫⑬
15,11,Ｍトップパｰトナｰ, 38,石橋脩, 4.6, 32,  -6, -26,16,442.6, ⑫⑫,15,13,Ｏテンシノリｰダｰ, 28,大野拓, 2.5, 40, -12, -15,14,334.1, ⑯⑯,15, 3,Ｇオウロプレット, 63,吉田豊, 2.4, 51,  -7, -12, 8, 46.5, ⑪⑪,15, 6,Ｐホッカイラブリｰ, 64,村田一, 4.2, 59,  -8,   4,14,203.3, ⑮⑮
16,10,Ｋパピオンライン, 41,津村明, 4.8, 32,*  0, -34,12,100.8, ③③,16,16,Ｎナツミノイノリ, 32,村田一, 6.6,-10,*  7, -95,16,418.0, ②③,16, 6,Ｈホッカイマドゥライ, 62,伊藤工, 2.6, 50, -14,  -2,15,497.6, ⑯⑯,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:0),,,,,,,,,,,
"単勝:350円 複勝:07=160円 02=4,270円 01=290円 枠連:1,500円",,,,,,,,,,,,"単勝:470円 複勝:04=160円 05=1,000円 03=200円 枠連:210円",,,,,,,,,,,,"単勝:640円 複勝:05=160円 13=210円 08=110円 枠連:1,840円",,,,,,,,,,,,単勝:540円 複勝:09=170円 13=150円 11=150円 枠連:790円,,,,,,,,,,,
"馬連:41,970円 ワイド:02-07=11,010円 01-07=500円 01-02=15,560円",,,,,,,,,,,,"馬連:11,220円 ワイド:04-05=2,600円 03-04=370円 03-05=3,300円",,,,,,,,,,,,"馬連:3,140円 ワイド:05-13=790円 05-08=230円 08-13=370円",,,,,,,,,,,,"馬連:1,320円 ワイド:09-13=410円 09-11=460円 11-13=290円",,,,,,,,,,,
"馬単:51,870円 3連複:72,830円 3連単:383,220円",,,,,,,,,,,,"馬単:17,320円 3連複:15,900円 3連単:117,970円",,,,,,,,,,,,"馬単:6,100円 3連複:1,430円 3連単:15,220円",,,,,,,,,,,,"馬単:2,790円 3連複:1,430円 3連単:9,970円",,,,,,,,,,,
■ 2R  ダ1300m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 5R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 8R  ダ1600m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■11R  芝1400m 4歳上ｵｰﾌﾟﾝ(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,ﾒｲｸﾃﾞﾋﾞｭｰ東京,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾊﾞﾚﾝﾀｲﾝS,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6, エフティファラオ,---,蛯名正,, 56, -15,*  7, 3,  5.5, ④④, 1, 6,Ｆアポロリバティｰ, 58,勝浦正,, 73,*-10,* 18, 2,  4.9,②③④, 1,12,Ｅスズカエルマンボ, 71,後藤浩,, 71,   1,* 12, 2,  6.3, ⑫⑬, 1,16,Ｂトウショウカレッジ, 89,内田博,, 85,   2,  15, 1,  4.0, ⑩⑩
 2, 9, カフェマｰシャル,---,松岡正, 0.0, 55,*-13,   5, 1,  1.9, ②②, 2,12,Ｄラドラｰダ, 62,北村宏, 0.2, 67,* -8,  14, 4,  9.0,③②②, 2,11,Ｌギュイエンヌ, 62,三浦皇, 0.1, 70,   3,   6, 6, 11.5, ⑦⑤, 2, 1,Ａコレデイイノダ, 89,横山典, 0.0, 85,   0,* 16, 7, 17.0, ⑤⑧
 3,14, ケイバズキ,---,田中勝, 0.2, 54, -14,   6, 4, 12.2, ⑤⑤, 3, 8,Ｌレイクメリット, 42,田中勝, 0.4, 71, -12,* 16, 8, 29.4,⑥⑦⑦, 3, 8,Ａニコニコママ, 72,北村宏, 0.5, 68,   2,   4, 1,  2.9, ⑨⑧, 3, 2,Ｇライムキャンディ, 86,藤田伸, 0.1, 85,  -1,* 18, 2,  5.9, ⑪⑪
 4,15, ゴｰルドドン,---,北村宏, 0.9, 47, -16,   0, 5, 19.4, ⑦⑥, 4, 7,Ｈネオアレキサンダｰ, 53,内田博, 0.7, 63,*-10,   8, 3,  5.1,⑤④⑤, 4,14,Ｉグレイスフルムｰヴ, 64,蛯名正, 0.5, 68,   2,   6, 9, 33.0, ⑩⑨, 4, 5,Ｄマイネルスケルツィ, 87,松岡正, 0.1, 81,*  6,   8, 4,  6.6, ②④
 5, 7, メジロホリデイ,---,高橋智, 1.0, 48, -23,*  7, 7, 35.8, ⑬⑬, 5, 1,Ｅマイネルアヴァル, 60,津村明, 0.9, 61,*-10,   6,10, 51.7,④⑤③, 5,16,Ｇダイワジェラｰト, 68,武士沢, 0.6, 68,   1,   7,12, 63.6, ⑭⑫, 5, 4,Ｊゼットフラッシュ, 79,戸崎圭, 0.4, 81,  -1,  14, 9, 20.3, ⑫⑫
 6, 2, ヤマニンフリュイド,---,石橋脩, 1.2, 43,*-13,  -7, 6, 24.6, ①①, 6, 3,Ｉヴィｰヴァブｰケ, 51,松岡正, 0.9, 69, -16,* 22, 6, 20.1,⑬⑬⑭, 6,15,Ｃチノハテマデモ, 72,千葉直, 0.6, 65,  -1,*  8, 3,  6.5, ⑮⑮, 6, 3,Ｃマイネルポライト, 88,後藤浩, 0.4, 79,   2,  10, 5,  7.9, ⑨⑨
 7, 8, イナズマルビｰ,---,草野太, 1.2, 46, -16,  -1,10, 76.3, ⑥⑦, 7, 9,Ｂホクトグレイン, 64,蛯名正, 1.0, 58,* -9,   0, 5, 10.9,①①①, 7, 3,Ｊマルチメトリック, 63,吉田豊, 0.6, 68,*  4,   1, 4,  7.2, ③②, 7, 6,Ｅウインレックス, 86,北村宏, 0.5, 79,  -3,  15,15, 82.3, ⑭⑮
 8, 5, シルシ,---,佐藤聖, 1.5, 45, -20,   2,15,163.8, ⑨⑫, 8, 2,Ａアｰリンダル, 66,横山典, 1.0, 61, -13,  11, 1,  2.4,⑩⑧⑧, 8, 7,Ｐハエヌキ, 59,田中勝, 0.8, 65,  -1,   7,15,155.8, ⑯⑭, 8,12,Ｉダンスフォｰウィン, 80,柴山雄, 0.5, 80,  -1,  12,12, 43.0, ⑯⑭
 9,12, レグルスハｰト,---,藤田伸, 2.0, 38,*-14, -12, 2,  3.9, ③③, 9,16,Ｃヒビケジンダイコ, 62,後藤浩, 1.4, 57, -14,   8, 9, 30.9,⑫⑫⑪, 9, 5,Ｂメジロフロｰラ, 72,小野次, 0.8, 66,   2,   4, 7, 13.0, ⑥⑪, 9,11,Ｌスパイン, 77,石神深, 0.5, 75,*  7,   1,14, 59.4, ①①
10, 1, ユウタｰフラッシュ,---,南田雅, 2.0, 39, -19,  -6,14,152.1, ⑩⑩,10,10,Ｎベルファンタジア, 38,伊藤工, 1.5, 56, -14,   5,12, 85.2,⑪⑩⑨,10, 4,Ｄサニｰラブカフェ, 71,小島太, 1.0, 63,*  6,  -6, 5,  8.0, ①①,10,15,Ｋセトノゼディタブ, 79,武士沢, 0.5, 81,  -3,  15,13, 59.3, ⑮⑯
11, 4, ショウナンラルジュ,---,戸崎圭, 2.1, 38, -17,  -8, 8, 65.9, ⑪⑨,11, 4,Ｇソヴリン, 56,木幡初, 1.6, 56, -16,   6, 7, 24.1,⑧⑪⑫,11,10,Ｈベルモントノエル, 65,戸崎圭, 1.0, 64,*  4,  -3, 8, 15.0, ④④,11, 7,Ｎナカヤマパラダイス, 77,木幡初, 0.6, 76,   3,   5,10, 23.9, ⑥⑤
12,16, アンサｰファイト,---,柄崎将, 3.1, 29, -21, -14,11, 93.7, ⑫⑪,12,11,Ｍチキｰタマダム, 41,戸崎圭, 1.9, 49, -13,  -4,15,234.1,⑨⑥⑥,12, 2,Ｆドナプレミア, 71,津村明, 1.1, 63,   2,   0,11, 55.5, ⑤⑦,12,14,Ｈアポロドルチェ, 81,勝浦正, 0.8, 74,   3,   2, 3,  6.1, ⑧⑦
13,10, ヒノデスカｰレット,---,大庭和, 3.7, 24, -16, -23,12, 94.3, ⑧⑧,13,14,Ｋコスモピグマン, 47,石橋脩, 2.4, 45, -13, -10,14,165.4,⑦⑨⑩,13,13,Ｍエンジェルクィｰン, 62,郷原洋, 1.1, 64,   1,   2,10, 49.4, ⑪⑩,13,10,Ｍロイヤルキャンサｰ, 77,千葉直, 1.0, 70,   3,  -1,16,148.2, ⑦⑥
14,13, ティファイファイ,---,郷原洋, 4.5, 19, -35, -10,13, 95.4, ⑭⑭,14,15,Ｐヒカルサプライズ, 34,柴山雄, 2.4, 47, -17,  -1,16,298.1,⑭⑭⑮,14, 6,Ｋメジロレディｰ, 63,石橋脩, 1.2, 62,*  5,  -5,13,117.4, ②③,14, 8,Ｏアロマキャンドル, 73,吉田隼, 1.1, 67,*  7,  -6,11, 39.2, ③②
,,,,,,,,,,,,15, 5,Ｏプレジデントダイヤ, 36,武士沢, 3.0, 41, -18,  -8,11, 63.8,⑮⑯⑯,15, 9,Ｎゴｰルドゲスト, 62,木幡初, 2.9, 52,  -3,  -8,16,305.2, ⑬⑯,15, 9,Ｆテンイムホウ, 86,柄崎将, 1.1, 68,*  7,  -6, 8, 17.1, ④③
,,,,,,,,,,,,16,13,Ｊコウヨウティアラ, 50,吉田隼, 3.4, 32, -17, -17,13, 86.2,⑯⑮⑬,16, 1,Ｏウエストライン, 59,江田照, 4.3, 42,   2, -27,14,143.9, ⑧⑥,16,13,Ｐニシノマナムスメ, 73,三浦皇, 1.3, 70,  -1,   2, 6, 11.6, ⑬⑬
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-14 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:88 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-1),,,,,,,,,,,
単勝:550円 複勝:06=170円 09=110円 14=210円 枠連:610円,,,,,,,,,,,,"単勝:490円 複勝:06=180円 12=310円 08=690円 枠連:2,320円",,,,,,,,,,,,"単勝:630円 複勝:12=190円 11=330円 08=140円 枠連:3,410円",,,,,,,,,,,,単勝:400円 複勝:16=170円 01=420円 02=200円 枠連:890円,,,,,,,,,,,
馬連:550円 ワイド:06-09=310円 06-14=860円 09-14=380円,,,,,,,,,,,,"馬連:2,600円 ワイド:06-12=1,010円 06-08=1,560円 08-12=3,000円",,,,,,,,,,,,"馬連:3,350円 ワイド:11-12=1,210円 08-12=460円 08-11=860円",,,,,,,,,,,,"馬連:3,850円 ワイド:01-16=1,450円 02-16=610円 01-02=1,420円",,,,,,,,,,,
"馬単:1,400円 3連複:1,550円 3連単:9,350円",,,,,,,,,,,,"馬単:4,500円 3連複:11,820円 3連単:60,090円",,,,,,,,,,,,"馬単:6,240円 3連複:3,360円 3連単:24,670円",,,,,,,,,,,,"馬単:6,010円 3連複:6,830円 3連単:39,780円",,,,,,,,,,,
■ 3R  ダ1600m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 6R  ダ1400m 3 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 9R  芝1600m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■12R  ダ1300m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,ﾃﾚﾋﾞ山梨杯,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ｆカムレｰシング, 51,藤田伸,, 62,*  4,* -2, 2, 13.4, ③③, 1,14,Ａアドマイヤジェット, 79,内田博,, 72,*  5,   3, 1,  1.8, ②②, 1, 2,Ｂチョウカイファイト, 83,吉田隼,, 85,  -4,* 24, 2,  4.9, ⑦⑥, 1, 5,Ｅトウショウブリッツ, 80,田中勝,, 83,   8,* 12, 4,  6.8, ⑨⑨
 2,11,Ａヒカルプリンス, 67,横山典, 0.2, 60,*  5,* -5, 1,  1.2, ②②, 2,16,Ｍゴｰルドエンデバｰ, 60,江田照, 0.2, 72,*  5,   3,11, 89.4, ③③, 2,13,Ｃシャイニｰボｰイ, 81,内田博, 0.1, 79,*  2,  12, 3,  7.3, ②②, 2, 8,Ｆジェイケイボストン, 80,江田照, 0.0, 84,   9,  10, 5,  8.2, ⑦⑦
 3, 7,Ｃキタサンラリｰ, 58,内田博, 0.9, 56,   3,  -8, 3, 13.5, ⑥④, 3,15,Ｇフォルミダｰビレ, 68,戸崎圭, 0.4, 70,   3,   3, 5, 10.0, ⑧⑥, 3, 3,Ｈマルタカエンペラｰ, 73,木幡初, 0.4, 79,  -1,  14,11, 53.4, ③③, 3,15,Ｎクｰルフォｰマ, 72,内田博, 0.3, 80,   2,* 16, 7, 13.7, ⑯⑯
 4, 5,Ｂアイスジャッカ, 58,木幡初, 0.9, 56,   2,  -7, 7, 36.4, ⑨⑦, 4, 6,Ｅタマニュｰホｰプ, 71,津村明, 0.4, 71,   1,*  6, 7, 28.9, ⑨⑧, 4, 8,Ｄコアレスコジｰン, 79,吉田豊, 0.6, 79,  -7,* 20, 6, 21.9, ⑩⑩, 4,11,Ｊセイコｰスペシャル, 77,松岡正, 0.4, 80,   5,* 12, 3,  6.1, ⑫⑫
 5, 9,Ｄコスモツイマイ, 56,戸崎圭, 1.1, 54,   1,* -6, 6, 35.8, ⑫⑪, 5,10,Ｈケイアイマッシブ, 64,後藤浩, 0.5, 68,   3,   2, 8, 33.5, ⑤④, 5, 5,Ｏホクレレ, 67,柴山雄, 0.6, 78,  -7,* 20,13, 92.7, ⑪⑨, 5, 9,Ｄカロンセギュｰル, 80,武士沢, 0.4, 80,   7,  11, 9, 17.6, ⑩⑪
 6, 6,Ｇハイゲｰト, 47,三浦皇, 2.0, 47,   1, -16, 5, 28.7, ⑧⑨, 6,13,Ｆエルチョコレｰト, 71,蛯名正, 0.7, 69,  -2,*  7, 4,  8.6, ⑬⑫, 6, 6,Ｌメジロフォｰナ, 70,三浦皇, 0.7, 76,  -4,  14, 4,  8.5, ⑧⑦, 6,10,Ｈワンダｰプロ, 78,藤田伸, 0.8, 77,  11,   2,12, 36.4, ④④
 7,15,Ｈクリｰルラッキｰ, 44,吉田隼, 2.2, 45,   2, -19, 4, 18.2, ⑤⑥, 7,11,Ｃタイキジャガｰ, 72,三浦皇, 0.7, 68,   2,   3, 6, 10.9, ⑦⑦, 7,14,Ｋリｰベストラウム, 71,戸崎圭, 0.7, 76,  -6,  17,12, 65.0, ⑨⑪, 7, 1,Ｉリｰズレセプション, 78,木幡初, 1.1, 74,   8,   1,10, 19.3, ⑥⑤
 8, 3,Ｅコスモハｰモニｰ, 53,大野拓, 2.2, 48,  -1, -12,10,120.1, ⑭⑬, 8,12,Ｂフェイマステイル, 73,木幡初, 1.2, 64,   3,  -4, 3,  8.0, ⑥⑤, 8,10,Ｎワイルドソニック, 68,津村明, 0.8, 69,*  1,   2,15,125.9, ①①, 8,14,Ｌケルティックハｰプ, 74,大野拓, 1.1, 74,   3,   9,13, 58.1, ⑬⑮
 9, 1,Ｏアドマイヤミライ, 34,吉田豊, 2.3, 46,   0, -15, 8, 45.1, ⑪⑫, 9, 8,Ｊスマイルミッキｰ, 64,松岡正, 1.2, 65,  -3,   5,10, 83.4, ⑫⑬, 9, 1,Ｊスイｰトカルタゴ, 71,田中勝, 1.0, 75, -10,  18, 8, 32.2, ⑬⑫, 9,12,Ｍモエレジンダイコ, 74,伊藤工, 1.1, 74,   3,   9,15, 79.1, ⑮⑭
10,12,Ｍギンザフロンティア, 37,小島太, 2.8, 42,*  5, -28, 9, 87.1, ①①,10, 2,Ｏアポロビッグバン, 58,勝浦正, 1.2, 65,   0,   1,12,113.2, ④⑨,10, 7,Ｆヘイアンレジェンド, 76,後藤浩, 1.0, 74, -10,  18,14,102.2, ⑭⑬,10, 6,Ａアポロダヴィンチ, 84,勝浦正, 1.5, 71,   8,  -2, 2,  5.8, ⑤⑥
11,10,Ｌシルクバラッド, 37,伊藤工, 3.2, 40,  -4, -16,14,229.4, ⑯⑯,11, 5, アメｰジングユｰ,---,柴山雄, 1.3, 66,  -7,*  9,14,328.6, ⑭⑮,11,12,Ｉキタノオｰロラ, 72,北村宏, 1.2, 63,  -1,   2, 5, 20.5, ④④,11, 2,Ｋカフェリバティｰ, 76,吉田隼, 1.8, 67,   4,   1,14, 66.6, ⑭⑬
11, 4,Ｉセンノバルダｰ, 42,郷原洋, 3.2, 39,   2, -26,11,150.7, ⑩⑧,12, 3,Ｉブレｰヴゴｰルド, 64,吉田隼, 1.3, 63,  -1,   1, 9, 62.6, ⑩⑩,12,15,Ｇジェイドファスト, 74,蛯名正, 1.2, 73,  -9,  16,10, 43.4, ⑫⑭,12,13,Ｂクリストフォルス, 84,三浦皇, 2.0, 66,   8,  -6, 6,  9.0, ⑪⑩
13, 8,Ｎステディｰガｰル, 35,池崎祐, 3.2, 39,   0, -24,15,350.0, ⑦⑩,13, 7,Ｋナイスプロテクタｰ, 61,千葉直, 1.7, 60,  -5,   4,16,499.2, ⑮⑭,13, 9,Ｍダイワジャンヌ, 70,村田一, 1.3, 69,  -4,   5, 7, 24.6, ⑥⑧,13, 3,Ｃマイネアルデュｰル, 80,津村明, 2.0, 67,   8,  -4, 1,  5.6, ⑧⑧
