09年12月 6日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年12月 6日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  芝1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 7R  ダ1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  芝2000m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
12, 6,Ｃマリンバラッド, 54,的場文, 1.5, 34,   5, -20, 3, 14.1, ⑧⑨,12,16,Ｇウインブシドウ, 55,スミヨ, 1.7, 46,* 22, -54, 3,  6.3, ②②,12,14,Ｍスタｰサイクル, 64,渡辺薫, 1.6, 60,  -1,   1,14, 96.3, ⑮⑯,12, 1,Ｆテンシノマズル, 78,内田博, 1.4, 68,*  5, -10, 8, 18.3,①①①
13, 3,Ｊクリノタッチンハネ, 37,北村浩, 2.1, 28,   1, -22,13,301.2, ⑩⑪,13, 4,Ｂクリｰルサンライズ, 61,キネｰ, 1.7, 46,  18, -45,12,104.0, ⑦⑧,13,16,Ｎドリｰムクェｰサｰ, 63,上村洋, 1.7, 60,   4,  -5,13, 60.5, ⑫⑩,13, 4,Ｋステイトリｰデイズ, 74,ボレル, 1.6, 68,   1,  -4,11, 39.1,⑫⑨⑪
,,,,,,,,,,,,14, 8,Ｊロスマリン, 49,藤岡康, 2.2, 41,   9, -35,16,335.1, ⑮⑰,14, 6,Ｋメイショウシャオウ, 65,横山典, 2.3, 54,   4, -10,16,164.1, ⑪⑭,14, 9,Ｈタガノバッチグｰ, 76,的場文, 1.8, 65,   2, -10,12, 62.0,⑦⑥⑦
,,,,,,,,,,,,15,12,Ｒダンツタフネス, 34,太宰啓, 2.3, 41,  15, -48,18,553.0, ⑫⑭,15, 9,Ｐシゲルヤリガタケ, 49,国分恭, 2.4, 55,   5, -11,15,129.1, ⑩⑪,15, 2,Ｅウォｰクラウン, 79,ゴメス, 3.1, 51,   0, -24, 4,  9.2,⑧⑩⑨
,,,,,,,,,,,,16, 6,Ｋブラックボクサｰ, 49,藤岡佑, 2.8, 38,  16, -60,11, 85.8, ⑧⑩,16, 2,Ｏデセｰル, 59,柴山雄, 2.9, 50,   8, -20,12, 48.4, ⑥⑧,,,,,,,,,,,,
,,,,,,,,,,,,17, 2,Ｑノルマンディｰ, 36,福永祐, 2.8, 39,* 21, -72, 6, 20.7, ①①,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18, 1,Ｆラブファイナル, 56,秋山真, 3.1, 37,  19, -70,13,124.3, ⑤④,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+14 ﾚｰｽｱｶﾞﾘ指数:-13 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+14 ﾚｰｽｱｶﾞﾘ指数:-16 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:2),,,,,,,,,,,
"単勝:3,500円 複勝:04=580円 12=110円 09=3,920円 枠連:200円",,,,,,,,,,,,"単勝:33,850円 複勝:14=4,430円 18=550円 15=910円 枠連:2,460円",,,,,,,,,,,,"単勝:360円 複勝:10=160円 08=680円 01=390円 枠連:1,200円",,,,,,,,,,,,"単勝:390円 複勝:08=150円 07=300円 06=760円 枠連:1,450円",,,,,,,,,,,
"馬連:1,830円 ワイド:04-12=720円 04-09=28,550円 09-12=6,750円",,,,,,,,,,,,"馬連:269,760円 ワイド:14-18=60,460円 14-15=34,400円 15-18=6,950円",,,,,,,,,,,,"馬連:4,860円 ワイド:08-10=1,640円 01-10=860円 01-08=4,110円",,,,,,,,,,,,"馬連:1,660円 ワイド:07-08=560円 06-08=1,740円 06-07=3,060円",,,,,,,,,,,
"馬単:7,160円 3連複:81,070円 3連単:696,000円",,,,,,,,,,,,"馬単:455,680円 3連複:1,023,740円 3連単:7,728,090円",,,,,,,,,,,,"馬単:7,980円 3連複:17,620円 3連単:88,470円",,,,,,,,,,,,"馬単:3,130円 3連複:12,390円 3連単:55,520円",,,,,,,,,,,
■ 2R  ダ1400m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,,■ 5R  ダ1800m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  ダ1400m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■11R  ダ1800m 3歳上ｵｰﾌﾟﾝ(国) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ阪神,,,,,,,,,,,,,,,,,,,,,,,,ｼﾞｬﾊﾟﾝｶｯﾌﾟﾀﾞｰﾄ ＧⅠ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ｂクリスマスキャロル, 67,藤岡佑,, 61,   4,* -8, 2,  4.7, ⑥④, 1, 5, ソリタリｰキング,---,武豊  ,, 77,  -2,* 19, 2,  3.4,⑧⑦⑥, 1,13,Ｅウインプレミアム, 81,ホワイ,, 86,   4,* 19, 5, 12.8, ⑪⑪, 1, 1,Ｂエスポワｰルシチｰ, 97,佐藤哲,, 94,* 18,* 12, 1,  3.1,①①①
 2, 1,Ａスイｰトベルモット, 67,安藤光, 0.5, 56,   3,* -9, 5,  8.5, ⑦⑧, 2, 1, パルラメンタｰレ,---,スミヨ, 0.0, 74,   2,* 11, 1,  3.0,②③③, 2,14,Ｂワｰルドワイド, 86,武豊  , 0.1, 85,*  6,  15, 1,  2.5, ③②, 2,12,Ｅシルクメビウス, 95,田中博, 0.6, 93,  14,* 14, 5, 13.5,⑬⑬⑪
 3, 8,Ｄチャｰミｰハヅキ, 55,小坂忠, 0.6, 57,   4, -12, 6, 14.1, ⑧⑥, 3, 6, ビクトリアクロス,---,松山弘, 1.5, 64,*  3,  -4, 7, 37.6,①①①, 3,11,Ｆメイショウセンゴク, 80,幸英明, 0.5, 82,   2,* 17, 6, 14.8, ⑯⑫, 3, 9,Ｈゴｰルデンチケット, 94,ルメｰ, 0.8, 88,  13,* 14,12, 42.7,⑩⑫⑭
 4,15,Ｆハナショウブ, 53,石橋守, 0.6, 58,*  6, -15,10, 69.5, ④③, 4, 8, トｰホウチェイサｰ,---,柴山雄, 2.5, 57,   0,  -6, 5, 15.4,⑨⑥④, 4, 3,Ｈマルカベンチャｰ, 78,福永祐, 0.6, 81,   2,  15, 3,  5.3, ⑨⑦, 4, 2,Ｃサクセスブロッケン, 97,内田博, 0.8, 90,  16,   8, 4,  9.2,③③②
 5, 3,Ｋマザｰウェル, 46,秋山真, 1.4, 48,   0, -15, 1,  2.3, ⑪⑨, 5,10, クレムリンシチｰ,---,岩田康, 3.6, 49,*  3, -22, 6, 28.9,⑥②②, 5, 6,Ｋグランプリヒｰロｰ, 76,小牧太, 0.7, 80,   5,  11, 9, 36.0, ⑫③, 5, 3,Ｄアドマイヤスバル, 95,勝浦正, 0.8, 90,  15,  11,13, 51.1,④⑦⑨
 6,11,Ｏノアスカｰレット, 39,渡辺薫, 1.4, 50,  -1, -13,15,275.6, ⑫⑬, 6, 9, エリモサプライズ,---,和田竜, 3.7, 49,  -1, -17, 3,  3.5,③④⑤, 6,10,Ｄウィッシュビｰワン, 81,ルメｰ, 0.8, 78,   3,  13, 8, 34.8, ⑩⑩, 6,16,Ｊワンダｰアキュｰト, 93,和田竜, 1.2, 87,  16,   5, 3,  8.2,⑥⑥⑤
 7, 4,Ｉギンマク, 48,武豊  , 1.5, 49,   1, -17, 4,  7.8, ⑩⑪, 7, 4, ピュｰタｰ,---,四位洋, 4.1, 46,   0, -19, 4,  5.9,⑪⑤⑦, 7, 8,Ｃリｰガルスキｰム, 82,和田竜, 0.8, 80,   3,  13, 4,  6.8, ⑦⑨, 7, 6,Ｉメイショウトウコン, 94,藤田伸, 1.2, 88,  13,  12,10, 32.2,⑮⑮⑫
 8, 5,Ｎプランテｰション, 41,的場文, 1.6, 48,  -1, -14, 3,  6.6, ⑬⑫, 8, 2, シマロンボｰイ,---,浜中俊, 4.9, 43,  -5, -19,10, 93.3,⑦⑨⑧, 8, 9,Ｍナムラフランキｰ, 69,古川吉, 1.1, 77,*  7,   5,15,228.1, ①①, 8, 4,Ａヴァｰミリアン, 98,武豊  , 1.2, 88,  14,   8, 2,  3.7,⑧⑨⑩
 9, 9,Ｈアオモミジ, 50,田中博, 2.4, 43,   1, -23,13,233.3, ⑨⑩, 9,11, リリアｰレシチｰ,---,生野賢, 7.4, 28,  -3, -43, 9, 86.7,⑩⑧⑨, 9, 4,Ｏアイディンパワｰ, 68,武幸四, 1.1, 79,   1,  13,12, 76.1, ⑭⑭, 9, 5,Ｋマコトスパルビエロ, 93,安藤勝, 1.2, 85,* 17,   4, 6, 20.2,⑨②③
10,14,Ｊマットレスカレ, 47,熊沢重, 2.5, 43,*  7, -32,14,252.1, ③②,10, 7, ゴｰルドレインボｰ,---,高橋亮, 9.4, 20,  -8, -50, 8, 72.7,⑤⑩⑩,10,12,Ｌシルクダイナスティ, 76,的場文, 1.3, 76,   2,  11,10, 51.5, ⑮⑮,10, 8,Ｌダイショウジェット, 92,柴山雄, 1.3, 86,  15,   5,14, 65.3,⑦⑧⑧
11,10,Ｅスマｰトメビウス, 54,岩田康, 2.6, 40,   5, -32, 7, 22.0, ②⑤,11, 3, ウォｰタｰセオドア,---,佐久間,12.1, -8,  -9, -72,11,144.0,④⑪⑪,11,15,Ｎテイエムシバスキｰ, 68,柴山雄, 1.4, 74,   5,   5,14,190.7, ⑤⑥,11,10,Ｏボンネビルレコｰド, 84,的場文, 1.4, 86,  14,   7,15,133.7,⑫⑪⑬
12, 6,Ｇグッドティアラ, 50,幸英明, 2.9, 38,   4, -33, 9, 56.0, ⑤⑦,,,,,,,,,,,,,12,16,Ｊテイエムフルパワｰ, 76,太宰啓, 1.7, 72,   6,   3,13, 85.3, ⑧⑤,12, 7, ティズウェイ,---,マラｰ, 1.4, 85,  16,   4,11, 35.3,②④⑥
13, 7,Ｃレｰクサイドカフェ, 60,藤田伸, 3.2, 36,*  7, -39, 8, 32.1, ①①,,,,,,,,,,,,,13, 7,Ａシｰフォｰアイ, 86,横山典, 2.0, 68,*  7,  -2, 2,  5.1, ②④,13,11,Ｆラヴェリｰタ, 95,岩田康, 1.4, 86,  12,  10, 7, 20.6,⑭⑭⑮
14, 2,Ｍグランフィｰルド, 44,和田竜, 3.5, 34,  -2, -30,11,109.2, ⑭⑭,,,,,,,,,,,,,14, 2,Ｉマｰベラスアロｰ, 77,岩田康, 2.4, 66,   1,   1,11, 53.4, ⑬⑬,14,13,Ｍスｰニ, 92,川田将, 1.5, 86,  15,   5, 9, 32.0,⑪⑩⑦
15,12,Ｌネヴァセイネヴァｰ, 46,国分恭, 3.7, 33,  -4, -29,12,178.3, ⑮⑮,,,,,,,,,,,,,15, 5,Ｇタコ, 80,スミヨ, 2.5, 65,   4,  -3, 7, 23.4, ④⑧,15,14,Ｇワンダｰスピｰド, 94,小牧太, 1.6, 84,  16,   1, 8, 25.9,⑤⑤④
,,,,,,,,,,,,,,,,,,,,,,,,16, 1,Ｐブイアタッカｰ, 56,田中健, 8.5, 20,   1, -53,16,359.1, ⑥⑯,16,15,Ｎマルブツリｰド, 91,浜中俊, 2.0, 84,  12,   7,16,258.2,⑯⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-15 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:97 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:-2),,,,,,,,,,,
"単勝:470円 複勝:13=180円 01=250円 08=260円 枠連:1,830円",,,,,,,,,,,,単勝:340円 複勝:05=160円 01=140円 06=550円 枠連:510円,,,,,,,,,,,,"単勝:1,280円 複勝:13=350円 14=120円 11=280円 枠連:1,400円",,,,,,,,,,,,"単勝:310円 複勝:01=150円 12=390円 09=890円 枠連:1,020円",,,,,,,,,,,
"馬連:1,610円 ワイド:01-13=500円 08-13=710円 01-08=970円",,,,,,,,,,,,"馬連:610円 ワイド:01-05=280円 05-06=1,510円 01-06=1,130円",,,,,,,,,,,,"馬連:1,510円 ワイド:13-14=580円 11-13=1,780円 11-14=480円",,,,,,,,,,,,"馬連:1,940円 ワイド:01-12=870円 01-09=2,340円 09-12=5,720円",,,,,,,,,,,
"馬単:3,150円 3連複:3,990円 3連単:16,320円",,,,,,,,,,,,"馬単:1,140円 3連複:4,450円 3連単:15,700円",,,,,,,,,,,,"馬単:3,860円 3連複:4,450円 3連単:32,270円",,,,,,,,,,,,"馬単:3,160円 3連複:32,660円 3連単:131,960円",,,,,,,,,,,
■ 3R  芝1400m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 6R  芝2000m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  芝1600m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■12R  芝1600m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ阪神,,,,,,,,,,,,千両賞,,,,,,,,,,,,2009ｺﾞｰﾙﾃﾞﾝ ﾎｲｯﾌﾟ ﾄﾛﾌｨｰ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｄブイコナン, 59,小牧太,, 59,* -4,   5, 2,  3.8, ①①, 1,11, ドレスアフェアｰ,---,武豊  ,, 73,   1,*  9, 2,  4.9,⑪⑩⑧, 1, 2,Ｇヒットジャポット, 60,武豊  ,, 73,   2,*  6, 5,  8.8, ⑧⑩, 1, 3,Ｌファイアｰフロｰト, 79,ホワイ,, 86,*  5,   9, 6, 17.5, ①①
 2, 3,Ｅジョｰヴァリアント, 57,武豊  , 0.0, 60,* -6,*  8, 4,  5.2, ②②, 2, 3, アドマイヤテンバ,---,安藤勝, 0.1, 69,   5,  -6, 1,  2.0,③③③, 2, 7,Ａエアラフォン, 72,スミヨ, 0.2, 71,   5,  -1, 1,  3.3, ⑤⑤, 2, 6,Ｄスピリタス, 83,ルメｰ, 0.1, 86,   3,  13, 1,  1.8, ④⑤
 3,17,Ａショウリュウムｰン, 71,佐藤哲, 0.3, 56,  -8,   6, 1,  3.4, ⑥⑥, 3,13, レｰヴドリアン,---,藤岡佑, 0.3, 71,  -2,* 10, 3,  6.4,⑬⑬⑪, 3, 3,Ｃセレスロンディｰ, 68,横山典, 0.2, 70,   0,*  8, 6, 10.5, ⑪⑪, 3,12,Ｊダンツホウテイ, 80,内田博, 0.2, 84,   3,   9, 2,  6.9, ⑦③
 4, 6,Ｇドリｰムバスケット, 52,内田博, 0.6, 54,  -9,   4, 3,  4.7, ⑧⑦, 4, 7, サトノケンオｰ,---,内田博, 1.1, 60,   3, -16, 5, 12.0,⑤④④, 4, 5,Ｅトｰホウシンバル, 65,四位洋, 0.2, 70,* 10, -10, 4,  5.4, ①①, 4,10,Ａダイレクトキャッチ, 85,岩田康, 0.2, 88,  -3,* 21, 7, 17.5, ⑫⑮
 5,18,Ｍサｰベルダンス, 41,浜中俊, 0.8, 55, -17,* 12, 9, 37.9, ⑯⑰, 5, 4, ホンマルジャパン,---,四位洋, 1.4, 57,   0, -15, 4,  6.7,⑦⑦⑦, 5, 8,Ｈメイショウタフ, 59,和田竜, 0.2, 70,   5,  -1, 7, 22.7, ⑨⑦, 5, 7,Ｇアメジストリング, 82,ウィリ, 0.2, 85,   1,  13,10, 34.7, ⑥⑦
 6, 2,Ｈベルエｰル, 50,熊沢重, 1.0, 47,* -7,  -4,14,152.2, ③③, 6, 8, エリモエクセレント,---,藤田伸, 1.6, 56,   3, -21, 8, 39.2,④⑤⑤, 6, 4,Ｆメジャｰテｰスト, 65,熊沢重, 0.4, 67,*  8, -10,11,114.2, ②②, 6,13,Ｂサワヤカラスカル, 84,武豊  , 0.3, 84,   1,  12, 4,  9.4, ⑨⑨
 7,11,Ｒスナｰクリボン, 22,和田竜, 1.0, 48,* -6,  -4,18,282.5, ④④, 7, 9, マイネルタクティク,---,鮫島良, 1.8, 56,  -5,  -6,12,109.1,⑫⑫⑬, 7,10,Ｂエｰスインザホｰル, 70,岩田康, 0.8, 62,   5, -10, 3,  5.2, ⑦⑥, 7, 1,Ｉブリッツェン, 80,ボレル, 0.3, 83,   1,  11, 5, 14.7, ③⑥
 8, 4,Ｂペガサスガｰル, 62,梶晃啓, 1.0, 48,  -8,  -2, 5, 17.5, ⑤⑤, 8, 5, ヒルノリシャｰル,---,マラｰ, 2.0, 53,  -2, -14,11, 75.3,⑩⑪⑫, 8, 1,Ｄダノンハラショｰ, 66,内田博, 1.0, 62,   3,  -9, 2,  4.0, ⑥⑨, 8, 2,Ｏナンヨｰアイドル, 74,キネｰ, 0.4, 83,   0,  12, 3,  9.1, ⑤⑩
 9, 9,Ｎホワイトミｰナ, 38,ルメｰ, 1.0, 49, -12,   3,10, 45.0, ⑪⑪, 9, 6, カチサカズキ,---,和田竜, 2.0, 52,  -1, -19, 6, 21.2,⑧⑧⑨, 9,11,Ｉアイファｰハイカラ, 56,的場文, 1.3, 57,*  8, -23, 9, 45.7, ④④, 9, 5,Ｆアペリティフ, 83,秋山真, 0.5, 82,  -2,  12, 9, 34.1, ⑭⑫
10,15,Ｊシゲルタカウジ, 49,飯田祐, 1.0, 51, -17,*  9,11, 50.4, ⑰⑮,10,12, ワンダｰダｰク,---,小牧太, 2.1, 51,  -1, -20,10, 73.9,⑨⑨⑩,10, 6, モエレジュンキン,---,武幸四, 2.5, 47,   4, -33,10,101.1, ⑩⑧,10, 8,Ｈアドマイヤヘッド, 81,藤田伸, 0.5, 84,  -3,* 15,12, 52.2, ⑩⑭
11,16,Ｃアキノグロｰブ, 62,秋山真, 1.0, 51, -16,*  8, 7, 25.4, ⑮⑯,11,10, ツルマルライダｰ,---,幸英明, 2.7, 47,* 14, -65, 7, 32.9,①①①,11, 9,Ｊカルロスバロｰズ, 53,角田晃, 2.6, 44,*  8, -42, 8, 32.2, ③③,11, 4,Ｃマルティンスタｰク, 84,的場文, 0.6, 78,*  4,   2, 8, 30.0, ②②
11, 5,Ｏメイケイソフィア, 38,幸英明, 1.0, 48,  -9,  -1, 8, 36.7, ⑦⑧,12, 2, ツルマルホクト,---,酒井学, 3.0, 42,   0, -37, 9, 72.2,⑥⑥⑥,,,,,,,,,,,,,12, 9,Ｅメトロノｰス, 83,ムｰア, 0.7, 79,  -2,   9,11, 49.4, ⑪⑪
13, 8,Ｌリッカタキシｰド, 45,ウィリ, 1.1, 49, -14,   4,16,179.5, ⑬⑫,13, 1, メイショウナイル,---,高橋亮, 3.7, 41,   6, -59,13,117.6,②②②,,,,,,,,,,,,,13,15,Ｎマッチメイト, 74,横山典, 0.8, 77,  -2,   8,13, 68.2, ⑬⑬
14,10,Ｐオリオンザドｰタｰ, 31,松山弘, 1.2, 47, -13,   1,17,272.3, ⑭⑬,,,,,,,,,,,,,,,,,,,,,,,,,14,11,Ｋセイウンワキタツ, 79,ゴメス, 1.0, 72,   3,  -2,14,109.0, ⑮④
15,14,Ｆカルテブランシェ, 57,岩田康, 1.3, 44, -10,  -4, 6, 21.2, ⑨⑨,,,,,,,,,,,,,,,,,,,,,,,,,15,14,Ｍヤマニンイグナイト, 77,メンデ, 1.0, 76,   2,   3,15,171.3, ⑧⑧
