09年 5月23日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 5月23日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 4R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 7R  ダ1700m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■10R  芝1200m 3歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾃﾚﾋﾞ愛知ｵｰﾌﾟﾝ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ａアイノタンゴ, 67,福永祐,, 61,*  5,* -1, 1,  1.7, ①①, 1, 1,Ｄレッドハイヒｰル, 56,角田晃,, 77,* 17,  -8, 3,  7.0, ①①, 1, 7,Ａワイルドアフリカ, 75,福永祐,, 73,*  7,*  2, 1,  1.7,①①①, 1, 2,Ａトレノジュビリｰ, 87,岩田康,, 91,   5,  18, 3,  4.8, ⑥⑥
 2,10,Ｃシルバｰフェザント, 57,藤田伸, 0.0, 59,*  2,*  0, 5,  9.9, ③③, 2,13,Ｅタマモリバｰ, 56,幸英明, 0.2, 69,*  9,  -3, 1,  2.8, ③③, 2,14,Ｃマチカネオイカゼ, 73,吉田稔, 0.4, 69,*  6,  -1, 2,  3.6,②②②, 2,13,Ｄピサノパテック, 84,木村健, 0.2, 88,   6,  14, 6, 19.4, ⑤⑤
 3, 3,Ｆガンダｰラ, 52,和田竜, 0.4, 56,  -1,* -1, 3,  7.0, ④⑤, 3, 8,Ｃシゲルクラマヤマ, 58,吉田稔, 0.4, 69,* 12,  -8, 2,  4.4, ②②, 3,10,Ｅマイネソシオ, 70,木村健, 0.8, 68,   3,*  2, 6, 18.7,⑥⑥⑥, 3,16,Ｉスピニングノアｰル, 79,福永祐, 0.3, 89,  -2,* 21, 7, 20.7, ⑫⑩
 4, 6,Ｉペティマイカパルア, 48,幸英明, 0.5, 56,*  3,  -4,13,204.9, ②②, 4,16, エイシンダヴィンチ,---,藤田伸, 0.6, 59,   0,*  1, 6, 12.8, ⑫⑦, 4, 3,Ｄチノハテマデモ, 71,千葉直, 1.1, 63,  -1,*  3, 5, 17.3,⑫⑫⑪, 4, 5,Ｈコウユｰキズナ, 80,浜中俊, 0.3, 88,* 10,   9, 8, 21.4, ③③
 5, 7,Ｅトｰアクレセント, 55,小牧太, 0.8, 51,  -4,  -3, 2,  6.6, ⑦⑥, 5,15, セトノペガサス,---,池添謙, 0.7, 57,  -4,*  3, 7, 15.3, ⑭⑬, 5,16,Ｂパｰルグレイピアス, 74,池添謙, 1.1, 66,   1,   1, 4, 16.3,⑨⑨⑨, 5, 6,Ｃモルトグランデ, 84,藤田伸, 0.3, 87,   8,  11, 1,  4.3, ④④
 6,13,Ｈピサノイチバン, 49,浜中俊, 1.0, 50,   0,  -7, 9, 54.3, ⑤④, 6,18,Ｂクｰルヴァンクル, 58,和田竜, 0.8, 60,   3,  -4, 5, 11.0, ⑦⑤, 6,11,Ｉマロンティアラ, 63,藤岡佑, 1.8, 59,   4, -10,13,221.2,③④④, 6, 9,Ｊメイショウトッパｰ, 79,武豊  , 0.4, 86,   2,  15, 5,  8.6, ⑦⑦
 7,14,Ｄラッキｰパズル, 56,吉田稔, 1.5, 43, -14,  -3, 7, 39.5, ⑪⑩, 7, 2,Ｆボウイナイフ, 55,浜中俊, 0.9, 56,   0,  -3, 4,  7.5, ⑨⑨, 7, 5,Ｋスズカゲラン, 62,赤木高, 1.9, 59,  -1,  -2,10,113.2,⑯⑭⑭, 7, 4,Ｅアｰバンストリｰト, 83,吉田稔, 0.7, 86, -11,* 25, 4,  5.8, ⑮⑭
 8,16,Ｇマルサントップガン, 50,川田将, 1.5, 45,   0, -12, 8, 51.6, ⑥⑦, 8, 5,Ａラブイズモネ, 59,木村健, 0.9, 58,   3,  -5, 9, 39.6, ⑥⑥, 8,13,Ｆイントゥザライト, 69,武豊  , 1.9, 59,   4, -10, 3,  8.4,⑧⑤⑤, 8, 3,Ｇエムエスワｰルド, 80,太宰啓, 0.8, 82,  -3,  15,13, 66.4, ⑪⑪
