09年 4月26日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 4月26日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1150m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 4R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 7R  ダ1150m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■10R  芝2600m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
 9, 6,Ｏテイクザラブ, 28,長谷川, 1.6, 54,   0,  -8,13,182.9, ⑧⑦, 9, 4,Ａヴァンエボン, 67,太宰啓, 2.7, 51,   6, -20, 1,  1.9,⑥⑤⑥, 9,12,Ｅウインペガサス, 69,西田雄, 0.8, 62,*  8,  -9, 6, 10.9, ②②, 9, 2,Ｍトｰセンマウナロア, 62,宮崎北, 2.6, 53,   1, -16,11, 33.1,⑪⑭⑭
10, 9,Ｄサルバドｰルワルツ, 61,石橋脩, 1.6, 51,  -1,  -9, 8, 21.4, ⑨⑧,10, 5,Ｌオリオンザクラウン, 38,嘉藤貴, 3.8, 45,   2, -22,13,243.7,⑧⑨⑪,10, 3,Ｌウォｰタｰギブン, 61,難波剛, 0.8, 59,  -3,   0,15,212.2, ⑫⑪,10, 9,Ｇコスモタクミ, 67,丹内祐, 2.6, 54,   5, -29, 6, 13.8,⑧⑫⑫
11, 3,Ｇシックスシグマ, 59,黛弘人, 2.0, 47,  -9,  -5, 7, 18.0, ⑪⑪,11, 1,Ｉベニバナパｰク, 57,西田雄, 3.9, 46,   5, -27,10,139.8,②⑦⑧,11, 5,Ｂマイティｰキラｰ, 71,藤岡康, 0.9, 57,   0,  -4, 4,  8.2, ⑩⑫,11, 8,Ｄプラネットビｰナス, 71,藤岡康, 3.0, 53,* 10, -53, 2,  5.4,①①②
12, 2,Ｍトウショウブリスク, 38,安藤光, 2.3, 44, -12,  -3,11, 85.6, ⑬⑬,12,12,Ｋカワキタトップ, 53,中谷雄, 4.0, 44,   2, -23,11,143.3,⑩⑩⑫,12, 6,Ｇトｰアアｰサｰ, 68,木幡初, 1.0, 55,  -8,   3,14,137.8, ⑭⑬,12,14,Ｅショウナンサヴァン, 70,石橋脩, 3.1, 54,*  9, -51, 4,  7.1,②②⑦
13,11,Ｌカネスヴィバｰチェ, 41,佐藤聖, 2.7, 43,*  2, -20,15,208.9, ④⑥,13,11, マルタカギンタツ,---,丹内祐,12.5,-13, -13, -69,12,149.8,⑬⑬⑬,13,11,Ｆレディオｰロラ, 68,田面木, 1.0, 59,   4,  -8, 8, 16.2, ④④,13, 7,Ｎリバｰパッション, 57,郷原洋, 3.3, 52,   7, -44,13, 57.1,⑤⑩⑬
14, 1,Ｎマリナデルレイ, 34,国分優, 2.8, 38, -22,  -2,10, 61.2, ⑮⑮,,,,,,,,,,,,,14, 7,Ｎパルティｰタ, 58,丹内祐, 1.0, 58,  -3,   0,13,114.9, ⑬⑭,14,11,Ｂホｰクウィンザｰ, 72,赤木高, 4.7, 47,*  9, -70, 5,  9.0,③⑤⑪
15,16,Ｋジェットランフライ, 46,松山弘, 3.8, 32,   0, -29,12,145.9, ⑥⑩,,,,,,,,,,,,,15, 9,Ｍシルクグラディウス, 60,高橋智, 1.1, 52, -21,* 12,16,226.9, ⑯⑯,,,,,,,,,,,,
16,15, クレバｰバトラｰ,---,田中博, 3.9, 29, -23, -10,14,192.3, ⑯⑯,,,,,,,,,,,,,16, 1,Ｏオンワｰドシュネル, 56,郷原洋, 2.1, 47,   1, -15, 7, 14.9, ⑨⑨,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:不良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:不良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:重(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-12 馬場:重(指数:14),,,,,,,,,,,
"単勝:500円 複勝:14=140円 08=290円 04=110円 枠連:1,930円",,,,,,,,,,,,"単勝:910円 複勝:03=320円 02=510円 07=780円 枠連:5,380円",,,,,,,,,,,,"単勝:320円 複勝:08=180円 10=520円 02=300円 枠連:4,180円",,,,,,,,,,,,"単勝:1,480円 複勝:04=350円 03=250円 01=160円 枠連:7,060円",,,,,,,,,,,
"馬連:4,040円 ワイド:08-14=890円 04-14=260円 04-08=550円",,,,,,,,,,,,"馬連:5,950円 ワイド:02-03=1,390円 03-07=3,630円 02-07=4,660円",,,,,,,,,,,,"馬連:3,680円 ワイド:08-10=1,320円 02-08=730円 02-10=2,140円",,,,,,,,,,,,"馬連:6,700円 ワイド:03-04=1,500円 01-04=1,130円 01-03=690円",,,,,,,,,,,
"馬単:6,700円 3連複:2,120円 3連単:21,040円",,,,,,,,,,,,"馬単:11,790円 3連複:51,850円 3連単:197,890円",,,,,,,,,,,,"馬単:6,240円 3連複:12,190円 3連単:61,040円",,,,,,,,,,,,"馬単:14,070円 3連複:6,750円 3連単:53,640円",,,,,,,,,,,
■ 2R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 5R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 8R  芝1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■11R  芝1200m 4歳上1000万 ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,福島中央ﾃﾚﾋﾞ杯,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｃシンワノジョケツ, 60,中舘英,, 60,*  1,*  1, 3,  8.1,②②①, 1,14,Ｅポルタノｰヴァ, 54,小野寺,, 64,*  3,* -7, 5, 14.6, ④②, 1,16,Ｇストラテジｰ, 65,石橋脩,, 73,*  9,*  3, 1,  3.2, ①①, 1,11,Ｅテイクザホｰク, 74,菊沢隆,, 76,  -8,* 16, 5, 10.2, ⑨⑦
 2,10,Ａユキノクイｰン, 64,丹内祐, 0.0, 63,   0,*  2, 1,  2.3,⑤④②, 2, 1,Ｄフライングビｰン, 54,的場勇, 0.1, 64,*  6,*-11, 4, 11.6, ①①, 2, 5,Ａベストロケｰション, 70,田中博, 0.3, 68,*  5,*  3, 7, 10.8, ②②, 2,12,Ｄスマｰトエッジ, 76,石神深, 0.2, 74,  -8,* 14,12, 62.3, ⑩⑧
 3,14,Ｂメジロマリアン, 61,田中博, 0.8, 55,  -1,  -3, 2,  3.6,⑦⑦⑦, 3,15,Ｈオンワｰドラｰト, 46,国分優, 0.4, 58,   2,*-11, 6, 18.9, ⑦⑤, 3,10,Ｃノｰブルマン, 67,藤岡康, 0.6, 65,   1,*  3, 2,  5.0, ⑥⑤, 3, 8,Ｂテイエムカゲムシャ, 78,太宰啓, 0.3, 73,* -4,   9, 3,  6.5, ④②
 4,11,Ｆボスオブザリンド, 55,黛弘人, 1.3, 52,  -2,  -4, 8, 37.0,⑩⑪⑧, 4, 2,Ｃキングパレｰド, 56,中舘英, 0.7, 56,   2, -15, 1,  2.8, ⑤③, 4, 2,Ｅファンタジックキｰ, 66,丹内祐, 0.6, 64,  -2,*  5, 5,  9.2, ⑧④, 4,15,Ｈメイショウカｰタｰ, 73,難波剛, 0.3, 74, -12,* 16, 4,  9.3, ⑭⑫
 5, 8,Ｉブラストエルサ, 47,北村友, 1.4, 49,  -1,  -8, 4,  8.6,④⑤⑤, 5, 8,Ｆスリｰテンペスト, 51,河北通, 1.1, 50,*  3, -21, 9, 30.7, ③④, 5,11,Ｂソシアルグレイシｰ, 70,国分優, 0.7, 63,*  5,  -2, 3,  6.9, ③③, 5,13,Ｋアサクサブラボｰ, 71,黛弘人, 0.9, 65,  -6,   3,15, 79.4, ⑥④
 6,15,Ｎスイｰトトｰク, 41,宮崎北, 1.4, 50,  -2,  -4, 9, 40.4,⑪⑨⑨, 6,12,Ｋトップワンダｰ, 41,南田雅, 1.1, 49,  -3, -13,16,180.9, ⑬⑨, 6,13,Ｋザムｰン, 60,大野拓, 0.9, 61,   1,  -1,11, 65.7, ⑦⑧, 6, 7,Ｃオｰスミビｰナス, 77,的場勇, 1.3, 59, -13,   5, 7, 15.1, ⑬⑬
 7, 3,Ｅブルｰフォｰチュン, 56,西田雄, 1.7, 50,  -1, -10,12,159.7,⑥⑥⑥, 7, 6,Ｂワンツｰリタｰン, 57,石橋脩, 1.1, 48,  -4, -13, 3,  4.7, ⑪⑧, 7, 4,Ｆイイデシンゲン, 65,松山弘, 0.9, 61,  -2,   1, 4,  7.3, ⑩⑨, 7,14,Ｊラヴァｰズテｰラｰ, 71,西田雄, 1.5, 58,* -4,  -6, 8, 19.5, ⑤③
 8,13,Ｊトワインブルｰム, 46,武英智, 2.3, 45,  -4, -10,14,173.4,⑬⑫⑬, 8,10,Ａフジマサキャプテン, 68,中谷雄, 1.4, 45,  -1, -19, 2,  3.6, ⑧⑫, 8,12,Ｊカシマワｰルド, 60,宮崎北, 0.9, 61,   4,  -3,15,108.7, ④⑥, 8, 2,Ｍシセイヒカリ, 70,生野賢, 1.5, 57, -12,   1,13, 64.5, ⑫⑪
 9, 6,Ｈテイエムバｰジャラ, 51,松山弘, 2.4, 44,  -5,  -9,11, 99.8,⑫⑬⑫, 9, 9, クライムオントップ,---,村田一, 1.6, 43, -13,*-11,11, 57.0, ⑮⑮, 9, 6,Ｄシャフツレディ, 66,吉田隼, 1.2, 57,  -4,   0, 6,  9.2, ⑬⑫, 9, 3,Ｌファルクス, 71,宮崎北, 1.5, 57,  -8,  -2, 6, 13.5, ⑧⑤
10, 1,Ｌトゥｰルザンレｰル, 43,国分優, 2.5, 43,  -2, -15,10, 80.3,⑧⑩⑩,10, 7,Ｌジェｰンオｰスチン, 41,草野太, 1.8, 40,  -4, -22,14,152.7, ⑫⑪,10, 1,Ｈイナズマレオ, 64,的場勇, 1.2, 56,  -4,   0,10, 51.3, ⑫⑩,10,10,Ｏオｰスチンロｰズ, 68,高山太, 1.6, 56,* -3,  -9,14, 76.7, ①①
11,12,Ｄセレスアシュリｰ, 57,大野拓, 2.9, 40,  -2, -19, 6, 15.2,⑨⑧⑪,11, 3,Ｎニｰナ, 39,丹内祐, 1.9, 38,  -3, -24,15,159.1, ⑩⑥,11, 7,Ｏハｰトランドノリカ, 57,中村将, 1.2, 57,  -5,   2,12, 77.7, ⑭⑬,11, 9,Ａドンマルゴｰ, 80,北村友, 1.6, 57,  -5,  -6, 1,  3.1, ②⑥
12, 7,Ｇツキノテンシ, 52,吉田隼, 3.0, 40,*  1, -24, 5, 11.2,③③③,12,16,Ｍサムシングフォｰ, 40,藤岡康, 2.0, 37,  -2, -27, 8, 26.1, ⑨⑬,12,14,Ｍスパイオブラヴ, 59,西田雄, 1.5, 53,   4, -11,14,100.2, ⑤⑦,12,16,Ｐヤマニンパルファン, 61,中谷雄, 1.8, 54,  -9,  -5,16,166.1, ⑪⑭
13, 2,Ｍヤマニンラシャス, 42,中村将, 3.0, 41,  -7,  -8,13,169.0,⑭⑭⑭,13, 4,Ｊコメットシャワｰ, 43,嘉藤貴, 2.2, 34,  -7, -24,12, 88.2, ⑭⑭,13, 8,Ｉロｰレルエルヴェル, 61,村田一, 1.6, 54, -10,   2, 8, 22.3, ⑮⑮,13, 5,Ｇイｰサンラヴ, 73,藤岡康, 1.9, 53, -16,   0,10, 27.5, ⑯⑯
14, 4,Ｋジョイチャイルド, 44,石橋脩, 3.2, 37,*  1, -25, 7, 18.6,①①④,14,13,Ｏシルクパサｰジュ, 38,太宰啓, 3.1, 26,   2, -44, 7, 25.8, ⑥⑩,14, 9,Ｐサマｰタｰゲット, 50,池崎祐, 1.7, 51,  -1,  -8, 9, 42.1, ⑨⑪,14, 6,Ｆマルカベスト, 74,中舘英, 2.5, 47,  -5, -17, 2,  4.7, ③⑩
,,,,,,,,,,,,15, 5,Ｉサキノロｰゼン, 44,宮崎北, 3.3,  9, -17, -28,13, 93.6, ⑯⑯,15,15,Ｌキングデオキシス, 59,高山太, 1.9, 48,  -3, -10,16,171.0, ⑪⑭,15, 4,Ｎスリｰフォｰトラン, 69,安藤光, 2.6, 44, -15, -10,11, 36.8, ⑮⑮
,,,,,,,,,,,,16,11,Ｇマキハタスプｰン, 48,安藤光, 3.5, 21,*  3, -51,10, 33.2, ②⑦,16, 3,Ｎクリｰルパトラｰ, 58,松田大, 2.6, 39, -19,  -4,13, 85.3, ⑯⑯,16, 1,Ｉリルティングソング, 72,大野拓, 4.4, 21,  -8, -38, 9, 22.6, ⑦⑨
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:不良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-11 馬場:不良(指数:14),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:重(指数:14),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:重(指数:14),,,,,,,,,,,
単勝:810円 複勝:05=160円 10=110円 14=120円 枠連:580円,,,,,,,,,,,,"単勝:1,460円 複勝:14=430円 01=320円 15=560円 枠連:910円",,,,,,,,,,,,"単勝:320円 複勝:16=150円 05=280円 10=170円 枠連:1,020円",,,,,,,,,,,,"単勝:1,020円 複勝:11=320円 12=1,220円 08=260円 枠連:21,020円",,,,,,,,,,,
馬連:880円 ワイド:05-10=300円 05-14=410円 10-14=170円,,,,,,,,,,,,"馬連:5,260円 ワイド:01-14=1,550円 14-15=3,140円 01-15=4,240円",,,,,,,,,,,,"馬連:2,480円 ワイド:05-16=870円 10-16=390円 05-10=920円",,,,,,,,,,,,"馬連:26,830円 ワイド:11-12=5,900円 08-11=1,300円 08-12=4,810円",,,,,,,,,,,
"馬単:2,000円 3連複:750円 3連単:5,880円",,,,,,,,,,,,"馬単:12,970円 3連複:33,040円 3連単:192,030円",,,,,,,,,,,,"馬単:3,570円 3連複:3,900円 3連単:23,310円",,,,,,,,,,,,"馬単:49,490円 3連複:51,460円 3連単:428,620円",,,,,,,,,,,
■ 3R  芝1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 6R  芝2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 9R  ダ1700m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■12R  芝1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浄土平特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｃキアラ, 55,嘉藤貴,, 60,  -3,* -3, 2,  7.6,⑫⑭⑧, 1,11,Ｃウインヴェロシティ, 57,赤木高,, 59,* 11, -27, 3,  4.6,⑤③②, 1,13,Ｇプレンティスピｰド, 73,木幡初,, 72,   1,* 18,12, 46.5,⑮⑭⑬, 1,13,Ｆマイネルフェスタ, 70,木幡初,, 72,   1,* 15, 2,  5.3,⑬⑨⑦
 2, 1,Ｋナンヨｰガｰル, 37,石橋脩, 0.4, 57,   0,*-13,13,183.2,⑨⑤④, 2,15,Ｊディアチェンジ, 44,中舘英, 0.4, 59,   4,*-18, 7, 18.5,⑫⑪⑩, 2, 9,Ｈコアグリｰン, 70,西田雄, 0.1, 72,   6,   9, 6, 16.6,⑭⑥④, 2, 3,Ａセイカカリンバ, 75,北村友, 0.2, 68,*  4,   6, 7, 11.1,①①①
 3, 3,Ｂセカンドフラッシュ, 58,小野寺, 0.5, 54,  -2,*-13, 6, 11.9,⑪⑩⑦, 3,10,Ｉゴｰルドウェｰヴ, 51,田中博, 0.5, 58,   3,*-16, 8, 31.3,⑬⑫⑫, 3,14,Ｋトランプ, 68,安藤光, 0.1, 69,*  6,   7, 8, 28.1,③③③, 3, 1,Ｅサバｰス, 71,的場勇, 0.3, 66,   2,   7, 6, 10.0,③④③
 4,10,Ｅプラチナムブルｰ, 54,赤木高, 0.7, 50,*  2, -24, 4,  9.8,①①①, 4, 6,Ｅセイカマエストｰソ, 54,木幡初, 0.8, 53,   8, -33, 2,  4.3,⑥⑥④, 4, 4,Ｄアイソトｰプ, 74,北村友, 0.2, 68,*  6,   6, 1,  2.7,②②②, 4,15,Ｎロｰドキャニオン, 56,菊沢隆, 0.3, 69,   0,* 14,10, 31.2,⑭⑬⑨
 5, 6,Ｇスリｰロゼット, 50,宮崎北, 0.9, 49,   0, -21, 7, 46.3,⑥⑥⑤, 5, 5,Ａサクラレｰヌ, 61,北村友, 1.1, 50,* 11, -41, 1,  4.1,④②①, 5, 5,Ａオｰミプレシャス, 76,太宰啓, 0.2, 72,   3,* 14, 2,  4.3,⑬⑫⑪, 5,16,Ｊメイショウマゼラン, 65,古川吉, 0.4, 68,   1,   8,11, 41.7,⑫⑧⑤
 6,12,Ａエリモアクアポリス, 60,的場勇, 1.2, 44,   1, -28, 1,  1.6,④④⑥, 6,14,Ｍアキヨシメガミ, 37,石神深, 1.3, 50,   2,*-22,15,197.6,⑭⑭⑬, 6,10,Ｂダイレクトパス, 75,吉田隼, 0.4, 70,   3,  10, 3,  5.5,⑫⑪⑨, 6, 8,Ｃフミノウインダム, 74,長谷川, 0.6, 66,   1,   6, 3,  6.2,⑧⑥②
 7,13,Ｌヨツバノクロｰバｰ, 35,大野拓, 1.7, 42,*  3, -36, 9, 53.6,③③③, 7, 7,Ｋシングアゲン, 44,国分優, 1.3, 50,   6, -32,14,138.3,⑧⑧⑧, 7,15,Ｉファイトシｰン, 68,長谷川, 0.4, 71,   5,   8,11, 44.9,⑦⑧⑦, 7,14,Ｋカシノネロ, 61,野元昭, 0.7, 64,   2,   3,13, 68.6,⑥⑤⑧
 8, 7,Ｈブロｰドスマイル, 42,木幡初, 1.8, 41,   0, -34, 8, 47.8,⑦⑦⑨, 8, 9,Ｄスナｰクキャロル, 57,大野拓, 1.4, 50,   5, -30, 5,  8.9,⑪⑩⑦, 8, 1,Ｎキャプテンルビｰ, 58,田中博, 0.6, 67,*  7,   3,10, 38.9,①①①, 8, 7,Ｌサクラデジタル, 59,田中博, 0.8, 62,*  3,  -1, 5,  8.0,④③④
 9,11,Ｍドリｰムガｰデン, 33,加藤士, 1.9, 40,*  2, -40,12,182.5,②②②, 9,12,Ｆパワフルウッズ, 53,宮崎北, 1.4, 47,   5, -35,10, 36.4,⑨⑨⑨, 9, 3,Ｊナリタシャトル, 68,河北通, 0.6, 68,   4,   7,14, 94.9,⑧⑨⑧, 9,12,Ｈキングバｰド, 67,石神深, 0.8, 66,  -3,* 11,12, 54.8,⑮⑯⑮
10, 8,Ｊダイワエモｰション, 40,黛弘人, 2.0, 40,  -2, -33,11,117.1,⑭⑫⑩,10,13,Ｌマイアイシュネル, 41,西田雄, 1.5, 48,*  9, -46,12, 91.4,⑦④⑤,10, 2,Ｌナムラウシワカマル, 67,小野次, 1.5, 60,   5,  -3, 7, 18.3,④④⑤,10, 9,Ｐマスベルマン, 52,高山太, 1.1, 61,   0,   2,16,205.4,⑩⑪⑪
11, 2,Ｄサンコロネット, 54,中舘英, 2.2, 41,  -1, -36, 3,  9.1,⑩⑪⑫,11, 4,Ｂハイドランジア, 59,太宰啓, 1.6, 49,* 11, -48, 4,  5.0,②①③,11, 7,Ｃシャドウランズ, 74,宮崎北, 1.5, 59,   5,  -4, 4, 10.1,⑤⑤⑥,11,11,Ｇナイキアプロｰド, 69,村田一, 1.2, 61,   0,   0, 4,  7.3,⑦⑩⑬
12, 4, スイｰトアイフェル,---,田中博, 2.9, 33,  -3, -41,10,114.0,⑬⑬⑬,12, 1,Ｈメソポタミア, 53,藤岡康, 1.8, 47,   1, -28, 9, 32.5,⑩⑬⑪,12, 8,Ｅワンダｰポテンシア, 74,中村将, 1.7, 59,   5,  -3,13, 61.6,⑩⑦⑩,12, 2,Ｉアナナス, 66,吉田隼, 1.4, 58,  -2,   0, 9, 20.3,⑪⑮⑫
13, 5,Ｆベルファンタジア, 53,吉田隼, 3.2, 31,  -2, -50, 5, 11.0,⑤⑨⑭,13, 2,Ｎボナペティ, 32,松山弘, 2.9, 40,   8, -60,13,107.9,③⑤⑥,13, 6,Ｆマルブツファイン, 74,松田大, 1.7, 62,   0,   5, 5, 10.9,⑪⑮⑮,13, 5,Ｂリミットブレｰカｰ, 75,石橋脩, 1.6, 56,   1,  -8, 1,  4.3,⑤⑦⑩
