09年 5月23日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 5月23日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1600m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  芝3285m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 7R  ダ1600m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  ダ2100m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,伊勢佐木特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,16,Ｆオｰゴンオｰカン, 48,蛯名正,, 63,   1,* -3, 6, 34.9, ⑦⑦, 1, 5, エイシンボストン,,林満明,,,,, 4,  7.8,④③③, 1, 9,Ｆアｰクビスティｰ, 70,内田博,, 78,* 14,  -4, 1,  2.6, ④④, 1, 5,Ｂタカオセンチュリｰ, 85,鮫島良,, 90,* 10,* 17, 4,  7.1,①①①
 2,12,Ａユキノクイｰン, 64,北村宏, 0.3, 58,*  2,  -8, 1,  1.2, ④③, 2,11, コウヨウウェｰブ,,五十嵐,216.5,,,, 1,  1.9,③②②, 2, 8,Ｊエイシンワｰルド, 66,伊藤工, 0.2, 76,   4,* 11,11,103.4, ⑮⑮, 2, 9,Ｃトｰセンゴライアス, 85,蛯名正, 1.1, 82,*  9,   9, 2,  3.6,③④④
 3,13,Ｈシｰブルｰ, 44,江田照, 0.3, 59,*  2,  -8, 3, 10.8, ⑤④, 3, 2, ヒシバトル,,山本康,216.9,,,, 2,  6.3,⑤④④, 3,13,Ａツクバタイヨウ, 78,松岡正, 0.3, 76,   8,*  5, 6, 14.5, ⑬⑫, 3, 8,Ｉウエスタンシｰザｰ, 78,柴田善, 1.4, 81,   8,   9, 6, 14.4,⑥⑤⑤
 4, 1, イフリｰタ,---,松岡正, 0.5, 58,  -1,* -3, 2,  7.0, ⑬⑪, 4,10, プライドイズハｰト,,石神深,218.1,,,, 8, 27.3,⑧⑦⑦, 4, 7,Ｉサトノバロン, 67,横山典, 0.4, 74,  10,  -1, 8, 22.6, ⑨⑥, 4, 1,Ａジャンバルジャン, 86,後藤浩, 1.5, 80,* 10,   7, 1,  3.1,④②②
 5, 3,Ｇロジクィｰン, 45,三浦皇, 0.8, 56,   1, -10, 4, 23.8, ⑥⑥, 5, 4, エリモマキシム,,西谷誠,218.2,,,, 5, 12.7,⑦⑧⑧, 5, 2,Ｃシｰフォｰアイ, 76,安藤勝, 0.5, 71,* 15,  -9, 2,  3.4, ②②, 5, 7,Ｆチャイコフスキｰ, 82,内田博, 1.7, 78,*  9,   4, 5,  9.2,②③③
 6, 5,Ｉダッパｰユウ, 44,柴田善, 1.0, 56,   0,  -8, 7, 47.1, ⑨⑨, 6, 3, エアリｰズ,,熊沢重,218.8,,,, 3,  7.1,⑥⑥⑥, 6, 5,Ｂアグネスアンカｰ, 77,武幸四, 1.0, 74,   7,   1, 7, 20.1, ⑭⑭, 6,10,Ｄアドマイヤレグルス, 83,安藤勝, 1.8, 77,   8,   6, 3,  6.2,⑧⑦⑥
 7, 2,Ｅシベリアンドリｰム, 52,勝浦正, 1.3, 53,  -1, -11, 9, 63.0, ⑧⑧, 7, 1, ファストソニック,,浜野谷,218.8,,,,10, 90.8,①①①, 7,15,Ｈポｰルアックス, 67,北村宏, 1.1, 67,  13, -11, 3,  7.5, ⑤⑤, 7,15,Ｇアルファオリオン, 80,田中勝, 3.0, 70,   7,  -1, 9, 32.2,⑩⑨⑨
 8,11,Ｋマキシムギンガ, 40,石神深, 1.9, 49,  -5, -10,16,554.9, ⑭⑭, 8,14, ウォｰタｰトリトン,,菊地昇,219.1,,,,14,222.2,⑨⑨⑨, 8, 4,Ｋリｰチマイドリｰム, 65,柴田善, 1.6, 67,   9,  -9,10, 55.4, ⑧⑧, 8, 6,Ｍティンバｰセブン, 73,松田大, 3.0, 71,   6,   1,12,124.0,⑭⑭⑫
