09年 5月 3日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 5月 3日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 4R  芝1600m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 7R  芝1400m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-8,,,,,■10R  芝3200m 4歳上ｵｰﾌﾟﾝ(国) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
 9, 5,Ｇキャリコロｰズ, 63,小牧太, 1.3, 60,  -3,   1, 5, 16.3,③⑤⑥, 9,15,Ｇエｰシンカハナモク, 55,藤岡佑, 1.3, 53,  -6,  -9, 4, 13.4, ⑭⑫, 9, 2,Ｄツインズメモリｰ, 69,浜中俊, 0.8, 63,  -2,   4,10, 55.2, ⑭⑮, 9,17,Ｇアサクサキングス, 87,四位洋, 0.9, 89,* 16,  -1, 1,  3.5,⑧③③
10, 9,Ｉマリエンケｰファｰ, 57,木村健, 1.4, 61,  -5,   3,11,114.3,⑩⑩⑫,10,13,Ｍオｰトホワイティ, 48,渡辺薫, 1.4, 54,  -3, -14,11,122.4, ⑨⑨,10,17,Ａパリスエトランゼル, 77,武豊  , 0.8, 64,* 11, -14, 2,  3.9, ③②,10,13,Ｑデルタブルｰス, 81,岩田康, 1.8, 82,  15,  -6,13, 47.6,⑪⑩⑪
11, 4,Ｎブルｰパフュｰム, 29,和田竜, 1.7, 60,  -5,   3,14,271.0,⑭⑭⑪,11, 4,Ｂトｰホウホｰプ, 59,後藤浩, 1.4, 52,   3, -24, 6, 18.1, ④②,11,10,Ｊドリｰムガｰルズ, 62,蛯名正, 0.8, 64,   7,  -8, 8, 25.2, ⑧⑦,11,10,Ｆゼンノグッドウッド, 88,武幸四, 2.0, 85,  14,  -4, 9, 31.1,⑱⑱⑰
12,15,Ｋテイエムミチシオ, 51,田中健, 2.4, 56,  -5,  -4,15,386.8,⑧⑬⑬,12, 9,Ｈトｰホウメジャｰ, 55,浜中俊, 1.5, 50,   2, -25,10, 47.0, ⑤⑤,12, 9,Ｌヤマニンファンシｰ, 61,藤岡佑, 1.0, 62,  10, -15, 7, 19.2, ④④,12,15,Ｄモンテクリスエス, 93,武豊  , 2.3, 79,  15, -14, 3,  7.4,⑯⑯⑫
13, 1, メイショウケイセイ,---,武幸四, 2.6, 53,* -1, -16, 7, 29.3,①①①,13,16,Ｄトウショウデザイア, 57,池添謙, 1.7, 48,   2, -29, 5, 16.3, ③④,13, 7,Ｍタガノバンビｰノ, 61,安部幸, 1.1, 59,  -2,   0,14,125.3, ⑯⑯,13,11,Ｋネヴァブション, 85,後藤浩, 2.3, 80,* 17, -19,11, 46.1,⑤⑥⑥
14,10,Ｌプラセンティア, 51,荻野琢, 2.9, 53,  -6,  -6,13,215.4,⑫⑮⑮,14, 8,Ｐキクカジュピタｰ, 34,小林徹, 1.9, 46,  -5, -19,15,263.3, ⑪⑭,14, 6,Ｑブライティアパｰル, 17,国分恭, 1.1, 60,   5,  -8,16,306.9, ⑨⑨,14,16,Ｈスクリｰンヒｰロｰ, 86,横山典, 2.7, 75,* 16, -28, 2,  6.3,⑥②②
15,14,Ｍラブリｰカｰル, 39,渡辺薫, 3.3, 50,  -7,  -8,16,506.5,⑯⑯⑯,15,10,Ｎシンアイ, 42,安部幸, 2.2, 43, -12, -12,16,295.1, ⑯⑯,15, 4,Ｋジョウショｰアロｰ, 62,後藤浩, 1.2, 59,   7, -13,13, 71.6, ⑤⑥,15, 9,Ｏホクトスルタン, 83,小牧太, 2.9, 76,* 16, -32, 8, 24.7,②①①
16,11, シルキｰブリス,---,松岡正, 3.5, 45,  -5, -14,12,182.2,⑪⑫⑭,16,11,Ｏマスタｰクラウン, 37,石橋守, 2.2, 42,*  5, -39,14,260.3, ②③,16,14,Ｇアイルイザダイヤ, 65,柴原央, 1.9, 52,  10, -26,11, 56.2, ②③,16,14,Ｎコスモバルク, 83,幸英明, 3.5, 74,  14, -26,17,141.1,④⑫⑯
,,,,,,,,,,,,,,,,,,,,,,,,17,13,Ｐリッカブレｰブ, 27,幸英明, 2.1, 51,* 14, -33,15,182.8, ①①,17, 5,Ｒシルクフェイマス, 81,藤岡佑, 4.4, 69,  15, -42,18,177.6,①⑧⑬
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18, 6,Ｐテイエムプリキュア, 81,荻野琢, 6.2, 66,  14, -65,14, 60.3,③⑤⑱
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:94 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-2),,,,,,,,,,,
"単勝:180円 複勝:16=110円 12=590円 08=1,070円 枠連:2,310円",,,,,,,,,,,,単勝:220円 複勝:03=110円 07=160円 05=140円 枠連:610円,,,,,,,,,,,,"単勝:1,190円 複勝:08=260円 11=320円 01=130円 枠連:5,020円",,,,,,,,,,,,"単勝:4,650円 複勝:02=870円 04=270円 12=370円 枠連:3,520円",,,,,,,,,,,
"馬連:2,160円 ワイド:12-16=1,000円 08-16=1,820円 08-12=11,210円",,,,,,,,,,,,馬連:630円 ワイド:03-07=290円 03-05=180円 05-07=380円,,,,,,,,,,,,"馬連:6,780円 ワイド:08-11=1,710円 01-08=510円 01-11=740円",,,,,,,,,,,,"馬連:10,200円 ワイド:02-04=2,690円 02-12=4,370円 04-12=1,360円",,,,,,,,,,,
"馬単:2,960円 3連複:27,750円 3連単:78,340円",,,,,,,,,,,,"馬単:970円 3連複:620円 3連単:2,620円",,,,,,,,,,,,"馬単:15,650円 3連複:5,200円 3連単:56,130円",,,,,,,,,,,,"馬単:22,530円 3連複:32,390円 3連単:221,080円",,,,,,,,,,,
■ 2R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 5R  ダ1400m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 8R  芝1800m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■11R  ダ1800m 3 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,紫野特別,,,,,,,,,,,,端午ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｈピサノプレミアム, 59,浜中俊,, 65,   1,   3, 7, 17.7, ③③, 1, 8,Ａドクタｰラオウ, 80,藤岡佑,, 75,   0,* 14, 1,  2.7, ⑤⑤, 1, 2,Ｃザサンデｰフサイチ, 77,安藤勝,, 82,*  0,  13, 4,  5.7, ①①, 1, 2,Ａシルクメビウス, 80,田中博,, 83,  11,*  9, 3,  6.0,⑧⑥④
 2,12,Ａファンドリカップ, 70,幸英明, 0.2, 62,*  3,   0, 4,  7.5, ②②, 2,12,Ｃティアップワイルド, 74,池添謙, 0.1, 74,   1,* 11, 2,  4.3, ④③, 2, 5,Ｂテイエムアンコｰル, 79,横山典, 0.0, 86,  -4,* 22, 5,  7.3, ⑦⑦, 2,10,Ｂアドマイヤシャトル, 78,岩田康, 0.1, 84,   9,* 14, 2,  4.5,⑬⑫⑪
 3, 2, マイプラｰナ,---,小林徹, 0.3, 62, -12,* 13, 3,  4.5, ⑭⑫, 3, 6,Ｂシｰポラリス, 75,秋山真, 0.2, 74,   0,* 13, 5,  8.0, ⑧⑧, 3, 4,Ｆルｰルプロスパｰ, 75,和田竜, 0.1, 84,*  0,  13, 6,  8.7, ②②, 3,15,Ｇジョｰメテオ, 74,後藤浩, 0.4, 78,* 14,   1,10, 39.7,⑪①①
 4,13,Ｄメテオストリｰム, 64,福永祐, 0.4, 62,  -2,   2, 1,  3.2, ⑦⑦, 4, 3,Ｆバンドゥロンシャン, 69,川田将, 0.4, 73,  -1,* 13, 3,  6.5, ⑪⑩, 4, 3,Ａタガノファントム, 83,岩田康, 0.3, 84,  -5,* 20, 1,  4.1, ⑨⑧, 4,11,Ｊハイロｰラｰ, 70,小牧太, 0.5, 80,  10,*  8, 6, 11.1,⑭⑩⑨
 5,11,Ｇスナｰクレナｰド, 60,秋山真, 0.6, 59,  -4,   2,11, 40.3, ⑧⑧, 5,14,Ｍヒシアカデミｰ, 56,角田晃, 0.5, 72,*  4,   4, 7, 21.5, ①①, 5, 6,Ｄベルフィｰチャｰ, 77,川田将, 0.3, 83,  -3,  16, 3,  5.6, ⑥⑥, 5, 8,Ｅナサニエル, 77,松岡正, 0.9, 76,  10,   3, 1,  3.8,⑫⑨⑧
 6, 8,Ｆオモイノママニ, 60,安部幸, 0.8, 58,*  4,  -6,10, 40.1, ①①, 6,11,Ｄプライムパレス, 74,和田竜, 1.1, 66,*  3,   0, 6, 17.0, ②②, 6, 1,Ｊスズカダｰク, 73,浜中俊, 0.3, 83,* -1,  13,10, 40.4, ⑤④, 6,14,Ｏメジロチャンプ, 64,蛯名正, 1.0, 76,* 12,  -1,12, 64.6,④③②
 7, 4,Ｂチェンジ, 70,飯田祐, 1.0, 56,  -6,   1, 5, 10.7, ⑨⑨, 7, 2,Ｉメイショウオｰラ, 66,武幸四, 1.4, 66,   0,   2, 4,  6.6, ⑦⑦, 7,13,Ｅラフィナｰル, 75,武豊  , 0.5, 82,  -6,  17, 2,  4.5, ⑩⑩, 7,13,Ｆメトロノｰス, 75,武豊  , 1.2, 75,  12,  -1, 5,  9.7,⑩⑦⑥
 8, 9,Ｅオウドウリｰチ, 62,荻野琢, 1.1, 55,  -1,  -5, 9, 37.5, ⑥⑥, 8,10,Ｋキクノセンヒメ, 65,蛯名正, 1.4, 65,  -4,   7,13,167.5, ⑬⑬, 8, 8,Ｈセンノカゼ, 73,木村健, 0.5, 83,  -6,* 19,11, 56.4, ⑪⑬, 8, 1,Ｌスマｰトダズル, 66,横山典, 2.0, 70,   6,   2,15,112.3,⑮⑭⑭
 9,15,Ｋバンダムヴィｰヴォ, 51,和田竜, 1.3, 55,*  3,  -8,14,310.7, ④④, 9, 1,Ｅシｰクロノス, 72,松岡正, 1.6, 61,   1,  -2,10, 45.0, ③④, 9,10,Ｉフィックルベリｰ, 73,福永祐, 0.7, 82,  -7,  18, 7, 17.9, ⑭⑫, 9, 9,Ｄメイショウダグザ, 77,和田竜, 2.2, 68,  11,  -9, 7, 11.7,⑥⑧⑩
10, 7,Ｊトウケイシャイン, 54,渡辺薫, 1.7, 50,  -9,  -2,12,101.8, ⑩⑪,10,16,Ｇオｰゴンシャトル, 68,幸英明, 1.8, 60,   0,  -1,11,107.7, ⑨⑨,10,11,Ｍマイネルクロイツ, 62,松岡正, 1.1, 74,  -4,   7, 8, 23.5, ⑧⑨,10, 3,Ｎケイアイガｰベラ, 64,秋山真, 2.8, 63,  11, -16, 4,  9.1,③④⑦
11,10,Ｍウィニングスズカ, 36,田中健, 2.0, 47, -10,  -4,13,308.3, ⑪⑬,11,13,Ｊシュンハレン, 66,田中健, 1.9, 61,  -2,   1,15,216.8, ⑫⑫,11, 7,Ｇピｰスキｰパｰ, 75,藤岡佑, 1.3, 67,* -1,  -3, 9, 35.6, ③③,11, 5,Ｍマイネルプリマス, 66,安部幸, 2.8, 63,  11, -16, 9, 21.6,⑤⑤⑤
12,14,Ｌリｰディングパｰト, 50,池添謙, 2.5, 43,   1, -19, 8, 33.2, ⑤⑤,12, 5,Ｈアスカノヨアケ, 66,小牧太, 1.9, 61,  -4,   5, 9, 37.0, ⑮⑮,12,12,Ｌボｰテセレスト, 68,渡辺薫, 1.6, 71,  -6,   5,14,279.9, ⑫⑪,12,12,Ｋエイシンクエスト, 69,浜中俊, 2.9, 65,   5,  -5,14, 88.6,⑨⑮⑮
13, 6,Ｎライブリフラワｰ, 25,石橋守, 2.6, 44, -16,  -2,15,312.5, ⑮⑭,13, 7,Ｎジツリキテイオｰ, 41,木村健, 2.0, 61,  -3,   3,14,184.4, ⑭⑭,13,14,Ｋトムウィンズ, 69,後藤浩, 2.0, 64,  -7,   0,12, 94.3, ⑬⑭,13, 4,Ｉサクラミモザ, 70,藤岡佑, 3.0, 62,* 12, -19, 8, 11.9,①②③
14, 3,Ｃワシントンハスキｰ, 70,川田将, 3.0, 38,  -9, -14, 2,  4.0, ⑬⑩,14, 9, トミノペガサス,---,安部幸, 2.0, 60,  -5,   3,12,142.8, ⑯⑯,14, 9,Ｎワキノパワｰ, 60,角田晃, 2.2, 59,* -1, -14,13,124.4, ④⑤,14, 7,Ｈハｰドウォン, 72,幸英明, 3.8, 58,   8, -16,13, 80.7,②⑬⑫
15, 1,Ｉテイエムイタンジ, 59,蛯名正, 3.1, 37, -10, -14, 6, 15.6, ⑫⑮,15, 4,Ｌアドマイヤランサム, 64,福永祐, 2.4, 58,   0,  -4, 8, 25.7, ⑩⑪,,,,,,,,,,,,,15, 6,Ｃブルｰセイコｰ, 78,佐藤聖, 6.2, 43,   9, -40,11, 62.7,⑦⑪⑬
,,,,,,,,,,,,16,15,Ｏウォリナｰイモン, 37,渡辺薫, 2.5, 56,   1,  -8,16,277.0, ⑥⑥,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:77 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:-3),,,,,,,,,,,
"単勝:1,770円 複勝:05=440円 12=250円 02=230円 枠連:670円",,,,,,,,,,,,単勝:270円 複勝:08=130円 12=160円 06=170円 枠連:520円,,,,,,,,,,,,"単勝:570円 複勝:02=270円 05=230円 04=290円 枠連:1,090円",,,,,,,,,,,,"単勝:600円 複勝:02=230円 10=180円 15=1,050円 枠連:770円",,,,,,,,,,,
"馬連:5,630円 ワイド:05-12=1,650円 02-05=1,120円 02-12=930円",,,,,,,,,,,,馬連:640円 ワイド:08-12=280円 06-08=370円 06-12=550円,,,,,,,,,,,,"馬連:2,320円 ワイド:02-05=1,020円 02-04=1,210円 04-05=860円",,,,,,,,,,,,"馬連:1,540円 ワイド:02-10=570円 02-15=4,430円 10-15=3,180円",,,,,,,,,,,
"馬単:12,460円 3連複:8,750円 3連単:77,090円",,,,,,,,,,,,"馬単:1,280円 3連複:1,310円 3連単:4,890円",,,,,,,,,,,,"馬単:4,220円 3連複:6,450円 3連単:32,000円",,,,,,,,,,,,"馬単:3,170円 3連複:19,440円 3連単:90,260円",,,,,,,,,,,
■ 3R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 6R  芝1800m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 9R  ダ1800m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■12R  芝1200m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,上賀茂ｽﾃｰｸｽ,,,,,,,,,,,,鷹ｹ峰特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ａフロムジオリエント, 64,安藤勝,, 67,* -5,*  8, 1,  1.4,①①①, 1, 5,Ａスリｰロｰルス, 82,浜中俊,, 81,  -2,* 17, 1,  2.5, ③③, 1, 9,Ｏキングスエンブレム, 80,武豊  ,, 91,* 10,* 18, 3,  5.0,⑥④④, 1, 1,Ｄスワン, 73,飯田祐,, 76,*  4,   4, 4,  6.3, ②②
 2, 8,Ｂブリリアントレイ, 61,岩田康, 0.7, 63,  -9,*  8, 2,  5.0,⑥⑥⑥, 2,11,Ｃナリタクリスタル, 75,武豊  , 0.4, 76,  -1,  13, 2,  3.4, ④⑤, 2, 8,Ｉテイエムザエックス, 83,和田竜, 0.4, 87,* 11,  13,10, 34.9,②②②, 2,12,Ｃゴｰルドステイブル, 74,岩田康, 0.2, 74,  -4,   9, 1,  4.5, ⑦⑧
 3, 6,Ｄマイネエアリｰ, 49,角田晃, 0.7, 64,  -9,   7, 6, 37.6,⑤④④, 3, 9,Ｂトップゾｰン, 79,藤岡佑, 0.7, 76,  -8,* 22, 5, 12.9, ⑫⑫, 3, 4,Ａダイシンオレンジ, 88,川田将, 0.5, 87,* 10,  12, 1,  3.2,①①①, 3, 6,Ａゴッドスマイルユｰ, 78,浜中俊, 0.3, 73,   2,   3, 3,  6.1, ⑤③
 4, 5,Ｅキセキノミノル, 47,和田竜, 0.8, 60,  -8,   1, 4, 13.4,③③②, 4, 6,Ｅファミリズム, 69,岩田康, 0.8, 71,  -3,   9, 3,  5.6, ⑤④, 4, 5,Ｅグランプリサクセス, 85,小牧太, 0.8, 87,   6,* 18, 5, 13.7,⑮⑮⑮, 4,14,Ｉマイネルオｰクベイ, 67,幸英明, 0.3, 72,   3,   2, 9, 23.9, ③④
 5, 3, エアザゲｰム,---,福永祐, 1.2, 53,* -6,  -7, 3,  7.5,②②③, 5, 8,Ｄジャコスキｰ, 71,後藤浩, 0.9, 71,  -3,   9, 4,  8.2, ⑧⑦, 5,14,Ｂケアレスウィスパｰ, 87,蛯名正, 0.8, 87,   7,* 16,14,142.6,⑭⑪⑫, 5, 8,Ｈシティボス, 68,蛯名正, 0.4, 73,  -5,   8, 8, 18.3, ⑧⑦
 6, 1,Ｇフェリスホイｰル, 46,幸英明, 1.3, 59, -12,   5, 5, 18.6,⑨⑨⑨, 5, 1,Ｆマイベストソング, 69,蛯名正, 0.9, 72,  -3,   9, 7, 27.0, ⑥⑥, 6,10,Ｄボクノタイヨウ, 86,藤岡佑, 1.1, 83,   8,  12, 2,  3.4,⑩⑨⑨, 6,10,Ｎレミｰエンジェル, 63,大下智, 0.5, 71,  -7,   8,14,111.6, ⑨⑨
 7, 4, テイエムワカジシ,---,佐久間, 2.4, 42, -12, -12, 8, 90.5,⑧⑧⑧, 7, 3,Ｌコスモタイムマシン, 62,松岡正, 0.9, 73,  -4,  12, 8, 45.7, ⑦⑧, 7, 3,Ｎソラメンテウナベス, 81,岩田康, 1.2, 82,   9,   9, 7, 20.8,③⑥⑥, 7, 7,Ｅシロキタカｰニバル, 73,武豊  , 0.6, 68,  -1,   2, 6, 10.1, ⑥⑥
 8, 9,Ｆタｰンオｰバｰ, 46,国分恭, 2.6, 40, -12, -15, 9,118.5,⑦⑦⑦, 8,10,Ｇテンシノマズル, 67,北村浩, 1.2, 66,*  2,  -5, 9, 72.9, ②②, 8, 6,Ｊリオサンバシチｰ, 82,幸英明, 1.3, 81,   6,  14,14,142.6,⑫⑭⑬, 8,13,Ｆビンチェロ, 70,小牧太, 0.6, 70,  -6,   7, 5,  6.5, ⑩⑩
 9, 7,Ｃマイレボルｰション, 50,藤岡佑, 2.9, 34,  -9, -27, 7, 44.7,④⑤⑤, 9,13,Ｉテツキセキ, 64,小牧太, 1.4, 68,  -6,   9, 6, 18.0, ⑩⑩, 9,11,Ｃサンワｰドラン, 87,松岡正, 1.6, 78,   9,   6, 6, 17.3,⑦⑦⑦, 9, 4,Ｊレンデフルｰル, 67,田中博, 0.7, 67,  -1,   0,11, 46.1, ④⑤
,,,,,,,,,,,,10, 7,Ｍステイマックス, 54,福永祐, 1.7, 64,  -5,   2,12,101.4, ⑨⑨,10, 2,Ｈセフティｰステｰジ, 83,河北通, 1.7, 79,   6,   9,16,212.7,⑬⑬⑪,10, 2,Ｍケンエンデバｰ, 64,武幸四, 0.7, 71, -12,  11,10, 32.0, ⑪⑪
,,,,,,,,,,,,11, 2,Ｊミスタｰエメラルド, 64,角田晃, 2.0, 65, -12,  12,11, 96.1, ⑬⑭,11, 7,Ｋハｰドシｰキング, 82,武幸四, 1.7, 83,   5,  12, 9, 23.5,⑯⑯⑯,11,11,Ｂクレバｰジェフリｰ, 75,木村健, 0.8, 70, -15,* 14, 7, 16.9, ⑭⑭
,,,,,,,,,,,,12,14,Ｋトレジャｰハント, 63,国分恭, 2.0, 60,  -9,   3,14,138.4, ⑪⑪,12,16,Ｌヤマタケゴｰルデン, 82,安部幸, 1.8, 77,* 10,   3,11, 61.1,⑤⑤⑤,12, 5,Ｌマイネルグロッソ, 66,安部幸, 0.8, 68, -13,  11,13, 65.1, ⑫⑫
,,,,,,,,,,,,13,12,Ｈマジックアロｰ, 65,幸英明, 2.1, 63, -11,   8,10, 79.1, ⑭⑬,13,13,Ｆコロナグラフ, 85,四位洋, 1.8, 77,* 10,   2, 4, 10.0,④③③,13, 9,Ｋメイショウヨリトモ, 67,藤岡佑, 0.9, 64,*  7, -10, 2,  4.7, ①①
