09年 4月11日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 4月11日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  芝2880m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 3 歳500万(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■10R  芝2200m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,
 9,15,Ｊコスモシュアｰ, 47,福永祐, 1.8, 51, -11,   0,13,133.2,⑩⑦⑦, 9, 2, エヒテンヴィｰゼ,,柴田大,196.5,,,, 9, 27.1,⑦⑦⑧, 9, 4, カミフブキ,---,御神本, 1.4, 56,  -3,  -3,12, 96.6,⑮⑮⑬, 9, 7,Ｌエフティイカロス, 73,蛯名正, 0.8, 71,  10, -11, 5, 10.6,⑨⑩⑪
10,14,Ｉレイクルイｰズ, 52,伊藤工, 1.9, 52, -15,   7,10, 35.8,⑬⑮⑮,10, 9, トｰセンジョｰカｰ,,山本康,196.8,,,, 6, 12.4,⑤⑨⑨,10,11,Ｍリリｰオブザバリｰ, 34,佐藤聖, 1.8, 53,*  3, -16,15,268.0,①①①,10, 8,Ｈドリｰムトレジャｰ, 77,吉田豊, 0.8, 72,   8,  -8,14, 67.7,⑬⑫⑩
11,12,Ｇミスハナウメノサト, 53,御神本, 2.0, 47,*-10,  -4,12,115.7,⑫③③,11, 4, クイックステップ,,柴田未,197.9,,,,13, 77.8,⑧⑩⑪,11, 6,Ｎフクフク, 34,江田照, 2.0, 54,   1, -12,13,107.0,⑥⑨⑩,11,10,Ｆシルクダッシュ, 79,小林淳, 0.8, 71,   8,  -8, 6, 20.5,⑪⑪⑫
12,11,Ｋニシノトップモｰド, 45,北村友, 2.1, 46, -12,  -1,15,215.8,⑦⑨⑩,12, 1, モルフェサイレンス,,大江原,198.5,,,,12, 77.3,⑬⑫⑫,12, 9,Ｄザデイ, 64,柴田善, 2.2, 51,*  2, -18, 3,  5.9,⑩④⑤,12, 1,Ａスノｰクラッシャｰ, 83,松岡正, 0.9, 71,  10, -12, 1,  2.9,⑧⑨⑦
13, 2,Ｃシルクフォｰナイン, 59,柴田善, 2.3, 47, -13,  -2, 3,  6.2,⑨⑩⑧,13,10, ショウナンカイザｰ,,佐藤聖,199.8,,,, 8, 26.9,⑭⑭⑬,13, 8,Ｆキタノオハナ, 62,北村友, 2.3, 49,  -3, -11,14,181.2,⑪⑭⑮,13, 2,Ｉエｰシンダｰドマン, 76,北村友, 1.0, 70,   5,  -3, 4,  9.1,⑯⑯⑮
14, 5,Ｈコスモナミソラ, 53,土谷智, 3.2, 41, -16,  -4,11, 95.6,⑭⑭⑭,14, 6, カマｰバンド,,浜野谷,201.6,,,, 7, 22.5,⑩⑬⑭,14,13,Ｋダンシングクイｰン, 60,内田博, 2.3, 50,   1, -17, 6, 11.0,③⑤⑨,14, 9,Ｂアラタマサモンズ, 82,柴田善, 2.0, 60,* 15, -43,11, 39.4,①①①
15, 9,Ｎアネモスダンサｰ, 27,吉田豊, 3.4, 37,*-10, -15, 9, 30.5,②②⑫,,,,,,,,,,,,,15, 2,Ｌルナロッソ, 59,吉田隼, 2.8, 46,   0, -20, 9, 24.9,②⑧⑭,15,11,Ｍグラスブラスト, 72,内田博, 2.0, 61,  11, -31,10, 30.8,⑤⑥⑥
,,,,,,,,,,,,,,,,,,,,,,,,16, 5, スクリプト,---,勝浦正, 5.9, 31,  -8, -28,16,383.8,⑯⑯⑯,16,12,Ｒエプソムアルテマ, 68,伊藤工, 2.3, 59,   7, -24,18,226.5,⑮⑮⑰
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,17,Ｊコスモテナシャス, 74,石橋脩, 2.7, 58,* 15, -51,16,127.5,②②⑤
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,18,Ｑムｰンレスナイト, 68,北村宏, 2.7, 54,* 13, -50, 9, 23.6,③③②
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-14 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:-3),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:良(指数:-2),,,,,,,,,,,
"単勝:1,100円 複勝:10=480円 13=690円 06=200円 枠連:8,050円",,,,,,,,,,,,単勝:390円 複勝:08=180円 11=140円 07=560円 枠連:670円,,,,,,,,,,,,"単勝:1,770円 複勝:10=530円 14=860円 12=310円 枠連:2,830円",,,,,,,,,,,,"単勝:680円 複勝:06=300円 14=650円 03=2,090円 枠連:1,150円",,,,,,,,,,,
"馬連:15,590円 ワイド:10-13=4,360円 06-10=1,380円 06-13=1,810円",,,,,,,,,,,,"馬連:840円 ワイド:08-11=340円 07-08=1,520円 07-11=1,720円",,,,,,,,,,,,"馬連:24,680円 ワイド:10-14=4,630円 10-12=2,600円 12-14=3,300円",,,,,,,,,,,,"馬連:9,980円 ワイド:06-14=2,790円 03-06=10,020円 03-14=10,130円",,,,,,,,,,,
"馬単:30,660円 3連複:28,950円 3連単:228,990円",,,,,,,,,,,,"馬単:1,800円 3連複:8,930円 3連単:40,790円",,,,,,,,,,,,"馬単:49,240円 3連複:47,720円 3連単:373,910円",,,,,,,,,,,,"馬単:18,220円 3連複:279,410円 3連単:1,361,010円",,,,,,,,,,,
■ 2R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 5R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 8R  ダ1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■11R  芝1600m 3 歳ｵｰﾌﾟﾝ(国) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾆｭｰｼﾞｰﾗﾝﾄﾞT ＧⅡ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ａウインバンディエラ, 68,内田博,, 61,*  5,  -5, 1,  1.3, ①①, 1, 8,Ｂノボパガｰレ, 63,三浦皇,, 59,* -2,   4, 1,  1.4, ①①, 1, 8,Ａスペシャルハｰト, 75,後藤浩,, 68,*  1,  12, 1,  1.4, ①①, 1, 5,Ａサンカルロ, 80,吉田豊,, 82,   5,*  8, 1,  2.6,⑬⑥⑥
 2, 8,Ｃガリレオシチｰ, 60,北村宏, 0.0, 53, -14,* 12, 4, 12.0, ⑫⑫, 2,15,Ａラッキｰフラワｰ, 64,後藤浩, 0.2, 59,* -4,*  6, 3, 10.5, ④④, 2,12,Ｂアプロｰズヒｰロｰ, 73,柴山雄, 0.6, 64, -10,* 18, 2,  6.7, ⑪⑪, 2,14,Ｂティアップゴｰルド, 79,池添謙, 0.3, 77,   3,*  7, 5,  8.8,⑥⑪⑩
 3, 2,Ｂブレｰヴクン, 62,松岡正, 0.6, 54,*  3,  -9, 3, 11.3, ③③, 3, 5,Ｅザドライブ, 54,伊藤直, 0.3, 57,  -9,*  8, 2,  6.7, ⑦⑤, 3, 1,Ｄテイエムゲンキボ, 70,武士沢, 0.6, 62, -13,* 20, 4, 17.6, ⑫⑫, 3, 3,Ｃジョｰカプチｰノ, 78,松岡正, 0.3, 76,*  7,   0, 3,  7.7,②②①
 4, 5,Ｅタイキプラウド, 50,後藤浩, 0.7, 52,*  5, -12, 2,  6.4, ②②, 4,11,Ｃホッコｰテイオｰ, 60,大庭和, 0.4, 55,* -3,   1, 7, 34.6, ②②, 4,14,Ｊムｰンボｰ, 60,柴田善, 0.7, 63,  -4,  12,12, 62.4, ⑧⑩, 4, 9,Ｆマイネルエルフ, 76,蛯名正, 0.4, 75,   5,   1, 4,  8.7,⑤⑨⑤
 5,11,Ｊプロウスト, 39,御神本, 0.7, 50,  -7,   0,10,170.7, ⑪⑪, 5,10,Ｋマイネルバルトｰク, 46,吉田隼, 1.2, 49, -12,   4, 8, 45.3, ⑪⑪, 5,10,Ｈミスタｰオリオン, 65,蛯名正, 0.7, 62,*  0,   7, 9, 39.0, ②②, 5,10,Ｎアイアンデュｰク, 66,石橋脩, 0.7, 74,   6,  -1,11, 32.6,⑭⑦⑧
 6, 6,Ｋサザンヴィット, 33,小林淳, 0.8, 49,  -5,  -3, 5, 31.1, ⑨⑩, 6, 1,Ｄケｰジｰカチボシ, 55,柴田善, 1.2, 49,* -5,  -4, 5, 11.4, ③③, 6,15,Ｋモンスタｰパｰク, 59,松岡正, 0.8, 61,  -2,   8, 8, 28.5, ⑥⑥, 6,11,Ｊダイワプリベｰル, 71,後藤浩, 0.9, 70,   3,  -2, 6, 11.2,⑪⑩⑫
 7,10,Ｉサニングキャプテン, 42,福永祐, 0.8, 51,  -2,  -5, 8, 67.1, ⑦⑤, 7, 4,Ｇカゼノグッドボｰイ, 51,御神本, 1.3, 49, -13,   4, 4, 11.3, ⑨⑩, 7, 9,Ｉコパノシンオｰ, 65,伊藤工, 0.8, 62,  -4,  10, 6, 21.2, ⑦⑨, 7,15,Ｄスガノメダリスト, 77,勝浦正, 1.0, 70,   3,  -2, 7, 15.0,⑦⑫⑬
 8,13,Ｆサイレントボス, 47,草野太, 0.9, 48,  -7,  -3,12,195.5, ⑧⑧, 8,13,Ｍレオフュｰジョン, 37,江田照, 1.5, 47,  -8,  -2,10,148.6, ⑥⑦, 8, 3,Ｅダイワウイザｰド, 69,北村宏, 0.9, 61,  -2,   8, 7, 27.3, ④③, 8,13,Ｋツクバホクトオｰ, 71,吉田隼, 1.2, 66,*  7, -12, 9, 27.6,③⑤④
 9, 4, エムオｰソブリン,---,勝浦正, 1.3, 46,  -2,  -9, 7, 56.3, ⑤⑥, 9, 3,Ｌコｰド, 42,柴田大, 1.5, 46, -10,  -1,15,403.9, ⑧⑧, 9, 7,Ｆハイデフィニション, 68,吉田隼, 0.9, 60,  -2,   7, 5, 19.3, ⑤④, 9, 8,Ｈジョｰメテオ, 72,柴山雄, 1.3, 65,   1,  -5,10, 30.6,⑮⑬⑪
10,12,Ｄトリナクリア, 55,大庭和, 1.8, 42,  -5, -10, 6, 54.3, ⑩⑨,10,14,Ｈリネンシマイ, 49,北村友, 2.1, 40, -17,   0,12,220.9, ⑮⑭,10, 4,Ｏワイルドシェｰバｰ, 50,三浦皇, 0.9, 60,  -7,  11,10, 48.5, ⑨⑦,10, 7,Ｇアドバンスヘイロｰ, 74,三浦皇, 1.3, 67,   6, -10, 2,  6.8,⑩⑧⑨
11, 7,Ｈワンダｰキング, 43,柴山雄, 2.5, 36,  -2, -21,11,191.2, ⑥④,11, 2,Ｊシノブワンダｰ, 48,伊藤工, 2.1, 41,  -8,  -8,13,245.8, ⑤⑥,11, 2,Ｃヒシマウンテン, 70,草野太, 1.4, 55, -15,  14,11, 51.3, ⑬⑬,11, 4,Ｏオメガユリシス, 65,北村友, 1.5, 63,* 10, -20,12, 50.3,①①②
12, 3,Ｇポスタｰバリュｰ, 47,三浦皇, 3.3, 29,   1, -30, 9, 98.3, ④⑦,12, 7,Ｉワスラフ, 49,石橋脩, 2.1, 40, -12,  -4, 9, 69.1, ⑩⑨,12, 5,Ｇタケデンヴィｰナス, 65,二本柳, 1.6, 54, -23,* 20,13, 63.0, ⑭⑭,12,12,Ｍリスペクトキャット, 68,内田博, 1.6, 63,   1,  -7,14, 76.7,⑧⑭⑭
13, 9, ミツアキテンカ,---,高野和, 4.0, 23, -22, -16,13,362.3, ⑬⑬,13,12,Ｏデウィデウィ, 36,丹内祐, 2.2, 40, -16,  -2,14,356.2, ⑬⑬,13,13,Ｌサイレントパンサｰ, 55,内田博, 1.8, 54,  -6,   4, 3, 15.3, ⑩⑧,13,16,Ｐパドブレ, 62,武士沢, 1.9, 58,   1, -13,16,255.6,⑨⑮⑮
,,,,,,,,,,,,14, 9,Ｆベルモントアイリス, 53,武士沢, 3.7, 26, -15, -16, 6, 24.9, ⑫⑫,14,11,Ｎルｰドボｰイ, 52,御神本, 2.1, 50,* -1,  -4,14,233.9, ③⑤,14, 1,Ｅケイアイテンジン, 76,福永祐, 1.9, 58,*  7, -22, 8, 20.9,⑫④⑦
,,,,,,,,,,,,15, 6,Ｎシャドウティアラ, 37,北村宏, 3.8, 24, -16, -16,11,177.4, ⑭⑮,15, 6,Ｍドンサルｰト, 55,北村友, 3.6, 35, -26,   5,15,263.7, ⑮⑮,15, 6,Ｌスペシャルクイン, 70,御神本, 3.5, 41,*  7, -46,15,141.0,④③③
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:83 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-2),,,,,,,,,,,
単勝:130円 複勝:01=100円 08=150円 02=170円 枠連:460円,,,,,,,,,,,,単勝:140円 複勝:08=110円 15=190円 05=160円 枠連:480円,,,,,,,,,,,,単勝:140円 複勝:08=110円 12=150円 01=280円 枠連:250円,,,,,,,,,,,,単勝:260円 複勝:05=130円 14=260円 03=240円 枠連:910円,,,,,,,,,,,
馬連:510円 ワイド:01-08=200円 01-02=220円 02-08=550円,,,,,,,,,,,,馬連:680円 ワイド:08-15=310円 05-08=200円 05-15=660円,,,,,,,,,,,,馬連:340円 ワイド:08-12=180円 01-08=460円 01-12=940円,,,,,,,,,,,,"馬連:1,510円 ワイド:05-14=590円 03-05=540円 03-14=1,320円",,,,,,,,,,,
"馬単:610円 3連複:740円 3連単:1,900円",,,,,,,,,,,,"馬単:810円 3連複:1,100円 3連単:3,590円",,,,,,,,,,,,"馬単:420円 3連複:1,430円 3連単:3,000円",,,,,,,,,,,,"馬単:2,410円 3連複:3,870円 3連単:16,950円",,,,,,,,,,,
■ 3R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 6R  芝1600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 9R  芝1800m 4歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■12R  ダ1200m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,野島崎特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｂゴｰルドアカデミｰ, 67,北村宏,, 70,*-12,* 28, 3,  9.4,②②②, 1, 8,Ｂトップキングダム, 61,柴田善,, 69,   3,*  6, 1,  2.3,⑦⑤③, 1, 7,Ｂメジロフォｰナ, 76,三浦皇,, 76,   2,  12, 2,  7.1,⑧⑧⑩, 1, 3,Ｂドリｰムクラウン, 81,松岡正,, 75,   4,* 12, 4,  6.8, ⑥④
 2, 6,Ａマルタｰズデライト, 67,後藤浩, 0.0, 70,*-11,* 27, 2,  3.1,①①①, 2, 6,Ｃマイネルアウストロ, 61,松岡正, 0.0, 70,*  5,*  3, 3,  6.1,④④②, 2, 5,Ｃダイワジャンヌ, 76,武士沢, 0.1, 76,   2,* 14, 6,  9.7,⑩⑪⑫, 2,14,Ａトｰセンセイント, 81,吉田豊, 0.0, 75,   5,  11, 1,  3.2, ④②
 3, 7,Ｅトウショウデザｰト, 60,吉田豊, 1.1, 62, -13,  20, 5, 18.6,⑤⑤⑤, 3, 1,Ａジョウノフィｰバｰ, 71,北村宏, 0.2, 64,*  7,  -3, 2,  2.5,①①①, 3, 9,Ａシングライクバｰド, 78,福永祐, 0.1, 76,   0,* 15, 1,  2.5,⑪⑫⑪, 3,10,Ｈチャｰムキャップ, 75,勝浦正, 0.4, 73,   3,  10,11, 55.9, ⑦⑦
 4,10, マイネルサウダｰジ,---,松岡正, 1.2, 62, -13,  19, 6, 36.7,③④④, 4, 7,Ｆマチカネビャッコ, 47,吉田隼, 1.7, 52, -10,*  3,12,159.0,⑬⑬⑬, 4,13,Ｈサマｰアクトレス, 73,内田博, 0.2, 71,   5,   2, 4,  7.9,④③②, 4,16,Ｋゴｰルドヴェイン, 73,伊藤工, 0.4, 72,*  9,   4,16,198.9, ①①
 5, 4,Ｄプラチナタイム, 63,柴田善, 1.2, 64,*-12,  19, 4, 10.5,⑦⑥⑥, 5,15,Ｄホッコｰビックワン, 53,三浦皇, 1.7, 51,   2, -16, 4,  8.5,⑤⑦⑨, 5,12,Ｅホクレレ, 75,柴山雄, 0.2, 73,   1,  11, 3,  7.3,⑨⑨⑤, 5,11,Ｃディスパｰロ, 79,御神本, 0.5, 71,  -3,* 14, 2,  4.1, ⑭⑬
 6, 2,Ｃカズノロマン, 65,内田博, 1.3, 61,*-12,  17, 1,  1.7,④③③, 6,13,Ｊヤマニンオクタゴン, 41,柴田大, 1.7, 51,   0, -13,13,265.5,⑧⑨⑧, 6,10,Ｄマジックビクトリア, 75,柴田善, 0.2, 71,   4,   5, 5,  8.7,⑤⑤④, 6,13,Ｉチャｰムウィｰク, 74,柴山雄, 0.6, 70,   2,   8, 8, 20.9, ⑧⑩
 7, 9,Ｈスｰパｰタイトル, 51,御神本, 2.3, 56, -14,  14, 7, 69.7,⑨⑩⑧, 7, 9, ロｰランウィンド,---,御神本, 1.9, 49, -13,*  6, 5, 28.5,⑮⑭⑭, 7,11,Ｊテイクバイストｰム, 72,小野次, 0.3, 74,  -3,* 18,10, 37.0,⑬⑬⑬, 7,15,Ｏクレムリンエッグ, 70,石橋脩, 0.7, 69,*  6,   4,15,185.3, ②③
 8, 8,Ｆヴァイタペ, 59,高橋智, 2.4, 54, -14,  11,10,130.6,⑧⑧⑦, 8,16,Ｇチキｰタマダム, 45,石橋脩, 2.0, 48,   3, -23,15,335.0,⑥⑥⑥, 8, 8,Ｇクロカンブッシュ, 74,松岡正, 0.3, 73,   2,  11, 7, 15.6,⑫⑩⑧, 8, 1,Ｌダノンムロｰ, 73,柴田善, 0.7, 70,  -6,* 16, 3,  6.2, ⑯⑯
 9, 5,Ｇジャンジャン, 56,佐藤聖, 2.4, 55, -15,  14,12,142.2,⑩⑨⑨, 9,10,Ｎランテイジョ, 34,丹内祐, 2.3, 43,*  6, -31,16,570.4,②②④, 9, 2,Ｏアリダｰチャｰム, 61,江田照, 0.6, 66,* 10, -11,14,113.7,①①①, 9, 5,Ｍトｰホウカラブラン, 72,小野次, 0.8, 68,   0,   8,14, 65.1, ⑩⑨
10, 3,Ｉテイエムクロヒョｰ, 45,武士沢, 3.3, 49, -17,  10,11,136.6,⑪⑪⑪,10,12,Ｅスｰパｰソブリン, 49,小林淳, 2.6, 40,*  6, -36, 8, 67.4,③③⑤,10,14,Ｉロｰテレジｰナ, 73,石橋脩, 1.0, 66,   4,  -3, 9, 28.5,⑥⑦⑦,10, 6,Ｊセントエドワｰド, 74,福永祐, 0.9, 68,   5,   3,12, 61.5, ⑤⑥
11, 1,Ｊタマゴカケゴハン, 33,丹内祐, 5.7, 30, -14, -16, 9, 87.2,⑥⑦⑩,11, 3,Ｌコウヨウティアラ, 41,江田照, 2.6, 40,   1, -27, 7, 57.2,⑨⑧⑦,11, 1,Ｆエプソムメサイア, 74,吉田豊, 1.1, 63,   3,  -5, 8, 24.5,⑦⑥⑨,11, 2,Ｇスイｰトフィズ, 75,蛯名正, 0.9, 67,  -2,   9, 5, 12.5, ⑫⑪
12,12,Ｋスペシャルインゼル, 29,蛯名正, 6.1, 32, -22,  -2, 8, 83.2,⑫⑫⑫,12, 5,Ｍシュンドルゴナ, 34,吉田豊, 2.8, 39,  -4, -22,10,137.0,⑩⑫⑪,12, 4,Ｋジョｰスマイル, 69,後藤浩, 1.6, 59,  -4,   2,13, 66.0,⑭⑭⑭,12, 9,Ｅクリノラブゴｰルド, 76,三浦皇, 1.4, 63,  -4,   7, 6, 16.1, ⑮⑭
,,,,,,,,,,,,13, 2,Ｈエｰブシュテルン, 43,伊藤工, 2.8, 39, -14,  -6,14,320.1,⑭⑮⑮,13, 6,Ｍコウヨウマリｰン, 66,吉田隼, 1.8, 53,   5, -21,11, 50.6,②④⑥,13, 7,Ｎグレイスフルムｰヴ, 71,吉田隼, 1.4, 63,  -3,   6,10, 37.9, ⑬⑮
,,,,,,,,,,,,14, 4, スタｰオブベトナム,---,小野次, 3.0, 35,  -2, -30, 9, 88.7,⑫⑩⑩,14, 3,Ｎフロｰレストウブ, 62,大庭和, 2.4, 53,  -8,   1,15,127.5,⑮⑮⑮,14, 4,Ｐゼネラルメデュｰム, 68,池添謙, 1.7, 62,   1,   1,13, 63.3, ⑨⑧
,,,,,,,,,,,,15,14,Ｉプルミエエクレｰル, 42,後藤浩, 3.2, 35, -15,  -8,11,146.9,⑯⑯⑯,15,15,Ｌエイダイセルリア, 68,二本柳, 2.4, 48,*  9, -35,12, 51.2,③②③,15, 8,Ｆケイアイスウォｰド, 75,北村友, 1.8, 58,  -1,   1, 9, 23.0, ⑪⑫
