09年 3月29日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 3月29日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 4R  芝2880m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  芝2000m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,16,Ｂハリマノワタリドリ, 63,松岡正,, 58,  -6,*  5, 1,  1.7,⑦⑤④, 1,13,Ａキングヴィオラ, 70,小野寺,, 64,* -6,   3, 1,  3.4,③③②, 1,10,Ｈアップグレｰデッド, 67,蛯名正,, 76,* 10,  -1, 9, 19.8,②②②, 1, 7,Ｄショウナンライジン, 79,吉田豊,, 77,   8,   2, 1,  2.9,④④④
 2, 6,Ａアストレｰション, 71,蛯名正, 0.0, 57,* -5,   3, 2,  3.0,②②②, 2, 2, リワｰドアリオン,---,吉田隼, 0.1, 67,  -8,*  9, 6, 10.3,⑬⑩⑩, 2, 4,Ｆナイキアプロｰド, 68,伊藤工, 0.4, 71,   4,   1, 3,  7.0,⑤⑥④, 2, 3,Ｅユキノハリケｰン, 75,後藤浩, 0.0, 74,* 14,  -8, 5,  7.8,①①①
 3, 8,Ｈシルククレヴァｰ, 49,田中勝, 0.3, 55,  -9,*  6, 7, 54.8,⑩⑩⑧, 3,11,Ｈヒシセンチュリｰ, 54,後藤浩, 0.2, 59,* -4,  -4, 3,  8.5,①①①, 3,13,Ａマイネルフェスタ, 73,松岡正, 0.4, 72,   0,*  8, 2,  6.7,⑮⑭⑫, 3, 6,Ｃキョウエイストｰム, 80,蛯名正, 0.0, 78,* 12,  -1, 3,  5.1,③③③
 4, 7,Ｃツクバチャｰム, 62,菊沢隆, 0.4, 56,  -6,   1, 4, 17.8,⑫⑦⑦, 4, 6,Ｄワイルドトウショウ, 57,秋山真, 0.3, 64,  -8,   5, 8, 19.3,⑪⑨⑦, 4, 5,Ｄジョウノガｰベラ, 70,後藤浩, 0.5, 70,   3,   4, 6, 11.3,⑩⑨⑧, 4, 2,Ｂダブルヒｰロｰ, 81,柴山雄, 0.4, 74,   1,* 11, 4,  6.7,⑪⑨⑧
 5, 2,Ｄコスモパイオニア, 60,大野拓, 0.6, 54,  -7,   0, 5, 19.8,⑤⑧⑥, 5,10,Ｌキングスチャペル, 48,柴田善, 0.4, 65, -10,*  9, 9, 19.6,⑰⑭⑫, 5, 9,Ｅノｰフォｰクパイン, 70,三浦皇, 0.5, 72,   5,   2, 1,  2.5,⑦⑧⑤, 5, 5,Ｈグレイスフルソング, 70,三浦皇, 0.4, 75,   3,   8, 9, 48.5,⑤⑦⑦
 6,13, エイダイハリケｰン,---,秋山真, 0.7, 53,  -9,   3, 9, 64.4,⑧⑪⑨, 6, 5,Ｇヒシパｰフェクト, 55,蛯名正, 0.5, 60,* -5,  -2, 2,  5.3,⑤④④, 6, 2,Ｂスカｰレットダイヤ, 71,御神本, 0.7, 69,   3,   0, 4,  8.5,④⑦⑪, 6,11,Ｉサクセスガｰウィン, 70,大野拓, 0.4, 73,   3,*  9, 8, 29.7,⑦⑥⑥
 7,12,Ｅケイアイスザク, 60,後藤浩, 0.8, 52,  -6,  -1, 3, 13.2,⑥⑥⑩, 7, 3,Ｆクリノメダリスト, 55,大庭和, 0.6, 65, -11,*  9,10, 20.8,⑯⑯⑮, 7, 8,Ｊアナナス, 65,吉田隼, 0.7, 69,  -1,*  7, 5,  9.4,⑭⑯⑯, 7, 4,Ｆオリエンタルヨｰク, 75,柴田善, 0.4, 71,* 11,  -9, 2,  4.7,②②②
 8,10,Ｆジャンボマズル, 58,江田照, 0.9, 52,* -6,  -5, 6, 21.8,③③③, 8,17,Ｉタイキカレラ, 53,中舘英, 0.8, 57,  -7,  -5,13, 50.8,⑨⑥⑥, 8, 3,Ｃアイルビｰバウンド, 71,北村宏, 0.8, 66,   1,   5, 7, 13.2,⑬⑬⑩, 8,12,Ｋコンベンション, 69,秋山真, 0.9, 68,   7,  -8, 7, 24.1,⑥⑤⑤
 9, 4,Ｌスｰパｰタイトル, 34,小野次, 1.2, 49,  -6,  -6,13,189.6,⑨④⑤, 9, 1,Ｃユキノセントウ, 57,木幡初, 0.8, 61, -10,   5, 7, 15.1,⑫⑬⑭, 9, 6,Ｌケイプエマラティ, 59,石橋脩, 1.0, 65,* 10, -16,11, 68.3,①①①, 9,10,Ｌフレアリングベスト, 69,田中勝, 1.0, 68,   1,   2,11, 87.2,⑫⑧⑨
10, 9, シルクブルｰムｰン,---,吉田豊, 1.4, 52, -13,*  6,11, 80.5,⑮⑮⑭,10, 4,Ｐアイアムランボｰ, 29,田中勝, 1.0, 57, -10,  -2,12, 30.9,⑩⑪⑪,10,14,Ｇマルタカインプレス, 67,田中勝, 1.2, 62,*  8, -17,10, 54.7,⑫③③,10, 9,Ａゴｰルドアグリ, 81,吉田隼, 1.0, 68,  -1,   8, 6, 11.3,⑨⑪⑩
11, 1, サンワｰドカペラ,---,御神本, 1.8, 47, -12,  -1, 8, 63.2,⑭⑬⑬,11,18,Ｋタケショウナムジ, 50,北村宏, 1.2, 49,  -7,  -9, 4,  9.2,④⑦⑤,11,12,Ｉモンテフェニックス, 67,柴田善, 1.2, 62,   0,  -3, 8, 16.2,⑯⑮⑬,11, 8,Ｇテントゥワン, 70,小林淳, 1.2, 68,  -2,* 10,10, 69.3,⑩⑫⑪
12, 5,Ｉシンボリカｰジナル, 48,五十嵐, 2.0, 45,  -8,  -9,14,236.7,④⑨⑪,12,15,Ｂスマイルトゥゲザｰ, 58,吉田豊, 1.4, 48,* -4, -19, 5,  9.6,②②③,12, 7,Ｎシンメトリｰアｰト, 51,大野拓, 1.7, 56,   3, -13,12,117.8,⑥⑩⑮,12, 1,Ｊミウラリチャｰド, 70,御神本, 1.8, 59,   0,  -6,12,103.3,⑧⑩⑫
13,11,Ｋデルマネフティス, 38,武士沢, 2.2, 43,  -9,  -9,16,393.0,⑪⑫⑫,13,12,Ｅコスモプライド, 55,松岡正, 2.1, 41,  -8, -21,11, 22.4,⑧⑧⑧,13,11,Ｍミラクルハニｰ, 58,石神深, 1.8, 56,   3, -14,13,119.6,⑪⑪⑨,,,,,,,,,,,,
14,14,Ｇマイスタｰ, 55,石橋脩, 2.2, 41,* -6, -16,10, 72.5,①①①,14,16,Ｏマタハリクｰ, 39,五十嵐, 2.2, 39,  -7, -25,18,231.0,⑦⑤⑨,14, 1,Ｋシデンカイ, 59,丹内祐, 2.0, 53,   5, -21,14,187.8,③⑤⑥,,,,,,,,,,,,
15, 3,Ｊスズハンドレッド, 45,吉田隼, 3.3, 37, -11, -13,15,251.9,⑬⑭⑮,15, 9,Ｍテンブレイク, 48,小野次, 2.2, 44, -12, -11,16,172.6,⑮⑰⑯,15,16,Ｐシルマリル, 39,的場勇, 2.6, 44,   7, -33,15,326.5,⑨④⑦,,,,,,,,,,,,
16,15, ソｰインガｰ,---,柴山雄, 4.0, 34, -14, -15,12,187.2,⑯⑯⑯,16,14,Ｊアコガレノダンス, 51,江田照, 2.2, 41,  -9, -19,14, 64.5,⑥⑫⑬,16,15,Ｏラクエン, 44,嘉藤貴, 3.1, 42,   3, -32,16,434.0,⑧⑫⑭,,,,,,,,,,,,
,,,,,,,,,,,,17, 7,Ｎクラウザｰサン, 47,鷹野宏, 2.5, 39, -11, -18,17,223.5,⑭⑮⑰,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18, 8, ダイワプレジャｰ,---,武士沢, 3.3, 33, -13, -24,15, 93.8,⑱⑱⑱,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-1),,,,,,,,,,,
単勝:170円 複勝:16=110円 06=120円 08=750円 枠連:190円,,,,,,,,,,,,"単勝:340円 複勝:13=160円 02=350円 11=250円 枠連:1,000円",,,,,,,,,,,,"単勝:1,980円 複勝:10=560円 04=220円 13=230円 枠連:490円",,,,,,,,,,,,"単勝:290円 複勝:07=140円 03=230円 06=160円 枠連:1,200円",,,,,,,,,,,
"馬連:190円 ワイド:06-16=140円 08-16=1,390円 06-08=1,960円",,,,,,,,,,,,"馬連:2,360円 ワイド:02-13=1,140円 11-13=580円 02-11=1,480円",,,,,,,,,,,,"馬連:6,680円 ワイド:04-10=2,100円 10-13=2,180円 04-13=900円",,,,,,,,,,,,"馬連:1,280円 ワイド:03-07=560円 06-07=270円 03-06=700円",,,,,,,,,,,
"馬単:320円 3連複:3,960円 3連単:10,900円",,,,,,,,,,,,"馬単:4,260円 3連複:6,250円 3連単:32,720円",,,,,,,,,,,,"馬単:15,570円 3連複:18,240円 3連単:158,740円",,,,,,,,,,,,"馬単:2,220円 3連複:1,900円 3連単:10,220円",,,,,,,,,,,
■ 3R  芝1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 6R  ダ1200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 9R  ダ1200m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■12R  ダ1800m 4歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾏｰﾁｽﾃｰｸｽ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ａエオリアンハｰプ, 67,北村宏,, 57, -21,* 10, 2,  5.4,⑪⑩⑤, 1,15,Ａティアップハｰレｰ, 76,蛯名正,, 75,* 16,  -4, 1,  3.4, ④④, 1, 3,Ａマッチレスバロｰ, 85,三浦皇,, 75,  -1,* 18, 1,  3.5, ⑦⑦, 1,11,Ａエスポワｰルシチｰ,100,松岡正,, 86,* 12,  23, 1,  2.6,③③③
 2,14,Ｃエリモアクアポリス, 62,的場勇, 0.1, 52,*-19,   2, 1,  5.0,③③③, 2, 6,Ｅメイショウオｰラ, 69,吉田隼, 0.2, 68,   4,*  5, 5,  7.2, ⑬⑪, 2, 1,Ｅディスパｰロ, 77,御神本, 0.0, 76,*  2,  15, 6,  8.9, ①①, 2,16,Ｌダイショウジェット, 87,柴山雄, 0.2, 86,  10,  23,13, 82.7,⑧⑨⑥
 3,16,Ｈオルトリンデ, 54,田中勝, 0.3, 58, -23,*  8, 6,  7.4,⑨⑫⑪, 3,10,Ｆニュｰトン, 69,北村宏, 0.3, 71,  13,  -4, 3,  5.6, ⑥⑥, 3,13,Ｃリｰズレセプション, 79,木幡初, 0.1, 75,*  2,  14, 2,  4.7, ②②, 3, 3,Ｅサトノコクオｰ, 91,北村宏, 0.2, 85,   9,* 25, 2,  4.4,⑩⑪⑪
 4,15,Ｇプラｰジュ, 58,三浦皇, 0.3, 55, -22,   4, 7,  9.3,⑦⑨⑨, 4,11,Ｈグリフィンゲｰト, 65,田中勝, 0.4, 67,   5,*  2, 4,  6.7, ⑩⑩, 4,11,Ｈモエレジンダイコ, 74,伊藤工, 0.4, 72,*  2,  12,11, 57.6, ⑤⑤, 4, 5,Ｍトｰセンアｰチャｰ, 85,吉田豊, 0.2, 86,   9,* 25,10, 41.9,⑪⑩⑩
 5, 5,Ｆクレバｰクリス, 59,田辺裕, 0.5, 50, -22,   1, 3,  5.8,⑧⑦⑩, 5, 7,Ｄコスモオｰ, 69,松岡正, 0.9, 61,  -3,*  5, 6, 13.7, ⑭⑭, 5, 8,Ｍリュウメイ, 73,柴田善, 0.4, 73,  -4,* 18,10, 43.0, ⑪⑨, 5, 9,Ｋボランタス, 87,三浦皇, 0.3, 83,  10,  23, 8, 22.0,⑨⑧⑨
 6, 6,Ｊニシノシルエット, 47,松岡正, 0.7, 48, -20,  -4, 4,  6.6,⑤⑥⑦, 6, 1,Ｃマルノノパｰル, 69,御神本, 1.4, 59,   4,  -5, 9, 51.4, ⑪⑬, 6,12,Ｋカイテキネオ, 74,吉田隼, 0.5, 72,  -2,  15, 8, 34.6, ⑨⑩, 6,12,Ｏユウキタイティ, 85,江田照, 0.4, 85,  11,  21,14, 94.3,④⑤④
 7,10,Ｄスピネッタ, 60,柴田善, 0.8, 45, -20,  -6, 5,  6.9,⑥⑤④, 7, 8,Ｎジョウキゲン, 58,村田一, 1.5, 58,  -4,   2,16,343.8, ⑮⑮, 7, 2,Ｇセレスダイナミック, 76,後藤浩, 0.7, 69,  -1,  12, 9, 36.8, ⑥⑥, 7,14,Ｊアロンダイト, 88,後藤浩, 0.7, 81,   8,  23, 4,  8.9,⑬⑬⑬
 8,12,Ｅブルｰムインハｰト, 59,小林淳, 0.8, 50, -24,   2, 9, 22.9,⑬⑭⑬, 8,16,Ｋエレガントステｰジ, 60,丹内祐, 1.6, 57,   3,  -6,13,111.8, ⑫⑫, 8, 7,Ｆフリｰモア, 77,石橋脩, 0.7, 69,  -3,  14,12, 60.9, ⑩⑧, 8,10,Ｆナナヨｰヒマワリ, 90,小原義, 0.8, 83,   5,* 27,11, 63.5,⑯⑯⑭
 9, 4,Ｂルｰクラッド, 66,吉田隼, 0.9, 44, -20,  -8, 8, 13.5,④④⑥, 9, 9,Ｉオリオンザブラック, 63,嘉藤貴, 1.8, 59,  13, -16, 8, 36.6, ⑤⑤, 9,10,Ｉトムアウトランダｰ, 74,吉田豊, 0.8, 69,  -1,  11, 5,  7.8, ⑧⑫, 9, 4,Ｎランザロｰテ, 85,御神本, 1.0, 78,* 11,  13, 5, 12.3,②②②
10, 7,Ｉオオハシャギ, 51,村田一, 0.9, 43,*-18, -12,16,216.0,①①①,10,12,Ｌキングスウィｰプ, 59,郷原洋, 1.8, 59,  12, -15,14,181.3, ⑧⑨,10,14,Ｎデュアルプロセッサ, 70,村田一, 0.8, 71,*  2,   8, 4,  7.7, ④④,10, 6,Ｂマコトスパルビエロ, 94,蛯名正, 1.0, 80,   7,  22, 3,  6.8,⑭⑭⑯
11,13,Ｌマドリガルトゥユｰ, 41,伊藤工, 0.9, 45, -22,  -5,12,162.2,⑩⑧⑧,11, 4,Ｐアｰバンテｰスト, 49,小野次, 2.1, 57,* 16, -22, 7, 34.2, ③③,11, 6,Ｌラオムフェｰレ, 73,丹内祐, 1.2, 65,*  2,   5,14, 97.5, ③③,11, 7,Ｄエスケｰカントリｰ, 92,秋山真, 1.2, 79,   6,  22, 6, 13.7,⑮⑮⑮
12,11,Ｎラヴィスタ, 29,柴山雄, 1.2, 39,*-19, -15,15,215.1,②②②,12, 2,Ｂタマモハｰバｰ, 73,柴田善, 2.1, 59,* 17, -22, 2,  3.7, ①①,12, 9,Ｊファインセンテンス, 74,柴山雄, 1.2, 65,  -6,  11,13, 80.0, ⑫⑪,12,15,Ｇメイショウシャフト, 89,吉田隼, 1.4, 76,  11,  13,16,129.7,⑦⑦⑤
13, 3,Ｍアｰスグロｰリｰ, 37,蛯名正, 1.2, 44, -23,  -5,10, 73.3,⑫⑪⑫,13, 3,Ｇファｰストメジャｰ, 68,石橋脩, 2.2, 56,* 16, -23,12, 59.3, ②②,13, 5,Ｄアポインテッドボブ, 77,北村宏, 1.5, 62,  -7,  11, 7, 12.0, ⑭⑬,13,13,Ｉダイナミックグロウ, 88,石橋脩, 1.6, 74,* 13,   8,12, 81.4,①①①
14, 1, ケントラスト,---,丸山元, 1.8, 38, -27,  -6,14,210.9,⑯⑯⑮,14, 5,Ｏリバｰインバウンド, 54,伊藤工, 2.3, 50,  -9,  -1,15,320.9, ⑯⑯,14, 4,Ｂツウカイヤスナム, 81,田中勝, 1.9, 58,  -8,   8, 3,  5.9, ⑬⑭,14, 2,Ｐブイチャレンジ, 84,武士沢, 2.2, 72,   7,  12,15, 99.3,⑫⑫⑫
15, 9,Ｋアヴェニュｰドｰル, 41,穂苅寿, 2.2, 30, -25, -18,11,137.9,⑮⑬⑭,15,14,Ｊハニｰインチｰフ, 61,大野拓, 2.5, 51,   9, -19,11, 57.9, ⑨⑦,,,,,,,,,,,,,15, 8,Ｃカフェオリンポス, 93,柴田善, 2.3, 71,  11,   4, 9, 22.9,⑥⑥⑧
16, 2, ゴｰルドピアｰス,---,御神本, 3.3, 20, -27, -27,13,172.5,⑭⑮⑯,16,13,Ｍムラマサノメイトｰ, 58,小林淳, 3.1, 48,  14, -29,10, 56.0, ⑦⑧,,,,,,,,,,,,,16, 1,Ｈキクノサリｰレ, 89,中舘英, 3.5, 62,  11,  -5, 7, 19.6,⑤④⑦
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
