09年 3月15日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 3月15日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 4R  芝2970m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  ダ1800m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,甲南ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ｈヴィｰヴァレジｰナ, 49,東川公,, 61,* -1,   8, 6,109.0,④③③, 1, 2, リノｰンランプ,,小坂忠,,,,, 6, 13.9,①①①, 1,14,Ｂジョｰモルデュｰ, 76,和田竜,, 74,   4,  10, 3,  5.4,⑧⑤⑤, 1, 4,Ｅフォｰティファイド, 87,武豊  ,, 86,  12,   9, 1,  2.3,⑤⑥⑧
 2,11,Ｃピサノプリヴェ, 54,岩田康, 0.1, 58,* -2,   6, 3, 12.1,②②②, 2,10, トロピカルクイｰン,,今村康,197.9,,,, 7, 15.6,③②②, 2, 8,Ｉマサライト, 71,小牧太, 0.2, 72,*  4,   5, 4,  7.4,④②②, 2, 8,Ｋポｰカｰフェイス, 81,岩田康, 0.1, 86,  10,* 13, 5, 11.7,⑪⑪⑪
 3, 7,Ｂティフィン, 62,藤岡佑, 0.4, 59,  -5,* 10, 2,  6.1,⑧⑦④, 3, 8, タガノマスタング,,北沢伸,198.4,,,, 2,  4.2,④④④, 3,16,Ｎメルシｰマック, 66,東川公, 0.2, 73,   3,  10,15,198.4,⑭⑨⑦, 3,13,Ｄスマｰトサイクロン, 87,吉田隼, 0.2, 84,  12,   8, 8, 40.3,⑥⑦⑥
 4,12,Ｄカスガ, 53,下原理, 0.4, 58,  -5,* 10,11,163.7,⑨⑥⑥, 4, 1, メイショウアンドレ,,西谷誠,198.8,,,, 3,  8.7,②③③, 4,11,Ａマｰベラスパレｰド, 76,下原理, 0.5, 71,   1,  10, 5,  8.3,⑬⑬⑩, 4,12,Ｃエタｰナルスマイル, 88,伊藤直, 0.2, 85,  10,* 13,10, 62.1,⑫⑬⑩
 5, 8,Ｅフミノタカラ, 51,長谷川, 0.4, 59,* -1,   3, 7,117.7,①①①, 5, 9, カシノオウジャ,,金折知,199.0,,,, 5,  9.5,⑦⑥⑥, 5,10,Ｆステラパラダイス, 72,幸英明, 0.6, 69,  -1,* 13,11, 48.5,⑯⑯⑮, 5, 9,Ａピサノデイラニ, 91,下原理, 0.3, 83,* 14,   3, 2,  3.6,②②②
 6, 5,Ｆレティセラ, 50,川田将, 0.4, 62,  -4,* 13, 4, 24.5,⑦⑧⑧, 6,12, アイアングリｰン,,黒岩悠,199.3,,,,11, 65.6,⑧⑧⑦, 6, 1,Ｈホウライブライアン, 72,武豊  , 0.6, 71,   0,* 12, 1,  3.6,⑨⑭⑬, 6, 3,Ｏジェントルフォｰク, 76,四位洋, 0.7, 82,  11,   5, 7, 34.0,⑨⑨⑨
 7,15,Ａラタンバスケット, 63,武豊  , 0.4, 57,  -4,   8, 1,  1.2,⑥④⑤, 7,13, ゴｰルデンカイザｰ,,南井大,199.4,,,,10, 26.8,⑥⑤⑤, 7, 6,Ｅジェンティリティｰ, 74,岩田康, 1.3, 64,   3,  -2, 7, 21.7,②③④, 7, 1,Ｆコロナグラフ, 86,武幸四, 0.8, 83,* 15,  -3, 4,  8.1,①①①
 8, 2,Ｇパｰプルスタｰ, 50,安藤光, 0.8, 54,  -7,* 10, 8,128.5,⑩⑫⑨, 8, 6, サザンツイスタｰ,,出津孝,199.6,,,, 8, 25.3,⑨⑨⑨, 8, 7,Ｌメイショウオニカゲ, 68,福永祐, 1.5, 65,   2,   0, 9, 24.4,⑩⑩⑪, 8, 2,Ｂメンデル, 90,小牧太, 1.2, 79,  11,   3, 3,  6.4,⑦⑧⑫
 9, 9, エスジｰセブンティ,---,秋山真, 1.8, 49,  -8,   4, 5, 84.1,⑮⑭⑫, 9, 5, メイショウカレン,,植野貴,200.8,,,, 9, 25.3,⑩⑩⑩, 9,13,Ｃアクセルカフェ, 76,藤田伸, 1.6, 61,   3,  -5, 2,  3.9,⑥④③, 9, 7,Ｌグッドフロマｰジュ, 81,藤岡佑, 1.3, 79,   8,   7, 9, 49.2,⑮⑯⑯
10, 6,Ｎテイエムバｰジャラ, 22,和田竜, 2.1, 45,  -5,  -5,12,171.2,③⑤⑦,10, 7, スリｰラスカル,,熊沢重,203.3,,,, 1,  2.5,⑤⑦⑧,10, 3,Ｄインサイダｰ, 75,松山弘, 1.6, 62,   3,  -3,12, 71.9,③⑦⑥,10,15,Ｍマイネルマニセス, 80,鮫島良, 1.3, 79,   8,   8,14,123.4,⑬⑮⑭
11,10,Ｊカントリｰロｰズ, 44,石橋守, 2.3, 47,  -6,  -3,14,256.7,⑫⑪⑩,11, 3, スプリングダボス,,白浜雄,206.3,,,, 4,  9.3,⑪⑪⑪,11,15,Ｇアｰルヌｰヴォｰ, 72,川田将, 1.6, 64,   1,   1, 6, 19.3,⑪⑫⑫,11,16,Ｊフォグキャスケｰド, 82,渡辺薫, 1.8, 76,   9,   1,16,293.9,⑯⑭⑮
12, 3,Ｉデンコウテンパイ, 47,武幸四, 3.6, 41,  -9,  -8,10,139.1,⑬⑬⑭,12,11, トロピカルロマンス,,北村浩,206.3,,,,12, 74.9,⑫⑫⑫,12, 5,Ｊウインアトラス, 69,浜中俊, 1.6, 63,   3,  -2,10, 27.6,①⑥⑧,12,10,Ｈニシノドｰン, 82,和田竜, 2.0, 74,  10,  -2,11, 68.8,⑭⑫⑬
13, 4,Ｍウマヒトスジ, 36,幸英明, 4.2, 30,  -7, -19,13,172.6,⑪⑩⑪,13, 4, メイショウデイジｰ,,仲田雅,209.7,,,,13, 83.3,⑬⑬⑬,13, 4,Ｋメイショウユウシャ, 68,熊沢重, 1.7, 62,   3,  -4, 8, 24.3,⑤⑧⑨,13,11,Ｇナムラスピｰド, 83,幸英明, 2.4, 68,  13, -12, 6, 27.0,④④④
14,13,Ｋシｰモナルダ, 43,松山弘, 5.2, 25,  -8, -27,15,383.1,⑤⑨⑬,,,,,,,,,,,,,14, 9,Ｏブルｰホリゾン, 65,藤岡佑, 2.0, 61,   1,  -2,13, 88.2,⑦⑪⑭,14,14,Ｎプログレスエバｰ, 80,菊地昇, 2.5, 68,  13, -14,13,110.6,⑧⑤⑤
15, 1,Ｌベルモントミント, 43,渡辺薫, 6.2, 21, -11, -28, 9,132.5,⑭⑮⑮,,,,,,,,,,,,,15, 2,Ｍナリタコンコルド, 67,田島裕, 3.1, 51,*  5, -21,14,106.0,⑮①①,15, 5,Ｉヤマタケゴｰルデン, 82,池田鉄, 2.9, 66,  11, -14,12,110.3,⑩⑩⑦
,,,,,,,,,,,,,,,,,,,,,,,,16,12,Ｐハッピｰラベンダｰ, 61,秋山真, 3.6, 49,  -1, -11,16,226.2,⑫⑮⑯,16, 6,Ｐタガノエスペランサ, 74,秋山真, 3.8, 60,  13, -25,15,187.6,③③③
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:重(指数:-1),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:稍重(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:稍重(指数:-1),,,,,,,,,,,
