09年 3月21日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 3月21日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 4R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 7R  ダ1000m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■10R  芝1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,熊野特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ｄクリノサンデｰママ, 60,蛯名正,, 68,*  3,*  5, 1,  2.0,①①①, 1, 7,Ｊマイネルレンツ, 52,蛯名正,, 64,  -9,*  8, 9, 33.5, ⑪⑪, 1,14,Ｅスｰパｰガブリン, 68,武豊  ,, 74,*  7,*  5,10, 17.1, ④④, 1, 4,Ｊエックスダンス, 68,藤田伸,, 79,   5,* 13, 4,  6.5,④⑧⑦
 2, 9,Ｂピサノルビｰ, 61,武豊  , 0.5, 63,*  2,*  2, 2,  3.5,③③③, 2,13,Ａシゲルクラマヤマ, 69,横山典, 0.1, 64,   2,  -6, 3,  5.3, ④④, 2, 6,Ｃリッシンボス, 70,丸田恭, 0.3, 70,   3,*  5, 4,  7.2, ⑥⑤, 2, 2,Ａロックバルｰン, 79,横山典, 0.4, 73,   7,   3, 2,  5.4,②⑥⑥
 3, 4,Ａメジロマリアン, 61,横山典, 1.2, 58,   1,  -2, 3,  5.7,⑤④④, 3, 5,Ｋファイナルラップ, 51,田中博, 0.3, 61,  -1,  -6, 4,  9.0, ⑤⑥, 3,15,Ａフォレストジャガｰ, 75,藤岡康, 0.3, 70,*  7,   2, 1,  4.0, ③③, 3, 1,Ｇリミットブレｰカｰ, 69,石橋脩, 0.4, 75,* 11,  -4, 6,  9.2,①①①
 4,11,Ｃミルフィアタッチ, 60,酒井学, 1.5, 57,   0,  -4, 4, 10.6,⑥⑥⑥, 4,10,Ｂシルクユニヴァｰス, 65,北村友, 0.3, 65,*  6, -12, 1,  2.4, ①①, 4, 5,Ｂエイワショウグン, 71,宮崎北, 0.7, 65,  -5,*  6, 3,  7.0, ⑩⑧, 4, 6,Ｆベニバナ, 70,西田雄, 0.6, 72,* 10,  -5,14, 86.9,⑪④⑤
 5, 7,Ｊデルバｰル, 51,浜中俊, 1.6, 58,   0,  -2,12,157.1,⑩⑧⑧, 5,15,Ｃテイエムオｰロラ, 61,国分恭, 0.4, 62,*  4, -12, 2,  5.0, ③③, 5, 2,Ｄレジェンドバロｰズ, 69,北村友, 0.8, 65,   3,   1, 9, 15.0, ⑤⑥, 5, 9,Ｅタニオブゴｰルド, 72,蛯名正, 0.7, 72,   8,  -4, 1,  5.2,⑦⑤②
 6,13,Ｅヨドノホｰプ, 57,安藤光, 1.7, 54,   1,  -7, 9, 43.1,⑦⑤⑤, 6, 6,Ｉアドマイヤホｰム, 52,丸田恭, 0.6, 53, -13,*  2,15,178.4, ⑭⑬, 6,11,Ｆツインズメモリｰ, 67,浜中俊, 0.9, 65,  -2,   4, 8, 14.3, ⑪⑩, 6,16,Ｉトミケンプライム, 69,浜中俊, 0.8, 77,   3,* 12, 7, 12.4,⑭⑬⑫
 7, 1,Ｈクレバｰチｰコ, 54,宮崎北, 1.7, 55,  -1,  -3, 6, 32.9,④⑦⑦, 7, 2,Ｄマンテンパパ, 60,佐久間, 0.6, 55, -16,*  6, 5, 10.8, ⑯⑮, 7, 8,Ｍマｰシャルソング, 60,横山典, 0.9, 64,  -1,   3, 5, 10.9, ⑧⑨, 7,10,Ｎネイチャｰグロウ, 61,高山太, 1.1, 69,  -1,* 10,13, 86.4,⑬⑭⑭
 8, 3,Ｆカバｰドブリッジ, 56,太宰啓, 1.8, 55,  -4,*  2, 5, 27.0,⑬⑪⑩, 8, 9,Ｎマルブツヴァｰス, 48,三浦皇, 0.8, 56,   1, -13,10, 60.1, ⑥⑤, 8, 1,Ｇデスコベルタ, 66,赤木高, 1.0, 62,  -2,   2,11, 23.0, ⑦⑦, 8, 3,Ｏレッドアワｰド, 59,田辺裕, 1.2, 66,   3,   0,12, 83.5,⑩⑪⑨
