09年 1月31日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 1月31日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  芝2930m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1400m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  芝2000m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,稲荷特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｅペパｰミントラヴ, 57,安藤勝,, 57,   2,*-14, 3,  5.4,⑤③③, 1, 4, ランドマッハ,,植野貴,,,,, 2,  3.4,①①①, 1, 3,Ｄキングスレガリア, 66,秋山真,, 68,   4,* -3, 3,  9.7, ⑬⑬, 1,12,Ｆマルカハンニバル, 76,角田晃,, 81,* 21,*-22, 1,  2.6,①①①
 2, 4,Ｂクリノサンデｰママ, 64,川島信, 0.3, 55,*  5, -19, 1,  1.9,①①①, 2, 7, エｰシンサｰフィン,,南井大,198.8,,,, 1,  3.1,③③③, 2, 7,Ｂエｰシンビｰセルズ, 69,小牧太, 0.4, 63,   5,* -9, 4, 10.7, ⑪⑩, 2, 1,Ｇステイトリｰデイズ, 75,ルメｰ, 0.2, 77,  17,*-17, 4,  8.3,⑤⑦⑦
 3, 2,Ａクリスザドｰル, 65,幸英明, 0.6, 52,*  3, -21, 2,  3.1,④②②, 3, 5, ダイゴフウジン,,林満明,200.0,,,, 3,  3.9,②②②, 3, 1,Ｍシルクドミニオン, 55,浜中俊, 0.5, 64,   9, -17, 7, 16.1, ⑤③, 3,11,Ｋワンマンシャチョウ, 71,藤岡佑, 0.3, 75,* 20, -24, 9, 58.0,⑧⑥③
 4, 1,Ｃフレｰバｰティｰ, 59,東川公, 1.3, 50,   0, -21, 6, 19.0,③⑤④, 4,10, オウケンハカイダｰ,,北沢伸,200.0,,,, 5, 14.2,⑤⑤⑤, 4,15,Ａカイシュウボナンザ, 70,ルメｰ, 0.5, 63,   9, -16, 1,  2.1, ⑧⑧, 4,10,Ｂウィルビｰキング, 80,安藤勝, 0.6, 73,* 19, -28, 2,  3.9,⑥③⑤
 5, 8,Ｄインバラトゥｰラ, 58,飯田祐, 2.0, 47,  -1, -23, 8, 91.8,⑨⑦⑦, 5, 1, スリｰメガトン,,高野容,200.2,,,, 4,  9.2,④④④, 5,10,Ｈメモリｰパフィア, 60,幸英明, 0.6, 64,* 13, -23,12, 98.3, ①①, 5, 7,Ｄデンコウミサイル, 78,池添謙, 0.9, 72,  15, -24, 8, 23.8,⑪⑪⑪
 6, 7,Ｇカネトシフィオｰレ, 53,川田将, 2.7, 43,  -1, -30, 4, 18.1,⑧⑧⑤, 6, 8, サザンツイスタｰ,,出津孝,202.0,,,, 7, 22.6,⑦⑧⑧, 6,11,Ｃフミノイマｰジン, 67,太宰啓, 0.7, 60,   6, -16, 9, 17.2, ⑨⑪, 6, 3,Ｅライオングラス, 78,川田将, 1.2, 68,  17, -31, 5,  8.8,⑦⑨⑧
 7, 5,Ｈプティロｰズ, 48,下原理, 3.9, 35,  -4, -36,10,208.5,⑥⑨⑨, 7,14, スリｰアトラス,,小坂忠,202.2,,,, 8, 28.0,⑨⑦⑦, 7, 9,Ｇシゲルキリガミネ, 64,藤岡佑, 0.9, 57,   6, -18,10, 35.2, ⑫⑫, 7, 2,Ｈヤマニンプレアデス, 73,東川公, 1.4, 67,* 19, -40,10, 63.1,④②②
 8, 3,Ｆアイエスプラスワン, 55,浜中俊, 4.5, 34,   1, -50, 5, 18.4,②④⑥, 8,13, コアレスマｰシャル,,熊沢重,202.2,,,, 6, 15.8,⑥⑥⑥, 8, 8,Ｋトｰセンピュリニｰ, 56,デムｰ, 0.9, 57,   4, -15, 2,  5.0, ⑭⑭, 8, 4,Ｌナイスシャトル, 64,古川吉, 1.6, 67,  17, -38,12,121.2,⑨⑧⑨
 9, 9,Ｊデンコウロンシャン,  3,田中克, 5.7, 30,  -7, -45, 9,152.6,⑩⑩⑩, 9, 9, メテオスクライドｰ,,仲田雅,204.9,,,,12,154.7,⑧⑨⑨, 9, 5,Ｎアドマイヤサムライ, 39,安藤勝, 0.9, 57,   5, -16,11, 40.2, ⑩⑨, 9, 8,Ｊボｰテセレスト, 72,長谷川, 1.8, 66,  16, -34,11, 67.0,⑫⑫⑫
10,10,Ｉジョｰエスプレッソ, 47,和田竜, 5.7, 27,  -1, -56, 7, 72.0,⑦⑥⑧,10,11, アメイジングベガ,,金折知,205.5,,,, 9, 36.2,⑩⑩⑩,10,12,Ｉレッドボルサリｰノ, 59,川田将, 1.1, 56,  10, -26, 6, 16.0, ③④,10, 5,Ｉケンブリッジマイア, 73,デムｰ, 1.9, 64,  18, -43, 7, 23.2,③④④
,,,,,,,,,,,,11,12, メイショウクレスタ,,今村康,205.6,,,,11,133.9,⑫⑪⑪,11, 6,Ｅメイクデュｰス, 65,和田竜, 1.3, 54,   9, -26, 8, 16.5, ⑦⑦,11, 6,Ａマイネトゥインクル, 80,和田竜, 2.0, 63,  17, -42, 6, 11.6,⑩⑩⑩
,,,,,,,,,,,,12, 3, スタｰダム,,江田勇,216.6,,,,13,161.8,⑪⑫⑫,12, 4,Ｌエリモプリンセス, 56,佐藤哲, 1.6, 52,   9, -29,14,198.9, ⑥⑥,12, 9,Ｃワキノパワｰ, 78,佐藤哲, 2.1, 63,  19, -45, 3,  6.6,②⑤⑥
