09年10月10日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年10月10日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1400m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  ダ1600m 2 歳新馬 馬齢,,,,,,,,,,,,■ 7R  ダ1600m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■10R  芝2000m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ東京,,,,,,,,,,,,,,,,,,,,,,,,本栖湖特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ａゴｰルドジャパン, 63,木幡初,, 69,*  8, -10, 2,  4.0, ②②, 1, 6, マチカネソナエアリ,---,吉田豊,, 61,  -3,*  1, 2,  5.1, ⑤⑥, 1, 5,Ｉインフィニットエア, 66,的場勇,, 76,   0,* 13, 5,  9.8, ⑥⑥, 1, 1,Ｂヒカルマイステｰジ, 83,横山典,, 79,   7,   7, 1,  1.8,③③③
 2,14,Ｆビｰビｰラッハｰン, 57,田中勝, 0.4, 64,   6, -11, 1,  4.0, ⑦⑥, 2,14, ニシノキュアノス,---,北村宏, 0.1, 58,* -1,  -3, 1,  2.6, ③③, 2,16,Ｄコンヴィヴィオ, 75,伊藤工, 0.2, 71,*  5,   3, 2,  5.9, ②②, 2, 6,Ｆスイｰトブレナム, 73,吉田隼, 0.1, 81,   5,* 10, 7, 51.5,⑥⑥⑥
 3,13,Ｄスコアズビｰ, 60,後藤浩, 0.4, 62,  -2,* -1, 3,  5.4, ⑮⑮, 3, 8, エムオｰハンズ,---,三浦皇, 0.8, 55,  -3,  -6, 6, 20.5, ④⑤, 3,11,Ａシルクエンデバｰ, 80,小野寺, 0.2, 74,   0,* 12, 4,  9.4, ⑧⑦, 3, 8,Ｃベルベットロｰド, 78,三浦皇, 0.2, 82,   4,* 11, 3,  4.9,⑧⑧⑧
 4, 5,Ｂトｰホウカクテル, 63,横山典, 0.5, 61,   0,* -3, 4,  6.9, ⑬⑬, 4,15, イチエイクリッパｰ,---,丸田恭, 0.9, 54,* -1,  -9,16,188.6, ⑥④, 4, 2,Ｂサイアｰエフェクト, 77,丸田恭, 0.5, 72,  -1,* 11, 1,  2.4, ⑫⑩, 4, 7,Ａダイワオｰジｰ, 84,北村宏, 0.3, 78,   4,* 10, 2,  3.6,⑦⑦⑦
 5,17,Ｇデザｰトチャｰム, 50,北村宏, 0.6, 59,  -3,* -1, 9, 29.4, ⑯⑯, 5, 4, サスティナブル,---,田面木, 1.2, 52,* -1, -12,15,150.8, ①①, 5,10,Ｈウメノカイウン, 67,草野太, 0.7, 68,*  4,   1,11, 75.4, ③③, 5, 5,Ｅワｰルドカルティエ, 74,内田博, 0.5, 76,   7,  -1, 4, 12.2,④④④
 6, 3,Ｃフランジパニ, 62,松岡正, 0.8, 61,   7, -18, 5,  8.4, ③⑤, 6,13, オｰダｰラッシュ,---,柴山雄, 1.2, 53,  -5,  -5, 5, 11.8, ⑩⑨, 6, 7,Ｃエイシンワｰルド, 76,丸山元, 0.8, 70,  -1,   9, 3,  6.7, ⑬⑪, 6, 4,Ｇマチカネフクノカミ, 66,的場勇, 0.7, 74,   6,   1, 8,138.8,⑤⑤⑤
 7,10,Ｍアナタノネガイ, 34,福永祐, 0.8, 60,*  8, -19, 7, 19.0, ④③, 7, 5, ドリｰムザネクスト,---,後藤浩, 1.6, 49,  -8,  -4,11, 50.7, ⑬⑪, 7, 4,Ｏカズサハイウェイ, 60,黛弘人, 1.2, 67,  -1,   6,14,229.4, ⑦⑨, 7, 3,Ｄロックザキャスバ, 78,中舘英, 0.9, 73,*  8,  -9, 6, 19.7,②②②
 8, 8,Ｅアイアイレインボｰ, 59,江田照, 0.9, 57,   0,  -9,12, 63.8, ⑭⑭, 8, 3, マイネルバンベｰル,---,木幡初, 1.7, 49,  -8,  -5, 9, 26.6, ⑧⑩, 8, 1,Ｅアルファトミｰ, 74,国分優, 1.3, 66,  -3,   7,13,183.3, ⑭⑬, 8, 2,Ｈブレイクナイン, 61,吉田豊, 1.1, 69,*  8, -12, 5, 17.5,①①①
