09年 4月11日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 4月11日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 4R  芝1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 7R  ダ1150m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-12,,,,,■10R  芝1800m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
 3, 1,Ｂキングパレｰド, 56,鮫島良, 0.6, 62,  -1,  -4, 2,  5.3, ③③, 3, 6,Ｃケイアイホシノカミ, 59,中舘英, 0.3, 61,  -2,  -4, 3,  5.7, ③③, 3, 2,Ｅキャトルキャｰル, 69,宮崎北, 0.4, 66,  -2,*  6, 5, 11.8,⑩⑩⑥, 3, 4,Ｇスペシャルポケット, 74,津村明, 0.0, 71,*  9,  -1, 1,  2.9, ③③
 4, 8,Ｃゲｰムコンセプト, 55,丸田恭, 0.6, 58,  -6,*  1, 3,  5.8, ⑩⑧, 4, 9,Ａシルクユニヴァｰス, 64,太宰啓, 0.3, 62,*  1,  -6, 1,  1.9, ②②, 4,11,Ｂペチカ, 71,赤木高, 0.8, 61,*  2,  -2, 3,  5.5,③③②, 4, 5,Ｂゴｰルドステイブル, 77,小林慎, 0.1, 69,   2,   4,10, 23.5, ⑨⑦
 5, 3,Ｆフクノライジン, 51,田中博, 0.9, 58,  -1,  -8, 6, 16.9, ④④, 5, 1,Ｄドリｰムクラフト, 54,津村明, 0.4, 58, -10,*  3, 4, 10.1, ⑪⑪, 5, 1,Ｈレディプリンセス, 67,大野拓, 0.8, 63,  -3,*  6, 6, 13.4,⑬⑫⑫, 5, 2,Ｋヨシサプライズ, 71,田中博, 0.1, 70,   2,   4,12, 33.7, ⑧④
 6, 5,Ｌノアビビッド, 39,郷原洋, 1.1, 52,  -9,  -3,14,158.2, ⑬⑫, 6, 3,Ｆマイネルロワイヤル, 53,菊沢隆, 0.9, 50, -12,  -2, 7, 39.1, ⑫⑫, 6, 7,Ｇエビスハルカ, 67,田中博, 0.9, 61,  -3,   3,11, 54.6,⑭⑭⑭, 6,15,Ｍエムオｰミラクル, 70,千葉直, 0.4, 65,  -2,   4, 9, 23.5, ⑬⑪
 7,14,Ｅヨイチラブソング, 52,大野拓, 1.3, 50,  -6,  -8, 4, 12.7, ⑪⑪, 7,15,Ｊトｰセンドミナス, 44,西田雄, 0.9, 52,  -5,  -9,13,182.0, ⑨⑩, 7, 3,Ｃクリノラプソディｰ, 70,菊沢隆, 1.0, 61,*  0,  -2, 4,  5.9,⑦⑥③, 7, 7,Ｌウインドストｰム, 70,田辺裕, 0.4, 64,  -6,*  8,13, 35.7, ⑭⑯
 8,13,Ｇジｰアイジェｰン, 50,西田雄, 1.5, 50,  -3, -12,11,126.6, ⑧⑩, 8,10,Ｂファイナルラップ, 61,田中博, 1.0, 51,  -4, -12, 2,  3.9, ⑤⑥, 8,12,Ｉフジマサルビｰ, 66,黛弘人, 1.0, 61,   0,  -1, 9, 27.5,⑤⑤⑤, 8,12,Ｊコンゴウリュウオｰ, 71,木幡初, 0.5, 63,   3,  -3, 6, 11.2, ⑦⑥
 9,11,Ｍハイヌｰンナゲット, 39,松田大, 1.8, 47,   0, -21,13,143.5, ⑤⑤, 9,11,Ｇレオタイムリｰ, 53,嘉藤貴, 1.2, 48,  -7, -10, 6, 34.2, ⑩⑧, 9,15,Ｊヴィッテリア, 65,西田雄, 1.2, 64,  -1,   3, 8, 24.9,⑫⑬⑬, 9,16,Ｉヒシフラッシｰ, 73,宮崎北, 0.5, 63,  -6,*  6,15,114.1, ⑯⑮
10, 9,Ｈワイルドイマｰジュ, 48,中舘英, 1.8, 45, -10, -10, 5, 15.2, ⑭⑬,10,16,Ｉヴァンブルｰ, 45,宮崎北, 1.3, 47,  -4, -15,15,293.0, ⑥⑦,10, 4,Ｆヤマニンノベリスト, 68,田辺裕, 1.3, 56,  -2,   0,14,104.8,⑨⑪⑪,10, 8,Ａビンチェロ, 80,赤木高, 0.5, 63,   2,  -1, 5, 10.8, ⑩⑬
11,16,Ｋカシノスフィンクス, 41,大下智, 1.8, 45,  -2, -18,16,406.2, ⑨⑦,11, 7, ニポｰティ,---,鮫島良, 1.4, 44, -15,  -5, 9, 49.1, ⑬⑬,11, 6,Ｎロケットガｰル, 58,松山弘, 1.4, 58,  -1,  -3,13,104.3,⑥⑦⑩,11,10,Ｃレイクエルフ, 76,菊沢隆, 0.5, 63,   3,  -2, 2,  6.5, ⑥⑧
12, 6,Ｊスｰパｰラン, 42,国分優, 1.9, 45,  -2, -19,15,352.4, ⑦⑨,12,12,Ｋコパノチカチャン, 42,田辺裕, 1.5, 45,* -1, -20,11, 73.0, ④⑤,12,13,Ｏスティングマリｰ, 57,津村明, 1.5, 57,  -1,  -4,10, 43.0,⑧⑧⑧,12, 3,Ｎロックオブサリサ, 65,中舘英, 0.6, 64,  -2,   2,11, 26.2, ⑪⑨
13,12, ガイアアマゾン,---,木幡初, 2.1, 40, -13, -11,10,113.7, ⑮⑮,13,14,Ｈマルサンファクタ, 50,大野拓, 1.7, 41,  -6, -18,10, 55.9, ⑧⑨,13, 9,Ｌブライティアカペラ, 61,太宰啓, 1.7, 56,   0,  -7,12, 70.7,④④⑦,13,11,Ｐフジマサゴｰルド, 59,西田雄, 0.7, 61,  -2,   0,16,138.4, ⑫⑫
14,15,Ｄライラックノユメ, 52,松山弘, 2.3, 40,   0, -27, 7, 18.2, ⑥⑥,14,13,Ｎグロｰリｰラッシュ,-10,長谷川, 4.7, -5, -32, -30,16,452.2, ⑭⑭,14,14,Ｋサクラシンフォニｰ, 62,芹沢純, 2.0, 55,  -5,   0, 7, 20.4,⑮⑮⑮,14,14,Ｆマッキｰバクシン, 75,野元昭, 0.9, 59,   5,  -9, 4,  7.4, ⑤⑩
15, 2,Ｎプチョット, 29,宮崎北, 2.5, 36, -10, -19,12,140.4, ⑫⑭,15, 5,Ｌマルイチエリザベス, 42,芹沢純, 4.8, -8, -33, -32,12, 89.3, ⑮⑮,15, 5,Ｍシャインジュエリｰ, 60,郷原洋, 4.5, 38,*  2, -33,15,147.5,①②⑨,15, 1,Ｄトｰセングラマｰ, 75,丸田恭, 1.1, 55,* 12, -20, 3,  7.4, ②②
16, 4, ニシノプルメリア,---,小林久, 3.7,  1, -40,  -4, 9, 53.1, ⑯⑯,16, 4, ミヤコフラワｰ,---,郷原洋, 5.9,-30, -52, -28,14,184.9, ⑯⑯,,,,,,,,,,,,,16, 9,Ｏソロタｰン, 63,黛弘人, 2.3, 40,* 15, -38,14, 92.7, ①①
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:4),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-4),,,,,,,,,,,
単勝:180円 複勝:07=110円 10=520円 01=150円 枠連:590円,,,,,,,,,,,,"単勝:4,810円 複勝:02=1,240円 08=620円 06=240円 枠連:5,630円",,,,,,,,,,,,単勝:330円 複勝:08=130円 10=140円 02=250円 枠連:280円,,,,,,,,,,,,"単勝:1,620円 複勝:06=360円 13=470円 04=160円 枠連:3,300円",,,,,,,,,,,
"馬連:2,990円 ワイド:07-10=780円 01-07=210円 01-10=2,080円",,,,,,,,,,,,"馬連:36,880円 ワイド:02-08=12,880円 02-06=2,360円 06-08=2,050円",,,,,,,,,,,,"馬連:710円 ワイド:08-10=350円 02-08=600円 02-10=1,090円",,,,,,,,,,,,"馬連:15,630円 ワイド:06-13=3,270円 04-06=1,450円 04-13=1,730円",,,,,,,,,,,
"馬単:4,690円 3連複:3,920円 3連単:25,400円",,,,,,,,,,,,"馬単:114,520円 3連複:63,770円 3連単:805,410円",,,,,,,,,,,,"馬単:1,120円 3連複:2,960円 3連単:10,330円",,,,,,,,,,,,"馬単:28,770円 3連複:21,420円 3連単:171,790円",,,,,,,,,,,
■ 3R  ダ1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-9,,,,,■ 6R  芝2600m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 9R  芝2000m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■12R  ダ1700m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,花見山特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｉティティチャｰム, 34,田中博,, 52,  -5,*  5, 7, 19.1, ⑦⑦, 1,14,Ｄトｰセンマルゴｰ, 58,田辺裕,, 70,*  3,*  8, 6, 10.0,④⑤④, 1, 9,Ｈセンノカゼ, 65,太宰啓,, 74,*  5,   2, 7, 17.2,②②②, 1, 4,Ｃトムトップ, 74,安藤光,, 67,   2,*  5, 7, 11.8,⑫⑬⑩
 2, 4,Ａマザｰロｰド, 60,中舘英, 0.3, 54,   7,  -4, 1,  2.9, ③③, 2, 3,Ｂブルｰスタｰキング, 64,鮫島良, 0.5, 67,   1,*  7, 1,  3.2,⑬⑨⑦, 2, 4,Ｃホｰクウィンザｰ, 71,赤木高, 0.2, 70,*  5,  -2, 9, 27.2,①①①, 2,11,Ｂセクシｰザムライ, 74,田中博, 0.1, 66,   2,*  1, 9, 22.2,⑩⑪⑧
 3, 5,Ｇシックスシグマ, 37,黛弘人, 0.5, 56,* 12, -10, 6, 19.0, ①①, 3, 5,Ｈトｰセンペトリュス, 52,中舘英, 0.5, 69,   0,*  9, 4,  8.5,⑭⑪⑤, 3, 3,Ｂマイネソシオ, 72,津村明, 0.2, 74,   1,   8, 3,  7.8,⑪⑨⑥, 3, 9,Ｅブチカマシ, 73,宮崎北, 0.2, 67,   5,  -3, 4,  7.4,⑭④②
 4,12,Ｂノボニョ, 60,丸田恭, 0.6, 56,* 12, -10, 2,  3.1, ②②, 4,15,Ｅブラストタリスマン, 57,赤木高, 0.7, 64,*  4,  -4, 7, 12.8,⑤③②,10,10,Ｍスズカゲイル, 60,芹沢純, 0.2, 75,*  5,   5, 8, 20.9,⑤④⑤, 4, 8,Ｄファイトスピリッツ, 74,田辺裕, 0.2, 63,   2,   0, 3,  6.6,⑬⑩⑦
 5, 9,Ｅマルサントップガン, 50,赤木高, 0.7, 50,   7,  -8, 5, 14.2, ④④, 5, 2,Ｎファンドリリｰダｰ, 45,松山弘, 1.4, 59,   1,  -5,16,136.5,⑯⑩⑪, 4, 5,Ａレジｰムチェンジ, 76,中舘英, 0.2, 77,   0,* 13, 1,  3.2,⑮⑭⑫, 5, 1,Ｆティグフォルテ, 71,大野拓, 0.6, 63,   5,  -6, 6, 11.6,②⑤⑤
 6,10,Ｋインテグリティｰ, 18,国分優, 0.8, 44,  -7,   0,12, 74.3, ⑧⑧, 6,10,Ｍウインアヴェニュｰ, 47,宮崎北, 1.4, 61,   0,   1,12, 72.6,⑫⑫⑫, 5, 2,Ｊロｰレルベルロｰド, 65,鮫島良, 0.4, 71,   2,   4, 2,  3.8,⑦⑧⑦, 6, 6,Ｉマキハタセンシブル, 67,高山太, 0.7, 66,   0,*  4,14,152.4,⑮⑮⑮
 7, 7, コウジンカメオ,---,田辺裕, 1.2, 38, -13,   0,10, 52.0, ⑪⑪, 7, 9,Ｃコスモルマン, 63,津村明, 1.4, 58,*  5, -16, 2,  4.7,③②①, 6,15,Ｅシンボリロｰレンス, 70,木幡初, 0.5, 68,*  4,  -2, 5,  8.8,⑥⑥③, 7,15,Ｌトｰセンマウナロア, 62,丸田恭, 0.8, 61,   3,  -6,12,107.3,⑧⑧⑫
 8, 6,Ｃケｰジｰフジ, 56,小島太, 1.3, 39, -12,  -2, 3,  5.0, ⑨⑩, 8,13,Ｆフリｰジャズ, 56,太宰啓, 1.6, 57,   1,  -9,14,112.7,⑨⑦⑨, 7,13,Ｉベルフリｰ, 65,松田大, 0.5, 70,   1,   5, 4,  8.1,⑭⑬⑧, 8, 2,Ｇマヤノカタナ, 71,松田大, 0.9, 63,   5,  -8, 8, 15.8,⑥⑥⑥
 9,11,Ｊマイネルブリュット, 33,西田雄, 1.4, 43,   6, -14, 9, 43.7, ⑤⑥, 9, 4,Ｇニシノアビリティ, 53,大野拓, 2.0, 52,*  4, -24, 5,  9.0,①①③, 8, 1,Ｆフォンテｰヌ, 69,宮崎北, 1.2, 63,   1,  -3,11, 59.5,⑨⑩⑪, 9,14,Ａカカロット, 77,中舘英, 1.6, 55,*  6, -17, 1,  3.2,①①①
10, 1,Ｈニシノレボルト, 34,長谷川, 1.4, 40, -12,  -1,11, 68.7, ⑩⑨,10,11,Ｊテンシノザｰル, 49,長谷川, 2.0, 53,   0, -14,10, 55.9,⑪⑧⑩, 9,14,Ｄスモｰキｰクォｰツ, 70,西田雄, 1.3, 60,*  4, -12, 6, 12.8,⑧⑦④,10, 3,Ｋレジェンドバロｰズ, 63,津村明, 1.6, 56,   1,  -8,11, 92.6,⑨⑭⑬
11, 2,Ｄオリオンザブルｰ, 51,大野拓, 1.6, 41,   3, -12, 4,  9.7, ⑥⑤,11, 7,Ｌアラマサウタヒメ, 47,青木芳, 2.1, 55,  -2,  -4,15,125.5,⑮⑯⑬,11,12,Ｏテンジンリュウセｰ, 46,丸山元, 1.3, 61,   1,  -6,12, 78.8,⑩⑪⑬,11,12,Ｊラッシュストリｰト, 65,赤木高, 1.7, 54,*  6, -17, 2,  4.9,④③④
12, 8,Ｆジツリキイチバン, 39,松山弘, 3.0, 24, -16, -14, 8, 26.4, ⑫⑫,12, 8,Ｏハクサン, 40,芹沢純, 2.7, 50,*  4, -29, 8, 37.7,⑧⑥⑥,12, 7,Ｌマイネルジュレップ, 61,大野拓, 1.5, 65,  -9,* 13,10, 33.6,⑯⑯⑮,12,10,Ｈニコニコママ, 69,木幡初, 2.6, 49,   4, -22, 5,  9.0,⑦⑦⑪
,,,,,,,,,,,,13, 1,Ａカネトシタフガイ, 65,的場勇, 3.7, 41,*  3, -44, 3,  5.2,⑥④⑧,13,11,Ｋスマｰトスパイラル, 62,黛弘人, 1.6, 58,   1, -11,15,108.4,⑫⑫⑭,13, 5,Ｍナスノアタック, 61,西田雄, 2.7, 50,   3, -20,15,231.0,⑤⑨⑨
,,,,,,,,,,,,14, 6,Ｉドリｰムタフキｰク, 50,丸田恭, 6.3,  8,   0, -68,11, 70.5,②⑬⑭,14,16,Ｎリバｰパッション, 57,郷原洋, 1.9, 55,*  4, -21,13, 91.7,④⑤⑨,14, 7,Ｎソウルスクリｰム, 49,中谷雄, 2.8, 49,*  6, -26,13,127.9,③②③
