09年 1月24日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 1月24日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 4R  芝2880m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-19,,,,,■10R  芝1600m 3 歳500万(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,菜の花賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ａディパｰチャｰズ, 64,横山典,, 57,  -3,*  4, 1,  1.9, ④③, 1,14, グランツｰリズモ,,五十嵐,,,,, 3,  6.6,①①①, 1, 1,Ｄスイングロウ, 72,武士沢,, 70,  -4,* 18, 6, 28.0,⑤⑤⑤, 1, 2,Ａディアジｰナ, 76,内田博,, 71,* 12, -14, 1,  2.2,①③②
 2, 4, ミッキｰシュタルク,---,三浦皇, 0.1, 55,* -1,   1, 2,  4.2, ②②, 2, 8, ロｰランジェネルｰ,,宗像徹,200.3,,,,10, 57.2,④②②, 2, 9,Ａロマンシエｰル, 78,黛弘人, 0.1, 69,* -4,  15, 1,  1.5,②②②, 2,11,Ｃエストシャイン, 65,田中勝, 0.5, 66,* 13, -24, 5, 12.7,②①①
 3, 3,Ｇセレストラメｰル, 45,蛯名正, 0.2, 55,*  0,  -1, 7, 26.3, ①①, 3, 1, アザンクｰル,,南井大,200.9,,,, 1,  1.9,⑨⑥④, 3, 5,Ｂトｰホウロサｰド, 73,村田一, 0.6, 70,  -5,  13, 3,  7.2,④④③, 3,10,Ｂザデイ, 66,菊沢隆, 0.6, 63,* 12, -21,11, 51.1,③②③
 4, 7,Ｃコスモジブリル, 58,松岡正, 0.3, 55,  -4,*  3, 4, 11.4, ⑤⑤, 4, 3, バｰチャルウォｰズ,,山本康,201.0,,,, 6, 21.9,③③③, 4, 6,Ｍラドクリフヤｰド, 58,内田博, 0.7, 64,* -3,   9, 4, 11.0,①①①, 4, 4,Ｈラブミラｰ, 62,木幡初, 0.7, 64,   8, -17,12, 52.6,⑦⑦⑦
 5,10,Ｌマンハッタンジョイ, 41,武士沢, 0.5, 53,  -7,*  4,15,288.0, ⑦⑧, 5, 5, トｰセンエックス,,穂苅寿,202.0,,,, 4, 12.8,⑩⑨⑧, 5, 3,Ｌエンジェルクィｰン, 60,郷原洋, 0.8, 65,  -7,  14,12,127.4,⑦⑥⑥, 5, 9,Ｎダイワバｰガンディ, 56,松岡正, 0.8, 62,   5, -14, 2,  6.9,⑮⑩⑨
 6,14,Ｆスリｰアイアン, 47,田面木, 1.1, 47,  -6,  -4,16,298.3, ⑥⑥, 6,12, モリノミヤコ,,浜野谷,202.1,,,, 2,  4.7,⑪⑫⑩, 6, 8,Ｈマロンティアラ, 63,菊沢隆, 0.8, 66,  -8,* 15,11,108.9,⑨⑩⑩, 6, 6,Ｐウインプレセア, 40,吉田豊, 0.8, 62,   8, -17, 3,  7.4,⑧⑨⑧
 7,15,Ｅオンワｰドラｰト, 47,高山太, 1.2, 45,  -8,  -3,10,116.6, ⑨⑦, 7, 2, ハワイアンボｰイ,,江田勇,202.3,,,, 7, 29.6,⑫⑩⑨, 7,11,Ｃバｰニングラブ, 73,田中勝, 0.9, 65,  -6,  14, 2,  7.2,⑧⑧⑧, 7, 5,Ｆモルフェドット, 64,伊藤工, 0.9, 61,   5, -14,16, 87.6,⑫⑪⑩
 8,11,Ｄデライトシチｰ, 49,小林淳, 1.2, 45, -13,   1, 8, 27.7, ⑬⑪, 8, 6, レイザストレングス,,柴田大,202.3,,,,11, 63.3,⑤⑤⑤, 8, 2,Ｅマキハタセンシブル, 69,高山太, 0.9, 67,  -7,* 16, 8, 60.1,⑪⑨⑨, 8,16,Ｉリワｰドルシアン, 61,柴山雄, 1.0, 61,   4, -14, 7, 20.4,⑩⑫⑫
 9,12,Ｂヴェリｰハｰド, 58,内田博, 1.3, 44,  -9,  -3, 3,  5.9, ⑪⑫, 9, 4, フロｰレストウブ,,大庭和,202.5,,,, 8, 37.9,⑧⑦⑦, 9, 7,Ｆヴィッテリア, 68,伊藤工, 1.4, 63,  -5,  11, 5, 13.2,⑥⑦⑦, 9,14,Ｋアカリ, 60,勝浦正, 1.3, 58,   8, -25,14, 74.8,⑨⑧⑪
10,16,Ｉガネｰシャ, 45,伊藤工, 1.4, 44,  -8,  -5,12,200.7, ⑧⑨,10,11, エイトシｰド,,水出大,203.7,,,,13, 86.1,⑦⑪⑪,10, 4,Ｉシャインジュエリｰ, 62,柴山雄, 1.4, 65,  -8,  13,10, 64.6,⑫⑫⑪,10,13,Ｌラウリシルヴァ, 58,安藤勝, 1.3, 57,   0,*-10, 6, 17.0,⑯⑯⑭
11, 2,Ｏアルセｰヌシチｰ, 22,江田照, 1.7, 42, -15,  -1, 6, 23.5, ⑮⑭,11,13, キラｰパンサｰ,,西谷誠,207.2,,,, 9, 42.6,⑬⑬⑫,11,13,Ｋアリｰジェンス, 60,中谷雄, 2.5, 51,* -4,  -5, 9, 62.1,③③④,11,12,Ｊマイネラプソディ, 60,三浦皇, 1.3, 59,   4, -16,13, 54.9,⑭⑬⑬
12,13,Ｊミスニュｰヨｰク, 44,吉田豊, 1.9, 39, -13,  -4,13,204.8, ⑭⑮,12, 7, クリプトジュエル,,平沢健,207.4,,,,14,173.6,⑭⑭⑬,12,10,Ｇドンダケｰ, 63,勝浦正, 2.5, 54,  -9,   5, 7, 28.1,⑬⑬⑬,12, 1,Ｍキミニムチュウ, 58,蛯名正, 1.4, 56,   9, -28,10, 44.8,⑤⑥④
13, 6,Ｍアキヨシメガミ, 36,黛弘人, 2.0, 38, -12,  -6,14,226.9, ⑫⑬,13, 9, スプリングカラｰ,,金子光,207.9,,,, 5, 12.9,②④⑥,13,12,Ｊシルクスイｰティｰ, 61,木幡初, 3.3, 48,  -7,  -4,13,157.6,⑩⑪⑫,13, 8,Ｄココナッツパルム, 65,後藤浩, 2.0, 49,  10, -38, 4,  7.5,⑥⑤⑥
