09年 7月 4日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 7月 4日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  芝1200m 2 歳新馬(牝) 馬齢,,,,,,,,,,,,■ 7R  ダ1000m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ札幌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ｄラブキｰセキ, 57,岩田康,, 65,*-11,*  8, 2,  2.7, ①①, 1, 9, ステラリｰド,---,岩田康,, 70, -14,* 15, 5,  7.4, ⑦⑥, 1, 5,Ａモモフク, 77,北村友,, 72,   1,*  8, 2,  4.0, ③④, 1,10,Ｃスズカフレｰム, 78,藤岡佑,, 81,   8,* 12, 5, 10.4,④⑤④
 2, 5,Ｂデンコウセッカチ, 70,川島信, 0.6, 58, -15,   5, 4, 10.6, ⑤⑤, 2,10, クロワラモｰ,---,藤田伸, 0.2, 67, -10,   9, 1,  2.4, ③③, 2, 1,Ｊハッピｰネｰション, 64,武幸四, 0.5, 70,*  4,   2, 7, 19.7, ②②, 2, 1,Ｂバロズハｰト, 80,岩田康, 0.1, 80,* 10,   8, 1,  1.7,①①①
 3, 3,Ｈエイシンイチフジ, 41,中舘英, 0.7, 57, -15,   3, 7, 45.6, ④④, 3, 8, セントアンズ,---,武幸四, 0.6, 62,* -8,   2,10, 55.0, ②②, 3, 8,Ｉトｰセンベルファム, 66,横山典, 0.6, 66,  -4,   6, 1,  2.4, ⑧⑧, 3, 7,Ａアルトップラン, 82,三浦皇, 0.2, 79,   8,* 12, 2,  5.7,⑧⑦⑤
 4, 6,Ｃビバサムシング, 70,藤岡佑, 0.8, 55, -19,*  6, 3,  8.5, ⑧⑧, 4, 6, マイネノｰブレス,---,三浦皇, 0.6, 64, -17,  11, 2,  5.2, ⑨⑧, 4,11,Ｃヤマサラグランジュ, 76,藤岡佑, 0.6, 67,  -5,*  8, 6, 14.5, ⑨⑨, 4, 9,Ｌスマイルキング, 65,勝浦正, 1.0, 73,*  9,   2, 9, 69.2,②②②
 5, 8,Ａタガノガルｰダ, 72,藤田伸, 1.0, 51,*-12,  -3, 1,  1.8, ②②, 5, 7, セレスワンラヴ,---,川島信, 0.7, 64, -27,* 19, 8, 34.5, ⑫⑫, 5, 7,Ｅフヨウ, 72,三浦皇, 0.7, 65,  -2,   4, 5, 13.1, ⑥⑦, 5, 6,Ｋキングスリｰジョン, 68,藤田伸, 1.1, 73,   4,  10, 6, 18.1,⑪⑫⑫
 6,11,Ｅサダムルｰジュ, 56,三浦皇, 1.2, 49,*-13,  -6, 6, 38.0, ③③, 6, 1, クナンガン,---,丸田恭, 0.7, 59, -15,   7, 9, 35.0, ⑥⑦, 6, 4,Ｇベルモントユリア, 70,菊沢隆, 0.7, 66,  -2,   4, 9, 35.7, ⑤③, 6,11,Ｅシュヴァイツァｰ, 75,安藤勝, 1.3, 70,*  9,  -1, 3,  7.2,⑤③③
 7, 4,Ｇシルクタイムレス, 48,小林徹, 1.3, 49, -22,   2, 5, 30.2, ⑨⑨, 7, 4, トｰセンキャッスル,---,横山典, 1.5, 50, -22,   3, 4,  7.3, ⑩⑨, 7, 6,Ｂメジロシｰゴｰ, 76,宮崎北, 0.8, 64,   1,   1, 3,  5.2, ④⑤, 7, 8,Ｈウインアトラス, 69,松田大, 1.4, 76,   6,   4,11, 99.3,⑫⑪⑨
 8, 7,Ｉデパｰル, 33,古川吉, 1.5, 46, -16,  -6, 8, 83.8, ⑥⑥, 8, 3, ハニｰカラｰ,---,秋山真, 1.7, 47, -11,  -9,11, 61.8, ⑤⑤, 8, 3,Ｈデルマベガ, 68,丸山元, 0.9, 63,  -4,   3,10, 71.2, ⑦⑥, 8, 4,Ｄポｰトスピｰド, 75,柴原央, 1.6, 70,   8,   0, 4, 10.1,⑩⑧⑥
