09年 1月 4日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 1月 4日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■ 4R  ダ1200m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 7R  ダ1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  ダ1200m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
16,11,Ｋウィンクキス, 42,石橋脩, 5.7, 22,*  8, -49,12,151.9, ③⑥,16, 3,Ｉホットファッション, 59,吉田豊, 2.9, 51,   5, -17, 6, 25.0, ⑥⑥,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-2),,,,,,,,,,,
単勝:210円 複勝:16=110円 01=220円 15=130円 枠連:680円,,,,,,,,,,,,"単勝:1,000円 複勝:02=220円 16=130円 01=120円 枠連:370円",,,,,,,,,,,,"単勝:3,330円 複勝:12=600円 03=230円 05=330円 枠連:4,020円",,,,,,,,,,,,単勝:160円 複勝:08=110円 02=260円 09=310円 枠連:900円,,,,,,,,,,,
"馬連:1,020円 ワイド:01-16=430円 15-16=200円 01-15=530円",,,,,,,,,,,,"馬連:2,320円 ワイド:02-16=710円 01-02=490円 01-16=200円",,,,,,,,,,,,"馬連:6,580円 ワイド:03-12=2,080円 05-12=3,170円 03-05=1,040円",,,,,,,,,,,,"馬連:940円 ワイド:02-08=420円 08-09=600円 02-09=1,760円",,,,,,,,,,,
"馬単:1,650円 3連複:1,130円 3連単:5,270円",,,,,,,,,,,,"馬単:5,030円 3連複:1,620円 3連単:16,310円",,,,,,,,,,,,"馬単:19,750円 3連複:23,060円 3連単:218,790円",,,,,,,,,,,,"馬単:1,150円 3連複:3,940円 3連単:11,160円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 5R  芝1600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-7,,,,,■ 8R  ダ1200m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■11R  芝2000m 4歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,日刊ｽﾎﾟ賞中山金杯 ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ａスタｰリバイバル, 72,吉田豊,, 63,*  1,*  1, 1,  1.6,①①①, 0, 6,Ａトップキングダム, 63,柴田善, 0.0, 60,*  5, -13, 1,  2.2,②②④, 1, 9,Ａインプルｰヴ, 82,石橋脩,, 85,   8,* 14, 7, 13.0, ⑧⑥, 1, 1,Ｄアドマイヤフジ, 90,川田将,, 91,* 20,   0, 4,  8.3,②②②
 2, 6,Ｂユニヴァｰスガイ, 65,内田博, 0.4, 60,*  1,* -2, 2,  3.2,④③③, 1,10,Ｊロｰドクリムゾン, 44,大野拓,, 55,   0,*-10,15,127.3,⑧⑦⑧, 2, 5,Ｃアグネスカルミア, 81,安藤勝, 0.8, 79,  11,   5, 4,  8.5, ③③, 2,10,Ｃヤマニンキングリｰ, 91,藤田伸, 0.0, 93,  16,* 10, 2,  5.9,⑧⑨⑨
 3, 4,Ｉマンダリンシルバｰ, 47,横山典, 1.3, 54,   0,  -6, 3, 14.3,⑥④④, 2, 2,Ｂヴィｰヴァミラコロ, 59,蛯名正, 0.6, 52,   2, -18, 2,  3.9,⑤⑤③, 3, 1,Ｂフサイチコウキ, 81,田中勝, 0.8, 79,  10,   6, 2,  5.0, ⑥⑦, 3,12,Ｍミヤビランベリ, 81,吉田豊, 0.1, 91,* 21,  -3,11, 38.9,①①①
 4, 9,Ｃジャンボマズル, 60,江田照, 1.5, 54,*  1, -11, 5, 18.6,②②②, 3,14,Ｅファｰストタッチ, 52,横山典, 0.8, 49,  -3,*-12,12, 67.7,⑬⑩⑩, 4, 6,Ｆモンプティクｰル, 79,横山典, 1.0, 75,   3,* 11, 5,  9.3, ⑩⑨, 4, 4,Ｅマイネルキッツ, 89,松岡正, 0.2, 92,  13,* 13, 7, 18.2,⑮⑭⑬
 5,14,Ｇケイアイスザク, 52,村田一, 1.6, 60,  -4,*  0, 6, 27.4,⑫⑫⑪, 4,15,Ｉワンダｰベルグ, 49,吉田隼, 1.0, 48,  -6,*-10, 8, 47.5,⑭⑬⑦, 5,10,Ｋフリｰモア, 74,津村明, 1.0, 75,   1,* 13,10, 51.9, ⑬⑫, 5,11,Ｂネヴァブション, 93,横山典, 0.2, 90,  14,* 10, 3,  7.2,⑩⑪⑪
 6, 3,Ｈハｰモナイズ, 47,勝浦正, 1.7, 54,  -4,  -4, 9, 62.1,⑪⑩⑧, 5, 5,Ｍドリｰムサンセｰル, 29,柴山雄, 1.1, 47,  -5, -13,13, 81.1,⑪⑫⑫, 6,16,Ｅアポロラムセス, 79,柴田善, 1.1, 78,  11,   2, 1,  3.1, ⑤⑤, 6, 2,Ａオペラブラｰボ, 93,蛯名正, 0.2, 92,  18,   3, 1,  3.5,⑥⑥⑤
 7,16,Ｅコスモツイマイ, 53,松岡正, 2.0, 50,  -3, -10, 8, 52.4,⑨⑦⑥, 6, 4,Ｋメジロポピンズ, 39,吉田豊, 1.1, 46,*  7, -32, 9, 48.3,①①①, 7,14,Ｇトｰセングラマｰ, 79,丸田恭, 1.4, 75,* 13,  -3, 8, 14.7, ①①, 7, 6,Ｇキングストレイル, 89,田中勝, 0.4, 89,  19,  -3, 5,  8.9,⑤④③
 8,15,Ｍアルマダ, 39,津村明, 2.4, 48,  -1, -14,15,371.9,⑦⑥⑦, 7, 7,Ｆマイネルエルドラド, 52,和田竜, 1.4, 43,   1, -28, 5, 17.6,⑦⑥⑤, 8, 4,Ｉロｰランバｰク, 78,内田博, 1.6, 71,   7,   2, 3,  5.8, ⑨⑧, 8, 3,Ｆダイワワイルドボア, 89,北村宏, 0.7, 83,  17,  -2, 8, 20.4,⑨⑧⑦
 9, 5,Ｆスペック, 53,三浦皇, 2.6, 46,  -1, -17, 7, 33.9,③⑤⑤, 8,11,Ｌマイネルフレンズ, 37,津村明, 1.6, 42,  -3, -22,11, 61.9,⑮⑪⑪, 9, 8,Ｌコアレスピュｰマ, 72,吉田隼, 1.7, 70,   3,   5,11, 63.9, ⑪⑩, 9,13,Ｈグラスボンバｰ, 87,勝浦正, 0.9, 86,  13,   4,15, 63.8,⑭⑮⑭
10, 1,Ｐウィニングトリック, 14,柴山雄, 3.1, 49, -10,  -4,12,254.9,⑮⑮⑯, 9,12,Ｈトリプルスレット, 51,後藤浩, 1.6, 41,  -1, -28, 7, 31.1,⑨⑧⑥,10, 3,Ｐメルボルンシチｰ, 62,柴山雄, 2.0, 67,  -5,   9,13,165.5, ⑯⑮,10, 5,Ｎキャッチｰタイトル, 81,田中博, 1.1, 82,  17,  -9,14, 60.8,⑦⑦⑧
11,13,Ｋコスモグラビティ, 45,中舘英, 3.4, 40,  -3, -20, 4, 17.5,⑩⑧⑨,10,16,Ｇコスモドロス, 51,松岡正, 1.9, 38,*  4, -39, 6, 26.3,⑩③②,11,13,Ｈオオヒメ, 79,柄崎将, 2.0, 69,  11,  -6, 6, 12.1, ④④,11, 9,Ｐマイネカンナ, 80,三浦皇, 1.1, 84,  13,   0,12, 39.4,⑬⑬⑫
12, 7,Ｎテイエムクロヒョｰ, 36,武士沢, 3.5, 41,  -8, -11,13,285.9,⑬⑭⑭,11,13,Ｐスマｰトカンパニｰ, 14,内田博, 2.4, 33, -13, -18,10, 55.1,⑯⑮⑮,12, 2,Ｄディスパｰロ, 80,小島太, 2.0, 70,* 12,  -7, 9, 24.2, ②②,12,14,Ｏリキッドノｰツ, 81,後藤浩, 1.1, 84,  13,   3,10, 36.4,⑯⑯⑯
13,10,Ｄミヤコドリｰム, 57,小林淳, 3.7, 41,  -7, -14,10,212.9,⑭⑬⑫,12, 1,Ｎドリｰムガｰデン, 25,武士沢, 2.8, 30,  -4, -41,14,115.5,④⑨⑬,13,15,Ｍブルｰチェイサｰ, 69,江田照, 2.3, 65,   3,  -1,15,338.8, ⑫⑬,13, 7,Ｋセンカク, 86,江田照, 1.2, 82,  14,  -4,16, 64.3,⑪⑩⑩
14, 2,Ｊオメガジャスパ, 47,石橋脩, 4.0, 39, -10, -11,14,293.3,⑯⑯⑮,13, 8,Ｏペルセポネ, 24,中舘英, 3.5, 25, -10, -38,16,228.6,⑫⑭⑭,14,12,Ｏアンテリオｰル, 63,鷹野宏, 3.2, 55,  -2,  -4,16,365.3, ⑭⑭,14,15,Ｊアサカディフィｰト, 86,中舘英, 1.3, 82,  14,  -6,13, 56.5,⑫⑫⑮
15,12,Ｌインディアンボス, 41,田中博, 4.8, 34,  -3, -31,16,443.0,⑧⑨⑩,14, 9,Ｄショｰンバロｰズ, 57,藤田伸, 4.0,  7,   2, -68, 3,  6.4,③④⑨,15, 7,Ｎマグネティックマン, 68,西田雄, 3.3, 53,  -5,  -2,14,227.5, ⑮⑯,15, 8,Ｉシャドウゲイト, 86,内田博, 1.3, 79,* 20, -18, 9, 28.2,③③④
16,11,Ｏナイトクラブ, 33,宮崎北, 6.5, 22,  -5, -42,11,238.0,⑤⑪⑬,,,,,,,,,,,,,16,11,Ｊソロタｰン, 76,黛弘人, 4.7, 45,   9, -27,12, 82.9, ⑦⑪,16,16,Ｌダイシングロウ, 82,安藤勝, 1.7, 75,  18, -21, 6, 13.1,④⑤⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-11 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:90 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-2),,,,,,,,,,,
単勝:160円 複勝:08=110円 06=110円 04=230円 枠連:190円,,,,,,,,,,,,"単勝:12,730円 複勝:10=3,180円 02=200円 14=1,560円 枠連:1,260円",,,,,,,,,,,,"単勝:1,300円 複勝:09=390円 05=300円 01=230円 枠連:2,460円",,,,,,,,,,,,単勝:830円 複勝:01=290円 10=230円 12=990円 枠連:690円,,,,,,,,,,,
馬連:190円 ワイド:06-08=130円 04-08=380円 04-06=460円,,,,,,,,,,,,"馬連:29,700円 ワイド:02-10=7,470円 10-14=41,560円 02-14=3,180円",,,,,,,,,,,,"馬連:5,350円 ワイド:05-09=1,600円 01-09=1,170円 01-05=870円",,,,,,,,,,,,"馬連:2,860円 ワイド:01-10=1,240円 01-12=5,750円 10-12=3,470円",,,,,,,,,,,
"馬単:300円 3連複:760円 3連単:1,730円",,,,,,,,,,,,"馬単:77,510円 3連複:403,020円 3連単:3,305,710円",,,,,,,,,,,,"馬単:11,600円 3連複:9,450円 3連単:67,210円",,,,,,,,,,,,"馬単:6,500円 3連複:41,980円 3連単:232,760円",,,,,,,,,,,
■ 3R  ダ1800m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 6R  芝2200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 9R  芝2000m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■12R  芝1600m 4歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,ﾒｲｸﾃﾞﾋﾞｭｰ中山,,,,,,,,,,,,,,,,,,,,,,,,寒竹賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5, ダンシングクイｰン,---,北村宏,, 57,*-10,*  7, 1,  1.9,②②②, 1,13,Ｎヤマニンバッスル, 40,横山典,, 63,* -6,   0, 3,  6.2,⑥③③, 1, 1,Ｇベストメンバｰ, 60,後藤浩,, 69,   3,*  9, 2,  3.4,⑧⑨⑥, 1, 9,Ｄコウヨウアイリｰン, 77,宮崎北,, 73,  -2,*  5, 6, 15.6,⑤⑤④
 2, 7, トサップ,---,三浦皇, 0.7, 50,*-10,*  0, 5, 13.5,①①①, 2, 8,Ａヒカルマイステｰジ, 61,藤田伸, 0.1, 65,  -7,*  4, 1,  2.6,⑤⑨⑦, 2, 6,Ｄピｰスオブラック, 64,大野拓, 0.3, 66,   2,*  7, 5,  9.7,⑨⑩⑦, 2, 6,Ｃヤサシイキモチ, 77,三浦皇, 0.3, 69,  -2,   0, 1,  4.1,④④②
 3, 4, オｰゴンオｰカン,---,中舘英, 1.4, 47, -12,  -2, 8, 25.4,⑤④④, 3,12,Ｅブラストタリスマン, 56,吉田隼, 0.1, 64,* -5,   0,10, 52.5,④⑤④, 3, 2,Ｂメイショウパルマ, 66,内田博, 0.5, 64,   3,   1, 1,  2.3,⑩⑧⑤, 3, 2,Ｋシェリルピンク, 72,田中勝, 0.5, 67,  -4,  -1, 4,  8.1,⑥⑥⑥
 4,10, シチコウキング,---,大野拓, 2.0, 44, -13,  -5, 4,  9.2,⑥⑤⑤, 4, 2,Ｊゴｰルドアカデミｰ, 50,田中勝, 0.3, 67,  -8,*  5, 9, 35.0,⑨⑫⑨, 4, 9,Ｅタイフｰンルビｰ, 62,吉田豊, 0.5, 60,* 23, -44, 6, 12.7,①①①, 4, 8,Ｇイチゴイチエ, 74,内田博, 0.6, 66,  -5,   1, 3,  4.4,⑨⑧⑦
 5,11, ビクトリアモｰド,---,吉田豊, 2.1, 43,*-11,  -9, 6, 21.0,③③③, 5, 9,Ｄティアップノブレス, 58,内田博, 0.3, 61,* -6,  -3, 4,  7.4,⑦⑥⑤, 5, 4,Ｃワｰルドカルティエ, 65,横山典, 0.9, 57,   6, -10, 3,  8.2,④④④, 5, 3,Ａブルｰミンバｰ, 81,横山典, 0.6, 63,  -2,  -3, 5,  8.2,③③⑤
 6, 1, テラモマルゼン,---,柴田善, 2.6, 41, -15,  -7, 3,  8.5,⑫⑩⑦, 6, 4,Ｃダノニｰ, 59,宮崎北, 0.8, 58,  -8,  -3, 8, 16.0,⑬⑪⑬, 6, 7,Ｉシングンレジェンド, 55,藤田伸, 1.1, 57,   7, -12, 7, 22.8,③③③, 6, 4,Ｉジョウノガｰベラ, 72,後藤浩, 0.7, 67,  -8,*  5, 8, 17.1,⑩⑫⑩
 7, 8, トｰセンルｰチェ,---,内田博, 2.9, 38, -16,  -7, 2,  4.6,⑪⑪⑨, 7, 1,Ｂワイルドトウショウ, 59,武士沢, 1.0, 54,* -6, -12, 5, 10.1,⑮⑧⑩, 7,11,Ａチュニジアンブルｰ, 68,勝浦正, 1.1, 58,   7, -16, 8, 27.3,②②②, 7, 5,Ｂスイｰトカルタゴ, 78,北村宏, 0.7, 62,  -5,  -1, 2,  4.1,⑦⑦⑧
 8, 9, タマモルンバ,---,武士沢, 3.3, 34, -15, -13,11,130.5,⑨⑨⑧, 8,10,Ｉドンヤマト, 51,後藤浩, 1.1, 50,* -4, -19,11, 91.7,①①①, 8, 3,Ｆプルプル, 61,北村宏, 1.8, 51,   2, -10,10,106.9,⑪⑪⑪, 8,13,Ｊパｰプルカフェ, 72,小島太, 0.8, 64,  -8,   2,10, 30.6,⑪⑪⑫
 9, 3, ダイワハンタｰ,---,田中勝, 3.7, 32, -15, -16,10, 29.5,⑧⑧⑪, 9, 7,Ｈドリｰムタフキｰク, 51,丸田恭, 1.1, 55,  -9,  -4,15,167.1,⑩⑭⑪, 9, 8,Ｈフォｰレイカｰ, 60,安藤勝, 1.8, 51,   5, -18, 4,  8.7,⑦⑥⑩, 9,11,Ｈクイックセイコｰ, 73,柴田善, 0.8, 66,  -9,*  5, 7, 16.4,⑬⑬⑬
10,12, シノブワンダｰ,---,田辺裕, 4.0, 29, -12, -21, 9, 26.8,⑦⑥⑥,10,11,Ｋワｰルドコンパス, 50,三浦皇, 1.1, 51,* -4, -19, 2,  5.2,②②②,10, 5,Ｊブラウンアゲイン, 36,武士沢, 2.4, 47,   3, -24,11,179.3,⑥⑦⑨,10,10,Ｆヤマニンパンテｰル, 74,丸田恭, 1.1, 58,  -6,  -5,13, 82.0,⑧⑩⑪
11, 2, アンブラッセ,---,横山典, 4.6, 25, -14, -25, 7, 22.5,④⑦⑩,11,16,Ｇカムレｰシング, 55,柴田善, 1.3, 49,* -6, -18, 7, 14.5,⑪⑦⑧,11,10, リロ,---,三浦皇, 2.5, 45,   5, -31, 9, 61.3,⑤⑤⑧,11,12,Ｌアリダｰチャｰム, 71,小野次, 1.1, 58,* -1, -13,12, 81.4,②②③
12, 6, ジュンノブルボン,---,高橋智,10.5,-14, -18, -66,12,166.6,⑩⑫⑫,12,15,Ｍリボｰン, 41,嘉藤貴, 1.3, 53,  -8,  -9,14,160.4,⑭⑬⑮,,,,,,,,,,,,,12, 7,Ｍライフブリｰズ, 66,勝浦正, 1.2, 59,  -6,  -6,11, 45.7,⑫⑨⑨
,,,,,,,,,,,,13, 3,Ｌクレッシェンド, 43,小野次, 1.4, 48,* -6, -19,12,115.9,③④⑥,,,,,,,,,,,,,13, 1,Ｅメイスンシンデレラ, 74,津村明, 1.8, 50,*  2, -27, 9, 30.4,①①①
,,,,,,,,,,,,14, 6,Ｆドリｰムスナイパｰ, 55,津村明, 1.9, 48,  -9, -13, 6, 14.4,⑫⑮⑭,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,15,14,Ｏマイネミュｰズ, 40,石橋脩, 2.1, 45,  -7, -22,16,247.9,⑧⑩⑫,,,,,,,,,,,,,,,,,,,,,,,,
