09年 6月13日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 6月13日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 4R  芝2400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 7R  ダ1600m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  芝2000m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-8,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,稲村ヶ崎特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,16,Ｆビクトリアスバイオ, 60,三浦皇,, 67,  -3,*  6, 4,  9.8, ⑦⑦, 1,16,Ｃロｰドアイアン, 61,戸崎圭,, 74,  -8,* 14, 3,  6.2,⑩⑩⑩, 1, 7,Ｃエイブルベガ, 76,藤田伸,, 74,*  8,*  3, 1,  3.1, ③③, 1, 4,Ｂトランスワｰプ, 80,横山典,, 88,  17,   1, 9, 23.6,⑥⑤⑤
 2,10,Ｃエフロレス, 61,伊藤工, 0.1, 66, -10,* 15, 2,  4.5, ⑭⑭, 2,15,Ｋドリｰムスナイパｰ, 55,木幡初, 0.1, 70,* -5,   5, 5, 12.5,③②②, 2,13,Ｉパンプアップ, 71,丹内祐, 0.3, 74,   7,   1, 9, 30.3, ④⑤, 2, 5,Ｆダイワオｰジｰ, 77,内田博, 0.1, 91,  15,*  8, 3,  6.1,⑪⑭⑭
 3,11,Ａマエストラｰレ, 67,横山典, 0.1, 65,*  1,   1, 1,  2.2, ①①, 3,17,Ｌマルタカアンデス, 53,後藤浩, 0.5, 65,* -6,   1,10, 20.8,④④③, 3,11,Ｋユｰワファントム, 69,戸崎圭, 0.4, 71,   6,*  2,14, 80.1, ⑫⑧, 3,13,Ｊマゼラン, 69,池添謙, 0.1, 90,  16,   3, 5, 10.9,⑬⑪⑧
 4, 8,Ｄヘリオポｰズ, 61,蛯名正, 0.3, 65,   0,   2, 3,  4.9, ⑤⑤, 4, 9,Ｂオンワｰドシェルタ, 62,小林久, 0.6, 67,  -8,*  6, 8, 15.0,⑫⑫⑪, 4, 4,Ｄコスモビｰスト, 76,木幡初, 0.5, 70,   5,*  5, 8, 23.2, ⑭⑫, 4, 1,Ｅギムレットアイ, 78,後藤浩, 0.1, 90,  15,*  7, 8, 19.2,⑨⑨⑫
 5, 1,Ｅシャインエフォｰト, 61,佐藤聖, 0.3, 65,  -3,   4, 6, 25.6, ⑥⑥, 5, 3,Ｇトｰアショウリュウ, 57,大野拓, 0.6, 64,  -7,   1, 7, 14.7,⑤⑤⑤, 5, 2,Ｂラブリｰコンサｰト, 77,安藤勝, 0.5, 70,   7,  -1, 2,  3.7, ⑤④, 5,14,Ａフィニステｰル, 81,藤田伸, 0.6, 83,  17,  -5, 1,  2.3,⑧⑧⑦
 6, 5,Ｉカネトシジュラｰル, 55,池崎祐, 1.1, 58,  -6,   1,13,151.6, ⑬⑪, 6,11,Ｏガｰネットダスク, 48,村田一, 0.7, 63,* -4,  -6,16,161.8,①①①, 6, 3,Ｌサイアｰエフェクト, 66,丸田恭, 0.9, 68,   6,  -3,12, 70.0, ⑦⑥, 6, 8,Ｄコスモオｰスティン, 78,三浦皇, 0.7, 82,  22, -18, 7, 15.9,⑤③③
 7,14,Ｂダイヤモンドビット, 61,鷹野宏, 1.2, 58,   0,  -6, 5, 10.3, ③④, 7, 2,Ｆトウショウライド, 58,内田博, 0.9, 65, -10,   5, 9, 19.3,⑪⑪⑬, 7,14,Ａノワｰルシチｰ, 77,吉田豊, 0.9, 68,   4,   0, 3,  5.0, ⑬⑪, 7, 9,Ｃセプタｰレイン, 79,北村宏, 0.7, 82,  17,  -3, 4, 10.5,⑫⑬⑪
 8, 3,Ｋアドニスラモｰサ, 52,内田博, 1.3, 57,  -4,  -3, 7, 29.7, ⑧⑧, 8,13,Ｊアｰスセイバｰ, 55,三浦皇, 1.0, 61,  -7,  -3, 2,  4.5,⑥⑦⑥, 8,12,Ｍクラレットジャグ, 65,勝浦正, 1.1, 68,   5,   0, 5, 17.7, ⑨⑬, 8, 3,Ｎダイワバゼラｰド, 56,武士沢, 0.9, 82,  15,  -4,11, 80.9,⑭⑫⑬
