09年 9月21日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 9月21日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1400m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 4R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 7R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■10R  芝1000m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
 9,10,Ｆコスモマイティｰン, 47,丹内祐, 2.2, 32,  -1, -38, 6, 39.1, ③④, 9, 6,Ｅワイルドイマｰジュ, 62,柴田善, 2.0, 56,   3, -11, 8, 33.4,⑦⑩⑨, 9, 5,Ｊタイキプライム, 69,北村宏, 2.0, 64,   8,  -8, 9, 20.4,⑤⑤⑤, 9,15,Ｐトミノドリｰム, 65,高山太, 1.0, 74,   6,   2,16, 69.4,   
10, 6,Ｉドロシｰパｰキンス, 27,丸田恭, 2.3, 31, -17, -18,11,221.2, ⑪⑪,10, 7,Ｇシャテルドン, 59,後藤浩, 3.1, 48,   4, -22, 6, 24.6,⑩⑨⑧,10,11,Ｅエルチョコレｰト, 75,横山典, 2.3, 63,   8, -10, 3,  6.4,④④④,10, 9,Ｈシシャモチャン, 73,宮崎北, 1.0, 74,   6,   3,11, 26.1,   
11, 3,Ｋビッグルｰキｰ, 13,江田照, 2.6, 30, -17, -22,10,164.0, ⑩⑩,11, 9,Ｊレッドエンサイン, 54,北村宏, 3.5, 45,   4, -25, 5, 22.0,⑧⑧⑩,11, 6,Ｉフジマサルビｰ, 70,池崎祐, 2.3, 64,   7,  -8,11,144.4,⑦⑨⑩,11,16,Ｇレイクエルフ, 76,的場勇, 1.1, 72,   7,   0, 6, 11.4,   
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,10,Ｍトキノムテキ, 70,安藤光, 1.1, 72,   7,   0,14, 33.0,   
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13, 6,Ｏヌｰサ, 67,古川吉, 1.1, 72,  -5,   8,17, 81.1,   
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,17,Ｌワシントンパｰク, 71,後藤浩, 1.3, 71,* 14,  -7, 4,  7.9,   
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,11,Ｒホウショウリヴ, 43,江田照, 1.4, 68,  10,  -6,18,150.0,   
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,12,Ｊムラマサノメイトｰ, 72,石橋脩, 1.5, 68,* 14, -10, 9, 18.8,   
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,18,Ｎカルパントラス, 69,田中博, 1.7, 65,* 14, -13,13, 28.9,   
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,13,Ｑコスモイライザ, 65,内田博, 1.8, 63,  11, -12, 3,  6.7,   
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-1),,,,,,,,,,,
"単勝:620円 複勝:02=210円 01=780円 07=150円 枠連:7,620円",,,,,,,,,,,,"単勝:230円 複勝:11=110円 03=240円 01=120円 枠連:1,100円",,,,,,,,,,,,"単勝:1,490円 複勝:04=410円 09=250円 08=290円 枠連:3,440円",,,,,,,,,,,,"単勝:1,310円 複勝:04=500円 14=190円 08=240円 枠連:850円",,,,,,,,,,,
"馬連:7,180円 ワイド:01-02=1,850円 02-07=440円 01-07=1,610円",,,,,,,,,,,,"馬連:1,320円 ワイド:03-11=480円 01-11=170円 01-03=460円",,,,,,,,,,,,"馬連:5,240円 ワイド:04-09=1,270円 04-08=1,380円 08-09=1,340円",,,,,,,,,,,,"馬連:3,510円 ワイド:04-14=1,530円 04-08=1,920円 08-14=880円",,,,,,,,,,,
"馬単:10,730円 3連複:8,910円 3連単:76,000円",,,,,,,,,,,,"馬単:1,790円 3連複:1,080円 3連単:6,290円",,,,,,,,,,,,"馬単:11,000円 3連複:15,510円 3連単:88,780円",,,,,,,,,,,,"馬単:7,470円 3連複:9,010円 3連単:69,910円",,,,,,,,,,,
■ 2R  芝1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 5R  芝1800m 2 歳新馬 馬齢,,,,,,,,,,,,■ 8R  芝1400m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■11R  ダ1800m 3歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ新潟,,,,,,,,,,,,,,,,,,,,,,,,ｴﾙﾑｽﾃｰｸｽ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,16,Ｅプティプランセス, 63,後藤浩,, 72, -13,* 16, 8, 36.2, ⑩⑧, 1, 8, トレイルブレイザｰ,---,赤木高,, 52,* -9,* -3, 1,  2.5, ②②, 1,15,Ｇカピタｰノ, 65,田中博,, 70, -13,* 15, 6, 12.0, ⑯⑭, 1, 7,Ｂマチカネニホンバレ, 95,北村宏,, 88,*  6,  24, 2,  4.8,②②②
 2,15,Ｆリｰゾラビアンコ, 63,勝浦正, 0.2, 73, -16,* 19, 6, 29.2, ⑮⑭, 2, 3, エｰシンリタｰンズ,---,松岡正, 0.3, 51, -12,* -3, 2,  3.3, ④③, 2,18,Ｂセンザイイチグウ, 71,大野拓, 0.0, 68,  -9,* 10, 4,  8.5, ⑨⑦, 2, 3,Ｈネイキッド, 92,赤木高, 0.0, 91,   6,* 27,10, 85.0,③⑥⑥
 3, 6,Ｂクリスエスマｰチ, 68,松岡正, 0.3, 70, -15,  15, 2,  3.5, ⑪⑪, 3, 6, セｰリオフィリア,---,北村宏, 0.6, 47, -12,  -4, 8, 43.6, ⑥⑥, 3, 6,Ｐマイネルプライゼン, 54,松岡正, 0.2, 64,  -5,   2, 3,  6.8, ③③, 3,14,Ｎクリｰルパッション, 87,津村明, 0.2, 89,   6,* 25, 5, 19.4,⑤⑦⑦
 4,10,Ｇキュｰトトリックス, 63,田中勝, 0.4, 70, -16,* 16, 4,  9.2, ⑫⑬, 4, 9, トレジャｰゴッド,---,柴田善, 1.1, 40, -11, -18, 6, 18.9, ③④, 4, 3,Ｃケイバズキ, 70,北村宏, 0.2, 66, -10,* 11, 1,  3.8, ⑩⑩, 4,15,Ａトランセンド, 96,内田博, 0.3, 89,*  6,  21, 1,  1.6,④③③
 5,12,Ｌスイｰトコトドｰル, 52,北村宏, 0.4, 63,*-12,   7,10,160.3, ④④, 5, 4, コスモマｰクン,---,石橋脩, 1.2, 39,* -9, -22, 7, 29.6, ①①, 5,17,Ｏコイクレナイ, 57,木幡初, 0.2, 63,  -5,   3,11, 28.9, ④④, 5, 8,Ｉナムラハンタｰ, 92,田中勝, 0.4, 88,   5,* 25, 8, 36.9,⑪⑪⑩
 6, 9,Ａフロｰズンダイキリ, 71,安藤勝, 0.6, 69, -17,* 18, 1,  1.8, ⑭⑮, 6, 2, ヴォイスメｰル,---,内田博, 1.3, 40, -13, -13, 4,  6.5, ⑨⑨, 6, 2,Ａジョニｰバロｰズ, 71,中舘英, 0.4, 64,  -6,   3, 2,  4.3, ⑥⑨, 6,13,Ｋアロンダイト, 89,後藤浩, 0.7, 84,   6,  20, 3,  7.5,⑧⑤⑤
 7, 3,Ｄパットブランシュ, 65,草野太, 0.6, 68, -16,  15, 7, 35.3, ⑬⑫, 7, 1, オｰスミカイエン,---,江田照, 1.6, 35, -13, -19, 3,  5.0, ⑤⑤, 7, 5,Ｒルミナリエ, 50,伊藤工, 0.6, 59,* -1,  -7,12, 70.3, ①①, 7, 4,Ｆトｰセンブライト, 93,安藤勝, 0.9, 84,   3,  24, 7, 33.5,⑫⑭⑭
 8,11,Ｃニホンピロピンキｰ, 68,内田博, 0.7, 61,*-10,   2, 3,  8.7, ②②, 8, 7, マルブツダンスイン,---,勝浦正, 1.8, 34, -15, -19, 5, 17.0, ⑦⑦, 8, 9,Ｆキングケイザンオｰ, 67,田辺裕, 0.7, 60, -13,   7,13, 85.6, ⑮⑯, 8, 2,Ｏキングブレｰヴ, 83,木幡初, 1.1, 82,   4,  20,12,200.7,⑦⑧⑧
 9,14,Ｈアッフェルバンダム, 60,石橋脩, 0.9, 60, -13,   3, 5, 24.8, ⑥⑥, 8, 5, ケイアイラプタｰ,---,伊藤工, 1.8, 34, -15, -18, 9, 47.9, ⑧⑧, 9,12,Ｈサウスクリヨン, 64,石橋脩, 0.7, 59,  -7,  -1, 9, 20.1, ⑦⑤, 9, 6,Ｇシルククルセイダｰ, 92,田中博, 1.3, 82,   4,  18, 9, 56.4,⑩⑩⑪
10, 1,Ｊメイショウボタン, 55,船曳文, 1.0, 58, -13,   1,14,316.1, ③③,,,,,,,,,,,,,10,14,Ｌシャイニｰカフェ, 60,小島太, 0.8, 58,  -6,  -2,17,137.2, ⑧⑥,10, 5,Ｌドンクｰル, 89,吉田豊, 1.3, 81,   5,  17,13,269.0,⑨⑨⑨
11, 8,Ｐカネトシフィオｰレ, 45,柴原央, 1.3, 52,*-10,  -7,15,519.6, ①①,,,,,,,,,,,,,11, 1,Ｅニシノアクエリオン, 68,吉田豊, 0.8, 57,  -7,  -3, 5, 10.1, ⑤⑧,11,11,Ｅナンヨｰヒルトップ, 93,柴田善, 1.3, 81,   6,  15,11,133.9,⑥④④
12, 7,Ｍスプリングモナ, 50,大野拓, 1.4, 57, -17,   6,12,301.5, ⑯⑯,,,,,,,,,,,,,12, 4,Ｊオｰゴンシャトル, 62,藤田伸, 0.8, 59, -13,   5, 8, 18.6, ⑬⑮,12, 9,Ｃサンライズバッカス, 95,佐藤哲, 1.4, 81,   3,  19, 6, 28.0,⑬⑫⑫
13, 5,Ｎニシノプルメリア, 48,伊藤工, 2.2, 44, -14, -11,13,304.2, ⑨⑩,,,,,,,,,,,,,13,16,Ｎジュワユｰス, 57,南田雅, 0.9, 60, -17,*  9,18,183.3, ⑱⑱,13,10,Ｊトシナギサ, 91,松岡正, 1.8, 76,*  7,   9, 4, 15.0,①①①
14,13,Ｉエタｰナルレイズ, 58,吉田豊, 2.4, 40, -15, -16, 9, 45.8, ⑧⑦,,,,,,,,,,,,,14,10,Ｋテラモミリオネ, 61,丸山元, 1.0, 56, -13,   2,14, 99.0, ⑭⑫,14,12,Ｍナナヨｰヒマワリ, 87,石橋脩, 1.8, 80,   3,  16,14,270.4,⑭⑬⑬
15, 2,Ｋスマイルビクトリｰ, 54,中舘英, 2.6, 38, -13, -22,11,272.7, ⑤⑤,,,,,,,,,,,,,15,11,Ｄリワｰドボｰガン, 69,五十嵐, 1.0, 54,* -1, -12, 7, 14.4, ②②,,,,,,,,,,,,
16, 4,Ｏマイストロベリｰ, 45,嘉藤貴, 4.4, 18, -15, -44,16,576.3, ⑦⑨,,,,,,,,,,,,,16, 8,Ｉドリｰムヘリテｰジ, 63,吉田隼, 1.2, 56, -17,   6,10, 25.2, ⑰⑰,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17,13,Ｍティアップタイガｰ, 60,江田照, 1.4, 51, -10,  -5,15,108.3, ⑫⑬,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18, 7,Ｑマヤノモノポリｰ, 54,勝浦正, 2.0, 44,  -9, -14,16,111.6, ⑪⑪,,,,,,,,,,,,
ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:90 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:-2),,,,,,,,,,,
"単勝:3,620円 複勝:16=780円 15=630円 06=160円 枠連:17,060円",,,,,,,,,,,,単勝:250円 複勝:08=120円 03=140円 06=610円 枠連:370円,,,,,,,,,,,,"単勝:1,200円 複勝:15=320円 18=270円 06=300円 枠連:2,280円",,,,,,,,,,,,"単勝:480円 複勝:07=230円 03=1,280円 14=510円 枠連:6,530円",,,,,,,,,,,
"馬連:18,760円 ワイド:15-16=4,210円 06-16=1,340円 06-15=1,230円",,,,,,,,,,,,"馬連:430円 ワイド:03-08=220円 06-08=1,390円 03-06=1,220円",,,,,,,,,,,,"馬連:4,320円 ワイド:15-18=1,360円 06-15=2,580円 06-18=1,740円",,,,,,,,,,,,"馬連:14,290円 ワイド:03-07=2,810円 07-14=1,140円 03-14=5,690円",,,,,,,,,,,
"馬単:48,690円 3連複:24,090円 3連単:289,790円",,,,,,,,,,,,"馬単:730円 3連複:4,990円 3連単:17,500円",,,,,,,,,,,,"馬単:10,610円 3連複:18,330円 3連単:122,300円",,,,,,,,,,,,"馬単:23,270円 3連複:40,350円 3連単:241,320円",,,,,,,,,,,
■ 3R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 6R  ダ1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 9R  芝2000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,,■12R  芝1600m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,菅名岳特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ｄオｰセロワ, 65,内田博,, 69,* 14, -12, 1,  2.3, ①①, 1, 9,Ａシャイニｰクエスト, 74,丸田恭,, 80,*  9,*  9, 2,  3.3, ①①, 1, 7,Ｃホッコｰビクトリｰ, 79,柴田善,, 84,* 14,   1, 5,  6.7, ①①, 1, 2,Ｄロッシェノワｰル, 73,内田博,, 81,   3,* 13, 1,  3.2, ⑪⑪
 2, 8,Ｃフリｰクトｰク, 65,柴田善, 0.1, 64,   6,  -5, 4,  6.1, ③③, 2,15,Ｄラビットマン, 68,丸山元, 0.5, 75,*  8,   5, 5, 13.1, ②②, 2, 5,Ａアｰリンダル, 83,横山典, 0.3, 81,  10,*  7, 1,  3.4, ⑩⑦, 2, 8,Ｂドリｰムスカイラブ, 77,吉田隼, 0.2, 76,   9,   1, 4,  8.8, ④④
 3,12,Ｈナムラエリス, 53,中村将, 0.3, 58,   2,* -4,11,147.6, ⑤⑤, 3, 3,Ｇカシマチャンピオン, 63,宮崎北, 0.9, 71,   3,   6, 7, 29.5, ⑤④, 3, 1,Ｆマツリダガッツ, 73,松岡正, 0.6, 79,* 13,  -4, 4,  5.2, ③②, 3,10,Ｋハッピｰパレｰド, 67,吉田豊, 0.2, 79,   2,* 14,11, 60.9, ⑭⑭
 4,10,Ａドリｰムアスパイア, 71,木幡初, 0.6, 54,  -3,* -2, 3,  4.3, ⑨⑧, 4,11,Ｊボンジュｰルソノコ, 62,黛弘人, 1.8, 64,  -4,   5, 8, 40.6, ⑪⑪, 4,10,Ｅサクラサクセス, 75,田中博, 0.7, 78,  11,  -3, 8, 40.2, ②④, 4, 4,Ｅヒカルルｰキｰ, 73,田中勝, 0.3, 77,   6,   5, 2,  3.6, ⑥⑥
 5, 3,Ｅコパノファンタメ, 65,津村明, 0.8, 55,   4, -11, 5, 13.7, ④④, 5,14,Ｅクリスタルドア, 66,中村将, 1.8, 63,  -7,*  8,10, 48.7, ⑭⑭, 5, 3,Ｇスズカスパｰク, 69,安藤勝, 0.9, 78,   9,   1, 2,  4.0, ⑨⑨, 5,15,Ａテクニカルラン, 80,石橋脩, 0.5, 75,   3,   5, 3,  4.1, ⑫⑫
 6,13,Ｂエイブルアロｰ, 65,丸山元, 0.9, 59,* 13, -19, 2,  4.2, ②②, 6,13,Ｂトｰセンフｰガ, 73,伊藤工, 1.9, 62,   2,  -2, 1,  2.5, ⑥⑥, 6, 8,Ｄニシノルｰファス, 76,内田博, 0.9, 76,  11,  -6, 3,  4.2, ⑥⑤, 6,14,Ｉシンセサイザｰ, 69,後藤浩, 0.5, 76,   6,   3, 8, 25.3, ⑨⑧
 7, 4,Ｆプリティｰパイン, 61,伊藤工, 1.0, 50,  -2,  -7, 6, 19.0, ⑦⑦, 7, 5,Ｋエクストラシチｰ, 60,草野太, 2.1, 62,  -2,   1,13,247.6, ⑩⑨, 7, 6,Ｂシンボリロｰレンス, 79,木幡初, 1.2, 72,  11, -11, 6, 19.7, ⑤③, 7, 5,Ｊピｰスオブパワｰ, 67,北村宏, 0.6, 72,   2,   8,10, 54.4, ⑬⑬
 8,11,Ｉロｰレルアズｰリ, 51,江田照, 1.1, 50,   0, -10, 9, 94.2, ⑥⑥, 8, 7,Ｌルビウス, 59,千葉直, 2.2, 60,  -8,   5,14,287.1, ⑮⑮, 8, 4,Ｈタツクｰル, 69,松田大, 2.1, 66,   6, -11,10, 97.8, ⑧⑧, 8, 3,Ｇライフロングラバｰ, 72,津村明, 0.8, 71,   3,   2,13,112.9, ⑩⑩
 9, 2, ミルトス,---,草野太, 1.2, 49,  -6,* -4, 8, 90.4, ⑫⑫, 9, 6,Ｈワイドヒリュウ, 63,丹内祐, 2.2, 62,*  6,  -8, 3,  5.9, ③③, 9, 2,Ｊクラブトゥギャザｰ, 65,北村宏, 2.2, 62,   7, -15, 7, 37.2, ④⑥, 9, 1,Ｆアナナス, 73,村田一, 0.9, 71,   6,  -4, 9, 46.2, ⑦⑦
10, 7,Ｇシルバｰゴｰラン, 56,田村太, 1.3, 50,  -4,  -6, 7, 60.7, ⑩⑨,10,10,Ｆリッシンボス, 64,池崎祐, 2.2, 60,  -2,  -1,11, 69.7, ⑨⑩,10, 9,Ｉテイエムセイラン, 69,芹沢純,15.5,-86,  -1, ---, 9, 79.5, ⑦⑩,10, 9,Ｌクリノポップコｰン, 65,江田照, 1.1, 70,  -2,   7,15,385.4, ⑮⑮
11, 9,Ｊクリスビｰト, 51,古川吉, 1.3, 50,  -4,  -6,10,121.1, ⑪⑪,11, 4,Ｍドゥミポワント, 59,的場勇, 2.3, 60,   0,  -3, 6, 19.6, ⑧⑧,,,,,,,,,,,,,11, 6,Ｃフィデリオ, 73,田辺裕, 1.3, 64,   3,  -5, 7, 20.9, ⑧⑨
12, 5,Ｋオｰロツェッキｰノ, 45,荻野琢, 2.0, 43, -11,  -7,12,152.9, ⑭⑭,12, 2,Ｉドラゴンホｰラｰ, 63,国分優, 2.5, 57,  -1,  -4, 9, 41.0, ⑦⑦,,,,,,,,,,,,,12, 7,Ｈダノンマスタｰズ, 71,横山典, 1.4, 60,* 12, -23, 6, 16.7, ①①
13, 6,Ｌクリエイティブラブ, 41,宮崎北, 2.8, 35,  -4, -21,13,418.9, ⑧⑩,13, 8,Ｏエアダｰミ, 47,小野寺, 2.8, 55,  -5,  -3,12, 79.0, ⑬⑬,,,,,,,,,,,,,13,11,Ｎナンヨｰエンゼル, 59,伊藤工, 1.6, 59,* 11, -25,12, 64.7, ②②
14,14,Ｍラッセラｰ, 36,池崎祐, 3.1, 33,  -8, -19,14,455.4, ⑬⑬,14,12,Ｃウインルナ, 72,田中博, 2.9, 55,   4, -12, 4,  8.8, ④⑤,,,,,,,,,,,,,14,12,Ｍマイネルアウストロ, 62,松岡正, 1.7, 60,   6, -16, 5, 15.4, ⑤⑤
,,,,,,,,,,,,15, 1,Ｎカシノシンケン, 53,大江原, 3.1, 52,  -5,  -5,15,533.4, ⑫⑫,,,,,,,,,,,,,15,13,Ｏマイネルヴルメリオ, 43,丹内祐, 4.9, 28,* 10, -71,14,181.6, ③③
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:75 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-1),,,,,,,,,,,
"単勝:230円 複勝:01=140円 08=200円 12=1,530円 枠連:600円",,,,,,,,,,,,"単勝:330円 複勝:09=170円 15=460円 03=530円 枠連:1,630円",,,,,,,,,,,,単勝:670円 複勝:07=170円 05=150円 01=170円 枠連:550円,,,,,,,,,,,,"単勝:320円 複勝:02=180円 08=240円 10=960円 枠連:1,350円",,,,,,,,,,,
