09年 2月28日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 2月28日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 7R  芝2000m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  芝1200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
 7, 5,Ｉワンダｰアサｰルト, 50,野元昭, 0.8, 57,   1,  -2,15,235.4,⑧⑪⑨, 7,11,Ｇレディオｰロラ, 69,田面木, 1.0, 58,  -3,  -2, 2,  4.9, ⑨⑨, 7, 2,Ｆキングオブロマネ, 67,田辺裕, 0.6, 60,  -5,   2, 3, 14.2, ⑮⑪, 7, 6,Ｎマスラタケヲ, 72,丸田恭, 0.8, 78,  14,  -3,14, 54.4,⑨⑪⑬
 8, 8,Ｏダイヤモンドレｰン, 43,的場勇, 0.8, 58,   2,  -3,14,220.6,⑩⑨⑧, 8, 7,Ｂモモフク, 71,宮崎北, 1.0, 58,   0,  -4, 7, 12.3, ⑥⑧, 8,11,Ｈテラノチェリｰ, 66,田中健, 0.7, 62,   4,  -8, 9, 25.5, ⑤⑥, 8,15,Ｈヒカリベルサイユ, 76,中村将, 0.8, 81,  13,   2, 8, 13.1,⑮⑯⑫
 9,12,Ｇハバナシガｰ, 56,黛弘人, 0.9, 55,   2,  -7, 8, 30.0,⑪⑧⑩, 9, 4,Ｌビッグロｰズ, 58,古川吉, 1.0, 60,  -8,*  3,11, 38.2, ⑫⑩, 9, 1,Ｃセンザイイチグウ, 71,丸田恭, 0.7, 58,  -6,   2, 7, 17.7, ⑭⑫, 9, 3,Ａクィｰンスプマンテ, 84,浜中俊, 1.0, 78,* 16, -11, 4,  6.6,④⑥③
10, 7,Ｃフロｰズンタイム, 60,小野次, 1.5, 51,*  5, -16, 1,  2.8,②②③,10, 5,Ｉムｰンボｰ, 65,田中博, 1.2, 56,  -8,   0,13, 79.4, ⑬⑫,10, 4,Ｋホリノティアラ, 63,西田雄, 0.7, 67,* 14, -17,13, 60.3, ①①,10, 1,Ｍキャンディｰストア, 73,荻野琢, 1.8, 70,* 16, -22,13, 53.8,③⑤②
11,11,Ｈヘヴンキッシング, 56,北村友, 2.0, 48,  -6,*  0, 7, 28.3,⑮⑮⑮,11,12,Ｎエプソムフクムスメ, 50,田辺裕, 1.6, 48, -12,  -2,14,188.3, ⑭⑭,11,17,Ｉモンルｰジュ, 66,北村友, 0.8, 61,   3,  -8,11, 37.5, ⑧⑨,11, 5,Ｃレイトスプリング, 80,田中博, 1.9, 71,  13, -15, 6, 11.5,⑪⑮⑮
12,15,Ｊシンボリカｰジナル, 49,丸田恭, 2.1, 46,   2, -14,11, 55.7,⑨⑩⑪,12, 8,Ｆディマンシュ, 69,赤木高, 1.6, 51,  -3,  -7, 4,  7.8, ⑩⑬,12, 3,Ｄイナズマレオ, 71,的場勇, 0.8, 55, -12,*  6,12, 38.9, ⑰⑯,12,12,Ｌメイショウイチバン, 75,中舘英, 2.0, 70,* 16, -27, 2,  5.5,⑤③⑥
13, 6,Ｌメルシｰレインボｰ, 47,古川吉, 2.2, 52,  -8,*  2, 9, 46.9,⑯⑯⑯,13, 9,Ｋパカパカグランプリ, 61,荻野琢, 1.7, 51,  -4,  -7,10, 29.5, ⑪⑪,13, 8,Ｌエｰスデヨバン, 62,太宰啓, 0.8, 60,  -2,  -3, 5, 15.2, ⑪⑭,13,10,Ｊオｰプンセサミ, 75,北村友, 2.1, 69,  15, -22,11, 25.7,⑩⑩⑭
14, 9,Ｍマイアイホルス, 45,田辺裕, 2.8, 41,  -6,  -7,13,212.6,⑭⑭⑭,14, 1,Ｍカシノレッド, 57,二本柳, 2.7, 41,   0, -19,12, 53.3, ⑤⑤,14, 6,Ｎノボスイｰツ, 62,小野次, 0.9, 60,   4,  -9,16,129.2, ⑦⑦,14, 7,Ｉハｰバｰブリッジ, 76,宮崎北, 2.2, 67,* 16, -29,12, 37.6,⑥④⑨
15,16,Ｐオンワｰドシルバｰ, 27,赤木高, 3.1, 41,  -5, -12,12,168.5,⑫⑫⑫,,,,,,,,,,,,,15,13,Ｐドナヴィラｰジュ, 60,中舘英, 0.9, 60,   1,  -6,15, 74.1, ⑨⑬,15,13,Ｏエイティフロｰ, 64,長谷川, 2.4, 66,* 16, -33,15, 74.9,②②⑦
16,13,Ｎホワイトスパｰク, 43,芹沢純, 3.3, 40,  -5, -13,16,252.4,⑬⑬⑬,,,,,,,,,,,,,16,14,Ｏアイリッシュカフェ, 62,藤岡康, 1.0, 56,  -7,   0,10, 32.7, ⑯⑰,16,11,Ｐファンドリウェｰブ, 62,藤岡康, 4.8, 56,  13, -56,16, 81.9,⑦⑬⑯
,,,,,,,,,,,,,,,,,,,,,,,,17, 7,Ｊナリタコンコルド, 65,古川吉, 1.2, 53, -12,   1, 8, 18.5, ⑱⑱,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18, 9,Ｒアクアブルｰマｰチ, 50,長谷川, 1.4, 56,* 12, -25,14, 70.1, ②②,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:重(指数:-8),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:重(指数:-8),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:稍重(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:稍重(指数:2),,,,,,,,,,,
"単勝:730円 複勝:14=210円 03=270円 10=160円 枠連:1,690円",,,,,,,,,,,,"単勝:790円 複勝:06=240円 03=330円 10=170円 枠連:3,260円",,,,,,,,,,,,"単勝:1,690円 複勝:12=320円 15=120円 18=170円 枠連:880円",,,,,,,,,,,,"単勝:1,030円 複勝:08=320円 14=400円 04=210円 枠連:6,290円",,,,,,,,,,,
"馬連:3,100円 ワイド:03-14=920円 10-14=480円 03-10=580円",,,,,,,,,,,,"馬連:5,370円 ワイド:03-06=1,740円 06-10=580円 03-10=610円",,,,,,,,,,,,"馬連:2,160円 ワイド:12-15=600円 12-18=2,060円 15-18=250円",,,,,,,,,,,,"馬連:8,690円 ワイド:08-14=2,080円 04-08=1,010円 04-14=1,230円",,,,,,,,,,,
"馬単:5,790円 3連複:2,810円 3連単:27,440円",,,,,,,,,,,,"馬単:9,060円 3連複:5,750円 3連単:46,710円",,,,,,,,,,,,"馬単:5,680円 3連複:3,830円 3連単:33,480円",,,,,,,,,,,,"馬単:17,660円 3連複:15,480円 3連単:130,710円",,,,,,,,,,,
■ 3R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 6R  ダ2400m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 9R  ダ1700m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-11,,,,,■12R  芝1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,小石原特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｂプルシアンオリｰブ, 66,鮫島良,, 65,* -1,   0, 1,  2.1,①①①, 1, 9,Ｇマチカネフクノカミ, 72,的場勇,, 73,*  5,  12, 9, 38.8,①①①, 1, 4,Ｄセイウンロデム, 74,田辺裕,, 65,   2,*  9, 4,  8.4,③③③, 1, 7,Ｅマルカベスト, 65,安藤光,, 74,   3,*  5, 3,  6.2, ④③
 2,11,Ｃテンシノマズル, 61,中村将, 0.2, 63,* -2,  -1, 4,  8.2,②②②, 2, 5,Ｂタキオンバッハ, 78,中舘英, 0.0, 73,*  5,  13, 1,  2.4,②②②, 2,12,Ｇティグフォルテ, 72,松田大, 0.1, 68,*  4,   5, 9, 33.9,①①①, 2,15,Ｃトｰホウカイザｰ, 65,北村友, 0.4, 69,  -8,* 10, 4,  7.1, ⑮⑮
 3,12,Ｋホワイトライクミｰ, 49,田中博, 0.2, 65,* -3,*  3, 9, 65.5,⑤⑤⑤, 3, 6,Ｄマルタカワンタッチ, 75,田中健, 0.5, 71,   4,  10, 3,  6.9,③⑦③, 3, 8,Ｂブチカマシ, 75,黛弘人, 0.4, 66,   2,   7, 2,  3.8,⑨⑦⑤, 3, 1,Ｉマイネルコルベット, 63,中舘英, 0.4, 70,   0,   2, 1,  3.1, ⑥④
 4, 6,Ｐサマｰパレンケ, 41,丸田恭, 0.5, 58,* -3,  -2,10, 67.4,③③④, 4, 3,Ｅメイショウトンボ, 74,中村将, 0.8, 69,   2,* 13, 4, 15.3,⑩⑪⑩, 4,16,Ｍビｰボタンダッシュ, 64,丸田恭, 0.4, 63,*  3,   4,11, 46.4,④④④, 4, 8,Ｆクインズプレイヤｰ, 65,田辺裕, 0.6, 66,  -4,   3, 6, 11.4, ⑪⑨
 5, 3,Ｅウィズインウエク, 59,古川吉, 0.7, 60,  -6,*  2, 7, 25.6,⑪⑨⑨, 5, 8,Ｊサミｰデザｰト, 68,浜中俊, 0.9, 70,   2,* 14,12,124.7,⑪⑫⑨, 5, 9,Ｆインダストリアル, 72,北村友, 0.5, 63,   1,   7, 5,  8.5,⑩⑨⑦, 5, 4,Ｌセレブラｰル, 60,太宰啓, 0.8, 64,   2,  -4,13, 69.3, ⑤⑥
 6,15,Ｇツルマルノホシ, 51,北村友, 0.7, 60,  -5,   0, 2,  4.7,⑫⑧⑦, 6, 2,Ｃオウシュウヒカリ, 76,赤木高, 1.0, 66,   4,   6, 5, 15.5,⑤⑥⑤, 6,14,Ｃドゥｰエン, 74,浜中俊, 0.6, 65,   1,*  8, 6, 10.3,⑫⑪⑨, 6,12,Ｇブルｰアｰス, 64,荻野琢, 0.8, 64,   0,  -3, 8, 25.2, ⑦⑩
 7,16,Ｏメジロヴェラクルス, 43,浜中俊, 0.8, 58,* -3,  -7,11, 84.9,⑩④③, 7,12,Ｆボナパルト, 74,田中博, 1.2, 65,*  5,   2, 7, 21.2,④③④, 7, 3,Ａギルティストライク, 81,宮崎北, 0.6, 64,   0,*  9, 1,  3.3,⑪⑫⑪, 7, 5,Ｊオペラセリア, 62,赤木高, 0.8, 63,  -5,   2,11, 38.0, ⑬⑪
 8, 1,Ｍトップオブパンチ, 44,松田大, 1.1, 58,  -9,*  3, 6, 23.9,⑬⑮⑭, 8,13,Ａマサライト, 79,太宰啓, 1.4, 64,   4,   1, 2,  2.8,⑦④⑥, 8, 6,Ｌトランプ, 65,中舘英, 0.7, 62,*  4,   0, 7, 20.0,②②②, 8,17,Ｂゴｰルドネオ, 72,的場勇, 0.8, 62,  -4,   1, 5,  9.8, ⑫⑭
 9, 5,Ａニホンピロリｰベル, 66,太宰啓, 1.1, 56,  -5,  -6, 3,  7.3,⑨⑦⑥, 9, 1,Ｍホウザンオペラオｰ, 61,宮崎北, 1.7, 66,   1,  10,13,151.6,⑬⑬⑬, 9, 1,Ｋウォｰタｰトリック, 68,高橋亮, 0.8, 62,   1,   4,13, 53.7,⑧⑤⑥, 9,13,Ａユウタｰジパング, 72,浜中俊, 0.9, 63,   0,  -5, 2,  5.7, ⑧⑦
10, 4,Ｄパワｰルｰルズ, 60,荻野琢, 1.3, 54,  -8,  -3, 5,  8.7,⑭⑫⑬,10, 4,Ｈアルスボヘミアン, 69,菊沢隆, 1.8, 64,   3,   2, 6, 17.1,⑥⑨⑦,10, 2,Ｅイマジンノココロヲ, 72,赤木高, 1.1, 60,  -2,   7, 3,  7.8,⑯⑮⑬,10, 3,Ｋケイエスバウアｰ, 61,芹沢純, 1.1, 59,  -9,   2,14, 77.6, ⑯⑯
11,13,Ｉティダアパアパ, 51,鮫島克, 1.3, 55,  -9,*  2, 8, 54.6,⑰⑭⑫,11,10,Ｉスズカファイト, 69,安藤光, 2.3, 58,   4,  -6,11,115.8,⑨⑤⑧,11,13,Ｏハクユウヴァンクル, 50,鮫島克, 1.3, 59,   1,   2,10, 35.9,⑥⑩⑩,11,10,Ｏカシマワｰルド, 60,二本柳, 1.3, 59,  -6,  -2,17,317.0, ⑭⑬
12,17,Ｌセカンドフラッシュ, 45,黛弘人, 1.4, 52,  -5, -11,16,145.6,④⑥⑧,12, 7,Ｌニシノハドウホウ, 64,芹沢純, 2.8, 56,   2,  -6, 8, 26.8,⑧⑩⑫,12,15,Ｎティリブルティｰト, 63,長谷川, 1.7, 60,  -2,   2,15,131.3,⑭⑭⑮,12, 2,Ｍシｰワンダフル, 60,野元昭, 1.5, 55,  -1, -11,15,109.7, ⑨⑧
