09年 9月26日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 9月26日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 7R  ダ1800m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■10R  芝1000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,10,Ｑフォｰカライズ, 53,西田雄, 2.1, 52,  -7,  -7,17,186.8,   
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18, 5,Ｉメイショウエルピス, 70,吉田隼, 2.3, 49,  -3, -13, 3, 10.4,   
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:-23 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-11 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:75 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:1),,,,,,,,,,,
"単勝:1,290円 複勝:10=550円 03=180円 09=280円 枠連:1,810円",,,,,,,,,,,,"単勝:3,760円 複勝:12=720円 06=140円 11=160円 枠連:710円",,,,,,,,,,,,"単勝:190円 複勝:01=120円 02=1,360円 14=420円 枠連:4,820円",,,,,,,,,,,,"単勝:2,250円 複勝:15=610円 12=500円 16=470円 枠連:1,200円",,,,,,,,,,,
"馬連:5,270円 ワイド:03-10=2,300円 09-10=3,390円 03-09=1,160円",,,,,,,,,,,,"馬連:3,580円 ワイド:06-12=1,460円 11-12=1,900円 06-11=290円",,,,,,,,,,,,"馬連:7,350円 ワイド:01-02=2,740円 01-14=580円 02-14=23,590円",,,,,,,,,,,,"馬連:11,810円 ワイド:12-15=2,910円 15-16=2,500円 12-16=2,790円",,,,,,,,,,,
"馬単:10,750円 3連複:21,460円 3連単:141,300円",,,,,,,,,,,,"馬単:8,650円 3連複:5,410円 3連単:49,590円",,,,,,,,,,,,"馬単:9,960円 3連複:40,670円 3連単:169,780円",,,,,,,,,,,,"馬単:23,930円 3連複:42,320円 3連単:246,510円",,,,,,,,,,,
■ 2R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 5R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-8,,,,,■ 8R  芝2400m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■11R  ダ1800m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,直江津特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｄクリノキングビｰト, 49,松田大,, 57,*  5, -19, 7, 22.2, ①①, 1,15,Ｄコロナルｰプ, 67,丸山元,, 74,*  7,*  3, 3,  5.0, ①①, 1, 6,Ｃケイエスユリ, 74,村田一,, 91,  -3,* 28, 7, 12.1,⑫⑪⑩, 1,12,Ｋサクラロミオ, 79,田中博,, 90,  11,* 18, 3,  6.7,⑬⑪⑩
 2, 3,Ｆエフテｰグンダイ, 45,小野次, 0.1, 52,  -5,  -9, 2,  4.2, ④④, 2, 1,Ｂトウショウレリｰフ, 70,田辺裕, 0.5, 69,   3,*  3, 2,  3.7, ③③, 2, 4,Ｈロｰレルベルロｰド, 65,中舘英, 0.4, 77,*  2,   5, 6, 10.4,①①①, 2,13,Ｃワスレナグサ, 82,的場勇, 0.2, 86,* 17,   4, 9, 19.9,①①①
 3,10,Ｈシゲルモトナリ, 45,赤木高, 0.2, 49,  -5, -11, 1,  3.6, ⑤⑤, 3, 5,Ｆスズカスコｰル, 65,熊沢重, 1.3, 61,  -4,*  2, 5, 12.4, ⑧⑦, 3, 5,Ｋオヤマノタイショウ, 60,木幡初, 0.4, 81,  -2,* 16, 9, 43.2,⑨⑧⑦, 3,11,Ｅオウロプレット, 80,大野拓, 0.5, 82,* 15,   4, 6, 12.1,②②②
 4, 7,Ｃリュウシンクイｰン, 49,宮崎北, 0.3, 48,  -9,* -8, 3,  4.3, ⑦⑦, 4, 3,Ｅオｰトクチュｰル, 66,中舘英, 2.0, 56,*  5, -12, 7, 19.0, ②②, 4, 7,Ｄブルｰスタｰキング, 69,江田照, 0.8, 74,   0,   7, 2,  3.6,⑤⑤⑤, 4, 5,Ｍメイショウオニカゲ, 77,古川吉, 0.8, 84,  13,   8, 7, 12.9,⑨⑧⑥
 5,14,Ｋクロリス, 40,的場勇, 0.3, 52,*  5, -22, 8, 27.4, ②②, 5, 4,Ｇエスクリム, 63,赤木高, 2.0, 55,  -3,  -3, 8, 38.5, ⑨⑨, 5, 2,Ａシャドウノｰト, 78,吉田隼, 0.9, 70,*  2,  -1, 1,  3.5,④③④, 5, 3,Ｊナニハトモアレ, 79,丸田恭, 1.1, 79,  14,   3, 2,  6.1,⑤⑤⑤
 6, 8,Ａオモイデサクラ, 58,石神深, 0.3, 49,  -3, -15, 5, 11.5, ③③, 6, 7,Ｊシルクラスカル, 50,江田照, 2.0, 53,  -9,*  2,11,128.5, ⑫⑫, 6,12,Ｅオｰシャンクルｰズ, 68,松田大, 1.0, 76,  -2,  10, 3,  4.8,⑩⑩⑨, 6,14,Ａジョｰモルデュｰ, 84,中舘英, 1.4, 77,  14,   0, 4,  6.9,④⑥⑧
 7,12,Ｇアップルミント, 45,大野拓, 0.4, 47, -10,* -8,13,306.9, ⑨⑧, 7,11,Ｃレインボｰスタｰ, 70,吉田隼, 2.2, 53,   0,  -9, 1,  2.8, ⑤④, 7,11,Ｌメイショウメモリア, 59,熊沢重, 1.0, 71,   2,   2,11,129.4,③④③, 7, 1,Ｆニシノウェｰブ, 80,吉田隼, 1.4, 78,  14,   1,11, 31.1,⑥④④
 8, 4,Ｊトｰセンカムイ, 40,草野太, 0.4, 45, -15,* -4,12,282.4, ⑬⑬, 8,12,Ａタガノシュペリエル, 74,国分優, 2.2, 52,  -2,  -7, 4,  6.3, ⑦⑧, 8,10,Ｊブラウンアゲイン, 61,宮崎北, 1.1, 70,  -1,   2,10, 62.2,⑥⑥⑥, 8, 8,Ｈエバｰモア, 80,田辺裕, 1.5, 78,  12,   2, 5,  8.5,⑩⑩⑪
 9, 5,Ｂカネサスタｰマイン, 51,石橋脩, 0.6, 44, -11,  -9, 6, 13.0, ⑩⑩, 9, 2,Ｎメイショウアンデス, 22,石橋脩, 2.4, 51,  -2,  -9, 9, 50.4, ⑥⑥, 9, 8,Ｇリワｰドモンシェリ, 66,的場勇, 1.3, 64,*  2,  -7, 5,  9.7,②②②, 9, 2,Ｎディアディアｰ, 76,村田一, 1.6, 79,   9,*  8,13,107.9,⑭⑭⑬
10,11,Ｌエコドライブ, 36,西田雄, 0.7, 42, -13,  -9,11,272.1, ⑫⑫,10, 6,Ｈクィｰングラス, 60,柴原央, 2.6, 49,  -4,  -9, 6, 17.8, ⑩⑩,10,13,Ｉエルシッド, 62,赤木高, 1.5, 72,  -3,   8, 8, 22.7,⑪⑫⑫,10, 6,Ｄマルサライガｰ, 81,松田大, 2.0, 78,  13,  -3, 8, 19.9,⑧⑨⑦
11, 2,Ｎサンレイラヴ, 18,吉田隼, 1.3, 35, -19, -12, 4,  4.8, ⑭⑭,11,10,Ｌニュｰヒストリｰ, 37,草野太, 2.8, 47,  -6,  -8,13,558.5, ⑪⑪,11, 9,Ｂリアルハヤテ, 74,西田雄, 2.5, 57,   0, -15, 4,  9.7,⑧⑦⑧,11, 4,Ｂダノンエクスプレス, 82,熊沢重, 2.0, 75,* 16,  -8, 1,  3.1,③③③
12, 9,Ｅストリｰクイｰグル, 46,丸田恭, 1.4, 33, -13, -18,10,117.3, ⑪⑪,12, 9,Ｏホクテンキャピタル,  8,上村洋, 3.4, 40, -18,  -3,14,664.7, ⑭⑭,12, 3,Ｍマカリイ, 54,土谷智, 2.5, 56,  -2, -13,13,540.0,⑦⑨⑪,12, 9,Ｉマルブツブラボｰ, 80,西田雄, 2.6, 73,   7,   5,15,244.5,⑮⑮⑮
13,13,Ｍタケデンマｰブル, 30,高橋智, 1.5, 33,  -5, -28,14,422.7, ⑥⑥,13,14,Ｉテイエムヤマビコ, 60,松田大, 3.6, 43,   2, -23,10, 82.3, ④⑤,13, 1,Ｆヨシウォｰリア, 68,丸田恭, 7.0, 27,  -8, -54,12,144.6,⑬⑬⑬,13, 7,Ｌグラスフォｰユｰ, 77,江田照, 2.8, 68,  10,  -5,14,223.0,⑫⑫⑫
14, 1,Ｉグルｰヴィｰコマチ, 45,中舘英, 1.8, 30, -10, -26, 9, 34.2, ⑧⑨,14, 8,Ｋグラステクニック, 46,西田雄, 3.9, 37, -11, -13,15,704.4, ⑬⑬,,,,,,,,,,,,,14,10,Ｇベロｰチェ, 80,上村洋, 3.2, 67,  13, -13,10, 25.3,⑦⑦⑨
,,,,,,,,,,,,15,13,Ｍラブリイエレガンス, 33,丸田恭, 8.8,-12, -23, -46,12,208.9, ⑮⑮,,,,,,,,,,,,,15,15,Ｏトムトップ, 75,安藤光, 3.9, 61,  10, -14,12, 85.9,⑪⑬⑭
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-1),,,,,,,,,,,
"単勝:2,220円 複勝:06=480円 03=170円 10=190円 枠連:1,320円",,,,,,,,,,,,単勝:500円 複勝:15=190円 01=160円 05=240円 枠連:990円,,,,,,,,,,,,"単勝:1,210円 複勝:06=290円 04=370円 05=850円 枠連:1,070円",,,,,,,,,,,,"単勝:670円 複勝:12=340円 13=690円 11=480円 枠連:6,720円",,,,,,,,,,,
"馬連:2,800円 ワイド:03-06=1,010円 06-10=670円 03-10=400円",,,,,,,,,,,,"馬連:1,220円 ワイド:01-15=510円 05-15=840円 01-05=520円",,,,,,,,,,,,"馬連:4,420円 ワイド:04-06=1,650円 05-06=4,330円 04-05=4,800円",,,,,,,,,,,,"馬連:8,360円 ワイド:12-13=3,180円 11-12=1,870円 11-13=3,570円",,,,,,,,,,,
"馬単:6,380円 3連複:4,760円 3連単:33,600円",,,,,,,,,,,,"馬単:2,370円 3連複:3,010円 3連単:14,620円",,,,,,,,,,,,"馬単:9,780円 3連複:42,610円 3連単:214,630円",,,,,,,,,,,,"馬単:17,390円 3連複:29,590円 3連単:170,540円",,,,,,,,,,,
■ 3R  芝1600m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 6R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 9R  ダ1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■12R  芝1600m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松浜特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,16,Ａオカゲサマデ, 72,丸田恭,, 76, -13,* 20, 1,  4.1, ⑭⑭, 1, 1,Ｅスズカマグナム, 62,古川吉,, 76,*  3,   5, 3,  4.7, ③②, 1, 8,Ｄメラトニン, 72,荻野琢,, 73,*  0,   9, 2,  6.0, ①①, 1,18,Ａマチカネカミカゼ, 81,吉田隼,, 79, -11,* 20, 1,  1.8, ⑭⑭
 2, 9,Ｍトシザレイクブルｰ, 52,松田大, 0.3, 72, -11,* 13, 8, 15.8, ⑨⑩, 2,16,Ｇトｰホウホｰプ, 61,中舘英, 0.2, 76,*  2,   7, 7, 19.7, ⑤⑥, 2, 9,Ｇコンセンチメント, 71,西田雄, 0.7, 67,* -3,   7, 4,  7.6, ②②, 2, 2,Ｂトウカイフィット, 77,丸田恭, 0.0, 75,  -8,  15, 4, 13.1, ⑥⑥
 3, 6,Ｃベッロカリｰノ, 67,吉田隼, 0.3, 70, -10,  10, 3,  5.2, ⑧⑧, 3,15,Ｂダイワオｰダｰ, 71,武士沢, 0.2, 75,  -5,* 21, 1,  3.2, ⑮⑮, 3,10,Ｋキンシニュｰストン, 63,赤木高, 0.7, 66, -11,* 14, 9, 33.5, ⑧⑧, 3, 1,Ｋコパノカミ, 68,中舘英, 0.1, 79, -13,* 20, 3,  7.9, ⑮⑮
 4, 2,Ｎハニｰゴｰオン, 52,宮崎北, 0.5, 67,* -8,   6,12, 46.9, ④③, 4,17,Ｆテラノトムキャット, 61,松田大, 0.2, 75,  -1,* 12, 4,  7.6, ⑨⑨, 4,12,Ｈホトダｰ, 70,江田照, 0.9, 63,  -6,   7, 8, 17.0, ③③, 4,14,Ｊショウリュウアクト, 69,田辺裕, 0.1, 76, -11,* 17, 9, 41.5, ⑫⑪
 5,12,Ｇエリモキスミｰ, 60,赤木高, 0.6, 62,* -7,   0, 9, 20.2, ②②, 5,13,Ｋアウサンガテ, 49,石橋脩, 0.3, 73,  -1,   9, 5, 16.7, ⑦⑦, 5, 4,Ｌマックスオネスティ, 62,的場勇, 0.9, 64,  -8,   9,12,103.4, ④④, 5,10,Ｅミスベルツリｰ, 73,木幡初, 0.2, 72,* -7,  10, 2,  5.8, ④④
 6,13,Ｆアスタｰロｰズ, 62,上村洋, 0.6, 66,* -8,   4, 5, 10.7, ⑥⑥, 6, 8,Ｃウインベルセルク, 63,荻野琢, 0.7, 64,*  1,  -2, 8, 26.4, ②③, 6, 1,Ｉパｰプルマジック, 68,武士沢, 1.2, 61, -16,* 14, 3,  7.3, ⑫⑪, 6, 9,Ｃシュヴァイツァｰ, 77,的場勇, 0.4, 69, -10,  11, 6, 18.7, ⑧⑩
 7, 1,Ｒワイルドベリｰ, 38,古川吉, 0.8, 66, -11,   5,10, 26.6, ⑦⑦, 7,18,Ｉメジロクレイマｰ, 57,小林淳, 0.9, 71,  -3,   7,11,124.3, ⑬⑬, 7,14,Ｅテイエムカイブツ, 71,国分優, 1.3, 60,  -8,   6, 7, 14.3, ⑤⑤, 7, 6,Ｈワンダフルスイｰト, 70,宮崎北, 0.4, 69,* -7,   7,15,133.2, ③③
 8, 7,Ｉエアガルニエ, 59,中舘英, 0.8, 63,* -8,   0, 4, 10.6, ③④, 8, 2,Ｌスｰパシャイン, 47,宮崎北, 0.9, 66,  -4,   7,18,562.0, ⑪⑪, 8,13,Ｊシュンハレン, 66,小野次, 1.4, 59,  -9,   6,10, 40.1, ⑥⑥, 8,12,Ｄカネトシヴィゴｰレ, 74,熊沢重, 0.4, 73, -12,  16, 5, 13.9, ⑯⑯
 9,17,Ｂファｰストタッチ, 72,武士沢, 0.8, 64, -12,   8, 2,  4.4, ⑪⑪, 9, 5,Ｎマイネフロンティア, 46,黛弘人, 0.9, 63,*  3,  -8,17,445.3, ①①, 9, 5,Ａベストフェット, 82,木幡初, 1.7, 56, -16,   9, 1,  2.3, ⑬⑬, 9, 7,Ｎタマモビｰト, 62,石橋脩, 0.5, 68,* -6,   3,11, 45.1, ②②
10,18,Ｋサマｰピクシｰ, 54,国分優, 0.9, 66, -17,* 13,16,156.0, ⑮⑮,10, 6,Ａネオディメンション, 75,丸田恭, 1.2, 65,  -5,   7, 2,  3.2, ⑯⑯,10, 2,Ｎメイケイファルコン, 57,柴原央, 1.9, 56, -11,   4,11, 70.4, ⑦⑦,10, 5,Ｏタイキティアラ, 62,二本柳, 0.6, 70,  -9,   9,18,295.4, ⑪⑨
11,15,Ｄタガノスティｰド, 65,熊沢重, 1.1, 60, -14,   6,11, 27.4, ⑬⑬,11, 4,Ｊドゥボンヌｰル, 56,熊沢重, 2.2, 50,   0, -20,14,287.3, ⑥④,11, 3,Ｆアイオロスシチｰ, 71,熊沢重, 1.9, 55, -20,  11, 5, 10.0, ⑭⑭,11,16,Ｐメルシｰヨｰク, 60,松田大, 0.6, 70,  -9,   9,12, 62.6, ⑦⑧
12,10,Ｈアプロディｰル, 59,高橋智, 1.1, 64, -15,   9,13, 57.7, ⑱⑰,12, 7,Ｍヤマニンベルファム, 46,江田照, 2.4, 49,  -4, -15,15,400.6, ⑩⑩,12, 7,Ｂラスカルシチｰ, 75,大庭和, 2.0, 52, -14,   5, 6, 13.9, ⑨⑨,12, 4,Ｒネイチャｰグロウ, 55,小林淳, 0.7, 66,* -4,  -3,17,272.6, ①①
13, 4,Ｑストロングサｰクル, 38,草野太, 1.1, 67, -21,* 18,18,579.6, ⑯⑱,13, 9,Ｏメイショウマムｰト, 45,吉田隼, 2.5, 51,  -5, -12,12,174.9, ⑭⑭,13,11,Ｍリネンピュア, 62,村田一, 2.4, 51, -15,   2,13,124.1, ⑩⑩,13,17,Ｑメイショウリビエラ, 57,難波剛, 0.7, 68, -11,   9,16,249.4, ⑩⑫
14,14,Ｅサントゥｰル, 64,江田照, 1.2, 59, -11,   0, 7, 15.5, ⑩⑨,14,10,Ｈヴィスペッツァ, 58,的場勇, 2.8, 44,  -4, -20, 9, 38.1, ⑫⑫,14,15,Ｏラヴリｰゲスト, 46,草野太, 2.6, 49, -15,   1,14,259.1, ⑪⑫,14, 8,Ｉロングゼネラル, 70,飯田祐, 0.8, 70, -15,  16, 8, 35.7, ⑰⑱
15, 8,Ｊフォグランプ, 59,田中博, 1.2, 61, -13,   5, 6, 11.3, ⑫⑫,15,14,Ｄトレジャｰゲッタｰ, 63,田中博, 2.9, 44,  -1, -27, 6, 17.8, ⑧⑧,,,,,,,,,,,,,15,13,Ｇクリアソウル, 70,田中博, 0.8, 71, -15,  16,10, 43.3, ⑱⑰
