09年 4月 4日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 4月 4日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  芝2970m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1400m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  ダ1400m 4歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
 9, 4,Ｉタガノレヴェントン, 49,川田将, 1.6, 49,  -5,   3, 8, 28.4,⑪⑪⑪, 9,11, メイショウセレット,,菊地昇,204.6,,,, 5, 11.4,⑩⑩⑩, 9,13,Ｉドゥｰエン, 69,岩田康, 1.6, 68, -11,  17, 8, 23.1, ⑮⑬, 9,11,Ｍナムラハンタｰ, 84,小林徹, 0.8, 85,   0,* 22, 9, 31.7, ⑮⑮
10, 6,Ｈテイエムバｰジャラ, 51,和田竜, 1.8, 46,  -3,  -4,11,176.1,⑧⑦⑨,10, 9, メイショウデイジｰ,,仲田雅,204.8,,,,13,121.9,⑪⑨⑨,10, 3,Ｌメジロアｰスラ, 62,武幸四, 1.9, 66,  -8,  10, 9, 31.0, ⑨⑨,10,16,Ｊサクラビジェイ, 86,石橋守, 1.0, 83,   7,  12,14,105.1, ⑥⑤
11,10,Ｌラブリｰカｰル, 36,渡辺薫, 3.4, 38,  -5, -11,12,221.6,⑫⑫⑫,,,,,,,,,,,,,11, 6,Ｋシャススプリｰン, 62,幸英明, 2.1, 62,  -5,   5,13,233.3, ⑥⑦,11,10,Ｄクリｰン, 90,北村友, 1.1, 80,   3,  16, 7, 17.1, ⑪⑫
12, 5,Ｊステキナコイビト, 44,飯田祐, 4.0, 32,  -3, -22,10,138.4,⑨⑧⑩,,,,,,,,,,,,,12,11,Ｍデルマレグルス, 60,佐藤哲, 2.1, 63,  -8,  10,11,161.2, ⑪⑩,12,12,Ｈタガノエクリプス, 87,幸英明, 1.1, 81,   0,  19,12, 49.0, ⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,13, 9,Ｏセフティｰプラチナ, 58,白坂聡, 2.4, 61, -10,   9,15,342.8, ⑭⑫,13,14,Ｉフォｰリクラッセ, 87,武幸四, 1.2, 82,   0,  17, 5, 15.1, ⑭⑭
,,,,,,,,,,,,,,,,,,,,,,,,14,10,Ｊワンダｰホｰマ, 65,大下智, 2.8, 56, -11,   5,14,300.9, ⑬⑭,14, 5,Ｎシルクビッグタイム, 80,福永祐, 2.0, 74,   5,   4, 6, 16.9, ⑤⑥
,,,,,,,,,,,,,,,,,,,,,,,,15,15,Ｐメイデンミヤビ, 50,上村洋, 3.2, 54, -10,   1,12,200.3, ⑩⑮,15, 7,Ｐウイントリガｰ, 74,小牧太, 2.1, 74,   3,   7,13, 75.1, ⑩⑪
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 9,Ｏコパノフウジン, 80,和田竜, 2.5, 71,   4,   2,15,139.6, ⑦⑧
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:0),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-12 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:87 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:0),,,,,,,,,,,
単勝:190円 複勝:09=110円 12=120円 11=120円 枠連:180円,,,,,,,,,,,,単勝:440円 複勝:03=150円 08=120円 05=330円 枠連:590円,,,,,,,,,,,,"単勝:240円 複勝:08=140円 07=270円 16=180円 枠連:1,230円",,,,,,,,,,,,単勝:220円 複勝:15=120円 08=150円 01=530円 枠連:480円,,,,,,,,,,,
馬連:410円 ワイド:09-12=170円 09-11=180円 11-12=280円,,,,,,,,,,,,馬連:540円 ワイド:03-08=220円 03-05=960円 05-08=760円,,,,,,,,,,,,"馬連:1,300円 ワイド:07-08=520円 08-16=320円 07-16=920円",,,,,,,,,,,,"馬連:520円 ワイド:08-15=210円 01-15=950円 01-08=1,630円",,,,,,,,,,,
"馬単:630円 3連複:450円 3連単:1,770円",,,,,,,,,,,,"馬単:1,440円 3連複:2,510円 3連単:11,350円",,,,,,,,,,,,"馬単:2,110円 3連複:2,100円 3連単:9,830円",,,,,,,,,,,,"馬単:870円 3連複:3,680円 3連単:10,610円",,,,,,,,,,,
■ 2R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-7,,,,,■ 5R  芝1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■ 8R  芝2000m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■11R  ダ2000m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,明石特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｆピサノアラシ, 55,渡辺薫,, 80,*  3,* 11, 3,  8.7, ②②, 1,16,Ａジョウノワンダｰ, 64,岩田康,, 66,  -4,* 23, 4,  7.6, ⑫⑫, 1, 8,Ｉドモナラズ, 71,北村友,, 82,*  3,  18, 4,  9.9,②②②, 1, 4,Ｊデジタルキャッシュ, 78,松田大,, 86,  11,* 16, 3,  6.5,⑥⑥⑤
 2, 7,Ｃアイノタンゴ, 59,上村洋, 1.7, 64,*  4,  -5, 5, 12.0, ①①, 2, 6,Ｈナイトフッド, 56,福永祐, 0.1, 64,  -1,  15, 3,  7.4, ⑦⑦, 2, 9,Ａタガノファントム, 83,岩田康, 0.0, 85,  -1,* 27, 1,  2.0,⑩⑨⑦, 2, 3,Ｅゲバルトステイヤｰ, 79,幸英明, 0.0, 82,  12,* 14, 4,  7.9,⑤⑤②
 3, 5,Ｇメテオストリｰム, 54,福永祐, 1.9, 62,  -5,   2, 6, 14.0, ⑥⑤, 3, 1,Ｆジャミｰル, 60,幸英明, 0.2, 63,*  2,  10, 7, 18.4, ③③, 3, 2,Ｃマイネルクルｰガｰ, 79,武豊  , 0.0, 85,  -1,* 27, 3,  8.0,⑦⑦⑨, 3, 7,Ａビｰドラスティック, 84,松山弘, 1.4, 75,  11,   4,11, 31.2,⑩⑦⑥
 4, 3,Ｊマイネシラユキ, 49,川島信, 2.0, 60, -10,*  7,10, 95.2, ⑨⑨, 4, 7,Ｂハッピｰパレｰド, 64,武豊  , 0.5, 60,  -2,  12, 2,  5.5, ⑨⑨, 4, 5,Ｈポｰラｰライツ, 72,和田竜, 0.0, 83,   1,  21, 7, 14.7,④③③, 4, 5,Ｋホｰマンラフィット, 78,金折知, 1.5, 75,  10,   5,16,136.9,⑨⑩⑧
 5, 1,Ｄアスカノヨアケ, 58,小牧太, 2.0, 62, -15,* 11, 1,  2.3, ⑫⑫, 5,12,Ｇアルモン, 60,四位洋, 0.5, 59,  -1,   9, 1,  2.2, ⑧⑧, 5, 6,Ｅヒカリベルサイユ, 74,川田将, 0.3, 81,   0,  21, 8, 17.0,⑤⑤⑥, 5,15,Ｄマヤノバルトｰク, 80,浜中俊, 1.5, 74,* 13,  -2,10, 26.1,①①①
 6, 6,Ｉフライキャッチャｰ, 50,佐藤哲, 2.3, 58,  -5,  -1, 9, 51.0, ⑤⑦, 6, 5,Ｊエｰシンゴｰシュア, 53,浜中俊, 0.6, 56,*  3,  -1, 9, 59.1, ①①, 6, 1,Ｂマリエンベルク, 81,幸英明, 0.4, 76,*  3,  11, 2,  5.7,①①①, 6,12,Ｃトシセント, 81,小林徹, 1.7, 76,   9,   5, 1,  3.8,⑪⑪⑫
 7, 2,Ａキャラバンシチｰ, 60,生野賢, 2.8, 54,  -8,  -3, 7, 23.7, ⑧⑧, 7,10,Ｃブレｰブビスティｰ, 64,小牧太, 0.7, 59,  -5,  15, 8, 21.2, ⑭⑬, 7, 3,Ｆレオプログレス, 74,福永祐, 0.6, 77,   1,  16, 5, 10.1,③④⑤, 7,16,Ｂトｰセンスタｰン, 83,岩田康, 1.9, 73,  10,   2, 2,  4.3,⑧⑨⑨
 8,10,Ｅマッキｰメタル, 55,国分恭, 2.8, 54,  -1, -10, 8, 35.3, ③③, 8, 9,Ｐアメジストオブレイ, 45,酒井学, 0.8, 58,  -1,   9,13,173.9, ⑩⑩, 8, 4,Ｇスプリングダボス, 73,秋山真, 0.7, 77,  -1,  18,10,102.8,⑧⑧⑩, 8, 9,Ｆクリアヴィジョン, 79,渡辺薫, 1.9, 75,   9,   5,15,113.0,⑮⑬⑬
 9,13, シゲルヤリガタケ,---,幸英明, 3.2, 50, -12,  -2,13,224.0, ⑪⑩, 9, 2,Ｄリリｰプレジャｰ, 64,松山弘, 0.9, 52,*  3,  -4, 5,  7.6, ②②, 9,10,Ｄワンマンシャチョウ, 75,藤岡佑, 1.0, 71,   0,  10, 6, 13.1,⑥⑥④, 9,14,Ｐスエズ, 68,川田将, 1.9, 72,  11,  -2, 9, 22.3,④④④
10,11,Ｂユメヲカナエル, 59,和田竜, 3.6, 48,   0, -17, 2,  3.0, ④④,10, 4,Ｅタニノネグロｰニ, 61,鮫島良, 0.9, 58,  -6,  15, 6, 18.3, ⑬⑭,10, 7,Ｊマｰスエンペラｰ, 70,藤岡康, 1.2, 69,  -1,   9, 9, 28.7,⑨⑩⑧,10, 1,Ｉリアルヴィクトリｰ, 78,四位洋, 2.0, 73,   8,   6, 5,  8.7,⑯⑯⑭
11, 8,Ｈキングコｰリンオｰ, 52,熊沢重, 3.8, 46,  -5, -14, 4, 11.6, ⑦⑥,11, 8,Ｏディアチェンジ, 47,和田竜, 1.4, 48,   0,  -7,12,154.9, ⑤⑥,,,,,,,,,,,,,11, 8,Ｍジョｰモルデュｰ, 76,池添謙, 2.1, 72,  10,   0, 6, 11.2,⑦⑧⑪
12, 4, メジロウォｰズ,---,藤岡佑, 4.3, 41, -12, -12,11, 95.3, ⑩⑪,12, 3,Ｍグッドファイト, 50,荻野琢, 1.7, 50,  -9,   9,14,252.1, ⑮⑯,,,,,,,,,,,,,12, 2,Ｌサンシｰズン, 77,長谷川, 2.3, 72,  10,  -1, 8, 20.0,⑫⑫⑩
13, 9,Ｋシュクハイグラス, 16,橋本美, 4.9, 36, -23,  -6,12,207.5, ⑭⑭,13,14,Ｌメイショウマカルｰ, 50,田中健, 1.7, 45,*  2, -12,15,366.7, ⑥⑤,,,,,,,,,,,,,13,10,Ｏセイウンロデム, 72,川島信, 2.3, 66,* 12,  -7,12, 50.0,③③③
14,16, メイショウヘリオス,---,酒井学, 4.9, 36, -24,  -7,15,280.0, ⑮⑮,14,11,Ｉオｰスミハイパｰ, 54,古川吉, 1.8, 46,  -2,  -7,11, 94.1, ⑪⑪,,,,,,,,,,,,,14,13,Ｎアドマイヤテキサス, 76,北村友, 2.6, 67,   8,   0,13, 58.5,⑬⑮⑮
15,14, ブルｰフィット,---,太宰啓, 5.3, 31, -20, -12,16,302.4, ⑬⑬,15,15,Ｎトｰアピョｰトル, 49,松田大, 2.1, 45,  -6,  -2,16,439.0, ⑯⑮,,,,,,,,,,,,,15,11,Ｇクリノダイマオｰ, 79,武幸四, 3.7, 65,   8,  -9,14,109.7,⑭⑭⑯
16,15,Ｌマイネルリンク,  8,船曳文,12.1,-30, -42, -52,14,268.1, ⑯⑯,16,13,Ｋサンマルエミネム, 50,野元昭, 2.6, 35,*  2, -25,10, 78.0, ④④,,,,,,,,,,,,,16, 6,Ｈティンバｰセブン, 78,和田竜, 3.9, 59,* 12, -21, 7, 19.8,②②⑦
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:稍重(指数:0),,,,,,,,,,,
単勝:870円 複勝:12=310円 07=290円 05=420円 枠連:580円,,,,,,,,,,,,"単勝:760円 複勝:16=260円 06=290円 01=450円 枠連:2,520円",,,,,,,,,,,,単勝:990円 複勝:08=220円 09=110円 02=210円 枠連:730円,,,,,,,,,,,,"単勝:650円 複勝:04=330円 03=260円 07=750円 枠連:3,420円",,,,,,,,,,,
"馬連:3,240円 ワイド:07-12=1,220円 05-12=1,370円 05-07=1,380円",,,,,,,,,,,,"馬連:2,210円 ワイド:06-16=740円 01-16=1,550円 01-06=1,550円",,,,,,,,,,,,"馬連:1,040円 ワイド:08-09=420円 02-08=1,000円 02-09=340円",,,,,,,,,,,,"馬連:3,250円 ワイド:03-04=1,320円 04-07=4,310円 03-07=2,660円",,,,,,,,,,,
"馬単:5,910円 3連複:11,710円 3連単:62,260円",,,,,,,,,,,,"馬単:5,450円 3連複:11,360円 3連単:59,220円",,,,,,,,,,,,"馬単:2,950円 3連複:2,630円 3連単:19,790円",,,,,,,,,,,,"馬単:5,690円 3連複:37,610円 3連単:160,720円",,,,,,,,,,,
■ 3R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:12,,,,,■ 6R  芝2400m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 9R  芝1400m 3 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■12R  芝1600m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,ﾏｰｶﾞﾚｯﾄS,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12, ベルモントサｰガ,---,武豊  ,, 66,* -3,   7, 4,  9.2,①①①, 1,11,Ｊバアゼルリバｰ, 64,福永祐,, 88, -14,* 31, 2,  6.0,⑫⑪⑪, 1,11,Ｂラインブラッド, 73,福永祐,, 74,   1,* 19, 5, 21.2, ⑪⑨, 1, 5,Ｃリｰベストラウム, 72,和田竜,, 85, -14,* 28, 8, 31.4, ⑮⑯
 2,11,Ｇヴァンエボン, 57,小牧太, 0.4, 64,* -3,   5, 1,  3.2,⑧③②, 2, 5,Ｆロｰドメダリスト, 69,四位洋, 0.1, 89, -16,* 34, 4,  6.9,⑬⑭⑬, 2, 7,Ａタイガｰストｰン, 75,和田竜, 0.1, 72,   2,  16, 4,  9.8, ⑨⑧, 2,13,Ｅナリタスレンダｰ, 71,幸英明, 0.1, 80,  -9,  17, 4,  8.3, ⑪⑨
 3, 1,Ｅデンコウゼファｰ, 61,幸英明, 0.5, 63,  -4,   5,10, 39.9,④④③, 3, 1,Ｂニシノホウギョク, 75,幸英明, 0.1, 85, -13,  27, 6, 10.4,⑥⑥⑦, 3,10,Ｃエイシンタイガｰ, 72,武豊  , 0.1, 72,*  6,  12, 2,  6.0, ⑤③, 3,15,Ｉクレスコワンダｰ, 65,浜中俊, 0.1, 81, -12,* 21,13, 76.4, ⑭⑬
 4, 6,Ａドルフィンクエスト, 68,角田晃, 0.5, 65,  -4,   5, 2,  3.6,⑨⑥⑥, 4, 4,Ｃウォｰクラウン, 74,佐藤哲, 0.2, 79,*-12,  21, 7, 11.1,④⑤⑤, 4, 8,Ｄバンガロｰル, 71,佐藤哲, 0.3, 69,   5,  11, 1,  1.7, ⑥⑤, 4, 3,Ｇパリスエトランゼル, 68,武豊  , 0.2, 77,  -9,  15, 3,  7.6, ⑧⑦
 5, 7,Ｃセレスダイヤモンド, 63,太宰啓, 0.7, 61,  -4,   4, 5, 11.6,③⑤⑤, 5,10,Ｈブルｰモｰリシャス, 68,武豊  , 0.3, 83, -14,  26, 3,  6.9,⑨⑨⑧, 5, 2,Ｈセイクリムズン, 65,幸英明, 0.3, 70,   2,  14, 6, 22.8, ⑦⑩, 5,11,Ｄマイネルインゼル, 72,岩田康, 0.2, 74,* -4,   8, 1,  2.3, ①①
 6, 3,Ｄマスタｰソニック, 63,藤岡康, 1.0, 60,  -7,   6, 6, 12.8,⑦⑦⑦, 6, 2,Ｇラムタムタガｰ, 69,浜中俊, 0.3, 79,*-12,  20, 9, 14.4,③④④, 6, 4,Ｊワｰルドコンパス, 62,浜中俊, 0.3, 71,  -2,* 19, 9, 38.7, ⑫⑫, 6, 4,Ａドリｰムゼロワン, 75,池添謙, 0.4, 72,* -6,   8, 2,  4.6, ④③
 7,14,Ｊサンライズコア, 56,川田将, 1.1, 63,  -8,* 10, 7, 15.8,⑥⑨⑧, 7,13,Ａリアルプリンス, 77,藤岡佑, 0.3, 76,*-11,  15, 1,  3.8,①①①, 7,12,Ｉセブンシｰクィｰン, 62,池添謙, 0.8, 63,*  7,   0,11, 64.2, ①①, 7, 8,Ｌファンドリキセキ, 62,福永祐, 0.7, 69,  -7,   5,11, 71.6, ⑤⑤
 8,15,Ｋメジロヴェラクルス, 55,浜中俊, 1.6, 59,  -9,   6,13,133.1,⑮⑪⑪, 8,14,Ｅクレヨンロケット, 71,岩田康, 0.4, 77, -13,  20, 5,  9.5,⑦⑦⑥, 8, 9,Ｇメイショウアツヒメ, 67,川田将, 0.9, 62,   3,   4, 7, 23.8, ⑧⑦, 8, 9,Ｐフレノカトリｰヌ, 59,川田将, 0.8, 72, -12,  14,15,105.9, ⑫⑭
 9, 2,Ｆヒルノカンクン, 60,小林徹, 1.7, 60, -10,   7,12, 92.7,⑪⑬⑬, 9,12,Ｉスペシャルシンガｰ, 65,小牧太, 0.5, 82, -14,  26, 8, 11.3,⑧⑧⑨, 9, 5,Ｆアラマサロｰズ, 71,北村友, 1.0, 62,*  7,   0,10, 60.9, ③②, 9,14,Ｊウインハンズダウン, 64,小牧太, 0.8, 68,* -4,   0,12, 75.7, ②②
10,10,Ｉパワｰルｰルズ, 56,荻野琢, 1.8, 59, -13,* 11, 9, 21.5,⑫⑭⑭,10, 8,Ｄシゲルエボシダケ, 72,角田晃, 0.5, 83, -14,  25,10, 15.3,⑪⑩⑩,10, 1,Ｋカヴァリエ, 60,岩田康, 1.1, 60,*  6,  -1, 3,  7.0, ②④,10, 2,Ｆプティマカロン, 71,田嶋翔, 1.0, 68, -11,   8, 5, 11.4, ⑬⑫
11, 4,Ｂエリモアラルマ, 66,福永祐, 1.9, 54,* -3,  -8, 3,  6.6,②②④,11, 7,Ｋナムラタイシ, 64,田中克, 0.7, 73,*-11,  12,11,147.2,②②②,11, 6,Ｅゼットサンサン, 71,小牧太, 1.2, 60,   0,   5, 8, 26.7, ⑩⑪,11,12,Ｏオペラセリア, 60,安藤光, 1.0, 66,  -7,   1,14, 83.0, ⑦⑥
12, 9,Ｈセトステイ, 57,北村友, 2.2, 53,  -8,   0,16,305.0,⑭⑩⑨,12, 3,Ｌヤマイチタイキ, 62,田嶋翔, 1.4, 71, -16,  16,12,166.0,⑩⑬⑫,12, 3,Ｌカシノチェスト, 44,野元昭, 2.2, 47,   4, -12,12,286.5, ④⑥,12, 6,Ｈマイネルレギメント, 67,太宰啓, 1.0, 71, -14,  14,10, 47.4, ⑯⑰
13,16, ホッコｰバリキ,---,鮫島良, 3.4, 46,  -9,  -9,11, 67.1,⑯⑫⑫,13, 9,Ｎダンツクリスエス, 42,太宰啓, 1.9, 58,*-12,  -4,13,170.6,⑤③③,,,,,,,,,,,,,13, 7,Ｎパカパカグランプリ, 61,熊沢重, 1.2, 64, -10,   3,16,122.1, ⑨⑩
14, 8,Ｌシゲルカブトヤマ, 33,川島信, 4.9, 32,  -8, -24,14,189.7,⑤⑧⑩,14, 6,Ｍツカサゲンキ, 57,荻野琢, 3.0, 50, -16,  -7,14,202.2,⑭⑫⑭,,,,,,,,,,,,,14,10,Ｋメイショウジェイ, 63,飯田祐, 1.3, 63, -10,   3, 7, 20.9, ⑩⑪
15,13, キｰオｰカン,---,藤岡佑, 7.3, 24, -20, -19,15,224.1,⑬⑮⑮,,,,,,,,,,,,,,,,,,,,,,,,,15, 1,Ｂライトザキャンドル, 72,秋山真, 1.4, 63, -13,   4, 6, 16.1, ⑰⑮
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,16,Ｍパラダイスイズヒア, 61,藤岡佑, 1.6, 57,  -9,  -6, 9, 39.1, ⑥⑧
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,17,Ｑホクテンミラｰ, 58,佐藤哲, 2.0, 50,* -5, -16,17,207.0, ③④
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+16 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:稍重(指数:2),,,,,,,,,,,
