09年 5月16日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 5月16日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  芝1600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 7R  ダ1400m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-12,,,,,■10R  ダ1800m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,桃山ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ａワンモアマイウエイ, 77,藤岡佑,, 72,* -1,* 12, 1,  2.0, ①①, 1,12,Ａザバイオ, 62,鮫島良,, 64,   3, -10, 1,  2.7, ⑥⑤, 1, 5,Ｉウインパトリオット, 60,福永祐,, 72,   4,*  7, 3,  7.5, ④⑥, 1, 3,Ｐミダｰスタッチ, 72,福永祐,, 86,   4,* 19, 4,  8.1,⑪⑪⑬
 2,14,Ｇアキノワンツｰ, 58,渡辺薫, 1.3, 61,* -3,   2, 3,  5.2, ③③, 2, 8,Ｋメイショウサｰバル, 37,小林徹, 0.2, 62,   2, -10,14,123.1, ⑧⑥, 2, 2,Ｋヒシミッション, 50,角田晃, 0.1, 71,*  5,   3, 9, 43.4, ①①, 2,14,Ａケアレスウィスパｰ, 89,金折知, 0.1, 85,   6,* 17, 7, 14.9,⑨⑩⑧
 3, 7,Ｄエｰシンフラクタル, 61,熊沢重, 1.3, 62,  -7,   6, 4,  9.5, ⑥⑥, 3, 4,Ｃヒカリアライブ, 59,福永祐, 0.4, 60,  -3,* -6, 3,  5.8, ⑪⑪, 3, 4,Ｄプレストンペスカ, 70,幸英明, 0.3, 69,   0,*  9, 4,  8.3, ⑪⑪, 3, 8,Ｆハｰドシｰキング, 85,小林徹, 0.2, 85,   4,* 19,13, 51.2,⑭⑬⑭
 4,12,Ｃスナｰクレナｰド, 62,秋山真, 1.5, 59,  -6,   3, 6, 19.5, ⑤⑤, 4,11, ズンダモチ,---,藤岡佑, 0.6, 56,*  5, -24, 2,  3.1, ②②, 4,15,Ｈファイアナカヤマ, 67,熊沢重, 0.3, 70,   3,   6, 8, 34.0, ⑥⑤, 4, 7,Ｂボクノタイヨウ, 87,藤岡佑, 0.3, 80,*  9,   7, 2,  4.8,③②②
 5, 4,Ｈコスモブレッシング, 53,佐藤哲, 1.5, 59,  -8,   6, 8, 62.6, ⑦⑦, 5, 3,Ｂリラックススマイル, 60,小牧太, 0.7, 57,  -4,* -9, 4,  9.3, ⑫⑩, 5,13,Ｂハｰドリレｰ, 73,四位洋, 0.7, 67,   0,   5, 2,  6.1, ⑩⑨, 5, 1,Ｇサンワｰドラン, 84,熊沢重, 0.4, 81,   8,   8, 6, 12.6,②④④
 6, 9,Ｆバイオレントナイト, 59,池添謙, 1.6, 59,  -6,   3, 5, 18.1, ④④, 6, 1,Ｊカノヤグッドラック, 40,四位洋, 0.8, 55,  -6,* -8, 9, 45.0, ⑮⑬, 6,11,Ｌゴｰルドチェンジ, 49,鮫島良, 0.8, 66,   2,   3, 5, 12.0, ⑦⑩, 6,13,Ｅスマｰトサイクロン, 85,池添謙, 0.4, 81,*  9,   7, 5, 10.2,④③③
 7,10,Ｂファンドリカップ, 69,幸英明, 1.8, 56,* -3,  -2, 2,  3.9, ②②, 7,10,Ｆレインボｰマリｰン, 51,佐藤哲, 1.0, 50,   3, -25, 7, 24.8, ⑤③, 7, 9,Ｃレジアス, 71,佐藤哲, 0.8, 66,  -2,*  8, 7, 24.6, ⑮⑬, 7,15,Ｄストラディヴァリオ, 85,佐藤哲, 0.7, 77,   7,   7,12, 43.1,⑧⑥⑤
 8, 5,Ｅマイネシラユキ, 61,浜中俊, 2.1, 54, -10,   3, 7, 27.2, ⑨⑨, 8,15,Ｍプルマｰジュ, 30,渡辺薫, 1.3, 50,*  4, -32,18,308.9, ③④, 8,16,Ａサイキックダイブ, 80,安藤勝, 0.8, 64,   3,   1, 1,  1.9, ⑤④, 8, 4,Ｏマキバスマイル, 73,渡辺薫, 0.9, 78,   7,   6,14, 95.6,⑤⑦⑥
 9, 1,Ｋベルファム, 43,国分恭, 2.5, 50, -10,  -1, 9, 99.7, ⑧⑧, 9, 6,Ｅマルブツヴァｰス, 55,国分恭, 1.5, 46,   0, -28, 5, 16.3, ⑨⑦, 9,12,Ｅアグネスシグマ, 67,藤岡佑, 1.2, 61,   1,   0,13, 70.9, ⑨⑧, 9, 6,Ｎサダムイダテン, 76,四位洋, 1.1, 75,* 10,  -1, 3,  6.4,①①①
10, 8,Ｊメイショウマナスル, 44,鮫島良, 2.9, 47, -17,   1,12,250.6, ⑫⑬,10, 2, アドマイヤパンチ,---,川田将, 1.5, 47,  -4, -19, 6, 21.9, ⑬⑭,10, 8,Ｇエｰティｰドン, 67,田中健, 1.4, 61,*  4,  -6,11, 62.9, ③③,10,16,Ｉグッドフロマｰジュ, 81,小牧太, 1.2, 78,   3,  12,11, 36.5,⑬⑮⑮
11,11,Ｉテイエムバｰジャラ, 47,小林徹, 3.1, 44, -15,  -3,11,240.1, ⑪⑪,11, 9,Ｎエリモフォｰダイヤ, 27,田中健, 1.6, 47,  -6, -18,17,168.1, ⑭⑯,11,10,Ｎダノンマｰチャン, 40,小牧太, 1.7, 58,   2,  -5,12, 69.8, ⑧⑦,11, 2,Ｃゲバルトステイヤｰ, 85,幸英明, 1.4, 74,   4,   8, 1,  3.1,⑮⑭⑫
12, 6, ゴルデンジュピタｰ,---,船曳文, 3.2, 44, -14,  -4,10,172.3, ⑩⑩,12,18,Ｄエスジｰセブンティ, 58,秋山真, 1.7, 44,   2, -32,15,126.8, ⑦⑨,12, 6,Ｍドンペトリュス, 47,小林徹, 1.8, 58,  -1,  -3,10, 59.3, ⑬⑮,12, 5,Ｈピエナポパイ, 84,鮫島良, 1.4, 77,   5,   7, 9, 25.9,⑫⑫⑪
13, 2, ネヴァインデペンデ,---,大下智, 3.9, 37, -18,  -7,13,259.0, ⑬⑫,13,17,Ｈグリｰンストｰン, 45,角田晃, 1.8, 44,*  7, -43, 8, 44.2, ①①,13, 1,Ｊスリｰリンクス, 57,岩崎祐, 2.3, 54,   0,  -8,16,274.6, ⑫⑫,13,10,Ｍプログレスエバｰ, 78,菊地昇, 1.6, 72,   6,   1,15,137.8,⑦⑧⑨
14, 3, マイティコメット,---,岩崎祐, 6.9, 12, -39, -12,14,270.6, ⑭⑭,14,13, ロゼットネビュラ,---,大下智, 1.8, 44, -12, -12,10, 56.2, ⑰⑰,14,14,Ｐリョウガ, 10,長谷川, 2.4, 54,  -2,  -7,15,219.3, ⑭⑭,14,12,Ｊシルクヒｰロｰ, 79,長谷川, 2.0, 75,   1,   9,16,233.8,⑯⑯⑯
,,,,,,,,,,,,15, 7,Ｉサンマルエミネム, 43,池添謙, 2.2, 39,  -1, -34,13,113.2, ⑩⑫,15, 7,Ｏウイズインタフネス, 31,黒岩悠, 3.0, 48,  -5,  -9,14,138.7, ⑯⑯,15, 9,Ｋモチ, 79,武幸四, 2.3, 71,   5,  -4, 8, 25.8,⑩⑨⑩
,,,,,,,,,,,,16, 5,Ｇコスモシャンガン, 46,幸英明, 2.8, 33,  -7, -34,11, 79.5, ⑯⑮,16, 3,Ｆライフストリｰム, 67,武幸四, 3.0, 49,*  5, -21, 6, 16.2, ②②,16,11,Ｌエイシンイダテン, 78,川田将, 2.3, 68,   7,  -7,10, 31.5,⑥⑤⑦
,,,,,,,,,,,,17,16,Ｌウィンディアン, 34,熊沢重, 3.2, 31,   3, -57,16,130.2, ④⑧,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18,14, ドングリ,---,高田潤, 4.5, 18, -23, -32,12, 84.0, ⑱⑱,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-5),,,,,,,,,,,
単勝:200円 複勝:13=110円 14=160円 07=250円 枠連:440円,,,,,,,,,,,,"単勝:270円 複勝:12=140円 08=2,440円 04=180円 枠連:3,640円",,,,,,,,,,,,"単勝:750円 複勝:05=370円 02=1,080円 04=270円 枠連:9,590円",,,,,,,,,,,,"単勝:810円 複勝:03=390円 14=460円 08=1,120円 枠連:2,290円",,,,,,,,,,,
馬連:390円 ワイド:13-14=210円 07-13=380円 07-14=720円,,,,,,,,,,,,"馬連:35,850円 ワイド:08-12=7,420円 04-12=300円 04-08=9,560円",,,,,,,,,,,,"馬連:12,420円 ワイド:02-05=2,830円 04-05=1,100円 02-04=2,930円",,,,,,,,,,,,"馬連:6,310円 ワイド:03-14=2,360円 03-08=5,100円 08-14=6,020円",,,,,,,,,,,
"馬単:660円 3連複:1,180円 3連単:3,300円",,,,,,,,,,,,"馬単:45,310円 3連複:41,980円 3連単:271,590円",,,,,,,,,,,,"馬単:25,320円 3連複:30,460円 3連単:201,120円",,,,,,,,,,,,"馬単:11,630円 3連複:96,280円 3連単:447,610円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 5R  ダ1400m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 8R  芝3930m 4歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■11R  芝2000m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,京都ﾊｲｼﾞｬﾝﾌﾟ,,,,,,,,,,,,鴨川特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｄヴァンクリマ, 64,福永祐,, 64,* -5,* 11, 1,  2.6,②③③, 1,14,Ａティアップワイルド, 77,池添謙,, 82,*  4,  14, 1,  1.8, ②②, 1, 3, テイエムトッパズレ,,佐久間,,,,, 3,  6.9,①①①, 1,11,Ｂセンノカゼ, 83,佐藤哲,, 78,* 12,  -4, 6, 16.1,①①①
 2,14, インバルコ,---,川田将, 0.0, 64,* -5,* 12,10, 56.8,⑤④⑤, 2,13,Ｂシｰポラリス, 77,秋山真, 0.0, 82,   2,* 18, 2,  4.9, ④③, 2, 8, スズカスペンサｰ,,北沢伸,266.0,,,, 5,  9.2,⑤⑤⑤, 2, 1,Ｅフサイチオフトラ, 77,川田将, 0.5, 79,   5,   6, 2,  3.2,③④③
 3, 1,Ｈマｰブルアロｰ, 62,浜中俊, 0.4, 60,* -4,   6, 4,  8.6,⑬②②, 3, 3,Ｄマルカベンチャｰ, 74,福永祐, 0.4, 80,  -2,* 18, 3,  8.1, ⑩⑨, 3, 1, クｰルジョイ,,金折知,266.0,,,,13, 71.6,⑥⑧⑧, 3, 2,Ｇマイネトゥインクル, 76,幸英明, 0.6, 82,   1,* 14, 5, 14.3,⑩⑩⑩
 4, 8,Ｆシャア, 63,秋山真, 0.4, 62,  -5,  10, 3,  5.0,④⑧④, 4, 4,Ｅピュアシルヴァｰ, 71,四位洋, 0.4, 79,*  5,   9, 4, 10.7, ①①, 4,12, ドングラシアス,,熊沢重,266.1,,,, 8, 20.2,②②②, 4, 3,Ｉマルタカドリｰム, 72,小坂忠, 0.8, 77,   2,   6,11,172.0,⑥⑧⑧
 5, 5,Ｇマスタｰソニック, 62,幸英明, 0.5, 59,  -6,   9, 8, 30.0,③⑦⑦, 5, 7,Ｃプライムパレス, 75,国分恭, 0.9, 75,   0,  12, 5, 12.2, ⑥⑥, 5, 9, トｰワヒヨシマル,,小坂忠,266.7,,,, 6, 10.3,⑧⑦⑥, 5, 7,Ａタガノファントム, 83,小牧太, 0.9, 77,   2,   7, 1,  2.8,⑪⑨⑨
 6, 2,Ｉシゲルアサヒダケ, 54,池添謙, 0.6, 60,  -7,   9, 9, 48.5,⑦⑨⑧, 6, 2,Ｆチキリムｰディｰ, 70,幸英明, 1.3, 72,  -2,  12,12, 91.7, ⑪⑪, 6,13, バトルブレｰヴ,,菊地昇,266.8,,,, 2,  6.6,④⑥⑦, 6, 9,Ｃナムラフュｰチャｰ, 80,秋山真, 1.0, 73,   6,  -4, 7, 19.2,②②②
 7, 6,Ｂセイウンシグナル, 64,佐藤哲, 0.6, 58,* -5,   7, 5, 14.5,⑧⑤⑥, 7,11,Ｎタガノバッチグｰ, 60,田中健, 1.5, 71,   2,   4,15,148.0, ③④, 7, 5, エイシンペキン,,西谷誠,266.8,,,, 7, 16.1,⑦③③, 7, 5,Ｈメイショウグラｰド, 73,福永祐, 1.0, 75,   2,   3, 8, 23.5,⑧⑦⑦
 8, 3,Ｃタガノパルファン, 64,大下智, 0.7, 59,  -7,   9, 6, 20.9,⑥⑩⑩, 8, 1,Ｉピュアマリｰン, 62,石橋守, 2.2, 67,  -1,   2, 8, 35.9, ⑦⑩, 8,10, メイショウダンディ,,南井大,267.0,,,,12, 55.3,⑪⑪⑩, 8,10,Ｄポｰラｰライツ, 78,藤岡佑, 1.3, 71,   3,  -4, 4,  9.2,⑤⑤⑤
 9,11,Ａレインボｰマジック, 66,安藤勝, 0.8, 56,  -6,   7, 2,  3.4,⑨⑥⑨, 9,16,Ｋホクトスワン, 61,藤岡佑, 2.7, 60,  -1,  -3,10, 57.5, ⑨⑧, 9,14, ビコｰフェザｰ,,白浜雄,267.1,,,,10, 34.3,⑩⑨⑪, 9, 8,Ｆタガノプルミエｰル, 77,安藤勝, 1.6, 68,  -1,   2, 3,  5.2,⑨⑪⑪
10, 9,Ｋヤマイチコマンド, 52,佐久間, 0.8, 57,* -4,   4,12,186.9,①①①,10, 8,Ｊキｰヤマト, 62,渡辺薫, 2.8, 61,  -5,   2, 6, 27.4, ⑭⑮,10, 6, ショウリュウケン,,植野貴,267.4,,,, 9, 21.2,⑫⑩⑨,10, 6,Ｊパッシングマｰク, 70,熊沢重, 1.6, 68,   3,  -7, 9, 34.6,⑦⑥⑥
11,13,Ｊセトステイ, 52,小林徹, 2.0, 54,  -9,   6,11, 65.5,⑭⑬⑬,11,12,Ｇマｰブルデイビｰ, 68,佐藤哲, 3.0, 57,  -1,  -5, 7, 28.1, ⑧⑦,11, 7, ナイトフライヤｰ,,高田潤,267.5,,,,11, 51.8,③④④,11, 4,Ｋチョウカイサンデｰ, 68,角田晃, 2.2, 63,   5, -18,10, 45.2,④③④
12,10,Ｅヒカルマイアイドル, 63,藤岡佑, 2.1, 49,  -8,   0, 7, 24.5,⑫⑪⑪,12, 5,Ｌメジロブラボｰ, 61,長谷川, 3.1, 59,  -4,  -3,11, 70.4, ⑬⑫,12, 2, メイショウタロｰ,,仲田雅,267.8,,,,14,136.0,⑬⑬⑫,,,,,,,,,,,,
13, 4,Ｌツルマルジェット, 42,長谷川, 2.1, 52,  -9,   2,14,303.4,⑪⑫⑫,13, 6,Ｏテイエムシバスキｰ, 53,武幸四, 3.4, 57,  -4,  -5,13,133.5, ⑫⑭,13, 4, ドｰルリヴィエｰル,,黒岩悠,269.4,,,, 4,  7.5,⑨⑫⑬,,,,,,,,,,,,
14, 7,Ｍメイショウキヨカド, 40,田中克, 5.4, 29, -13, -20,13,262.6,⑩⑭⑭,14,15,Ｍナムララピス, 60,小牧太, 3.4, 54,   2, -12,14,141.6, ⑤⑤,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,15,10,Ｈプリンセスジュディ, 63,田中克, 3.4, 57,  -5,  -3,16,352.8, ⑮⑬,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,16, 9,Ｐグランプリチェリｰ, 51,角田晃, 3.6, 55,  -8,  -2, 9, 49.3, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-5),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-3),,,,,,,,,,,
"単勝:260円 複勝:12=130円 14=1,340円 01=260円 枠連:3,060円",,,,,,,,,,,,単勝:180円 複勝:14=110円 13=130円 03=220円 枠連:270円,,,,,,,,,,,,"単勝:690円 複勝:03=250円 08=310円 01=1,650円 枠連:1,780円",,,,,,,,,,,,"単勝:1,610円 複勝:11=390円 01=170円 02=290円 枠連:820円",,,,,,,,,,,
"馬連:8,420円 ワイド:12-14=2,560円 01-12=360円 01-14=5,350円",,,,,,,,,,,,馬連:260円 ワイド:13-14=130円 03-14=340円 03-13=560円,,,,,,,,,,,,"馬連:3,190円 ワイド:03-08=1,340円 01-03=4,740円 01-08=7,500円",,,,,,,,,,,,"馬連:2,380円 ワイド:01-11=850円 02-11=1,640円 01-02=680円",,,,,,,,,,,
"馬単:11,000円 3連複:18,850円 3連単:104,120円",,,,,,,,,,,,"馬単:350円 3連複:740円 3連単:1,640円",,,,,,,,,,,,"馬単:6,820円 3連複:84,950円 3連単:292,270円",,,,,,,,,,,,"馬単:6,040円 3連複:6,820円 3連単:46,480円",,,,,,,,,,,
■ 3R  芝2200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 6R  芝1400m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 9R  芝1400m 3 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■12R  ダ1400m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,葵ｽﾃｰｸｽ,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ａテンペスタロｰザ, 71,小牧太,, 67,*-10,   6, 2,  3.1,②③②, 1, 9,Ｍレオウィザｰド, 62,川田将,, 78,   3,*  7, 7, 21.9, ⑦④, 1, 9,Ｄエイシンタイガｰ, 75,川田将,, 77,* 14,   3, 2,  6.1, ⑤④, 1,10,Ｅサンライズラッシュ, 78,川田将,, 78,*  2,* 17, 2,  3.4, ③③
