09年 8月 8日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 8月 8日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1000m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 4R  芝2850m 3歳上未勝利 定量,,,,,,,,,,,,■ 7R  ダ1800m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■10R  芝2000m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,12, 4, パリスフォンテン,,宗像徹,196.1,,,, 9, 29.1,⑫⑫⑫,12, 8,Ｋエプソムフルｰツ, 63,二本柳, 4.1, 47,  -3, -15, 9, 77.6,⑬⑫⑫,12, 2,Ｐバトルスタｰボウ, 66,柴田善, 1.7, 70,  14, -17,14,137.5, ⑦⑦
,,,,,,,,,,,,,,,,,,,,,,,,13, 5,Ｍロｰテカリｰノ, 49,草野太, 4.3, 45,  -4, -14,13,486.2,⑧⑬⑬,13, 1,Ｌマイネレプリｰク, 74,大野拓, 1.8, 68,  14, -21,15,146.9, ③③
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14, 7,Ｇポｰラｰライツ, 78,石橋脩, 2.1, 66,  15, -28, 4, 13.3, ⑤⑤
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15, 4,Ｊマチカネノワキ, 76,吉田隼, 2.3, 63,  13, -30,10, 44.1, ④④
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 5,Ｑヒュｰムウッド, 63,酒井忍, 3.6, 53,   9, -37,17,450.4, ⑩⑩
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,16,Ｍナショナルホリデｰ, 72,吉原寛, 4.8, 50,* 26, -94,11, 84.3, ①①
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:稍重(指数:-1),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:重(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-1),,,,,,,,,,,
"単勝:5,480円 複勝:10=820円 01=240円 09=110円 枠連:3,130円",,,,,,,,,,,,単勝:210円 複勝:06=110円 11=130円 10=210円 枠連:340円,,,,,,,,,,,,単勝:240円 複勝:03=120円 09=160円 06=240円 枠連:510円,,,,,,,,,,,,"単勝:280円 複勝:09=150円 10=310円 13=470円 枠連:1,730円",,,,,,,,,,,
"馬連:18,480円 ワイド:01-10=2,910円 09-10=1,010円 01-09=350円",,,,,,,,,,,,馬連:550円 ワイド:06-11=260円 06-10=350円 10-11=570円,,,,,,,,,,,,馬連:490円 ワイド:03-09=240円 03-06=430円 06-09=660円,,,,,,,,,,,,"馬連:1,640円 ワイド:09-10=700円 09-13=1,120円 10-13=2,460円",,,,,,,,,,,
"馬単:50,980円 3連複:5,650円 3連単:102,160円",,,,,,,,,,,,"馬単:860円 3連複:1,160円 3連単:3,070円",,,,,,,,,,,,"馬単:880円 3連複:1,340円 3連単:4,590円",,,,,,,,,,,,"馬単:2,530円 3連複:7,680円 3連単:30,690円",,,,,,,,,,,
■ 2R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 5R  芝1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  芝1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■11R  ダ1800m 3歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ新潟,,,,,,,,,,,,,,,,,,,,,,,,関越ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,15,Ｂジャｰジデスマイル, 60,田中勝,, 66,  -4,*  8, 1,  1.7, ⑦⑥, 1, 7, トレモロ,---,蛯名正,, 54,* -9,  -4, 1,  2.2, ②②, 1,13,Ｍアグネスエナジｰ, 59,山口竜,, 73,*  5,  -2, 9, 37.4, ①①, 1,12,Ｅシルククルセイダｰ, 91,松岡正,, 88,*  2,* 28, 4, 12.8,②②②
 2,11,Ｆラヴリｰテンダｰ, 53,木幡初, 0.4, 61,* -1,   0, 2,  4.9, ②②, 2,10, プロポｰズ,---,北村宏, 0.2, 51, -17,*  1, 4,  9.7, ⑩⑨, 2, 1,Ｅスイｰトカルタゴ, 68,柴田善, 0.0, 81,  -4,* 16, 3, 10.3, ⑮⑮, 2,11,Ｎメイショウクオリア, 83,後藤浩, 0.0, 88,*  2,* 28, 7, 22.7,①①①
 3, 3,Ｄフリｰクトｰク, 56,柴田善, 0.5, 62,*  1,  -1, 3,  8.3, ①①, 3, 1, ソルプリマベラ,---,伊藤工, 0.3, 52, -19,*  3, 3,  5.9, ⑫⑫, 3, 3,Ｂメイショウジンム, 75,武豊  , 0.2, 78,  -3,* 12, 1,  1.6, ⑬⑫, 3, 4,Ｄサンマルセイコｰ, 91,伊藤工, 0.8, 80,*  1,  23,10, 32.0,⑤④④
 4, 6,Ａプリティｰパイン, 62,伊藤工, 0.8, 57,  -3,  -2, 4, 10.6, ④④, 4, 9, リビングプルｰフ,---,武豊  , 0.4, 50, -11,  -6, 2,  4.5, ④⑤, 4,15,Ａドリｰムスカイラブ, 76,松岡正, 0.3, 75,  -1,   6, 2,  4.6, ⑦⑦, 4, 1,Ｌトウショウヴォイス, 85,酒井忍, 1.0, 82,   0,  24,11, 37.3,⑨⑧⑦
 5,10,Ｏイッツソｰファイン, 33,酒井忍, 1.5, 52, -14,   3,15,348.4, ⑩⑩, 5, 4, フィｰルザファン,---,後藤浩, 0.5, 49,* -8, -10, 5, 10.7, ①①, 5,17,Ｄミサトフリｰト, 69,大庭和, 0.5, 67,*  5,  -9, 5, 27.8, ③②, 5, 5,Ｇシャｰベットトｰン, 88,黛弘人, 1.3, 79,*  1,  19, 5, 16.3,③③③
 6,13,Ｃフェアリｰルｰジュ, 57,大野拓, 1.6, 52,  -3,  -8, 5, 13.4, ⑤⑤, 6, 3, ベルアｰム,---,的場勇, 0.9, 43, -20,  -4,10, 93.6, ⑪⑪, 6,16,Ｌシデンカイ, 63,草野太, 0.6, 70,  -1,   1,17,422.9, ⑧⑧, 6, 9,Ａメイショウサライ, 92,武豊  , 1.4, 80,   0,  21, 3,  6.2,⑩⑨⑨
 7, 9,Ｅシナノネｰジュ, 53,山口竜, 1.6, 52, -10,   0, 7, 21.5, ⑨⑨, 7, 8, ユウキサンオｰラ,---,郷原洋, 1.1, 41, -13, -12, 7, 18.0, ⑦⑦, 7, 4,Ｊアイティムサシ, 63,丹内祐, 0.6, 74,  -6,* 11, 7, 35.1, ⑯⑯, 7,10,Ｃマルブツリｰド, 92,北村宏, 1.4, 77,   0,  19, 1,  2.3,⑥⑦⑧
 8, 4,Ｇスズオリｰヴ, 52,北村宏, 1.8, 49, -16,   2,11,132.6, ⑫⑪, 8,13, サコ,---,吉田隼, 1.3, 37, -12, -18,11,142.8, ⑤③, 8, 6,Ｃベニバナ, 69,西田雄, 0.6, 69,   1,  -2,10, 39.1, ⑥⑤, 8, 2,Ｈタガノエクリプス, 88,柴山雄, 2.0, 74,*  1,  13, 8, 29.3,⑬⑥⑤
 9, 5,Ｌアイアイシミズ, 41,西田雄, 1.8, 52,  -4,  -7,10,120.0, ⑥⑦, 9,11, マイネルセラｰノス,---,松岡正, 1.5, 35, -14, -18, 6, 16.3, ⑧⑧, 9, 9,Ｉピサノシンボル, 64,北村宏, 0.7, 68,  -4,   4, 6, 32.8, ⑪⑩, 9,14,Ｊワキノエクセル, 87,山口竜, 2.2, 74,  -1,  16,12, 98.4,⑫⑫⑩
10,14,Ｊダイワエタｰナル, 47,武士沢, 1.8, 49, -16,   3,12,224.5, ⑬⑫,10,12, ミラクルアゲン,---,吉田豊, 1.6, 35, -12, -20, 8, 23.9, ⑥⑥,10,14,Ｈマイネランデブｰ, 65,伊藤工, 0.7, 66,*  2,  -6, 8, 36.0, ②③,10, 3,Ｉウインカｰディナル, 87,武士沢, 2.4, 71,  -2,  16,13,120.4,⑪⑬⑫
11, 8,Ｎジタｰナ, 35,吉田隼, 2.0, 48,  -7,  -8, 6, 14.3, ⑧⑧,11, 6, ハセノヒマワリ,---,柴田善, 1.9, 29, -12, -26, 9, 56.8, ③④,11,11,Ｒセトウチフレッシュ, 32,村田一, 0.8, 73,  -5,   6,12, 79.0, ⑫⑭,11, 7,Ｂボクノタイヨウ, 92,川田将, 2.5, 70,*  1,   8, 2,  3.4,④⑤⑥
12, 1,Ｈストロベリｰタイム, 49,松岡正, 2.2, 45, -16,  -1, 8, 59.5, ⑪⑬,12, 5, セイクリッドヒム,---,大野拓, 2.0, 28, -17, -22,12,153.3, ⑨⑩,12,18,Ｏカズサハイウェイ, 47,水出大, 1.1, 65,  -2,  -4,18,540.1, ⑤⑥,12, 6,Ｆラッキｰブレイク, 89,柴田善, 3.2, 66,   0,   6, 6, 21.4,⑧⑪⑬
13,12,Ｍクロススピｰド, 36,郷原洋, 2.3, 45,* -2, -16,13,301.4, ③③,13, 2, アポロクロノス,---,丹内祐, 2.7, 19, -22, -26,13,192.9, ⑬⑬,13, 5,Ｆレｰシングレデイｰ, 68,蛯名正, 1.3, 63,  -5,  -2, 4, 18.6, ⑭⑬,13,13,Ｍスズノマグマ, 83,吉田隼, 3.6, 63,  -1,   2, 9, 30.1,⑦⑩⑪
14, 7,Ｉマリリン, 47,的場勇, 2.5, 44, -23,   2, 9, 83.6, ⑮⑮,,,,,,,,,,,,,14, 8,Ｐブラウンアゲイン, 44,大江原, 1.5, 63,  -8,   1,14,183.1, ⑱⑱,,,,,,,,,,,,
15, 2,Ｋシュウザンモモ, 43,池崎祐, 2.8, 40, -18,  -5,14,338.3, ⑭⑭,,,,,,,,,,,,,15,12,Ｇロストプロパティｰ, 65,田辺裕, 1.5, 59,  -2, -10,11, 40.1, ⑩⑨,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16, 2,Ｋネイチャｰグロウ, 63,高山太, 1.8, 59,  -8,  -3,16,386.2, ⑰⑰,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17,10,Ｎリバｰパッション, 55,郷原洋, 2.5, 46,   0, -28,13,159.5, ④④,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18, 7,Ｑクロミツジョウ, 37,高橋智, 3.0, 42,  -5, -26,15,373.7, ⑨⑪,,,,,,,,,,,,
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:不良(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:88 ﾚｰｽﾍﾟｰｽ指数:-16 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:重(指数:-7),,,,,,,,,,,
単勝:170円 複勝:15=110円 11=150円 03=180円 枠連:470円,,,,,,,,,,,,単勝:220円 複勝:07=120円 10=220円 01=170円 枠連:590円,,,,,,,,,,,,"単勝:3,740円 複勝:13=640円 01=230円 03=110円 枠連:1,630円",,,,,,,,,,,,"単勝:1,280円 複勝:12=370円 11=760円 04=800円 枠連:8,350円",,,,,,,,,,,
馬連:490円 ワイド:11-15=260円 03-15=310円 03-11=670円,,,,,,,,,,,,"馬連:1,080円 ワイド:07-10=410円 01-07=270円 01-10=840円",,,,,,,,,,,,"馬連:14,890円 ワイド:01-13=3,830円 03-13=940円 01-03=320円",,,,,,,,,,,,"馬連:8,630円 ワイド:11-12=2,560円 04-12=4,540円 04-11=7,080円",,,,,,,,,,,
"馬単:850円 3連複:1,240円 3連単:3,880円",,,,,,,,,,,,"馬単:1,670円 3連複:1,790円 3連単:7,230円",,,,,,,,,,,,"馬単:39,990円 3連複:5,420円 3連単:90,500円",,,,,,,,,,,,"馬単:16,580円 3連複:96,450円 3連単:620,960円",,,,,,,,,,,
■ 3R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 6R  芝1600m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 9R  芝1400m 2 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■12R  芝1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,ﾀﾞﾘｱ賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｆアンハｰトキング, 66,村田一,, 70,   0,*  8, 4,  9.9,⑨⑫⑦, 1, 7,Ｄヒカルルｰキｰ, 66,田中勝,, 78,   3,* 10, 2,  3.7, ⑬⑬, 1, 4,Ａプリンセスメモリｰ, 73,北村宏,, 58, -16,*  9, 5, 11.0, ⑤⑤, 1, 6,Ｃカレンナサクラ, 72,吉田隼,, 81, -22,* 30, 2,  4.6, ⑮⑮
 2, 9,Ｃシルクトレジャｰ, 67,吉田隼, 0.0, 68,*  4,   1, 2,  4.0,③②②, 2,12,Ｂラドラｰダ, 69,北村宏, 0.0, 73,* 12,  -5, 1,  2.5, ②②, 2, 1,Ｇシンメイフジ, 45,武豊  , 0.1, 57, -18,*  9, 1,  2.7, ⑨⑨, 2, 4,Ｇノｰブルストｰン, 69,武豊  , 0.1, 75,  -5,  12, 3,  6.1, ⑤⑤
 3, 7,Ｄワンダフルカフェ, 67,小島太, 0.1, 66,*  5,  -1, 1,  2.0,①①①, 3,17,Ｅイルサルト, 62,後藤浩, 0.4, 71,*  9,  -7, 3,  5.7, ⑦④, 3, 3,Ｃサンデｰジョウ, 57,川田将, 0.2, 54, -13,   1, 2,  3.9, ③③, 3,12,Ｋサラトガティプトン, 64,木幡初, 0.4, 74, -17,* 20, 8, 17.6, ⑭⑭
 4, 2,Ｇティアップメキラ, 60,西田雄, 0.9, 62,   3,  -4, 5, 10.0,④④④, 4,11,Ａダイワオｰダｰ, 73,武士沢, 0.4, 70,   7,* -4, 4,  9.0, ⑩⑧, 4,11,Ｅウエスタンディオ, 56,柴田善, 0.4, 52, -17,   3, 4,  6.7, ⑦⑦, 4, 8,Ｈクインズプレイヤｰ, 66,小林淳, 0.5, 71,  -9,  11, 4,  6.2, ⑦⑥
 5, 1,Ｈセトウチサンダｰ, 53,石橋脩, 1.0, 60,   3,  -6, 8, 28.2,②③③, 5, 2,Ｃヒシチャプタｰ, 67,的場勇, 0.5, 68,   6,* -4, 6, 11.4, ⑤⑤, 5, 9,Ｂマイネルカリバｰン, 61,松岡正, 0.6, 49, -13,  -4, 3,  4.2, ④④, 5, 7,Ｏタツキセキ, 58,柴山雄, 0.6, 69, -12,  12,12, 46.6, ⑨⑨
 6, 8,Ｅシルクブルｰムｰン, 66,大野拓, 1.2, 60,   0,  -3, 6, 20.1,⑬⑨⑩, 6, 9,Ｈプチトムテン, 56,吉田豊, 0.7, 68,*  9, -11, 7, 27.4, ③③, 6, 6,Ｆオルレアンノオトメ, 46,大野拓, 0.7, 48, -16,  -3, 8, 50.3, ⑥⑥, 6,10,Ａキングオブザベスト, 74,丹内祐, 0.6, 69, -11,  12, 9, 19.1, ⑩⑩
 7, 4,Ｊヤマニンバジリック, 51,柴山雄, 2.0, 55,   0,  -7,12,122.3,⑭⑬⑬, 7, 6,Ｇショｰンバロｰズ, 58,酒井忍, 0.8, 65,* 11, -17, 9, 46.2, ①①, 7,13, サンクフルハｰト,---,山口竜, 0.7, 51, -22,*  6, 7, 44.9, ⑬⑬, 7, 2,Ｄコスモジャイロ, 72,伊藤工, 0.7, 66,* -1,   0, 1,  4.4, ③③
 8,12,Ｂシチコウキング, 68,木幡初, 2.1, 52,   1, -12, 3,  8.9,⑧⑦⑧, 8,14,Ｉスズマｰシャル, 53,田辺裕, 1.5, 59,   0,  -8,11,183.5, ⑰⑮, 8,10, フィｰルドスピカ,---,吉田豊, 0.7, 50, -20,   2,10, 75.4, ⑩⑫, 8,15,Ｂファｰストメジャｰ, 73,後藤浩, 0.9, 65, -13,   9, 7, 16.8, ⑪⑪
 9, 3,Ｉセイリュウザクラ, 53,田辺裕, 2.3, 50,   1, -14, 7, 27.7,⑦⑥⑥, 9,18,Ｆエスタｰナ, 61,柴田善, 1.5, 59,   6, -17, 5, 10.4, ⑫⑪, 9,12,Ｈカリビアンペガサス, 42,田中勝, 1.0, 44,*-12, -12, 6, 14.5, ②②, 9, 1,Ｆショウナンサミット, 70,吉田豊, 1.0, 65, -17,  12, 5,  9.6, ⑬⑫
10, 6,Ｍオメガジャスパ, 44,吉原寛, 3.0, 49,  -1, -14,14,324.9,⑩⑭⑫,10, 5,Ｋヘロン, 45,吉田隼, 1.6, 57,   2, -12, 8, 39.4, ⑧⑫,10, 8,Ｄオネスト, 57,吉田隼, 1.1, 45, -18,  -3, 9, 51.6, ⑧⑧,10,17,Ｊデュｰクデビル, 65,武士沢, 1.3, 57,* -1,  -8,11, 33.0, ④④
11,15,Ｎナモンカラｰ, 42,柴田善, 4.2, 41,   4, -32,11, 72.7,⑤⑤⑤,11,13,Ｊオペラシュｰズ, 48,松岡正, 1.9, 54,   6, -24,10,115.3, ⑥⑦,11, 5, クラピカンハマｰ,---,吉原寛, 1.3, 45, -20,  -2,13,398.3, ⑫⑪,11,14,Ｅサトノウインク, 71,北村宏, 1.3, 58, -15,   7, 6, 13.4, ⑫⑬
12,14,Ｋフｰルハｰディｰ, 47,伊藤工, 4.9, 33,   0, -35,10, 57.1,⑫⑪⑪,12, 1, マイネフロンティア,---,石橋脩, 2.1, 52,   3, -23,13,260.4, ⑪⑩,12, 2, アｰルパラダンス,---,酒井忍, 1.6, 39, -21,  -6,11,143.2, ⑪⑩,12,11,Ｌニシノシズル, 63,酒井忍, 1.3, 62, -22,  13,13, 54.5, ⑯⑯
13,10,Ｌスウェプトアロング, 47,小林淳, 5.3, 34,   1, -38,13,198.8,⑥⑧⑨,13,15,Ｍアクアヴィｰテ, 44,柴山雄, 2.1, 53,  -2, -12,12,210.4, ⑯⑰,13, 7, スマｰトパワｰ,---,加藤和, 2.3, 29,* -9, -31,12,207.7, ①①,13,18,Ｎモルフェキセキ, 58,山口竜, 1.4, 61, -26,  15,14, 66.6, ⑱⑱
14,11, モッタイナイ,---,北村宏, 5.7, 30,   1, -41, 9, 34.7,⑪⑩⑭,14,10,Ｌアキヨシメガミ, 44,石神深, 2.4, 49,   2, -23,17,460.0, ⑭⑭,,,,,,,,,,,,,14, 3,Ｐスウェプトスルｰ, 56,宗像徹, 1.8, 55, -25,   9,18,288.6, ⑰⑰
,,,,,,,,,,,,15, 3,Ｐスズカラベンダｰ, 26,伊藤工, 3.1, 41,   3, -37,18,527.6, ⑨⑨,,,,,,,,,,,,,15,13,Ｍザムｰン, 61,大野拓, 2.0, 49,  -9,  -9,16,118.2, ⑧⑧
,,,,,,,,,,,,16, 8,Ｏマイネカノン, 27,丹内祐, 3.3, 39,   5, -42,15,361.9, ④⑥,,,,,,,,,,,,,16, 5,Ｑザバトルアトラス, 40,蛯名正, 2.8, 38,  -6, -22,15,107.1, ⑥⑦
,,,,,,,,,,,,17,16, ヒｰロｰニナルトキ,---,嘉藤貴, 3.5, 37,  -1, -36,14,282.8, ⑮⑯,,,,,,,,,,,,,17,16,Ｉバリバリセレブ, 65,川田将, 3.1, 35,*  5, -36,10, 31.0, ①①
,,,,,,,,,,,,18, 4,Ｎメディアトウショウ, 34,高橋智, 4.3, 29,  -6, -41,16,433.4, ⑱⑱,,,,,,,,,,,,,18, 9,Ｒドゥスマイル, 27,石橋脩, 3.4, 32,*  2, -38,17,286.1, ②②
