09年11月 8日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年11月 8日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  芝2910m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,,■10R  ダ1400m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,渡月橋ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｋトウシンボルト, 42,岩田康,, 64,   2,* -2, 3,  5.2,⑦⑤⑤, 1,14, マルブツライト,,白浜雄,,,,, 6, 14.6,②②②, 1,12,Ｃアｰスワンハｰト, 74,小牧太,, 72,*  5,   9, 1,  2.3,①①①, 1,13,Ｈエノク, 83,生野賢,, 84,  10,  10, 6, 13.0, ⑥④
 2, 3,Ｃナリタシルクロｰド, 58,熊沢重, 0.4, 63,   2,* -5, 1,  4.0,⑧⑥⑥, 2,13, カシノアマゾネス,,金折知,194.3,,,, 5,  9.4,①①①, 2, 2,Ａチョップチョップ, 78,岩田康, 0.1, 73,*  4,  11, 2,  2.9,③④③, 2, 6,Ｅシｰポラリス, 86,太宰啓, 0.0, 84,   7,* 13, 1,  2.6, ⑪⑩
 3, 2,Ｍトライアンフウィル, 23,国分恭, 0.5, 63,   0,* -3,12,100.7,⑩⑩⑦, 3,12, テイエムチｰタｰ,,出津孝,195.0,,,, 1,  3.1,③③③, 3, 3,Ｉエナｰジバイオ, 68,武豊  , 0.3, 75,   1,* 16, 3,  6.6,⑬⑬⑬, 3,10,Ｂハイエモｰション, 87,安藤勝, 0.2, 83,  13,   6, 3,  5.1, ④③
 4, 8,Ｂパキッシュ, 59,川島信, 1.2, 54,*  4, -15, 4,  5.2,④④③, 4, 6, ナナヨｰヒマワリ,,北沢伸,196.0,,,, 2,  3.8,⑪⑨⑥, 4, 6,Ｈバイオレントナイト, 72,松山弘, 0.3, 72,   1,* 13, 9, 67.5,⑨⑨⑩, 4,12,Ｃクイックリｰプ, 87,飯田祐, 0.4, 81,   7,  10, 4, 10.4, ⑩⑪
 5, 9,Ａコイスキャｰレ, 59,小牧太, 1.3, 54,*  5, -18, 2,  5.0,①①①, 5, 9, キクカジュピタｰ,,今村康,196.5,,,,13, 69.9,⑧⑦⑦, 5, 1,Ｍキクノトップラン, 67,熊沢重, 0.5, 72,   3,   9,13,264.5,⑥⑥⑦, 5, 7,Ｌスナｰクユｰチャン, 80,藤田伸, 0.4, 81,   7,* 12, 8, 22.0, ⑫⑫
 6,10,Ｅツルマルヤマト, 46,上村洋, 2.0, 50,*  4, -23, 7, 14.3,②②②, 6, 2, クィｰンマルトク,,佐久間,196.6,,,, 9, 32.9,⑨⑧⑨, 6, 9,Ｊウインザマキ, 67,国分恭, 0.5, 72,   3,   9,10, 85.9,④⑦⑤, 6, 2,Ｇスマｰトブレｰド, 83,小牧太, 0.8, 78,  10,   3,10, 46.6, ⑦⑧
 7, 7,Ｌセイピｰシｰズ, 40,幸英明, 2.3, 49,   0, -16, 9, 32.8,⑪⑫⑩, 7, 1, ゴルデンシュライン,,植野貴,196.8,,,, 4,  8.5,⑬⑪⑩, 7,11,Ｄファイアナカヤマ, 74,福永祐, 0.6, 70,   3,   7, 4,  9.9,⑦⑤⑥, 7, 4,Ｉストｰリｰテリング, 81,熊沢重, 1.0, 77,  10,   1, 5, 11.0, ⑤⑥
 8, 6,Ｆクイｰンフラワｰ, 45,飯田祐, 2.7, 46,   3, -28, 8, 24.3,③③④, 8, 7, ヒカリアライブ,,黒岩悠,197.1,,,, 8, 19.9,⑦⑤④, 8, 5,Ｋドンドドｰン, 67,竹之下, 1.0, 68,   0,   9,11, 92.6,⑪⑫⑫, 8, 9,Ｄフォｰティファイド, 87,小林徹, 1.1, 75,   4,   8, 7, 16.3, ⑭⑭
 9,12,Ｈマコトダイダロス, 44,浜中俊, 3.4, 43,   0, -27, 6, 10.5,⑨⑪⑫, 9,11, マコトディアナ,,熊沢重,197.8,,,,14, 81.8,⑤④⑤, 9, 8,Ｅレジアス, 74,川島信, 1.0, 67,   2,   7, 7, 32.8,⑧⑩⑪, 9, 5,Ｏスマｰトギルド, 74,高橋亮, 1.4, 72,   5,   4,15,372.4, ⑬⑬
10, 1,Ｄマルタカユビキタス, 52,和田竜, 3.6, 40,   0, -29, 5,  6.9,⑬⑨⑨,10, 5, ライブリシュロム,,仲田雅,198.6,,,, 3,  6.1,⑩⑫⑪,10,13,Ｇサンライズスカイ, 72,和田竜, 1.1, 66,*  4,   2, 6, 21.5,⑩③④,10,14,Ｊトｰセンマエストロ, 80,上野翔, 1.5, 72,   8,  -1, 9, 27.0, ⑧⑨
11,13,Ｊスプリングヴォイス, 43,太宰啓, 3.9, 40,   2, -33,13,151.5,⑥⑦⑪,11, 8, テイエムダイアナ,,菊地昇,198.7,,,,12, 67.2,⑫⑬⑫,11,10,Ｆファイナルパンチ, 73,渡辺薫, 1.1, 70,   2,   7,12,148.1,⑫⑪⑨,11,15,Ｎメガリス, 76,幸英明, 1.6, 71,   9,  -3,12, 86.1, ⑨⑦
