09年 7月26日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 7月26日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  芝2850m 3歳上未勝利 定量,,,,,,,,,,,,■ 7R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  ダ1800m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,麒麟山特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｄスタｰリングムｰン, 66,内田博,, 66,*  4,  -2, 1,  2.5, ②②, 1, 6, キングアｰサｰ,,大江原,,,,, 2,  2.6,④②②, 1, 5,Ｂウインペンタゴン, 76,吉田豊,, 78,   3,* 16, 2,  4.2,④④③, 1,11,Ｏトランセンド, 70,内田博,, 87,* 14,*  9, 1,  2.0,②②②
 2, 4,Ｈマスタｰプラン, 62,蛯名正, 0.0, 64,  -1,*  3, 4, 14.1, ⑦⑤, 2, 8, ユウタｰジャック,,穂苅寿,185.5,,,, 3,  7.4,③④③, 2,11,Ａダノンエクスプレス, 84,熊沢重, 0.1, 79,   2,* 16, 1,  1.7,⑦⑤⑤, 2, 7,Ｃクリストフォルス, 80,北村宏, 1.3, 75,* 15,  -4, 5, 14.0,①①①
 3, 1,Ｉオンワｰドダンク, 62,郷原洋, 0.2, 65,*  9,  -8, 5, 17.0, ①①, 3, 7, モリノミヤコ,,浜野谷,186.6,,,, 1,  2.3,⑦⑤④, 3, 7,Ｈディｰプリンク, 70,勝浦正, 0.2, 76,*  5,  11, 4, 12.0,②②②, 3, 6,Ｂフレンチノワｰル, 82,田辺裕, 1.7, 73,* 13,  -3, 2,  4.0,④④③
 4, 6,Ｇファイナルラップ, 63,大野拓, 0.3, 61,   1,  -2, 6, 17.0, ③③, 4, 1, ウインバリエンテ,,宗像徹,187.6,,,, 6, 18.4,②①①, 4,12,Ｅアポロストｰム, 72,田中勝, 0.8, 71,*  4,   6, 9, 57.5,①①①, 4, 1,Ｋジョｰモルデュｰ, 76,江田照, 1.8, 74,  10,*  3, 9, 42.6,⑪⑨⑧
 5, 9,Ｃハｰドイチオｰ, 66,西田雄, 0.7, 57,  -3,  -2, 3,  5.1, ⑨⑩, 5, 5, ヨシエンデュランス,,山本康,187.8,,,, 5, 13.4,⑥⑥⑥, 5,10,Ｆベストフェット, 72,内田博, 0.8, 73,   3,   8, 7, 26.2,③③④, 5, 8,Ａオメガファルコン, 84,吉田隼, 1.9, 74,  11,  -2, 3,  6.1,⑥⑧⑦
 6, 8,Ｆアントルシャカトル, 64,石橋脩, 0.8, 56,   1,  -6, 7, 17.4, ④④, 6, 9, アキクサクイン,,石神深,188.6,,,, 8, 44.8,⑤⑦⑦, 6, 2,Ｃコスモビｰスト, 76,木幡初, 1.2, 69,  -1,  12, 3,  7.5,⑫⑫⑩, 6, 2,Ｊストｰムタイガｰ, 76,赤木高, 2.0, 73,  12,  -2,13,229.1,⑧⑦⑥
 7, 3,Ｋオンワｰドアコｰル, 56,小林淳, 0.8, 56,  -4,  -2,11,193.1, ⑪⑨, 7, 4, ハシルペンチャン,,柴田大,189.0,,,, 4, 10.6,①③⑤, 7, 4,Ｊデｰワンハｰト, 68,大野拓, 1.9, 66,   0,   4,13,266.8,⑨⑨⑦, 7, 9,Ｄセッカチセｰジ, 78,田中勝, 2.0, 72,  12,  -4, 4, 10.9,⑦⑥⑤
 8,14,Ｂトｰセンストロング, 67,北村宏, 0.9, 54,  -3,  -4, 9, 32.0, ⑩⑪, 8,10, ヒデフジ,,蓑島靖,189.3,,,, 7, 27.3,⑧⑧⑧, 8, 6,Ｌシルクストラｰダ, 62,石橋脩, 2.2, 62,   0,   1,14,306.2,⑪⑩⑧, 8,12,Ｅベルグミサイル, 78,武士沢, 2.1, 71,   9,   2,10, 58.0,⑫⑪⑫
