09年 9月 6日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 9月 6日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1600m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  芝2850m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 7R  芝1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  芝1400m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
単勝:190円 複勝:17=110円 03=180円 13=150円 枠連:740円,,,,,,,,,,,,"単勝:170円 複勝:11=110円 02=320円 10=290円 枠連:1,420円",,,,,,,,,,,,単勝:430円 複勝:16=170円 03=280円 02=160円 枠連:430円,,,,,,,,,,,,"単勝:350円 複勝:05=160円 10=1,110円 12=260円 枠連:1,010円",,,,,,,,,,,
馬連:690円 ワイド:03-17=330円 13-17=240円 03-13=580円,,,,,,,,,,,,"馬連:1,670円 ワイド:02-11=810円 10-11=450円 02-10=2,590円",,,,,,,,,,,,"馬連:2,890円 ワイド:03-16=890円 02-16=440円 02-03=690円",,,,,,,,,,,,"馬連:12,480円 ワイド:05-10=2,380円 05-12=670円 10-12=5,440円",,,,,,,,,,,
"馬単:1,190円 3連複:1,170円 3連単:4,590円",,,,,,,,,,,,"馬単:1,940円 3連複:4,650円 3連単:14,090円",,,,,,,,,,,,"馬単:4,690円 3連複:3,950円 3連単:22,480円",,,,,,,,,,,,"馬単:16,310円 3連複:23,720円 3連単:151,120円",,,,,,,,,,,
■ 2R  芝2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,,■ 5R  芝1400m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  ダ1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■11R  芝1600m 2 歳ｵｰﾌﾟﾝ(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ新潟,,,,,,,,,,,,,,,,,,,,,,,,新潟2歳ｽﾃｰｸｽ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｆイフリｰタ, 63,岩田康,, 68,   4,* -2, 8, 29.1,⑧⑦⑦, 1,13, サクラエクスプロｰ,---,岩田康,, 44, -11,*-10, 1,  3.7, ⑦⑦, 1,11,Ｂパンプアップ, 81,丹内祐,, 82,*  6,* 14, 4,  6.3,③②①, 1, 6,Ｈシンメイフジ, 59,岩田康,, 79,  -9,* 19, 1,  3.7, ⑱⑱
 2,13,Ｈイガノハイレディｰ, 63,丹内祐, 0.2, 69,   5,  -5,11, 47.4,⑨⑤⑤, 2,10, ブルｰムｰンピサ,---,田中勝, 0.0, 45, -10, -12, 4,  5.9, ⑤⑤, 2,14,Ａヒシパｰフェクト, 82,蛯名正, 0.1, 80,*  6,* 13, 2,  2.7,④③②, 2,15,Ｎフロｰライゼ, 53,後藤浩, 0.1, 76,  -5,* 10,15, 46.8, ⑰⑰
 3, 3,Ｄナカヨキコト, 66,武士沢, 0.3, 65,   4,* -4, 7, 20.1,⑩⑨⑧, 3,14, コマンドプロンプト,---,木幡初, 0.6, 37, -13, -16,11, 60.0, ⑧⑧, 3,13,Ｄエｰシントゥルボｰ, 80,三浦皇, 0.8, 74,   5,  10, 3,  5.8,⑥⑥⑤, 3, 8,Ｂクロフォｰド, 66,内田博, 0.5, 71,  -4,   5, 2,  5.0, ⑨⑫
 4, 5,Ｉメガチュｰズデｰ, 59,柴田善, 0.3, 65,*  6, -10, 3,  5.0,②②②, 4,11, マルタカトップラン,---,大庭和, 0.8, 36, -16, -13,13,127.3, ⑫⑪, 4,10,Ｃキャッツインブｰツ, 81,岩田康, 0.8, 75,   5,   9, 1,  2.7,⑩⑤⑥, 4,16,Ｍギュンタｰ, 54,丹内祐, 0.5, 70,  -6,   6, 6, 14.2, ⑥⑬
 5,16,Ｃサントゥｰル, 66,江田照, 0.4, 65,*  6, -10, 9, 32.9,③④③, 5, 3, コスモドロンパ,---,丹内祐, 0.8, 36, -16, -13,12, 87.6, ⑪⑩, 5,12,Ｅシルクエンデバｰ, 78,北村宏, 0.9, 74,   4,  12, 6, 32.5,⑫⑨⑧, 5,17,Ｒスプリングサンダｰ, 42,上村洋, 0.5, 70,  -4,   5,12, 34.5, ⑬⑮
 6, 6,Ｂマイネルガルボ, 69,松岡正, 0.5, 66,   2,* -3, 6, 19.7,⑭⑭⑭, 6, 2, ムｰンウォｰク,---,後藤浩, 1.0, 35,* -6, -29, 8, 37.2, ②②, 6, 2,Ｋシルクペガサス, 67,大江原, 0.9, 75,   5,   8,12,162.0,②④④, 6,11,Ｄハｰティンハｰト, 63,田中勝, 0.8, 63,* -2,  -6, 9, 19.9, ①①
 7, 7,Ａマルタカアンデス, 70,後藤浩, 0.5, 64,   4, -10, 4,  8.1,⑤⑥⑥, 7, 4, アルマトゥｰラ,---,内田博, 1.1, 32, -23,* -8, 2,  4.6, ⑬⑬, 7, 8,Ｇセクシｰザムライ, 75,内田博, 0.9, 77,   3,* 14, 8, 40.8,⑨⑩⑩, 7,10,Ｅブランビｰブラック, 62,蛯名正, 0.8, 65,  -3,  -2, 7, 16.4, ⑩⑪
 8,12,Ｅオンワｰドシェルタ, 65,小林久, 0.7, 62,   2,  -8,14, 96.6,⑫⑫⑪, 8, 6, ランメルモｰル,---,的場勇, 1.3, 29, -26,* -7,10, 56.9, ⑭⑭, 8,15,Ｌトレジャｰバトル, 66,田中勝, 1.3, 72,   4,   7, 5, 23.5,⑧⑧⑨, 8, 2,Ｋサウンドバラッド, 57,柴山雄, 0.8, 64,* -2,  -5, 8, 17.2, ⑮④
 9,10,Ｊヤンゲストリｰタｰ, 57,北村宏, 0.9, 57,*  6, -17,13, 90.5,④③④, 9,12, メジロアンジェリｰ,---,柴田善, 1.4, 30,* -5, -37, 7, 19.4, ①①, 9, 3,Ｎエクレウス, 59,江田照, 1.8, 68,   4,   3,15,381.2,⑤⑦⑦, 9, 4,Ｑサトノディライト, 46,三浦皇, 1.0, 63,  -4,  -3,16, 51.4, ⑯⑭
10, 1, ナスノゲｰブル,---,内田博, 1.1, 60,   0,  -8,15,103.6,⑱⑰⑰,10, 1, コスモキャロリｰヌ,---,石橋脩, 1.5, 29, -11, -29,14,280.7, ⑥⑥,10, 7,Ｉシツジツゴウケン, 70,草野太, 2.0, 69,   2,   6,13,205.7,⑬⑪⑪,10, 9,Ｌサンデｰジョウ, 55,川田将, 1.0, 63,  -4,  -3, 4,  8.8, ⑤⑩
11,15,Ｐレイクパペット, 46,的場勇, 1.1, 57,   5, -17,16,627.2,⑦⑧⑩,11, 5, アビｰロｰド,---,三浦皇, 1.7, 26, -14, -28, 5,  8.2, ⑩⑫,11, 6,Ｈサンワｰドハｰレｰ, 73,柴田善, 2.1, 69,   1,   7,10, 70.6,⑪⑭⑭,11,14,Ｆプリンセスメモリｰ, 61,北村宏, 1.3, 58,  -2,  -8, 5, 12.5, ⑭⑧
12,14,Ｋゼノン, 57,三浦皇, 1.1, 57,*  7, -25,12, 50.0,①①①,12, 9, ミブノギシ,---,蛯名正, 1.7, 26, -10, -34, 3,  4.7, ④④,12, 5,Ｆヒロノキョウシュウ, 77,石橋脩, 2.1, 70,  -2,  12, 9, 55.6,⑮⑮⑮,12, 5,Ａサクラテンペスト, 66,武士沢, 1.5, 52,  -3, -14,14, 44.3, ⑧⑤
13,17,Ｎオヤマノタイショウ, 55,黛弘人, 1.1, 58,   2, -12, 5, 15.2,⑰⑮⑮,13, 7, マイネブラックティ,---,松岡正, 1.8, 26, -13, -29, 9, 37.6, ⑨⑨,13, 4,Ｍプラクシス, 62,川田将, 2.5, 65,   2,   2,14,236.9,⑭⑫⑫,13,13,Ｉコスモセンサｰ, 59,石橋脩, 1.6, 53,* -2, -18, 3,  7.3, ②②
14, 4,Ｇタッチミｰノット, 63,蛯名正, 1.2, 57,   3, -17, 1,  2.8,⑥⑪⑨,14, 8, フリｰクムｰン,---,柴山雄, 2.2, 21,  -9, -42, 6,  9.4, ③③,14, 9,Ｊスイングエンジン, 69,藤岡佑, 2.8, 61,*  6, -10, 7, 34.8,①①③,14, 7,Ｃモトヒメ, 64,勝浦正, 2.4, 43,  -3, -27,18, 86.4, ④⑥
15, 9,Ｑアキヨシメガミ, 44,石神深, 1.5, 56,  -1, -11,18,796.6,⑯⑱⑱,,,,,,,,,,,,,15, 1,Ｏニシノアララギ, 57,勝浦正, 2.8, 63,   1,   0,11,104.4,⑦⑬⑬,15,18,Ｊラジャポネｰズ, 59,的場勇, 2.4, 42,  -3, -26,13, 35.9, ③⑦
16,18,Ｍウインヘリオス, 57,田中勝, 1.7, 53,   1, -19,10, 42.6,⑮⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,,16, 3,Ｐオｰロラナイト, 51,吉田隼, 3.1, 33,* -2, -39,17, 62.0, ⑦③
17,11,Ｏマカリイ, 48,土谷智, 2.1, 49,   3, -29,17,778.7,⑪⑩⑬,,,,,,,,,,,,,,,,,,,,,,,,,17, 1,Ｇコスモレニ, 60,松岡正, 3.1, 35,  -3, -36,10, 25.5, ⑪⑨
18, 8,Ｌブレイクヒストリｰ, 57,上村洋, 2.6, 45,   2, -35, 2,  4.0,⑬⑬⑫,,,,,,,,,,,,,,,,,,,,,,,,,18,12,Ｏシルクフィｰリング, 52,藤岡佑, 6.7,-14,  -7, -82,11, 32.4, ⑫⑯
ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-1),,,,,,,,,,,
"単勝:2,910円 複勝:02=800円 13=780円 03=500円 枠連:12,360円",,,,,,,,,,,,単勝:370円 複勝:13=190円 10=160円 14=960円 枠連:610円,,,,,,,,,,,,単勝:630円 複勝:11=160円 14=130円 13=180円 枠連:280円,,,,,,,,,,,,単勝:370円 複勝:06=150円 15=920円 08=200円 枠連:840円,,,,,,,,,,,
"馬連:46,510円 ワイド:02-13=9,400円 02-03=5,120円 03-13=3,960円",,,,,,,,,,,,"馬連:1,340円 ワイド:10-13=490円 13-14=3,170円 10-14=3,630円",,,,,,,,,,,,馬連:700円 ワイド:11-14=310円 11-13=540円 13-14=410円,,,,,,,,,,,,"馬連:7,500円 ワイド:06-15=2,850円 06-08=500円 08-15=4,160円",,,,,,,,,,,
"馬単:96,460円 3連複:193,400円 3連単:1,447,870円",,,,,,,,,,,,"馬単:2,770円 3連複:22,010円 3連単:103,610円",,,,,,,,,,,,"馬単:1,930円 3連複:1,320円 3連単:7,660円",,,,,,,,,,,,"馬単:12,950円 3連複:17,210円 3連単:110,120円",,,,,,,,,,,
■ 3R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 6R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 9R  ダ1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■12R  芝1000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,出雲崎特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ｄケイアイシンドウ, 69,柴山雄,, 64,* 10, -11, 7, 12.2,①①①, 1, 2,Ａブライトアイザック, 75,北村宏,, 68,  -4,* 10, 3,  6.1, ④③, 1,14,Ａリュウメイ, 70,石橋脩,, 66,* -6,*  9, 3,  6.0, ②②, 1, 3,Ｇストロングポイント, 67,北村宏,, 77,  -7,* 13,13, 78.4,   
 2, 9,Ｇウインクドン, 66,田中勝, 0.4, 63,   4,* -2, 8, 16.9,⑫⑩⑪, 2,13,Ｂカフェマｰシャル, 73,勝浦正, 0.0, 69,* -2,*  8, 1,  1.7, ②②, 2,13,Ｈマザｰロｰド, 62,岩田康, 0.5, 62,* -5,   4, 6, 20.4, ①①, 2,12,Ａホリノティアラ, 76,江田照, 0.0, 77,*  7,   4, 1,  3.2,   
 3,11,Ａマイネルレクシス, 71,大庭和, 0.8, 57,   4,  -6, 3,  6.0,⑪⑪⑩, 3, 9,Ｃトウショウレリｰフ, 72,三浦皇, 0.3, 65,  -4,*  7, 4, 11.5, ⑤④, 3, 5,Ｂザドライブ, 68,松岡正, 0.6, 60, -10,   7, 1,  2.3, ⑥⑦, 3, 6,Ｅサンマルヘイロｰ, 69,小林淳, 0.0, 78,   3,*  6, 6, 12.7,   
 4, 5,Ｂコスモジュゲム, 70,松岡正, 0.9, 58,   4,  -9, 1,  3.9,⑧⑦⑨, 4, 7,Ｅバルバロッサ, 63,内田博, 1.0, 61,* -1,  -1, 2,  3.4, ①①, 4, 3,Ｄロトスカイブルｰ, 65,小林淳, 0.6, 61,  -8,   6, 7, 22.8, ③④, 4,11,Ｈチャｰムペンダント, 66,後藤浩, 0.1, 75,*  7,   2, 2,  4.9,   
 5, 4,Ｃレオビンテｰジ, 70,大野拓, 0.9, 59,   6, -12, 2,  4.4,⑦④④, 5,10,Ｆビｰクｰル, 58,石橋脩, 1.1, 60,  -8,   4, 6, 29.8, ⑧⑧, 5, 6,Ｅケｰジｰファントム, 65,藤岡佑, 0.7, 59, -13,*  9, 9, 39.9, ⑨⑨, 5,17,Ｎウェｰブガｰル, 61,大野拓, 0.3, 73,  -2,*  7,16,128.3,   
 6, 8,Ｉシンボリボｰテ, 57,北村宏, 0.9, 59,   5,  -8, 5,  8.5,⑬⑨⑥, 6, 8,Ｉマイネルバルトｰク, 50,丹内祐, 1.7, 55,  -7,  -2, 8,111.6, ⑦⑦, 6, 2,Ｊアグネスクイック, 61,三浦皇, 0.7, 59, -11,   7, 4,  8.1, ⑧⑧, 6,15,Ｊフライングビｰン, 65,松岡正, 0.3, 73,   1,   3, 4,  6.8,   
 7,13,Ｈスｰパｰコｰタロｰ, 65,江田照, 1.1, 57,   5, -11, 4,  6.4,⑨⑧⑧, 7, 4,Ｇダイワハンタｰ, 58,武士沢, 1.9, 50, -12,   0, 7, 70.8, ⑪⑪, 7, 8,Ｇフジマサエｰス, 63,木幡初, 0.8, 59,  -8,   5,14,210.8, ⑤⑥, 7, 9,Ｐワンダフルスイｰト, 54,柴山雄, 0.4, 71,  -6,*  6,18,177.5,   
 8,10,Ｊナカヤマタイガｰ, 55,鷹野宏, 1.4, 57,  -2,* -1,13,150.9,⑮⑮⑭, 8,14,Ｍコモディアス, 40,池崎祐, 1.9, 52,* -3,  -7,12,360.7, ③⑤, 8,12,Ｌタケデンスキップ, 57,伊藤直, 0.9, 59,  -7,   4,13,179.8, ④③, 8, 7,Ｌジョウノオアシス, 64,木幡初, 0.4, 70,   3,   1,11, 48.9,   
 9, 1,Ｌマシュｰ, 53,丹内祐, 1.6, 57,   7, -17,11, 89.4,⑥⑥⑤, 9,15,Ｄバンダムパルフェ, 64,松岡正, 2.2, 50,  -5,  -8, 5, 21.0, ⑥⑥, 9,11,Ｃナンヨｰサンセット, 67,柴田善, 1.4, 54, -14,   5, 5, 12.6, ⑪⑪, 9, 1,Ｄリノｰンマイア, 69,武士沢, 0.5, 68,  -5,   5, 8, 22.4,   
10,12,Ｅベニバナソング, 67,吉田隼, 1.7, 54,*  9, -24, 9, 34.6,②②②,10, 3,Ｋタイキバンビｰナ, 48,黛弘人, 2.3, 49, -14,   0,13,412.6, ⑫⑫,10, 1,Ｍサウロビスティｰ, 57,勝浦正, 1.6, 52, -17,   6,10,102.8, ⑫⑫,10,10,Ｍマックスリオ, 62,藤岡佑, 0.7, 65,  -6,   2,12, 63.3,   
11,15,Ｆシルククレヴァｰ, 67,内田博, 2.0, 53,*  9, -26, 6,  8.6,③③③,11, 1,Ｈウッディｰムｰン, 51,村田一, 2.5, 47, -11,  -6, 9,132.7, ⑩⑩,11, 9,Ｆガクニホシ, 64,蛯名正, 1.6, 52, -12,   0, 8, 31.7, ⑩⑩,11,13,Ｋコアレスリｰヴァ, 65,小野次, 0.8, 65,  -9,   4, 9, 31.3,   
12, 7,Ｋロｰレルリラ, 55,佐藤聖, 2.1, 53,   2, -13,14,217.2,⑭⑬⑬,12, 5,Ｌハンドクラッピング, 45,小野次, 3.4, 38, -14, -10,14,710.7, ⑬⑬,12,10, クリスエスアラｰト,---,後藤浩, 1.6, 51, -17,   6, 2,  3.9, ⑬⑬,12, 8,Ｒナスノアタック, 50,石橋脩, 0.8, 66,  -9,   4,17,141.9,   
13, 3,Ｎクリュギスト, 49,三浦皇, 2.2, 49,   5, -22,10, 66.6,④⑤⑦,13, 6, ニコラスセｰジ,---,柴山雄, 3.4, 38, -25,   0,10,142.1, ⑭⑭,13, 4,Ｋセトクラウン, 57,柴山雄, 1.6, 52, -20,*  9,11,139.4, ⑭⑭,13,18,Ｑシュウザンゴｰルド, 52,田中勝, 1.0, 61, -10,   1,14,107.7,   
14, 2,Ｍエスユｰシルバｰ, 51,五十嵐, 2.4, 50,   2, -16,15,342.7,⑩⑫⑫,14,12,Ｊマカフシギ, 48,的場勇, 4.1, 34,  -7, -22,11,268.1, ⑨⑨,14,15,Ｎカシマゼロワン, 50,北村宏, 3.2, 39,  -8, -15,15,314.0, ⑦⑤,14, 5,Ｂスピｰディセイコｰ, 73,柴田善, 1.1, 59,   3,  -9, 5, 10.8,   
