09年 3月 7日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 3月 7日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-10,,,,,■ 4R  芝2970m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1800m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  芝1600m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
 9, 7,Ｊテイエムタｰザン, 31,木村健, 1.1, 47, -14,   3, 8, 61.6, ⑫⑪, 9, 4, バトルハｰトオｰ,,菊地昇,200.9,,,, 6, 16.3,⑫⑫⑫, 9,13,Ｄアドバンスウェイ, 69,武豊  , 0.5, 67,*  7,  -7, 6, 11.9, ③②, 9, 1,Ｌカネトシリベルテ, 75,北村友, 1.3, 79,   5,  15,16,247.6, ⑭⑭
10, 9,Ｅコメットシャワｰ, 50,川島信, 1.4, 42, -10,  -4,11,108.9, ⑦⑥,10, 1, ダノンモンスタｰ,,高田潤,201.1,,,,11, 46.5,②①②,10, 6,Ｈアキノカウンタｰ, 64,鮫島良, 0.5, 72,   3,   3,15,112.9, ⑧⑧, 9,13,Ｊグレイトフルタイム, 79,吉田豊, 1.3, 77,  10,   7,13,113.2, ⑩⑩
11,14,Ｆタｰンオｰバｰ, 48,国分恭, 1.7, 40, -14,  -3,10,104.3, ⑪⑫,11,11, スリｰキセキ,,出津孝,201.8,,,,10, 36.6,⑩⑪⑩,11, 2,Ｉデイブレイクスベル, 63,太宰啓, 0.6, 68,*  8, -11,10, 21.8, ①①,11, 8,Ｆタガノグラマラス, 83,藤岡佑, 1.4, 74,* 18, -10, 8, 36.9, ②②
12, 2,Ｉブライティアヘアｰ, 42,岩崎祐, 1.8, 42, -13,  -2,14,413.9, ⑩⑬,12, 5, タキオンシチｰ,,今村康,205.2,,,,12, 70.2,⑦⑨⑪,12, 9,Ｌトップゾｰン, 62,藤岡佑, 0.6, 70,   4,  -1,11, 25.1, ⑦⑦,12, 9,Ｎコスモスペシャリｰ, 75,幸英明, 1.4, 74,* 20, -13, 9, 48.1, ①①
13, 6,Ｍオｰスミカトレア,  8,浜中俊, 2.4, 35, -18,  -5,12,200.9, ⑭⑭,13, 3, ブリリアントスズカ,,林満明,213.9,,,,14,164.0,⑬⑬⑬,13, 1,Ｎラウリシルヴァ, 57,安藤勝, 0.9, 66,   2,   0, 7, 16.3, ⑪⑩,13,10,Ｋスピｰドタッチ, 76,浜中俊, 1.8, 72,  11,  -5,15,189.8, ⑤⑥
14, 5,Ｇワイルドキュｰト, 45,荻野琢, 2.4, 35, -11, -11,13,214.8, ⑥⑨,,,,,,,,,,,,,14, 3,Ｃナムラアｰガス, 71,小牧太, 1.3, 64,  -3,   2, 9, 20.8, ⑮⑮,14, 4,Ｂマイネルスタｰリｰ, 84,デムｰ, 1.8, 71,  10,   0, 4, 10.3, ⑬⑫
,,,,,,,,,,,,,,,,,,,,,,,,15, 8,Ｏスズカルネッサンス, 47,上村洋, 2.0, 56,   0, -13,13, 65.3, ⑭⑭,15,16,Ｏマッハジュウクン, 74,武幸四, 2.8, 62,  12, -17,14,118.0, ⑥⑧
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,14,Ｈマルティンスタｰク, 81,池添謙, 2.9, 58,  10, -17, 6, 20.1, ⑨⑨
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:重(指数:0),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:9),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:9),,,,,,,,,,,
単勝:200円 複勝:04=110円 10=110円 13=200円 枠連:220円,,,,,,,,,,,,"単勝:3,510円 複勝:02=790円 07=370円 12=150円 枠連:9,940円",,,,,,,,,,,,"単勝:3,150円 複勝:07=860円 05=310円 12=230円 枠連:3,520円",,,,,,,,,,,,単勝:170円 複勝:02=110円 06=190円 07=190円 枠連:750円,,,,,,,,,,,
馬連:210円 ワイド:04-10=130円 04-13=300円 10-13=360円,,,,,,,,,,,,"馬連:16,160円 ワイド:02-07=3,920円 02-12=1,740円 07-12=1,040円",,,,,,,,,,,,"馬連:14,520円 ワイド:05-07=4,320円 07-12=2,460円 05-12=960円",,,,,,,,,,,,馬連:830円 ワイド:02-06=340円 02-07=370円 06-07=820円,,,,,,,,,,,
"馬単:440円 3連複:690円 3連単:1,930円",,,,,,,,,,,,"馬単:44,960円 3連複:17,620円 3連単:197,740円",,,,,,,,,,,,"馬単:34,170円 3連複:26,030円 3連単:207,400円",,,,,,,,,,,,"馬単:950円 3連複:1,670円 3連単:5,170円",,,,,,,,,,,
■ 2R  ダ1400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 5R  ダ1800m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  ダ2000m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:13,,,,,■11R  芝1600m 3 歳ｵｰﾌﾟﾝ(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ阪神,,,,,,,,,,,,,,,,,,,,,,,,ﾁｭｰﾘｯﾌﾟ賞 ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ａホウショウアビル, 65,小牧太,, 56,  -3,   6, 1,  1.9, ③④, 1,12, マジックアロｰ,---,芹沢純,, 67,  -4,* 10, 7, 25.2,⑨⑥④, 1,10,Ｂベストロング, 76,和田竜,, 72,* -5,  17, 4,  6.0,①①①, 1, 5,Ｃブエナビスタ, 75,安藤勝,, 79,   2,* 15, 1,  1.1, ⑬⑨
 2, 7,Ｄバンドゥロンシャン, 58,北村友, 0.2, 54,  -6,*  8, 4,  6.9, ⑨⑧, 2, 7, ヤマトバンパク,---,幸英明, 0.2, 66,  -8,* 16, 4, 10.1,⑩⑪⑩, 2, 4,Ｉヴェルトマイスタｰ, 68,藤田伸, 0.3, 70,* -6,  15, 3,  4.9,②②②, 2, 7,Ｅサクラミモザ, 71,藤岡佑, 0.2, 77,*  6,   5, 7, 51.8, ①①
 3,15,Ｇユウキグッドラン, 51,幸英明, 0.2, 55,  -5,*  8,13,314.0, ⑩⑨, 3, 2, アストレｰション,---,福永祐, 0.2, 66,  -4,   8, 3,  7.4,④④⑤, 3, 1,Ｅナリタチャレンジ, 74,川島信, 0.3, 70,  -7,* 20, 8, 32.5,⑧⑧⑦, 3, 1,Ｈルｰジュバンブｰ, 67,小牧太, 0.4, 76,   2,* 11, 8, 56.9, ⑧⑦
 4,14,Ｅクレバｰトウショウ, 51,川田将, 0.3, 53,* -2,   2, 3,  6.7, ②②, 4, 8, トレノペトリュス,---,藤田伸, 0.4, 63,* -3,   4, 1,  2.3,①①①, 4, 7,Ｈピｰスオブレグルス, 69,国分恭, 0.4, 70,  -7,  16, 7, 30.9,④④③, 4, 3,Ａブロｰドストリｰト, 78,藤田伸, 0.5, 74,   2,  10, 2,  8.8, ⑦⑧
 5,12,Ｂマｰブルアロｰ, 62,安藤光, 0.3, 53,  -5,   6, 6, 21.3, ⑥⑤, 5, 1, サンレイクロフネ,---,渡辺薫, 1.3, 60,  -5,   1, 6, 17.6,⑦⑧⑨, 5, 2,Ａホワイトショウフク, 80,小牧太, 0.5, 72,  -7,  18, 1,  3.1,⑦⑦⑧, 5, 4,Ｂジェルミナル, 77,福永祐, 0.6, 74,  -1,* 11, 3, 13.5, ⑩⑪
 6,10,Ｉエヴェット, 47,渡辺薫, 0.3, 55,  -3,   4, 8, 52.7, ④③, 6, 4, グランプリセイハ,---,川田将, 1.8, 55,  -5,  -4, 9, 41.7,⑤⑦⑥, 6, 5,Ｆアドマイヤワｰルド, 74,川田将, 0.6, 70,  -7,  16, 6, 10.9,⑤③⑤, 6,13,Ｇフェイズシフト, 69,和田竜, 1.2, 67,  -1,   3, 9,157.9, ⑪⑫
 7, 1,Ｈラファエロ, 50,上村洋, 0.6, 51,  -5,   3, 5, 16.6, ⑦⑥, 7, 5, ワンダｰプリンス,---,小林徹, 2.0, 55,  -5,  -5, 5, 14.7,⑧⑨⑧, 7, 9,Ｃトムトップ, 76,岩崎祐, 0.6, 70,  -6,  16, 2,  4.1,⑥⑥⑥, 7,11,Ｄマイティｰスルｰ, 73,吉田豊, 1.4, 64,   1,  -2, 5, 42.5, ⑨⑩
 8, 4,Ｏコンフェルヴォｰレ, 36,吉田豊, 1.1, 49,  -7,   3,12,248.9, ⑪⑪, 8, 6, エリモアラルマ,---,武豊  , 2.7, 50,  -8,  -5, 2,  3.1,⑪⑩⑪, 8, 3,Ｇエイユｰパッション, 72,木村健, 0.7, 71,  -9,* 20, 9, 49.1,⑨⑨⑨, 8, 2,Ｆイナズマアマリリス, 70,池添謙, 1.4, 64,   4,  -6, 6, 48.0, ④④
 9, 3,Ｋシゲルサヌキフジ, 44,河北通, 1.6, 44,  -8,  -2,10, 85.5, ⑫⑫, 9,11, バサラキング,---,佐久間, 4.0, 40,  -4, -24,12,128.7,⑥⑤⑦, 9, 6,Ｄタマモディファイ, 75,荻野琢, 1.0, 67,  -7,  12, 5,  7.9,③⑤④, 9,10,Ｋメイクデュｰス, 56,太宰啓, 1.7, 61,*  5, -13,11,325.3, ③③
10, 5,Ｃエスプリヌｰヴォｰ, 60,浜中俊, 1.8, 41,  -5,  -8, 2,  4.7, ⑤⑦,10,10, ダイヤモンドブルｰ,---,太宰啓, 4.1, 37,* -4, -26,10, 51.4,③③③,10, 8,Ｊシルクレボルシオン, 67,幸英明, 2.0, 63, -10,  14,10, 60.2,⑩⑩⑩,10, 8,Ｌミキノクレシェンド, 38,幸英明, 1.9, 59,   3, -13,13,405.4, ⑤⑤
11,13,Ｆロｰドブラン, 51,藤岡康, 1.8, 42,  -6,  -6,11, 94.9, ⑧⑩,11, 9, ウインルナ,---,藤岡佑, 4.9, 35,* -3, -33, 8, 40.9,②②②,,,,,,,,,,,,,11,12,Ｉハッピｰシャトル, 66,川島信, 2.1, 56,   3, -16,12,367.8, ⑥⑥
12, 8,Ｎニホンピロロムルス, 38,藤岡佑, 2.1, 40, -10,  -4, 7, 31.2, ⑭⑭,12, 3, キャラバンシチｰ,---,赤木高, 5.5, 32, -14, -16,11, 70.9,⑫⑫⑫,,,,,,,,,,,,,12, 6, バｰジンサファイヤ,---,木村健, 2.2, 56,  -3,  -6,10,321.1, ⑫⑬
13, 6,Ｌダグラスバロｰズ, 42,太宰啓, 2.1, 39,  -9,  -5,15,345.7, ⑬⑬,,,,,,,,,,,,,,,,,,,,,,,,,13, 9,Ｊカウアイレｰン, 62,武豊  , 2.5, 50,*  5, -24, 4, 15.6, ②②
14, 9,Ｊホッカイボンベイ, 44,中村将, 2.4, 37,* -1, -17,14,339.0, ①①,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:重(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:重(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-14 ﾚｰｽｱｶﾞﾘ指数:+14 馬場:稍重(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:76 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:9),,,,,,,,,,,
"単勝:190円 複勝:11=110円 07=210円 15=4,350円 枠連:560円",,,,,,,,,,,,"単勝:2,520円 複勝:12=580円 07=330円 02=280円 枠連:1,990円",,,,,,,,,,,,単勝:600円 複勝:10=220円 04=220円 01=740円 枠連:650円,,,,,,,,,,,,"単勝:110円 複勝:05=110円 07=700円 01=610円 枠連:1,800円",,,,,,,,,,,
"馬連:610円 ワイド:07-11=380円 11-15=4,400円 07-15=13,410円",,,,,,,,,,,,"馬連:12,120円 ワイド:07-12=2,410円 02-12=2,080円 02-07=1,060円",,,,,,,,,,,,"馬連:1,420円 ワイド:04-10=680円 01-10=3,450円 01-04=2,080円",,,,,,,,,,,,"馬連:2,000円 ワイド:05-07=900円 01-05=730円 01-07=4,740円",,,,,,,,,,,
"馬単:1,000円 3連複:32,370円 3連単:76,900円",,,,,,,,,,,,"馬単:31,590円 3連複:26,270円 3連単:218,220円",,,,,,,,,,,,"馬単:3,290円 3連複:16,660円 3連単:59,850円",,,,,,,,,,,,"馬単:2,180円 3連複:8,990円 3連単:24,740円",,,,,,,,,,,
■ 3R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 6R  ダ1200m 3 歳500万(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 9R  芝2000m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■12R  ダ1800m 4歳上1000万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,千里山特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ａサクラヒストリｰ, 62,荻野琢,, 62,   1,   3, 3,  3.7,⑤④③, 1,10,Ａスペシャルクイン, 76,福永祐,, 77,   4,* 13, 1,  2.1, ④③, 1,12,Ｈデンコウミサイル, 72,武幸四,, 83,* -8,* 18, 7, 17.4,⑩⑦⑤, 1,14,Ａダイシンオレンジ, 86,川田将,, 86,*  9,  14, 1,  2.2,②②②
 2, 5,Ｂキングマイハｰト, 62,吉田豊, 0.2, 62,   0,*  4, 1,  3.4,⑥⑦⑥, 2, 4,Ｃトウカイミステリｰ, 65,武幸四, 0.3, 75,   2,* 12, 2,  3.8, ⑤⑤, 2, 7,Ｅカネトシソレイユ, 74,秋山真, 0.0, 82,  -9,* 19, 3,  8.9,⑨⑩⑨, 2, 1,Ｇグランプリサクセス, 81,小牧太, 0.0, 89,   6,* 21, 2,  6.1,⑫⑬⑧
 3, 6,Ｃデンコウゼファｰ, 59,木村健, 0.6, 59,   1,  -1, 8, 28.8,⑦⑤⑤, 3,14,Ｉツルマルハロｰ, 61,浜中俊, 0.6, 71,*  7,   5, 5, 13.5, ①①, 3, 4,Ａメイショウナイト, 80,高橋亮, 0.1, 80,  -9,* 18, 2,  4.0,⑧⑨⑧, 3, 7,Ｄトｰセンスタｰン, 81,デムｰ, 0.7, 83,   5,* 18, 4,  7.8,⑭⑭⑫
 4, 9,Ｅワシャモノタリン, 57,武豊  , 0.7, 59,  -3,*  6, 2,  3.7,⑩⑪⑧, 4, 3,Ｆプリンセスジュディ, 62,松山弘, 1.0, 67,  -4,* 12, 9, 52.5, ⑩⑩, 4,10,Ｉエテルノ, 72,上村洋, 0.1, 80,* -8,  15, 4, 11.4,⑦⑥④, 4,11,Ｃショウケイ, 82,浜中俊, 0.8, 81,   8,  11,11, 49.6,⑪⑥⑦
 5, 7,Ｊリｰディングパｰト, 41,池添謙, 1.2, 53,*  2,  -9, 7, 14.8,①①①, 5, 1,Ｂクリンゲルベルガｰ, 67,デムｰ, 1.6, 63,  -2,   5, 4,  9.7, ⑨⑧, 5, 6,Ｂサンライズベガ, 77,北村友, 0.2, 77,* -6,  12, 1,  2.3,③②②, 5,13,Ｂフィｰルドジュエル, 83,幸英明, 0.9, 80,   6,  13, 7, 18.1,⑬⑪⑪
 6, 3,Ｆヒルノカンクン, 56,小林徹, 1.3, 56,  -2,   0, 9, 57.5,⑪⑩⑩, 6,13,Ｌプリティマリ, 55,石橋守, 1.7, 62,   2,  -1,14,357.4, ⑥⑥, 6,13,Ｇヴェルザンディ, 72,藤田伸, 0.4, 73,* -6,  10, 6, 15.8,①①①, 6, 5,Ｎホワイトベッセル, 74,武豊  , 1.0, 80,*  9,   8, 6, 13.5,⑦⑤④
 7,10,Ｈブルｰカルア, 49,武幸四, 1.7, 53,*  2, -12, 6, 14.4,②②②, 7, 9,Ｅエｰシンワンダｰズ, 63,荻野琢, 1.8, 61,*  6,  -5,10, 88.6, ③②, 7, 3,Ｍオドゥｰルゲラン, 68,吉田豊, 0.4, 78, -10,* 18,13, 66.6,⑪⑫⑫, 7,12,Ｌシルクダイナスティ, 75,船曳文, 1.2, 78,*  9,   6,12, 77.9,⑤④③
 8,11,Ｄポｰトレイト, 59,浜中俊, 1.8, 51,   0,  -9, 4,  7.4,④⑥⑦, 8, 5,Ｈセブンシｰクィｰン, 61,武豊  , 1.9, 59,  -1,   0, 3,  6.7, ⑦⑦, 8, 5,Ｌオブコｰス, 68,浜中俊, 0.4, 79,* -7,  13, 5, 12.7,④⑤⑦, 8, 4,Ｆモチ, 81,吉田豊, 1.5, 78,   5,  10, 9, 29.4,⑩⑫⑬
 9, 1,Ｋドゥクアンナン, 31,長谷川, 1.9, 52,   1, -12,11,194.4,③③④, 9,11,Ｊテイエムカルメン, 58,小牧太, 2.1, 58, -13,  10, 6, 15.0, ⑭⑭, 9, 1,Ｃクリスタルルｰジュ, 77,長谷川, 0.5, 76, -10,  15,11, 53.4,⑥⑧⑪, 9, 3,Ｉサバスデイ, 80,石橋守, 1.5, 78,   7,   7, 5, 13.5,⑧⑧⑥
10, 2,Ｇディアチェンジ, 55,川田将, 2.8, 44,  -2, -15, 5, 13.1,⑧⑧⑨,10, 2,Ｄホクトスワン, 64,藤岡佑, 2.3, 56,  -8,   4, 7, 17.8, ⑫⑪,10, 8,Ｆエイシンブイダンス, 74,川田将, 0.5, 77, -10,* 18, 8, 18.0,⑫⑬⑬,10, 2,Ｊテンシノコンコルド, 78,中村将, 1.7, 75,   5,   8,14,206.9,⑥⑨⑭
11, 4,Ｉテイエムナイスガイ, 49,和田竜, 3.0, 43,  -3, -14,10, 74.9,⑨⑨⑪,11, 8,Ｍミスティネｰル, 53,熊沢重, 2.8, 52,   4, -12, 8, 43.6, ②④,11, 2,Ｊナイスシャトル, 70,藤岡佑, 0.6, 73,* -8,  10,12, 57.8,②④⑥,11, 6,Ｈコスモアブソルｰト, 80,和田竜, 2.0, 73,   6,   4,13,113.0,⑨⑩⑩
,,,,,,,,,,,,12, 7,Ｎタガノボヘミアン, 52,幸英明, 2.9, 51,  -8,   0,12,182.0, ⑬⑫,12,11,Ｄアグネスヨジゲン, 75,木村健, 1.0, 66,* -8,   3, 9, 32.9,⑤③③,12,10,Ｋタガノアッシュ, 77,赤木高, 2.1, 71,   6,   2, 8, 24.6,④⑦⑨
,,,,,,,,,,,,13, 6,Ｋエンジェルアリス, 55,池添謙, 3.2, 48,  -8,  -4,13,249.1, ⑪⑬,13, 9,Ｋマンノレｰシング, 69,池添謙, 1.2, 67,  -9,   4,10, 34.9,⑬⑪⑩,13,15,Ｍデュヴァル, 75,鮫島良, 2.1, 72,   8,   0,15,223.9,③③⑤
,,,,,,,,,,,,14,12,Ｇラストダンス, 62,和田竜, 3.6, 45,  -2, -13,11,165.3, ⑧⑨,,,,,,,,,,,,,14, 9,Ｅマルブツフラッシュ, 81,藤田伸, 2.5, 68,*  9,  -7, 3,  6.5,①①①
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:重(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:重(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:9),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:稍重(指数:0),,,,,,,,,,,
単勝:370円 複勝:08=170円 05=140円 06=490円 枠連:280円,,,,,,,,,,,,単勝:210円 複勝:10=120円 04=130円 14=320円 枠連:430円,,,,,,,,,,,,"単勝:1,740円 複勝:12=490円 07=260円 04=170円 枠連:830円",,,,,,,,,,,,単勝:220円 複勝:14=120円 01=190円 07=200円 枠連:680円,,,,,,,,,,,
"馬連:630円 ワイド:05-08=350円 06-08=1,170円 05-06=800円",,,,,,,,,,,,馬連:410円 ワイド:04-10=200円 10-14=550円 04-14=680円,,,,,,,,,,,,"馬連:6,820円 ワイド:07-12=1,910円 04-12=1,360円 04-07=570円",,,,,,,,,,,,馬連:720円 ワイド:01-14=290円 07-14=360円 01-07=630円,,,,,,,,,,,
