09年 9月27日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 9月27日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  芝3210m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 7R  ダ1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■10R  ダ1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
 9, 8,Ｈチハヤブル, 46,吉田豊, 0.7, 55,*  1, -14, 9, 31.3, ①①, 9,14, ヒシバトル,,山本康,215.1,,,, 7, 25.3,⑧⑧⑧, 9, 2,Ｋマイネルフリｰデン, 61,鮫島良, 1.4, 65,  -9,   9,13,196.1, ⑬⑫, 9, 4,Ｋリュウメイ, 73,勝浦正, 1.0, 72,   4,   5, 8, 16.5, ⑧⑧
10,11,Ｋデルマドミティア, 36,中谷雄, 0.7, 55, -11,  -2,13,321.7, ⑧⑩,10, 3, スズカスペンサｰ,,北沢伸,215.2,,,, 2,  3.8,⑨⑨⑨,10, 8,Ｍノボパガｰレ, 60,松岡正, 1.7, 62,*  4,  -5, 4, 18.9, ②②,10, 3,Ｇホワイトクルｰザｰ, 75,田中勝, 1.0, 72,   1,   8,11, 29.1, ⑨⑪
11,12,Ｊプランソレイユ, 37,勝浦正, 0.8, 54, -14,  -1,10,199.0, ⑨⑪,11,12, メルシｰモンサン,,高野容,216.1,,,, 9, 36.6,⑪⑪⑪,11,14,Ｐシルクバクシン, 40,伊藤工, 1.9, 60,  -5,   1, 5, 25.3, ⑩⑪,11,11,Ｌアグネスハッピｰ, 73,鮫島良, 1.0, 73,  -4,* 12,15,164.0, ⑭⑬
12, 6,Ｌムｰンウォｰク, 35,後藤浩, 1.4, 45, -20,  -4, 6, 16.8, ⑬⑫,12,11, ワイズタイクｰン,,高野和,216.3,,,,14,211.9,⑫⑫⑫,12,16,Ｌヴェスティｰト, 60,柴田善, 1.9, 61,  -7,   3,10,144.4, ⑫⑬,12,14,Ｎスズノメヒョｰ, 70,蛯名正, 1.1, 71,  -2,   9,12, 30.6, ⑬⑮
13, 7,Ｍセイクリッドヒム, 29,伊藤工, 2.4, 31, -18, -19,12,302.6, ⑫⑬,13, 5, メジロマシュｰズ,,平沢健,216.7,,,,10, 36.6,⑬⑬⑬,13,11,Ｉジョウテンキッズ, 66,津村明, 2.2, 58, -11,   7,11,155.9, ⑭⑭,13,10,Ｊセトノジェネシス, 74,郷原洋, 1.1, 71,   8,   1,14,118.3, ⑤⑥
14,13,Ｎデュボンタン, -1,柴田大, 3.1, 23, -23, -22,14,655.3, ⑭⑭,,,,,,,,,,,,,14,15,Ｇマジックモｰメント, 67,池崎祐, 2.5, 55, -25,* 15,14,340.1, ⑮⑮,14,15,Ｍアイファｰラブラブ, 70,吉田豊, 1.3, 69,  -4,   9,13, 81.8, ⑮⑭
,,,,,,,,,,,,,,,,,,,,,,,,15, 9,Ｏカシノレッド, 47,柴田大, 4.0, 42,*  2, -23,15,506.3, ③⑥,15, 8,Ｉブルｰカｰディナル, 75,江田照, 1.6, 66,   9,  -6, 7, 10.6, ④④
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-4),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-2),,,,,,,,,,,
"単勝:2,920円 複勝:14=640円 09=510円 04=170円 枠連:3,840円",,,,,,,,,,,,"単勝:3,500円 複勝:04=710円 02=1,190円 09=500円 枠連:7,910円",,,,,,,,,,,,単勝:950円 複勝:10=170円 12=100円 07=150円 枠連:630円,,,,,,,,,,,,単勝:860円 複勝:12=270円 09=250円 13=260円 枠連:790円,,,,,,,,,,,
"馬連:22,540円 ワイド:09-14=4,320円 04-14=1,210円 04-09=920円",,,,,,,,,,,,"馬連:28,240円 ワイド:02-04=6,360円 04-09=4,770円 02-09=6,070円",,,,,,,,,,,,馬連:480円 ワイド:10-12=210円 07-10=580円 07-12=200円,,,,,,,,,,,,"馬連:2,660円 ワイド:09-12=1,030円 12-13=790円 09-13=1,140円",,,,,,,,,,,
"馬単:49,830円 3連複:16,830円 3連単:184,940円",,,,,,,,,,,,"馬単:65,200円 3連複:125,360円 3連単:964,190円",,,,,,,,,,,,"馬単:1,730円 3連複:690円 3連単:6,780円",,,,,,,,,,,,"馬単:5,800円 3連複:6,740円 3連単:40,600円",,,,,,,,,,,
■ 2R  芝1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 5R  芝1600m 2 歳新馬(牝) 馬齢,,,,,,,,,,,,■ 8R  芝2000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■11R  芝2200m 3歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中山,,,,,,,,,,,,,,,,,,,,,,,,産経賞ｵｰﾙｶﾏｰ ＧⅡ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｂヤングアットハｰト, 61,藤田伸,, 61, -19,  11, 1,  1.9,③③③, 1, 7, コスモヴァルｰル,---,松岡正,, 17, -53,* -3, 2,  3.3,④⑤⑥, 1, 2,Ｈワｰルドカルティエ, 62,池添謙,, 77,   0,*  7, 4,  8.2,⑥⑤④, 1,15,Ｊマツリダゴッホ, 86,横山典,, 98,* 10,  20, 3,  4.6,①①①
 2, 5,Ａメジロジェラルド, 63,吉田豊, 0.1, 55,*-15,   0, 2,  4.0,①①①, 2, 6, ヴォロンテｰル,---,蛯名正, 0.0, 12,*-50,  -8, 1,  3.2,①①①, 2, 6,Ｃマルタカシャトル, 69,田中勝, 0.1, 74,   0,   4, 6, 10.4,④④⑤, 2, 9,Ｂドリｰムジャｰニｰ, 95,池添謙, 0.3,104,   7,  28, 1,  2.6,⑨⑨⑧
 3,11,Ｈバイブレイションズ, 41,柴田善, 0.3, 56,*-18,   5, 4,  8.1,②②②, 3, 5, ベネディｰレ,---,柴田善, 0.0, 14, -53,  -4, 3,  5.2,③③⑤, 3, 9,Ｊレッドシャドウ, 61,蛯名正, 0.2, 71,   1,   0, 3,  6.3,②③③, 3, 2,Ａシンゲン, 98,藤田伸, 0.3,100,   6,  26, 2,  3.1,⑧⑦⑥
 4, 7,Ｃパンテｰル, 52,松岡正, 0.6, 53, -19,   2, 5, 27.3,④④④, 4, 8, ギンザフロック,---,小島太, 0.3,  6,*-51, -11,10, 47.3,②②②, 4,10,Ａユキノセントウ, 75,後藤浩, 0.2, 70,*  3,  -4, 2,  3.7,③②②, 4,13,Ｅトウショウシロッコ, 90,吉田豊, 0.6,101,   3,* 30, 8, 31.6,⑪⑬⑫
 5, 6,Ｇネオヴェリｰフェズ, 41,横山典, 0.7, 52, -22,   6, 3,  4.9,⑤⑤⑤, 5, 3, アイファｰルンバ,---,柴山雄, 0.4,  8, -56,  -5,12,136.9,⑫⑧④, 5, 7,Ｂヴィｰヴァブｰケ, 71,松岡正, 0.2, 77,  -1,*  9, 1,  2.3,⑩⑨⑥, 5, 6,Ｆマンハッタンスカイ, 90,柴田善, 0.7, 93,*  9,  16, 7, 29.7,④④④
 6, 3,Ｊランメルモｰル, 29,武士沢, 0.8, 55, -26,* 14, 7, 33.3,⑪⑪⑨, 6, 1, リファｰルエル,---,北村宏, 0.4,  5, -56,  -6, 4,  8.4,⑦⑥⑧, 6, 8,Ｄウマザイル, 66,北村宏, 0.5, 60,*  7, -19, 5,  9.4,①①①, 6,11,Ｃダンスアジョイ, 93,蛯名正, 0.8,102,   2,* 33,10, 38.7,⑮⑮⑭
 7, 2,Ｅドラゴンソニック, 44,菊沢隆, 0.9, 53, -23,   8, 8, 49.7,⑧⑧⑦, 7,12, ロジガｰル,---,横山典, 0.4,  5, -54,  -7, 7, 15.0,⑥⑦⑦, 7,13,Ｇエプソムフルｰツ, 62,池崎祐, 0.8, 67,  -2,   0,11,320.2,⑦⑧⑧, 7,14,Ｇトｰセンキャプテン, 89,鮫島良, 0.8, 91,*  9,  13, 6, 29.5,③③②
 8,10,Ｄスピリットワン, 52,北村宏, 1.0, 52, -26,  11, 6, 27.7,⑩⑨⑩, 8, 2, オンワｰドカトレア,---,加藤士, 0.4,  9, -59,*  0, 8, 27.0,⑧⑪⑫, 8,11,Ｅコリオレイナス, 66,熊沢重, 0.9, 64,  -1,  -4, 7, 35.1,⑤⑥⑨, 8, 4,Ｌハイアｰゲｰム, 85,熊沢重, 0.8, 99,   2,* 31,14,157.6,⑫⑭⑮
 9, 1,Ｆマイネルゲネラｰル, 42,柴山雄, 1.2, 49, -24,   3,10,256.1,⑦⑦⑧, 9, 4, カネスカンタｰビレ,---,勝浦正, 0.5,  8, -59,* -1, 6, 13.0,⑨⑫⑪, 9, 3,Ｆクリノポップコｰン, 65,江田照, 1.0, 68,  -3,   3, 9,139.3,⑪⑩⑩, 9,12,Ｈグラスボンバｰ, 89,勝浦正, 1.1, 95,   3,  23,13,144.6,⑭⑫⑬
10, 8,Ｋマイネルコラソン, 22,伊藤工, 1.4, 44, -22,  -2,11,269.7,⑨⑥⑥,10,11, カツヨプリンセス,---,武士沢, 0.7,  2, -56,  -8, 9, 35.0,⑩⑩⑩,10, 1,Ｉアｰスコンシャス, 61,吉田豊, 1.0, 68,  -6,*  6, 8, 50.5,⑬⑫⑪,10, 1,Ｎマイネルチャｰルズ, 80,松岡正, 1.1, 93,   5,  19, 4, 10.9,⑩⑪⑪
11, 9,Ｉサベラｰジュ, 40,田中勝, 5.1, -2, -26, -48, 9,153.0,⑥⑩⑪,11,10, ホｰプダイナスティ,---,田中勝, 0.8,  0,*-52, -17, 5, 11.9,⑤④③,11, 5,Ｋテンジンミコオウヒ, 59,伊藤工, 1.4, 62,  -6,  -1,10,167.8,⑨⑪⑫,11, 3,Ｏダイワワイルドボア, 73,北村宏, 1.1, 90,   4,  18, 9, 33.1,⑬⑩⑨
,,,,,,,,,,,,12, 9, オリオンザグラス,---,江田照, 1.0, -2, -56, -13,11,130.2,⑪⑨⑨,12, 4,Ｌマスタｰディアナ, 54,菊沢隆, 2.0, 51,  -2, -17,12,388.2,⑧⑦⑦,12, 8,Ｉデストラメンテ, 88,江田照, 1.1, 90,   6,  15,15,170.8,⑥⑧⑩
,,,,,,,,,,,,,,,,,,,,,,,,13,12,Ｍノッティングスカイ, 52,伊藤直, 2.6, 49,  -6, -15,13,418.4,⑫⑬⑬,13, 5,Ｄスノｰクラッシャｰ, 90,津村明, 1.3, 88,   8,  11,11, 89.4,⑤⑤⑦
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14, 7,Ｍエイシンデピュティ, 85,田中勝, 1.3, 84,*  9,   4, 5, 18.8,②②③
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,10,Ｋダイシングロウ, 86,後藤浩, 1.4, 86,   7,   9,12,111.9,⑦⑥⑤
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:-12 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:55 ﾚｰｽﾍﾟｰｽ指数:-33 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:92 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:-4),,,,,,,,,,,
単勝:190円 複勝:04=110円 05=140円 11=160円 枠連:360円,,,,,,,,,,,,単勝:330円 複勝:07=140円 06=150円 05=160円 枠連:350円,,,,,,,,,,,,単勝:820円 複勝:02=240円 06=250円 09=240円 枠連:790円,,,,,,,,,,,,単勝:460円 複勝:15=160円 09=120円 02=130円 枠連:590円,,,,,,,,,,,
馬連:350円 ワイド:04-05=180円 04-11=230円 05-11=420円,,,,,,,,,,,,馬連:700円 ワイド:06-07=280円 05-07=330円 05-06=460円,,,,,,,,,,,,"馬連:2,680円 ワイド:02-06=840円 02-09=680円 06-09=730円",,,,,,,,,,,,馬連:770円 ワイド:09-15=310円 02-15=440円 02-09=210円,,,,,,,,,,,
"馬単:560円 3連複:660円 3連単:2,000円",,,,,,,,,,,,"馬単:1,270円 3連複:1,180円 3連単:4,250円",,,,,,,,,,,,"馬単:5,520円 3連複:5,200円 3連単:33,140円",,,,,,,,,,,,"馬単:1,610円 3連複:840円 3連単:4,830円",,,,,,,,,,,
■ 3R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 6R  芝1800m 2 歳新馬 馬齢,,,,,,,,,,,,■ 9R  芝1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■12R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中山,,,,,,,,,,,,勝浦特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｌマッハロッド, 48,北村宏,, 69,   3,*  3,10, 33.1, ⑥④, 1, 9, メジロカルヴィン,---,吉田豊,, 33,*-43,   5, 7, 21.2,④③③, 1, 8,Ｂミスクリアモン, 80,藤田伸,, 86,* -1,  18, 2,  4.2, ①①, 1, 4,Ａケイジｰジュニアｰ, 77,松岡正,, 71,  -6,* 18, 1,  2.0,⑤⑤③
 2, 6,Ｇユリカチャン, 56,田中勝, 1.4, 56,   2,  -8, 7, 21.3, ⑤⑤, 2, 4, カイシュウミリオン,---,蛯名正, 0.1, 38, -46,  11, 5,  7.8,⑥⑦⑦, 2,11,Ａベストロケｰション, 90,北村宏, 0.2, 83,  -5,* 20, 1,  1.7, ④③, 2,10,Ｃハｰドトゥセイ, 73,蛯名正, 0.1, 69,* -5,  14, 3,  5.9,②②②
 3, 3,Ｄヴェスパｰ, 60,横山典, 1.5, 54,  -2,  -5, 5, 11.5, ⑨⑦, 3, 2, サイレントメロディ,---,横山典, 0.1, 38, -47,* 13, 1,  2.8,⑩⑧⑧, 3, 6,Ｉレイザｰバック, 70,池添謙, 0.4, 82,  -6,  18, 9,105.7, ⑤⑤, 3,11,Ｄマイネルパルティア, 72,吉田豊, 0.2, 69,  -7,* 17, 4,  8.9,⑧⑥⑦
 4, 8,Ｆオｰシャントレイル, 56,伊藤工, 1.5, 53,  -2,  -6, 3,  5.0, ⑩⑧, 4, 6, シングンデパｰチャ,---,柴田善, 0.3, 39, -50,* 15, 4,  5.6,⑨⑨⑩, 4,10,Ｇアラマサロｰズ, 73,勝浦正, 0.4, 83,  -7,* 20, 5, 16.4, ⑥⑥, 4, 8,Ｆサウスクリヨン, 70,北村宏, 0.4, 66,  -6,  14, 6, 13.9,⑥④⑤
 5, 2,Ｂヴィトンクイｰン, 65,江田照, 1.5, 57,*  7, -13, 4,  5.8, ②②, 5, 5, スペシャルマン,---,北村宏, 0.3, 30, -44,   5, 6, 16.9,⑦⑥⑥, 5, 4,Ｄデライトシｰン, 73,松岡正, 0.6, 78,* -2,  12, 3,  6.7, ②②, 5, 5,Ｅリンガスアクタｰ, 71,江田照, 0.6, 66,  -7,  14, 5,  9.4,⑦⑧⑥
 6, 1,Ｃアンボネイ, 62,松岡正, 1.6, 52,  -5,  -4, 6, 21.2, ⑫⑫, 6,10, イｰジｰウイン,---,後藤浩, 0.4, 38, -50,* 14, 9, 79.7,⑧⑩⑨, 6, 7,Ｆアイアンデュｰク, 73,横山典, 0.8, 75,  -7,  14, 4,  8.8, ⑦⑦, 6, 6,Ｇモルフェキセキ, 67,武士沢, 0.9, 64,  -8,  13, 9, 67.0,⑩⑨⑨
 7, 7,Ｈエンセｰ, 54,鮫島良, 1.7, 53,  -2,  -7, 9, 27.6, ⑪⑨, 7, 8, コウギョウロブロイ,---,小島太, 0.6, 24,*-42,  -5,10, 97.7,①①①, 7, 1,Ｈフランシｰル, 71,田中勝, 0.9, 75, -10,  16, 7, 36.6, ⑧⑧, 7, 7,Ｂアドマイヤワｰルド, 74,田中勝, 1.7, 59,  -8,   7, 2,  5.6,⑪⑩⑩
 8,12,Ｏムｰンエクスプレス, 45,加藤士, 1.8, 49,  -9,* -2,16,628.7, ⑬⑬, 8, 3, コスモネモシン,---,松岡正, 0.7, 26, -44,  -2, 3,  5.0,③④④, 8, 2,Ｊトップオブピｰコイ, 69,吉田豊, 1.1, 73, -13,  16, 6, 22.9, ⑩⑩, 8, 3,Ｉシンクロナイザｰ, 60,後藤浩, 2.2, 54,* -5,  -2, 7, 18.4,④③④
 9,16,Ｊヒエロファニｰ, 50,蛯名正, 2.6, 43, -13,  -6,12,140.4, ⑭⑭, 9, 1, マイネルデアリング,---,津村明, 0.8, 26, -44,  -2, 8, 59.2,⑤⑤⑤, 9, 5,Ｅクレバｰジェフリｰ, 73,熊沢重, 1.3, 70, -12,  14, 8, 65.4, ⑪⑨, 9, 2,Ｊデルマアヌビス, 47,中谷雄, 2.4, 55,  -6,   0,11,243.1,③⑦⑧
10,13,Ａオンワｰドダンク, 69,郷原洋, 2.9, 50,* 14, -32, 1,  3.3, ①①,10, 7, ラッキｰバニラ,---,藤田伸, 0.8, 22,*-43,  -7, 2,  4.0,②②②,10, 3,Ｋアポインテッドボブ, 69,津村明, 1.6, 64,  -5,   1,11,136.0, ③④,10, 1,Ｈアドリｰム, 60,伊藤工, 2.6, 51,* -5,  -6, 8, 44.5,①①①
11, 5,Ｋドナグレｰス, 49,後藤浩, 3.5, 39,   6, -30, 2,  3.7, ③③,,,,,,,,,,,,,11, 9,Ｃファッシオドンナ, 74,伊藤工, 1.7, 63, -10,   5,10,115.5, ⑨⑪,11, 9,Ｋクラッシュアイス, 43,柴山雄, 6.6, 27, -10, -29,10,235.5,⑨⑪⑪
12,11,Ｉシンセリティｰ, 53,菊沢隆, 3.7, 35,  -1, -25,11,125.9, ⑧⑪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,14,Ｎゴｰルドキャメロン, 46,池添謙, 3.9, 35,   5, -32, 8, 24.8, ④⑥,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,15,Ｍロｰランウィンド, 48,柴山雄, 3.9, 35, -17, -12,15,257.8, ⑮⑮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,10,Ｅスイｰトアイフェル, 57,津村明, 4.1, 32,   0, -29,13,218.1, ⑦⑩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16, 4,Ｐエプソムソニック, -8,梶晃啓, 5.0, 12, -19, -20,14,245.9, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-26 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-14 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:-2),,,,,,,,,,,
"単勝:3,310円 複勝:09=810円 06=670円 03=330円 枠連:3,210円",,,,,,,,,,,,"単勝:2,120円 複勝:09=410円 04=210円 02=150円 枠連:4,630円",,,,,,,,,,,,"単勝:420円 複勝:08=140円 11=110円 06=1,310円 枠連:310円",,,,,,,,,,,,単勝:200円 複勝:04=110円 10=180円 11=180円 枠連:280円,,,,,,,,,,,
"馬連:19,510円 ワイド:06-09=4,240円 03-09=2,400円 03-06=2,290円",,,,,,,,,,,,"馬連:5,690円 ワイド:04-09=1,480円 02-09=820円 02-04=430円",,,,,,,,,,,,"馬連:360円 ワイド:08-11=180円 06-08=4,360円 06-11=1,790円",,,,,,,,,,,,馬連:570円 ワイド:04-10=250円 04-11=270円 10-11=610円,,,,,,,,,,,
"馬単:40,220円 3連複:40,890円 3連単:321,620円",,,,,,,,,,,,"馬単:14,210円 3連複:4,540円 3連単:51,960円",,,,,,,,,,,,"馬単:1,080円 3連複:7,660円 3連単:32,990円",,,,,,,,,,,,"馬単:890円 3連複:1,100円 3連単:3,300円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
