09年10月18日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年10月18日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 4R  芝1600m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  芝2400m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■10R  芝1600m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
16,10,Ｏグッドボクスタｰ, 26,福永祐, 3.5, 24,  -6, -37,11,107.6, ④⑫,,,,,,,,,,,,,16,10,Ｐインテンスブルｰ, 68,藤岡康, 2.7, 64,* 17, -49,13, 73.1,④③④,16, 3,Ｎサウスティｰダ, 74,藤岡康, 0.9, 70,*  8,  -9,13, 96.2, ①①
,,,,,,,,,,,,,,,,,,,,,,,,17, 1,Ｏザリｰン, 68,浜中俊, 6.2, 16,* 18, ---,16,110.0,①①③,17, 7,Ｍマッチメイト, 75,幸英明, 1.1, 72,   3,  -2,16,146.7, ⑨⑩
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,18,Ｑトｰワユメジ, 73,石橋守, 1.5, 65,   3,  -9,18,229.5, ⑧⑪
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-11 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-4),,,,,,,,,,,
"単勝:2,980円 複勝:09=810円 05=320円 16=1,980円 枠連:5,350円",,,,,,,,,,,,単勝:290円 複勝:06=140円 04=180円 10=210円 枠連:630円,,,,,,,,,,,,"単勝:1,490円 複勝:04=340円 13=140円 09=550円 枠連:700円",,,,,,,,,,,,単勝:730円 複勝:01=270円 08=180円 17=210円 枠連:630円,,,,,,,,,,,
"馬連:14,240円 ワイド:05-09=3,390円 09-16=15,650円 05-16=6,010円",,,,,,,,,,,,馬連:960円 ワイド:04-06=370円 06-10=460円 04-10=810円,,,,,,,,,,,,"馬連:1,700円 ワイド:04-13=790円 04-09=3,410円 09-13=1,080円",,,,,,,,,,,,"馬連:1,540円 ワイド:01-08=740円 01-17=950円 08-17=680円",,,,,,,,,,,
"馬単:39,610円 3連複:275,340円 3連単:3,574,190円",,,,,,,,,,,,"馬単:1,480円 3連複:2,070円 3連単:7,280円",,,,,,,,,,,,"馬単:3,650円 3連複:11,540円 3連単:70,460円",,,,,,,,,,,,"馬単:3,700円 3連複:3,900円 3連単:24,680円",,,,,,,,,,,
■ 2R  芝1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 5R  ダ1800m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 8R  芝1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■11R  芝2000m 3 歳ｵｰﾌﾟﾝ(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,壬生特別,,,,,,,,,,,,秋華賞 ＧⅠ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ｃグリュｰネワルト, 63,藤岡佑,, 66,* -2,*  0, 1,  4.1, ②②, 1, 4,Ｄホクトスワン, 76,藤岡佑,, 78,   8,*  7, 9, 33.9,⑮⑬⑩, 1,10,Ｋリッタｰヴォルト, 74,小牧太,, 83,* -5,  16,12, 53.2, ②②, 1, 5,Ｂレッドディザイア, 88,四位洋,, 91,  14,*  7, 2,  3.2,⑧⑤⑤
 2,14,Ｂフォｰスフルバイオ, 64,浜中俊, 0.3, 64,  -4,*  2, 4,  4.5, ⑥⑥, 2, 3,Ｎヒミノプリンセス, 67,幸英明, 0.3, 74,  10,  -2,14,115.8,⑦⑥③, 2,13,Ｈセトノアンテウス, 76,安藤勝, 0.1, 83,  -8,  17, 1,  3.3, ③③, 3, 3,Ａブエナビスタ, 90,安藤勝, 0.0, 92,  13,* 10, 1,  1.8,⑩⑨⑩
 3, 2,Ｆニチドウルチル, 58,田嶋翔, 0.4, 60,* -2,  -7, 8, 25.6, ①①, 3,10,Ｆクリノソｰニャ, 75,荻野琢, 0.3, 76,  10,  -1,12, 46.3,⑤⑧④, 3, 4,Ｉメモリｰパフィア, 75,幸英明, 0.1, 80,*  1,   8, 5,  9.9, ①①, 2,12,Ｃブロｰドストリｰト, 88,藤田伸, 0.2, 90,  13,* 10, 3, 10.3,⑬⑬⑭
 4,15,Ｇメイショウカンパク, 57,武幸四, 0.6, 61,* -3,  -7, 7, 23.0, ④③, 4, 6,Ｏチャｰミングシチｰ, 63,太宰啓, 0.6, 74,  10,  -1,15,140.4,⑨⑩⑦, 4, 5,Ｂヤマカツマリリン, 83,田嶋翔, 0.3, 80, -11,  17, 3,  4.5, ⑤⑤, 4,10,Ｄクｰデグレイス, 85,川田将, 0.3, 88,* 17,  -2, 7, 29.8,③③②
 5,12,Ｋドミネｰタｰ, 51,三浦皇, 0.7, 61,  -9,*  3, 9, 30.3, ⑬⑬, 5,15,Ｂクルンプホルツ, 78,川田将, 0.7, 73,* 11,  -5, 6, 16.3,⑥④⑥, 5, 3,Ｆアイディンパワｰ, 77,浜中俊, 0.3, 82, -16,* 23, 8, 28.7, ⑩⑪, 5, 4,Ｇミクロコスモス, 83,武豊  , 0.4, 87,  10,* 11, 4, 19.3,⑰⑰⑰
 6, 6,Ｄサンライズモｰル, 61,武豊  , 0.9, 55,  -4,  -9, 2,  4.2, ⑤⑤, 6, 1,Ｋキクノセンヒメ, 70,飯田祐, 0.8, 72,   7,*  1,11, 40.3,⑬⑭⑭, 6, 1,Ｃビｰチアイドル, 81,武豊  , 0.4, 79, -13,  19, 2,  4.4, ⑦⑦, 6,14,Ｍジェルミナル, 78,福永祐, 0.6, 86,  13,   4, 5, 25.8,⑫⑮⑫
 7, 8,Ｍアイウォントユｰ, 42,幸英明, 0.9, 60, -10,*  5,13,143.2, ⑮⑭, 7, 2,Ｉコパノタイマネ, 71,国分恭, 0.9, 74,  10,  -6,10, 35.1,⑭⑦⑨, 7,16,Ｍヒカルジョディｰ, 72,秋山真, 0.4, 82, -22,* 28,11, 50.6, ⑱⑱, 7,11,Ｋワンカラット, 79,藤岡佑, 0.7, 84,  11,   4,15,116.1,⑮⑭⑮
 8,11,Ｅロｰザミスティカ, 60,小牧太, 1.1, 56,  -7,  -5, 5, 11.8, ⑩⑩, 8,12,Ｈカスガ, 73,武豊  , 1.1, 70,  10,  -7, 3,  4.6,⑧⑤⑧, 8, 9,Ｑプラチナムペスカ, 69,角田晃, 0.6, 76, -11,  13, 9, 39.4, ⑥⑥, 8,13,Ｉアイアムカミノマゴ, 80,小牧太, 0.9, 83,  10,   4,17,164.4,⑯⑯⑱
 9, 5,Ｈテｰオｰケンシン, 55,藤岡康, 1.2, 54,  -7,  -6,15,172.7, ⑪⑪, 9,14,Ｇスマｰトパルス, 73,岩田康, 1.1, 68,* 12, -11, 2,  3.4,①①①, 9,12,Ｌエｰソングフォｰ, 73,岩田康, 0.7, 76, -20,* 21,14, 74.0, ⑮⑮, 9, 8,Ｏラインドリｰム, 75,幸英明, 0.9, 82,  15,  -5,11, 70.8,⑪⑩⑥
10, 3,Ｊマイネルガヴロシュ, 51,松岡正, 1.2, 54,  -6, -10,10, 36.5, ⑧⑦,10, 8,Ａミコノス, 80,田中健, 1.1, 70,   9,  -5, 1,  3.3,⑫⑫⑬,10, 7,Ａマヤノクレナイ, 84,藤田伸, 0.7, 75, -16,  17, 4,  9.1, ⑪⑩,10,18,Ｑデリキットピｰス, 69,柴田善, 1.0, 81,* 16,  -9,14, 83.0,④④④
11, 7,Ａラプリマステラ, 66,福永祐, 1.3, 53,  -6, -10, 3,  4.4, ⑨⑧,11,16,Ｍエストレｰラ, 68,小牧太, 1.5, 67,   6,  -3,13, 63.0,⑯⑮⑮,11, 2,Ｇジャックボイス, 77,赤木高, 0.8, 72,  -9,  10,13, 60.9, ④④,11,15,Ｎハシッテホシｰノ, 78,松岡正, 1.0, 83,  10,   3,12, 71.6,⑱⑱⑯
12,10,Ｉトｰワランマル, 53,石橋守, 1.3, 53,  -7,  -7,12, 84.9, ⑭⑫,12, 7,Ｅワンダｰスル, 75,野元昭, 1.6, 67,   9,  -8, 4, 10.9,⑪⑪⑪,12,15,Ｎトップオブピｰコイ, 70,福永祐, 0.9, 73, -17,  16,16,128.5, ⑬⑬,12,16,Ｆモルガナイト, 84,秋山真, 1.2, 80,  13,  -5, 6, 28.1,⑭⑫⑬
13, 4,Ｏイカイカブラウン, 28,岩田康, 1.5, 48,* -3, -19, 6, 22.5, ③④,13,13,Ｌパｰルグレイピアス, 70,松岡正, 1.9, 64,   9, -13, 7, 25.7,④⑨⑫,13, 6,Ｐクレバｰジェフリｰ, 69,中村将, 0.9, 74, -18,  18,17,260.8, ⑭⑭,13, 2,Ｅパｰルシャドウ, 84,三浦皇, 1.2, 79,  13,  -8,10, 60.6,⑥⑦⑧
14, 9,Ｌアツコ, 46,松山弘, 1.5, 51,  -9,  -9,11, 48.7, ⑫⑮,14, 9,Ｃスティｰルシャｰク, 78,松山弘, 2.0, 61,* 11, -18, 5, 12.4,②②②,14,18,Ｏライトザキャンドル, 69,川田将, 1.0, 71, -15,  12,15, 75.3, ⑨⑨,14, 6,Ｒヴィｰヴァヴォドカ, 65,村田一, 1.4, 75,* 18, -24,16,158.6,①①①
15, 1,Ｎホラ, 41,国分恭, 1.8, 47,  -6, -18,14,163.8, ⑦⑨,15, 5,Ｊヴァリアントレディ, 70,和田竜, 2.2, 63,* 11, -18, 8, 32.8,③③⑤,15,17,Ｄロックオブサリサ, 79,三浦皇, 1.1, 69, -13,  10, 6, 13.5, ⑧⑧,15, 9,Ｌイイデエｰス, 79,浜中俊, 1.4, 78,  13,  -8,18,265.4,⑨⑪⑪
,,,,,,,,,,,,16,11,Ｐサウスエンピリカル, 62,船曳文, 2.2, 65,   4,  -3,16,185.0,⑩⑯⑯,16,14,Ｊザザ, 74,鮫島良, 1.3, 68, -21,  15, 7, 24.3, ⑰⑰,16, 1,Ｈホクトグレイン, 81,田中博, 1.5, 75,  14, -15, 9, 57.4,⑤⑥⑦
,,,,,,,,,,,,,,,,,,,,,,,,17, 8,Ｅレイザｰバック, 79,松岡正, 1.3, 67, -16,   9,10, 47.7, ⑫⑫,17, 7,Ｐダイアナバロｰズ, 72,角田晃, 2.2, 70,  13, -22,13, 81.1,⑦⑧⑨
,,,,,,,,,,,,,,,,,,,,,,,,18,11,Ｒブライティアアイ, 59,芹沢純, 1.8, 61, -21,   8,18,516.0, ⑯⑯,18,17,Ｊワイドサファイア, 80,岩田康, 4.2, 53,* 17, -62, 8, 43.8,②②③
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-15 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:86 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-4),,,,,,,,,,,
単勝:410円 複勝:13=170円 14=170円 02=610円 枠連:650円,,,,,,,,,,,,"単勝:3,390円 複勝:04=990円 03=3,230円 10=1,200円 枠連:46,280円",,,,,,,,,,,,"単勝:5,320円 複勝:10=880円 13=160円 04=370円 枠連:3,590円",,,,,,,,,,,,"単勝:320円 複勝:05=110円 12=200円 03=110円 枠連:1,370円",,,,,,,,,,,
"馬連:860円 ワイド:13-14=330円 02-13=1,720円 02-14=1,460円",,,,,,,,,,,,"馬連:74,730円 ワイド:03-04=15,430円 04-10=11,130円 03-10=29,760円",,,,,,,,,,,,"馬連:8,530円 ワイド:10-13=2,380円 04-10=6,840円 04-13=1,000円",,,,,,,,,,,,"馬連:1,340円 ワイド:05-12=360円 03-05=140円 03-12=370円",,,,,,,,,,,
"馬単:1,850円 3連複:8,170円 3連単:37,900円",,,,,,,,,,,,"馬単:173,730円 3連複:570,700円 3連単:5,095,650円",,,,,,,,,,,,"馬単:26,400円 3連複:28,240円 3連単:321,140円",,,,,,,,,,,,"馬単:1,840円 3連複:640円 3連単:4,640円",,,,,,,,,,,
■ 3R  ダ1800m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 6R  ダ1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 9R  ダ1800m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■12R  ダ1400m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,ﾒｲｸﾃﾞﾋﾞｭｰ京都,,,,,,,,,,,,,,,,,,,,,,,,愛宕特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7, ピサロナイト,---,岩田康,, 52,* -5,  -6, 4,  7.4,②②②, 1, 4,Ｃメイショウワカツキ, 75,荻野琢,, 79,*  7,*  7, 2,  4.0, ②②, 1,16,Ａフサイチピｰジェイ, 87,安藤勝,, 88,* 15,  10, 1,  2.3,①①①, 1, 6,Ｌスリｰサンフレンチ, 72,国分恭,, 83,  12,*  7,13, 88.5, ⑪⑩
 2, 6, サクセスシェｰバｰ,---,高橋亮, 0.4, 50,  -9,* -3, 6, 20.5,⑨⑧⑦, 2, 6,Ｈエプソムアイリス, 72,田中健, 0.8, 72,   4,   4,10, 44.6, ④③, 2,12,Ｆタガノクリスエス, 82,福永祐, 0.1, 91,   8,* 21, 5, 10.1,⑪⑪⑪, 2,11,Ｅセイクリムズン, 82,幸英明, 0.0, 83,* 18,  -2, 3,  7.0, ②②
 3, 9, マルタカユビキタス,---,松岡正, 0.4, 48,* -6, -10, 1,  2.7,①①①, 3, 5,Ｂハｰドリレｰ, 76,藤岡康, 0.9, 71,   1,   5, 3,  5.6, ⑦⑧, 3, 7,Ｂチャｰムナデシコ, 86,幸英明, 0.2, 88,  11,  15, 3,  8.9,⑦⑥⑥, 3, 4,Ｄダノンジュピタｰ, 82,佐藤哲, 0.1, 80,  14,   4,11, 29.9, ⑨⑥
 4, 1, ビｰトブラック,---,鮫島良, 0.6, 49,  -7,  -9, 5,  8.7,③③③, 4,14,Ａシャンパンマリｰ, 82,丸山元, 0.9, 70,* 10,  -4, 1,  2.3, ①①, 4, 8,Ｇリバプｰルサウンド, 82,武豊  , 1.0, 85,   7,  15, 2,  3.7,⑫⑫⑬, 4,10,Ａスピｰドアタック, 86,武豊  , 0.2, 79,   8,* 10, 2,  4.6, ⑬⑪
 5, 4, シンボリカンヌ,---,幸英明, 0.9, 46,  -9,  -8, 8, 67.3,⑧⑥⑥, 5, 7,Ｊマルブツエンペラｰ, 68,国分恭, 1.1, 70,  -1,   5, 7, 35.7, ⑨⑩, 5,14,Ｃアバレダイコ, 83,松岡正, 1.0, 84,   7,  15, 4, 10.1,⑬⑬⑫, 5,12,Ｋエｰシンクｰルディ, 75,福永祐, 0.3, 81,* 18,  -4, 8, 19.4, ③③
 6, 2, ロスグラシアレス,---,福永祐, 1.6, 41,  -7, -18, 2,  3.1,⑤④④, 6, 1,Ｌファンドリカップ, 67,田中博, 1.2, 68,   1,   2, 9, 41.0, ⑧⑤, 6,10,Ｈリアルヴィクトリｰ, 82,四位洋, 1.3, 83,   6,  15,12,104.5,⑮⑮⑮, 6, 7,Ｉマルブツサクラオｰ, 78,浜中俊, 0.3, 78,   5,* 14,12, 48.2, ⑭⑭
 7, 5, オモイカナウ,---,藤田伸, 2.0, 38,  -7, -21, 3,  4.6,④⑤⑤, 7,16,Ｉスリｰコンビナｰト, 69,中村将, 1.2, 67,  -5,*  8, 5, 29.8, ⑬⑫, 7, 2,Ｋナニハトモアレ, 80,岩田康, 1.4, 79,  11,   4, 6, 13.1,④④④, 7, 2,Ｂリｰガルスキｰム, 86,和田竜, 0.5, 78,  14,   0, 1,  2.8, ⑧⑨
 8, 3, メディカルランド,---,川島信, 2.9, 32,  -9, -25, 9, 88.4,⑥⑦⑧, 8,11,Ｇサンマルハッピｰ, 72,田村太, 1.7, 63,  -5,   3,13, 82.7, ⑭⑬, 8, 3,Ｉジェントルフォｰク, 81,藤岡佑, 1.7, 78,   9,   5, 7, 25.3,⑩⑨⑨, 8, 8,Ｆペプチドアトム, 82,田中健, 1.7, 71,* 20, -18, 4,  8.5, ①①
 9, 8, カゲトラ,---,国分恭, 3.4, 33, -11, -26, 7, 39.3,⑦⑨⑨, 9, 8,Ｅエンジェルフェザｰ, 74,大下智, 1.7, 63,  -1,   0, 6, 33.3, ⑩⑪, 9, 5,Ｊエバｰモア, 81,藤田伸, 1.7, 78,  10,   4, 8, 37.7,⑥⑦⑦, 9, 1,Ｏランドベスト, 62,秋山真, 1.8, 65,   5,   1,16,282.6, ⑮⑮
,,,,,,,,,,,,10, 2,Ｄリリｰレインボｰ, 74,松山弘, 1.8, 61,   2,  -5, 4,  6.5, ⑥⑦,10, 4,Ｅキタノアラワシ, 83,浜中俊, 1.8, 78,   9,   5,14,106.4,⑨⑩⑩,10,14,Ｈレッドボルサリｰノ, 80,角田晃, 1.8, 69,  16, -14, 5, 12.2, ⑦⑦
,,,,,,,,,,,,11, 3,Ｐマンテンテイオｰ, 46,佐久間, 2.3, 58,  -2,  -4,16,304.1, ⑪⑨,11,13,Ｄウィッシングデュｰ, 83,鮫島良, 2.2, 75,* 13,  -8,11, 57.3,②②③,11,15,Ｃトウショウクエスト, 84,松山弘, 1.8, 67,  16, -15, 6, 16.2, ④⑤
,,,,,,,,,,,,12,15,Ｍタマモアスリｰト, 66,上野翔, 2.3, 58,  -4,  -3,15,277.1, ⑫⑭,12, 9,Ｍキャトルキャｰル, 78,上村洋, 2.2, 77,   6,   8,13,105.0,⑭⑭⑭,12, 5,Ｇエｰシンドゥベタｰ, 81,松岡正, 2.3, 64,  17, -19, 7, 18.2, ⑤④
,,,,,,,,,,,,13,12,Ｆコウユｰルｰジュ, 73,赤木高, 2.3, 58,   3,  -9,12, 54.4, ⑤⑥,13, 1,Ｌシゲルアサマヤマ, 79,赤木高, 2.2, 74,  10,  -1,10, 41.2,⑧⑧⑧,13, 9,Ｊシンゼンオオジ, 77,飯田祐, 2.4, 63,  16, -19, 9, 21.1, ⑥⑧
