09年 8月23日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 8月23日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■ 4R  芝2850m 3歳上未勝利 定量,,,,,,,,,,,,■ 7R  芝1000m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■10R  芝2200m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,阿賀野川特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ａニシノブイシェｰプ, 65,蛯名正,, 62,*  4,* -6, 1,  1.7, ②②, 1, 8, マイサンシャイン,,穂苅寿,,,,, 3,  3.6,⑧⑧⑧, 1, 7,Ｄデイロングスプリｰ, 61,蛯名正,, 60,*  3, -10, 3,  5.9,   , 1,11,Ｂナムラクレセント, 82,小牧太,, 82,*  8,*  9, 2,  4.4,①①①
 2,13,Ｅマドモアゼルノン, 53,吉田隼, 0.8, 55,   1,  -9, 4, 16.8, ⑤④, 2, 1, モリノミヤコ,,浜野谷,187.9,,,, 1,  2.4,⑨②①, 2,16,Ｅラヴリｰテンダｰ, 60,木幡初, 0.2, 54,*  0, -12, 2,  5.0,   , 2, 2,Ｈフォゲッタブル, 76,川田将, 0.8, 75,   3,   6, 6,  9.0,⑧⑧⑦
 3,14,Ｃラルティスタ, 61,後藤浩, 1.0, 54,*  6, -15, 3,  5.0, ①①, 3,11, ワンダｰパｰトナ,,植野貴,188.2,,,, 4, 14.3,④⑦⑤, 3,12,Ｈシャンディア, 56,伊藤工, 0.4, 48,  -5, -12, 5, 14.4,   , 3, 9,Ｄマゼラン, 80,松岡正, 0.8, 75,*  6,   2, 1,  2.4,④④④
 4, 8,Ｆミツアキゴｰルド, 50,江田照, 1.2, 47,  -6,* -7, 8, 55.9, ⑨⑨, 4, 9, エアシャムス,,五十嵐,188.4,,,, 7, 23.4,⑦⑥③, 4,14,Ｏハクサンティンク, 37,田辺裕, 0.6, 43, -18,* -5,18,344.3,   , 4, 7,Ｉマルモコウテイ, 76,勝浦正, 0.8, 78,   2,* 13, 8, 45.4,⑭⑭⑬
 5, 6,Ｂレト, 63,吉田豊, 1.3, 50,   2, -14, 2,  4.3, ③③, 5, 3, エイトシｰド,,平沢健,188.7,,,, 6, 21.8,③③④, 5, 3,Ｆコアレスソアラ, 60,田中勝, 0.8, 45,  -2, -19, 9, 28.7,   , 5, 4,Ｋフサイチナガラガワ, 74,後藤浩, 1.0, 71,*  6,  -4, 3,  8.1,②②②
 6, 3,Ｌタマモワルツ, 24,勝浦正, 1.4, 45,  -6,  -9,10,120.8, ⑧⑦, 6, 6, オンワｰドマック,,宗像徹,191.3,,,, 5, 20.3,⑤⑤⑦, 6, 5,Ｉアドマイヤミライ, 54,柴田善, 0.9, 43,*  0, -21, 7, 23.3,   , 6,14,Ｃメインストリｰム, 81,四位洋, 1.0, 75,   2,   8, 5,  8.4,⑪⑫⑩
 7, 4,Ｋマイネピアチェ, 26,丹内祐, 1.4, 45, -12,* -3,11,203.2, ⑬⑬, 7, 7, スマｰトプログレス,,山本康,191.9,,,,10, 93.7,①④⑥, 7,15,Ｌマルサンファクタ, 52,大野拓, 0.9, 40,  -6, -17,12, 57.8,   , 7, 8,Ｆパルエクスプレス, 77,木幡初, 1.1, 71,   5,  -1,11,114.7,⑤⑤⑤
 8,15,Ｊサンワｰドネオ, 28,柴田善, 1.7, 47,*  3, -19, 7, 44.0, ④⑤, 8,12, スズノユｰフォｰド,,大江原,192.8,,,,14,290.0,⑩⑩⑩, 8,13,Ｋメジロフェｰム, 53,草野太, 0.9, 39, -10, -14, 8, 24.0,   , 8, 6,Ｍシンボリユタカオｰ, 72,吉田隼, 1.1, 73,   2,   6,13,139.8,⑫⑩⑪
 9, 7,Ｇマックスストレイン, 44,池崎祐, 2.0, 40, -10, -10, 6, 35.8, ⑫⑫, 9,14, マチカネミノリ,,横山義,192.8,,,, 2,  3.4,②①②, 9,18,Ｐタケデンエデン, 35,伊藤直, 0.9, 40, -13, -11,17,282.7,   , 9, 3,Ｌメジロアルタイス, 73,吉田豊, 1.2, 74,   2,   8,10, 64.7,⑬⑬⑭
10, 1,Ｄトｰセンウィッチ, 54,小林淳, 2.2, 40,  -5, -16, 5, 25.7, ⑦⑧,10,13, スタッテン,,柴田大,194.6,,,, 8, 54.6,⑥⑨⑨,10, 8,Ｊエアダｰミ, 53,後藤浩, 1.0, 37, -14, -13, 4,  9.7,   ,10,12,Ｅロｰドパンサｰ, 78,蛯名正, 1.4, 68,   5,  -4, 4,  8.2,⑥⑥⑥
11,11, アシヤユウユウ,---,木幡初, 2.9, 32, -16, -13,13,324.1, ⑮⑭,11, 2, リバｰトｰマス,,江田勇,199.7,,,,13,267.1,⑪⑪⑪,11, 9,Ａドナグレｰス, 68,北村宏, 1.0, 41,*  0, -23, 1,  2.3,   ,11,10,Ａリヴィエラブルｰ, 84,田中勝, 1.4, 70,   3,   0, 7, 20.5,⑨⑨⑨
12, 2,Ｍコウガ,  6,武士沢, 3.5, 26,  -9, -24,12,227.5, ⑪⑩,12, 4, リネンライン,,石神深,199.8,,,,12,120.9,⑬⑬⑬,12,11,Ｑヒロノペニｰ, -7,大江原, 1.0, 41, -26,* -5,15,184.3,   ,12, 1,Ｊアイティトップ, 75,丹内祐, 1.4, 69,   3,  -2, 9, 62.0,⑦⑦⑧
13, 5,Ｎオリオンザエルメス,  4,大野拓, 3.5, 29,  -3, -30, 9, 59.0, ⑥⑥,13,10, メイショウデイジｰ,,仲田雅,200.1,,,,11,120.4,⑭⑭⑭,13, 4,Ｃショウナンパスカル, 61,川田将, 1.1, 39,  -4, -21, 6, 17.5,   ,13, 5,Ｇビｰビｰファング, 77,伊藤工, 1.5, 66,*  6,  -9,12,119.2,③③③
14,10,Ｉレインドロップ, 29,柴田大, 3.7, 26,  -8, -27,14,370.1, ⑩⑪,14, 5, セヴンワンダｰズ,,高野和,202.5,,,, 9, 67.7,⑫⑫⑫,14, 2,Ｂブライティアホｰム, 61,嘉藤貴, 1.3, 33,  -9, -21,11, 48.6,   ,14,13,Ｎパパノエル, 70,武士沢, 2.0, 62,   2,  -6,14,389.9,⑩⑪⑫
15,12,Ｈミキノキョウニシキ, 30,西田雄, 4.0, 24, -12, -26,15,608.6, ⑭⑮,,,,,,,,,,,,,15, 1,Ｇクインビスティｰ, 58,勝浦正, 1.3, 35,  -6, -22,10, 38.7,   ,,,,,,,,,,,,
