09年 7月12日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 7月12日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  芝1500m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  ダ1000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■10R  芝1500m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,, 9, 9, シｰキングカフェ,---,宮崎北, 0.8, 34, -23, -10, 8, 20.1,③⑤⑤, 9,10,Ｋマｰシャルソング, 58,中谷雄, 0.9, 59,  -9,   4, 9, 69.6, ⑩⑩, 9,12,Ｄイコｰルパｰトナｰ, 72,安藤勝, 1.2, 61,  -2,  -4, 6, 16.6,⑥⑩⑫
,,,,,,,,,,,,10, 3, リンガスデュｰク,---,三浦皇, 0.8, 35, -24,  -9, 1,  3.6,⑥⑧⑨,10, 7,Ｈコスモユウコリン, 63,津村明, 0.9, 59,  -1,  -2, 8, 68.2, ⑥⑦,10,10,Ｎウイングフット, 45,秋山真, 1.6, 55,*  3, -17,14,144.0,②②③
,,,,,,,,,,,,11, 5, ハシルヒｰロｰ,---,丸田恭, 1.2, 30, -28,  -8,10, 63.8,⑬⑫⑬,11, 5,Ｄコスモイｰゴリ, 70,中舘英, 1.0, 58,  -9,   3,11,142.6, ⑨⑪,11, 8,Ｇトｰホウロｰド, 67,松田大, 1.6, 56,  -1, -11, 5,  5.6,⑨⑥⑧
,,,,,,,,,,,,12,13, ウエスタンウェイブ,---,古川吉, 1.2, 33, -28,  -8,12, 83.0,⑭⑬⑫,12, 6,Ｌデルマリゲル, 52,今野忠, 1.0, 58, -12,   5,12,205.7, ⑫⑫,12,13,Ｃアイスジャッカ, 73,丸田恭, 2.0, 50,  -4, -13, 8, 37.9,⑦⑫⑬
,,,,,,,,,,,,13, 7, ウインベルカント,---,四位洋, 1.4, 27, -23, -18, 4,  7.6,⑦⑥⑥,,,,,,,,,,,,,13,11,Ｈクレスコドリｰム, 66,中舘英, 2.3, 48,   0, -23,10, 41.9,④④⑦
,,,,,,,,,,,,14, 6, カネスドミナドｰル,---,池添謙, 1.8, 27, -30, -11,13, 90.6,⑫⑭⑭,,,,,,,,,,,,,14,14,Ｉメイショウジャイロ, 64,小林徹, 2.6, 45,   1, -25,11, 84.0,⑧⑦⑪
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-14 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-3),,,,,,,,,,,
単勝:130円 複勝:02=110円 01=220円 枠連:0円,,,,,,,,,,,,"単勝:700円 複勝:11=220円 02=270円 01=160円 枠連:3,850円",,,,,,,,,,,,単勝:290円 複勝:02=190円 11=630円 01=340円 枠連:210円,,,,,,,,,,,,単勝:500円 複勝:06=180円 01=150円 04=200円 枠連:690円,,,,,,,,,,,
馬連:320円 ワイド:01-02=150円 02-07=160円 01-07=390円,,,,,,,,,,,,"馬連:3,350円 ワイド:02-11=1,360円 01-11=680円 01-02=580円",,,,,,,,,,,,"馬連:3,310円 ワイド:02-11=940円 01-02=500円 01-11=1,560円",,,,,,,,,,,,馬連:800円 ワイド:01-06=320円 04-06=560円 01-04=390円,,,,,,,,,,,
"馬単:390円 3連複:490円 3連単:1,380円",,,,,,,,,,,,"馬単:7,540円 3連複:4,010円 3連単:33,670円",,,,,,,,,,,,"馬単:4,980円 3連複:5,850円 3連単:28,940円",,,,,,,,,,,,"馬単:1,770円 3連複:1,720円 3連単:8,030円",,,,,,,,,,,
■ 2R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:13,,,,,■ 5R  ダ1700m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 8R  ダ1700m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■11R  芝2600m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,美唄特別,,,,,,,,,,,,北海ﾊﾝﾃﾞｷｬｯﾌﾟ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｄニシノウズマサ, 64,藤田伸,, 70,   1,*  9, 6,  9.5,⑧⑧⑥, 1, 5,Ｂセイウンシグナル, 76,長谷川,, 69,  -4,* 10, 2,  3.2,⑩⑦⑥, 1, 4,Ｂアルトップラン, 84,三浦皇,, 82,   9,* 14, 5,  8.5,⑨⑨⑤, 1,10,Ｄナリタキングパワｰ, 81,岩田康,, 83,   5,* 16, 2,  3.3,⑤⑦⑤
 2, 6,Ｈキャニオンブラウン, 58,池添謙, 0.1, 69,*  4,   2, 2,  3.5,①①①, 2,11,Ｌモンピュア, 42,岩田康, 0.3, 65,  -1,   5, 6, 21.3,⑤⑤⑤, 2,11,Ｄグランシュヴァリエ, 79,横山典, 0.3, 79,* 13,   3, 4,  7.5,④③③, 2, 1,Ｅヴェルトマイスタｰ, 81,藤田伸, 0.0, 81,*  8,   9, 4,  6.4,①①①
 3, 8,Ｃスズカスコｰピオン, 64,岩田康, 0.2, 69,*  3,   4, 7, 11.7,③③②, 3,12,Ａキｰネプチュｰン, 80,畑端省, 0.3, 63,* -1,   2, 1,  2.3,③③②, 3, 7,Ｆエイブルベガ, 78,藤田伸, 0.5, 77,* 13,   1, 3,  7.0,③②①, 3, 6,Ｉポルカマズルカ, 69,丸田恭, 0.1, 80,   5,  15,10,101.7,⑥⑥⑥
 4, 9,Ｆテキサスコマンド, 62,秋山真, 0.2, 71,   1,*  9, 8, 26.4,⑫⑦⑧, 4, 8,Ｃベルモントガリバｰ, 66,藤田伸, 0.5, 61,  -3,   4, 3,  4.2,⑫⑥③, 4, 2,Ｇブチカマシ, 77,宮崎北, 0.6, 78,   8,* 11, 7, 31.0,⑧⑩⑨, 4, 3,Ｂクリスタルウイング, 84,横山典, 0.1, 81,   5,  13, 1,  2.5,④⑤④
 5,11,Ｇマイネルプロｰトス, 62,三浦皇, 0.5, 66,   2,   3, 1,  3.3,⑤⑥③, 5,10,Ｅコスモピグマン, 61,丸田恭, 0.8, 61,  -3,   4, 4, 13.7,⑧⑨⑧, 5, 5,Ａブラッシュアップ, 85,中舘英, 0.8, 76,  10,   5, 2,  3.3,⑩⑦⑦, 5, 2,Ｈマヒオレ, 77,池添謙, 0.2, 83,   4,* 16, 6, 28.1,⑧⑨⑦
 6, 3, ポイマンドレｰス,---,竹之下, 0.7, 67,  -4,* 11,10, 45.9,⑬⑬⑬, 6, 2,Ｄメイショウアッチラ, 64,川島信, 1.4, 55,  -6,   3, 8, 37.1,⑬⑬⑨, 6, 9,Ｍマルサンチｰフ, 56,古川吉, 1.6, 72,  10,  -2,12,124.1,⑥⑥⑥, 6, 9,Ｊロックザキャスバ, 69,中谷雄, 0.5, 78,*  7,   6, 9, 85.0,②④②
 7, 4,Ｅエｰスダイヤ, 63,安藤勝, 1.0, 63,  -2,   6, 4,  8.4,⑨⑫⑨, 7, 9,Ｆケンタッキｰブルｰ, 58,津村明, 1.6, 53,* -1,  -9, 7, 32.0,②②①, 7,13,Ｅマイネルサラン, 78,丸田恭, 2.0, 69,   7,   0, 6, 18.2,⑫⑫⑪, 7, 7,Ｆゴｰルデンジュビリ, 78,菊沢隆, 0.8, 74,   5,   5, 8, 43.9,⑦⑧⑧
 8, 2,Ｌハノマン, 43,武英智, 1.3, 62,   2,  -3,12,271.7,④④④, 8, 4,Ｊアンボネイ, 53,今野忠, 1.8, 53,  -2,  -8, 9,102.6,④④⑦, 8,10,Ｊショウリュウアクト, 70,岩田康, 2.4, 65,  11, -11,10, 64.0,⑦⑤④, 8, 5,Ｃステイトリｰデイズ, 81,三浦皇, 1.0, 73,*  7,  -2, 5, 14.1,③②③
 9, 7,Ａアルスフリｰゲン, 66,中舘英, 2.1, 54,   2, -10, 3,  7.7,⑥⑤⑦, 9, 3,Ｉユキノマジック, 55,船曳文, 1.8, 56,  -6,  -1,10,123.2,⑪⑪⑩, 9, 3,Ｈハイパｰラッシュ, 75,荻野琢, 2.5, 66,  10, -11,11, 97.1,②④⑧, 9, 4,Ｇマチカネフクノカミ, 78,田中博, 2.5, 59,*  7, -23, 7, 40.7,⑨③⑨
10,10,Ｉホッコｰテイオｰ, 58,今野忠, 2.2, 55,  -1,  -7,11, 54.9,⑪⑪⑫,10, 7,Ｇネヴァウブロ, 57,小野寺, 2.1, 51,  -5,  -5,11,205.8,⑦⑫⑪,10, 1,Ｃナムラカイシュウ, 83,安藤勝, 2.6, 61,* 13, -17, 1,  2.5,①①②,,,,,,,,,,,,
11, 5,Ｂグレｰトダンサｰ, 66,柴原央, 2.4, 53,   0, -10, 5,  8.8,⑦⑩⑪,11, 6,Ｈユメヒマワリ, 56,三浦皇, 2.7, 45,* -1, -18, 5, 15.7,①①④,11, 6,Ｉイマカツタイガｰ, 71,松田大, 2.7, 67,   9,  -9, 9, 60.9,⑤⑧⑩,,,,,,,,,,,,
12,13,Ｊカシマモナｰク, 57,宮崎北, 2.7, 50,   0, -12,13,337.7,⑩⑨⑩,12, 1,Ｍワイルドキュｰト, 39,中舘英, 5.6, 28,  -4, -35,13,259.6,⑨⑩⑫,12, 8,Ｌカポデテュティカピ, 60,菊沢隆, 2.9, 63,   7,  -9,13,186.5,⑪⑪⑬,,,,,,,,,,,,
13, 1,Ｋメイショウケイセイ, 55,武幸四, 4.1, 45,*  3, -30, 9, 33.6,②②⑤,13,13,Ｋエドノジェリモ, 45,松田大, 6.0, 29,  -3, -41,12,213.2,⑥⑧⑬,13,12,Ｋメイショウデジレ, 67,四位洋, 3.0, 62,   6,  -7, 8, 60.4,⑬⑬⑫,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:75 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-3),,,,,,,,,,,
"単勝:950円 複勝:12=280円 06=190円 08=420円 枠連:1,040円",,,,,,,,,,,,"単勝:320円 複勝:05=130円 11=440円 12=120円 枠連:1,350円",,,,,,,,,,,,"単勝:850円 複勝:04=220円 11=420円 07=210円 枠連:1,200円",,,,,,,,,,,,"単勝:330円 複勝:10=140円 01=210円 06=1,320円 枠連:900円",,,,,,,,,,,
"馬連:2,030円 ワイド:06-12=650円 08-12=1,650円 06-08=1,150円",,,,,,,,,,,,"馬連:4,570円 ワイド:05-11=1,170円 05-12=190円 11-12=1,120円",,,,,,,,,,,,"馬連:4,240円 ワイド:04-11=1,400円 04-07=1,110円 07-11=990円",,,,,,,,,,,,"馬連:1,020円 ワイド:01-10=410円 06-10=2,950円 01-06=3,910円",,,,,,,,,,,
"馬単:4,530円 3連複:8,020円 3連単:46,340円",,,,,,,,,,,,"馬単:6,860円 3連複:2,980円 3連単:26,610円",,,,,,,,,,,,"馬単:7,090円 3連複:8,230円 3連単:55,320円",,,,,,,,,,,,"馬単:1,770円 3連複:23,300円 3連単:78,310円",,,,,,,,,,,
■ 3R  ダ1000m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 6R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 9R  芝1800m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■12R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,
,ﾒｲｸﾃﾞﾋﾞｭｰ札幌,,,,,,,,,,,,,,,,,,,,,,,,巴賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3, プレミアムストｰン,---,岩田康,, 49, -11,* -3, 3,  4.8, ⑥④, 1,13,Ａアンティックドｰル, 69,横山典,, 62,* -7,   2, 3,  6.0, ②②, 1, 9,Ｃマンハッタンスカイ, 85,芹沢純,, 93,*  5,  19, 5,  6.8,③③②, 1,12,Ａシャインモｰメント, 83,安藤勝,, 73,   6,*  7, 2,  3.2,⑬⑧③
 2, 1, エブリイニュｰデイ,---,上野翔, 0.0, 49,* -6,  -7, 7, 14.7, ①①, 2,10,Ｄチャｰムアンサｰ, 60,岩田康, 0.1, 60,* -6,  -1, 2,  5.1, ①①, 2, 5,Ｆドリｰムサンデｰ, 82,中舘英, 0.0, 94,*  7,  18, 1,  4.2,①①①, 2,13,Ｃバトルブリンディス, 79,藤田伸, 0.0, 75,   7,*  8, 3,  5.5,⑧⑦⑥
 3, 8, トシバｰド,---,池添謙, 0.3, 46, -15,* -3, 4,  6.0, ⑦⑦, 3, 5,Ｆタツボストン, 55,津村明, 0.2, 60,* -8,   1,12, 62.0, ③④, 3, 8,Ｄサクラオリオン, 84,秋山真, 0.1, 93,   4,* 21, 7,  9.5,⑥⑥⑤, 3, 7,Ｍスズカサンバ, 52,川島信, 0.3, 71,   4,*  8,12,134.3,⑨⑪⑩
 4, 2, クロヒョウ,---,宮崎北, 0.4, 46,* -6,  -9,10, 34.1, ②②, 4,12,Ｈポイントプリム, 54,三浦皇, 0.5, 56, -11,  -1, 8, 17.6, ⑤⑥, 4,14,Ｅフライングアップル, 83,横山典, 0.2, 90,   4,  19, 6,  6.9,④④③, 4, 3,Ｅマイネルアベニｰル, 76,津村明, 0.4, 70,   6,   3, 6, 22.6,⑦⑥⑤
 5, 5, ビｰンケｰド,---,藤田伸, 0.5, 45,  -9,  -8, 1,  4.6, ④③, 5, 8,Ｅエンセｰ, 55,中舘英, 0.6, 55, -11,  -2, 1,  3.3, ⑥⑤, 5, 6,Ａメイショウレガｰロ, 91,岩田康, 0.4, 87,*  6,  14, 2,  5.2,②②④, 5, 2,Ｂアンヴェイル, 80,三浦皇, 0.4, 70,* 10,  -3, 1,  3.0,①①①
 6,10, パラダイムシフト,---,今野忠, 0.6, 43, -17,  -4, 2,  4.8, ⑧⑧, 6,15,Ｊマハロヌイロア, 51,古川吉, 0.6, 55, -13,  -1, 4,  6.4, ⑨⑧, 6, 3,Ｂマヤノライジン, 85,藤田伸, 0.4, 90,   3,  19, 4,  6.1,⑨⑦⑥, 6, 8,Ｇダイバクフ, 74,馬渕繁, 0.5, 71,   5,   5, 7, 25.8,⑪⑫⑨
 7, 4, スズカオリオン,---,川島信, 0.9, 40,  -9, -12, 6,  9.5, ③⑤, 7,14,Ｂワカギミ, 66,丸田恭, 0.6, 52,* -9,  -5, 5, 10.1, ④③, 7, 2,Ｇマイネルハｰティｰ, 80,三浦皇, 0.7, 87,   3,  16, 9, 51.5,⑦⑨⑨, 7,10,Ｆワイルドアフリカ, 76,松田大, 1.3, 68,*  9,  -9, 5, 10.1,②③②
 8, 9, デルマアウレリア,---,竹之下, 1.2, 36, -22,  -7, 9, 26.8, ⑩⑩, 8, 9,Ｏデンコウヤマト, 37,武幸四, 0.7, 57, -22,*  7,10, 47.0, ⑭⑫, 8, 4,Ｈブラックアルタイル, 78,池添謙, 0.7, 88,   1,  18, 8, 49.7,⑩⑩⑩, 8, 1,Ｈウッドウインド, 73,古川吉, 1.4, 65,*  8,  -9, 9, 46.7,③②④
 9,11, ロサオブゲルニカ,---,丸田恭, 1.5, 32, -22, -10, 8, 19.3, ⑪⑪, 9,16,Ｉゴｰルドミント, 53,宮崎北, 0.7, 56, -24,* 10, 7, 16.1, ⑯⑭, 9,11,Ｍメイショウオウテ, 74,丸田恭, 0.7, 87,   0,* 22,11, 69.4,⑭⑫⑪, 9, 6,Ｉミココロ, 70,丸山元, 2.5, 57,   5, -13,13,143.2,⑩⑩⑦
10, 6, アンク,---,田中博, 2.2, 26, -20, -17,11, 64.4, ⑨⑨,10, 2,Ｋケイズゴｰルド, 47,今野忠, 0.7, 53, -12,  -2, 9, 26.5, ⑦⑨,10, 1,Ｉドリｰミｰオペラ, 76,宮崎北, 0.9, 85,   3,  14,12, 72.4,⑧⑧⑧,10, 5,Ｄマルタカワンタッチ, 78,中舘英, 3.0, 52,   7, -21, 4,  6.5,⑤⑤⑧
11, 7, アキノフェザｰ,---,三浦皇, 4.0,  9, -10, -41, 5,  6.7, ⑤⑥,11, 6,Ｇピサノロンドフォル, 54,小林徹, 0.7, 54, -19,*  4,13, 74.8, ⑫⑪,11,13,Ｊイグゼキュティヴ, 76,津村明, 1.1, 84,   0,  16, 3,  6.1,⑫⑬⑫,11, 4,Ｋジャングルゼット, 63,池添謙, 4.2, 45,   7, -31,11, 78.0,④④⑫
,,,,,,,,,,,,12, 7,Ｃアグネスロｰジイ, 61,藤田伸, 0.9, 50, -14,  -3, 6, 11.1, ⑧⑦,12, 7,Ｌトウカイワイルド, 74,松田大, 1.1, 79,   4,   6,14,174.8,⑤⑤⑦,12,11,Ｊリリアｰレ, 66,国分優, 4.3, 44,   5, -29,10, 61.4,⑥⑨⑪
,,,,,,,,,,,,13, 1,Ｌマヤコマリ, 46,川島信, 1.0, 51, -20,   2,14,122.3, ⑪⑬,13,12,Ｎトウショウヘリオス, 70,馬渕繁, 1.2, 81,   1,  12,13,118.4,⑪⑪⑭,13, 9,Ｌアグネススピリッツ, 60,横山典, 5.5, 37,   4, -35, 8, 37.9,⑫⑬⑬
,,,,,,,,,,,,14, 4,Ｐジェフロイ, 36,荻野琢, 1.1, 48, -18,  -2,16,248.6, ⑩⑩,14,10,Ｋドリｰムスカイ, 75,今野忠, 1.2, 83,  -1,  16,10, 54.0,⑬⑭⑬,,,,,,,,,,,,
,,,,,,,,,,,,15, 3,Ｎレッドロザリオ, 38,池添謙, 1.8, 39, -22,  -7,11, 49.2, ⑬⑮,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,16,11,Ｍゴｰバンズ, 38,中谷雄, 1.9, 38, -25,  -6,15,139.7, ⑮⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:86 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-2),,,,,,,,,,,
"単勝:480円 複勝:03=180円 01=320円 08=220円 枠連:3,960円",,,,,,,,,,,,"単勝:600円 複勝:13=240円 10=210円 05=780円 枠連:1,090円",,,,,,,,,,,,単勝:680円 複勝:09=220円 05=170円 08=270円 枠連:850円,,,,,,,,,,,,"単勝:320円 複勝:12=150円 13=200円 07=2,950円 枠連:870円",,,,,,,,,,,
"馬連:3,490円 ワイド:01-03=1,510円 03-08=770円 01-08=940円",,,,,,,,,,,,"馬連:1,710円 ワイド:10-13=720円 05-13=2,780円 05-10=2,680円",,,,,,,,,,,,"馬連:1,590円 ワイド:05-09=680円 08-09=870円 05-08=790円",,,,,,,,,,,,"馬連:800円 ワイド:12-13=330円 07-12=9,480円 07-13=14,790円",,,,,,,,,,,
"馬単:7,670円 3連複:8,790円 3連単:63,720円",,,,,,,,,,,,"馬単:3,680円 3連複:21,680円 3連単:104,540円",,,,,,,,,,,,"馬単:4,140円 3連複:3,930円 3連単:26,580円",,,,,,,,,,,,"馬単:1,330円 3連複:44,840円 3連単:171,060円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
