09年12月13日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年12月13日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 4R  芝2000m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 7R  ダ2300m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■10R  芝1800m 2 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
14,13,Ｉテンシノボストン, 66,中村将, 1.9, 55, -15,   7,12, 99.9, ⑮⑯,14,16,Ｇビｰアデビル, 67,国分優, 1.6, 54,   4, -19,13,117.5, ⑦⑨,14, 3,Ｋアグネススピリッツ, 62,石橋脩, 3.2, 58,   2,  -9,13, 80.2,⑯⑯⑭,14, 9,Ｅウインアンジェラス, 79,佐藤哲, 1.1, 71,   4,   2,13, 48.9, ⑫⑫
15,11,Ｐプラドヴェルダ, 45,西田雄, 2.6, 50,  -1,  -8,15,226.0, ⑥⑦,15,14,Ｄセイウンバリュｰ, 70,中村将, 1.7, 52,   0, -16, 6, 15.3, ⑫⑮,15, 2,Ｏマルタカデピュティ, 48,丹内祐, 3.3, 56,   4, -13,16,284.0,⑦⑬⑫,15,18,Ｈビｰチアイドル, 76,石橋脩, 1.2, 71,* 12,  -7, 8, 28.0, ③④
16, 5,Ｏキングオｰサム, 55,草野太, 2.6, 48,  -9,  -3,16,335.6, ⑪⑫,16, 6,Ｍウィザｰスプｰン, 62,大江原, 2.0, 49,*  5, -25, 7, 15.8, ③②,16,16,Ｍタガノガブリエル, 58,宮崎北, 3.5, 52,   4, -15, 7, 21.4,⑫⑭⑯,16, 8,Ｒアイオブザキング, 63,西田雄, 1.2, 69,  -3,   7,16,125.1, ⑯⑰
,,,,,,,,,,,,17,13,Ｉスプリングアウェク, 66,上野翔, 2.4, 44,   4, -29, 3,  8.9, ⑥⑧,,,,,,,,,,,,,17,10,Ｎシベリアンヒｰト, 71,丹内祐, 1.3, 69,  -3,   6,18,235.3, ⑰⑱
,,,,,,,,,,,,18, 5,Ｈトリプルスレット, 67,田中健, 2.7, 41,*  5, -34, 8, 20.6, ②④,,,,,,,,,,,,,18, 4,Ｊレッドハイヒｰル, 75,中舘英, 1.5, 67,   3,  -3, 2,  3.8, ⑩⑦
ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:稍重(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:稍重(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:0),,,,,,,,,,,
"単勝:330円 複勝:15=140円 16=170円 10=150円 枠連:1,170円",,,,,,,,,,,,単勝:200円 複勝:08=120円 15=600円 03=590円 枠連:410円,,,,,,,,,,,,"単勝:2,130円 複勝:06=570円 10=1,220円 04=700円 枠連:5,820円",,,,,,,,,,,,単勝:240円 複勝:02=120円 14=350円 17=480円 枠連:510円,,,,,,,,,,,
"馬連:1,120円 ワイド:15-16=430円 10-15=280円 10-16=510円",,,,,,,,,,,,"馬連:2,760円 ワイド:08-15=1,240円 03-08=990円 03-15=8,490円",,,,,,,,,,,,"馬連:39,710円 ワイド:06-10=8,910円 04-06=5,750円 04-10=17,880円",,,,,,,,,,,,"馬連:1,680円 ワイド:02-14=570円 02-17=1,000円 14-17=3,110円",,,,,,,,,,,
"馬単:2,020円 3連複:1,620円 3連単:7,370円",,,,,,,,,,,,"馬単:3,730円 3連複:21,570円 3連単:90,570円",,,,,,,,,,,,"馬単:80,670円 3連複:212,370円 3連単:1,055,520円",,,,,,,,,,,,"馬単:2,560円 3連複:6,100円 3連単:22,030円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
