09年 1月11日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 1月11日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 4R  ダ1200m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■10R  ダ1800m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中山,,,,,,,,,,,,,,,,,,,,,,,,招福ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ｇレッドレイク, 56,吉田豊,, 62,   0,*  0, 2,  3.5, ⑧⑦, 1,15, トｰセンムルソｰ,---,横山典,, 66,  -1,   3, 1,  2.0, ④④, 1, 3,Ａウインペイシェント, 77,北村宏,, 73,   1,* 16, 3,  4.4,⑤⑦⑤, 1, 9,Ｊボランタス, 85,池添謙,, 85,   3,* 25, 1,  3.9,⑧⑧⑧
 2, 7,Ｃスズノプロスタｰ, 62,郷原洋, 0.1, 61,  -1,*  0, 8, 26.1, ⑨⑨, 2,16, コスモアスリｰト,---,柴山雄, 0.3, 67,*  2,  -2, 9, 35.7, ③③, 2, 6,Ｃフランドルシチｰ, 73,後藤浩, 0.2, 71,*  2,  11, 1,  2.3,③①①, 2,16,Ｍマルブツクロス, 82,小林久, 0.1, 85,   4,  23,15, 98.5,⑦⑥⑤
 3,11,Ａクロヒメ, 68,藤田伸, 0.2, 62,*  5,  -7, 1,  2.9, ②②, 3,14, トウショウタｰボ,---,武士沢, 1.0, 56,  -9,   3,10, 70.1, ⑨⑨, 3,10,Ｂサクラリｰバポｰト, 77,内田博, 0.3, 72,*  2,  13, 2,  4.2,⑦⑥④, 3, 6,Ｂパピヨンシチｰ, 87,三浦皇, 0.1, 86,   5,  24, 2,  5.2,④④⑥
 4,12,Ｉオメガドルチェ, 55,北村宏, 0.4, 60,*  4,  -7, 9, 32.2, ③③, 4, 1, シンクロナイザｰ,---,江田照, 1.1, 59,*  3,  -9, 8, 31.0, ①①, 4, 9,Ｅシンボリロｰレンス, 70,木幡初, 0.5, 70,*  2,  10, 5,  8.4,④④③, 4,13,Ａレオエンペラｰ, 88,江田照, 0.3, 85,   3,  22, 5,  8.2,⑥⑦⑦
 5, 2,Ｄクリアソウル, 60,三浦皇, 0.6, 55,  -3,* -2, 3,  5.7, ⑪⑧, 5, 5, ショウナンダンク,---,藤田伸, 1.5, 54,*  3, -13, 2,  3.1, ②②, 5, 1,Ｊキッズポケット, 45,田中勝, 1.2, 68,  -4,* 16, 7, 35.7,⑧⑨⑨, 5, 7,Ｆミンティエアｰ, 87,後藤浩, 0.5, 83,   3,  23, 3,  5.5,⑫⑬⑬
 6,15,Ｂアラマサスクワｰト, 65,池添謙, 0.7, 57,*  4, -10, 7, 25.3, ④④, 6, 6, オレリュウ,---,吉田隼, 1.8, 52,  -6,  -5, 3, 11.6, ⑥⑥, 6, 4,Ｄステルスソニック, 70,蛯名正, 1.7, 62,*  2,   1, 4,  7.9,⑥⑤⑦, 6,15,Ｌブルｰレパｰド, 83,福永祐, 0.5, 82,   4,  19,12, 49.3,⑤⑤④
 7, 9,Ｈハｰトアイビｰ, 56,内田博, 0.9, 55,   3, -11, 4,  7.1, ⑥⑥, 7,12, デルマアヌビス,---,高橋智, 1.9, 49, -13,   0,13,222.1, ⑩⑩, 7, 7,Ｆアイディリック, 62,吉田隼, 1.7, 62,*  2,   0, 6, 19.8,②③⑥, 7, 1,Ｇスタｰシップ, 85,北村宏, 0.5, 83,   2,  23, 6,  8.5,⑬⑫⑫
 8, 3,Ｏヒノデドリｰム, 33,村田一, 1.0, 55,  -3,  -6,15,452.5, ⑫⑫, 8, 4, エアフォｰスワン,---,三浦皇, 2.4, 44, -10,  -8, 4, 13.3, ⑧⑦, 8, 2,Ｉオンワｰドイｰガｰ, 61,千葉直, 1.9, 57,*  1,  -2, 8, 51.3,①②②, 8,10,Ｄタイキシルバｰ, 87,大庭和, 0.6, 80,   2,  21,14, 79.9,⑩⑪⑪
 9,10,Ｌカリスマテｰラｰ, 44,江田照, 1.0, 57,*  6, -14,12, 80.6, ①①, 9,11, スｰパｰラン,---,小野次, 3.0, 41, -13,  -8,14,225.7, ⑪⑪, 9, 5,Ｈシルクストラｰダ, 61,伊藤工, 2.3, 60,  -5,   7,10,223.4,⑩⑩⑩, 9, 2,Ｎサンマルセイコｰ, 82,伊藤工, 0.6, 83,   1,* 25,11, 48.8,⑭⑯⑯
10, 5,Ｊニシノロイポス, 54,柴山雄, 1.3, 54,   3, -14, 5, 12.6, ⑤⑤,10, 7, ルラパン,---,勝浦正, 3.1, 39,  -7, -17, 6, 16.7, ⑦⑧,10, 8,Ｇスガノキング, 61,大庭和, 2.5, 56,  -3,   2, 9,103.7,⑨⑧⑧,10, 4,Ｅスマｰトサイクロン, 87,勝浦正, 0.8, 80,*  5,  16,10, 33.0,②②②
11, 4,Ｅペイントカフェ, 59,小島太, 1.6, 47,  -3, -11, 6, 16.4, ⑬⑬,11, 2, エイチエヌラスカ,---,千葉直, 3.2, 35, -16,  -9,15,366.3, ⑫⑫,,,,,,,,,,,,,11,11,Ｃデイフラッシュ, 87,吉田豊, 0.8, 81,   2,  21,13, 64.3,⑮⑭⑭
12, 1,Ｋフレアトウショウ, 48,勝浦正, 1.6, 47,  -6,  -8,11, 67.4, ⑭⑭,12, 9, ミスティックセドナ,---,菊沢隆, 3.5, 36,  -4, -23, 7, 25.2, ⑤⑤,,,,,,,,,,,,,12,12,Ｋゴｰルドマイン, 85,木幡初, 0.8, 80,   3,  19,16,103.6,⑨⑨⑨
13, 6,Ｎコスモアムｰル, 39,丹内祐, 1.7, 46,  -3, -12,14,290.2, ⑩⑪,13,13, デュナメス,---,福永祐, 4.5, 29, -46,*  7, 5, 15.7, ⑬⑭,,,,,,,,,,,,,13, 5,Ｉゲンパチタキオン, 85,蛯名正, 1.1, 78,   2,  17, 8, 28.9,⑯⑮⑮
14,14,Ｆコアレスソアラ, 58,小林淳, 1.7, 47,   0, -15,10, 41.0, ⑦⑩,14, 8, ダイヤモンドレｰン,---,後藤浩, 4.5, 29, -50,* 11,12, 92.1, ⑭⑬,,,,,,,,,,,,,14, 3,Ｏコウジンアルス, 80,柴山雄, 1.1, 80,*  5,  13, 7, 25.2,①①①
15,13,Ｍムｰンパラダイス, 42,木幡初,13.3,-86, -59, -60,13,256.7, ⑮⑮,15, 3, フレイムアップ,---,北村宏, 7.9,-17, -55, -14,11, 79.4, ⑮⑮,,,,,,,,,,,,,15, 8,Ｈレツィｰナ, 85,内田博, 1.7, 72,*  5,   8, 4,  6.2,③③③
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,14,Ｐソリッドスライダｰ, 79,藤田伸, 1.8, 72,   3,  10, 9, 31.9,⑪⑩⑩
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:0),,,,,,,,,,,
"単勝:350円 複勝:08=120円 07=480円 11=140円 枠連:3,860円",,,,,,,,,,,,"単勝:200円 複勝:15=130円 16=560円 14=1,460円 枠連:2,300円",,,,,,,,,,,,単勝:440円 複勝:03=130円 06=110円 10=130円 枠連:470円,,,,,,,,,,,,"単勝:390円 複勝:09=170円 16=1,740円 06=170円 枠連:5,490円",,,,,,,,,,,
"馬連:4,820円 ワイド:07-08=1,110円 08-11=220円 07-11=1,530円",,,,,,,,,,,,"馬連:2,110円 ワイド:15-16=880円 14-15=2,440円 14-16=11,040円",,,,,,,,,,,,馬連:480円 ワイド:03-06=180円 03-10=270円 06-10=180円,,,,,,,,,,,,"馬連:19,950円 ワイド:09-16=4,640円 06-09=340円 06-16=3,820円",,,,,,,,,,,
"馬単:7,600円 3連複:4,810円 3連単:39,420円",,,,,,,,,,,,"馬単:2,600円 3連複:27,280円 3連単:102,070円",,,,,,,,,,,,"馬単:1,130円 3連複:440円 3連単:2,460円",,,,,,,,,,,,"馬単:27,250円 3連複:20,650円 3連単:152,220円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 5R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 8R  ダ1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-10,,,,,■11R  芝1600m 3 歳ｵｰﾌﾟﾝ(牝) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾌｪｱﾘｰｽﾃｰｸｽ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ｉフォｰジドスチｰル, 47,高山太,, 64,* -1,*  9, 6, 22.4,③③③, 1,11,Ａラｰクキャロル, 65,勝浦正,, 61,  -8,*  6, 3,  7.2,⑧⑥④, 1,16,Ａモエレジンダイコ, 73,伊藤工,, 69,   1,*  9, 3,  5.3, ⑦⑧, 1, 1,Ｄジェルミナル, 68,福永祐,, 80,  -3,* 14, 1,  4.5,⑤⑤④
 2,14,Ｈヒカルプリンス, 51,横山典, 0.1, 62,* -1,*  8, 2,  5.5,①①①, 2, 5,Ｃロｰドカイザｰ, 58,三浦皇, 0.2, 57,  -9,   1, 2,  3.5,⑤④⑦, 2, 5,Ｃドリｰムシャドウ, 71,藤田伸, 0.1, 68,  -2,* 11, 2,  3.8, ⑩⑦, 2, 3,Ｌアイアムネオ, 60,藤田伸, 0.2, 77,  -7,* 17, 4,  7.4,⑪⑫⑪
 3, 4,Ｊユウユウラビット, 47,吉田隼, 1.1, 56,  -3,   2, 8, 29.4,④④④, 3, 1,Ｂレッドシャドウ, 62,田中勝, 0.3, 56,  -9,  -1, 1,  2.0,③③⑥, 3,11,Ｊクｰルフォｰマ, 61,北村宏, 0.1, 68,   2,   8, 4,  9.4, ④③, 3, 4,Ｋグッデｰコパ, 62,田中勝, 0.2, 76,*  0,   7,10, 47.3,①①①
