09年11月29日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年11月29日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-7,,,,,■ 4R  芝3170m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 7R  ダ1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  ダ1800m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,北國新聞杯,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ａペガサスヒルズ, 62,安藤勝,, 71,*  0,*  8, 1,  1.5, ①①, 1, 7, モルフェサイレンス,,大江原,,,,, 5, 12.0,⑦⑦⑦, 1, 7,Ａウエスタンシｰザｰ, 78,藤岡佑,, 75,*  9,   1, 3,  5.2,⑪①①, 1, 5,Ｅピイラニハイウェイ, 83,スボリ,, 88,  14,  10, 5,  9.9,③④④
 2, 3,Ｈトｰホウカツトップ, 52,浜中俊, 0.8, 65,  -5,*  5, 2,  5.5, ⑥⑥, 2,14, トウカイポリシｰ,,北沢伸,210.9,,,, 2,  3.9,①①①, 2,14,Ｃキクノセンヒメ, 78,熊沢重, 0.2, 78,   5,*  9, 4,  5.8,⑩⑨⑥, 2, 8,Ｃタマモクリエイト, 84,幸英明, 0.1, 88,  10,* 17, 9, 22.2,⑨⑨⑦
 3,15,Ｌミッキｰデジタル, 40,坂井英, 0.9, 64,* -2,   2, 7, 28.5, ③③, 3,12, トキメキヒｰロｰ,,石神深,211.1,,,, 9, 33.5,③③③, 3, 3,Ｂロｰレルレガリス, 78,池添謙, 0.3, 75,*  8,   2, 1,  2.6,④④③, 3,13,Ａスタッドジェルラン, 87,佐藤哲, 0.7, 82,  12,   5, 1,  2.4,⑤⑤⑤
 4,11,Ｃジョウノルビｰ, 60,藤田伸, 0.9, 65,  -5,*  6, 4, 13.8, ⑩⑤, 4, 6, ショウリュウケン,,植野貴,211.4,,,, 1,  3.3,⑥⑤⑤, 4, 1,Ｅスパｰクルシチｰ, 73,川島信, 0.6, 73,   3,*  8,10, 73.0,⑫⑪⑦, 4, 3,Ｂトシセント, 84,池添謙, 0.8, 84,  10,  11, 6, 10.6,⑫⑦⑧
 5, 6,Ｇリッカスウィｰプ, 55,小牧太, 1.4, 59,  -3,  -2, 8, 39.5, ④④, 5, 4, スリｰラスカル,,熊沢重,211.8,,,, 4,  8.9,②②②, 5, 8,Ｆパルクエスト, 72,吉田隼, 0.6, 72,*  8,  -2, 6, 22.1,③③②, 5, 6,Ｇサンデｰヒストリｰ, 83,鮫島良, 0.9, 82,* 14,   1, 2,  5.4,④③③
 6, 5,Ｂテイエムミュｰズ, 60,和田竜, 1.8, 56,  -7,  -2, 5, 14.5, ⑦⑧, 6,10, ゴｰルデンカイザｰ,,林満明,211.8,,,, 8, 21.7,④④④, 6,15,Ｄウインバイヘヴン, 76,松山弘, 0.7, 73,   2,*  9, 7, 22.8,⑭⑬⑪, 6, 1,Ｈアイノレグルス, 81,中舘英, 1.0, 82,   9,  11,10, 42.1,⑪⑪⑨
 7, 1,Ｋバンダムロｰレル, 47,熊沢重, 2.5, 51,  -8,  -6,11, 85.0, ⑪⑪, 7,13, メイショウチョイス,,難波剛,211.9,,,,10, 44.6,⑨⑧⑧, 7, 2,Ｎスナｰクツバサ, 57,小林徹, 0.9, 73,   4,   4,12,117.7,⑨⑩⑫, 7, 4,Ｊエイシンヴァイデン, 78,安藤光, 1.4, 76,  11,   3,12,278.3,⑥⑥⑥
 8,14,Ｆテイエムジパング, 56,佐久間, 2.6, 49,* -2, -14,12,104.8, ②②, 8, 9, マンノレｰシング,,西谷誠,212.5,,,, 3,  4.2,⑪⑩⑨, 8,13,Ｊレッドサｰパス, 65,小牧太, 1.2, 68,   6,  -2, 2,  3.7,⑧⑤⑤, 8, 9,Ｆキャッツインブｰツ, 83,藤田伸, 1.8, 76,  10,   2, 4,  8.5,⑧⑧⑩
