09年 4月19日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 4月19日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  芝2000m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 7R  芝1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-9,,,,,■10R  芝1200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,雪うさぎ賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｃラレｰヌデュバル, 59,国分優,, 61,   0,* -1, 7, 26.6,⑬⑧⑥, 1, 9,Ｂナムラアウラ, 57,太宰啓,, 57,   0,*  9, 2,  3.5,⑫⑦③, 1, 5,Ａカｰリアンダンス, 73,的場勇,, 61,*  2,  -6, 1,  3.3, ③③, 1, 9,Ａケンブリッジエル, 76,木幡初,, 71,*  6,   0, 1,  1.9, ②②
 2, 3,Ａイグナイトカフェ, 65,小島太, 0.0, 61,*  2,* -4, 1,  1.3,②②②, 2, 4,Ｃプラｰジュ, 55,中舘英, 0.2, 57,*  2,*  4, 3,  3.5,⑨④②, 2, 3,Ｊバトルラヴ, 53,大野拓, 0.0, 62,*  4,  -7, 4,  9.6, ②②, 2, 5,Ｊメイショウユリシス, 60,飯田祐, 0.2, 69,*  8,  -4, 8, 22.9, ①①
 3, 8,Ｆシｰサイドカフェ, 57,丸田恭, 0.4, 58,   1,  -5, 6, 24.8,⑤⑤⑤, 3,12,Ｏピュアラブ, 16,宮崎北, 0.3, 55,  -1,* 10,16,260.4,⑮⑪⑤, 3, 4,Ｄジェヴォｰナ, 62,小林淳, 0.2, 61, -13,*  8, 5,  9.8, ⑫⑩, 3, 4,Ｅショウナンダンク, 64,古川吉, 0.2, 67,   4,  -1, 4, 10.9, ⑥⑥
 4, 7,Ｂフミノタカラ, 60,長谷川, 0.5, 61,  -1,* -3, 4, 14.2,⑨⑩⑨, 4, 8,Ｈクラレットジュエル, 46,的場勇, 0.6, 47,*  2,  -3, 1,  3.4,②②①, 4,14,Ｋトシザコジｰン, 53,中舘英, 0.3, 60,  -3,  -4, 7, 15.0, ⑧⑥, 4, 7,Ｌウインリｰズン, 58,小野次, 0.3, 65,   1,*  1, 6, 13.0, ⑩⑦
 5,10, ナドレ,---,松田大, 0.5, 58,*  1,  -7, 8, 40.1,③④③, 5,14,Ｌタカイチライアン, 38,草野太, 0.8, 48,   0,  -3,10, 58.2,④⑥⑦, 5,11,Ｃヤマニンファンシｰ, 65,藤岡康, 0.3, 58,  -2,  -6, 2,  3.4, ⑤⑤, 5, 3,Ｋオリオンザブラック, 59,嘉藤貴, 0.3, 65,   0,*  2,12, 43.6, ⑨⑩
 6, 5,Ｄヨドノホｰプ, 58,安藤光, 1.1, 52,   0, -10, 5, 15.5,⑧⑥⑦, 6, 3,Ｅプロサｰピナ, 49,木幡初, 0.8, 50,   1,   1, 5, 11.2,⑥⑧⑨, 6, 6,Ｎスタｰオブアフリカ, 40,丹内祐, 0.4, 58,*  4, -12, 9, 26.7, ①①, 6,15,Ｄタマモハｰバｰ, 64,大野拓, 0.5, 62,   0,   0, 2,  7.1, ⑫⑫
 7, 4,Ｊスイｰトメロン, 48,小野次, 1.7, 50,  -3,  -8,12,126.9,⑭⑭⑫, 7,13,Ｆカシノクリス, 47,小野寺, 1.3, 44,  -1,  -5,15,135.7,⑪⑩⑩, 7,13,Ｂウォｰタｰルフラン, 66,丸田恭, 0.4, 56, -14,*  5,12, 58.0, ⑮⑮, 7, 8,Ｆプリンセスパトラ, 62,田辺裕, 0.7, 61,   4,  -7,11, 41.6, ⑦⑧
 8,11,Ｇヤコモクリスタル, 52,丹内祐, 1.8, 51,  -1, -11,13,163.6,⑪⑪⑪, 8, 7, メジロボニｰ,---,田辺裕, 1.5, 42,  -1,  -7, 8, 42.2,⑬⑫⑪, 8, 9,Ｌティアップタイガｰ, 52,村田一, 0.8, 53, -14,   0,14, 96.9, ⑭⑭, 8,11,Ｂティｰガｰ, 67,的場勇, 0.8, 56,  -4,   0, 5, 12.7, ⑮⑮
