09年 2月 8日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 2月 8日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1300m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■ 4R  芝3000m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1600m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  芝1800m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,
 9, 5,Ｅセレストラメｰル, 53,蛯名正, 2.5, 46,   3, -23, 3, 10.4, ⑦⑥, 9, 6, イメｰジボックス,,佐藤聖,208.8,,,,11, 73.5,⑨⑩⑨, 9, 3,Ｇポルカマズルカ, 68,蛯名正, 1.7, 66,  -4,   8,10,133.2, ⑫⑫, 9, 5,Ｅドリｰムトレジャｰ, 80,松岡正, 1.5, 69,   5,  -8, 7, 23.3,⑥⑦⑦
10,14,Ｍヴァンブルｰ, 41,勝浦正, 2.6, 45,   0, -20,15,190.8, ⑧⑧,10,14, ルグランコンデ,,柴田未,209.8,,,,14,260.6,③⑤⑤,10, 6,Ｊマイネルプエルト, 63,石橋脩, 2.5, 58,  -1,  -4,12,179.7, ⑦⑧,10, 3,Ｃユウタｰジャック, 81,勝浦正, 1.6, 70,   3,  -5, 9, 70.8,⑩⑨⑨
11,15,Ｉシルクスフィｰダ, 49,小林淳, 2.6, 45,   1, -22,13,116.6, ⑨⑦,11, 2, テイエムフッカツ,,矢原洋,209.9,,,,12,119.0,⑪⑫⑫,11, 5,Ｌサザンスタｰディ, 60,伊藤工, 2.6, 59,  -2,  -3, 9, 88.4, ⑩⑩,,,,,,,,,,,,
12, 3,Ｐナガタヒメ, 24,高橋智, 3.5, 39, -16,  -9,16,351.4, ⑯⑮,12,13, ザサンデｰアミフジ,,浜野谷,210.4,,,,10, 70.5,⑥⑨⑩,12,12, ビッグジャンパｰ,---,小野次, 3.4, 55,  -4,  -5,11,141.6, ⑨⑮,,,,,,,,,,,,
13, 6,Ｄコパノチカチャン, 57,田中勝, 3.5, 39,   6, -35,10, 76.4, ③③,13, 5, ステラディクオｰレ,,金子光,214.7,,,, 8, 38.3,⑬⑬⑬,13, 9, エムザックロｰマン,---,御神本, 3.6, 53,  -4,  -7,14,348.8, ⑭⑬,,,,,,,,,,,,
14, 4,Ｆモルフェキセキ, 52,丹内祐, 3.6, 36,  -1, -29,11, 97.7, ⑥⑨,14, 4, ゴｰルデンドｰタｰ,,鈴来直,222.7,,,,13,156.2,⑭⑭⑭,14,14,Ｍキャラメルボイス, 50,武士沢, 4.0, 50,  -4, -10,13,281.2, ⑬⑭,,,,,,,,,,,,
15,13,Ｋエイコオミリオン, 45,柴山雄, 4.2, 20, -26,  -5, 8, 45.3, ⑮⑯,,,,,,,,,,,,,15,13,Ｋブラウンバンガｰ, 60,千葉直, 5.0, 38,   1, -30,16,414.2, ⑤⑤,,,,,,,,,,,,
16,12,Ｊヴィｰヴァドマｰニ, 45,御神本, 4.4, 31,  -9, -26,14,183.2, ⑬⑬,,,,,,,,,,,,,16, 8,Ｎラブラブガッキｰ, 41,村田一, 5.6, 43, -10, -16,15,358.2, ⑯⑯,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:良(指数:2),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:2),,,,,,,,,,,
"単勝:6,040円 複勝:16=850円 07=230円 01=110円 枠連:8,990円",,,,,,,,,,,,単勝:220円 複勝:08=110円 01=170円 12=130円 枠連:910円,,,,,,,,,,,,単勝:270円 複勝:04=110円 11=130円 01=150円 枠連:480円,,,,,,,,,,,,"単勝:4,040円 複勝:06=460円 08=120円 04=130円 枠連:2,920円",,,,,,,,,,,
"馬連:24,310円 ワイド:07-16=3,930円 01-16=1,220円 01-07=320円",,,,,,,,,,,,馬連:950円 ワイド:01-08=370円 08-12=180円 01-12=290円,,,,,,,,,,,,馬連:520円 ワイド:04-11=200円 01-04=280円 01-11=350円,,,,,,,,,,,,"馬連:3,570円 ワイド:06-08=930円 04-06=1,080円 04-08=170円",,,,,,,,,,,
"馬単:74,820円 3連複:6,470円 3連単:159,040円",,,,,,,,,,,,"馬単:1,370円 3連複:860円 3連単:4,670円",,,,,,,,,,,,"馬単:850円 3連複:750円 3連単:3,000円",,,,,,,,,,,,"馬単:12,710円 3連複:2,620円 3連単:36,750円",,,,,,,,,,,
■ 2R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 5R  芝1600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 8R  ダ1600m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■11R  芝1800m 3 歳ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,共同通信杯 ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｆオメガリトルスタｰ, 52,三浦皇,, 68,*  5,  -3, 5,  8.3, ②②, 1, 6,Ｇブリッツェン, 58,蛯名正,, 70,  -8,*  6, 3,  9.1, ⑤⑤, 1,15,Ｆトウカイプライム, 75,安藤勝,, 77,*  4,* 11, 1,  3.7, ②②, 1, 5,Ｂブレイクランアウト, 79,武豊  ,, 87,   3,* 23, 1,  2.8,⑪⑨⑧
 2,14,Ａスマｰトダズル, 60,伊藤工, 0.0, 67,*  4,* -2, 4,  6.7, ④④, 2,13,Ｂマイネルエデン, 61,武豊  , 0.3, 61,* -4,  -6, 5, 10.4, ①①, 2, 9,Ｂディアｰウィッシュ, 77,三浦皇, 0.5, 75,*  4,   8, 5, 11.3, ③④, 2, 3,Ａトｰセンジョｰダン, 81,松岡正, 0.3, 81,   7,  11, 2,  4.1,③③③
 3, 4,Ｂメジロマリアン, 59,横山典, 0.7, 60,   0,  -4, 2,  4.0, ⑦⑥, 3, 1,Ｃサニｰサンデｰ, 60,吉田隼, 0.8, 56,* -5, -10, 6, 17.3, ②②, 3,13,Ｌカカロット, 65,後藤浩, 0.7, 73,*  5,   4,11, 61.5, ①①, 3, 9,Ｄトップカミング, 78,蛯名正, 0.4, 84,   2,* 20, 9, 50.7,⑨⑪⑩
 4,10,Ｋユングフラウヨシコ, 48,郷原洋, 0.8, 59,  -4,*  2,10, 69.5, ⑬⑫, 4, 5,Ａレッドシャドウ, 63,安藤勝, 0.8, 59, -10,  -1, 1,  2.4, ⑨⑦, 4, 3,Ａギルティストライク, 78,武豊  , 0.7, 75,   2,   9, 3,  4.1, ⑥⑤, 4,14,Ｅマッハヴェロシティ, 76,安藤勝, 0.5, 79,   5,   9, 6, 12.3,⑥⑧④
 5,15,Ｊハナノシルキｰ, 48,柴山雄, 1.5, 55,  -6,* -1, 3,  5.7, ⑮⑮, 5, 2,Ｈネイチャｰキング, 57,田中勝, 1.0, 60, -13,*  0, 8, 19.0, ⑭⑫, 5, 8,Ｈポリバレント, 73,蛯名正, 0.9, 72,   3,   5, 2,  4.0, ④③, 5, 6,Ｈシェｰンヴァルト, 72,内田博, 0.8, 79,   1,  14, 4,  7.5,⑫⑫⑪
 6,11,Ｃホワイトホｰネット, 56,内田博, 1.8, 53,*  4, -18, 1,  3.1, ③③, 6, 9,Ｐベイルリ, 42,御神本, 1.2, 58, -16,*  3,15,208.7, ⑮⑯, 6,11,Ｃコスモビｰスト, 77,丹内祐, 1.0, 73,   1,* 10, 7, 24.5, ⑨⑩, 6, 1,Ｃカノンコｰド, 78,吉田豊, 0.8, 76,   5,   7,11, 64.7,⑦⑤⑤
 7,12,Ｅヤコモクリスタル, 52,大野拓, 2.1, 52,   0, -12,11,142.9, ⑩⑩, 7,14,Ｌバイタルシチｰ, 47,松岡正, 1.2, 55, -12,  -4,13, 98.1, ⑧⑨, 7, 5,Ｇサクラリｰバポｰト, 74,内田博, 1.2, 73,  -1,* 11, 4,  7.4, ⑬⑬, 7,10,Ｉメイショウパルマ, 68,田中勝, 1.0, 78,   0,  14,10, 51.4,⑬⑮⑭
 8, 2,Ｄジェットスパｰクル, 56,デムｰ, 2.2, 49,   2, -18, 6, 10.5, ⑤⑤, 8, 4,Ｍエｰシンビｰトロン, 46,内田博, 1.2, 51,* -6, -14, 2,  4.7, ③③, 8,10,Ｋヒシマイスタｰ, 70,大野拓, 1.2, 71,   2,   4, 8, 28.7, ⑤⑥, 8,13,Ｋマイネルクラリティ, 66,石橋脩, 1.2, 75,   4,   4,12,107.1,⑧⑦⑥
 9, 3,Ｇロｰズオブゴッホ, 51,後藤浩, 2.6, 46,*  5, -26, 7, 22.1, ①①, 9, 3,Ｉジョウノリリｰ, 57,デムｰ, 1.3, 52,* -6, -14, 9, 26.9, ④④, 9, 1,Ｄダイレクトパス, 76,吉田豊, 1.4, 71,   0,   7, 6, 11.8, ⑩⑨, 9,12,Ｇプロスアンドコンズ, 74,デムｰ, 1.3, 72,   1,   7, 3,  5.7,⑮⑬⑫
10, 8,Ｍシノギダンサｰ, 44,柄崎将, 3.1, 41,  -1, -23,12,151.6, ⑭⑧,10,12,Ｄショウナンアゲイン, 60,後藤浩, 1.3, 53, -12,  -6,11, 37.2, ⑬⑪,10, 6,Ｅプレンティスピｰド, 76,木幡初, 1.6, 69,  -2,   8,12, 62.4, ⑭⑭,10, 7,Ｆショウナンアルディ, 75,三浦皇, 1.4, 71,   4,   0, 5,  9.8,⑤⑥⑦
11,13, ヒドゥンゴｰルド,---,千葉直, 3.2, 39, -11, -10,16,419.5, ⑯⑯,11,11,Ｋマイネルクロッシュ, 48,三浦皇, 1.5, 50,  -8, -16,12, 38.0, ⑥⑥,11,12,Ｉコメンテｰタｰ, 71,柴山雄, 1.9, 68,   1,   0, 9, 31.9, ⑦⑦,11, 2,Ｌシングンレジェンド, 59,柴山雄, 1.5, 67,* 11, -16,15,191.2,②②②
12, 7,Ｎケイツｰスマック, 38,丹内祐, 3.2, 41,  -6, -16,14,240.6, ⑪⑭,12, 7,Ｅケｰジｰカンザクラ, 59,勝浦正, 1.6, 51, -13,  -9, 7, 18.2, ⑪⑬,12, 4,Ｎハクシンヒロツグ, 60,千葉直, 2.1, 61,  -1,   2,13, 74.3, ⑫⑪,12,15,Ｊダイワプリベｰル, 68,後藤浩, 1.5, 69,   3,   1, 7, 18.4,⑩⑩⑨
13, 9,Ｏトｰアランラン, 27,村田一, 3.6, 40,  -5, -22,15,394.5, ⑫⑬,13,10,Ｆマヤノマヤ, 59,横山典, 1.9, 43, -11, -16, 4,  9.2, ⑩⑩,13,14,Ｊミウラジェット, 71,田中勝, 2.2, 63,   2,  -2,15,165.3, ⑧⑧,13, 8,Ｎシゲルエボシダケ, 57,吉田隼, 1.6, 70,   0,   6,13,181.1,⑭⑭⑬
14,16,Ｈカラｰドミル, 51,小林淳, 3.6, 39,   1, -28,13,158.4, ⑥⑦,14,16,Ｊナムライシュタル, 50,吉田豊, 2.0, 43, -10, -19,10, 33.1, ⑦⑧,14, 2,Ｏディｰエスプリｰム, 59,石橋脩, 2.7, 59,  -1,  -3,14,147.2, ⑪⑫,14, 4,Ｍフレンドケント, 57,江田照, 2.3, 58,* 12, -30,14,185.2,①①①
15, 6,Ｌドリｰムエンジェル, 48,鷹野宏, 4.6, 32,  -1, -34, 9, 59.0, ⑧⑪,15, 8,Ｎサウンドデイジｰ, 45,千葉直, 2.4, 41, -14, -17,14,155.2, ⑯⑮,15, 7,Ｍビｰボタンダッシュ, 62,横山典, 3.0, 58,  -6,   2,10, 37.0, ⑮⑮,,,,,,,,,,,,
16, 1,Ｉユリカチャン, 49,御神本, 5.4, 25,  -1, -42, 8, 23.7, ⑨⑨,16,15,Ｏセティア, 43,柴山雄, 2.4, 40, -15, -17,16,306.0, ⑫⑭,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:2),,,,,,,,,,,
"単勝:830円 複勝:05=270円 14=200円 04=200円 枠連:2,330円",,,,,,,,,,,,単勝:910円 複勝:06=370円 13=380円 01=480円 枠連:900円,,,,,,,,,,,,"単勝:370円 複勝:15=160円 09=290円 13=1,400円 枠連:580円",,,,,,,,,,,,単勝:280円 複勝:05=120円 03=170円 09=650円 枠連:580円,,,,,,,,,,,
"馬連:2,530円 ワイド:05-14=850円 04-05=540円 04-14=420円",,,,,,,,,,,,"馬連:5,590円 ワイド:06-13=1,720円 01-06=2,390円 01-13=2,480円",,,,,,,,,,,,"馬連:1,490円 ワイド:09-15=710円 13-15=3,630円 09-13=8,090円",,,,,,,,,,,,"馬連:610円 ワイド:03-05=260円 05-09=1,220円 03-09=2,040円",,,,,,,,,,,
"馬単:5,270円 3連複:2,730円 3連単:20,700円",,,,,,,,,,,,"馬単:10,830円 3連複:24,430円 3連単:148,180円",,,,,,,,,,,,"馬単:2,630円 3連複:41,450円 3連単:164,460円",,,,,,,,,,,,"馬単:1,240円 3連複:5,670円 3連単:19,920円",,,,,,,,,,,
■ 3R  ダ1600m 3 歳新馬 馬齢,,,,,,,,,,,,■ 6R  芝2000m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  芝2400m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■12R  ダ1400m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,ﾒｲｸﾃﾞﾋﾞｭｰ東京,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ東京,,,,,,,,,,,,箱根特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,16, コウヨウサンデｰ,---,木幡初,, 62,* -6,   4, 4,  6.3, ②②, 1, 4, ダイワカレン,---,武士沢,, 57, -29,* 14, 9, 60.1,④⑤③, 1,13,Ｆピサノエミレｰツ, 76,安藤勝,, 79,   9,  12, 1,  2.6,⑥⑥⑤, 1,12,Ｂオリジナルフェイト, 83,武豊  ,, 79,*  5,* 16, 1,  2.0, ①①
 2, 6, サトノトップガン,---,内田博, 0.0, 64, -12,* 15, 2,  3.6, ⑪⑪, 2, 5, ニシノアビリティ,---,石橋脩, 0.2, 52,*-26,   7, 6, 37.6,①①①, 2, 4,Ａマイネルｰチェ, 82,内田博, 0.0, 79,* 11,   8, 4,  8.3,③③②, 2, 4,Ｃタマモスクワｰト, 81,御神本, 0.2, 78,*  4,* 16, 6, 17.3, ④④
 3, 9, エヴァ,---,デムｰ, 0.1, 61,* -4,   3, 1,  2.7, ③③, 3,10, カミノランナｰ,---,御神本, 0.4, 57, -31,* 17,10, 79.9,⑨⑨⑩, 3, 3,Ｋファンキｰテｰラｰ, 73,蛯名正, 0.2, 76,* 11,   3, 2,  3.4,②②③, 3,14,Ｅマッチレスバロｰ, 79,デムｰ, 0.6, 75,   1,* 16, 3,  6.4, ⑮⑯
 4,12, クリアｰアゲン,---,江田照, 0.4, 60,  -6,   3, 7, 39.6, ④④, 4, 7, ロｰドパンサｰ,---,蛯名正, 0.5, 55, -32,* 16, 2,  3.5,⑫⑩⑪, 4,10,Ｃミヤビベガ, 79,吉田豊, 0.2, 82,   6,* 21, 3,  6.9,⑫⑫⑫, 4, 8,Ｆブリリアントタイム, 77,木幡初, 0.6, 75,   1,* 16,13, 80.1, ⑪⑭
 5,10, トｰセンナパヌｰク,---,小林淳, 0.9, 56,  -9,   3,11,106.1, ⑧⑦, 5, 6, トップモｰション,---,内田博, 0.7, 48, -29,   7, 1,  2.0,⑥⑥⑥, 5,11,Ｌメインストリｰム, 73,後藤浩, 0.3, 77,   8,  10, 8, 25.5,⑧⑧⑦, 5,13,Ｇパｰプルストック, 74,吉田隼, 0.7, 73,*  4,  11, 5, 16.7, ⑥⑥
 6,14, インクルｰジョン,---,郷原洋, 1.2, 54, -10,   2,16,213.8, ⑫⑨, 6,14, キングスチャペル,---,武豊  , 0.7, 46, -29,   6, 4,  7.5,⑤④⑤, 6, 2,Ｇフジヤマラムセス, 75,三浦皇, 0.4, 77,   9,   8, 6, 15.5,⑤⑤⑥, 6,16,Ｊラオムフェｰレ, 74,勝浦正, 0.7, 74,   2,  13, 8, 30.7, ⑩⑨
 7, 4, ハｰバｰドペガサス,---,御神本, 1.3, 52,  -7,  -4, 9, 63.6, ⑥⑤, 7,11, プリマティスタ,---,伊藤工, 0.8, 47, -30,   7, 7, 38.1,⑦⑦⑧, 7, 8,Ｅベストオｰカン, 77,大野拓, 0.7, 73,   8,   6, 9, 31.1,⑦⑦⑧, 7,15,Ｏレッツゴｰヒチョリ, 67,大野拓, 0.8, 73,   2,  12,14, 83.7, ⑨⑧
 8,11, テキｰラサブマリン,---,村田一, 1.4, 57, -12,   2,12,138.6, ⑨⑩, 8, 3, ミッキｰトリック,---,田中勝, 1.0, 52, -33,  13, 3,  6.3,⑪⑫⑫, 8, 1,Ｄショウナンラヴァｰ, 79,御神本, 0.8, 77,   4,* 16,10, 35.9,⑪⑪⑬, 8, 2,Ｋグリンガレット, 74,柴山雄, 0.9, 74,*  4,  10, 9, 32.4, ③③
 9, 8, アシュラオｰ,---,武豊  , 1.9, 51, -18,*  8, 3,  4.8, ⑭⑭, 9, 1, メジロゲッタウェイ,---,吉田豊, 2.0, 31, -30,  -9, 5, 24.5,⑧⑪⑦, 9, 6,Ｈエイシンブイダンス, 74,松岡正, 0.9, 74,   7,   9, 7, 21.5,⑨⑨⑪, 9,10,Ｌチョウノヨウニマイ, 72,松岡正, 1.1, 70,*  4,   8,10, 42.6, ⑤⑤
10,13, ベルモントワルツ,---,三浦皇, 2.4, 44,  -8, -12, 6, 26.4, ⑤⑥,10,13, ユウカゼ,---,江田照, 2.4, 24, -30, -16,12,159.7,⑩⑧⑨,10, 5,Ｉドレックセル, 74,村田一, 1.2, 71,   7,   3,13,204.6,⑬⑬⑩,10, 7,Ａトｰセントゥルｰ, 85,後藤浩, 1.1, 71,   2,  11, 2,  4.8, ⑭⑫
11,15, スズハンドレッド,---,吉田隼, 2.6, 42,  -9, -12,13,147.9, ⑦⑧,11, 2, タケデンエビス,---,佐藤聖, 2.6, 19,*-28, -25,14,276.4,②②②,11,12,Ｂダイワバゼラｰド, 81,デムｰ, 1.4, 68,   7,   1, 5, 15.3,⑩⑩⑨,11, 3,Ｈマルタカラッキｰ, 74,丹内祐, 1.2, 70,   1,  11,12, 72.5, ⑯⑬
12, 2, ブラストスルｰギ,---,武士沢, 2.7, 44, -15,  -3,10, 93.0, ⑬⑫,12, 8, リネンスマｰト,---,村田一, 2.9, 17, -29, -26,11,157.1,③③④,12, 9,Ｊエイティフロｰ, 74,吉田隼, 1.9, 61,* 11, -19,12,139.7,④④④,12, 1,Ｄブレイバｰ, 79,横山典, 1.2, 69,   2,  10, 4, 13.9, ⑬⑩
13, 5, ラッセラｰ,---,池崎祐, 3.0, 41, -14,  -7,14,195.8, ⑮⑬,13,12, ラストムｰビｰ,---,柴山雄, 5.8,-14, -34, -53,13,253.2,⑬⑬⑬,13, 7,Ｍアイアムドラマ, 67,武豊  , 3.4, 50,* 12, -43,11, 36.3,①①①,13, 9,Ｉコパノカチドキ, 74,吉田豊, 1.2, 70,   3,   8, 7, 24.0, ⑧⑦
14, 1, ウエスタンヒギンズ,---,石橋脩, 3.1, 37,* -5, -23, 8, 53.0, ①①,14, 9, ヒカルビンテｰジ,---,横山典, 7.2,-29, -40, -62, 8, 48.4,⑭⑭⑭,,,,,,,,,,,,,14, 6,Ｍマイネルオｰクベイ, 71,石橋脩, 1.8, 64,   1,   4,16,173.6, ⑦⑪
15, 3, モｰニングラン,---,佐藤聖, 6.8, 15, -24, -24,15,207.4, ⑩⑮,,,,,,,,,,,,,,,,,,,,,,,,,15, 5,Ｎデュカス, 69,蛯名正, 2.3, 60,*  4,  -4,11, 62.2, ②②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,11,Ｐエイミングポイント, 65,三浦皇, 3.3, 53,   1,  -7,15,170.1, ⑫⑮
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
