09年11月 7日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年11月 7日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 4R  芝3000m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1400m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  芝1600m 3歳上1600万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
 9, 7,Ｆロｰドギャラクシｰ, 46,三浦皇, 2.3, 38,  -9, -16, 3,  4.6, ⑦⑤, 9,14, フォレストグリｰン,,柴田大,208.2,,,, 8, 53.1,⑪⑨⑩, 9, 9,Ｈレイザストレングス, 68,伊藤工, 2.5, 65,  -4,   7, 9, 48.8, ⑮⑭, 9, 2,Ａミンティエアｰ, 83,後藤浩, 0.8, 84,  -7,  21, 9, 30.9, ⑫⑭
10,12,Ｎシングンデパｰチャ, 29,柴田善, 2.3, 39, -11, -14, 5, 11.1, ⑩⑧,10, 9, ノッティングスカイ,,宗像徹,208.5,,,,10, 67.9,⑬⑪⑪,10, 5,Ｌデルマアルタイル, 60,丸田恭, 2.6, 65,  -4,   6,14,306.2, ⑫⑬,10, 7,Ｑアロマキャンドル, 62,岩田康, 0.8, 84,  -8,  22,14, 82.3, ⑯⑮
11,10,Ｇキタサンオトコミチ, 46,浜中俊, 2.6, 38, -14, -11,14, 87.6, ⑫⑫,11, 4, ジョｰネンボｰ,,江田勇,209.2,,,, 6, 22.7,②⑤⑥,10, 8,Ｉケイアイスサノオ, 67,江田照, 2.6, 63,   2,  -3, 5, 21.8, ⑤⑤,11,12,Ｐカネトシリベルテ, 72,勝浦正, 0.8, 80,*  0,   9,16,289.3, ②②
12, 5,Ｈフラワｰイｰリス, 41,藤岡康, 3.1, 32, -11, -20,11, 39.4, ⑥⑦,12,13, パワｰチャンス,,水出大,209.9,,,,12,109.9,⑫⑫⑫,12, 2,Ｄサｰチリザルト, 74,三浦皇, 2.7, 63,  -2,   2, 3, 17.8, ⑪⑪,12,14,Ｈパｰルシャドウ, 77,三浦皇, 0.8, 83,  -4,  17, 3,  8.8, ⑦⑦
13, 3,Ｏケイビイスペンサｰ, 27,江田照, 3.2, 32, -15, -16,10, 31.5, ⑧⑪,13,12, メジロブリット,,高野和,212.8,,,,13,167.6,⑭⑬⑬,13,13,Ｏスプリングラッキｰ, 56,松田大, 2.8, 65,   1,  -2,15,355.5, ⑧⑧,13,10,Ｌフォｰチュンワｰド, 77,松岡正, 1.0, 81,  -6,  16, 5, 13.1, ⑬⑬
14, 6,Ｉテンドリｰム, 40,伊藤工, 3.2, 30, -12, -20,16,231.3, ⑨⑩,,,,,,,,,,,,,14,12,Ｊアツキオモイ, 66,幸英明, 2.9, 63,  -2,   1,13,304.7, ⑬⑫,14,15,Ｊカレイジャスミン, 77,蛯名正, 1.0, 78,  -3,  11, 8, 27.2, ⑥⑥
15,16,Ｋミブノギシ, 38,蛯名正, 3.2, 32, -17, -14,13, 63.0, ⑭⑮,,,,,,,,,,,,,15, 6,Ｎステルスワン, 56,丸山元, 4.1, 51,*  4, -19,12,211.0, ②②,15,13,Ｉヘヴンリｰクルｰズ, 77,田中勝, 1.1, 80,  -4,  14,11, 49.4, ⑪⑪
16, 9,Ｄクリノケイブパｰル, 51,大庭和, 3.3, 29, -15, -16,15,111.9, ⑬⑬,,,,,,,,,,,,,16,11,Ｐクリノラブタイプ, 53,大庭和, 5.6, 40, -12, -10,16,517.4, ⑯⑯,16,17,Ｋブリトマルティス, 77,幸英明, 1.5, 72,  -3,   5,17,323.1, ⑧⑧
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17, 1,Ｏスペシャルフロｰト, 73,江田照, 1.7, 72,  -9,  11,15,279.9, ⑮⑰
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-1),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:87 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:0),,,,,,,,,,,
単勝:690円 複勝:02=230円 14=170円 13=160円 枠連:740円,,,,,,,,,,,,"単勝:970円 複勝:05=220円 06=220円 02=130円 枠連:4,260円",,,,,,,,,,,,単勝:380円 複勝:16=110円 04=110円 14=500円 枠連:190円,,,,,,,,,,,,単勝:200円 複勝:03=110円 08=200円 05=630円 枠連:560円,,,,,,,,,,,
"馬連:1,580円 ワイド:02-14=590円 02-13=610円 13-14=330円",,,,,,,,,,,,"馬連:3,770円 ワイド:05-06=1,120円 02-05=530円 02-06=520円",,,,,,,,,,,,"馬連:180円 ワイド:04-16=130円 14-16=1,080円 04-14=730円",,,,,,,,,,,,"馬連:600円 ワイド:03-08=300円 03-05=1,190円 05-08=2,220円",,,,,,,,,,,
"馬単:3,080円 3連複:1,910円 3連単:12,760円",,,,,,,,,,,,"馬単:9,100円 3連複:3,250円 3連単:32,670円",,,,,,,,,,,,"馬単:720円 3連複:1,690円 3連単:8,500円",,,,,,,,,,,,"馬単:890円 3連複:5,720円 3連単:15,110円",,,,,,,,,,,
■ 2R  芝1600m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 5R  芝1400m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  芝1800m 2 歳500万(混) 馬齢,,,,,,,,,,,,■11R  ダ1600m 3歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ東京,,,,,,,,,,,,百日草特別,,,,,,,,,,,,東京中日ｽﾎﾟｰﾂ杯武蔵野ｽﾃｰｸｽ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ａギンザボナンザ, 62,北村宏,, 62, -21,* 14, 1,  1.7, ⑦⑧, 1,12, オメガクリスマス,---,内田博,, 71, -13,* 12, 2,  3.9, ⑥⑤, 1, 2,Ｅサクラエルドｰル, 49,福永祐,, 76,* -6,* 11, 2,  2.9,①②②, 1, 5,Ｅワンダｰアキュｰト, 92,安藤勝,, 90,* 16,  13, 5, 10.4, ①①
 2, 7,Ｅサニｰダニエル, 50,江田照, 0.3, 60, -23,* 12, 3,  7.8, ⑨⑨, 2, 5, コスモマクスウェル,---,浜中俊, 0.0, 72, -15,* 15, 9, 25.2, ⑤⑥, 2, 5,Ｂアｰスガルド, 60,蛯名正, 0.2, 72,* -6,   7, 3,  3.0,②①①, 2, 2,Ｉダイショウジェット, 89,柴山雄, 0.3, 90,  14,  15,11, 53.5, ⑨⑨
 3,10,Ｉバトルオブブリテン, 42,後藤浩, 0.3, 56,*-16,   1, 9, 60.2, ①①, 3, 6, ギャザｰロｰジズ,---,松岡正, 0.1, 73, -18,* 17, 1,  3.0, ⑧⑧, 3, 1,Ｄモンテエン, 55,内田博, 0.2, 74,  -7,* 10, 4,  7.6,③③③, 3, 6,Ｃワイルドワンダｰ, 92,蛯名正, 0.3, 91,  12,* 17, 8, 31.6, ⑬⑬
 4, 8,Ｃコスモアルメリア, 51,松岡正, 0.3, 59, -20,   7, 5, 15.0, ⑤④, 4, 2, インプレスウィナｰ,---,丸田恭, 0.2, 68, -13,  10, 3,  6.3, ④④, 4, 3,Ａミッションモｰド, 65,北村宏, 0.6, 66,  -7,   4, 1,  2.8,④④④, 4,11,Ｂマチカネニホンバレ, 93,北村宏, 0.4, 88,  15,  13, 2,  3.9, ⑦⑦
 5,11,Ｄネバｰクイン, 50,三浦皇, 0.5, 56, -20,   5, 4,  9.1, ⑥⑥, 5, 1, オクルス,---,田中勝, 0.7, 59,* -7,  -5, 5, 11.8, ①①, 5, 6,Ｃアイアムイチバン, 57,田中勝, 0.7, 68,  -8,   5, 5, 17.4,⑤⑤⑥, 5,10,Ｎラヴェリｰタ, 84,岩田康, 0.4, 90,  12,* 17, 6, 16.5, ⑭⑮
 6, 4,Ｊハイタッチクイｰン, 41,田面木, 0.5, 55, -20,   4,11,104.2, ③③, 6,10, メイショウセキトバ,---,横山典, 0.8, 57,* -9,  -4, 4,  7.6, ②②, 6, 4, ブラザｰキバ,---,後藤浩, 1.7, 53,  -7, -12, 6, 53.7,⑥⑥⑤, 6,15,Ｄトランセンド, 92,松岡正, 0.4, 89,  14,  14, 3,  4.1, ⑫⑫
 7, 9,Ｂマｰニｰ, 58,丸山元, 0.6, 57, -22,   9, 6, 22.6, ⑩⑩, 7,13, チタパ,---,後藤浩, 1.1, 60, -19,   7,11, 62.6, ⑫⑪,,,,,,,,,,,,, 7, 3,Ｇナムラハンタｰ, 90,田中勝, 0.6, 88,  11,* 17,14, 76.0, ⑯⑯
 8, 2,Ｆバイブレイションズ, 49,内田博, 0.7, 56, -24,   9, 2,  4.6, ⑪⑪, 8, 3, マコトジョセフィン,---,勝浦正, 1.2, 57, -15,   1,15,218.2, ⑦⑦,,,,,,,,,,,,, 8, 9,Ｍシルクメビウス, 85,田中博, 0.7, 89,  14,  12, 7, 21.4, ⑩⑩
 9, 6,Ｈアドレッセンス, 44,福永祐, 0.9, 49,*-17,  -5, 7, 26.7, ②②, 9,14, ショウナンタイシ,---,福永祐, 1.2, 60, -22,  10, 7, 21.2, ⑬⑭,,,,,,,,,,,,, 9, 7,Ｋマルブツリｰド, 88,浜中俊, 0.9, 87,  12,  12,16,167.7, ⑮⑭
10, 3,Ｇルビｰウィンク, 48,柴山雄, 1.0, 50, -19,  -1,10, 99.7, ④⑤,10, 7, イップク,---,三浦皇, 1.2, 58, -19,   6, 6, 13.4, ⑪⑩,,,,,,,,,,,,,10,12,Ａサクセスブロッケン, 98,内田博, 0.9, 87,* 16,   6, 1,  3.8, ③③
11, 1,Ｋトｰセンユニコｰン, 36,幸英明, 1.2, 48, -21,  -2,12,134.7, ⑧⑦,11, 9, ハッピｰデュランダ,---,蛯名正, 1.5, 55, -22,   4, 8, 21.5, ⑮⑬,,,,,,,,,,,,,11,14,Ｌテスタマッタ, 86,スミヨ, 1.0, 85,  14,   9, 4,  7.4, ⑪⑪
12,13,Ｌジャングルハヤテ, 28,勝浦正, 1.3, 48, -24,   1, 8, 49.1, ⑫⑫,12,17, ホクセツトップ,---,丸山元, 1.8, 46, -11, -14,17,347.3, ③③,,,,,,,,,,,,,12,16,Ｈセレスハント, 89,横山典, 1.4, 82,  15,   4,10, 50.2, ⑧⑧
13,12,Ｍガイアクリアｰ, 28,伊藤工, 2.1, 36, -26, -10,13,290.3, ⑬⑬,13, 4, キングボｰイ,---,幸英明, 2.1, 49, -24,   1,13,104.8, ⑯⑯,,,,,,,,,,,,,13, 1,Ｊトｰホウドルチェ, 89,三浦皇, 1.5, 81,  15,   3,13, 72.6, ⑥⑤
,,,,,,,,,,,,14,11, ガリラヤ,---,岩田康, 2.4, 41, -17, -12,14,107.5, ⑨⑨,,,,,,,,,,,,,14, 4,Ｏヴァンクルタテヤマ, 84,幸英明, 2.1, 78,  15,  -2,15, 81.2, ⑤④
,,,,,,,,,,,,15,15, マルコファンタジｰ,---,吉田豊, 2.5, 42, -22,  -7,12,102.1, ⑭⑮,,,,,,,,,,,,,15, 8,Ｆネイキッド, 91,赤木高, 2.1, 77,* 17,  -4, 9, 49.5, ②②
,,,,,,,,,,,,16,16, デラックスボンバｰ,---,大庭和, 2.5, 41, -20, -10,10, 39.5, ⑩⑫,,,,,,,,,,,,,16,13,Ｐサイレントプライド, 82,後藤浩, 3.7, 64,  15, -17,12, 58.6, ④⑥
,,,,,,,,,,,,17, 8, ディｰエスリパルス,---,伊藤工, 3.2, 33, -26, -13,16,247.9, ⑰⑰,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-13 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:90 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-1),,,,,,,,,,,
"単勝:170円 複勝:05=110円 07=170円 10=1,160円 枠連:440円",,,,,,,,,,,,単勝:390円 複勝:12=190円 05=420円 06=130円 枠連:600円,,,,,,,,,,,,単勝:290円 複勝:02=150円 05=140円 枠連:0円,,,,,,,,,,,,"単勝:1,040円 複勝:05=420円 02=1,100円 06=780円 枠連:4,580円",,,,,,,,,,,
"馬連:570円 ワイド:05-07=260円 05-10=1,760円 07-10=5,340円",,,,,,,,,,,,"馬連:6,270円 ワイド:05-12=1,750円 06-12=370円 05-06=840円",,,,,,,,,,,,馬連:380円 ワイド:02-05=210円 01-02=300円 01-05=350円,,,,,,,,,,,,"馬連:15,370円 ワイド:02-05=4,750円 05-06=3,120円 02-06=7,770円",,,,,,,,,,,
"馬単:750円 3連複:10,760円 3連単:25,620円",,,,,,,,,,,,"馬単:10,530円 3連複:4,020円 3連単:36,630円",,,,,,,,,,,,"馬単:740円 3連複:1,000円 3連単:3,120円",,,,,,,,,,,,"馬単:26,700円 3連複:104,610円 3連単:648,270円",,,,,,,,,,,
■ 3R  芝2000m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 6R  芝1600m 2 歳新馬(牝) 馬齢,,,,,,,,,,,,■ 9R  ダ2100m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■12R  ダ1400m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ東京,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｍフｰガフュｰグ, 36,松岡正,, 59,   2,*  7, 7, 27.0,⑪⑫⑫, 1,11, アプリコットフィズ,---,蛯名正,, 78,* -1,* 13, 1,  2.2, ③④, 1,13,Ｈインバルコ, 79,スミヨ,, 86,  10,* 19, 2,  3.4,⑤⑥⑥, 1, 6,Ｇパンプアップ, 78,内田博,, 81,   5,  15, 7, 16.6, ③③
 2, 5,Ａトウカイメロディ, 55,伊藤工, 0.0, 56,   5,  -1, 4,  9.1,②④④, 2, 5, アンペラトリス,---,勝浦正, 0.7, 69,  -3,   5,11, 48.4, ⑤⑤, 2,16,Ａフリソ, 85,田辺裕, 0.6, 84,   9,* 16, 1,  2.9,⑪⑫⑩, 2, 8,Ｃグリフィンゲｰト, 81,田中勝, 0.2, 79,   4,  15, 1,  3.6, ⑤⑤
 3, 1,Ｉデアケｰニヒ, 44,松田大, 0.1, 57,   4,*  3, 2,  3.1,⑩⑨⑧, 3, 3, トウカイアイリス,---,吉田豊, 0.8, 69,  -4,   6, 5, 14.9, ⑧⑧, 3,10,Ｅトウショウゲｰム, 81,田中勝, 0.9, 80,* 11,   7, 4,  7.9,①①①, 3, 2,Ａシャインエフォｰト, 83,丸山元, 0.3, 78,   3,  15, 2,  4.6, ④④
 4, 9,Ｄサトノジュｰオｰ, 51,内田博, 0.4, 52,   5,  -6, 1,  2.9,⑥⑤⑦, 4,14, レインボｰハｰト,---,松岡正, 0.9, 71, -13,* 19, 9, 36.3, ⑯⑮, 4, 1,Ｍトレジャｰバトル, 76,福永祐, 1.0, 80,* 11,   9,11, 50.0,②③④, 4, 9,Ｄアンシャンレジｰム, 80,蛯名正, 0.3, 77,*  9,   6, 8, 16.9, ①①
 5, 4,Ｊロｰドタｰゲット, 42,田中勝, 0.5, 51,*  6, -12, 3,  4.6,④③③, 5, 6, ロスヴィｰタ,---,岩田康, 1.1, 62,  -3,  -2, 4,  9.5, ④②, 5,11,Ｂナニハトモアレ, 83,安藤勝, 1.2, 78,* 11,   6, 5, 11.4,③②②, 5,10,Ｂホワイトヴェｰル, 82,横山典, 0.4, 79,  -1,* 21, 4,  6.2, ⑩⑩
 6, 7,Ｋトｰアボンジョルノ, 41,幸英明, 0.8, 49,   2,  -5,13,169.3,⑫⑪⑪, 6,12, スベトラｰナ,---,横山典, 1.2, 64, -10,  10,12, 49.8, ⑫⑫, 6,12,Ｄエｰシントゥルボｰ, 81,吉田豊, 1.3, 78,   9,   9, 6, 14.9,⑨⑧⑧, 6, 7,Ｋフェイムロバリｰ, 73,岩田康, 0.4, 77,   2,  15, 3,  5.0, ⑧⑦
 7,12,Ｇトレジャｰゴッド, 45,柴田善, 0.8, 48,   4,  -9, 8, 28.2,⑨⑩⑩, 7, 2, アバンギャルナ,---,内田博, 1.2, 63,  -6,   2, 3,  5.6, ⑨⑩, 7, 4,Ｆトｰセンルｰチェ, 80,伊藤工, 2.0, 73,   8,   7, 7, 21.7,⑯⑮⑮, 7, 4,Ｊスコルピオンキッス, 74,クラス, 0.6, 76,   2,  14,10, 32.3, ⑦⑥
 8, 8,Ｆレチタティｰヴォ, 46,柴山雄, 1.1, 46,   4, -13,12,157.2,⑦⑧⑨, 8,18, ブｰケドロゼブルｰ,---,後藤浩, 1.3, 62,  -5,  -1, 2,  5.3, ⑩⑨, 8, 2,Ｃドリｰムマイスタｰ, 82,内田博, 2.1, 73,* 10,   0, 3,  6.9,④⑤⑤, 8, 1,Ｆバロンビスティｰ, 78,勝浦正, 0.7, 75,   0,  15, 5,  7.8, ⑥⑧
 9, 6,Ｈマイネルウインザｰ, 45,福永祐, 1.6, 40,*  8, -29,10, 66.5,③②②, 9, 9, クイｰンアラベスク,---,伊藤工, 1.5, 61, -12,   8, 7, 34.5, ⑬⑭, 9, 5,Ｏディアディアｰ, 75,松田大, 2.1, 75,  10,   2,14,150.7,⑦⑦⑦, 9,12,Ｈフィｰルドジュエル, 77,柴田善, 0.7, 77,  -3,* 20, 6, 14.0, ⑫⑫
10, 2,Ｅトゥルｰトゥルｰ, 49,クラス, 2.1, 36,   5, -31, 9, 48.4,⑤⑦⑥,10,13, セレビュタント,---,菊沢隆, 1.5, 61, -13,* 11,17,168.5, ⑮⑯,10, 9,Ｇオッティマルｰチェ, 80,柴山雄, 2.3, 71,   8,   3,13,122.7,⑩⑩⑪,10, 5,Ｅプロセッション, 79,三浦皇, 0.8, 75,   0,  16, 9, 29.0, ⑨⑨
11,11,Ｂシルクダイドウ, 55,江田照, 2.3, 34,*  7, -36, 6, 16.9,⑧⑥⑤,11, 1, ジェイケイオペラ,---,北村宏, 1.6, 59, -12,   6,13, 61.6, ⑭⑬,11, 3,Ｎマイネルハヤト, 76,勝浦正, 2.5, 71,   8,   3,12, 86.7,⑬⑬⑬,11,11,Ｉハギノプレシャス, 76,スミヨ, 1.1, 73,  -1,  15,11, 58.4, ⑪⑪
12,13,Ｃサトシック, 54,後藤浩, 3.3, 28,*  7, -55, 5, 13.5,①①①,12,10, ストロングレジｰナ,---,クラス, 1.7, 56,  -3,  -9,14, 74.5, ⑥⑥,12, 6,Ｐユングフラウヨシコ, 69,鷹野宏, 2.5, 71,   7,   5,10, 46.4,⑮⑯⑯,12, 3,Ｌエイトサンデｰ, 69,田辺裕, 2.8, 58,   5,  -9,12,179.7, ②②
13,10,Ｌマイネルネオハｰト, 37,三浦皇,22.1,22.1---, -93, -78,11,152.2,⑬⑬⑬,13,16, コスモショｰル,---,三浦皇, 1.7, 58,  -6,  -5, 8, 35.9, ⑪⑪,13,15,Ｊロｰランウェルズ, 78,幸英明, 2.5, 71,   8,   3,16,296.6,⑭⑭⑭,,,,,,,,,,,,
,,,,,,,,,,,,14, 7, ムｰンダスト,---,浜中俊, 1.7, 56,* -2, -12, 6, 21.5, ②③,14,14,Ｉキャトルマン, 78,岩田康, 2.5, 70,* 10,  -5, 9, 29.1,⑥④③,,,,,,,,,,,,
,,,,,,,,,,,,15,15, メイフレイム,---,幸英明, 3.3, 38,*  0, -38,10, 44.4, ①①,15, 7,Ｋグラスゴッド, 78,大江原, 2.6, 70,   8,   1,15,249.4,⑫⑪⑫,,,,,,,,,,,,
,,,,,,,,,,,,16,17, タマモキャンディ,---,柴田善, 4.1, 30,  -3, -44,15,114.6, ⑦⑦,16, 8,Ｌキングブライト, 76,江田照, 3.0, 67,  10,  -5, 8, 28.8,⑧⑨⑨,,,,,,,,,,,,
,,,,,,,,,,,,17, 8, サリサリニャｰマ,---,田中勝, 4.6, 29, -25, -12,16,166.9, ⑰⑰,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18, 4, ハナコチャン,---,丸山元, 4.6, 30, -33,  -2,18,230.9, ⑱⑱,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:55 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-1),,,,,,,,,,,
