09年 6月14日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 6月14日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1600m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 4R  芝1600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:12,,,,,■ 7R  芝1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  芝2400m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｼﾞｭｰﾝｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,16,Ｃジｰガｰトップ, 64,伊藤工,, 66,  -9,* 17, 4,  6.7, ⑪⑩, 1,17,Ｈマイネルエデン, 63,松岡正,, 84,* 10,*  6, 4,  6.4, ①①, 1, 3,Ｄイケドラゴン, 73,柴田善,, 81,* -1,  12, 7, 15.5,⑤③③, 1, 8,Ｄシルバｰブレイズ, 83,藤岡佑,, 92,   8,* 19, 7, 13.0,⑪⑦⑧
 2, 9,Ｂポアントゥブルボン, 64,後藤浩, 0.1, 66,* -5,  10, 7, 21.6, ④④, 2,15,Ｉグリッドマトリクス, 62,木幡初, 0.8, 75,*  5,   0, 3,  5.7, ②③, 2,10,Ｇエナｰジバイオ, 72,武豊  , 0.0, 85,  -4,* 18, 1,  1.9,⑬⑬⑨, 2, 9,Ｇサンライズベガ, 81,松岡正, 0.0, 89,* 12,   9, 9, 20.2,①①①
 3, 1,Ｈザバトルキリｰク, 56,松岡正, 0.2, 65,* -4,   7, 9, 40.9, ①①, 3, 9,Ａザクリエイション, 68,横山典, 1.0, 71,*  6,  -3, 1,  2.8, ③②, 3, 6,Ａタツクｰル, 74,丸田恭, 0.3, 80,  -7,* 19, 8, 28.5,⑫⑮⑮, 3,15,Ｌザサンデｰフサイチ, 78,後藤浩, 0.0, 88,* 10,  11, 6, 11.2,②③②
 4, 5,Ｅアイアムランボｰ, 62,武豊  , 0.3, 64,* -4,   6, 5,  9.9, ③③, 4,10,Ｂケイバズキ, 68,北村宏, 1.2, 69,   5,  -3, 2,  5.2, ④④, 4,16,Ｂウォｰボネット, 74,松岡正, 0.3, 82,  -4,  15, 3,  8.8,⑭⑫⑫, 4,14,Ｂヤエノアカハチ, 86,田辺裕, 0.1, 93,   7,* 24, 4,  6.5,⑮⑫⑨
 5,14,Ａツクバショウグン, 67,柴田善, 0.6, 64, -10,* 12, 1,  3.2, ⑬⑪, 5,14,Ｊセイカマエストｰソ, 62,三浦皇, 1.2, 72,  -3,*  9, 9, 35.3, ⑩⑩, 5, 9,Ｅポケッタブルゲｰム, 73,木幡初, 0.4, 78,  -2,   9, 4, 10.5,⑪⑧⑦, 5,10,Ａシビルウォｰ, 89,吉田豊, 0.4, 89,   8,  15, 8, 13.6,⑬⑨⑦
 6,11,Ｇマチカネヒヨドリ, 59,的場勇, 0.8, 66, -10,* 13,11, 76.9, ⑮⑬, 6, 7, マカロンドナンシｰ,---,石橋脩, 1.4, 72,  -4,*  9,12, 57.0, ⑫⑪, 6, 1,Ｆフレノカトリｰヌ, 73,幸英明, 0.5, 82,  -6,* 18,12,150.8,⑯⑱⑱, 6, 4,Ｉブルｰマｰテル, 80,北村宏, 0.4, 85,   9,  11,11, 43.4,⑥⑤⑤
 7, 2,Ｋダイワハンタｰ, 51,丸田恭, 1.0, 58,* -5,   0,12, 88.5, ②②, 7,18,Ｃアンティックドｰル, 66,柴田善, 1.5, 69,   1,   1, 5, 12.0, ⑨⑨, 7,15,Ｋマッカラン, 70,内田博, 0.5, 81,  -6,* 16, 2,  6.0,⑱⑯⑰, 7, 5,Ｋドリｰムノクタｰン, 79,伊藤直, 0.6, 82,* 10,   2, 5,  9.9,④④③
 8,10,Ｎシルクコンダクタｰ, 42,三浦皇, 1.1, 59,  -7,   5, 8, 29.7, ⑧⑧, 8, 4,Ｇショウナンサンガ, 64,内田博, 1.8, 64,   3, -10, 8, 23.1, ⑥⑥, 8, 5,Ｌラブエッセンス, 61,武士沢, 0.7, 70,*  2,  -3,13,175.9,①①①, 8, 3,Ｐコスモテナシャス, 69,丸田恭, 0.8, 79,   9,   3,14,163.0,③②④
 9,13,Ｆサンワｰドカペラ, 62,蛯名正, 1.1, 59,  -6,   3, 3,  5.8, ⑦⑥, 9,11,Ｄニシノアララギ, 65,田中勝, 1.9, 63,   1,  -9, 7, 18.4, ⑦⑦, 9,13,Ｃニシノガｰランド, 73,藤田伸, 0.8, 72,  -4,   6, 6, 14.2,⑦⑨⑪, 9,16,Ｅワイルドコンコルド, 83,横山典, 0.9, 85,   5,  18, 1,  4.2,⑩⑭⑭
10, 8,Ｊマリｰンルｰジュ, 53,柴山雄, 1.2, 59,  -6,   2, 6, 18.1, ⑥⑤,10, 6,Ｋロイヤルレジェンド, 58,幸英明, 2.2, 60,   3, -15,14, 92.0, ⑤⑤,10,14,Ｈリバイバルシチｰ, 72,吉田隼, 0.8, 72,* -1,   2,10, 36.0,④⑤⑤,10, 2,Ｃシングライクバｰド, 86,三浦皇, 1.0, 84,   7,  11, 2,  5.2,⑧⑧⑪
11, 7,Ｉスｰパｰオアシス, 55,津村明, 1.9, 54, -10,   2,14,188.7, ⑭⑫,11, 8,Ｆディヴァインレッド, 64,吉田豊, 2.2, 61,   0, -10, 6, 15.1, ⑧⑧,11, 7,Ｍケイプエマラティ, 61,石橋脩, 0.9, 72,  -3,   2,11, 63.2,⑧⑥⑥,11, 1,Ｆハリｰアップ, 82,武豊  , 1.0, 81,   9,   2, 3,  5.6,⑦⑥⑥
12, 4, ネヴァウブロ,---,小野寺, 2.0, 54, -12,   4,15,229.3, ⑫⑭,12,16,Ｌクｰルザヒｰト, 52,大野拓, 2.3, 60,  -5,  -2,13, 89.5, ⑭⑭,12,11,Ｊナイトレセプション, 70,的場勇, 1.0, 70,  -5,   6, 5, 12.8,⑨⑪⑬,12,12,Ｏソニックルｰラｰ, 70,菊沢隆, 1.0, 82,   5,  13,16,280.9,⑭⑬⑫
13, 3, メジロカリビアン,---,大江原, 2.6, 50, -14,   3,13,187.4, ⑯⑯,13, 3,Ｅレアメタル, 65,伊藤工, 2.3, 60,  -7,   1,10, 42.7, ⑮⑯,13,12,Ｎコアレスリｰヴァ, 58,小野次, 1.3, 65,* -1,  -7,15,259.2,②④④,13,13,Ｈコパノジングｰ, 80,幸英明, 1.2, 86,   4,  18,10, 20.3,⑯⑮⑮
14,12,Ｍミュウジックボｰイ, 49,柄崎将, 3.3, 43,  -9, -12,16,361.7, ⑩⑨,14, 1, アンボネイ,---,藤田伸, 2.8, 52,  -6,  -9,11, 48.3, ⑰⑮,14, 4,Ｒラｰナック, 48,菊沢隆, 1.3, 68,  -6,   5,17,391.6,⑰⑰⑯,14, 6,Ｎショｰトロｰブス, 71,武士沢, 1.4, 79,   7,   6,12, 75.7,⑫⑩⑩
