09年 3月 1日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 3月 1日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 4R  芝3110m 4歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  ダ1400m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,伊丹ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ａチキリムｰディｰ, 61,秋山真,, 60,*  3,   0, 4, 10.1, ④③, 1, 2, シンメイリゲル,,西谷誠,,,,, 3,  4.6,①①①, 1, 2,Ｂリンガスフラッグ, 77,三浦皇,, 73,   3,*  7, 2,  3.7,④⑥⑤, 1, 9,Ｄオリジナルフェイト, 84,デムｰ,, 87,*  7,  16, 1,  3.5, ①①
 2,12,Ｂピサノルビｰ, 60,武豊  , 0.2, 58,  -2,*  2, 1,  2.2, ⑧⑦, 2, 5, ヤマカツジェット,,佐久間,208.1,,,, 2,  2.9,②②②, 2, 1,Ｅマｰベラスパレｰド, 73,下原理, 0.2, 74,   1,* 11, 6, 30.7,⑩⑪⑪, 2,13,Ｊラインプレアｰ, 82,四位洋, 0.3, 85,   1,* 21,10, 28.8, ⑪⑧
 3, 4,Ｆレッドハイヒｰル, 58,角田晃, 0.3, 58,*  4,  -5, 3,  9.0, ②②, 3, 8, パルティアシチｰ,,北村浩,208.2,,,, 4,  6.6,⑤③③, 3, 8,Ａツルマルシルバｰ, 79,福永祐, 0.8, 70,   2,   4, 3,  5.0,⑪⑩⑩, 3, 2,Ｅクイックリｰプ, 84,和田竜, 0.4, 84,   5,  16, 5,  8.6, ③③
 4,16,Ｅテイエムオｰロラ, 58,デムｰ, 0.4, 57,*  3,  -3, 2,  3.0, ③④, 4, 3, アグネスモナク,,仲田雅,208.8,,,, 5, 17.7,⑦⑦⑦, 4, 4,Ｏマｰベラスブレイド, 51,石橋守, 0.9, 68,*  7,  -6, 5, 26.4,①①①, 4, 8,Ｂアドマイヤゴルゴ, 85,安藤勝, 0.5, 84,  -1,* 22, 4,  7.4, ⑬⑫
 5, 9,Ｃアプレンデｰル, 60,和田竜, 0.5, 55,*  5,  -7, 6, 14.7, ①①, 5, 7, メイショウラダック,,今村康,209.1,,,, 6, 20.6,③④④, 5,11,Ｊユウタｰダｰツ, 70,岩崎祐, 1.0, 68,   4,   0, 9,127.6,⑨⑦⑦, 5,12,Ｃトウショウブリッツ, 84,秋山真, 0.9, 80,   4,  14, 7, 17.6, ⑤⑥
 6,14,Ｇテイエムダイアナ, 56,小牧太, 0.5, 56,  -1,  -1, 7, 38.2, ⑥⑥, 6, 9, ショウリュウケン,,植野貴,209.6,,,, 1,  2.8,⑥⑥⑥, 6, 5,Ｈステラパラダイス, 71,和田竜, 1.0, 68,   0,   5, 8, 65.0,⑬⑬⑫, 6, 1,Ｇタガノシャンハイ, 82,角田晃, 1.1, 80,   1,  14,11, 50.3, ⑩⑪
 7, 6,Ｈシゲルタカチホ, 55,福永祐, 0.5, 57,  -3,   2, 9,107.4, ⑨⑨, 7, 1, トｰワベガ,,北沢伸,209.8,,,, 8, 34.9,⑧⑨⑨, 7,14,Ｉテイエムカイザｰ, 71,高井彰, 1.1, 65,*  6,  -7,13,290.1,②②②, 7, 5,Ｆフライデイフライト, 83,福永祐, 1.1, 79,   1,  14, 2,  4.2, ⑨⑩
 8, 8,Ｄウィズインライアン, 59,幸英明, 1.0, 51,  -2,  -4, 5, 10.5, ⑤⑧, 8, 6, クリノダイマオｰ,,熊沢重,210.5,,,, 9, 59.9,⑨⑧⑧, 8,10,Ｆゴｰルデンガッツ, 73,四位洋, 1.1, 66,*  5,  -6, 4,  7.0,③③③, 8, 3,Ｈスペｰスフライト, 82,佐藤哲, 1.4, 77,   2,  11, 9, 26.5, ⑧⑨
 9, 5,Ｉサダムヨカモン, 52,下原理, 1.1, 50,  -1,  -6, 8, 63.6, ⑦⑤, 9, 4, マンテンフラワｰ,,高野容,211.0,,,, 7, 32.0,④⑤⑤, 9, 3,Ｄアマゾネスバイオ, 75,幸英明, 1.3, 64,   0,   1, 7, 31.2,⑫⑫⑬, 9, 4,Ｋマイプリティワン, 80,武豊  , 1.5, 77,   4,   9, 3,  7.1, ⑦⑦
10,15,Ｊホッコｰフクヒメ, 50,大下智, 1.2, 49, -13,*  4,11,116.7, ⑭⑮,,,,,,,,,,,,,10, 9,Ｃジョｰモルデュｰ, 77,武豊  , 1.3, 67,   3,  -1, 1,  2.0,⑧⑧⑨,10,15,Ｐアクセルファイヤｰ, 75,藤岡佑, 1.5, 80,  -3,* 20,12, 52.9, ⑯⑯
11,11,Ｌシｰモナルダ, 35,飯田祐, 1.9, 42,  -7,  -8,16,441.6, ⑪⑪,,,,,,,,,,,,,11,15,Ｇコメンテｰタｰ, 71,熊沢重, 1.5, 64,   4,  -7,11,178.6,⑥⑤④,11,10,Ｍイチライタッチ, 78,幸英明, 1.6, 75,  -2,  14,13, 71.0, ⑮⑬
