09年 7月 4日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 7月 4日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1150m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-9,,,,,■ 4R  芝2770m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,,■10R  芝1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,白河特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｄアポロクリｰド, 61,石神深,, 65,*  4,  -1, 1,  3.9, ③③, 1, 1, スプリングロック,,金子光,,,,, 4, 12.8,⑥⑤③, 1,12,Ｇサイモントルナｰレ, 61,蛯名正,, 70,   4,*  5, 2,  5.1,⑤④②, 1,13,Ｉジェイケイセラヴィ, 72,江田照,, 80,*  1,  12, 8, 35.0, ③①
 2, 5,Ｆスタｰリングムｰン, 53,内田博, 0.0, 66,*  7,  -3, 2,  4.3, ②②, 2, 9, マナｰハウス,,浜野谷,183.8,,,, 5, 14.2,⑤④②, 2, 7,Ａシルククレヴァｰ, 70,内田博, 0.6, 66,   3,*  0, 1,  2.2,⑦⑥③, 2,12,Ｊダイワマックワン, 71,武士沢, 0.0, 80,   0,  14, 2,  4.6, ④③
 3, 8,Ａニットウサンサン, 68,伊藤工, 0.4, 59,   0,  -2, 5,  7.9, ④④, 3, 2, レイザストレングス,,穂苅寿,184.2,,,, 1,  1.5,②①①, 3,13,Ｅナドレ, 62,吉田豊, 0.7, 64,   2,*  1, 6, 15.1,⑩⑧④, 3,14,Ｋシベリアンヒｰト, 68,田辺裕, 0.1, 78,  -2,  13,12, 83.8, ⑥④
 4, 2,Ｇウェリナ, 50,鈴木慶, 0.8, 58,  -4,  -1,12,110.4, ⑨⑨, 4, 8, ヨシエンデュランス,,山本康,185.4,,,, 8, 60.9,③③④, 4, 2,Ｂダイヤモンドレｰン, 62,石橋脩, 1.3, 60,   3,  -5, 7, 21.9,⑨⑦⑦, 4, 9,Ｇブルｰデインヒル, 72,松岡正, 0.7, 71,  -3,   7, 4,  6.1, ⑩⑦
 5, 1,Ｂオンワｰドダンク, 63,郷原洋, 0.9, 57,*  8, -12, 3,  4.5, ①①, 5,10, オンワｰドマック,,宗像徹,187.3,,,, 9, 85.9,①②⑤, 5, 8,Ｈシルクジャｰニｰ, 59,北村宏, 1.4, 58,  -1,*  0,11, 57.3,⑫⑫⑪, 5, 3,Ｂストロングロビン, 81,北村宏, 0.9, 67,  -3,   5, 6, 12.8, ⑧⑫
 6,16,Ｌナリタオアシス, 38,村田一, 1.0, 57,  -1,  -5,13,269.2, ⑧⑥, 6, 5, エヒテンヴィｰゼ,,大江原,187.6,,,, 3,  8.4,⑨⑦⑦, 6,10,Ｌアルカディアシチｰ, 58,江田照, 1.6, 57,*  5, -12,13, 81.4,②①①, 6, 5,Ｌヤマニンプロロｰグ, 68,村田一, 0.9, 70, -12,  13,11, 65.8, ⑬⑬
 7,10,Ｃブロｰドスマイル, 62,田辺裕, 1.0, 53,  -6,  -2, 6,  8.8, ⑫⑫, 7, 3, サニｰネイティブ,,高野和,187.8,,,, 2,  4.7,⑧⑥⑥, 7, 6,Ｄサンワｰドカペラ, 62,村田一, 2.0, 56,   3, -13, 4,  9.1,④③⑥, 7, 7,Ｎウインドストｰム, 64,吉田豊, 1.0, 67,  -9,  10,13,115.7, ⑫⑪
 8, 9,Ｍメジロカムバック, 34,吉田豊, 1.1, 54,   0,  -8, 4,  7.0, ⑤⑤, 8, 6, スズノユｰフォｰド,,柴田未,188.0,,,,10,190.3,⑩⑨⑧, 8, 3,Ｃメジロロッキｰ, 62,柴山雄, 2.3, 53,  -1,  -8, 5, 11.8,⑭⑩⑨, 8, 2,Ｈメイショウカｰタｰ, 72,難波剛, 1.0, 67,  -8,   9, 7, 26.8, ⑪⑧
 9,14,Ｈマイネフォリア, 48,池崎祐, 1.3, 53,  -5,  -5, 8, 24.1, ⑪⑪, 9, 7, タケデンサンバ,,蓑島靖,196.5,,,, 6, 39.7,⑦⑧⑨, 9, 1,Ｎスイｰトメロン, 51,池崎祐, 2.3, 54,  -2,  -5,14,119.3,⑬⑬⑫, 9, 4,Ｅトｰセントゥルｰ, 74,吉田隼, 1.0, 70, -20,* 20, 9, 44.2, ⑭⑭
10, 6,Ｅオレリュウ, 53,後藤浩, 1.5, 53,  -3,  -5, 9, 39.0, ⑩⑩,10, 4, パスクア,,草野太,198.0,,,, 7, 43.9,④⑩⑩,10, 5,Ｊコスモスプリッツァ, 59,松岡正, 2.5, 52,   4, -16, 8, 36.6,③⑤⑧,10, 1,Ｃプレンティラヴ, 78,木幡初, 1.2, 64,  -2,  -1, 3,  5.3, ⑤⑤
