09年 3月21日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 3月21日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 4R  芝2970m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  芝1600m 4歳上ｵｰﾌﾟﾝ(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,六甲ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11, トｰホウロｰド,---,池添謙,, 71,*  0,*  7, 5, 23.1, ④③, 1,13, ゼットコマンダｰ,,熊沢重,,,,, 2,  5.2,②①①, 1, 3,Ｆタマモディファイ, 72,熊沢重,, 76,*  8,   7, 7, 20.0,①①①, 1, 2,Ｉライブコンサｰト, 81,福永祐,, 88,  13,* 14, 3,  5.4, ⑩⑧
 2, 9,Ａハｰドイチオｰ, 65,四位洋, 0.8, 63,  -3,   1, 2,  4.4, ⑨⑤, 2, 9, メイショウセレット,,菊地昇,200.2,,,, 8, 38.0,④②②, 2, 2,Ａキャッツインブｰツ, 78,川田将, 0.1, 76,   4,* 12, 1,  2.6,⑤⑤⑤, 2, 1,Ａマチカネオｰラ, 91,小牧太, 0.1, 87,  10,* 17, 1,  4.8, ⑬⑫
 3, 4,Ｄキンシスタｰ, 53,福永祐, 1.3, 60,  -2,  -4, 4, 11.6, ③④, 3, 4, キクノインプルｰブ,,北沢伸,200.3,,,, 1,  2.5,③③③, 3, 9,Ｇエｰシンサンスタｰ, 71,藤岡佑, 0.5, 75,   3,* 13, 8, 31.8,⑫⑩⑧, 3,11,Ｃフィｰルドベアｰ, 87,秋山真, 0.3, 84,  14,   7, 2,  5.0, ⑦⑥
 4, 1,Ｌキャラバンシチｰ, 33,生野賢, 1.4, 58,  -7,   0,13,140.4, ⑫⑪, 4, 3, タマモハクライ,,林満明,201.0,,,, 3,  6.6,①④⑤, 4,13,Ｃシｰクレバｰ, 77,秋山真, 0.8, 73,   0,* 15, 2,  3.7,⑭⑬⑬, 4, 5,Ｊショウナンアルバ, 81,川田将, 0.5, 81,  10,* 12, 6,  9.5, ⑮⑭
 5,16, ニシノオルティア,---,藤岡佑, 1.6, 57, -11,*  3, 8, 42.2, ⑬⑬, 5, 8, スリｰアトラス,,小坂忠,201.2,,,, 4,  7.3,⑤⑤⑥, 5,12,Ｂツルマルシルバｰ, 77,福永祐, 0.8, 73,   4,   8, 3,  5.1,⑨⑦⑦, 5, 4,Ｅバトルバニヤン, 84,武幸四, 0.6, 82,  14,   2, 5,  8.9, ⑤④
 6,13,Ｈテンシノザｰル, 51,中村将, 1.8, 53, -15,*  4,12,117.8, ⑯⑭, 6,10, ヤマカツマドンナ,,植野貴,201.3,,,,11, 58.8,⑦⑥④, 6,14,Ｄフジノアリオン, 74,長谷川, 0.9, 72,*  6,   2, 5, 12.9,③②②, 6,10,Ｈフサイチアウステル, 82,和田竜, 0.7, 78,* 18,  -6, 4,  5.9, ①①
 7,10,Ｂヤマイチリブ, 59,田嶋翔, 1.8, 54,*  0, -11, 3,  7.0, ②②, 7, 7, オｰトホｰク,,今村康,201.4,,,,10, 52.8,⑪⑧⑦, 7, 4,Ｌテイエムカイザｰ, 70,高井彰, 1.1, 69,*  6,   1,11, 52.7,②④③, 7, 3,Ｎカネトシツヨシオｰ, 77,幸英明, 0.8, 79,  13,   2,10, 26.9, ⑪⑨
 8, 6,Ｆニホンピロゴスペル, 52,熊沢重, 2.0, 53,  -3,  -9,11, 81.9, ⑥⑥, 8,14, アドマイヤディｰノ,,高田潤,203.4,,,, 6, 12.7,⑩⑩⑨, 8, 6,Ｈユウタｰダｰツ, 70,岩崎祐, 1.4, 70,   1,   9, 6, 19.2,⑩⑫⑫, 8, 8,Ｂダブルティンパニｰ, 89,四位洋, 0.9, 76,* 15,  -4, 7, 11.2, ③③
