09年 6月27日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 6月27日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 4R  ダ1000m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  ダ1000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■10R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
 9, 4,Ｈインディアンボス, 52,丸田恭, 4.6, 46, -11,  -3, 6, 77.6,⑨⑨⑨, 9, 2, コパノコウメ,---,丸田恭, 4.0,  6, -36,  -9, 7, 38.9, ⑨⑨, 9, 7,Ｃカウンセラｰ, 73,宮崎北, 2.8, 51,   5, -13, 4,  8.3, ⑤⑧, 9, 8,Ｅゴｰルデンラダｰ, 70,古川吉, 3.1, 61,   2,  -5, 7, 67.7,⑨⑩⑩
10, 9,Ｊホリデイスクリｰン, 46,梶晃啓, 5.3, 42, -11,  -8, 8, 92.2,⑧⑩⑩,,,,,,,,,,,,,10, 4,Ｋキャラメルボイス, 52,梶晃啓, 2.9, 47,  -7,  -5,12,379.5, ⑪⑩,10, 5,Ｊマジックモｰメント, 60,菊沢隆, 3.2, 58,*  6, -13, 8, 91.9,①①②
,,,,,,,,,,,,,,,,,,,,,,,,11,12,Ｌカネスラディカｰル, 50,丸山元, 3.7, 44,*  8, -23, 7, 20.7, ④⑤,11, 3,Ｃハｰドトゥセイ, 74,藤田伸, 3.5, 55,   2,  -9, 3,  6.8,⑥⑨⑧
,,,,,,,,,,,,,,,,,,,,,,,,12,11,Ｈコロナガｰル, 67,北村友, 3.7, 37,  -5, -15, 8, 32.2, ⑨⑪,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+14 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-1),,,,,,,,,,,
単勝:370円 複勝:05=130円 07=110円 08=110円 枠連:280円,,,,,,,,,,,,単勝:190円 複勝:04=110円 08=200円 03=230円 枠連:520円,,,,,,,,,,,,単勝:290円 複勝:03=140円 06=130円 01=530円 枠連:530円,,,,,,,,,,,,単勝:610円 複勝:07=150円 09=110円 01=190円 枠連:330円,,,,,,,,,,,
馬連:460円 ワイド:05-07=190円 05-08=180円 07-08=140円,,,,,,,,,,,,"馬連:1,150円 ワイド:04-08=410円 03-04=320円 03-08=780円",,,,,,,,,,,,"馬連:500円 ワイド:03-06=260円 01-03=1,560円 01-06=1,600円",,,,,,,,,,,,馬連:330円 ワイド:07-09=170円 01-07=590円 01-09=240円,,,,,,,,,,,
"馬単:1,160円 3連複:350円 3連単:2,570円",,,,,,,,,,,,"馬単:1,640円 3連複:1,980円 3連単:6,970円",,,,,,,,,,,,"馬単:930円 3連複:4,280円 3連単:15,020円",,,,,,,,,,,,"馬単:1,270円 3連複:830円 3連単:5,750円",,,,,,,,,,,
■ 2R  ダ1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 5R  芝2000m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 8R  芝1800m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■11R  芝1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,十勝岳特別,,,,,,,,,,,,朝里川特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｄプリティブルｰム, 58,池添謙,, 68,*  7,  -3, 5,  9.8, ①①, 1,12,Ｂレジェンドブルｰ, 57,藤田伸,, 66,* -1,*  3, 1,  4.5,⑦④②, 1, 1,Ｊダｰクエンジェル, 64,古川吉,, 77,   2,* 10,10, 69.7,⑩⑩⑧, 1,10,Ａレディハニｰ, 75,藤田伸,, 73,  -3,   9, 1,  3.1, ③④
 2,12,Ｅエレガントスピｰチ, 57,横山典, 0.0, 65,*  6,  -3, 4,  8.8, ②②, 2,14,Ｃチュｰベロｰズ, 57,横山典, 0.4, 61,  -4,   1, 2,  5.2,④⑥⑦, 2,14,Ｅチャｰムポット, 70,中舘英, 0.1, 73,* 10,  -9, 5, 10.1,②②①, 2,15,Ｇスプリングアウェク, 66,池添謙, 0.1, 72,*  0,   5, 8, 18.3, ②②
 3, 3,Ｃブレｰヴクン, 60,津村明, 0.2, 62,   3,  -2, 6, 17.1, ③③, 3, 3,Ｈボニｰタシチｰ, 50,柴原央, 0.5, 64,  -7,*  8,10, 24.1,⑬⑫⑪, 3, 2,Ｃファイブスタｰ, 73,安藤勝, 0.2, 72,   3,   3, 1,  2.0,⑨⑧⑦, 3, 8,Ｂヨシサプライズ, 72,田中博, 0.1, 74, -11,  16, 3,  7.3, ⑧⑨
 4,10,Ｊメデタイメデタイ, 49,秋山真, 0.2, 61,   1,  -1,10, 49.0, ⑤④, 4, 1,Ａブラストルピナス, 60,宮崎北, 0.5, 61,  -5,*  2, 5,  7.7,⑥⑧⑧, 4, 4,Ｍメジロアｰスラ, 60,長谷川, 0.6, 70,  -1,*  7, 9, 56.4,⑫⑬⑪, 4, 4,Ｄユキノハボタン, 70,丸田恭, 0.2, 70,  -7,  10, 7, 11.3, ⑥⑦
 5, 6,Ｈビｰクｰル, 51,宮崎北, 0.4, 58,   0,  -2, 7, 24.0, ⑥⑤, 5, 7,Ｋトップスタイリスト, 47,田中博, 0.7, 58,* -1,  -7,12, 66.3,①①①, 5,13,Ｆメイショウベｰネ, 68,北村友, 0.6, 69,   1,   4, 8, 28.5,⑪⑪⑩, 5,14,Ｍオｰスミビｰナス, 61,北村友, 0.3, 73, -17,* 19,11, 52.4, ⑪⑪
 6, 5,Ｉミヤノユウヤ, 51,丸田恭, 0.6, 53, -11,*  3, 9, 43.2, ⑩⑩, 6, 9,Ｇサウンドデイジｰ, 51,古川吉, 0.9, 60,  -2,  -6, 8, 16.6,⑧⑦③, 6, 5,Ａロイヤルクリッパｰ, 79,三浦皇, 0.6, 66,   7, -10, 2,  5.5,④④③, 6, 5,Ｎタニノゴッドマザｰ, 58,宮崎北, 0.3, 69,*  1,   1, 9, 40.5, ①①
 7, 2,Ａホワイトクルｰザｰ, 67,丸山元, 0.9, 50, -11,*  0, 1,  2.6, ⑨⑨, 7,13,Ｅハッピｰエンジェル, 55,津村明, 0.9, 59,  -5,  -1,13, 94.4,⑫⑩⑨, 7,12,Ｉマイネベクルックス, 65,津村明, 0.8, 66,   5,  -7, 7, 23.2,⑧⑥⑥, 7,16,Ｈサクライダテン, 66,三浦皇, 0.4, 68,  -4,   5, 6,  9.8, ⑤⑤
 8, 7,Ｂピクチャｰオブユｰ, 61,中舘英, 1.0, 52,   1,  -9, 3,  6.1, ④⑧, 8, 8, エアカサミラ,---,藤岡佑, 0.9, 57,  -6,  -2, 4,  7.4,⑩⑪⑩, 8,10,Ｂクヴァルダ, 77,秋山真, 0.9, 62,*  9, -19, 4,  9.5,③③②, 8, 3,Ｉテイエムオｰロラ, 66,中舘英, 0.6, 70, -23,* 21, 2,  4.5, ⑭⑬
 9,11,Ｆタイセイプロバブル, 56,三浦皇, 1.2, 49,  -5,  -7, 2,  3.4, ⑧⑥, 9,11,Ｄベイルリ, 57,松田大, 1.1, 54,* -1, -13, 3,  5.8,⑤③⑥, 9, 8,Ｋデルマビｰナス, 63,藤岡佑, 1.0, 63,   6, -14,11,121.1,⑤⑤⑤, 9,11,Ｃオレンジシュプｰル, 71,四位洋, 0.6, 67, -11,   9, 5,  9.5, ⑨⑥
10, 8,Ｋルラパン, 47,田中博, 1.7, 45,  -3, -12, 8, 29.3, ⑦⑦,10, 6,Ｊポエットロリエット, 49,北村友, 1.2, 55,  -2, -11, 7, 12.2,③⑤④,10, 9,Ｇイイデエｰス, 67,藤田伸, 1.4, 58,   4, -16, 3,  7.2,⑥⑦⑨,10, 7,Ｊキングオブロマネ, 65,菊沢隆, 0.9, 63, -18,  11,12, 66.2, ⑫⑫
11, 9,Ｇジャズロック, 55,北村友, 1.8, 40, -17,  -4,11, 85.7, ⑫⑪,11,15,Ｉスカｰレットシチｰ, 50,三浦皇, 2.0, 45,* -1, -26,11, 49.5,②②⑤,11, 3,Ｌマルサンサイレンス, 63,丸田恭, 1.4, 58,  -1,  -4,12,147.1,⑬⑫⑬,11, 1,Ｋワンズガｰホッド, 62,古川吉, 1.1, 62, -20,  11,10, 41.5, ⑬⑭
12, 1,Ｌマラホフ, 43,国分優, 3.1, 28, -17, -16,12,150.4, ⑪⑫,12, 4,Ｆリッカカントリｰ, 55,四位洋, 2.4, 44,  -9, -14, 9, 20.3,⑪⑬⑬,12,11,Ｄアブラシオ, 73,武英智, 2.2, 50,* 10, -39, 6, 11.6,①①④,12, 9,Ｏキョウエイエルメス, 53,梶晃啓, 1.1, 59,  -3,  -5,14, 86.7, ④③
,,,,,,,,,,,,13, 2, エルグラン,---,丸田恭, 4.1, 26, -14, -26, 6,  8.3,⑭⑮⑭,13, 7,Ｎオルｰロ, 58,田中博, 2.7, 45,   3, -32,13,181.5,⑦⑨⑫,13,12,Ｐメイプルスペシャル, 51,武幸四, 1.3, 58, -14,   2,15,148.2, ⑩⑩
,,,,,,,,,,,,14,10,Ｍデンコウユイマｰル, 44,上野翔, 4.2, 30,  -5, -50,15,342.9,⑨⑨⑫,,,,,,,,,,,,,14, 2,Ｆレットイットライド, 68,横山典, 1.7, 56, -37,* 21, 4,  8.8, ⑮⑮
,,,,,,,,,,,,15, 5,Ｌリｰニッドスタｰ, 46,小林徹, 5.6, 21, -10, -53,14,165.3,⑮⑭⑮,,,,,,,,,,,,,15,13,Ｌコクトｰ, 61,田面木, 1.8, 49,  -7, -11,13, 70.9, ⑦⑧
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:75 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-4),,,,,,,,,,,
"単勝:980円 複勝:04=230円 12=280円 03=330円 枠連:1,150円",,,,,,,,,,,,単勝:450円 複勝:12=180円 14=200円 03=640円 枠連:660円,,,,,,,,,,,,"単勝:6,970円 複勝:01=950円 14=240円 02=130円 枠連:17,970円",,,,,,,,,,,,単勝:310円 複勝:10=150円 15=350円 08=220円 枠連:840円,,,,,,,,,,,
"馬連:3,450円 ワイド:04-12=1,100円 03-04=1,140円 03-12=1,600円",,,,,,,,,,,,"馬連:1,080円 ワイド:12-14=390円 03-12=1,470円 03-14=1,960円",,,,,,,,,,,,"馬連:22,790円 ワイド:01-14=6,120円 01-02=1,760円 02-14=380円",,,,,,,,,,,,"馬連:2,940円 ワイド:10-15=980円 08-10=510円 08-15=1,830円",,,,,,,,,,,
"馬単:8,020円 3連複:11,260円 3連単:66,360円",,,,,,,,,,,,"馬単:2,230円 3連複:12,990円 3連単:56,910円",,,,,,,,,,,,"馬単:54,720円 3連複:11,790円 3連単:159,620円",,,,,,,,,,,,"馬単:4,430円 3連複:7,660円 3連単:37,860円",,,,,,,,,,,
■ 3R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■ 6R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-7,,,,,■ 9R  ダ1700m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■12R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,層雲峡特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｃマスタｰソニック, 61,藤岡佑,, 67,*  5,   0, 3,  5.3,①①①, 1, 6,Ｃヨシインゾｰン, 53,三浦皇,, 59,   0,  -8, 3,  6.7, ⑤⑤, 1, 4,Ａフサイチセブン, 83,四位洋,, 85,*  8,* 16, 1,  2.3,②②②, 1, 9,Ａトウカイプライム, 82,安藤勝,, 76,*  2,* 14, 1,  1.5,②②②
 2, 6,Ｄコウエイクリスタル, 61,小林徹, 0.7, 64,*  4,  -4, 1,  1.7,②②②, 2,11,Ｉゴｰルドミント, 47,宮崎北, 0.1, 54, -11,*  1,10, 50.1, ⑬⑪, 2, 1,Ｊタガノショｰタイム, 76,藤田伸, 0.3, 81,*  8,  13, 5, 10.1,①①①, 2, 8,Ｄビｰボタンダッシュ, 73,丸田恭, 0.2, 76,*  3,  12, 3,  8.1,①①①
 3, 8,Ａグレｰトダンサｰ, 64,柴原央, 0.9, 62,*  4,  -6, 2,  4.0,④③③, 3, 1,Ｇマハロヌイロア, 51,古川吉, 0.1, 54, -12,*  2, 6, 10.5, ⑮⑫, 3,10,Ｌチノハテマデモ, 74,宮崎北, 0.7, 78,   5,  14,11, 50.2,⑥⑦⑦, 3, 5,Ｈダイバクフ, 67,丸山元, 0.8, 73,   0,  12, 6, 25.1,⑥⑦⑤
 4, 7,Ｂメイショウアッチラ, 61,川島信, 1.0, 61,   2,  -1, 6, 29.9,⑧⑥⑥, 4, 8,Ｆチャｰムアンサｰ, 52,藤岡佑, 0.1, 58,*  2, -12, 4,  7.1, ④④, 4, 2,Ｉマルサンテクニカル, 77,古川吉, 1.1, 78,*  7,   9, 8, 30.3,⑤③③, 4, 1,Ｆエバｰアップワｰド, 73,三浦皇, 1.1, 69,   2,   8, 5, 15.9,⑤④③
 5, 4,Ｅディｰエスバリュｰ, 60,三浦皇, 1.3, 59,   2,  -4, 4, 11.3,⑥⑤⑤, 5,15,Ｅレインボｰティアラ, 53,丸田恭, 0.2, 53,  -4,  -7, 9, 44.9, ⑧⑥, 5,11,Ｃリアルヴィクトリｰ, 83,藤岡佑, 1.1, 78,   3,* 16, 6, 23.9,⑬⑫⑩, 5, 6,Ｃマルブツファイン, 74,秋山真, 1.3, 68,   0,   8, 4, 11.7,⑩⑧⑧
 6, 1,Ｈマイスタｰ, 56,宮崎北, 1.3, 58,   2,  -4, 8, 75.7,③④④, 6, 2,Ａムッシュオメガ, 59,横山典, 0.4, 53,   1, -14, 1,  3.1, ③③, 6, 3,Ｇキクノプログレッソ, 80,川島信, 1.2, 74,   5,  10,13,195.3,⑦⑥⑥, 6,10,Ｇピエナミッチｰ, 69,北村友, 1.3, 69,  -1,  11, 8, 42.6,⑧⑨⑨
 7, 2,Ｇスｰパｰタイトル, 57,丸田恭, 1.3, 62,  -4,*  7, 9, 96.4,⑨⑨⑨, 7,16,Ｂチキｰタマダム, 57,北村友, 0.5, 52,  -2, -11, 5,  8.6, ⑨⑧, 7, 7,Ｆニットウサラン, 80,梶晃啓, 1.2, 77,   3,  13,10, 34.8,⑪⑨⑧, 7, 2,Ｉナムラウシワカマル, 66,中舘英, 2.0, 63,   0,   3, 7, 38.4,⑦⑥⑥
 8, 9,Ｆヒラボクフレンチ, 57,横山典, 1.5, 59,   0,  -1, 5, 17.4,⑦⑧⑧, 8, 3, ニシノアッシュ,---,中舘英, 0.7, 47, -13,  -4, 7, 19.8, ⑭⑮, 8, 9,Ｄチュニジアンブルｰ, 83,北村友, 1.3, 73,*  7,   7, 2,  3.8,③④④, 8, 3,Ｊデルマアルタイル, 62,川島信, 2.4, 60,  -2,   4,10,139.3,⑨⑩⑩
 9, 3,Ｉヒシキャピタル, 45,田中博, 2.2, 54,   2, -11, 7, 54.4,⑤⑦⑦, 9, 7,Ｌディアハニｰ, 40,武幸四, 0.9, 47,  -4, -16,13,104.5, ⑦⑨, 9,12,Ｂアドマイヤレグルス, 83,安藤勝, 1.6, 73,   4,   8, 4,  8.5,⑧⑧⑫, 9, 7,Ｅラビシュスペンダｰ, 73,宮崎北, 2.7, 57,   2,  -6, 9, 85.6,④⑤⑦
,,,,,,,,,,,,10,14,Ｈクリｰルラッキｰ, 47,津村明, 1.1, 43,  -2, -21,11, 63.6, ⑥⑦,10, 6,Ｅグラマトフィラム, 81,横山典, 1.8, 72,   4,   7, 3,  7.1,⑨⑩⑪,10, 4,Ｂポリバレント, 75,藤田伸, 2.9, 56,*  3,  -9, 2,  5.7,③③④
,,,,,,,,,,,,11, 9,Ｋセレストラメｰル, 43,武英智, 1.2, 46,*  5, -29, 8, 24.4, ①①,11,13,Ｈウグイスジョウ, 78,長谷川, 2.2, 71,*  7,  -2, 9, 30.7,④⑤⑤,,,,,,,,,,,,
,,,,,,,,,,,,12,13,Ｎプチョット, 35,国分優, 1.4, 39,  -6, -19,16,207.5, ⑪⑩,12, 5,Ｍファンドリウェｰブ, 74,柴原央, 2.5, 69,   1,   7,12, 68.2,⑩⑬⑬,,,,,,,,,,,,
,,,,,,,,,,,,13, 5,Ｊファルファラ, 43,池添謙, 1.6, 37,  -8, -21,14,116.4, ⑩⑬,13, 8,Ｋマチカネゲンジ, 75,中舘英, 3.0, 63,   4,  -3, 7, 29.9,⑫⑪⑨,,,,,,,,,,,,
,,,,,,,,,,,,14,10,Ｄラインディオｰネ, 53,松田大, 1.6, 42,*  4, -32, 2,  4.2, ②②,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,15,12,Ｏスズカジュエリｰ, 32,長谷川, 1.8, 36, -19, -13,15,182.3, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,16, 4,Ｍゴレアドｰル, 36,小野寺, 2.2, 29, -10, -27,12, 86.5, ⑫⑭,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-1),,,,,,,,,,,
単勝:530円 複勝:05=150円 06=110円 08=110円 枠連:560円,,,,,,,,,,,,"単勝:670円 複勝:06=210円 11=1,000円 01=270円 枠連:9,730円",,,,,,,,,,,,"単勝:230円 複勝:04=160円 01=310円 10=820円 枠連:1,150円",,,,,,,,,,,,単勝:150円 複勝:09=110円 08=160円 05=390円 枠連:360円,,,,,,,,,,,
馬連:510円 ワイド:05-06=180円 05-08=260円 06-08=120円,,,,,,,,,,,,"馬連:12,100円 ワイド:06-11=3,290円 01-06=1,100円 01-11=3,980円",,,,,,,,,,,,"馬連:1,080円 ワイド:01-04=570円 04-10=1,690円 01-10=3,590円",,,,,,,,,,,,"馬連:400円 ワイド:08-09=200円 05-09=560円 05-08=1,250円",,,,,,,,,,,
"馬単:1,340円 3連複:300円 3連単:3,550円",,,,,,,,,,,,"馬単:20,780円 3連複:37,710円 3連単:223,670円",,,,,,,,,,,,"馬単:1,740円 3連複:16,770円 3連単:49,140円",,,,,,,,,,,,"馬単:500円 3連複:2,470円 3連単:5,240円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
